EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,Arc3FGM,Arc3FGA,FG3M,FG3A,Points,OpponentPoints,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,FTDefRebounds,DefRebounds,Rebounds,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,PenaltyTurnovers,Fouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,EfgPct,TsPct,FG3APct,Usage,LiveBallTurnoverPct,DefFTReboundPct,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,Avg3ptShotDistance,PenaltyOffPossPct,AtRimFGM,AtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,SecondChanceCorner3FGA,FG2M,FG2A,FtPoints,SecondChanceFG3A,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,OffRebounds,Steals,BadPassSteals,LostBallSteals,LostBallTurnovers,Travels,SecondChanceTurnovers,ShootingFouls,Loose Ball Fouls,Offensive Fouls,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedLongMidRange,Blocks,PenaltyPointsExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,SecondChanceCorner3Frequency,PenaltyAtRimFrequency,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PtsPutbacks,ThreePtAssists,Arc3Assists,OffThreePtRebounds,FTOffRebounds,LostBallOutOfBoundsTurnovers,2pt And 1 Free Throw Trips,BlockedAtRim,BlockedShortMidRange,RecoveredBlocks,OffensiveGoaltends,3SecondViolations,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,ShortMidRangePctBlocked,OffFTReboundPct,OffThreePtReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,BlocksRecoveredPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimAccuracy,SecondChancePointsPct,Corner3FGM,SecondChanceCorner3FGM,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,SecondChanceFG3M,PenaltyFG3M,PenaltyFG3A,PtsUnassisted3s,HeaveAttempts,Corner3Assists,SelfOReb,Clear Path Fouls,Technical Free Throw Trips,DefensiveGoaltends,SecondChanceFg3Pct,PenaltyFg3Pct,LongMidRangePctBlocked,SelfORebPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,ThreePtShootingFoulsDrawn,Defensive 3 Seconds Violations,ThreePtShootingFoulsDrawnPct,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,SecondChanceArc3PctAssisted,on,3pt And 1 Free Throw Trips,Corner3PctBlocked,HeaveMakes,Blocked3s,BlockedCorner3,BlockedArc3
1138,1610612739,Michael Hawkins,Michael Hawkins,1138,CLE,1177.0,20,-11,35,37,8,20,5.0,72,1.0,2.0,1.0,2.0,3.0,39,3.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,1.0,2.0,8,1.0,1.0,0.5,0.5,0.75,0.75,1.0,11.904761904761905,0.6666666666666666,0.5,1.0,0.5,0.5,1.0,1.0,0.5,0.58215,24.75,0.22857142857142856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
1538,1610612739,Cedric Henderson,Cedric Henderson,1538,CLE,8535.0,142,-14,279,276,148,129,35.0,555,,1.0,,2.0,18.0,285,,1.0,,,6.0,10.0,5.0,2.0,4.0,4.0,9.0,6.0,10.0,148,2.0,,,,0.24,0.3,0.08,12.111801242236025,0.5555555555555556,,0.04,,,,0.48,,0.461786,24.7,0.5304659498207885,1.0,10.0,5.0,3.0,5.0,2.0,8.0,1.0,1.0,6.0,23.0,6.0,1.0,1.0,9.0,5.0,7.0,8.0,4.0,2.0,13.0,13.0,6.0,3.0,4.0,26.0,4.0,2.0,4.0,4.0,4.0,1.0,3.0,1.0,1.0,1.0,3.0,1.0,1.0,10.0,2.0,3.0,1.0,1.0,1.0,7.0,0.6666666666666666,0.6666666666666666,0.2608695652173913,0.1111111111111111,0.1111111111111111,0.2692307692307692,0.08695652173913043,0.2,0.041237113402061855,0.03636363636363636,0.06060606060606061,0.046153846153846156,0.032,0.02702702702702703,0.025,0.06060606060606061,0.045454545454545456,0.06451612903225806,0.022727272727272728,0.047619047619047616,0.08333333333333333,0.4,0.1,0.125,1.0,0.2,0.6,0.6,0.6666666666666666,0.32,0.25,0.25,0.5,0.04,1.0,0.5555555555555556,0.6,0.4435888888888889,0.07407407407407407,0.08,0.3888888888888889,9.226086956521739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
1714,1610612739,Robert Traylor,Robert Traylor,1714,CLE,14665.0,244,-42,465,469,166,172,73.0,934,,,,,88.0,499,,,,4.0,38.0,59.0,9.0,1.0,,14.0,23.0,7.0,42.0,166,4.0,,,,0.546875,0.5714285714285714,,18.115942028985508,0.391304347826087,0.19047619047619047,,,,,0.609375,,0.48995937500000003,,0.35698924731182796,30.0,39.0,14.0,4.0,23.0,1.0,2.0,,,35.0,64.0,18.0,,11.0,22.0,4.0,26.0,46.0,24.0,11.0,8.0,13.0,3.0,,5.0,31.0,18.0,4.0,30.0,21.0,4.0,2.0,2.0,9.0,2.0,1.0,22.0,4.0,4.0,28.0,15.0,,17.0,1.0,17.0,26.0,0.6571428571428571,0.8214285714285714,0.546875,0.5,0.5,0.52,0.171875,0.10256410256410256,0.16393442622950818,0.09137055837563451,0.12121212121212122,0.1574074074074074,0.09345794392523364,0.09433962264150944,0.0821917808219178,0.09859154929577464,0.11363636363636363,0.18461538461538463,0.17567567567567569,0.15,0.07692307692307693,0.609375,0.7692307692307693,0.8571428571428571,0.6666666666666666,0.359375,0.17391304347826086,0.25,0.5,0.03125,0.5,0.5,1.0,,,0.6363636363636364,0.496475,0.47628181818181825,0.19480519480519481,0.19480519480519481,0.29545454545454547,3.6609375,9.0,12.0,11.0,10.0,16.0,7.0,27.0,14.0,5.0,5.0,2.0,1.0,2.0,2.0,7.0,9.0,8.0,2.0,2.0,0.625,0.625,0.6428571428571429,0.30434782608695654,0.05263157894736842,0.11764705882352941,0.125,0.1111111111111111,0.47058823529411764,0.75,0.75,0.2222222222222222,0.7857142857142857,0.3068181818181818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
1723,1610612739,Matt Harpring,Matt Harpring,1723,CLE,96804.0,1613,-175,3070,3082,915,847,445.0,6152,8.0,29.0,13.0,52.0,623.0,3249,33.0,28.0,8.0,16.0,152.0,242.0,55.0,9.0,35.0,35.0,90.0,27.0,161.0,915,23.0,0.8461538461538461,0.25,0.2549019607843137,0.4666030534351145,0.5175,0.09923664122137404,19.181514476614698,0.6111111111111112,0.1509433962264151,0.05534351145038168,0.27586206896551724,0.27586206896551724,0.875,0.4026717557251908,0.2857142857142857,0.48223910133843206,24.790384615384614,0.2980456026058632,97.0,159.0,44.0,31.0,96.0,97.0,217.0,23.0,2.0,225.0,472.0,134.0,7.0,52.0,122.0,57.0,170.0,340.0,110.0,40.0,90.0,102.0,35.0,24.0,31.0,216.0,73.0,24.0,112.0,90.0,42.0,21.0,21.0,20.0,2.0,14.0,78.0,8.0,17.0,165.0,63.0,22.0,17.0,2.0,17.0,170.0,0.7555555555555555,0.8374384236453202,0.4766949152542373,0.4262295081967213,0.4035714285714286,0.48563218390804597,0.0847457627118644,0.13836477987421383,0.09032258064516129,0.055640243902439025,0.08727272727272728,0.08976897689768977,0.05922865013774105,0.06936416184971098,0.06373626373626373,0.03913894324853229,0.06325301204819277,0.08229426433915212,0.11439842209072978,0.0718232044198895,0.11702127659574468,0.30343511450381677,0.610062893081761,0.708029197080292,0.6701030927835051,0.183206106870229,0.3229166666666667,0.3780487804878049,0.5806451612903226,0.41412213740458015,0.4470046082949309,0.45539906103286387,0.8969072164948454,0.04389312977099236,0.021505376344086023,0.3142857142857143,0.4929695121951219,0.47517014388489204,0.10899653979238755,0.11977186311787072,0.27287319422150885,10.453601694915259,26.0,53.0,26.0,43.0,86.0,23.0,118.0,44.0,12.0,6.0,13.0,4.0,4.0,9.0,7.0,8.0,9.0,,1.0,0.5,0.510752688172043,0.5462962962962963,0.14583333333333334,0.041666666666666664,0.09285714285714286,0.11235955056179775,0.058823529411764705,0.5294117647058824,0.5698924731182796,0.49056603773584906,0.07692307692307693,0.5909090909090909,0.18940609951845908,5.0,2.0,2.0,10.0,1.0,5.0,1.0,8.0,3.0,3.0,18.0,6.0,1.0,6.0,9.0,1.0,4.0,2.0,0.42857142857142855,0.16666666666666666,0.018433179723502304,0.037037037037037035,0.21739130434782608,0.21739130434782608,0.8,1.0,1.0,0.053763440860215055,0.2,0.07142857142857142,0.2,0.05714285714285714,0.125,,,,,,,,True,,,,,,
423,1610612739,Chris Gatling,Chris Gatling,423,CLE,26752.0,446,-113,859,866,346,384,121.0,1725,2.0,14.0,4.0,23.0,212.0,988,12.0,13.0,2.0,9.0,80.0,112.0,15.0,5.0,9.0,20.0,35.0,12.0,47.0,346,9.0,1.0,0.17391304347826086,0.18181818181818182,0.41232227488151657,0.4380165289256198,0.10900473933649289,27.617148554336993,0.42857142857142855,0.24324324324324326,0.06635071090047394,0.14285714285714285,0.14285714285714285,1.0,0.36018957345971564,0.15384615384615385,0.4508216666666668,26.169565217391302,0.40279394644935973,34.0,53.0,24.0,23.0,66.0,24.0,69.0,9.0,,81.0,188.0,38.0,1.0,34.0,73.0,27.0,101.0,96.0,66.0,18.0,9.0,10.0,2.0,,7.0,21.0,31.0,12.0,59.0,32.0,13.0,9.0,4.0,6.0,2.0,3.0,20.0,1.0,9.0,72.0,28.0,11.0,8.0,,8.0,101.0,0.5925925925925926,0.6575342465753424,0.4308510638297872,0.4657534246575342,0.44047619047619047,0.47641509433962265,0.09574468085106383,0.11320754716981132,0.20136518771331058,0.08857142857142856,0.16,0.19293478260869565,0.08080808080808081,0.09302325581395349,0.14960629921259844,0.029197080291970802,0.24210526315789474,0.1,0.2265625,0.1,0.28,0.25118483412322273,0.6415094339622641,0.723404255319149,0.5,0.3127962085308057,0.3484848484848485,0.40350877192982454,0.43478260869565216,0.32701421800947866,0.34782608695652173,0.36363636363636365,0.875,0.04265402843601896,,0.2857142857142857,0.44894285714285703,0.4620939759036144,0.12554112554112554,0.13526570048309178,0.47641509433962265,9.347872340425532,12.0,15.0,17.0,16.0,28.0,11.0,43.0,16.0,1.0,1.0,1.0,,2.0,9.0,5.0,3.0,4.0,,1.0,0.5714285714285714,0.5517241379310345,0.5512820512820513,0.13636363636363635,,0.021739130434782608,0.03225806451612903,,0.5,0.5172413793103449,0.8,0.16666666666666666,0.7083333333333334,0.2028301886792453,2.0,,1.0,5.0,,1.0,1.0,6.0,,2.0,11.0,,1.0,,10.0,1.0,,2.0,,0.18181818181818182,0.043478260869565216,0.09345794392523364,0.2222222222222222,0.2222222222222222,1.0,,,0.034482758620689655,,0.05952380952380952,0.2,0.07142857142857142,0.16666666666666666,1.0,1.0,0.041666666666666664,,,,,True,,,,,,
980,1610612739,Zydrunas Ilgauskas,Zydrunas Ilgauskas,980,CLE,29023.0,484,-29,904,898,207,190,126.0,1802,,,,1.0,231.0,899,,,,3.0,77.0,128.0,18.0,3.0,6.0,30.0,48.0,11.0,65.0,207,9.0,,,,0.5026455026455027,0.5372093023255814,0.005291005291005291,24.905303030303028,0.375,0.13636363636363635,,,,,0.5026455026455027,,0.47822195767195774,23.4,0.22898230088495575,55.0,94.0,22.0,30.0,68.0,10.0,26.0,1.0,,95.0,188.0,41.0,,23.0,39.0,20.0,66.0,106.0,84.0,12.0,12.0,15.0,5.0,2.0,5.0,33.0,48.0,11.0,63.0,51.0,12.0,10.0,2.0,12.0,9.0,4.0,24.0,7.0,11.0,58.0,28.0,4.0,32.0,2.0,32.0,66.0,0.5578947368421052,0.7162162162162162,0.5053191489361702,0.5897435897435898,0.5897435897435898,0.6470588235294118,0.06382978723404255,0.0851063829787234,0.16153846153846155,0.1266490765171504,0.13580246913580246,0.15711252653927812,0.12085308056872038,0.20833333333333334,0.11504424778761062,0.0684931506849315,0.125,0.18699186991869918,0.1656441717791411,0.15384615384615385,0.10344827586206896,0.4973544973544973,0.5851063829787234,0.6395348837209303,0.509090909090909,0.35978835978835977,0.4411764705882353,0.46875,0.5666666666666667,0.13756613756613756,0.38461538461538464,0.38461538461538464,0.8,0.005291005291005291,,0.5641025641025641,0.5330651162790697,0.48717948717948717,0.13270142180094788,0.13333333333333333,0.2857142857142857,5.825531914893616,19.0,32.0,16.0,28.0,45.0,7.0,63.0,42.0,3.0,3.0,3.0,,1.0,6.0,15.0,15.0,21.0,1.0,5.0,0.6222222222222222,0.6222222222222222,0.6428571428571429,0.058823529411764705,,0.06976744186046512,,0.17647058823529413,0.65625,0.7111111111111111,0.59375,0.05263157894736842,0.7272727272727273,0.2727272727272727,,,,,,,,,,,,,,,11.0,,,2.0,,,,0.13414634146341464,,,,,,,,,,,,,3.0,,,,,,True,,,,,,
1889,1610612739,Andre Miller,Andre Miller,1889,CLE,82400.0,1373,-71,2614,2618,750,658,378.0,5232,11.0,29.0,11.0,30.0,599.0,2737,15.0,24.0,11.0,1.0,127.0,173.0,78.0,18.0,55.0,51.0,129.0,30.0,114.0,750,20.0,0.45454545454545453,0.36666666666666664,0.44,0.439873417721519,0.5165794066317626,0.06329113924050633,22.941176470588236,0.6046511627906976,0.011627906976744186,0.06118143459915612,0.3793103448275862,0.39285714285714285,0.45454545454545453,0.3291139240506329,0.4583333333333333,0.44867425213675216,31.516666666666666,0.2869166029074216,64.0,126.0,48.0,65.0,146.0,63.0,172.0,1.0,,192.0,444.0,182.0,1.0,54.0,142.0,85.0,208.0,88.0,296.0,41.0,304.0,326.0,133.0,49.0,122.0,674.0,38.0,32.0,94.0,46.0,55.0,34.0,21.0,23.0,7.0,8.0,42.0,4.0,13.0,221.0,83.0,28.0,16.0,3.0,16.0,208.0,0.22916666666666666,0.23529411764705882,0.43243243243243246,0.38028169014084506,0.3967741935483871,0.5024271844660194,0.09234234234234234,0.15079365079365079,0.0871177015755329,0.03429602888086643,0.12903225806451613,0.09495101733232857,0.035130718954248366,0.022950819672131147,0.029490616621983913,0.046511627906976744,0.08108108108108109,0.06997084548104957,0.10454545454545454,0.15527950310559005,0.08045977011494253,0.26582278481012656,0.5079365079365079,0.5981308411214953,0.28125,0.3080168776371308,0.4452054794520548,0.5038759689922481,0.18461538461538463,0.3628691983122363,0.36627906976744184,0.3772455089820359,0.2222222222222222,0.002109704641350211,,0.3096774193548387,0.4192166666666666,0.44296928104575173,0.15229357798165138,0.16116504854368932,0.34724540901502504,9.94256756756757,7.0,18.0,21.0,18.0,47.0,11.0,50.0,10.0,22.0,13.0,5.0,3.0,7.0,12.0,7.0,6.0,11.0,,,0.3829787234042553,0.40625,0.46296296296296297,0.11643835616438356,0.0410958904109589,0.04310344827586207,0.06944444444444445,,0.6875,0.375,0.3888888888888889,0.14285714285714285,0.4375,0.08347245409015025,,,,1.0,1.0,1.0,5.0,12.0,1.0,5.0,13.0,18.0,5.0,9.0,12.0,1.0,11.0,,1.0,0.38461538461538464,0.029069767441860465,0.0547945205479452,,,,,,0.020833333333333332,1.0,0.0064516129032258064,,0.07741935483870968,0.4166666666666667,,,,1.0,0.03333333333333333,0.034482758620689655,,True,,,,,,
1892,1610612739,Trajan Langdon,Trajan Langdon,1892,CLE,8985.0,150,-17,287,286,150,107,43.0,573,4.0,13.0,4.0,15.0,45.0,315,9.0,13.0,4.0,1.0,13.0,15.0,1.0,,,2.0,3.0,2.0,16.0,150,3.0,0.75,0.26666666666666666,0.26666666666666666,0.4186046511627907,0.46875,0.3488372093023256,15.178571428571429,0.3333333333333333,0.07142857142857142,0.3023255813953488,0.3076923076923077,0.3076923076923077,0.75,0.4186046511627907,0.3076923076923077,0.43465697674418613,25.386666666666667,0.5226480836236934,3.0,3.0,2.0,,8.0,9.0,17.0,2.0,,12.0,28.0,9.0,2.0,6.0,14.0,8.0,29.0,22.0,2.0,3.0,8.0,9.0,3.0,3.0,2.0,19.0,2.0,1.0,11.0,2.0,8.0,4.0,4.0,1.0,,1.0,9.0,,1.0,11.0,2.0,3.0,3.0,,3.0,29.0,0.9166666666666666,0.9166666666666666,0.42857142857142855,0.42857142857142855,0.42,0.5,0.10714285714285714,,0.088,0.02,0.06666666666666667,0.08571428571428572,0.016260162601626018,,0.047619047619047616,,0.10714285714285714,0.0625,0.10204081632653061,0.1111111111111111,,0.06976744186046512,1.0,1.0,0.6666666666666666,0.18604651162790697,,,,0.3953488372093023,0.5294117647058824,0.5625,1.0,0.046511627906976744,,0.08,,0.43013799999999996,0.044444444444444446,0.06666666666666667,0.6444444444444445,13.35,,,2.0,,,,3.0,,1.0,,,,,,1.0,2.0,1.0,,,,0.75,0.75,0.25,,,,,0.3333333333333333,,,,1.0,0.06666666666666667,,,,1.0,1.0,2.0,3.0,10.0,1.0,3.0,11.0,3.0,,1.0,1.0,,1.0,,0.5,0.2727272727272727,0.058823529411764705,0.043478260869565216,,,,,,1.0,0.5,0.04,,0.4,0.3,,,,,,,1.0,True,,,,,,
221,1610612739,Clar. Weatherspoon,Clar. Weatherspoon,221,CLE,81333.0,1356,-107,2578,2589,727,691,372.0,5167,,,,,455.0,2703,,,,38.0,282.0,373.0,25.0,3.0,10.0,20.0,45.0,14.0,82.0,727,9.0,,,,0.48695652173913045,0.5521844660194175,,15.182724252491694,0.5555555555555556,0.475,,,,,0.5043478260869565,,0.47963710144927535,,0.28200155159038015,96.0,174.0,52.0,46.0,120.0,26.0,51.0,,,168.0,345.0,119.0,,40.0,80.0,63.0,143.0,210.0,126.0,51.0,60.0,61.0,23.0,12.0,25.0,123.0,81.0,40.0,204.0,91.0,36.0,30.0,6.0,15.0,2.0,4.0,41.0,9.0,7.0,143.0,59.0,17.0,46.0,2.0,46.0,143.0,0.625,0.7046979865771812,0.48695652173913045,0.5,0.5,0.6217391304347826,0.14782608695652175,0.16666666666666666,0.19047619047619047,0.07290729072907291,0.16806722689075632,0.186401833460657,0.07352941176470588,0.08650519031141868,0.0783289817232376,0.05922551252847381,0.14383561643835616,0.21937321937321938,0.1985981308411215,0.15723270440251572,0.189873417721519,0.5043478260869565,0.5517241379310345,0.6620689655172414,0.6458333333333334,0.34782608695652173,0.38333333333333336,0.46,0.5217391304347826,0.14782608695652175,0.5098039215686274,0.5306122448979592,0.7307692307692307,,,0.65,0.5146237288135593,0.4964237500000001,0.14936708860759493,0.14936708860759493,0.3142857142857143,5.859420289855072,27.0,52.0,33.0,33.0,65.0,19.0,85.0,38.0,1.0,1.0,9.0,1.0,,9.0,26.0,18.0,21.0,1.0,4.0,0.5076923076923077,0.5076923076923077,0.5592105263157895,0.16666666666666666,0.013333333333333334,0.07964601769911504,0.0821917808219178,0.075,0.45652173913043476,0.8,0.5192307692307693,0.2222222222222222,0.6346153846153846,0.18681318681318682,,,,,,,,,,,,,,,9.0,,,1.0,,,0.0392156862745098,0.07258064516129033,,,,,,,,,,,,,,,,,,,True,,,,,,
441,1610612739,Lamond Murray,Lamond Murray,441,CLE,46025.0,767,-46,1459,1462,404,444,219.0,2921,9.0,30.0,17.0,53.0,291.0,1516,51.0,29.0,9.0,7.0,91.0,121.0,27.0,3.0,19.0,23.0,50.0,11.0,58.0,404,7.0,1.0,0.32075471698113206,0.3269230769230769,0.4446308724832215,0.46190476190476193,0.17785234899328858,21.27039627039627,0.54,0.14893617021276595,0.10067114093959731,0.3,0.3103448275862069,1.0,0.39932885906040266,0.3103448275862069,0.467324074074074,25.24905660377358,0.27690198766278273,42.0,66.0,17.0,15.0,55.0,50.0,124.0,23.0,3.0,107.0,245.0,26.0,6.0,25.0,48.0,7.0,66.0,142.0,72.0,10.0,45.0,47.0,20.0,9.0,16.0,96.0,26.0,17.0,67.0,30.0,22.0,15.0,7.0,8.0,3.0,5.0,21.0,3.0,14.0,40.0,19.0,2.0,6.0,,6.0,66.0,0.6635514018691588,0.7029702970297029,0.43673469387755104,0.5208333333333334,0.45384615384615384,0.4714285714285714,0.04081632653061224,0.07575757575757576,0.11317567567567567,0.042483660130718956,0.11643835616438356,0.11382113821138211,0.043731778425655975,0.057803468208092484,0.02912621359223301,0.04291845493562232,0.0963855421686747,0.08947368421052632,0.1440677966101695,0.14736842105263157,0.058823529411764705,0.2214765100671141,0.6363636363636364,0.6885245901639344,0.6666666666666666,0.18456375838926176,0.2727272727272727,0.29411764705882354,0.5333333333333333,0.4161073825503356,0.4032258064516129,0.4065040650406504,0.7,0.07718120805369127,0.09375,0.26153846153846155,0.46422931034482756,0.45804609375,0.06389776357827476,0.07335907335907337,0.2268041237113402,11.151428571428571,7.0,12.0,13.0,15.0,26.0,1.0,34.0,12.0,2.0,2.0,4.0,,2.0,5.0,4.0,2.0,2.0,,,0.5769230769230769,0.515625,0.53125,0.07272727272727272,,0.05405405405405406,0.0625,0.038461538461538464,0.3333333333333333,0.375,0.5833333333333334,0.14285714285714285,0.7647058823529411,0.11683848797250859,8.0,,1.0,5.0,1.0,3.0,2.0,12.0,1.0,3.0,17.0,,1.0,,7.0,,,,0.16666666666666666,0.17647058823529413,0.008064516129032258,0.043209876543209874,0.34782608695652173,0.34782608695652173,1.0,,,0.09375,0.3333333333333333,0.07692307692307693,0.2,0.18461538461538463,0.16666666666666666,1.0,,0.018518518518518517,1.0,0.018867924528301886,0.03333333333333333,1.0,True,,,,,,
