EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FTA,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,PenaltyFtPoints,PtsPutbacks,OffThreePtRebounds,FTOffRebounds,FTDefRebounds,SelfOReb,LostBallOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,PenaltyTurnovers,NonShootingFoulsDrawn,BlockedLongMidRange,DefensiveGoaltends,3SecondViolations,AtRimPctBlocked,DefFTReboundPct,OffFTReboundPct,OffThreePtReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,SelfORebPct,SecondChanceAtRimAccuracy,2pt And 1 Free Throw Trips,OffCorner3ReboundPct,SecondChanceAtRimPctAssisted,PenaltyArc3FGM,PenaltyArc3Accuracy,PtsUnassisted3s,OffensiveGoaltends,BlockedCorner3,on,SecondChanceCorner3FGM,HeaveAttempts,Fg3aBlocked,Clear Path Fouls,ThreePtShootingFoulsDrawn,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawnPct,Defensive 3 Seconds Violations
15,1610612746,Eric Piatkowski,Eric Piatkowski,15,LAC,11040.0,184,-22,357,354,99.0,103.0,50,711,5.0,8.0,1.0,1.0,3.0,1.0,7.0,6.0,18.0,1.0,5.0,1.0,1.0,3.0,7.0,25.0,1.0,2.0,4.0,12,33,8.0,30.0,8.0,56,343,1.0,6.0,1.0,3.0,1.0,6.0,2.0,8.0,1.0,7.0,7.0,22.0,2.0,24.0,25.0,7.0,2.0,11.0,2.0,13.0,1.0,1.0,4.0,6.0,1.0,28.0,3.0,2.0,14.0,16.0,3.0,19.0,4.0,3.0,1.0,4.0,2.0,3.0,3.0,1.0,7.0,2.0,8.0,1.0,1.0,11.0,3.0,4.0,3.0,1.0,1.0,2.0,1.0,4.0,3.0,7.0,99.0,2.0,0.9166666666666666,0.9166666666666666,1.0,0.26666666666666666,0.3333333333333333,0.14285714285714285,0.26666666666666666,0.36363636363636365,0.16666666666666666,0.25,0.38095238095238093,0.2777777777777778,0.23333333333333334,0.40298507462686567,0.3,0.23333333333333334,0.47619047619047616,0.06060606060606061,0.14285714285714285,0.05555555555555555,17.535545023696685,0.5714285714285714,0.09722222222222222,0.02040816326530612,0.058823529411764705,0.0898876404494382,0.015957446808510637,0.017543859649122806,0.03636363636363636,0.07894736842105263,0.0625,0.13793103448275862,0.03571428571428571,0.16666666666666666,0.75,0.12698412698412698,0.625,0.625,0.8,0.1111111111111111,0.14285714285714285,0.16666666666666666,1.0,0.2857142857142857,0.3333333333333333,0.35294117647058826,1.0,0.07936507936507936,0.2,0.2,1.0,0.3968253968253968,0.28,0.28,1.0,0.1111111111111111,0.1111111111111111,0.2222222222222222,0.5,1.0,0.2,0.3333333333333333,0.2,0.3333333333333333,0.26666666666666666,0.6031746031746031,0.28,0.4985714285714286,0.4664944444444445,0.5088066666666666,0.05970149253731343,0.10810810810810811,0.10714285714285714,0.125,12.345454545454546,25.470000000000006,0.2773109243697479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,
1709,1610612746,Michael Olowokandi,Michael Olowokandi,1709,LAC,20773.0,346,-69,635,631,56.0,52.0,97,1266,17.0,34.0,10.0,2.0,5.0,32.0,89.0,,1.0,,,,,,,,,,,49,124,,,9.0,107,649,13.0,17.0,,,1.0,27.0,3.0,9.0,,,9.0,46.0,52.0,,,,10.0,6.0,1.0,7.0,1.0,,5.0,,1.0,15.0,23.0,11.0,50.0,64.0,29.0,93.0,8.0,6.0,2.0,10.0,3.0,5.0,20.0,5.0,30.0,18.0,34.0,5.0,4.0,24.0,,10.0,15.0,,,6.0,8.0,15.0,10.0,9.0,56.0,,0.46938775510204084,0.575,,,,,,0.3951612903225806,0.7647058823529411,0.3333333333333333,0.3951612903225806,0.7647058823529411,0.3333333333333333,0.39338235294117646,0.75,0.34615384615384615,,0.08064516129032258,0.06741573033707865,,22.311827956989244,0.3333333333333333,0.1893939393939394,0.08812260536398467,0.1896551724137931,0.18944099378881987,0.0851063829787234,0.0661764705882353,0.1044776119402985,0.20270270270270271,0.25555555555555554,0.12,0.20930232558139536,0.13333333333333333,0.6666666666666666,0.27419354838709675,0.5,0.5666666666666667,0.47058823529411764,0.717741935483871,0.3595505617977528,0.3855421686746988,0.46875,0.008064516129032258,,,,,,,,,,,,0.5882352941176471,,,,,0.5555555555555556,0.4,,,,0.27419354838709675,,0.4394443548387097,0.488375,0.48665555555555556,0.07462686567164178,0.07462686567164178,0.2523364485981308,0.08411214953271028,5.808870967741935,,0.08818897637795275,8.0,3.0,18.0,5.0,1.0,3.0,7.0,1.0,9.0,2.0,2.0,2.0,1.0,1.0,3.0,0.11764705882352941,0.23076923076923078,0.05263157894736842,0.07352941176470588,0.1206896551724138,0.07936507936507936,0.1076923076923077,0.8,,,,,,,,,True,,,,,,,,,,,,
1730,1610612746,Brian Skinner,Brian Skinner,1730,LAC,34975.0,583,-95,1089,1094,221.0,221.0,156,2183,41.0,72.0,24.0,11.0,15.0,21.0,71.0,2.0,18.0,,,,,,,,,,,64,161,,,32.0,160,1107,16.0,38.0,,,11.0,43.0,14.0,33.0,,,42.0,76.0,52.0,,,,29.0,14.0,4.0,18.0,4.0,,5.0,3.0,6.0,40.0,37.0,22.0,77.0,113.0,55.0,168.0,14.0,12.0,2.0,12.0,1.0,4.0,20.0,8.0,32.0,26.0,61.0,6.0,4.0,59.0,,25.0,11.0,,,9.0,2.0,11.0,8.0,42.0,221.0,7.0,0.59375,0.6785714285714286,,,,,,0.39751552795031053,0.42105263157894735,0.42424242424242425,0.39751552795031053,0.42105263157894735,0.42424242424242425,0.42780748663101603,0.4673913043478261,0.44680851063829785,,0.18012422360248448,0.22535211267605634,0.05555555555555555,17.176470588235293,0.375,0.171875,0.08685446009389672,0.22,0.18065693430656934,0.09497206703910614,0.06666666666666667,0.10569105691056911,0.14049586776859505,0.16891891891891891,0.19553072625698323,0.23943661971830985,0.1724137931034483,0.7272727272727273,0.4472049689440994,0.5694444444444444,0.6833333333333333,0.6341463414634146,0.4409937888198758,0.29577464788732394,0.38181818181818183,0.5238095238095238,0.11180124223602485,0.1111111111111111,0.11764705882352941,0.5,,,,,,,,,0.631578947368421,,,,,0.45454545454545453,0.7333333333333333,,,,0.4472049689440994,,0.4674869565217391,0.502848275862069,0.4763333333333335,0.13966480446927373,0.13966480446927373,0.26875,0.2625,5.3055900621118015,,0.20293847566574838,12.0,14.0,16.0,14.0,4.0,14.0,3.0,3.0,7.0,1.0,6.0,8.0,,,4.0,0.16666666666666666,0.42424242424242425,0.08,0.12612612612612611,0.10185185185185185,0.13131313131313133,0.04477611940298507,0.5,7.0,0.08333333333333333,0.08333333333333333,,,,,,True,,,,,,,,,,,,
1838,1610612746,Tyrone Nesby,Tyrone Nesby,1838,LAC,5385.0,90,2,164,165,21.0,28.0,25,329,8.0,8.0,4.0,,,1.0,2.0,1.0,7.0,,1.0,,,,4.0,16.0,,1.0,2.0,10,17,4.0,17.0,7.0,39,160,5.0,7.0,,1.0,2.0,12.0,,1.0,1.0,2.0,9.0,6.0,14.0,12.0,16.0,4.0,,4.0,,4.0,,,2.0,2.0,,8.0,4.0,,5.0,5.0,5.0,10.0,4.0,3.0,1.0,2.0,,1.0,,1.0,2.0,1.0,7.0,,,7.0,,2.0,1.0,,,,1.0,1.0,,9.0,21.0,2.0,0.3,0.42857142857142855,1.0,0.23529411764705882,,0.5,0.23529411764705882,0.5882352941176471,0.7142857142857143,,0.47058823529411764,0.625,0.5,0.527027027027027,0.6666666666666666,0.75,0.5,,,,20.207253886010363,1.0,0.07142857142857142,0.06666666666666667,,0.0625,0.05952380952380952,0.041666666666666664,0.058823529411764705,0.058823529411764705,0.12903225806451613,,,,,0.23529411764705882,1.0,1.0,0.25,0.058823529411764705,0.5,0.5,,0.20588235294117646,0.14285714285714285,0.14285714285714285,1.0,0.029411764705882353,,,,0.47058823529411764,0.25,0.25,1.0,0.5,,0.125,,,,,,,0.6666666666666666,0.7352941176470589,0.25,0.5011000000000001,0.48909,0.51105,0.05714285714285714,0.1111111111111111,0.3076923076923077,0.23076923076923078,8.858823529411765,26.294117647058822,0.12804878048780488,4.0,6.0,6.0,1.0,,,1.0,,,,,2.0,,,,,,,0.041666666666666664,0.10526315789473684,0.045454545454545456,0.05,1.0,1.0,,0.25,1.0,0.5,,,,True,,,,,,,,,,,,
976,1610612746,Jeff McInnis,Jeff McInnis,976,LAC,25553.0,426,-75,788,792,113.0,124.0,114,1580,10.0,12.0,1.0,,,26.0,52.0,17.0,49.0,,1.0,,,1.0,2.0,11.0,,1.0,1.0,53,113,2.0,12.0,19.0,131,810,4.0,8.0,,1.0,2.0,10.0,8.0,9.0,,2.0,21.0,32.0,74.0,6.0,11.0,2.0,3.0,45.0,16.0,61.0,15.0,1.0,18.0,12.0,15.0,138.0,3.0,7.0,16.0,23.0,8.0,31.0,7.0,5.0,2.0,12.0,4.0,8.0,9.0,4.0,21.0,5.0,20.0,,2.0,23.0,7.0,7.0,3.0,,,1.0,1.0,3.0,2.0,21.0,113.0,2.0,0.3018867924528302,0.3076923076923077,1.0,0.16666666666666666,,,0.16666666666666666,0.4690265486725664,0.5,0.8888888888888888,0.448,0.4444444444444444,0.7272727272727273,0.4772727272727273,0.5,0.75,0.096,0.02654867256637168,0.038461538461538464,,16.64853101196953,0.5714285714285714,0.04747774480712166,0.009554140127388535,0.0945945945945946,0.05596107055961071,0.015228426395939087,0.006622516556291391,0.011764705882352941,0.021505376344086023,0.017391304347826087,0.09302325581395349,0.11764705882352941,0.043478260869565216,0.6666666666666666,0.096,0.8333333333333334,0.9090909090909091,,0.416,0.5,0.52,0.3076923076923077,0.392,0.3469387755102041,0.3469387755102041,0.47058823529411764,0.008,,,,0.088,0.18181818181818182,0.18181818181818182,1.0,0.1111111111111111,,0.1111111111111111,,,,,0.09090909090909091,,0.09090909090909091,0.192,0.18181818181818182,0.4326896,0.4457857142857143,0.38923636363636366,0.05384615384615385,0.059322033898305086,0.07633587786259542,0.16030534351145037,12.272566371681416,25.70833333333333,0.1434010152284264,,5.0,2.0,3.0,2.0,,,3.0,,4.0,2.0,2.0,1.0,,,0.08333333333333333,,0.07142857142857142,0.0375,0.01282051282051282,0.0410958904109589,,,2.0,,,,,,,,True,,,,,,,,,,,,
1885,1610612746,Lamar Odom,Lamar Odom,1885,LAC,25064.0,418,-58,775,775,113.0,116.0,113,1550,23.0,39.0,7.0,3.0,4.0,12.0,26.0,12.0,28.0,1.0,2.0,,,,15.0,41.0,2.0,8.0,4.0,47,93,16.0,43.0,23.0,165,788,6.0,12.0,2.0,8.0,1.0,19.0,6.0,11.0,2.0,4.0,28.0,52.0,42.0,39.0,41.0,15.0,10.0,48.0,8.0,56.0,8.0,,27.0,14.0,7.0,120.0,10.0,7.0,61.0,70.0,14.0,84.0,17.0,10.0,7.0,29.0,9.0,19.0,21.0,10.0,50.0,17.0,34.0,3.0,6.0,38.0,1.0,16.0,27.0,,,16.0,8.0,27.0,19.0,28.0,113.0,2.0,0.5531914893617021,0.6046511627906976,0.8125,0.37209302325581395,0.25,0.5,0.37209302325581395,0.5053763440860215,0.5,0.5454545454545454,0.5220588235294118,0.45,0.6,0.5359477124183006,0.4523809523809524,0.6428571428571429,0.3161764705882353,0.10752688172043011,0.038461538461538464,0.03571428571428571,22.45575221238938,0.58,0.19365079365079366,0.033783783783783786,0.09333333333333334,0.17435897435897435,0.034482758620689655,0.028985507246376812,0.038461538461538464,0.22340425531914893,0.19,0.17355371900826447,0.1,0.08,0.7037037037037037,0.2867647058823529,0.5897435897435898,0.7419354838709677,0.5652173913043478,0.19117647058823528,0.46153846153846156,0.48,0.3333333333333333,0.20588235294117646,0.42857142857142855,0.4444444444444444,0.75,0.014705882352941176,0.5,0.5,1.0,0.3014705882352941,0.36585365853658536,0.36585365853658536,0.8,0.35,,0.4,0.25,1.0,0.26666666666666666,0.75,,,0.26666666666666666,0.6029411764705882,0.36585365853658536,0.5001470588235294,0.5144000000000001,0.47564999999999996,0.10738255033557047,0.1509433962264151,0.11515151515151516,0.1696969696969697,8.055913978494623,25.68372093023256,0.14580645161290323,4.0,10.0,8.0,3.0,1.0,2.0,3.0,1.0,1.0,5.0,6.0,4.0,3.0,,,0.20512820512820512,0.09523809523809523,0.03333333333333333,0.037037037037037035,0.0375,0.04054054054054054,0.04838709677419355,0.5714285714285714,3.0,,0.5,2.0,0.5,9.0,,,True,,,,,,,,,,,,
2039,1610612746,Keyon Dooling,Keyon Dooling,2039,LAC,9634.0,161,-20,310,315,112.0,106.0,40,625,7.0,14.0,1.0,3.0,5.0,2.0,7.0,4.0,13.0,1.0,2.0,,1.0,2.0,4.0,9.0,1.0,1.0,4.0,13,34,5.0,11.0,15.0,56,304,1.0,2.0,1.0,1.0,2.0,7.0,5.0,11.0,3.0,6.0,30.0,12.0,14.0,9.0,9.0,4.0,4.0,21.0,5.0,26.0,5.0,,13.0,1.0,7.0,57.0,,1.0,10.0,12.0,,12.0,3.0,1.0,2.0,7.0,2.0,6.0,4.0,1.0,11.0,6.0,14.0,1.0,1.0,25.0,,7.0,,,,,,,,30.0,112.0,1.0,0.46153846153846156,0.46153846153846156,0.6,0.45454545454545453,1.0,0.5,0.45454545454545453,0.38235294117647056,0.5,0.45454545454545453,0.45555555555555555,0.8333333333333334,0.5588235294117647,0.49122807017543857,0.875,0.5769230769230769,0.24444444444444444,0.11764705882352941,0.14285714285714285,,18.732782369146005,0.6363636363636364,0.08196721311475409,,0.034482758620689655,0.0728476821192053,,,,,0.07894736842105263,0.12727272727272726,,0.14285714285714285,,0.3111111111111111,0.5,0.6363636363636364,0.5714285714285714,0.15555555555555556,0.2857142857142857,0.3333333333333333,0.5,0.28888888888888886,0.3076923076923077,0.3076923076923077,0.25,0.044444444444444446,0.5,0.5,1.0,0.2,0.4444444444444444,0.4444444444444444,0.5,0.3333333333333333,,0.3333333333333333,1.0,1.0,0.29411764705882354,0.6,0.11764705882352941,0.5,0.23529411764705882,0.5555555555555556,0.4444444444444444,0.48574000000000017,0.458825,0.5058823529411764,0.13725490196078433,0.175,0.125,0.5357142857142857,8.802941176470588,24.772727272727273,0.36129032258064514,,11.0,,,,1.0,,,,1.0,5.0,6.0,,,,0.21428571428571427,0.09090909090909091,,,,,,,1.0,,,2.0,0.5,6.0,,,True,,,,,,,,,,,,
2047,1610612746,Quentin Richardson,Quentin Richardson,2047,LAC,16793.0,280,-41,519,526,96.0,105.0,80,1045,22.0,38.0,11.0,1.0,4.0,7.0,22.0,9.0,12.0,,2.0,1.0,,,11.0,34.0,1.0,2.0,7.0,38,72,11.0,36.0,23.0,132,538,9.0,14.0,1.0,3.0,5.0,26.0,4.0,9.0,,7.0,17.0,40.0,36.0,30.0,34.0,11.0,11.0,8.0,1.0,9.0,1.0,,3.0,3.0,2.0,19.0,11.0,3.0,26.0,29.0,13.0,42.0,9.0,6.0,3.0,4.0,,4.0,3.0,,7.0,6.0,16.0,1.0,1.0,36.0,,20.0,2.0,,,,1.0,2.0,1.0,17.0,96.0,1.0,0.5263157894736842,0.5714285714285714,0.9090909090909091,0.3055555555555556,0.3333333333333333,,0.3055555555555556,0.5277777777777778,0.6428571428571429,0.4444444444444444,0.5046296296296297,0.6176470588235294,0.25,0.5365853658536586,0.65,0.3695652173913043,0.3333333333333333,0.1527777777777778,0.045454545454545456,0.16666666666666666,21.001615508885298,0.5714285714285714,0.12682926829268293,0.052132701421800945,0.06666666666666667,0.116,0.04961832061068702,0.06666666666666667,0.020833333333333332,0.14893617021276595,0.04838709677419355,0.16666666666666666,0.06666666666666667,0.06666666666666667,0.5,0.35185185185185186,0.5789473684210527,0.7333333333333333,0.5454545454545454,0.2037037037037037,0.3181818181818182,0.3333333333333333,0.14285714285714285,0.1111111111111111,0.75,0.9,0.7777777777777778,0.018518518518518517,,,,0.3148148148148148,0.3235294117647059,0.3235294117647059,0.9090909090909091,0.6470588235294118,0.058823529411764705,0.11764705882352941,0.5,1.0,0.25,0.25,,,0.4375,0.6851851851851852,0.3235294117647059,0.5028148148148148,0.5007714285714285,0.47976562500000003,0.16393442622950818,0.23255813953488372,0.19696969696969696,0.12878787878787878,5.719444444444444,25.830555555555556,0.18497109826589594,7.0,9.0,6.0,2.0,,,4.0,1.0,,2.0,2.0,1.0,1.0,,,0.21052631578947367,,,0.0392156862745098,0.05172413793103448,0.043478260869565216,0.0851063829787234,0.6363636363636364,6.0,,0.5714285714285714,,,3.0,1.0,,True,,,,,,,,,,,,
1894,1610612746,Corey Maggette,Corey Maggette,1894,LAC,7806.0,130,-44,249,248,84.0,95.0,32,497,11.0,14.0,2.0,1.0,1.0,2.0,10.0,3.0,18.0,,,,,,,4.0,,,3.0,16,42,,4.0,14.0,46,259,2.0,4.0,,,1.0,5.0,3.0,11.0,,3.0,12.0,18.0,14.0,,4.0,,2.0,7.0,2.0,9.0,2.0,,3.0,3.0,1.0,20.0,3.0,3.0,13.0,17.0,5.0,22.0,5.0,1.0,4.0,7.0,2.0,5.0,9.0,2.0,16.0,6.0,18.0,,4.0,20.0,,8.0,3.0,,,1.0,2.0,3.0,2.0,12.0,84.0,3.0,0.5625,0.6428571428571429,,,,,,0.38095238095238093,0.5,0.2727272727272727,0.34782608695652173,0.5,0.21428571428571427,0.41818181818181815,0.5,0.3157894736842105,0.08695652173913043,0.047619047619047616,0.1,,24.738675958188153,0.4375,0.12745098039215685,0.03,0.125,0.12698412698412698,0.02631578947368421,0.021739130434782608,0.05555555555555555,0.038461538461538464,0.14705882352941177,0.16666666666666666,0.10526315789473684,0.2,0.6666666666666666,0.30434782608695654,0.7857142857142857,0.8461538461538461,0.5454545454545454,0.21739130434782608,0.2,0.2222222222222222,0.5,0.391304347826087,0.16666666666666666,0.16666666666666666,0.6666666666666666,,,,,0.08695652173913043,,,,0.5,,,,,0.07142857142857142,1.0,,,0.21428571428571427,0.391304347826087,,0.4619195652173913,0.4455,0.4336142857142858,0.15384615384615385,0.16666666666666666,0.10869565217391304,0.2608695652173913,9.864285714285714,25.949999999999996,0.3373493975903614,2.0,6.0,4.0,,2.0,1.0,,1.0,1.0,2.0,6.0,3.0,,,,0.07142857142857142,0.125,0.11764705882352941,,,,,1.0,2.0,,,,,,,,True,,,,,,,,,,,,
399,1610612746,Sean Rooks,Sean Rooks,399,LAC,7293.0,122,-19,222,230,79.0,83.0,30,452,2.0,4.0,1.0,1.0,1.0,3.0,6.0,9.0,20.0,,,,,,,,,,,14,30,,,12.0,40,232,1.0,4.0,,,3.0,5.0,3.0,9.0,,,14.0,24.0,4.0,,,,2.0,9.0,2.0,11.0,1.0,1.0,4.0,2.0,3.0,24.0,5.0,1.0,13.0,15.0,7.0,22.0,2.0,2.0,,2.0,,2.0,2.0,,4.0,11.0,17.0,1.0,1.0,17.0,,6.0,2.0,1.0,,2.0,,3.0,2.0,14.0,79.0,2.0,0.8571428571428571,0.9230769230769231,,,,,,0.4666666666666667,0.25,0.3333333333333333,0.4666666666666667,0.25,0.3333333333333333,0.5263157894736842,0.35714285714285715,0.5,,0.06666666666666667,,0.05,15.849056603773585,0.5,0.14130434782608695,0.058823529411764705,0.05,0.125,0.06930693069306931,,0.08108108108108109,0.12,0.13793103448275862,0.15789473684210525,,0.125,0.6666666666666666,0.13333333333333333,0.5,0.6666666666666666,0.5,0.2,0.5,0.5,0.6666666666666666,0.6666666666666666,0.45,0.47368421052631576,1.0,,,,,,,,,0.25,,,,,0.1111111111111111,1.0,,,,0.13333333333333333,,0.41073333333333345,0.41569999999999996,0.4097,0.17142857142857143,0.17142857142857143,0.125,0.35,13.449999999999998,,0.35585585585585583,1.0,8.0,2.0,2.0,,1.0,2.0,1.0,,,2.0,3.0,,,,0.25,0.09090909090909091,,0.125,0.1,0.14285714285714285,0.14285714285714285,1.0,1.0,,,,,,,1.0,True,,,,,,,,,,,,
