EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,SecondChanceCorner3FGA,FG2M,FG2A,FG3A,Points,OpponentPoints,SecondChanceFG3A,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,TwoPtAssists,Assists,AtRimAssists,AssistPoints,OffThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,Fouls,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,SecondChanceCorner3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,OffTwoPtRebounds,SelfOReb,ShootingFouls,OffTwoPtReboundPct,OffAtRimReboundPct,SelfORebPct,LongMidRangePctAssisted,ShortMidRangeFGM,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,SecondChanceFG3M,SecondChancePoints,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,ThreePtAssists,Arc3Assists,LongMidRangeAssists,FTDefRebounds,LostBallSteals,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,SecondChanceEfgPct,SecondChanceTsPct,FG3APctBlocked,FG2APctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,DefFTReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChancePointsPct,HeaveAttempts,OffLongMidRangeReboundPct,FtPoints,SecondChanceFG2M,SecondChanceFG2A,PenaltyFtPoints,DeadBallTurnovers,Offensive Fouls,FTA,TwoPtShootingFoulsDrawn,SecondChanceFg2Pct,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,NonShootingFoulsDrawn,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PtsPutbacks,ShortMidRangePctBlocked,PenaltyCorner3FGA,DefThreePtRebounds,2pt And 1 Free Throw Trips,3SecondViolations,DefThreePtReboundPct,DefCorner3ReboundPct,PenaltyCorner3Frequency,on,Corner3FGM,SecondChanceCorner3FGM,PenaltyCorner3FGM,SecondChanceFtPoints,Corner3Assists,ShortMidRangeAssists,FTOffRebounds,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,Travels,Clear Path Fouls,Loose Ball Fouls,3pt And 1 Free Throw Trips,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,Blocked3s,BlockedArc3,BlockedCorner3,BlockedLongMidRange,BlockedShortMidRange,DefensiveGoaltends,AtRimPctBlocked,OffFTReboundPct,OffShortMidRangeReboundPct,OffCorner3ReboundPct,DefArc3ReboundPct,ShortMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,OffensiveGoaltends,Defensive 3 Seconds Violations,Corner3PctBlocked
1719,1610612757,Bonzi Wells,Bonzi Wells,1719,POR,1088.0,18,-6.0,38,41,31,25,5.0,79,3.0,4.0,1.0,2.0,,1.0,2.0,1.0,,4.0,6.0,1.0,8.0,47,,2.0,4.0,4.0,4.0,4.0,2.0,2.0,1.0,4.0,,1.0,2.0,1.0,3.0,,,,,,3.0,,2.0,5.0,,,,,4.0,31,,0.5,0.6666666666666666,0.6666666666666666,0.5,0.5714285714285714,0.4,0.5,0.3333333333333333,0.14285714285714285,25.58139534883721,,0.07692307692307693,,0.14285714285714285,0.07692307692307693,,,,0.5714285714285714,0.75,0.75,0.6666666666666666,,0.2857142857142857,0.5,0.5,0.14285714285714285,,0.4,0.5,0.7142857142857143,0.5533428571428571,0.601,0.53388,0.5,5.95,22.6,0.8157894736842105,1.0,,2.0,0.1,,,,,,,,,,,,,2.0,,1.0,,,,,,,,,1.0,,,,,,,,1.0,1.0,,,,,,0.16666666666666666,,,,,,,,,,,,,,0.25,,0.2,,1.0,1.0,,3.0,2.0,3.0,1.0,1.0,0.14285714285714285,0.16666666666666666,1.0,1.0,1.0,1.0,1.0,,2.0,,1.0,1.0,1.0,1.0,1.0,1.0,0.2,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
757,1610612757,Damon Stoudamire,Damon Stoudamire,757,POR,77.0,1,3.0,3,4,3,4,1.0,7,,,,,,,,,,,,,,3,,,,,,,2.0,2.0,1.0,4.0,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,1610612757,Steven Smith,Steven Smith,120,POR,151323.0,2522,281.0,4705,4669,1724,1565,623.0,9374,121.0,194.0,43.0,72.0,165.0,81.0,194.0,69.0,5.0,277.0,553.0,228.0,1097.0,4796,17.0,90.0,170.0,432.0,286.0,268.0,164.0,212.0,65.0,472.0,18.0,142.0,184.0,86.0,270.0,46.0,29.0,65.0,38.0,27.0,135.0,9.0,35.0,202.0,21.0,9.0,23.0,13.0,432.0,1724,38.0,0.516245487364621,0.5697211155378487,0.5009041591320073,0.5294117647058824,0.5044814340588989,0.5318725099601593,0.5735294117647058,0.6303030303030303,0.2919334186939821,19.456260403181062,0.48148148148148145,0.07915273132664437,0.03829787234042553,0.07875787578757876,0.040553435114503815,0.03611111111111111,0.06513409961685823,0.5652173913043478,0.24839948783610755,0.6237113402061856,0.6836158192090396,0.4793388429752066,0.2112676056338028,0.24839948783610755,0.4175257731958763,0.41968911917098445,0.088348271446863,0.044642857142857144,0.2868525896414343,0.5972222222222222,0.5403329065300896,0.48064652956298176,0.5041848958333334,0.4818483870967743,0.39380127620783956,9.35189873417721,25.148684210526316,0.36641870350690753,67.0,17.0,62.0,0.04120541205412054,0.04899777282850779,0.04415584415584416,0.5925925925925926,75.0,49.0,159.0,3.0,12.0,19.0,60.0,78.0,7.0,157.0,29.0,81.0,195.0,39.0,157.0,49.0,30.0,,48.0,36.0,80.0,9.0,17.0,0.8333333333333334,0.34210526315789475,0.4117647058823529,0.35802469135802467,0.34513274336283184,0.5669642857142857,0.60546875,,0.054249547920433995,0.005154639175257732,,0.05389221556886228,0.053784860557768925,0.10519480519480519,0.45454545454545453,0.49019607843137253,0.20358514724711907,0.3081761006289308,0.3081761006289308,0.7755102040816326,0.10714285714285714,0.25,1.0,0.23904382470119523,0.31666666666666665,0.31210191082802546,0.1431175934366454,2.0,0.03170028818443804,309.0,53.0,95.0,165.0,70.0,35.0,347.0,92.0,0.5578947368421052,0.10981308411214953,0.1467304625199362,62.0,37.0,63.0,0.5625,0.5873015873015873,0.21621621621621623,52.0,0.07272727272727272,21.0,33.0,18.0,3.0,0.07710280373831775,0.10101010101010101,0.08366533864541832,False,29.0,4.0,10.0,30.0,12.0,19.0,1.0,10.0,9.0,5.0,1.0,13.0,1.0,54.0,2.0,2.0,1.0,1.0,7.0,5.0,1.0,0.08762886597938144,0.007142857142857143,0.047619047619047616,0.045454545454545456,0.06990881458966565,0.49333333333333335,0.42028985507246375,0.42028985507246375,0.9310344827586207,0.8,1.0,0.47619047619047616,0.008733624454148471,,,
1719,1610612757,Bonzi Wells,Bonzi Wells,1719,POR,118641.0,1977,163.0,3669,3665,943,808,483.0,7334,249.0,366.0,62.0,88.0,118.0,75.0,186.0,19.0,3.0,366.0,670.0,49.0,940.0,3737,5.0,87.0,150.0,265.0,486.0,246.0,182.0,206.0,107.0,436.0,24.0,187.0,245.0,119.0,364.0,94.0,55.0,78.0,51.0,27.0,166.0,10.0,37.0,198.0,15.0,9.0,20.0,7.0,265.0,943,19.0,0.6639344262295082,0.7546583850931677,0.5462686567164179,0.58,0.5445062586926287,0.5692771084337349,0.5697815533980582,0.6226415094339622,0.06815020862308763,23.376623376623375,0.46987951807228917,0.13095238095238096,0.09090909090909091,0.12923250564334085,0.07177615571776155,0.09090909090909091,0.13801452784503632,0.35,0.5090403337969402,0.680327868852459,0.7477477477477478,0.6546184738955824,0.16411682892906815,0.25869262865090403,0.4032258064516129,0.4076086956521739,0.02642559109874826,0.02702702702702703,0.5301204819277109,0.7045454545454546,0.5771905424200278,0.5123785216178522,0.5152122222222223,0.5155606707317075,0.28191489361702127,6.796268656716418,25.4265306122449,0.25701826110656856,94.0,17.0,74.0,0.06811594202898551,0.07328605200945626,0.06181818181818182,0.72,42.0,12.0,30.0,2.0,2.0,5.0,11.0,17.0,3.0,164.0,5.0,16.0,45.0,6.0,28.0,12.0,54.0,,24.0,19.0,41.0,16.0,39.0,0.8823529411764706,0.3469387755102041,0.6,0.3125,0.3617021276595745,0.6531531531531531,0.6612903225806451,,0.08059701492537313,0.010752688172043012,,0.1391304347826087,0.07238605898123325,0.16043613707165108,0.3559322033898305,0.42424242424242425,0.04172461752433936,0.4,0.4,0.8333333333333334,0.018018018018018018,1.0,1.0,0.06626506024096386,0.45454545454545453,0.42857142857142855,0.17446808510638298,2.0,0.0673758865248227,157.0,68.0,106.0,76.0,88.0,25.0,235.0,99.0,0.6415094339622641,0.12437185929648241,0.13253012048192772,28.0,58.0,79.0,0.7117117117117117,0.7341772151898734,0.1896551724137931,88.0,0.16101694915254236,5.0,42.0,22.0,12.0,0.12209302325581395,0.1267605633802817,0.030120481927710843,False,5.0,1.0,,19.0,5.0,34.0,1.0,26.0,8.0,7.0,,9.0,,1.0,,5.0,3.0,2.0,3.0,3.0,2.0,0.09016393442622951,0.009345794392523364,0.06361323155216285,0.09090909090909091,0.12087912087912088,0.6190476190476191,0.2631578947368421,0.2631578947368421,1.0,0.3333333333333333,1.0,,,2.0,1.0,
176,1610612757,Antonio Harvey,Antonio Harvey,176,POR,3960.0,66,-23.0,129,130,46,61,17.0,259,5.0,9.0,1.0,3.0,8.0,2.0,8.0,,,12.0,25.0,,29.0,142,,1.0,5.0,6.0,16.0,8.0,2.0,4.0,,10.0,,5.0,9.0,4.0,13.0,,,2.0,1.0,1.0,3.0,,1.0,9.0,6.0,4.0,6.0,2.0,6.0,46,2.0,0.6666666666666666,0.7272727272727273,0.48,0.2,0.48,0.2,0.5178571428571429,0.42857142857142855,,20.666666666666668,0.6666666666666666,0.10416666666666667,,0.09375,0.06153846153846154,,,0.3333333333333333,0.36,0.5555555555555556,0.625,0.8,0.32,0.32,0.25,0.25,,,0.6,0.3333333333333333,0.36,0.45570800000000006,0.4896,0.50822,0.20689655172413793,9.072000000000001,,0.35658914728682173,4.0,,7.0,0.08163265306122448,,,0.5,5.0,,,,,,,,,6.0,,,,,,,2.0,,2.0,1.0,2.0,3.0,,,,,,,0.75,0.75,,0.08,,,0.42857142857142855,,0.2,0.625,0.7142857142857143,,,,,,,,,,,0.20689655172413793,,0.13636363636363635,5.0,3.0,4.0,4.0,1.0,,6.0,1.0,0.75,0.038461538461538464,0.038461538461538464,2.0,2.0,3.0,0.75,0.6666666666666666,0.5,2.0,0.125,,1.0,,1.0,0.0625,,,False,,,,,1.0,,,,,,,,,,,,,,,2.0,,0.1111111111111111,,0.058823529411764705,,0.06666666666666667,0.6,,,,,,,,,,
431,1610612757,Shawn Kemp,Shawn Kemp,431,POR,63531.0,1059,-20.0,1971,1955,621,558,268.0,3926,56.0,113.0,17.0,31.0,55.0,93.0,227.0,5.0,3.0,160.0,395.0,11.0,431.0,2029,3.0,42.0,100.0,122.0,240.0,80.0,50.0,63.0,27.0,139.0,12.0,147.0,188.0,62.0,250.0,42.0,25.0,35.0,22.0,13.0,96.0,8.0,21.0,178.0,21.0,12.0,21.0,12.0,122.0,621,9.0,0.75,0.7894736842105263,0.4050632911392405,0.42,0.4088669950738916,0.42857142857142855,0.46236559139784944,0.4879032258064516,0.027093596059113302,24.594476106970628,0.3645833333333333,0.20445062586926285,0.08391608391608392,0.19517795637198623,0.06629834254143646,0.08181818181818182,0.23404255319148937,0.5714285714285714,0.27832512315270935,0.49557522123893805,0.5773195876288659,0.5714285714285714,0.1354679802955665,0.5591133004926109,0.40969162995594716,0.40969162995594716,0.012315270935960592,0.05555555555555555,0.29523809523809524,0.5483870967741935,0.3054187192118227,0.44460960591133014,0.47788265306122446,0.4440471428571429,0.28306264501160094,12.821772151898738,23.963636363636365,0.3150684931506849,48.0,10.0,105.0,0.06299212598425197,0.06637168141592921,0.046948356807511735,0.9139784946236559,11.0,3.0,6.0,,,2.0,3.0,4.0,1.0,68.0,2.0,5.0,9.0,3.0,6.0,3.0,28.0,,13.0,11.0,16.0,18.0,17.0,0.75,0.36363636363636365,0.3333333333333333,0.4,0.36363636363636365,0.4166666666666667,0.5074626865671642,,0.07088607594936709,,,0.2608695652173913,0.19597989949748743,0.1927710843373494,0.2,0.2558139534883721,0.014778325123152709,0.5,0.5,0.6666666666666666,,,,0.02857142857142857,0.6666666666666666,0.5,0.15777262180974477,,0.04843304843304843,99.0,21.0,51.0,32.0,61.0,24.0,129.0,54.0,0.4117647058823529,0.1197339246119734,0.12272727272727273,14.0,12.0,25.0,0.46296296296296297,0.48,0.25,16.0,0.21818181818181817,2.0,23.0,9.0,10.0,0.1513157894736842,0.2,0.01904761904761905,False,1.0,1.0,,23.0,2.0,7.0,2.0,9.0,6.0,10.0,,9.0,,1.0,,,,,,9.0,3.0,0.1415929203539823,0.03571428571428571,0.08648648648648649,0.09090909090909091,0.13934426229508196,0.2727272727272727,0.2,0.2,1.0,0.3333333333333333,1.0,,,,,
757,1610612757,Damon Stoudamire,Damon Stoudamire,757,POR,159101.0,2652,378.0,4998,4960,1550,1415,658.0,9958,120.0,226.0,32.0,68.0,160.0,139.0,330.0,35.0,9.0,324.0,716.0,219.0,1066.0,5010,26.0,91.0,218.0,378.0,224.0,424.0,410.0,466.0,180.0,988.0,14.0,168.0,234.0,69.0,303.0,106.0,51.0,110.0,70.0,40.0,191.0,10.0,63.0,202.0,7.0,1.0,8.0,4.0,378.0,1550,52.0,0.345679012345679,0.36129032258064514,0.45251396648044695,0.41743119266055045,0.47807486631016044,0.47192982456140353,0.5136852394916911,0.543859649122807,0.23422459893048128,21.065417317369423,0.5759162303664922,0.08450704225352113,0.03263403263403263,0.0911340206185567,0.030463576158940398,0.0364741641337386,0.07880910683012259,0.5,0.24171122994652405,0.5309734513274337,0.6060606060606061,0.3416666666666667,0.1711229946524064,0.35294117647058826,0.4212121212121212,0.42901234567901236,0.0374331550802139,0.10112359550561797,0.23859649122807017,0.47058823529411764,0.47593582887700536,0.4832032690246517,0.47246095890410955,0.45739911971831,0.3545966228893058,10.87248603351955,24.94703196347032,0.31012404961984796,55.0,17.0,37.0,0.029956427015250545,0.04961832061068702,0.0368763557483731,0.4028776978417266,65.0,69.0,184.0,9.0,17.0,25.0,57.0,82.0,11.0,103.0,29.0,67.0,198.0,48.0,183.0,69.0,51.0,2.0,56.0,39.0,165.0,13.0,55.0,0.8048780487804879,0.3744292237442922,0.4230769230769231,0.43283582089552236,0.3761467889908257,0.5337078651685393,0.5483870967741935,0.0091324200913242,0.0712290502793296,0.01818181818181818,0.005434782608695652,0.07878787878787878,0.053406998158379376,0.10755148741418764,0.40625,0.45454545454545453,0.19679144385026737,0.375,0.3770491803278688,0.7971014492753623,0.19101123595505617,0.5294117647058824,0.8888888888888888,0.2,0.43859649122807015,0.3770491803278688,0.09662288930581614,1.0,0.020969855832241154,172.0,31.0,63.0,109.0,81.0,14.0,207.0,49.0,0.49206349206349204,0.051387461459403906,0.0650730411686587,50.0,13.0,18.0,0.20224719101123595,0.7222222222222222,0.15384615384615385,28.0,0.10625,10.0,53.0,12.0,,0.12128146453089245,0.14736842105263157,0.03508771929824561,False,13.0,2.0,4.0,8.0,17.0,65.0,,19.0,11.0,10.0,2.0,5.0,,17.0,1.0,1.0,1.0,,2.0,4.0,1.0,0.12389380530973451,,0.023679417122040074,0.02,0.11403508771929824,0.23076923076923078,0.37142857142857144,0.38235294117647056,0.8461538461538461,0.2222222222222222,0.5,0.4,0.004545454545454545,,,0.02857142857142857
202,1610612757,Gary Grant,Gary Grant,202,POR,1029.0,17,4.0,36,33,17,21,2.0,69,,1.0,,1.0,,5.0,6.0,,,5.0,7.0,,10.0,30,,2.0,4.0,4.0,8.0,2.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,1.0,,,,,4.0,17,,0.8,0.8,0.7142857142857143,0.5,0.7142857142857143,0.5,0.7142857142857143,0.5,,18.42105263157895,,,,,,,,,0.14285714285714285,,,,,0.8571428571428571,0.8333333333333334,0.8333333333333334,,,0.25,,0.14285714285714285,0.3822285714285715,,0.4114,0.4,16.885714285714286,,0.4722222222222222,,,1.0,,,,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
278,1610612757,Stacey Augmon,Stacey Augmon,278,POR,70169.0,1169,31.0,2181,2199,559,528,282.0,4380,60.0,107.0,19.0,31.0,57.0,39.0,95.0,,,124.0,259.0,2.0,305.0,2193,,35.0,67.0,93.0,174.0,74.0,76.0,95.0,34.0,209.0,11.0,70.0,98.0,59.0,157.0,48.0,28.0,26.0,10.0,16.0,47.0,5.0,11.0,104.0,20.0,10.0,21.0,13.0,93.0,559,13.0,0.7016129032258065,0.7909090909090909,0.47876447876447875,0.5223880597014925,0.47509578544061304,0.5147058823529411,0.5066445182724253,0.5344827586206896,0.007662835249042145,13.89776357827476,0.5531914893617021,0.07675438596491228,0.07051282051282051,0.0818014705882353,0.05965621840242669,0.06722689075630252,0.05737704918032787,0.6190476190476191,0.4099616858237548,0.5607476635514018,0.6122448979591837,0.6666666666666666,0.21839080459770116,0.36398467432950193,0.4105263157894737,0.4148936170212766,,,0.45588235294117646,0.6129032258064516,0.41762452107279696,0.47227326923076923,0.47473421052631576,0.4748595588235294,0.30491803278688523,9.186486486486489,32.4,0.2563044475011463,48.0,7.0,43.0,0.057623049219687875,0.07792207792207792,0.05737704918032787,0.8974358974358975,25.0,,2.0,,,,1.0,,,52.0,,1.0,,,1.0,,13.0,,19.0,16.0,28.0,9.0,20.0,,,,,,0.4897959183673469,0.5,,0.05019305019305019,0.010526315789473684,,0.14285714285714285,0.07581227436823104,0.08951406649616368,0.43859649122807015,0.46296296296296297,0.007662835249042145,,,,,,,0.014705882352941176,,,0.17049180327868851,1.0,0.05405405405405406,57.0,24.0,49.0,23.0,21.0,11.0,87.0,38.0,0.4897959183673469,0.13058419243986255,0.1314878892733564,10.0,18.0,34.0,0.6938775510204082,0.5294117647058824,0.16666666666666666,28.0,0.05263157894736842,,19.0,8.0,1.0,0.10795454545454546,0.1,,False,,,,4.0,3.0,14.0,,3.0,4.0,1.0,,9.0,,,,1.0,,1.0,1.0,9.0,,0.08411214953271028,,0.04310344827586207,0.08108108108108109,0.11029411764705882,0.48,,,,,,,,,,
905,1610612757,Dale Davis,Dale Davis,905,POR,128904.0,2148,162.0,3935,3944,1113,1058,565.0,7879,153.0,251.0,31.0,53.0,146.0,35.0,85.0,,,241.0,482.0,4.0,576.0,4066,,54.0,118.0,144.0,316.0,166.0,80.0,103.0,26.0,229.0,42.0,266.0,371.0,232.0,603.0,44.0,30.0,33.0,12.0,21.0,66.0,16.0,13.0,198.0,76.0,50.0,76.0,44.0,144.0,1113,21.0,0.6556016597510373,0.7821782178217822,0.5,0.4576271186440678,0.49588477366255146,0.4462809917355372,0.5226860254083484,0.4897959183673469,0.00823045267489712,13.451057335949423,0.5,0.1677175283732661,0.12209302325581395,0.16964741951967297,0.12161415146489774,0.09561752988047809,0.1791044776119403,0.5789473684210527,0.5164609053497943,0.6095617529880478,0.6681222707423581,0.6601307189542484,0.3004115226337449,0.1748971193415638,0.4117647058823529,0.42168674698795183,,,0.4380165289256198,0.5849056603773585,0.5246913580246914,0.485925826446281,0.5318570093457945,0.45891833333333326,0.25,5.783195020746888,40.025,0.28284625158831006,178.0,30.0,105.0,0.12150170648464163,0.13513513513513514,0.15228426395939088,0.8285714285714286,53.0,,4.0,,,,3.0,,,143.0,,3.0,,,3.0,,39.0,,23.0,11.0,42.0,39.0,14.0,,,,,,0.4957983193277311,0.5143884892086331,,0.08091286307053942,0.023529411764705882,,0.32231404958677684,0.1558139534883721,0.16739446870451238,0.363013698630137,0.40458015267175573,0.00823045267489712,,,,,,,0.024793388429752067,,,0.2482638888888889,1.0,0.11317567567567567,94.0,59.0,119.0,36.0,33.0,10.0,150.0,70.0,0.4957983193277311,0.13059701492537312,0.13157894736842105,15.0,47.0,97.0,0.8151260504201681,0.4845360824742268,0.10638297872340426,78.0,0.10273972602739725,,66.0,20.0,7.0,0.1778975741239892,0.13580246913580246,,False,,,,25.0,12.0,12.0,12.0,5.0,4.0,5.0,,24.0,,,,,,,,26.0,5.0,0.08764940239043825,0.09917355371900827,0.12017167381974249,0.1935483870967742,0.1896551724137931,0.5283018867924528,,,,,,,,,,
739,1610612757,Rasheed Wallace,Rasheed Wallace,739,POR,176534.0,2942,376.0,5456,5429,1628,1385,703.0,10885,224.0,329.0,51.0,73.0,326.0,160.0,360.0,31.0,5.0,538.0,1015.0,162.0,1477.0,5478,13.0,130.0,238.0,448.0,782.0,294.0,173.0,212.0,99.0,463.0,33.0,357.0,455.0,147.0,602.0,90.0,54.0,85.0,58.0,27.0,158.0,10.0,53.0,206.0,132.0,87.0,135.0,73.0,448.0,1628,21.0,0.7267657992565055,0.785140562248996,0.5300492610837438,0.5462184873949579,0.5233644859813084,0.5407166123778502,0.5577794561933535,0.5910290237467019,0.13763806287170774,23.573477845074912,0.5379746835443038,0.16497227356746766,0.06903765690376569,0.16135084427767354,0.06010703993412927,0.07547169811320754,0.19145569620253164,0.5407407407407407,0.27952421410365336,0.6808510638297872,0.717948717948718,0.71875,0.27697536108751064,0.3058623619371283,0.4444444444444444,0.4444444444444444,0.026338147833474938,0.03355704697986577,0.23778501628664495,0.6986301369863014,0.41716227697536107,0.4556022939677147,0.4955043307086615,0.45413078175895766,0.3033175355450237,9.35014778325123,24.996913580246915,0.29838709677419356,113.0,29.0,115.0,0.057919015889287544,0.07420494699646643,0.053703703703703705,0.8625,154.0,44.0,131.0,3.0,8.0,19.0,56.0,52.0,5.0,206.0,24.0,69.0,153.0,3.0,131.0,44.0,35.0,,39.0,30.0,39.0,25.0,36.0,0.9807692307692307,0.32098765432098764,0.38461538461538464,0.34782608695652173,0.32098765432098764,0.5604026845637584,0.5953757225433526,,0.034482758620689655,,,0.14792899408284024,0.14214876033057852,0.16181229773462782,0.4723926380368098,0.5,0.11129991503823279,0.33587786259541985,0.33587786259541985,0.9772727272727273,0.053691275167785234,0.375,0.6666666666666666,0.18241042345276873,0.3392857142857143,0.33587786259541985,0.13947190250507785,,0.05507955936352509,245.0,76.0,136.0,116.0,73.0,14.0,320.0,133.0,0.5588235294117647,0.10350194552529182,0.11843276936776491,39.0,54.0,91.0,0.610738255033557,0.5934065934065934,0.2777777777777778,80.0,0.05521472392638037,13.0,73.0,25.0,8.0,0.14570858283433133,0.11206896551724138,0.04234527687296417,False,8.0,2.0,5.0,39.0,9.0,35.0,1.0,26.0,14.0,8.0,,4.0,,2.0,,3.0,2.0,1.0,7.0,38.0,4.0,0.05167173252279635,0.00625,0.045774647887323945,0.04672897196261682,0.15584415584415584,0.5974025974025974,0.25806451612903225,0.25806451612903225,1.0,0.4,1.0,0.38461538461538464,,1.0,3.0,
781,1610612757,Will Perdue,Will Perdue,781,POR,2195.0,37,12.0,77,78,57,60,6.0,155,4.0,4.0,3.0,3.0,2.0,,,,,4.0,6.0,,10.0,66,,3.0,5.0,8.0,2.0,6.0,1.0,1.0,1.0,2.0,,6.0,10.0,4.0,14.0,3.0,3.0,,,,,,,8.0,1.0,1.0,1.0,1.0,8.0,57,,0.25,1.0,0.6666666666666666,0.6,0.6666666666666666,0.6,0.625,0.5714285714285714,,9.523809523809524,,0.23076923076923078,,0.21428571428571427,0.13333333333333333,,,1.0,0.6666666666666666,1.0,1.0,0.25,0.3333333333333333,,,,,,0.6,1.0,0.6666666666666666,0.5012833333333334,0.5069,0.49328000000000005,0.8,4.233333333333333,,0.7402597402597403,4.0,,7.0,0.16666666666666666,0.25,,,,,,,,,,,,6.0,,,,,,,,,,,,4.0,,,,,,,0.75,0.6,,,,,0.6666666666666666,0.14285714285714285,0.3125,,,,,,,,,,,,,0.6,,0.125,2.0,3.0,4.0,2.0,,,4.0,1.0,0.75,0.14285714285714285,0.14285714285714285,1.0,3.0,3.0,0.75,1.0,,6.0,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,0.125,,,,,,,,,,,,,
