EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG3A,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,NonHeaveArc3FGA,TwoPtAssists,Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,SecondChanceCorner3Frequency,PenaltyAtRimFrequency,PenaltyCorner3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyAtRimFGM,ShortMidRangeFGM,PtsUnassisted2s,FTDefRebounds,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,Offensive Fouls,2pt And 1 Free Throw Trips,3SecondViolations,DefFTReboundPct,DefAtRimReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,PenaltyAtRimAccuracy,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,ThreePtAssists,Arc3Assists,DefThreePtRebounds,Travels,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,DefThreePtReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,SecondChancePointsPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PtsPutbacks,Fg2aBlocked,OffTwoPtRebounds,FG2APctBlocked,ShortMidRangePctBlocked,OffTwoPtReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,Corner3Assists,Corner3FGM,PenaltyCorner3FGM,FG3M,PenaltyFG3M,PtsAssisted3s,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Accuracy,HeaveAttempts,SelfOReb,LostBallTurnovers,Loose Ball Fouls,AtRimPctBlocked,SelfORebPct,Arc3FGM,PenaltyArc3FGM,PtsUnassisted3s,NonHeaveArc3FGM,Arc3Accuracy,UnblockedArc3Accuracy,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFg3Pct,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,on,SecondChanceCorner3FGM,SecondChanceFtPoints,ShortMidRangeAssists,FTOffRebounds,LostBallOutOfBoundsTurnovers,Clear Path Fouls,3pt And 1 Free Throw Trips,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,Blocked3s,BlockedArc3,BlockedCorner3,BlockedLongMidRange,BlockedShortMidRange,DefensiveGoaltends,LongMidRangePctBlocked,OffFTReboundPct,OffCorner3ReboundPct,DefCorner3ReboundPct,ShortMidRangePctAssisted,SecondChanceAtRimPctAssisted,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawnPct,OffensiveGoaltends,Defensive 3 Seconds Violations,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked
120,1610612757,Steven Smith,Steven Smith,120,POR,1579.0,26,-1.0,55,56,44,48,6.0,111,1.0,2.0,1.0,2.0,1.0,2.0,3.0,1.0,1.0,2.0,2.0,2.0,6.0,5.0,5.0,9.0,50,1.0,1.0,5.0,3.0,5.0,7.0,4.0,2.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,2.0,1.0,3.0,3.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,3.0,5.0,6.0,1.0,2.0,7.0,44,2.0,1.0,1.0,0.3333333333333333,0.2,0.18181818181818182,0.125,0.32142857142857145,0.3181818181818182,0.45454545454545453,26.229508196721312,1.0,0.1,0.125,0.1,0.037037037037037035,0.2,0.3333333333333333,0.08333333333333333,0.18181818181818182,0.5,0.5,1.0,0.18181818181818182,0.18181818181818182,0.5,0.5,1.0,0.2727272727272727,0.18181818181818182,1.0,0.125,0.125,0.25,0.6363636363636364,0.5106681818181819,0.63195,0.4607875,0.08333333333333333,0.14285714285714285,0.7777777777777778,9.483333333333334,24.159999999999997,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1719,1610612757,Bonzi Wells,Bonzi Wells,1719,POR,1977.0,33,-5.0,70,70,50,47,4.0,140,4.0,5.0,3.0,1.0,2.0,4.0,1.0,,1.0,,,7.0,10.0,1.0,4.0,18.0,77,,4.0,7.0,1.0,3.0,11.0,8.0,,3.0,3.0,2.0,1.0,6.0,,1.0,2.0,,2.0,,,,1.0,1.0,6.0,,3.0,4.0,7.0,7.0,3.0,1.0,11.0,50,,0.5714285714285714,0.5714285714285714,0.7,0.5714285714285714,0.6363636363636364,0.5,0.6428571428571429,0.55,0.09090909090909091,26.666666666666668,0.16666666666666666,0.05555555555555555,,0.05,,,,,0.45454545454545453,0.8,0.8,1.0,0.09090909090909091,0.36363636363636365,0.5,0.5,,0.09090909090909091,,,0.375,0.125,,0.5454545454545454,0.49015454545454545,,0.4942625,0.23076923076923078,0.25,0.6111111111111112,9.129999999999999,22.6,0.7142857142857143,2.0,1.0,6.0,1.0,2.0,5.0,2.0,1.0,1.0,0.25,0.1,1.0,1.0,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202,1610612757,Gary Grant,Gary Grant,202,POR,833.0,14,6.0,29,26,14,18,2.0,55,,1.0,1.0,,4.0,5.0,,,,,,4.0,6.0,,,8.0,23,,1.0,3.0,,,2.0,6.0,,1.0,1.0,1.0,,2.0,,,,,,,,,,,,,,1.0,1.0,,,,2.0,14,,0.75,0.75,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,,19.35483870967742,,,,,,,,,0.16666666666666666,,,,,0.8333333333333334,0.8,0.8,0.75,,,,0.3333333333333333,,,0.16666666666666666,0.3852666666666667,,0.4272,,,0.25,16.366666666666667,,0.4827586206896552,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
431,1610612757,Shawn Kemp,Shawn Kemp,431,POR,1876.0,31,-2.0,67,68,39,38,6.0,135,,,,1.0,4.0,7.0,,,,,,5.0,8.0,,2.0,12.0,70,,2.0,3.0,,2.0,6.0,4.0,,4.0,6.0,,4.0,14.0,,7.0,8.0,,8.0,3.0,2.0,1.0,1.0,1.0,4.0,,2.0,1.0,3.0,2.0,1.0,,6.0,39,,0.4,0.4,0.625,0.6666666666666666,0.625,0.6666666666666666,0.6666666666666666,0.75,,17.56756756756757,0.25,0.3333333333333333,,0.34782608695652173,,,,0.2222222222222222,,,,,0.125,0.875,0.5714285714285714,0.5714285714285714,0.5,,,,,,,,0.35841249999999997,0.3045,0.3424666666666667,0.1111111111111111,0.1111111111111111,0.5,17.55,,0.582089552238806,,1.0,6.0,,,3.0,1.0,,1.0,,0.5,1.0,1.0,,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,1.0,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
781,1610612757,Will Perdue,Will Perdue,781,POR,3370.0,56,2.0,120,122,91,87,10.0,242,6.0,6.0,5.0,3.0,,,,,,,,6.0,9.0,,2.0,14.0,115,,5.0,8.0,,2.0,12.0,4.0,,2.0,2.0,2.0,,4.0,,8.0,12.0,6.0,18.0,3.0,3.0,,,,,,,7.0,8.0,4.0,1.0,1.0,12.0,91,,0.3333333333333333,1.0,0.6666666666666666,0.625,0.6666666666666666,0.625,0.6363636363636364,0.6,,8.396946564885496,,0.1951219512195122,,0.18604651162790697,0.1276595744680851,,,0.2916666666666667,0.6666666666666666,1.0,1.0,0.3333333333333333,0.3333333333333333,,,,,,,,0.625,,,0.6666666666666666,0.48762222222222223,0.51752,0.48091249999999997,0.1,0.1,0.8571428571428571,3.3333333333333335,,0.7583333333333333,5.0,,8.0,4.0,,,,,,0.6666666666666666,0.07692307692307693,,,1.0,4.0,5.0,8.0,,,,,2.0,2.0,2.0,2.0,0.8,0.8,0.6666666666666666,,,1.0,0.5714285714285714,4.0,4.0,8.0,1.0,6.0,0.1111111111111111,0.3333333333333333,0.17142857142857143,0.2727272727272727,0.09090909090909091,0.15384615384615385,0.8,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
905,1610612757,Dale Davis,Dale Davis,905,POR,847.0,14,,29,30,29,28,4.0,59,,1.0,1.0,1.0,,1.0,,,,,,1.0,3.0,,,2.0,29,,1.0,3.0,,,2.0,,,1.0,2.0,1.0,,5.0,,3.0,3.0,,3.0,,,,,,,,,1.0,1.0,,,,2.0,29,,,,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,,9.09090909090909,,0.21428571428571427,,0.21428571428571427,,,1.0,0.1111111111111111,0.3333333333333333,,,,0.3333333333333333,0.3333333333333333,,,,,,,0.3333333333333333,,,0.3333333333333333,0.47766666666666663,,0.47766666666666663,,,1.0,7.8999999999999995,,1.0,,1.0,2.0,,,,,,,,,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
739,1610612757,Rasheed Wallace,Rasheed Wallace,739,POR,107.0,2,,4,3,4,3,,7,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,4,,,,,,,,,,,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
757,1610612757,Damon Stoudamire,Damon Stoudamire,757,POR,649.0,11,2.0,23,24,23,23,3.0,47,,,,3.0,,,1.0,,1.0,1.0,1.0,1.0,3.0,2.0,5.0,10.0,22,,1.0,3.0,2.0,5.0,10.0,,1.0,,,,,,,,,,,,,,,,,,,,1.0,5.0,2.0,1.0,10.0,23,,,,0.3333333333333333,0.3333333333333333,0.5,0.5,0.7142857142857143,0.7142857142857143,0.4,26.923076923076923,,,,,,,,,,,,,0.6,,,,,0.2,0.2,,,0.2,0.2,0.4,0.45908000000000004,,0.45908000000000004,0.3333333333333333,0.5,1.0,12.1,23.200000000000003,1.0,,1.0,2.0,,,,,1.0,,,,0.3333333333333333,0.5,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.3333333333333333,0.3333333333333333,,,,,,,,1.0,1.0,1.0,1.0,3.0,1.0,0.5,0.5,0.5,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
937,1610612757,Scottie Pippen,Scottie Pippen,937,POR,520.0,9,4.0,18,18,13,12,1.0,36,,,,,,1.0,,,,1.0,1.0,,1.0,1.0,,,18,,,1.0,1.0,,,,1.0,2.0,2.0,1.0,1.0,4.0,,,,,,1.0,,1.0,,,,,,,,,,,,13,,,,,,,,,,0.5,10.526315789473685,,,,,,,,,,,,,,0.5,,,,,0.5,,,,0.5,0.5,0.4914,,0.4914,,,,21.4,24.3,0.7222222222222222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
278,1610612757,Stacey Augmon,Stacey Augmon,278,POR,1522.0,25,2.0,52,55,40,43,5.0,107,1.0,5.0,2.0,2.0,2.0,2.0,,,,1.0,1.0,3.0,9.0,1.0,3.0,9.0,45,,1.0,5.0,1.0,3.0,5.0,6.0,,1.0,1.0,,1.0,2.0,,1.0,1.0,2.0,3.0,,,,1.0,,1.0,,1.0,2.0,5.0,4.0,2.0,,5.0,40,3.0,1.0,1.0,0.3333333333333333,0.2,0.3,0.16666666666666666,0.375,0.3125,0.1,22.413793103448278,1.0,0.05263157894736842,,0.047619047619047616,0.08695652173913043,,,,0.5,0.2,0.3333333333333333,1.0,0.2,0.2,1.0,1.0,1.0,,0.1,,0.3333333333333333,,0.16666666666666666,0.6,0.46811111111111114,0.3781,0.40408,0.16666666666666666,0.18181818181818182,0.5555555555555556,6.366666666666666,42.4,0.7692307692307693,,,,,,,,,,,0.2,,,,,1.0,,,,,,,,,,,,,,,,,,,,2.0,2.0,0.2222222222222222,,0.10526315789473684,0.16666666666666666,0.14285714285714285,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,0.4,0.25,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
