EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Corner3FGA,PenaltyCorner3FGA,PtsAssisted3s,Corner3Assists,AtRimAssists,DefThreePtRebounds,Steals,BadPassSteals,LostBallSteals,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Loose Ball Fouls,Offensive Fouls,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,BlockedShortMidRange,NonShootingPenaltyNonTakeFouls,Assisted3sPct,DefThreePtReboundPct,OffAtRimReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,ShortMidRangePctAssisted,Corner3Frequency,Arc3PctAssisted,PenaltyCorner3Frequency,ThreePtShootingFoulsDrawnPct,SecondChanceFtPoints,OffThreePtRebounds,FTOffRebounds,SelfOReb,BlockedLongMidRange,RecoveredBlocks,DefensiveGoaltends,OffensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,ShortMidRangePctBlocked,OffFTReboundPct,OffThreePtReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,2pt And 1 Free Throw Trips,Corner3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,HeaveAttempts,Fg3aBlocked,Blocked3s,BlockedArc3,BlockedCorner3,SecondChanceFg3Pct,FG3APctBlocked,Corner3PctBlocked,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,Arc3PctBlocked,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy,on,Clear Path Fouls,HeaveMakes
128,1610612762,David Benoit,David Benoit,128,UTA,3975.0,66,-6,128,127,27,49,15,255,5.0,9.0,2.0,3.0,1.0,2.0,1.0,3.0,5.0,9,2.0,2.0,1.0,1.0,11.0,21,2.0,2,2,30,124,2.0,3.0,4.0,2.0,4,1.0,1,1.0,8,14.0,8.0,6.0,2.0,2.0,2.0,3.0,4,1.0,5,1.0,2.0,2.0,11,2,9,2.0,11,2,13,2.0,2.0,1.0,1.0,3.0,1.0,1.0,7,11,4,1.0,1.0,1.0,1.0,1.0,8,27,0.6363636363636364,0.7,1.0,1.0,1.0,0.5238095238095238,0.6666666666666666,0.5,0.6086956521739131,0.6666666666666666,0.7,0.6,0.6666666666666666,0.6666666666666666,0.08695652173913043,0.14285714285714285,0.2222222222222222,0.1111111111111111,19.444444444444446,0.6666666666666666,0.6666666666666666,0.1836734693877551,0.037037037037037035,0.16666666666666666,0.03389830508474576,0.058823529411764705,0.037037037037037035,0.07692307692307693,0.25,0.1875,0.391304347826087,0.5555555555555556,0.7142857142857143,0.6,0.13043478260869565,0.3333333333333333,0.3333333333333333,0.391304347826087,0.5555555555555556,0.625,0.8,0.08695652173913043,1.0,1.0,1.0,0.6666666666666666,0.5,0.4,0.5,0.2,1.0,0.4782608695652174,1.0,0.4917391304347826,0.5985333333333334,0.5611400000000001,0.041666666666666664,0.045454545454545456,0.13333333333333333,0.26666666666666666,9.495238095238095,24.5,0.2109375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
1521,1610612762,Jacque Vaughn,Jacque Vaughn,1521,UTA,30011.0,500,-133,932,919,413,416,121,1851,19.0,35.0,,1.0,6.0,14.0,5.0,8.0,17.0,44,5.0,15.0,4.0,11.0,41.0,87,5.0,17,37,134,1050,4.0,6.0,8.0,14.0,39,4.0,12,23.0,63,30.0,52.0,9.0,,15.0,5.0,6.0,86,17.0,103,8.0,8.0,37.0,223,3,25,,31,3,34,27.0,22.0,15.0,,42.0,,18.0,5,43,50,8.0,9.0,1.0,,1.0,63,413,0.36585365853658536,0.36585365853658536,0.29411764705882354,0.3333333333333333,0.29411764705882354,0.47126436781609193,0.6666666666666666,0.358974358974359,0.46634615384615385,0.6666666666666666,0.39215686274509803,0.5081967213114754,0.6666666666666666,0.45384615384615384,0.16346153846153846,0.06896551724137931,0.17142857142857143,,15.19925857275255,0.6428571428571429,,0.08503401360544217,0.008,0.08266666666666667,0.006818181818181818,,0.005747126436781609,0.11956521739130435,0.08,0.06299212598425197,0.33653846153846156,0.5428571428571428,0.6551724137931034,0.42105263157894735,0.07692307692307693,0.625,0.625,0.4230769230769231,0.38636363636363635,0.38636363636363635,0.35294117647058826,0.14423076923076922,0.3333333333333333,0.3333333333333333,0.16666666666666666,,,0.27450980392156865,0.42857142857142855,0.21568627450980393,0.36363636363636365,0.5,0.3333333333333333,0.47825769230769233,0.41334,0.4669029411764706,0.07964601769911504,0.08421052631578947,0.05970149253731343,0.4701492537313433,10.702298850574712,24.82352941176471,0.44313304721030045,2.0,1.0,6.0,9.0,41.0,6.0,19.0,7.0,12.0,6.0,1.0,5.0,3.0,7.0,13.0,1.0,1.0,9.0,0.4,0.07407407407407407,0.017857142857142856,0.06779661016949153,0.09090909090909091,0.2,0.019230769230769232,0.4,0.0196078431372549,0.05555555555555555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
178,1610612762,Olden Polynice,Olden Polynice,178,UTA,97231.0,1621,127,3017,3007,636,667,360,6024,111.0,189.0,42.0,80.0,18.0,35.0,86.0,198.0,9.0,27,,1.0,,1.0,206.0,414,,1,17,429,3085,54.0,116.0,112.0,29.0,68,,1,4.0,62,268.0,144.0,,82.0,1.0,,23.0,25,6.0,31,5.0,1.0,10.0,68,130,156,22.0,221,157,378,31.0,17.0,47.0,5.0,78.0,15.0,12.0,81,241,65,25.0,8.0,77.0,47.0,77.0,62,636,0.6504854368932039,0.8121212121212121,,,,0.4975845410628019,0.46551724137931033,0.4264705882352941,0.4963855421686747,0.46551724137931033,0.42028985507246375,0.47879464285714285,0.45161290322580644,0.3974358974358974,0.0024096385542168677,0.05555555555555555,0.06878306878306878,0.037037037037037035,15.226218097447797,0.3974358974358974,0.28205128205128205,0.1396598030438675,0.10970464135021098,0.14420289855072463,0.11177347242921014,0.10738255033557047,0.096045197740113,0.13,0.1625,0.13078470824949698,0.45542168674698796,0.5873015873015873,0.6306818181818182,0.6036036036036037,0.4771084337349398,0.43434343434343436,0.455026455026455,0.06506024096385542,0.3333333333333333,0.34615384615384615,0.6666666666666666,0.0024096385542168677,,,0.6896551724137931,0.525,0.047619047619047616,0.5072463768115942,0.5142857142857142,0.014492753623188406,,0.4578313253012048,,0.4706033816425121,0.5142990476190475,0.47045588235294117,0.056818181818181816,0.05694760820045558,0.26107226107226106,0.1445221445221445,5.15990338164251,39.4,0.2108054358634405,,,,1.0,14.0,43.0,27.0,17.0,10.0,6.0,4.0,14.0,23.0,17.0,,,29.0,26.0,,0.1634980988593156,0.13202247191011235,0.16842105263157894,0.1506849315068493,0.7093023255813954,,,,,4.0,20.0,7.0,16.0,1.0,55.0,5.0,1.0,11.0,10.0,0.045454545454545456,0.07865168539325842,0.12738853503184713,0.10619469026548672,0.18181818181818182,0.08743169398907104,0.7142857142857143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
1900,1610612762,Quincy Lewis,Quincy Lewis,1900,UTA,2433.0,41,-2,81,73,42,41,11,154,2.0,4.0,,1.0,2.0,3.0,,3.0,1.0,6,,1.0,,1.0,3.0,13,,1,2,8,80,,1.0,2.0,2.0,8,,1,,4,6.0,,,,1.0,,2.0,3,,3,,,1.0,6,2,1,,1,2,3,,,3.0,,3.0,,1.0,3,8,2,1.0,,2.0,,2.0,4,42,1.0,1.0,,,,0.23076923076923078,,0.25,0.21428571428571427,,0.2222222222222222,0.26666666666666666,0.5,0.2222222222222222,0.07142857142857142,0.15384615384615385,0.25,,18.75,,,0.07142857142857142,0.05405405405405406,0.05,0.047619047619047616,,0.09090909090909091,,,0.16666666666666666,0.2857142857142857,0.5,0.6666666666666666,1.0,0.21428571428571427,,,0.42857142857142855,0.16666666666666666,0.16666666666666666,1.0,0.07142857142857142,,,1.0,,,0.3333333333333333,0.6666666666666666,0.1111111111111111,,0.35714285714285715,,0.447275,0.5688,0.45318333333333327,0.06666666666666667,0.07142857142857142,0.25,0.5,11.2,25.2,0.5185185185185185,,,,,2.0,,,,,,1.0,,,1.0,,,1.0,1.0,,,,,,,,,,,2.0,,,,1.0,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
252,1610612762,Karl Malone,Karl Malone,252,UTA,89532.0,1492,129,2768,2765,552,556,330,5533,158.0,242.0,19.0,26.0,26.0,52.0,55.0,135.0,148.0,333,1.0,1.0,1.0,1.0,361.0,710,1.0,1,193,918,2828,33.0,59.0,90.0,67.0,142,1.0,1,60.0,197,604.0,118.0,,22.0,1.0,1.0,49.0,169,25.0,194,19.0,26.0,52.0,413,47,206,26.0,276,54,330,82.0,65.0,52.0,6.0,134.0,11.0,27.0,48,114,240,126.0,11.0,30.0,16.0,30.0,197,552,0.8365650969529086,0.8628571428571429,1.0,1.0,1.0,0.5084507042253521,0.559322033898305,0.47183098591549294,0.5098452883263009,0.559322033898305,0.479020979020979,0.5633456334563346,0.6338028169014085,0.556497175141243,0.0014064697609001407,0.06901408450704226,0.11570247933884298,0.021021021021021023,30.006337135614704,0.6119402985074627,0.4126984126984127,0.1975071907957814,0.043000914913083256,0.1937984496124031,0.043938161106590726,0.02564102564102564,0.028747433264887063,0.20863309352517986,0.22108843537414966,0.1762208067940552,0.340365682137834,0.6528925619834711,0.7383177570093458,0.879746835443038,0.189873417721519,0.4074074074074074,0.45454545454545453,0.46835443037974683,0.4444444444444444,0.4539877300613497,0.831081081081081,0.0014064697609001407,1.0,1.0,0.4406779661016949,0.7307692307692307,0.47368421052631576,0.36363636363636365,0.5,0.006993006993006993,1.0,0.34177215189873417,1.0,0.4650283403656821,0.47175370370370373,0.46292902097902094,0.1571072319201995,0.15730337078651685,0.09803921568627451,0.21459694989106753,10.152816901408451,24.4,0.1994219653179191,,,3.0,6.0,91.0,44.0,48.0,12.0,36.0,16.0,5.0,17.0,7.0,17.0,2.0,,9.0,6.0,1.0,0.17813765182186234,0.07807807807807808,0.16393442622950818,0.21875,0.7272727272727273,,1.0,,,24.0,7.0,,14.0,5.0,15.0,3.0,,6.0,1.0,0.1037037037037037,,0.051470588235294115,0.041237113402061855,0.07692307692307693,0.04697986577181208,0.5,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
2052,1610612762,DeShawn Stevenson,DeShawn Stevenson,2052,UTA,3593.0,60,15,123,123,32,37,13,246,5.0,9.0,,1.0,1.0,2.0,1.0,2.0,,2,,,,,6.0,13,,2,5,17,106,,1.0,3.0,1.0,3,,1,1.0,3,10.0,2.0,,,,,,3,1.0,4,1.0,,1.0,9,3,4,1.0,7,3,10,4.0,2.0,2.0,1.0,6.0,,2.0,1,1,10,4.0,1.0,,,,3,32,0.8333333333333334,0.8333333333333334,,,,0.46153846153846156,,0.3333333333333333,0.4,,0.25,0.425,0.5,0.25,0.13333333333333333,,,,19.11764705882353,0.6666666666666666,0.2,0.07692307692307693,0.06382978723404255,0.09523809523809523,0.06,0.125,,0.09523809523809523,0.09090909090909091,0.05,0.6,0.5555555555555556,0.5555555555555556,0.8,0.13333333333333333,0.5,0.5,0.13333333333333333,,,,,,,1.0,,,0.5,0.5,,,0.7333333333333333,,0.49387333333333333,0.532,0.41022500000000006,0.21052631578947367,0.23529411764705882,0.17647058823529413,0.17647058823529413,4.93076923076923,23.25,0.2601626016260163,2.0,1.0,,,2.0,2.0,1.0,1.0,,,1.0,2.0,,,,,,,,0.18181818181818182,0.11764705882352941,0.3333333333333333,,1.0,0.13333333333333333,,0.25,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
330,1610612762,Danny Manning,Danny Manning,330,UTA,4568.0,76,-26,150,143,55,73,17,293,6.0,8.0,2.0,3.0,4.0,5.0,3.0,6.0,4.0,14,2.0,6.0,2.0,2.0,13.0,28,2.0,6,4,36,168,3.0,5.0,7.0,6.0,10,2.0,2,1.0,19,18.0,8.0,,4.0,6.0,2.0,1.0,4,4.0,8,2.0,1.0,1.0,20,3,4,,5,3,8,5.0,5.0,2.0,,7.0,1.0,2.0,6,11,4,3.0,,2.0,2.0,2.0,19,55,0.6923076923076923,0.8181818181818182,0.3333333333333333,1.0,0.3333333333333333,0.4642857142857143,0.6,0.6,0.47058823529411764,0.6,0.75,0.5142857142857142,0.7,0.7916666666666666,0.17647058823529413,0.03571428571428571,,0.07142857142857142,24.277456647398843,0.7142857142857143,,0.10526315789473684,0.058823529411764705,0.10416666666666667,0.04477611940298507,,0.041666666666666664,0.1,0.07692307692307693,0.13333333333333333,0.23529411764705882,0.75,0.75,0.6666666666666666,0.17647058823529413,0.5,0.5,0.4117647058823529,0.2857142857142857,0.3076923076923077,0.75,0.17647058823529413,0.3333333333333333,0.3333333333333333,0.6,0.6666666666666666,,0.4166666666666667,0.8,0.16666666666666666,1.0,0.4117647058823529,0.3333333333333333,0.4369602941176471,0.48932000000000003,0.4564458333333333,0.08571428571428572,0.10344827586206896,0.19444444444444445,0.5277777777777778,11.185714285714287,24.783333333333335,0.36666666666666664,,,6.0,2.0,2.0,1.0,4.0,1.0,3.0,,1.0,,,1.0,,,,3.0,1.0,0.1,0.2,0.2,,0.6666666666666666,,1.0,,,1.0,,,1.0,,1.0,,,,,,,,,,0.058823529411764705,0.5,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
923,1610612762,Donyell Marshall,Donyell Marshall,923,UTA,53707.0,895,124,1680,1672,306,324,205,3352,124.0,185.0,29.0,50.0,22.0,31.0,17.0,44.0,19.0,65,6.0,26.0,1.0,6.0,160.0,294,12.0,39,84,440,1688,32.0,58.0,86.0,30.0,48,1.0,9,21.0,84,222.0,98.0,,44.0,25.0,6.0,39.0,57,4.0,61,3.0,6.0,25.0,126,65,115,9.0,143,72,215,35.0,22.0,20.0,4.0,55.0,6.0,13.0,23,60,115,55.0,8.0,26.0,9.0,31.0,84,306,0.69375,0.8043478260869565,0.3076923076923077,0.1111111111111111,0.3157894736842105,0.54421768707483,0.5517241379310345,0.625,0.5345345345345346,0.5403225806451613,0.5526315789473685,0.5714285714285714,0.589041095890411,0.6,0.11711711711711711,0.1326530612244898,0.17297297297297298,0.046153846153846156,22.797927461139896,0.6363636363636364,0.21428571428571427,0.18081761006289307,0.10220125786163523,0.16666666666666666,0.09641873278236915,0.09090909090909091,0.08550185873605948,0.1286549707602339,0.14285714285714285,0.23232323232323232,0.5555555555555556,0.6702702702702703,0.8104575163398693,0.7338709677419355,0.13213213213213212,0.38636363636363635,0.425,0.19519519519519518,0.2923076923076923,0.3064516129032258,0.6842105263157895,0.07807807807807808,0.23076923076923078,0.23076923076923078,0.8064516129032258,0.58,0.1724137931034483,0.543859649122807,0.7096774193548387,0.10526315789473684,0.16666666666666666,0.6726726726726727,0.24,0.5214900602409639,0.5426954545454545,0.5224517857142857,0.14588859416445624,0.16272189349112426,0.19545454545454546,0.19090909090909092,5.539115646258503,25.31282051282051,0.18214285714285713,13.0,3.0,36.0,1.0,26.0,19.0,42.0,30.0,12.0,5.0,3.0,13.0,7.0,2.0,,,10.0,8.0,1.0,0.1130952380952381,0.13145539906103287,0.1111111111111111,0.11764705882352941,0.4117647058823529,0.03903903903903904,1.0,0.05263157894736842,,19.0,5.0,2.0,6.0,7.0,23.0,,,4.0,,0.09090909090909091,0.0425531914893617,0.05555555555555555,0.07692307692307693,,0.05042016806722689,0.7419354838709677,11.0,6.0,1.0,4.0,1.0,4.0,1.0,1.0,5.0,3.0,2.0,0.25,0.02564102564102564,0.07692307692307693,0.46153846153846156,0.5,1.0,0.06451612903225806,0.25,1.0,,,,,,,,,True,,
317,1610612762,John Starks,John Starks,317,UTA,71431.0,1191,50,2199,2196,440,439,262,4395,40.0,68.0,1.0,5.0,7.0,12.0,8.0,36.0,85.0,215,15.0,53.0,4.0,18.0,133.0,319,36.0,97,32,406,2285,7.0,23.0,24.0,21.0,48,9.0,28,15.0,84,230.0,36.0,3.0,,53.0,15.0,17.0,86,9.0,95,6.0,16.0,27.0,199,10,56,2.0,68,14,82,29.0,22.0,22.0,2.0,51.0,2.0,11.0,27,99,38,11.0,7.0,4.0,1.0,5.0,84,440,0.8646616541353384,0.8646616541353384,0.3711340206185567,0.32142857142857145,0.3711340206185567,0.4169278996865204,0.30434782608695654,0.4375,0.4495192307692308,0.3484848484848485,0.45394736842105265,0.4653579676674365,0.3484848484848485,0.49404761904761907,0.23317307692307693,0.05329153605015674,0.16176470588235295,0.009302325581395349,19.275189167662287,0.5686274509803921,0.0392156862745098,0.0687960687960688,0.01141552511415525,0.06554121151936444,0.013091641490433032,0.00909090909090909,0.007352941176470588,0.07894736842105263,0.04291845493562232,0.07932011331444759,0.16346153846153846,0.5882352941176471,0.7017543859649122,0.85,0.08653846153846154,0.2222222222222222,0.25,0.5168269230769231,0.3953488372093023,0.39906103286384975,0.8941176470588236,0.12740384615384615,0.2830188679245283,0.28846153846153844,0.15151515151515152,0.2,,0.15789473684210525,0.5833333333333334,0.23684210526315788,0.2222222222222222,0.39663461538461536,0.2830188679245283,0.47927705314009655,0.47888593749999997,0.48096148648648646,0.025821596244131457,0.03343465045592705,0.059113300492610835,0.20689655172413793,13.87460815047022,24.4340206185567,0.20009095043201455,44.0,10.0,105.0,3.0,43.0,10.0,40.0,26.0,14.0,7.0,6.0,7.0,4.0,6.0,3.0,,2.0,17.0,0.9722222222222222,0.05181347150259067,0.020161290322580645,0.05755395683453238,0.037037037037037035,0.625,0.10576923076923077,0.9333333333333333,0.13157894736842105,,1.0,3.0,1.0,5.0,1.0,2.0,1.0,,,1.0,0.1111111111111111,0.016129032258064516,0.02564102564102564,0.012048192771084338,0.058823529411764705,0.022222222222222223,0.4,1.0,21.0,1.0,6.0,3.0,10.0,,2.0,1.0,1.0,,0.3,0.020618556701030927,0.022727272727272728,0.4772727272727273,0.4883720930232558,1.0,0.18181818181818182,0.16666666666666666,1.0,2.0,4.0,5.0,0.018867924528301886,0.12121212121212122,0.5,1.0,0.5,True,,
935,1610612762,Bryon Russell,Bryon Russell,935,UTA,60357.0,1006,72,1859,1857,414,437,212,3716,56.0,92.0,8.0,14.0,14.0,22.0,7.0,27.0,36.0,91,25.0,56.0,7.0,19.0,99.0,210,38.0,78,67,379,1925,12.0,24.0,39.0,23.0,47,10.0,22,29.0,105,156.0,42.0,9.0,8.0,55.0,25.0,21.0,70,8.0,78,2.0,13.0,23.0,164,26,71,6.0,98,28,126,22.0,14.0,15.0,1.0,37.0,1.0,10.0,39,90,89,32.0,16.0,7.0,5.0,8.0,105,414,0.7878787878787878,0.8210526315789474,0.48717948717948717,0.45454545454545453,0.4935064935064935,0.4714285714285714,0.5,0.48936170212765956,0.5416666666666666,0.5625,0.5507246376811594,0.5759878419452887,0.5735294117647058,0.6176470588235294,0.2708333333333333,0.1,0.18478260869565216,,17.26584673604541,0.5945945945945946,0.12,0.10425844346549193,0.035961272475795295,0.11165048543689321,0.03418803418803419,0.026455026455026454,0.05362776025236593,0.06285714285714286,0.1262135922330097,0.11333333333333333,0.3194444444444444,0.6086956521739131,0.7466666666666667,0.7321428571428571,0.09375,0.25925925925925924,0.30434782608695654,0.3159722222222222,0.3956043956043956,0.3956043956043956,0.8611111111111112,0.19444444444444445,0.44642857142857145,0.44642857142857145,0.4375,0.5714285714285714,0.25,0.3188405797101449,0.6363636363636364,0.2753623188405797,0.3684210526315789,0.5902777777777778,0.45454545454545453,0.5070273519163763,0.5039875,0.4995588235294117,0.10223642172523961,0.13617021276595745,0.10290237467018469,0.2770448548812665,9.593333333333334,25.02051282051282,0.22270037654653038,22.0,3.0,105.0,6.0,34.0,21.0,43.0,25.0,18.0,4.0,1.0,8.0,5.0,6.0,,,2.0,15.0,0.9210526315789473,0.14685314685314685,0.018433179723502304,0.12844036697247707,0.20588235294117646,0.8571428571428571,0.0763888888888889,0.92,0.043478260869565216,,3.0,2.0,,,,4.0,1.0,,,,0.14814814814814814,,0.020833333333333332,,0.07407407407407407,,0.5,7.0,13.0,2.0,6.0,4.0,8.0,1.0,,1.0,1.0,,0.5,,,0.5909090909090909,0.5909090909090909,0.9230769230769231,0.1875,0.3333333333333333,1.0,2.0,2.0,3.0,,0.0625,1.0,1.0,1.0,True,,
