EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,OffensiveGoaltends,3SecondViolations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,PenaltyArc3FGM,FG3M,SecondChanceFG3A,PenaltyFG3M,PtsAssisted3s,NonHeaveArc3FGM,Fg3aBlocked,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ThreePtShootingFoulsDrawnPct,PtsUnassisted3s,HeaveAttempts,SecondChanceCorner3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3FGM,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,on,Blocked3s,BlockedCorner3,Arc3PctBlocked,3pt And 1 Free Throw Trips,BlockedArc3,Clear Path Fouls,Defensive 3 Seconds Violations,HeaveMakes
1499,1610612738,Tony Battie,Tony Battie,1499,BOS,50715.0,845,-45,1632,1643,411,404,190,3275,65.0,96.0,24.0,43.0,14.0,21.0,21.0,48.0,22.0,54.0,3.0,1.0,108.0,198,3.0,44.0,260,1645.0,27.0,51.0,11.0,65.0,23.0,43.0,1.0,24.0,70.0,156.0,60.0,34.0,3.0,7.0,12.0,4.0,16.0,3.0,1.0,2.0,5.0,5.0,36.0,12.0,60.0,1.0,15.0,129.0,16.0,160.0,73.0,233.0,8.0,27.0,20.0,7.0,13.0,4.0,8.0,24.0,4.0,5.0,4.0,37.0,7.0,7.0,71.0,126.0,21.0,4.0,69.0,7.0,27.0,11.0,60.0,39.0,1.0,20.0,60.0,32.0,1.0,2.0,6.0,70.0,411,16.0,0.7222222222222222,0.8571428571428571,0.5454545454545454,0.5294117647058824,0.5348837209302325,0.5373134328358209,0.5294117647058824,0.5227272727272727,0.5603448275862069,0.5508474576271186,0.5932203389830508,0.014925373134328358,0.03535353535353535,0.0625,0.020833333333333332,14.516999460334592,0.35135135135135137,0.3333333333333333,0.017857142857142856,0.20347003154574134,0.09819967266775777,0.10714285714285714,0.06896551724137931,0.18604651162790697,0.09171974522292993,0.10697674418604651,0.10650887573964497,0.08370044052863436,0.07086614173228346,0.06382978723404255,0.21348314606741572,0.20454545454545456,0.19642857142857142,0.11538461538461539,0.08333333333333333,0.09411764705882353,0.5333333333333333,0.47761194029850745,0.6770833333333334,0.7222222222222222,0.6307692307692307,0.23880597014925373,0.4375,0.44680851063829785,0.7619047619047619,0.26865671641791045,0.4074074074074074,0.4074074074074074,0.9545454545454546,0.014925373134328358,0.8431372549019608,0.5581395348837209,0.2916666666666667,0.4772727272727273,0.6666666666666666,0.022727272727272728,0.4925373134328358,0.47089299999999995,0.5349416666666668,0.4767883720930233,0.12217194570135746,0.12385321100917432,0.25,0.2692307692307692,7.346969696969698,30.366666666666664,0.25183823529411764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
1548,1610612738,Mark Blount,Mark Blount,1548,BOS,121.0,2,4,4,5,4,5,1,9,,,,,,,1.0,1.0,,,,,1.0,1,,,2,,,,,,1.0,1.0,,,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,4,,,,1.0,,1.0,1.0,,1.0,1.0,,1.0,,,,,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,0.3698,,0.3698,,,,1.0,9.8,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
179,1610612738,Bryant Stith,Bryant Stith,179,BOS,35905.0,598,-5,1139,1142,260,241,123,2281,18.0,37.0,4.0,8.0,5.0,5.0,9.0,24.0,13.0,39.0,21.0,3.0,40.0,100,57.0,58.0,207,1176.0,5.0,13.0,3.0,13.0,8.0,13.0,13.0,22.0,59.0,50.0,30.0,4.0,21.0,12.0,19.0,15.0,34.0,12.0,3.0,7.0,6.0,6.0,83.0,4.0,5.0,2.0,12.0,37.0,1.0,50.0,11.0,61.0,3.0,22.0,16.0,6.0,8.0,3.0,4.0,16.0,3.0,4.0,2.0,24.0,2.0,5.0,12.0,42.0,3.0,5.0,63.0,3.0,21.0,5.0,2.0,1.0,1.0,,2.0,2.0,,,2.0,59.0,260,3.0,0.625,0.6578947368421053,0.4,0.38461538461538464,0.6153846153846154,0.4745222929936306,0.3125,0.7115384615384616,0.5414364640883977,0.35294117647058826,0.7631578947368421,0.3630573248407643,0.12,0.1891891891891892,0.16666666666666666,15.813953488372093,0.3333333333333333,0.041666666666666664,0.06060606060606061,0.08131868131868132,0.012195121951219513,0.12903225806451613,0.032520325203252036,0.08941605839416059,0.016885553470919325,0.01935483870967742,0.009523809523809525,0.006666666666666667,0.03488372093023256,0.02702702702702703,0.056,0.0703125,0.10396039603960396,0.125,0.14285714285714285,0.037037037037037035,1.0,0.2356687898089172,0.4864864864864865,0.6,0.4444444444444444,0.15286624203821655,0.375,0.45,0.5555555555555556,0.2484076433121019,0.3333333333333333,0.34210526315789475,0.9230769230769231,0.1337579617834395,0.5,0.5,0.25,0.19230769230769232,1.0,0.11538461538461539,0.5987261146496815,0.4872636942675159,0.44651428571428575,0.5081076923076923,0.125,0.17796610169491525,0.06280193236714976,0.28502415458937197,9.712,24.15964912280701,0.228270412642669,16.0,36.0,3.0,6.0,10.0,7.0,1.0,23.0,3.0,7.0,69.0,7.0,1.0,11.0,1.0,1.0,0.40350877192982454,0.5384615384615384,0.40350877192982454,0.017543859649122806,0.02564102564102564,0.027777777777777776,0.22929936305732485,0.4444444444444444,0.45714285714285713,1.0,0.3333333333333333,0.3333333333333333,1.0,0.1875,0.38461538461538464,0.6,0.3333333333333333,0.3333333333333333,0.017241379310344827,,,,,,,,,,,,,True,,,,,,,,
1960,1610612738,Milt Palacio,Milt Palacio,1960,BOS,8593.0,143,-6,278,285,102,105,31,563,7.0,11.0,,,1.0,3.0,3.0,4.0,1.0,6.0,4.0,3.0,11.0,21,4.0,1.0,26,267.0,1.0,2.0,,2.0,1.0,4.0,3.0,1.0,6.0,8.0,14.0,2.0,3.0,1.0,12.0,3.0,15.0,3.0,,6.0,3.0,3.0,33.0,,3.0,,1.0,2.0,,3.0,3.0,6.0,2.0,7.0,6.0,1.0,6.0,1.0,3.0,3.0,,3.0,1.0,9.0,,3.0,6.0,14.0,,1.0,4.0,,1.0,1.0,,,,,,,,,,6.0,102,2.0,0.36363636363636365,0.4,0.5238095238095238,0.5,0.25,0.5,0.5,0.35714285714285715,0.48148148148148145,0.5,0.3333333333333333,0.16,0.047619047619047616,,0.25,11.57556270096463,0.6666666666666666,,,0.018518518518518517,0.028037383177570093,0.041666666666666664,,0.022727272727272728,0.022058823529411766,0.058823529411764705,,0.02127659574468085,,,,,0.043478260869565216,0.05,,0.18181818181818182,,0.44,0.6363636363636364,0.6363636363636364,0.2857142857142857,0.16,0.75,1.0,0.6666666666666666,0.24,0.16666666666666666,0.16666666666666666,,0.16,,,,0.42857142857142855,0.3333333333333333,0.42857142857142855,0.6,0.48359130434782605,0.42710000000000004,0.42225999999999997,0.038461538461538464,0.045454545454545456,0.07692307692307693,0.23076923076923078,6.557142857142858,34.6,0.3669064748201439,,,,,,1.0,1.0,1.0,,1.0,,1.0,,,,,0.25,0.3333333333333333,0.3333333333333333,,,,,,,,0.25,0.25,,,,,0.3333333333333333,0.3333333333333333,,3.0,1.0,,,,,,,,,,,True,,,,,,,,
677,1610612738,Eric Williams,Eric Williams,677,BOS,15729.0,262,-9,514,519,175,161,64,1033,13.0,27.0,2.0,5.0,1.0,6.0,10.0,22.0,7.0,18.0,5.0,3.0,30.0,67,16.0,26.0,104,495.0,4.0,9.0,,11.0,10.0,21.0,6.0,10.0,36.0,18.0,42.0,6.0,5.0,6.0,13.0,5.0,18.0,5.0,,10.0,,3.0,41.0,1.0,8.0,2.0,3.0,18.0,4.0,25.0,11.0,36.0,2.0,8.0,3.0,5.0,10.0,2.0,5.0,9.0,1.0,5.0,3.0,19.0,1.0,10.0,7.0,21.0,2.0,3.0,40.0,5.0,19.0,3.0,5.0,4.0,,1.0,5.0,,,,,36.0,175,2.0,0.3,0.3333333333333333,0.44776119402985076,0.4444444444444444,0.47619047619047616,0.46987951807228917,0.5,0.48148148148148145,0.52,0.4583333333333333,0.5294117647058824,0.1927710843373494,0.08955223880597014,0.1111111111111111,0.13636363636363635,20.41166380789022,0.5263157894736842,0.16666666666666666,0.09523809523809523,0.0962566844919786,0.039603960396039604,0.08823529411764706,0.019230769230769232,0.09502262443438914,0.03543307086614173,0.027777777777777776,0.047619047619047616,0.04477611940298507,0.024390243902439025,,0.10869565217391304,0.10869565217391304,0.08421052631578947,0.09090909090909091,0.08333333333333333,0.04878048780487805,,0.3253012048192771,0.48148148148148145,0.5416666666666666,0.23076923076923078,0.26506024096385544,0.45454545454545453,0.5263157894736842,0.2,0.21686746987951808,0.3888888888888889,0.3888888888888889,0.5714285714285714,0.060240963855421686,0.45454545454545453,0.4,,0.2222222222222222,0.16666666666666666,0.1111111111111111,0.5180722891566265,0.4713993975903615,0.5001666666666665,0.46204629629629634,0.1958762886597938,0.2345679012345679,0.10576923076923077,0.34615384615384615,8.182089552238807,23.8,0.3404669260700389,5.0,11.0,1.0,1.0,3.0,1.0,1.0,6.0,2.0,2.0,18.0,1.0,,1.0,,1.0,0.375,0.3333333333333333,0.375,,,,0.13253012048192772,0.45454545454545453,0.45454545454545453,1.0,0.2,0.2,1.0,0.09090909090909091,0.1111111111111111,0.3333333333333333,0.3333333333333333,0.2,,,,1.0,1.0,1.0,0.5,1.0,1.0,0.09090909090909091,,,,True,,,,,,,,
1559,1610612738,Adrian Griffin,Adrian Griffin,1559,BOS,6402.0,107,-26,207,208,60,79,33,415,2.0,5.0,1.0,3.0,,,1.0,6.0,1.0,8.0,5.0,1.0,4.0,19,10.0,5.0,25,199.0,1.0,6.0,,8.0,1.0,1.0,3.0,2.0,7.0,2.0,6.0,2.0,5.0,3.0,5.0,,5.0,,,2.0,1.0,2.0,10.0,1.0,6.0,,3.0,14.0,1.0,18.0,7.0,25.0,3.0,3.0,2.0,1.0,4.0,,1.0,3.0,,3.0,1.0,7.0,,2.0,6.0,15.0,3.0,1.0,6.0,,2.0,1.0,3.0,2.0,,1.0,3.0,3.0,,,,7.0,60,2.0,0.25,0.3333333333333333,0.21052631578947367,0.16666666666666666,1.0,0.3448275862068966,0.4444444444444444,0.625,0.390625,0.4444444444444444,0.7,0.3448275862068966,0.15789473684210525,0.6,,15.98360655737705,0.5714285714285714,0.125,,0.18666666666666668,0.06741573033707865,0.11538461538461539,0.05263157894736842,0.16831683168316833,0.06481481481481481,0.05,0.07407407407407407,0.07142857142857142,,0.125,0.2,0.21739130434782608,0.14814814814814814,0.09523809523809523,0.2,0.17647058823529413,1.0,0.1724137931034483,0.4,1.0,0.5,0.20689655172413793,0.16666666666666666,0.16666666666666666,,0.27586206896551724,0.125,0.125,,0.1724137931034483,0.3333333333333333,0.3333333333333333,,,,0.25,0.5172413793103449,0.4699431034482759,0.5213375,0.4447,0.06451612903225806,0.09523809523809523,0.32,0.28,10.173684210526316,24.43,0.2898550724637681,1.0,5.0,2.0,,2.0,3.0,1.0,4.0,3.0,1.0,9.0,3.0,,,,0.75,0.4,0.3333333333333333,0.4,,,,0.1724137931034483,0.2,0.2,,0.6,0.6,1.0,0.2222222222222222,0.5,,1.0,0.6,,3.0,,1.0,1.0,2.0,0.6666666666666666,0.5,,0.1111111111111111,1.0,1.0,1.0,True,,,,,,,,
1594,1610612738,Rick Brunson,Rick Brunson,1594,BOS,4033.0,67,-8,132,129,41,41,17,261,2.0,3.0,,,,,,2.0,2.0,9.0,3.0,1.0,4.0,14,5.0,,8,110.0,1.0,3.0,,2.0,1.0,2.0,2.0,,2.0,2.0,6.0,,3.0,3.0,4.0,2.0,6.0,2.0,,2.0,1.0,1.0,14.0,,1.0,,,4.0,,4.0,1.0,5.0,,3.0,1.0,2.0,2.0,1.0,2.0,1.0,,,,3.0,,1.0,2.0,5.0,,,1.0,,,,1.0,,,1.0,1.0,1.0,,,,2.0,41,,0.25,0.25,0.2857142857142857,0.3333333333333333,0.5,0.21052631578947367,0.3333333333333333,0.25,0.21052631578947367,0.3333333333333333,0.25,0.2631578947368421,0.21428571428571427,0.3333333333333333,1.0,14.56953642384106,0.6666666666666666,,,0.07692307692307693,0.017241379310344827,,,0.06060606060606061,0.013888888888888888,,0.05263157894736842,,,,0.14285714285714285,0.09523809523809523,,,,,1.0,0.15789473684210525,0.6666666666666666,1.0,,0.10526315789473684,,,,0.47368421052631576,0.2222222222222222,0.2222222222222222,0.5,0.15789473684210525,,,,,,0.25,0.42105263157894735,0.456507894736842,0.3928,0.484725,,,0.25,0.25,13.900000000000002,24.62,0.3106060606060606,,2.0,,,1.0,,,,,,,,,1.0,,,,,,,,,0.10526315789473684,,,,,,,,0.25,,,,,,,,,,,,,,,,,True,,,,,,,,
1718,1610612738,Paul Pierce,Paul Pierce,1718,BOS,41100.0,685,-31,1321,1333,317,289,153,2654,59.0,107.0,7.0,12.0,9.0,20.0,17.0,49.0,30.0,89.0,60.0,17.0,106.0,245,71.0,112.0,411,1348.0,9.0,20.0,3.0,33.0,24.0,53.0,20.0,34.0,100.0,112.0,100.0,8.0,60.0,16.0,53.0,15.0,68.0,7.0,8.0,27.0,9.0,17.0,151.0,8.0,12.0,1.0,18.0,69.0,1.0,88.0,21.0,109.0,7.0,26.0,20.0,6.0,34.0,8.0,18.0,35.0,3.0,16.0,9.0,69.0,7.0,21.0,19.0,48.0,3.0,12.0,154.0,14.0,74.0,9.0,2.0,1.0,1.0,,2.0,,,,1.0,100.0,317,2.0,0.5283018867924528,0.5490196078431373,0.4326530612244898,0.45,0.4528301886792453,0.47310126582278483,0.6,0.4520547945205479,0.5324675324675324,0.6111111111111112,0.5102040816326531,0.22468354430379747,0.0653061224489796,0.11214953271028037,0.08163265306122448,30.22636484687084,0.4927536231884058,0.02857142857142857,0.022222222222222223,0.13346228239845262,0.024844720496894408,0.15,0.05442176870748299,0.13657770800627944,0.031746031746031744,0.040229885057471264,0.030534351145038167,0.0056179775280898875,0.045454545454545456,0.08108108108108109,0.10204081632653061,0.1232876712328767,0.16071428571428573,0.14444444444444443,0.16666666666666666,0.042682926829268296,,0.33860759493670883,0.5514018691588785,0.6210526315789474,0.4745762711864407,0.1550632911392405,0.3469387755102041,0.37777777777777777,0.6470588235294118,0.28164556962025317,0.33707865168539325,0.33707865168539325,0.5666666666666667,0.189873417721519,0.48,0.5833333333333334,0.14285714285714285,0.273972602739726,0.45,0.2328767123287671,0.5632911392405063,0.4764309523809524,0.4779263157894736,0.4527993055555556,0.19680851063829788,0.24262295081967214,0.08029197080291971,0.24330900243309003,9.017142857142856,25.632394366197182,0.23996971990915972,6.0,11.0,2.0,2.0,3.0,23.0,4.0,29.0,5.0,6.0,75.0,23.0,,2.0,,0.8620689655172413,0.4084507042253521,0.3,0.4084507042253521,,,,0.03481012658227848,0.5454545454545454,0.5454545454545454,1.0,0.38333333333333336,0.38333333333333336,0.8260869565217391,0.08,0.0410958904109589,0.6666666666666666,0.23529411764705882,0.38333333333333336,,12.0,,2.0,3.0,4.0,0.8,1.0,1.0,0.12,2.0,0.6666666666666666,1.0,True,,,,,,,,
952,1610612738,Antoine Walker,Antoine Walker,952,BOS,43374.0,723,-41,1400,1401,328,306,149,2801,78.0,147.0,18.0,29.0,16.0,32.0,16.0,60.0,23.0,55.0,74.0,23.0,117.0,262,86.0,49.0,370,1440.0,21.0,36.0,4.0,61.0,22.0,52.0,26.0,14.0,79.0,76.0,158.0,28.0,74.0,29.0,68.0,13.0,81.0,7.0,6.0,38.0,13.0,17.0,175.0,5.0,36.0,1.0,27.0,92.0,12.0,131.0,42.0,173.0,13.0,22.0,10.0,12.0,34.0,9.0,21.0,30.0,4.0,13.0,5.0,64.0,5.0,15.0,14.0,46.0,1.0,8.0,65.0,11.0,33.0,5.0,9.0,6.0,2.0,1.0,9.0,3.0,1.0,,,79.0,328,7.0,0.3247863247863248,0.36893203883495146,0.44656488549618323,0.5833333333333334,0.4230769230769231,0.46120689655172414,0.6333333333333333,0.4166666666666667,0.49333333333333335,0.648936170212766,0.45930232558139533,0.2471264367816092,0.11068702290076336,0.14965986394557823,0.1,27.791878172588834,0.53125,0.35294117647058826,0.023809523809523808,0.17068645640074212,0.0703125,0.23076923076923078,0.03289473684210526,0.18140243902439024,0.061746987951807226,0.08376963350785341,0.06015037593984962,0.06382978723404255,0.04504504504504504,,0.14473684210526316,0.16666666666666666,0.189873417721519,0.21176470588235294,0.28125,0.07514450867052024,0.3333333333333333,0.4224137931034483,0.5306122448979592,0.624,0.32051282051282054,0.1724137931034483,0.26666666666666666,0.2962962962962963,0.375,0.15804597701149425,0.41818181818181815,0.42592592592592593,0.30434782608695654,0.21264367816091953,0.6444444444444445,0.6206896551724138,0.05555555555555555,0.41025641025641024,0.5,0.2948717948717949,0.6695402298850575,0.4838701149425289,0.5211054054054055,0.47765000000000013,0.0891891891891892,0.11619718309859155,0.16486486486486487,0.21351351351351353,6.517175572519083,25.58953488372093,0.2342857142857143,4.0,12.0,,,3.0,25.0,7.0,29.0,9.0,7.0,84.0,25.0,,,,0.9655172413793104,0.3372093023255814,0.2692307692307692,0.3372093023255814,,0.01818181818181818,,0.034482758620689655,0.3333333333333333,0.3333333333333333,1.0,0.33783783783783783,0.33783783783783783,0.96,,0.038461538461538464,,0.30434782608695654,0.33783783783783783,,3.0,,,9.0,5.0,0.5555555555555556,,,0.2,5.0,0.5555555555555556,1.0,True,,,,,,,,
958,1610612738,Vitaly Potapenko,Vitaly Potapenko,958,BOS,2844.0,47,13,86,90,39,32,17,176,3.0,4.0,1.0,1.0,,,3.0,8.0,,3.0,,,6.0,15,,4.0,16,69.0,2.0,2.0,,4.0,,3.0,,4.0,4.0,8.0,4.0,2.0,,,,,,,,,,,,1.0,5.0,,3.0,6.0,1.0,10.0,6.0,16.0,1.0,1.0,1.0,,3.0,,2.0,2.0,,1.0,1.0,5.0,2.0,2.0,1.0,2.0,,,6.0,,3.0,,,,,,,,,,1.0,4.0,39,,0.6666666666666666,0.8,0.4,1.0,,0.4,1.0,,0.4444444444444444,1.0,0.3333333333333333,,,,,21.69811320754717,0.6,0.25,,0.14634146341463414,0.1388888888888889,0.5,0.09090909090909091,0.19148936170212766,0.1276595744680851,0.1,0.23076923076923078,0.07692307692307693,0.125,,0.1111111111111111,,0.25,0.5,,0.1111111111111111,,0.26666666666666666,0.75,0.75,0.6666666666666666,0.5333333333333333,0.375,0.375,0.6666666666666666,0.2,,,,,0.5,1.0,1.0,,,,0.26666666666666666,0.4196999999999999,0.4438,0.35686666666666667,0.16666666666666666,0.16666666666666666,0.25,0.25,9.413333333333332,,0.45348837209302323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
