EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,FTOffRebounds,LostBallOutOfBoundsTurnovers,Travels,Loose Ball Fouls,OffensiveGoaltends,3SecondViolations,OffFTReboundPct,Offensive Fouls,Arc3FGM,PenaltyArc3FGM,NonHeaveArc3FGM,SecondChanceTurnovers,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,PtsUnassisted3s,Clear Path Fouls,BlockedLongMidRange,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Technical Free Throw Trips,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,on,SecondChanceCorner3FGM,Fg3aBlocked,Blocked3s,BlockedCorner3,FG3APctBlocked,Arc3PctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,BlockedArc3,Defensive 3 Seconds Violations,Corner3PctBlocked,3pt And 1 Free Throw Trips,HeaveMakes
1890,1610612756,Shawn Marion,Shawn Marion,1890,PHX,14437.0,241,53,477,468,117,109.0,46.0,945,18.0,25.0,6.0,8.0,6.0,7.0,15.0,33.0,11.0,29.0,3.0,4.0,2.0,3.0,5.0,1.0,3.0,44.0,87.0,3.0,9.0,18.0,115.0,431,7.0,13.0,1.0,3.0,17.0,8.0,14.0,2.0,6.0,8.0,30.0,52.0,36.0,9.0,10.0,1.0,4.0,9.0,13.0,3.0,16.0,1.0,2.0,5.0,1.0,7.0,35.0,3.0,14.0,9.0,51.0,11.0,71.0,17.0,88.0,3.0,10.0,6.0,4.0,7.0,1.0,5.0,1.0,2.0,8.0,3.0,5.0,11.0,23.0,5.0,11.0,3.0,13.0,8.0,5.0,13.0,9.0,1.0,30.0,117,2.0,0.5909090909090909,0.6666666666666666,1.0,0.3333333333333333,0.3333333333333333,0.375,0.5057471264367817,0.5384615384615384,0.5714285714285714,0.5052083333333334,0.5,0.55,0.5476190476190477,0.5666666666666667,0.6,0.09375,0.1034482758620689,0.2,0.0909090909090909,0.0344827586206896,21.36105860113421,0.875,0.55,0.2428571428571428,0.0823529411764705,0.391304347826087,0.088235294117647,0.2575107296137339,0.0833333333333333,0.088235294117647,0.0377358490566037,0.108433734939759,0.0769230769230769,0.125,0.2571428571428571,0.2156862745098039,0.247191011235955,0.5,0.2222222222222222,0.0769230769230769,0.6923076923076923,0.2604166666666667,0.72,0.9,0.6666666666666666,0.34375,0.4545454545454545,0.5,0.4,0.3020833333333333,0.3793103448275862,0.3928571428571428,0.7272727272727273,0.0416666666666666,0.75,0.75,1.0,0.0520833333333333,0.5714285714285714,0.75,0.1666666666666666,0.0714285714285714,0.35,0.8571428571428571,0.15,0.6666666666666666,0.15,0.3541666666666667,0.4603668421052632,0.4946958333333334,0.5139236842105264,0.1078431372549019,0.1182795698924731,0.1478260869565217,0.2608695652173913,9.32528735632184,27.788888888888884,0.2452830188679245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,
201,1610612756,Chris Dudley,Chris Dudley,201,PHX,4189.0,70,7,141,143,27,25.0,22.0,284,1.0,4.0,1.0,4.0,,,1.0,4.0,,,,,,,,,,2.0,8.0,,,,4.0,133,1.0,4.0,,,2.0,,,,,,,2.0,2.0,,2.0,,,1.0,1.0,,1.0,,,,1.0,,2.0,,7.0,3.0,9.0,1.0,13.0,8.0,21.0,1.0,3.0,3.0,,1.0,,,6.0,1.0,7.0,1.0,6.0,15.0,1.0,,,1.0,3.0,,3.0,3.0,1.0,,,27,2.0,0.5,1.0,,,,,0.25,0.25,,0.25,0.25,,0.2222222222222222,0.25,,,0.125,,0.25,,8.875739644970414,0.1428571428571428,0.25,0.1578947368421052,0.1029411764705882,0.25,,0.1739130434782608,0.0958904109589041,0.1333333333333333,0.1428571428571428,0.0625,,,0.1875,0.2777777777777778,0.0434782608695652,0.25,0.25,0.2,0.3333333333333333,0.5,0.25,0.25,,0.5,0.25,0.3333333333333333,1.0,,,,,,,,,,1.0,0.25,,,,,,,,0.5,0.4538,0.5499,,,,0.5,,3.6875,,0.1914893617021276,1.0,1.0,1.0,3.0,1.0,2.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,
2101,1610612756,Paul McPherson,Paul McPherson,2101,PHX,4096.0,68,-22,136,136,36,44.0,21.0,272,8.0,13.0,3.0,3.0,2.0,4.0,,4.0,4.0,11.0,,3.0,,,1.0,,1.0,12.0,28.0,,4.0,11.0,35.0,148,3.0,4.0,,,6.0,2.0,6.0,,1.0,4.0,8.0,8.0,16.0,,6.0,1.0,,2.0,2.0,2.0,4.0,2.0,,1.0,1.0,,10.0,,5.0,3.0,3.0,1.0,7.0,5.0,12.0,,,,,1.0,,,6.0,1.0,7.0,4.0,4.0,11.0,12.0,2.0,6.0,1.0,1.0,,1.0,1.0,1.0,,8.0,36,,0.3333333333333333,0.4444444444444444,,,,,0.4285714285714285,0.75,0.3333333333333333,0.375,0.75,0.2857142857142857,0.4729729729729729,0.75,0.4444444444444444,0.125,0.0714285714285714,0.0769230769230769,0.25,,27.160493827160494,0.1428571428571428,0.25,0.0681818181818181,0.0793650793650793,0.2142857142857142,,0.1034482758620689,0.0675675675675675,0.1538461538461538,0.05,0.0666666666666666,,,,,0.2,0.1666666666666666,0.5,,1.0,0.40625,0.6153846153846154,0.6666666666666666,0.375,0.125,,,,0.34375,0.3636363636363636,0.3636363636363636,0.25,0.09375,,,,0.03125,0.75,1.0,,,0.5714285714285714,0.5,,,0.1428571428571428,0.53125,0.477183870967742,0.55365,0.5253166666666665,0.1666666666666666,0.1875,0.1714285714285714,0.2285714285714285,8.035714285714286,28.950000000000003,0.2647058823529412,,1.0,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,
361,1610612756,Clifford Robinson,Clifford Robinson,361,PHX,13233.0,221,23,431,441,121,124.0,41.0,872,16.0,18.0,2.0,4.0,4.0,4.0,15.0,29.0,15.0,35.0,2.0,5.0,,1.0,17.0,1.0,6.0,46.0,82.0,11.0,22.0,29.0,154.0,429,8.0,13.0,1.0,,16.0,12.0,18.0,2.0,7.0,10.0,40.0,68.0,24.0,33.0,2.0,,17.0,5.0,18.0,1.0,19.0,1.0,,10.0,4.0,4.0,39.0,,6.0,1.0,15.0,1.0,17.0,7.0,24.0,1.0,4.0,3.0,1.0,8.0,4.0,7.0,8.0,1.0,16.0,3.0,13.0,25.0,40.0,4.0,20.0,2.0,2.0,2.0,,2.0,1.0,,40.0,121,4.0,0.7391304347826086,0.7555555555555555,1.0,0.5,0.2857142857142857,0.5,0.5609756097560976,0.6153846153846154,0.6666666666666666,0.6009615384615384,0.5714285714285714,0.6,0.6311475409836066,0.5714285714285714,0.6451612903225806,0.2115384615384615,0.0609756097560975,0.0555555555555555,0.1034482758620689,0.0285714285714285,29.05263157894737,0.5,0.0588235294117647,0.0806451612903225,0.0410958904109589,0.04,,0.0758293838862559,0.0338983050847457,0.037037037037037,0.0192307692307692,0.0597014925373134,,,0.0163934426229508,0.0465116279069767,0.1463414634146341,0.0714285714285714,,0.024390243902439,0.5,0.173076923076923,0.8888888888888888,0.9411764705882352,0.625,0.2788461538461538,0.5172413793103449,0.5769230769230769,0.6,0.3365384615384615,0.4285714285714285,0.4411764705882353,1.0,0.048076923076923,0.4,0.4,1.0,0.1634615384615384,0.2857142857142857,0.5,0.5,0.0714285714285714,0.16,1.0,0.04,,0.24,0.3846153846153846,0.4682254807692307,0.4396583333333333,0.475862,0.1666666666666666,0.2040816326530612,0.1038961038961039,0.2597402597402597,10.479268292682924,24.413636363636364,0.2807424593967517,1.0,,,,,1.0,0.1,2.0,9.0,2.0,9.0,3.0,0.5294117647058824,0.5294117647058824,1.0,0.3333333333333333,0.5294117647058824,,,,,,,,,,,,,,True,,,,,,,,,,,,,
386,1610612756,Elliot Perry,Elliot Perry,386,PHX,27563.0,459,26,923,924,265,316.0,110.0,1847,8.0,13.0,,,1.0,4.0,13.0,17.0,38.0,95.0,,,,,4.0,,1.0,59.0,125.0,1.0,4.0,16.0,137.0,921,5.0,9.0,,1.0,11.0,15.0,34.0,,1.0,10.0,40.0,44.0,74.0,,4.0,,4.0,5.0,60.0,14.0,74.0,10.0,4.0,22.0,6.0,32.0,162.0,2.0,6.0,4.0,29.0,1.0,34.0,8.0,42.0,2.0,19.0,10.0,9.0,24.0,3.0,18.0,8.0,6.0,32.0,4.0,8.0,28.0,22.0,2.0,5.0,7.0,1.0,,,1.0,,,40.0,265,5.0,0.3728813559322034,0.3859649122807017,,0.25,,0.25,0.472,0.5555555555555556,0.4411764705882353,0.4689922480620155,0.5555555555555556,0.4285714285714285,0.4928057553956834,0.55,0.4878048780487805,0.0310077519379844,0.04,0.2307692307692307,0.0588235294117647,0.0105263157894736,16.144349477682812,0.75,0.0285714285714285,0.0823863636363636,0.017094017094017,0.0615384615384615,0.0303030303030303,0.079136690647482,0.0191846522781774,0.0277777777777777,,0.0231213872832369,0.02,0.0625,0.0695652173913043,0.0721649484536082,0.1,0.0222222222222222,0.15,0.03125,,0.1007751937984496,0.6153846153846154,0.8,0.25,0.1317829457364341,0.7647058823529411,0.8125,0.0769230769230769,0.7364341085271318,0.4,0.4042553191489361,0.5,,,,,0.0310077519379844,,,,,0.1142857142857142,0.25,,,0.0285714285714285,0.1317829457364341,0.4348937984496124,0.4214777777777778,0.4122814285714285,0.0378787878787878,0.0390625,0.0802919708029197,0.291970802919708,15.9064,24.875,0.2871072589382448,,1.0,1.0,,,,,1.0,1.0,,1.0,2.0,0.25,0.25,,,0.25,3.0,1.0,1.0,,,,,,,,,,,True,,,,,,,,,,,,,
219,1610612756,Vinny Del Negro,Vinny Del Negro,219,PHX,4934.0,82,10,177,174,69,80.0,22.0,351,2.0,4.0,,,,1.0,3.0,5.0,9.0,16.0,,,,,,,,14.0,25.0,,,6.0,34.0,184,1.0,2.0,,,2.0,5.0,10.0,,,2.0,12.0,16.0,12.0,,2.0,,,2.0,6.0,,6.0,,,2.0,,4.0,12.0,,2.0,,7.0,1.0,8.0,2.0,10.0,1.0,3.0,3.0,,,,,,,,,3.0,5.0,7.0,1.0,3.0,1.0,,,,,,,12.0,69,2.0,0.5714285714285714,0.6153846153846154,,,,,0.56,0.5,0.5,0.56,0.5,0.5,0.6071428571428571,0.5,0.5454545454545454,,0.08,0.5,,,13.86138613861386,,0.1666666666666666,0.1186440677966101,0.03125,,,0.0945945945945946,0.027027027027027,,,0.0526315789473684,,,0.125,,0.2,,,0.1111111111111111,,0.16,0.5,1.0,,0.2,0.6,0.6,,0.64,0.5625,0.5625,0.8888888888888888,,,,,,,,,,0.1,,,,,0.16,0.42428,0.4189,0.39812,0.1111111111111111,0.1111111111111111,0.0588235294117647,0.3529411764705882,13.66,,0.3898305084745763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,
915,1610612756,Rodney Rogers,Rodney Rogers,915,PHX,17937.0,299,46,594,598,184,210.0,76.0,1192,28.0,42.0,8.0,9.0,10.0,15.0,15.0,37.0,17.0,33.0,3.0,7.0,2.0,4.0,26.0,3.0,3.0,60.0,112.0,13.0,33.0,40.0,199.0,585,10.0,14.0,3.0,8.0,31.0,19.0,36.0,3.0,7.0,14.0,61.0,56.0,64.0,33.0,10.0,,26.0,10.0,29.0,4.0,33.0,2.0,2.0,11.0,5.0,13.0,70.0,3.0,12.0,4.0,23.0,4.0,31.0,18.0,49.0,4.0,18.0,13.0,5.0,14.0,1.0,13.0,9.0,1.0,23.0,7.0,11.0,29.0,51.0,7.0,22.0,7.0,6.0,4.0,2.0,6.0,3.0,1.0,61.0,184,9.0,0.4666666666666667,0.509090909090909,0.8461538461538461,0.3939393939393939,0.4285714285714285,0.3939393939393939,0.5357142857142857,0.7142857142857143,0.5277777777777778,0.5482758620689655,0.6764705882352942,0.5465116279069767,0.5958083832335329,0.7380952380952381,0.5865384615384616,0.2275862068965517,0.0892857142857142,,0.2162162162162162,0.0606060606060606,27.737226277372265,0.6086956521739131,0.1904761904761904,0.1116504854368932,0.0547945205479452,0.0851063829787234,0.0612244897959183,0.1067193675889328,0.0559701492537313,0.0392156862745098,0.0967741935483871,0.0377358490566037,0.0769230769230769,,0.1147540983606557,0.0793650793650793,0.1341463414634146,0.09375,0.0666666666666666,0.064516129032258,0.5,0.2896551724137931,0.6666666666666666,0.6666666666666666,0.5,0.2551724137931034,0.4054054054054054,0.5172413793103449,0.2,0.2275862068965517,0.5151515151515151,0.5483870967741935,0.6470588235294118,0.0482758620689655,0.4285714285714285,0.4285714285714285,1.0,0.1793103448275862,0.5294117647058824,0.8888888888888888,0.125,0.1764705882352941,0.3488372093023256,0.6666666666666666,0.0930232558139534,0.5,0.0697674418604651,0.5172413793103449,0.4771927586206897,0.5148433333333332,0.4893325581395348,0.1375,0.1732283464566929,0.1557788944723618,0.3065326633165829,7.978571428571428,24.809090909090912,0.3097643097643097,3.0,2.0,,1.0,,,0.1875,4.0,10.0,1.0,10.0,2.0,0.3846153846153846,0.3846153846153846,0.8,0.3333333333333333,0.3846153846153846,6.0,,,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,,,,,,True,,,,,,,,,,,,,
53,1610612756,Mario Elie,Mario Elie,53,PHX,6002.0,100,11,196,198,50,50.0,26.0,394,2.0,7.0,,,,,,2.0,2.0,2.0,,1.0,,,2.0,,,4.0,11.0,,3.0,6.0,14.0,171,1.0,1.0,,2.0,4.0,2.0,2.0,,,,4.0,8.0,,,,,2.0,2.0,9.0,2.0,11.0,,2.0,3.0,4.0,2.0,24.0,2.0,,,10.0,,10.0,3.0,13.0,,3.0,3.0,,6.0,2.0,5.0,4.0,1.0,10.0,,3.0,10.0,8.0,,3.0,,,,,,,,4.0,50,1.0,1.0,1.0,,,,,0.3636363636363636,1.0,1.0,0.2857142857142857,1.0,1.0,0.3823529411764705,1.0,1.0,0.2142857142857142,0.1818181818181818,0.1428571428571428,0.5,,11.894273127753303,0.6,,0.1063829787234042,,,0.1428571428571428,0.0925925925925925,0.0217391304347826,,,,0.0833333333333333,0.5,0.0625,0.1428571428571428,0.1219512195121951,,,,,0.5,0.2857142857142857,0.3333333333333333,1.0,0.1428571428571428,,,,0.1428571428571428,1.0,1.0,1.0,0.0714285714285714,,,,0.1428571428571428,,,,,,,,,,0.7142857142857143,0.5116892857142857,0.4293,0.40835,0.1764705882352941,0.2142857142857142,0.2857142857142857,0.2857142857142857,6.163636363636365,24.166666666666668,0.2551020408163265,1.0,1.0,,1.0,,,0.1111111111111111,,,,,1.0,,,,,,,,,,,,,,2.0,,,,,True,,,,,,,,,,,,,
960,1610612756,Tony Delk,Tony Delk,960,PHX,13468.0,224,-5,461,461,160,204.0,50.0,922,8.0,20.0,2.0,2.0,1.0,5.0,6.0,17.0,16.0,39.0,3.0,6.0,3.0,4.0,14.0,1.0,5.0,30.0,76.0,6.0,20.0,30.0,108.0,498,5.0,8.0,2.0,4.0,14.0,6.0,20.0,4.0,9.0,23.0,47.0,28.0,32.0,15.0,2.0,,14.0,10.0,14.0,2.0,16.0,2.0,,5.0,3.0,6.0,34.0,1.0,5.0,1.0,12.0,,13.0,6.0,19.0,2.0,11.0,7.0,4.0,7.0,,3.0,5.0,4.0,12.0,4.0,6.0,15.0,41.0,2.0,12.0,9.0,1.0,,1.0,1.0,,,47.0,160,5.0,0.4666666666666667,0.4827586206896552,0.8333333333333334,0.3,0.4444444444444444,0.3,0.3947368421052631,0.625,0.3,0.40625,0.5,0.4137931034482758,0.4695652173913043,0.5833333333333334,0.5595238095238095,0.2083333333333333,0.131578947368421,0.35,0.1764705882352941,,24.37619961612284,0.5833333333333334,,0.0764331210191082,0.031055900621118,0.04,0.032258064516129,0.0714285714285714,0.03125,0.0606060606060606,0.0217391304347826,0.024390243902439,0.0384615384615384,,0.0377358490566037,0.0952380952380952,0.0967741935483871,0.0588235294117647,,0.04,,0.2083333333333333,0.4,0.6153846153846154,0.5,0.1770833333333333,0.3529411764705882,0.4285714285714285,0.1666666666666666,0.40625,0.4102564102564102,0.4102564102564102,0.5625,0.0625,0.5,0.5,1.0,0.1458333333333333,0.2,1.0,,0.1,0.1724137931034483,0.2,0.1379310344827586,0.75,0.1724137931034483,0.4166666666666667,0.4672177083333335,0.4688777777777778,0.4759448275862069,0.1132075471698113,0.1395348837209302,0.1296296296296296,0.4351851851851852,11.33684210526316,24.485000000000003,0.3470715835140998,,4.0,,1.0,,,,1.0,3.0,1.0,3.0,1.0,0.2142857142857142,0.2142857142857142,0.6666666666666666,0.2,0.2142857142857142,3.0,,,,,,,,1.0,1.0,0.1,,,True,,,,,,,,,,,,,
2054,1610612756,Jake Tsakalidis,Jake Tsakalidis,2054,PHX,7178.0,120,-9,238,241,51,50.0,23.0,479,4.0,7.0,,,,,3.0,13.0,,2.0,,,,,,,,7.0,22.0,,,8.0,22.0,225,,2.0,,2.0,2.0,1.0,4.0,,,2.0,4.0,10.0,4.0,,,,,2.0,1.0,,1.0,,,,,1.0,2.0,,5.0,3.0,19.0,2.0,24.0,5.0,29.0,,2.0,1.0,1.0,8.0,1.0,3.0,2.0,5.0,10.0,2.0,8.0,14.0,16.0,,6.0,2.0,13.0,9.0,4.0,13.0,8.0,,4.0,51,4.0,0.7142857142857143,0.7142857142857143,,,,,0.3181818181818182,,0.25,0.3181818181818182,,0.25,0.3666666666666666,0.2,0.3333333333333333,,0.0909090909090909,0.1428571428571428,0.0769230769230769,,15.037593984962406,0.8,0.2222222222222222,0.1809523809523809,0.0549450549450549,0.2,,0.1833333333333333,0.0476190476190476,0.0714285714285714,0.064516129032258,0.0434782608695652,,,0.21875,0.2666666666666666,0.0930232558139534,0.3,,,0.6153846153846154,0.3181818181818182,0.5714285714285714,0.6666666666666666,0.75,0.5909090909090909,0.2307692307692307,0.25,0.6666666666666666,0.0909090909090909,,,,,,,,,,,,,,,,,,0.3181818181818182,0.4317590909090908,0.3613,0.372925,0.2142857142857142,0.2142857142857142,0.0909090909090909,0.1818181818181818,5.931818181818182,,0.2142857142857142,,,,3.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,
