EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,OffensiveGoaltends,3SecondViolations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Corner3Assists,FTOffRebounds,OffFTReboundPct,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,FG3M,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PtsAssisted3s,PtsUnassisted3s,HeaveAttempts,NonHeaveArc3FGM,Fg3aBlocked,Clear Path Fouls,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,Defensive 3 Seconds Violations,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,Arc3PctBlocked,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ThreePtShootingFoulsDrawnPct,Blocked3s,BlockedArc3,3pt And 1 Free Throw Trips,BlockedCorner3,on,HeaveMakes
1499,1610612738,Tony Battie,Tony Battie,1499,BOS,35905.0,598.0,-5.0,1139.0,1142.0,260.0,241.0,123.0,2281.0,49.0,67.0,21.0,30.0,8.0,13.0,16.0,36.0,14.0,33.0,2.0,1.0,79.0,136.0,2.0,34,192,1176.0,23.0,36.0,8.0,54.0,16.0,32.0,1.0,16.0,48.0,104.0,54.0,32.0,2.0,4.0,9.0,2.0,11.0,2.0,1.0,4.0,4.0,24.0,7.0,43.0,9.0,93.0,9.0,111.0,50.0,161.0,6.0,14.0,8.0,6.0,10.0,2.0,6.0,17.0,3.0,4.0,3.0,27.0,4.0,4.0,50.0,81.0,12.0,3.0,52,6.0,23.0,6.0,44.0,30.0,1.0,13.0,44.0,25.0,1.0,1.0,5.0,48.0,260.0,6.0,0.6582278481012658,0.8253968253968254,0.5808823529411765,0.6388888888888888,0.5,0.572463768115942,0.6388888888888888,0.48484848484848486,0.5962732919254659,0.6428571428571429,0.5714285714285714,0.014492753623188406,0.029411764705882353,0.04477611940298507,0.027777777777777776,14.573643410852712,0.37037037037037035,0.375,0.2043956043956044,0.1048780487804878,0.0967741935483871,0.056910569105691054,0.18613138686131386,0.09380863039399624,0.12258064516129032,0.13333333333333333,0.06666666666666667,0.05813953488372093,0.05405405405405406,0.2,0.21875,0.19801980198019803,0.09722222222222222,0.09523809523809523,0.1111111111111111,0.5681818181818182,0.4855072463768116,0.7313432835820896,0.765625,0.5510204081632653,0.2608695652173913,0.4444444444444444,0.45714285714285713,0.75,0.2391304347826087,0.42424242424242425,0.42424242424242425,0.9285714285714286,0.014492753623188406,0.8333333333333334,0.7,0.23809523809523808,0.3939393939393939,0.6153846153846154,0.030303030303030304,0.5,0.4785105839416059,0.5519558823529411,0.46280312500000004,0.14838709677419354,0.1503267973856209,0.28125,0.25,7.176470588235294,31.9,0.228270412642669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
1548,1610612738,Mark Blount,Mark Blount,1548,BOS,45052.0,751.0,-49.0,1429.0,1426.0,177.0,180.0,149.0,2855.0,58.0,91.0,31.0,41.0,4.0,9.0,21.0,49.0,7.0,14.0,,,86.0,154.0,,25,197,1469.0,33.0,44.0,9.0,75.0,8.0,13.0,,2.0,18.0,96.0,76.0,50.0,,17.0,17.0,8.0,25.0,6.0,7.0,1.0,9.0,58.0,8.0,56.0,14.0,78.0,7.0,99.0,67.0,166.0,1.0,29.0,21.0,8.0,21.0,1.0,7.0,25.0,6.0,14.0,2.0,46.0,7.0,6.0,57.0,122.0,18.0,7.0,32,4.0,17.0,1.0,57.0,40.0,,17.0,57.0,33.0,1.0,2.0,3.0,18.0,177.0,7.0,0.5581395348837209,0.7868852459016393,0.5584415584415584,0.75,0.6153846153846154,0.5584415584415584,0.75,0.6153846153846154,0.5863095238095238,0.7653061224489796,0.6428571428571429,,0.11038961038961038,0.12087912087912088,0.12244897959183673,13.391739674593241,0.45652173913043476,0.1794871794871795,0.14181818181818182,0.1100196463654224,0.10606060606060606,0.04419889502762431,0.1348973607038123,0.0927536231884058,0.13917525773195877,0.11347517730496454,0.07471264367816093,0.05,0.024390243902439025,0.13917525773195877,0.17692307692307693,0.12389380530973451,0.12149532710280374,0.04,0.0196078431372549,0.5789473684210527,0.5909090909090909,0.6373626373626373,0.725,0.4482758620689655,0.3181818181818182,0.42857142857142855,0.4883720930232558,0.7142857142857143,0.09090909090909091,0.5,0.5,1.0,,0.9318181818181818,0.7560975609756098,0.0967741935483871,0.6923076923076923,0.4444444444444444,,0.5909090909090909,0.5021629870129871,0.5351794871794872,0.48417692307692306,0.10179640718562874,0.10179640718562874,0.38071065989847713,0.09137055837563451,5.096753246753247,,0.12386284114765571,2.0,3.0,0.08333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
179,1610612738,Bryant Stith,Bryant Stith,179,BOS,150403.0,2507.0,-120.0,4838.0,4799.0,1312.0,1343.0,549.0,9637.0,65.0,125.0,15.0,27.0,24.0,35.0,26.0,81.0,63.0,163.0,115.0,28.0,154.0,369.0,242.0,173,754,5000.0,23.0,52.0,19.0,83.0,41.0,89.0,63.0,76.0,224.0,188.0,120.0,20.0,114.0,38.0,107.0,61.0,168.0,48.0,45.0,27.0,35.0,397.0,23.0,38.0,48.0,164.0,7.0,219.0,65.0,284.0,12.0,93.0,58.0,35.0,49.0,11.0,32.0,41.0,7.0,17.0,5.0,90.0,13.0,24.0,72.0,182.0,13.0,14.0,205,10.0,61.0,26.0,14.0,9.0,2.0,3.0,14.0,4.0,1.0,,2.0,224.0,1312.0,25.0,0.6103896103896104,0.6527777777777778,0.4173441734417344,0.4423076923076923,0.4606741573033708,0.47545008183306053,0.45714285714285713,0.4868421052631579,0.5217706821480407,0.5128205128205128,0.5544041450777202,0.3960720130932897,0.10298102981029811,0.176,0.16049382716049382,14.204753199268739,0.5444444444444444,0.0457516339869281,0.09392898052691867,0.022565320665083134,0.11455847255369929,0.0387858347386172,0.09792147806004618,0.02678963548528766,0.029503105590062112,0.015486725663716814,0.02040816326530612,0.046296296296296294,0.018633540372670808,0.08522727272727272,0.09090909090909091,0.10185185185185185,0.11144578313253012,0.12643678160919541,0.03773584905660377,0.2857142857142857,0.20458265139116202,0.52,0.6310679611650486,0.47692307692307695,0.132569558101473,0.32098765432098764,0.38235294117647056,0.4230769230769231,0.26677577741407527,0.38650306748466257,0.39375,0.8253968253968254,0.18821603927986907,0.38571428571428573,0.5555555555555556,0.2,0.23026315789473684,0.6857142857142857,0.18421052631578946,0.6006546644844517,0.49124803278688506,0.48070660377358493,0.48999503311258286,0.09351432880844646,0.14523809523809525,0.11007957559681697,0.29708222811671087,10.372628726287262,24.418595041322313,0.2711864406779661,13.0,4.0,0.024096385542168676,51.0,127.0,2.0,9.0,12.0,35.0,40.0,4.0,9.0,10.0,91.0,6.0,18.0,22.0,267.0,6.0,1.0,40.0,5.0,1.0,38.0,1.0,1.0,0.978021978021978,0.3760330578512397,0.3333333333333333,0.3492063492063492,0.3775933609958506,0.02066115702479339,0.018404907975460124,0.015748031496062992,0.02608695652173913,0.2078559738134206,0.4015748031496063,0.408,1.0,0.34782608695652173,0.35714285714285715,0.95,0.12857142857142856,0.2222222222222222,1.0,0.12857142857142856,0.4444444444444444,0.75,0.23026315789473684,0.34285714285714286,0.35714285714285715,0.3508771929824561,0.00411522633744856,,,,,True,
1960,1610612738,Milt Palacio,Milt Palacio,1960,BOS,36989.0,616.0,-25.0,1190.0,1183.0,490.0,480.0,138.0,2373.0,41.0,77.0,3.0,8.0,17.0,34.0,8.0,18.0,11.0,37.0,11.0,9.0,60.0,132.0,16.0,36,168,1180.0,4.0,14.0,2.0,10.0,23.0,53.0,12.0,21.0,76.0,40.0,80.0,6.0,9.0,13.0,47.0,31.0,78.0,22.0,16.0,12.0,19.0,187.0,3.0,12.0,13.0,30.0,2.0,45.0,15.0,60.0,3.0,27.0,16.0,11.0,31.0,4.0,14.0,16.0,1.0,17.0,3.0,47.0,3.0,22.0,17.0,46.0,2.0,4.0,48,4.0,16.0,10.0,,,,,,,,,,76.0,490.0,6.0,0.3333333333333333,0.3508771929824561,0.45454545454545453,0.2857142857142857,0.4339622641509434,0.44594594594594594,0.26666666666666666,0.4230769230769231,0.49411764705882355,0.3125,0.4810126582278481,0.10810810810810811,0.09848484848484848,0.12987012987012986,0.16666666666666666,16.06217616580311,0.6595744680851063,0.038461538461538464,0.07352941176470588,0.029484029484029485,0.12149532710280374,0.01764705882352941,0.08349514563106795,0.025996533795493933,0.03048780487804878,0.02127659574468085,0.03355704697986577,0.022727272727272728,,0.061946902654867256,0.042735042735042736,0.10112359550561797,0.11494252873563218,0.15,0.04838709677419355,,0.5202702702702703,0.5324675324675324,0.6119402985074627,0.24390243902439024,0.12162162162162163,0.4444444444444444,0.5333333333333333,0.25,0.25,0.2972972972972973,0.2972972972972973,0.7272727272727273,0.07432432432432433,0.5333333333333333,0.375,,0.5230769230769231,0.5,0.13846153846153847,0.6283783783783784,0.4961879310344827,0.4800076923076923,0.4725725806451612,0.1,0.1111111111111111,0.05952380952380952,0.4523809523809524,6.565151515151515,29.106250000000003,0.4117647058823529,9.0,,,3.0,5.0,,,2.0,3.0,1.0,,1.0,1.0,4.0,,1.0,3.0,9.0,3.0,2.0,1.0,1.0,,,,,0.75,0.25,,0.25,0.2857142857142857,0.0625,,,0.09090909090909091,0.033783783783783786,0.6,0.6,1.0,0.09090909090909091,0.1,,,,,0.06666666666666667,,,0.046153846153846156,0.6666666666666666,0.1111111111111111,0.1111111111111111,,,,,,True,
677,1610612738,Eric Williams,Eric Williams,677,BOS,37129.0,619.0,62.0,1218.0,1226.0,559.0,585.0,135.0,2444.0,30.0,69.0,3.0,10.0,8.0,26.0,11.0,33.0,9.0,30.0,16.0,7.0,50.0,132.0,47.0,91,251,1178.0,5.0,14.0,5.0,21.0,16.0,49.0,20.0,57.0,113.0,48.0,52.0,6.0,16.0,12.0,28.0,13.0,41.0,10.0,14.0,4.0,10.0,95.0,4.0,15.0,10.0,36.0,3.0,49.0,20.0,69.0,5.0,28.0,10.0,18.0,12.0,5.0,11.0,14.0,2.0,1.0,,26.0,1.0,11.0,25.0,64.0,2.0,6.0,119,4.0,39.0,21.0,4.0,2.0,1.0,1.0,4.0,3.0,2.0,,1.0,113.0,559.0,13.0,0.48,0.5106382978723404,0.3787878787878788,0.35714285714285715,0.32653061224489793,0.44692737430167595,0.42105263157894735,0.4057971014492754,0.5317796610169492,0.45652173913043476,0.5432692307692307,0.26256983240223464,0.09090909090909091,0.11594202898550725,0.12121212121212122,19.068413391557495,0.46153846153846156,0.07692307692307693,0.08237986270022883,0.03731343283582089,0.09615384615384616,0.02702702702702703,0.08502772643253234,0.034545454545454546,0.0375,0.0392156862745098,0.03571428571428571,0.019801980198019802,0.0425531914893617,0.1328125,0.04132231404958678,0.07446808510638298,0.0975609756097561,0.09090909090909091,0.05154639175257732,0.75,0.3854748603351955,0.43478260869565216,0.4918032786885246,0.5333333333333333,0.18435754189944134,0.3333333333333333,0.3793103448275862,0.36363636363636365,0.16759776536312848,0.3,0.3,0.4444444444444444,0.0893854748603352,0.5263157894736842,0.3,0.3333333333333333,0.37681159420289856,0.3076923076923077,0.10144927536231885,0.6480446927374302,0.49274888268156425,0.5370269230769229,0.48808478260869564,0.18604651162790697,0.23353293413173654,0.08366533864541832,0.450199203187251,6.910606060606061,24.293617021276596,0.45894909688013136,3.0,1.0,0.018518518518518517,15.0,31.0,2.0,3.0,6.0,13.0,5.0,,2.0,2.0,20.0,2.0,5.0,8.0,57.0,3.0,,5.0,,,,1.0,,0.95,0.425531914893617,0.4,0.4,0.425531914893617,,,,,0.17318435754189945,0.4838709677419355,0.4838709677419355,0.9333333333333333,0.3125,0.3125,1.0,0.15789473684210525,0.6666666666666666,1.0,0.10526315789473684,,,0.18840579710144928,0.46153846153846156,0.2857142857142857,0.3125,0.020833333333333332,,,,,True,
1559,1610612738,Adrian Griffin,Adrian Griffin,1559,BOS,4856.0,81.0,-28.0,154.0,145.0,68.0,96.0,30.0,299.0,6.0,11.0,2.0,4.0,3.0,4.0,,3.0,,5.0,1.0,1.0,6.0,19.0,6.0,8,26,175.0,2.0,4.0,2.0,6.0,3.0,6.0,5.0,5.0,14.0,2.0,10.0,4.0,1.0,3.0,6.0,,6.0,,2.0,,4.0,12.0,1.0,6.0,2.0,6.0,4.0,12.0,7.0,19.0,2.0,4.0,3.0,1.0,3.0,,,3.0,,3.0,1.0,6.0,,1.0,3.0,11.0,1.0,1.0,9,1.0,5.0,,,,,,,,,,,14.0,68.0,3.0,0.16666666666666666,0.25,0.3157894736842105,0.5,0.5,0.36,0.5,0.4090909090909091,0.4482758620689655,0.6,0.5384615384615384,0.24,0.15789473684210525,0.2727272727272727,,18.817204301075268,0.5,0.5,0.13636363636363635,0.09375,0.18181818181818182,0.0625,0.14545454545454545,0.0875,0.08695652173913043,0.14285714285714285,0.05,0.1,,0.08333333333333333,0.07692307692307693,0.21052631578947367,0.1111111111111111,0.5,0.16666666666666666,,0.44,0.5454545454545454,0.75,0.16666666666666666,0.12,,,,0.2,,,,0.04,1.0,0.5,,0.36363636363636365,0.75,0.09090909090909091,0.68,0.4869895833333333,0.549075,0.46989000000000003,0.1724137931034483,0.21739130434782608,0.23076923076923078,0.5384615384615384,6.542105263157896,25.283333333333335,0.44155844155844154,,,,2.0,5.0,,,1.0,4.0,,,,,2.0,,,1.0,6.0,,,,,,,,,1.0,0.3333333333333333,,0.2,0.3333333333333333,,,,,0.2,0.4,0.4,1.0,,,,,,,,,,0.36363636363636365,0.25,,,,,,,,True,
1594,1610612738,Rick Brunson,Rick Brunson,1594,BOS,3936.0,66.0,,128.0,120.0,41.0,45.0,11.0,248.0,4.0,5.0,,,,,1.0,3.0,2.0,4.0,2.0,1.0,7.0,12.0,3.0,2,19,130.0,,,,,2.0,3.0,2.0,,4.0,2.0,12.0,,2.0,2.0,6.0,4.0,10.0,4.0,3.0,,3.0,24.0,,,,4.0,,4.0,,4.0,,2.0,2.0,,3.0,1.0,3.0,2.0,1.0,,,5.0,,2.0,3.0,6.0,,,4,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,,,,4.0,41.0,1.0,0.14285714285714285,0.14285714285714285,0.5833333333333334,,0.6666666666666666,0.5666666666666667,,0.4,0.59375,,0.4,0.2,0.16666666666666666,0.2,0.3333333333333333,14.788732394366198,0.6,,0.10526315789473684,,,,0.0851063829787234,,,,,,,0.3333333333333333,0.06666666666666667,,,,,1.0,0.3333333333333333,0.8,1.0,,0.2,0.3333333333333333,0.5,,0.26666666666666666,0.5,0.5,0.5,0.13333333333333333,,,,,,0.2,0.5333333333333333,0.4724166666666667,,0.4647,0.06666666666666667,0.08333333333333333,,0.21052631578947367,9.033333333333333,24.46666666666667,0.3203125,,,,,1.0,,,,1.0,1.0,,,,1.0,,,,3.0,,,1.0,,,1.0,,,1.0,0.3333333333333333,,,0.3333333333333333,,,,,0.06666666666666667,,,,0.5,0.5,1.0,,,,,,,0.2,,,0.5,,,,,,True,
952,1610612738,Antoine Walker,Antoine Walker,952,BOS,129679.0,2161.0,-101.0,4167.0,4121.0,994.0,1020.0,470.0,8288.0,224.0,431.0,39.0,65.0,47.0,84.0,56.0,193.0,45.0,117.0,328.0,80.0,325.0,741.0,368.0,152,1204,4353.0,49.0,86.0,13.0,150.0,67.0,140.0,89.0,52.0,255.0,248.0,402.0,60.0,325.0,70.0,212.0,51.0,263.0,32.0,96.0,31.0,85.0,577.0,9.0,81.0,73.0,250.0,50.0,373.0,92.0,465.0,28.0,83.0,48.0,35.0,97.0,26.0,64.0,99.0,12.0,33.0,21.0,196.0,12.0,45.0,59.0,160.0,8.0,29.0,217,27.0,98.0,24.0,30.0,21.0,2.0,7.0,31.0,13.0,,,1.0,255.0,994.0,21.0,0.38153846153846155,0.42033898305084744,0.43859649122807015,0.5697674418604651,0.4785714285714286,0.4743011722272317,0.5854700854700855,0.4432314410480349,0.5,0.6,0.4847908745247148,0.3318304779080252,0.09446693657219973,0.1136890951276102,0.10362694300518134,29.715378079864063,0.49489795918367346,0.36764705882352944,0.16633399866932802,0.055900621118012424,0.20448179271708683,0.01727447216890595,0.1736559139784946,0.04568527918781726,0.08098591549295775,0.03,0.04781704781704782,0.020942408376963352,0.007194244604316547,0.13537117903930132,0.18564356435643564,0.17628705148205928,0.2007042253521127,0.2191780821917808,0.04886561954624782,0.41935483870967744,0.3886384129846709,0.5197215777262181,0.5863874345549738,0.4017857142857143,0.1740306582506763,0.29015544041450775,0.3236994219653179,0.3392857142857143,0.1055004508566276,0.38461538461538464,0.3879310344827586,0.3333333333333333,0.2957619477006312,0.5555555555555556,0.6,0.07692307692307693,0.36681222707423583,0.5595238095238095,0.34934497816593885,0.7204688908926962,0.4996603978300182,0.5121950549450549,0.4854876106194691,0.08305084745762711,0.1206896551724138,0.12458471760797342,0.21179401993355482,5.634143049932523,25.591304347826092,0.23854091672666186,19.0,2.0,0.014925373134328358,16.0,40.0,1.0,2.0,3.0,9.0,118.0,12.0,29.0,20.0,134.0,13.0,31.0,23.0,378.0,24.0,3.0,118.0,,,,,1.0,0.9402985074626866,0.3641304347826087,0.41935483870967744,0.25842696629213485,0.36712328767123287,,0.008547008547008548,,,0.03606853020739405,0.4,0.4,0.9375,0.3597560975609756,0.3597560975609756,0.940677966101695,0.017094017094017096,0.5,,0.24786324786324787,0.41379310344827586,0.9166666666666666,0.039301310043668124,0.3333333333333333,0.25,0.3630769230769231,,1.0,1.0,,,True,
958,1610612738,Vitaly Potapenko,Vitaly Potapenko,958,BOS,65961.0,1099.0,-54.0,2117.0,2083.0,740.0,789.0,260.0,4200.0,63.0,124.0,30.0,61.0,17.0,36.0,55.0,106.0,42.0,97.0,,,160.0,327.0,,57,377,2156.0,37.0,74.0,12.0,86.0,55.0,108.0,,21.0,131.0,226.0,94.0,46.0,,21.0,18.0,18.0,36.0,13.0,7.0,2.0,9.0,90.0,28.0,82.0,27.0,123.0,22.0,172.0,115.0,287.0,4.0,31.0,25.0,6.0,30.0,6.0,16.0,37.0,2.0,14.0,7.0,67.0,11.0,24.0,56.0,145.0,31.0,6.0,82,4.0,35.0,8.0,12.0,6.0,,6.0,12.0,5.0,2.0,2.0,11.0,131.0,740.0,21.0,0.70625,0.8248175182481752,0.4892966360856269,0.5,0.5092592592592593,0.4892966360856269,0.5,0.5092592592592593,0.5150273224043715,0.524390243902439,0.5282258064516129,,0.06422018348623854,0.11290322580645161,0.03773584905660377,17.937033968516985,0.44776119402985076,0.2558139534883721,0.17446808510638298,0.1112618724559023,0.14917127071823205,0.10486891385767791,0.16930022573363432,0.10956175298804781,0.12280701754385964,0.11616161616161616,0.09448818897637795,0.08947368421052632,0.14285714285714285,0.15625,0.15706806282722513,0.1956521739130435,0.14482758620689656,0.16666666666666666,0.027972027972027972,0.4166666666666667,0.37920489296636084,0.5080645161290323,0.5727272727272728,0.49206349206349204,0.3241590214067278,0.5188679245283019,0.5392156862745098,0.7818181818181819,0.2966360856269113,0.4329896907216495,0.44680851063829785,0.9285714285714286,,0.8243243243243243,0.4918032786885246,0.16666666666666666,0.3333333333333333,0.4722222222222222,,0.37920489296636084,0.44762629969418954,0.5133323076923078,0.4254879629629629,0.09776536312849161,0.09776536312849161,0.22811671087533156,0.34748010610079577,8.2565749235474,,0.3495512517713746,5.0,5.0,0.05952380952380952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.030927835051546393,,,,,,,,,,,,,,,,,,,,,,,,,True,
962,1610612738,Walter McCarty,Walter McCarty,962,BOS,11025.0,184.0,-72.0,359.0,371.0,168.0,192.0,42.0,730.0,3.0,8.0,2.0,5.0,,1.0,2.0,3.0,4.0,13.0,16.0,6.0,9.0,24.0,22.0,10,49,414.0,3.0,6.0,,6.0,1.0,7.0,7.0,6.0,11.0,12.0,6.0,4.0,16.0,,8.0,3.0,11.0,1.0,4.0,2.0,2.0,25.0,3.0,6.0,2.0,12.0,6.0,20.0,9.0,29.0,,5.0,5.0,,4.0,1.0,1.0,4.0,2.0,3.0,,8.0,,5.0,17.0,37.0,2.0,1.0,12,,5.0,1.0,3.0,2.0,1.0,,3.0,1.0,,,,11.0,168.0,9.0,0.6666666666666666,0.8571428571428571,0.375,0.5,0.14285714285714285,0.42391304347826086,0.42857142857142855,0.17857142857142858,0.47115384615384615,0.42857142857142855,0.3235294117647059,0.4782608695652174,,,,14.92537313432836,0.5,0.5,0.0975609756097561,0.05504587155963303,0.09523809523809523,0.061224489795918366,0.09722222222222222,0.056962025316455694,0.02702702702702703,0.041666666666666664,0.08333333333333333,0.02631578947368421,0.18181818181818182,0.05555555555555555,0.125,0.10909090909090909,0.11764705882352941,,,0.3333333333333333,0.17391304347826086,0.375,0.375,0.3333333333333333,0.06521739130434782,0.6666666666666666,0.6666666666666666,0.5,0.2826086956521739,0.3076923076923077,0.3076923076923077,1.0,0.34782608695652173,0.7142857142857143,0.4,0.5,0.07142857142857142,,0.42857142857142855,0.6521739130434783,0.4693543478260869,0.52885,0.4390571428571429,0.09803921568627451,0.1724137931034483,0.12244897959183673,0.22448979591836735,11.116666666666667,25.38636363636364,0.467966573816156,2.0,,,4.0,6.0,,,1.0,1.0,3.0,,1.0,,7.0,,1.0,1.0,18.0,3.0,,3.0,,,,,1.0,0.8571428571428571,0.3181818181818182,,0.14285714285714285,0.3181818181818182,,,,,0.13043478260869565,0.6666666666666666,0.6666666666666666,1.0,0.1875,0.1875,0.6666666666666666,,,,0.14285714285714285,,,0.07142857142857142,1.0,,0.1875,,,,,,True,
