EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Corner3Assists,LongMidRangeAssists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,LiveBallTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,ShootingFouls,Fouls,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedLongMidRange,Blocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,SecondChanceFG2M,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG3M,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,Fg3aBlocked,Arc3Assists,AtRimAssists,ShortMidRangeAssists,OffThreePtRebounds,OffTwoPtRebounds,FTDefRebounds,OffRebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,BadPassOutOfBoundsTurnovers,BadPassTurnovers,Travels,PenaltyTurnovers,Clear Path Fouls,Loose Ball Fouls,Offensive Fouls,2pt And 1 Free Throw Trips,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked3s,BlockedArc3,BlockedAtRim,BlockedShortMidRange,RecoveredBlocks,SecondChanceFg3Pct,PenaltyFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG3APctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,DefFTReboundPct,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,FTOffRebounds,OffFTReboundPct,DefensiveGoaltends,OffensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,on,3pt And 1 Free Throw Trips,BlockedCorner3,Arc3PctBlocked
137,1610612742,Vernon Maxwell,Vernon Maxwell,137,DAL,2668.0,44,1,84,83,15,17,13.0,167,3.0,5.0,1.0,1.0,10.0,1.0,1.0,4.0,2.0,4.0,16.0,1.0,5.0,1.0,12.0,93,1.0,1.0,2.0,2.0,1.0,3.0,2.0,6.0,3.0,4.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,5.0,2.0,3.0,5.0,5.0,1.0,3.0,3.0,1.0,4.0,1.0,1.0,5.0,2.0,1.0,1.0,1.0,1.0,3.0,15,1.0,0.25,0.25,1.0,0.2,0.2,0.25,0.5,0.2619047619047619,0.25,0.2727272727272727,0.3,0.23809523809523808,0.0625,0.2,26.804123711340207,0.25,0.1111111111111111,0.2,0.13513513513513514,0.2857142857142857,0.07692307692307693,0.2857142857142857,0.23809523809523808,0.6,0.75,0.3333333333333333,0.047619047619047616,0.47619047619047616,0.1,0.1,0.047619047619047616,0.19047619047619047,0.25,0.25,1.0,0.5,0.47619047619047616,0.25,0.46005476190476186,0.3765,0.46206250000000004,0.045454545454545456,0.058823529411764705,0.25,12.012499999999998,24.2,0.17857142857142858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
1717,1610612742,Dirk Nowitzki,Dirk Nowitzki,1717,DAL,35380.0,590,110,1113,1109,274,376,139.0,2222,34.0,50.0,44.0,34.0,70.0,29.0,21.0,54.0,16.0,89.0,164.0,34.0,83.0,83.0,363.0,1142,20.0,14.0,30.0,22.0,25.0,83.0,108.0,70.0,87.0,51.0,21.0,7.0,34.0,4.0,38.0,2.0,8.0,80.0,25.0,72.0,125.0,149.0,14.0,13.0,4.0,6.0,27.0,2.0,26.0,47.0,97.0,37.0,21.0,1.0,22.0,83.0,274,6.0,0.6067415730337079,0.627906976744186,0.8529411764705882,0.40963855421686746,0.425,0.5426829268292683,0.4666666666666667,0.5668016194331984,0.5576923076923077,0.6258741258741258,0.6384615384615384,0.3360323886639676,0.042682926829268296,0.02,24.529780564263323,0.5185185185185185,0.18997361477572558,0.1893939393939394,0.1898238747553816,0.2204724409448819,0.18796992481203006,0.18947368421052632,0.20242914979757085,0.68,0.6938775510204082,0.5294117647058824,0.17813765182186234,0.2834008097165992,0.4857142857142857,0.5,0.11740890688259109,0.21862348178137653,0.3888888888888889,0.3888888888888889,0.7619047619047619,0.3076923076923077,0.5384615384615384,0.4117647058823529,0.49073913934426244,0.4849560000000001,0.4508127450980392,0.14388489208633093,0.19270833333333334,0.22865013774104684,9.9859756097561,25.843373493975903,0.24618149146451032,5.0,9.0,4.0,8.0,21.0,13.0,1.0,1.0,3.0,6.0,3.0,8.0,7.0,12.0,4.0,9.0,14.0,50.0,10.0,15.0,6.0,3.0,1.0,2.0,18.0,8.0,6.0,18.0,28.0,24.0,4.0,14.0,13.0,1.0,2.0,8.0,2.0,6.0,1.0,4.0,4.0,9.0,7.0,3.0,8.0,1.0,1.0,16.0,4.0,14.0,0.4444444444444444,0.45454545454545453,0.6,0.6206896551724138,0.6944444444444444,0.012048192771084338,0.09090909090909091,0.02857142857142857,0.034482758620689655,0.5490196078431373,0.04603580562659847,0.04838709677419355,0.04660194174757282,0.05454545454545454,0.05228758169934641,0.03125,0.053763440860215055,0.03225806451612903,0.15966386554621848,0.1891891891891892,0.035398230088495575,0.6363636363636364,0.4772727272727273,0.525,0.6190476190476191,0.6764705882352942,0.4482758620689655,0.4642857142857143,1.0,0.3103448275862069,0.5555555555555556,0.2,0.034482758620689655,1.0,1.0,0.27586206896551724,0.375,0.6666666666666666,0.15384615384615385,0.5,0.11538461538461539,0.5,0.4375,0.03488372093023256,0.13774104683195593,,,,,,,True,,,
1761,1610612742,Greg Buckner,Greg Buckner,1761,DAL,49216.0,820,81,1539,1547,410,604,184.0,3086,59.0,105.0,62.0,5.0,18.0,4.0,1.0,3.0,1.0,82.0,185.0,2.0,7.0,59.0,229.0,1591,36.0,27.0,57.0,2.0,28.0,82.0,108.0,56.0,6.0,3.0,1.0,26.0,33.0,16.0,49.0,4.0,13.0,114.0,21.0,67.0,97.0,157.0,12.0,15.0,4.0,5.0,27.0,6.0,47.0,118.0,81.0,38.0,8.0,3.0,9.0,82.0,410,20.0,0.6585365853658537,0.7397260273972602,1.0,0.2857142857142857,0.2857142857142857,0.44324324324324327,0.47368421052631576,0.4427083333333333,0.4576271186440678,0.5044052863436124,0.5394736842105263,0.036458333333333336,0.14054054054054055,0.14285714285714285,14.489446662863662,0.4444444444444444,0.12453531598513011,0.11864406779661017,0.12307692307692308,0.13368983957219252,0.15897435897435896,0.11627906976744186,0.546875,0.5619047619047619,0.6555555555555556,0.711864406779661,0.3229166666666667,0.09375,0.2777777777777778,0.29411764705882354,0.020833333333333332,0.015625,0.3333333333333333,0.3333333333333333,1.0,0.01694915254237288,0.5833333333333334,0.3333333333333333,0.4973768229166666,0.506840625,0.5077254237288135,0.1735159817351598,0.1792452830188679,0.35807860262008734,4.4059459459459465,24.142857142857142,0.2664067576348278,10.0,25.0,19.0,39.0,18.0,1.0,,,,1.0,,,,12.0,,,11.0,35.0,,,18.0,,,12.0,12.0,8.0,7.0,52.0,9.0,60.0,12.0,33.0,18.0,15.0,1.0,7.0,2.0,8.0,,10.0,6.0,11.0,,,8.0,1.0,1.0,3.0,2.0,7.0,,,0.3333333333333333,0.3333333333333333,0.3977272727272727,,0.16129032258064516,0.05555555555555555,,0.1267605633802817,0.09269162210338681,0.04375,0.08183079056865465,0.12318840579710146,0.1031390134529148,0.06,0.025423728813559324,0.09523809523809523,0.07051282051282051,0.125,0.14814814814814814,0.7777777777777778,0.2903225806451613,0.34615384615384615,0.5,0.6,0.25,0.25,1.0,0.6944444444444444,0.4,0.2,,,,,,,0.6610169491525424,0.48717948717948717,0.01694915254237288,,,,0.15283842794759825,1.0,0.02631578947368421,,,,,True,,,
436,1610612742,Juwan Howard,Juwan Howard,436,DAL,13041.0,217,3,405,412,92,126,45.0,817,10.0,13.0,54.0,8.0,15.0,1.0,,,,49.0,82.0,,1.0,14.0,112.0,454,7.0,8.0,15.0,1.0,4.0,20.0,60.0,38.0,,,,3.0,8.0,2.0,10.0,,4.0,22.0,7.0,19.0,29.0,36.0,7.0,6.0,,,13.0,1.0,11.0,28.0,20.0,11.0,4.0,,4.0,20.0,92,2.0,0.6122448979591837,0.625,,,,0.5975609756097561,0.5333333333333333,0.5903614457831325,0.5,0.6086956521739131,0.5263157894736842,0.012048192771084338,0.036585365853658534,,22.97592997811816,0.5384615384615384,0.1292517006802721,0.19444444444444445,0.14207650273224043,0.057692307692307696,0.16666666666666666,0.19230769230769232,0.1566265060240964,0.7692307692307693,0.7692307692307693,0.5,0.6506024096385542,0.18072289156626506,0.5333333333333333,0.5333333333333333,0.012048192771084338,,,,,,0.1686746987951807,,0.41934879518072293,0.44623999999999997,0.433415625,0.11956521739130435,0.12087912087912088,0.17857142857142858,9.409756097560978,22.9,0.2271604938271605,1.0,1.0,3.0,3.0,31.0,,,,,1.0,,,,5.0,,,2.0,12.0,,,2.0,,,2.0,2.0,2.0,3.0,4.0,3.0,7.0,2.0,9.0,7.0,2.0,,7.0,2.0,2.0,,3.0,4.0,2.0,,,,,,4.0,,2.0,,,0.7142857142857143,0.7142857142857143,0.75,,0.05555555555555555,,,0.1875,0.02564102564102564,0.10344827586206896,0.03783783783783784,0.02702702702702703,0.01639344262295082,0.034482758620689655,0.05263157894736842,0.2,0.1702127659574468,0.2,0.06451612903225806,0.5,0.5740740740740741,0.6078431372549019,0.6129032258064516,0.75,,,,0.14285714285714285,1.0,,,,,,,,0.1875,1.0,0.0625,,,,0.10714285714285714,,,,,,,True,,,
458,1610612742,Howard Eisley,Howard Eisley,458,DAL,28072.0,468,18,875,884,237,364,97.0,1759,8.0,16.0,33.0,15.0,38.0,10.0,18.0,46.0,11.0,35.0,87.0,21.0,56.0,19.0,152.0,896,4.0,6.0,21.0,11.0,15.0,36.0,12.0,58.0,33.0,46.0,18.0,5.0,38.0,12.0,50.0,4.0,16.0,112.0,11.0,19.0,30.0,34.0,10.0,10.0,3.0,3.0,20.0,1.0,15.0,51.0,25.0,4.0,3.0,,3.0,36.0,237,17.0,0.17142857142857143,0.17142857142857143,0.5238095238095238,0.375,0.375,0.40229885057471265,0.2857142857142857,0.46503496503496505,0.328125,0.4902597402597403,0.4375,0.3916083916083916,0.05747126436781609,0.125,17.682926829268293,0.5,0.06506849315068493,0.10185185185185185,0.075,0.05357142857142857,0.030927835051546393,0.10126582278481013,0.11188811188811189,0.5,0.5714285714285714,,0.23076923076923078,0.26573426573426573,0.39473684210526316,0.40540540540540543,0.06993006993006994,0.32167832167832167,0.391304347826087,0.391304347826087,0.5555555555555556,0.34375,0.5034965034965035,0.391304347826087,0.46440419580419584,0.49012,0.43919218749999994,0.0273972602739726,0.044444444444444446,0.23684210526315788,11.652873563218392,24.760714285714283,0.27085714285714285,1.0,1.0,1.0,3.0,12.0,3.0,,1.0,,,2.0,3.0,3.0,1.0,2.0,4.0,,8.0,3.0,30.0,,,,8.0,14.0,8.0,2.0,2.0,,4.0,,22.0,14.0,8.0,4.0,7.0,,8.0,1.0,2.0,1.0,1.0,2.0,,8.0,,,,3.0,,0.5,0.2727272727272727,0.25,0.5,0.5,,0.06060606060606061,0.02631578947368421,,,0.006369426751592357,0.0196078431372549,0.009615384615384616,,0.00847457627118644,0.00819672131147541,0.02631578947368421,,0.12048192771084337,0.10344827586206896,,,0.36363636363636365,0.3870967741935484,0.16666666666666666,0.26666666666666666,0.3,0.3,0.3333333333333333,0.125,1.0,,0.125,,,0.375,0.6666666666666666,0.5,0.09375,0.3333333333333333,,,0.2727272727272727,,0.05263157894736842,,,,,,,True,,,
714,1610612742,Michael Finley,Michael Finley,714,DAL,38405.0,640,94,1202,1210,316,472,144.0,2412,39.0,53.0,92.0,43.0,104.0,16.0,15.0,41.0,17.0,123.0,249.0,21.0,57.0,34.0,343.0,1239,25.0,33.0,64.0,18.0,14.0,98.0,98.0,148.0,54.0,39.0,15.0,9.0,47.0,28.0,75.0,11.0,8.0,178.0,21.0,41.0,66.0,87.0,20.0,13.0,1.0,4.0,33.0,1.0,12.0,34.0,49.0,19.0,6.0,,6.0,98.0,316,8.0,0.3983739837398374,0.4152542372881356,0.8571428571428571,0.3684210526315789,0.38181818181818183,0.4939759036144578,0.515625,0.5049019607843137,0.5121951219512195,0.5212765957446809,0.532608695652174,0.18627450980392157,0.03614457831325301,0.07547169811320754,26.442658875091308,0.6060606060606061,0.09738717339667459,0.14583333333333334,0.10973451327433628,0.10273972602739725,0.08783783783783784,0.1792452830188679,0.17320261437908496,0.7358490566037735,0.7959183673469388,0.5384615384615384,0.3006535947712418,0.33986928104575165,0.41346153846153844,0.4174757281553398,0.05228758169934641,0.13398692810457516,0.36585365853658536,0.36585365853658536,0.8,0.2073170731707317,0.35947712418300654,0.38461538461538464,0.44687171052631564,0.4708195652173913,0.42628625,0.058823529411764705,0.07142857142857142,0.2857142857142857,11.068674698795183,25.5,0.2628951747088186,9.0,12.0,13.0,16.0,41.0,6.0,,1.0,1.0,1.0,1.0,5.0,5.0,15.0,1.0,6.0,2.0,35.0,6.0,9.0,10.0,2.0,,17.0,22.0,17.0,6.0,14.0,4.0,21.0,5.0,17.0,13.0,4.0,6.0,16.0,3.0,6.0,,4.0,3.0,2.0,1.0,,6.0,,,3.0,3.0,4.0,0.16666666666666666,0.3333333333333333,0.6,0.532258064516129,0.546875,,0.043478260869565216,0.009615384615384616,,0.06666666666666667,0.0319634703196347,0.047244094488188976,0.035398230088495575,0.00980392156862745,0.027472527472527472,0.05194805194805195,0.043010752688172046,0.058823529411764705,0.10236220472440945,0.05263157894736842,0.033783783783783786,0.6666666666666666,0.44565217391304346,0.4659090909090909,0.21951219512195122,0.4418604651162791,0.375,0.375,1.0,0.3870967741935484,0.75,0.1111111111111111,0.03225806451612903,,,0.16129032258064516,0.2,1.0,0.1951219512195122,0.8125,0.012195121951219513,1.0,0.29411764705882354,,0.10204081632653061,1.0,0.03333333333333333,,,,,True,,,
762,1610612742,Shawn Bradley,Shawn Bradley,762,DAL,22072.0,368,29,662,672,175,225,83.0,1334,23.0,36.0,33.0,8.0,17.0,,,1.0,,47.0,86.0,,1.0,29.0,123.0,666,19.0,15.0,24.0,,6.0,36.0,62.0,32.0,,1.0,,2.0,5.0,1.0,6.0,,,13.0,8.0,47.0,60.0,86.0,12.0,8.0,,5.0,20.0,1.0,22.0,46.0,32.0,14.0,41.0,1.0,41.0,36.0,175,3.0,0.6595744680851063,0.8611111111111112,,,,0.5465116279069767,0.625,0.5402298850574713,0.625,0.6029411764705882,0.6666666666666666,0.011494252873563218,0.023255813953488372,0.027777777777777776,16.094986807387862,0.6,0.18875502008032127,0.0898876404494382,0.16272189349112426,0.2125,0.18,0.1,0.41379310344827586,0.6388888888888888,0.6571428571428571,0.6086956521739131,0.3793103448275862,0.19540229885057472,0.47058823529411764,0.47058823529411764,,0.011494252873563218,,,,,0.42528735632183906,,0.4483505747126436,0.4844222222222222,0.4457125,0.1414141414141414,0.14285714285714285,0.2926829268292683,6.22325581395349,24.6,0.26435045317220546,10.0,11.0,8.0,10.0,16.0,,,,,,,,,15.0,,,10.0,40.0,,,22.0,,,1.0,5.0,,5.0,21.0,5.0,26.0,4.0,8.0,8.0,,1.0,7.0,1.0,5.0,,4.0,4.0,2.0,,,3.0,,,29.0,11.0,30.0,,,0.7894736842105263,0.7894736842105263,0.8,,0.030303030303030304,,,0.16666666666666666,0.08366533864541832,0.06756756756756757,0.08,0.09523809523809523,0.09615384615384616,0.05952380952380952,0.07142857142857142,0.05555555555555555,0.17391304347826086,0.06896551724137931,0.10810810810810811,0.7317073170731707,0.48484848484848486,0.5,0.625,0.875,,,,0.5789473684210527,0.9090909090909091,0.1,,,,,,,0.4166666666666667,0.8,,,,,0.3252032520325203,,,2.0,1.0,1.0,1.0,True,,,
959,1610612742,Steve Nash,Steve Nash,959,DAL,23285.0,388,37,741,751,204,297,92.0,1492,17.0,33.0,27.0,12.0,30.0,7.0,11.0,29.0,7.0,36.0,90.0,15.0,36.0,38.0,155.0,797,5.0,9.0,27.0,11.0,23.0,53.0,10.0,62.0,27.0,29.0,11.0,9.0,78.0,12.0,90.0,5.0,22.0,192.0,6.0,18.0,27.0,37.0,22.0,11.0,1.0,2.0,33.0,2.0,10.0,30.0,48.0,9.0,1.0,,1.0,53.0,204,8.0,0.1388888888888889,0.1388888888888889,0.6,0.4166666666666667,0.4166666666666667,0.4,0.3333333333333333,0.4642857142857143,0.39473684210526316,0.5069444444444444,0.49,0.2857142857142857,0.1,0.15151515151515152,20.774647887323944,0.6666666666666666,0.06691449814126393,0.075,0.06876790830945559,0.034482758620689655,0.13978494623655913,0.07936507936507936,0.2619047619047619,0.5151515151515151,0.6071428571428571,0.17647058823529413,0.21428571428571427,0.23809523809523808,0.4,0.41379310344827586,0.05555555555555555,0.23015873015873015,0.3793103448275862,0.3793103448275862,0.45454545454545453,0.18421052631578946,0.5476190476190477,0.3793103448275862,0.4889011904761904,0.45201875,0.478778947368421,0.07407407407407407,0.09183673469387756,0.3419354838709677,8.291111111111109,24.3,0.27530364372469635,,1.0,5.0,11.0,7.0,4.0,,1.0,2.0,4.0,1.0,3.0,2.0,1.0,1.0,4.0,2.0,7.0,4.0,18.0,,,,7.0,33.0,23.0,5.0,5.0,3.0,10.0,4.0,12.0,12.0,,7.0,20.0,1.0,6.0,,1.0,2.0,1.0,10.0,1.0,9.0,,,1.0,,1.0,0.25,0.36363636363636365,0.2,0.2777777777777778,0.2777777777777778,,0.1111111111111111,0.03333333333333333,,0.07894736842105263,0.01845018450184502,0.06944444444444445,0.029154518950437316,0.01282051282051282,0.009174311926605505,0.03571428571428571,0.038461538461538464,0.15,0.02247191011235955,0.058823529411764705,0.06060606060606061,1.0,0.25925925925925924,0.2916666666666667,0.14285714285714285,0.08333333333333333,0.5714285714285714,0.5714285714285714,1.0,0.1111111111111111,,,0.1111111111111111,,,0.3333333333333333,0.3333333333333333,1.0,0.2894736842105263,0.45454545454545453,0.10526315789473684,0.5,0.2857142857142857,0.02702702702702703,0.04516129032258064,,,,,,,True,,,
2051,1610612742,Donnell Harvey,Donnell Harvey,2051,DAL,284.0,5,-5,9,10,1,2,2.0,19,1.0,1.0,,,1.0,,,,,1.0,2.0,,,,2.0,11,1.0,,,,,,,2.0,,,,,,,,,,,,,,2.0,,1.0,,,1.0,,,,2.0,1.0,,,,,1,,,,,,,0.5,,0.5,,0.3333333333333333,,,,,36.36363636363637,,,,,,,,0.5,1.0,1.0,,,0.5,,,,,,,,,0.5,,0.4713,0.5594,,0.3333333333333333,0.3333333333333333,,8.65,,0.1111111111111111,1.0,1.0,,,,,,,,,,,,1.0,,,,2.0,,,2.0,,,,,,,2.0,,2.0,,,,,1.0,,,1.0,,,,,,,,,,,,,,,1.0,1.0,0.5,,,,,,0.4,,0.4,1.0,,0.3333333333333333,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,1.0,,,,,,,True,,,
2059,1610612742,Eduardo Najera,Eduardo Najera,2059,DAL,2164.0,36,-2,69,65,29,39,8.0,134,2.0,6.0,1.0,1.0,2.0,,,,,4.0,9.0,,,,8.0,69,2.0,,1.0,,,,6.0,2.0,,,,,2.0,1.0,3.0,,2.0,7.0,1.0,6.0,7.0,11.0,1.0,,,,1.0,,2.0,3.0,,,,,,,29,,0.75,1.0,,,,0.4444444444444444,,0.4444444444444444,,0.4444444444444444,,,,,12.82051282051282,1.0,0.24,0.2,0.23333333333333334,0.3333333333333333,0.2727272727272727,0.2,0.6666666666666666,0.3333333333333333,0.3333333333333333,1.0,0.1111111111111111,0.2222222222222222,0.5,0.5,,,,,,,0.6666666666666666,,0.5339333333333334,0.4746,0.575,,,,4.166666666666667,,0.42028985507246375,,1.0,,1.0,1.0,,,,,,,,,1.0,,,,2.0,,,2.0,,,1.0,,,1.0,3.0,,4.0,1.0,1.0,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,0.5,0.5,0.5,,,,,,0.13043478260869565,0.25,0.14814814814814814,0.125,,0.2,0.3333333333333333,,,,0.2,,1.0,1.0,,1.0,,,,0.5,,,,,,,,,1.0,,,,,,0.25,,,,,,,True,,,
