EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG3A,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,AssistPoints,DefTwoPtRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,3SecondViolations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceFG2A,ShortMidRangeAssists,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,SecondChanceFG2M,SecondChanceFtPoints,SecondChancePoints,PtsPutbacks,HeaveAttempts,ThreePtAssists,Arc3Assists,Corner3Assists,LongMidRangeAssists,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,FTDefRebounds,OffRebounds,SelfOReb,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,SecondChanceTurnovers,2pt And 1 Free Throw Trips,NonShootingFoulsDrawn,BlockedLongMidRange,DefensiveGoaltends,OffensiveGoaltends,Defensive 3 Seconds Violations,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,ShortMidRangePctBlocked,LongMidRangePctBlocked,DefFTReboundPct,OffFTReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimAccuracy,SecondChancePointsPct,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGM,PenaltyArc3FGM,SecondChanceFG3M,PenaltyFG3M,SecondChanceFg3Pct,PenaltyFg3Pct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,Clear Path Fouls,OffCorner3ReboundPct,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,Blocked3s,BlockedArc3,on,Arc3PctBlocked,BlockedCorner3,3pt And 1 Free Throw Trips
324,1610612750,Anthony Peeler,Anthony Peeler,324,MIN,45941.0,766,36,1473,1465,242.0,335,162,2938,17.0,35.0,5.0,9.0,25.0,46.0,118.0,11.0,20.0,27.0,63.0,5.0,9.0,72.0,178,38.0,83.0,13.0,271.0,1451,9.0,4.0,23.0,16.0,2.0,37.0,90.0,54.0,108.0,6.0,62.0,27.0,11.0,73.0,80.0,20.0,167.0,53.0,60.0,74.0,42.0,25.0,17.0,27.0,9.0,19.0,19.0,46.0,5.0,24,63,3.0,6.0,15.0,6.0,8.0,2.0,3.0,8.0,4.0,,37.0,242.0,6.0,0.625,0.6338028169014085,0.9473684210526315,0.4578313253012048,0.4634146341463415,0.4044943820224719,0.17391304347826086,0.4942528735632184,0.44871794871794873,0.5055970149253731,0.4625,0.31800766283524906,0.06179775280898876,0.22857142857142856,18.80239520958084,0.5869565217391305,0.08548387096774193,0.08287292817679558,0.05847953216374269,0.08866995073891626,0.1016260162601626,0.5,0.13409961685823754,0.4857142857142857,0.6296296296296297,0.47058823529411764,0.09578544061302682,0.36,0.4090909090909091,0.7777777777777778,0.4521072796934866,0.3898305084745763,0.3898305084745763,0.6521739130434783,0.07662835249042145,0.55,0.5789473684210527,1.0,0.2413793103448276,0.42857142857142855,0.42857142857142855,0.9259259259259259,0.14705882352941177,0.1282051282051282,0.23076923076923078,0.4521072796934866,0.43548387096774194,0.4847126923076923,0.48699655172413797,0.48648205128205124,0.022556390977443608,0.03278688524590164,0.13653136531365315,13.64494382022472,25.049397590361444,0.16429056347589951,25.0,21.0,4.0,8.0,1.0,13.0,,44.0,2.0,1.0,7.0,4.0,3.0,32.0,1.0,12.0,1.0,7.0,,14.0,1.0,2.0,8.0,2.0,3.0,1.0,2.0,3.0,1.0,,,0.52,0.6470588235294118,0.6470588235294118,0.12,,,0.045454545454545456,0.019261637239165328,0.0673076923076923,0.011627906976744186,0.018335684062059238,0.023622047244094488,0.005,0.02702702702702703,0.015151515151515152,0.04938271604938271,0.13043478260869565,0.007352941176470588,0.23529411764705882,0.5,0.5,0.2,0.16236162361623616,2.0,4.0,4.0,7.0,4.0,5.0,6.0,9.0,0.6666666666666666,0.5625,0.11764705882352941,0.5,1.0,0.8,1.0,0.1794871794871795,0.5714285714285714,0.5555555555555556,,,,,,1.0,0.012048192771084338,0.05,,,True,,,
708,1610612750,Kevin Garnett,Kevin Garnett,708,MIN,52959.0,883,-2,1693,1695,251.0,368,208,3388,64.0,89.0,8.0,68.0,168.0,67.0,157.0,1.0,4.0,5.0,10.0,1.0,3.0,199.0,414,6.0,14.0,71.0,487.0,1714,1.0,26.0,57.0,5.0,24.0,76.0,258.0,140.0,12.0,6.0,9.0,5.0,9.0,96.0,112.0,28.0,240.0,152.0,197.0,251.0,36.0,24.0,12.0,24.0,7.0,16.0,35.0,59.0,8.0,24,53,2.0,7.0,99.0,40.0,32.0,20.0,11.0,34.0,18.0,3.0,76.0,251.0,4.0,0.6482412060301508,0.6861702127659575,0.6666666666666666,0.42857142857142855,0.46153846153846156,0.4806763285024155,0.45614035087719296,0.48598130841121495,0.41935483870967744,0.513771186440678,0.48717948717948717,0.03271028037383177,0.021739130434782608,0.02247191011235955,27.512953367875646,0.4067796610169492,0.2235294117647059,0.22853535353535354,0.16759776536312848,0.26666666666666666,0.2246376811594203,0.5294117647058824,0.20794392523364486,0.7191011235955056,0.735632183908046,0.703125,0.3925233644859813,0.40476190476190477,0.41975308641975306,0.5588235294117647,0.36682242990654207,0.4267515923566879,0.42948717948717946,0.6865671641791045,0.009345794392523364,0.25,0.25,1.0,0.02336448598130841,0.5,0.5,0.6,0.02857142857142857,0.12903225806451613,0.04838709677419355,0.24065420560747663,0.5555555555555556,0.4361446135831382,0.46282812500000003,0.4103926229508197,0.08714596949891068,0.0898876404494382,0.15605749486652978,10.517391304347825,26.478571428571428,0.14825753101004135,34.0,20.0,9.0,12.0,5.0,18.0,4.0,43.0,22.0,1.0,16.0,12.0,4.0,48.0,11.0,41.0,2.0,29.0,16.0,54.0,11.0,,8.0,11.0,4.0,9.0,13.0,1.0,1.0,,1.0,0.5294117647058824,0.5571428571428572,0.5657894736842105,0.03571428571428571,0.006369426751592357,0.3404255319148936,0.08,0.05639614855570839,0.25892857142857145,0.10891089108910891,0.06280193236714976,0.05844155844155844,0.05439330543933055,0.05688622754491018,0.14285714285714285,0.2727272727272727,0.20833333333333334,0.05238095238095238,0.34285714285714286,0.75,,0.625,0.08829568788501027,,,,2.0,1.0,,1.0,,1.0,,,,,1.0,1.0,0.03225806451612903,,,,0.03225806451612903,2.0,,,,,,2.0,2.0,True,,,
67,1610612750,Tom Hammonds,Tom Hammonds,67,MIN,560.0,9,-3,19,20,10.0,8,3,39,1.0,2.0,2.0,,1.0,,1.0,,,,,,,1.0,4,,,,2.0,24,,1.0,3.0,,,2.0,,2.0,,,,,,,,,,,,2.0,,,,,,,,,,1,2,,,,,,,,,,,2.0,10.0,1.0,,,,,,0.25,0.3333333333333333,0.25,0.3333333333333333,0.25,0.3333333333333333,,,,15.384615384615383,,,,,,,,0.5,0.5,0.5,,0.25,,,,0.25,,,,,,,,,,,,,0.6666666666666666,,0.5,,0.493175,0.5761,0.5227333333333334,,,1.0,7.05,,0.5263157894736842,2.0,,1.0,2.0,1.0,1.0,,2.0,2.0,,,,,,,1.0,1.0,,,2.0,1.0,,,,,,,,,,,0.5,0.5,0.5,,,,0.5,0.08333333333333333,,,0.07692307692307693,0.25,,,,,,0.3333333333333333,1.0,0.5,,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
1732,1610612750,Felipe Lopez,Felipe Lopez,1732,MIN,4669.0,78,-8,165,158,61.0,55,28,323,5.0,16.0,3.0,,4.0,4.0,7.0,2.0,3.0,,1.0,,1.0,9.0,27,2.0,4.0,9.0,33.0,169,1.0,1.0,6.0,4.0,2.0,10.0,8.0,10.0,6.0,,1.0,,4.0,6.0,6.0,2.0,12.0,8.0,10.0,18.0,4.0,3.0,1.0,6.0,1.0,4.0,4.0,10.0,3.0,3,7,,2.0,16.0,7.0,1.0,1.0,,1.0,1.0,,10.0,61.0,1.0,0.4444444444444444,0.5714285714285714,1.0,0.5,0.5,0.3333333333333333,0.16666666666666666,0.3870967741935484,0.4,0.4230769230769231,0.4166666666666667,0.12903225806451613,0.14814814814814814,0.1875,24.019607843137255,0.6,0.14814814814814814,0.14925373134328357,0.10526315789473684,0.17647058823529413,0.16666666666666666,1.0,0.5161290322580645,0.3125,0.38461538461538464,0.4,0.12903225806451613,,,,0.22580645161290322,0.5714285714285714,0.5714285714285714,0.5,0.0967741935483871,0.6666666666666666,0.6666666666666666,1.0,0.03225806451612903,,,,,0.3,0.1,0.6451612903225806,,0.5099564516129033,0.6063944444444443,0.46990499999999996,0.18421052631578946,0.20588235294117646,0.30303030303030304,6.522222222222222,23.700000000000003,0.3696969696969697,9.0,1.0,3.0,9.0,1.0,3.0,,9.0,4.0,,,,,3.0,,8.0,,2.0,,8.0,2.0,,2.0,1.0,1.0,,1.0,,,,,0.3333333333333333,0.45,0.45,0.25,,,,0.1111111111111111,0.15384615384615385,,0.09411764705882353,0.2727272727272727,0.04,0.04,,,0.5,0.125,0.9,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.2727272727272727,1.0,1.0,2.0,3.0,,,1.0,2.0,1.0,0.5,0.1,1.0,1.0,,,0.3,0.6666666666666666,,,,,,,,,,,,True,,,
1734,1610612750,Sam Jacobson,Sam Jacobson,1734,MIN,881.0,15,2,33,31,11.0,10,8,64,2.0,2.0,1.0,,,1.0,2.0,,,,,,,3.0,4,,,2.0,8.0,41,,1.0,1.0,,,2.0,2.0,4.0,,,,,,,,,,,,1.0,1.0,1.0,,,,,1.0,1.0,,4,7,,1.0,3.0,2.0,,,,,,,2.0,11.0,1.0,0.3333333333333333,0.5,,,,0.75,1.0,0.75,1.0,0.8,1.0,,,,13.953488372093023,,,,,,,,0.5,1.0,1.0,,,,,,0.5,0.5,0.5,1.0,,,,,,,,,,1.0,,0.5,,0.515125,0.5757,0.6017,0.4,0.4,0.25,11.0,,0.3333333333333333,2.0,,2.0,2.0,1.0,2.0,1.0,5.0,2.0,,,,,,,,1.0,,,1.0,,,,,,1.0,,,,,,1.0,1.0,1.25,,,,0.3333333333333333,,,,,,,,,,,,1.0,1.0,,1.0,0.625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
103,1610612750,Todd Day,Todd Day,103,MIN,16450.0,274,38,525,522,157.0,207,74,1047,9.0,17.0,8.0,3.0,14.0,,7.0,4.0,18.0,17.0,37.0,3.0,9.0,12.0,38,21.0,55.0,15.0,102.0,539,5.0,5.0,14.0,14.0,7.0,29.0,14.0,10.0,63.0,,37.0,17.0,6.0,23.0,26.0,12.0,55.0,11.0,21.0,31.0,6.0,6.0,,7.0,1.0,4.0,8.0,15.0,4.0,16,38,1.0,4.0,19.0,10.0,4.0,1.0,1.0,4.0,3.0,,29.0,157.0,7.0,0.5833333333333334,0.7777777777777778,1.0,0.38181818181818183,0.38181818181818183,0.3157894736842105,0.35714285714285715,0.46774193548387094,0.39285714285714285,0.504950495049505,0.453125,0.5913978494623656,0.15789473684210525,0.17647058823529413,19.07894736842105,0.4666666666666667,0.05641025641025641,0.07860262008733625,0.05263157894736842,0.09859154929577464,0.014925373134328358,0.75,0.1827956989247312,0.5294117647058824,0.6428571428571429,0.7777777777777778,0.15053763440860216,0.21428571428571427,0.2727272727272727,,0.07526881720430108,,,,0.1935483870967742,0.2222222222222222,0.23529411764705882,1.0,0.3978494623655914,0.4594594594594595,0.4594594594594595,1.0,0.2727272727272727,0.2857142857142857,0.32142857142857145,0.7741935483870968,0.4594594594594595,0.515775,0.48713888888888884,0.5140222222222223,0.1,0.2222222222222222,0.28431372549019607,6.999999999999998,24.916363636363638,0.29904761904761906,6.0,4.0,2.0,4.0,3.0,3.0,3.0,15.0,6.0,,3.0,3.0,,7.0,2.0,7.0,1.0,7.0,3.0,10.0,2.0,1.0,3.0,1.0,1.0,3.0,1.0,2.0,,,,0.5,0.5454545454545454,0.625,0.21428571428571427,,0.15789473684210525,0.058823529411764705,0.03932584269662921,0.20588235294117646,0.03636363636363636,0.03862660944206009,0.046511627906976744,,0.0684931506849315,0.027777777777777776,0.2,0.25,0.038461538461538464,0.36363636363636365,0.5,,0.375,0.14705882352941177,1.0,2.0,1.0,5.0,1.0,3.0,2.0,4.0,0.4,0.2857142857142857,0.18181818181818182,0.5,1.0,0.3333333333333333,1.0,0.17857142857142858,0.2,0.3333333333333333,,0.05263157894736842,,,,1.0,0.01818181818181818,0.05555555555555555,,,False,,,
1051,1610612750,Dean Garrett,Dean Garrett,1051,MIN,49692.0,828,-83,1555,1568,287.0,361,189,3123,36.0,56.0,5.0,26.0,66.0,13.0,31.0,,,,,,,75.0,153,,,27.0,177.0,1603,,6.0,16.0,,7.0,19.0,108.0,42.0,,,,,15.0,20.0,23.0,5.0,49.0,121.0,152.0,217.0,26.0,20.0,6.0,11.0,,3.0,14.0,25.0,7.0,56,91,7.0,4.0,39.0,17.0,49.0,28.0,20.0,49.0,28.0,5.0,19.0,287.0,5.0,0.72,0.9642857142857143,,,,0.49019607843137253,0.375,0.49019607843137253,0.375,0.5145348837209303,0.4523809523809524,,0.09803921568627451,0.14285714285714285,11.061201572150479,0.44,0.1873065015479876,0.18513513513513513,0.1925133689839572,0.17511520737327188,0.19421487603305784,0.5714285714285714,0.3660130718954248,0.6428571428571429,0.75,0.5833333333333334,0.43137254901960786,0.3939393939393939,0.43333333333333335,0.8076923076923077,0.20261437908496732,0.41935483870967744,0.43333333333333335,0.9230769230769231,,,,,,,,,,0.3125,,0.3660130718954248,,0.4518823529411765,0.5033372093023256,0.44571249999999996,0.10059171597633136,0.10059171597633136,0.10734463276836158,7.203267973856208,,0.18456591639871384,48.0,5.0,18.0,32.0,3.0,27.0,8.0,62.0,38.0,,3.0,3.0,,10.0,10.0,55.0,,16.0,15.0,65.0,3.0,1.0,8.0,1.0,5.0,1.0,3.0,1.0,1.0,2.0,,0.5625,0.5625,0.5740740740740741,0.09090909090909091,0.03225806451612903,0.25862068965517243,,0.08076358296622614,0.1702127659574468,0.08403361344537816,0.08125,0.10434782608695652,0.06521739130434782,0.08333333333333333,0.10714285714285714,0.16,0.21052631578947367,0.047619047619047616,0.6666666666666666,0.5625,0.16666666666666666,0.6,0.3502824858757062,,,,,,,,,,,,,,,,,,,,0.02857142857142857,,,,,,,,,False,,,
111,1610612750,LaPhonso Ellis,LaPhonso Ellis,111,MIN,94726.0,1579,9,2987,2975,1043.0,1225,439,5962,130.0,188.0,56.0,48.0,130.0,53.0,161.0,4.0,7.0,3.0,13.0,3.0,9.0,231.0,479,7.0,20.0,141.0,624.0,3226,4.0,70.0,125.0,13.0,61.0,219.0,282.0,180.0,21.0,,13.0,3.0,24.0,64.0,74.0,30.0,158.0,164.0,223.0,380.0,59.0,44.0,15.0,35.0,6.0,20.0,54.0,89.0,29.0,119,233,20.0,20.0,179.0,81.0,64.0,35.0,19.0,64.0,35.0,8.0,219.0,1043.0,38.0,0.6103896103896104,0.7540106951871658,1.0,0.35,0.35,0.4822546972860125,0.56,0.48396793587174347,0.572463768115942,0.5397923875432526,0.6329479768786127,0.04008016032064128,0.05010438413361169,0.09574468085106383,19.073491564197884,0.39325842696629215,0.1524163568773234,0.15091463414634146,0.10601719197707736,0.15853658536585366,0.18796992481203006,0.546875,0.37675350701402804,0.6914893617021277,0.7647058823529411,0.5615384615384615,0.2605210420841683,0.36923076923076925,0.3870967741935484,0.4583333333333333,0.3226452905811623,0.32919254658385094,0.32919254658385094,0.8679245283018868,0.014028056112224449,0.5714285714285714,0.5714285714285714,1.0,0.026052104208416832,0.23076923076923078,0.23076923076923078,1.0,0.024390243902439025,0.4057971014492754,0.06521739130434782,0.4168336673346693,0.23076923076923078,0.45854909819639267,0.49690754716981134,0.461354347826087,0.14616755793226383,0.15,0.35096153846153844,8.254488517745306,24.555,0.34917977904251757,119.0,6.0,56.0,82.0,39.0,72.0,26.0,173.0,88.0,,10.0,8.0,2.0,28.0,30.0,121.0,6.0,34.0,25.0,157.0,14.0,8.0,15.0,10.0,10.0,20.0,17.0,10.0,5.0,,4.0,0.6050420168067226,0.5975609756097561,0.6178571428571429,0.046153846153846156,,0.1984126984126984,0.07058823529411765,0.1036846615252785,0.1440677966101695,0.12396694214876033,0.10716820440028389,0.14682539682539683,0.11931818181818182,0.07460035523978685,0.10112359550561797,0.12432432432432433,0.21568627450980393,0.0603448275862069,0.6666666666666666,0.6829268292682927,0.21428571428571427,0.6964285714285714,0.27724358974358976,1.0,1.0,3.0,4.0,,3.0,1.0,6.0,0.25,0.46153846153846156,0.008130081300813009,1.0,1.0,,,0.028985507246376812,0.75,0.3333333333333333,1.0,0.1875,,1.0,0.047619047619047616,,,,,,False,,,
1497,1610612750,Chauncey Billups,Chauncey Billups,1497,MIN,71730.0,1196,11,2243,2244,619.0,728,309,4487,45.0,86.0,33.0,12.0,44.0,50.0,112.0,15.0,42.0,29.0,89.0,11.0,29.0,107.0,242,44.0,131.0,99.0,445.0,2379,12.0,26.0,74.0,40.0,43.0,131.0,76.0,138.0,117.0,15.0,85.0,29.0,30.0,148.0,161.0,50.0,335.0,61.0,80.0,101.0,34.0,18.0,16.0,45.0,9.0,29.0,30.0,75.0,27.0,56,139,2.0,9.0,121.0,40.0,7.0,3.0,3.0,7.0,2.0,,131.0,619.0,19.0,0.35514018691588783,0.3619047619047619,0.8863636363636364,0.33587786259541985,0.3464566929133858,0.44214876033057854,0.35135135135135137,0.46380697050938335,0.38596491228070173,0.5162790697674419,0.4645390070921986,0.3512064343163539,0.12396694214876033,0.1511627906976744,19.333843797856048,0.6,0.07475490196078431,0.07669322709163347,0.052830188679245285,0.08712121212121213,0.08362369337979095,0.2857142857142857,0.23056300268096513,0.5232558139534884,0.6164383561643836,0.28888888888888886,0.11796246648793565,0.2727272727272727,0.34285714285714286,0.25,0.3002680965147453,0.44642857142857145,0.4807692307692308,0.44,0.1126005361930295,0.35714285714285715,0.35714285714285715,1.0,0.2386058981233244,0.3258426966292135,0.32954545454545453,0.8275862068965517,0.3235294117647059,0.2894736842105263,0.2543859649122807,0.5817694369973191,0.3411764705882353,0.49825584239130444,0.443190625,0.4988386363636364,0.09803921568627451,0.1444043321299639,0.2943820224719101,10.291322314049589,25.44580152671756,0.2759696834596522,22.0,35.0,3.0,9.0,12.0,8.0,11.0,42.0,4.0,4.0,13.0,9.0,4.0,63.0,1.0,20.0,,16.0,3.0,21.0,2.0,3.0,16.0,2.0,4.0,5.0,22.0,1.0,,,1.0,0.36363636363636365,0.45588235294117646,0.525,0.20454545454545456,0.07142857142857142,0.03125,,0.02237136465324385,0.0851063829787234,0.006024096385542169,0.01981132075471698,0.01639344262295082,0.013888888888888888,0.030732860520094562,,0.07586206896551724,0.11627906976744186,0.010810810810810811,0.2647058823529412,0.3333333333333333,,0.36363636363636365,0.09438202247191012,1.0,1.0,3.0,11.0,4.0,9.0,5.0,12.0,0.4166666666666667,0.3,0.029411764705882353,1.0,1.0,0.36363636363636365,0.75,0.09649122807017543,0.2727272727272727,0.3103448275862069,,0.019230769230769232,2.0,,,1.0,0.007633587786259542,,,,False,0.011235955056179775,,
1887,1610612750,Wally Szczerbiak,Wally Szczerbiak,1887,MIN,119123.0,1985,134,3816,3831,1075.0,1300,486,7647,104.0,144.0,34.0,52.0,135.0,144.0,302.0,5.0,16.0,15.0,43.0,2.0,11.0,300.0,581,20.0,59.0,139.0,799.0,3989,4.0,60.0,117.0,16.0,80.0,212.0,474.0,126.0,54.0,6.0,42.0,15.0,24.0,142.0,177.0,49.0,389.0,140.0,215.0,306.0,40.0,31.0,9.0,53.0,9.0,34.0,42.0,95.0,22.0,74,152,12.0,8.0,159.0,60.0,24.0,10.0,8.0,25.0,17.0,,212.0,1075.0,26.0,0.79,0.8200692041522492,0.9,0.3389830508474576,0.3448275862068966,0.5163511187607573,0.5128205128205128,0.515625,0.49624060150375937,0.5599435825105783,0.5942857142857143,0.0921875,0.04130808950086059,0.0763888888888889,18.306010928961747,0.5578947368421052,0.0966183574879227,0.09622960045019696,0.08353221957040573,0.0880503144654088,0.11392405063291139,0.68,0.225,0.7222222222222222,0.7819548872180451,0.7788461538461539,0.2109375,0.3851851851851852,0.416,0.6153846153846154,0.471875,0.4768211920529801,0.4816053511705686,0.8611111111111112,0.025,0.3125,0.3333333333333333,1.0,0.0671875,0.3488372093023256,0.3488372093023256,0.8666666666666667,0.023255813953488372,0.2556390977443609,0.08270676691729323,0.3171875,0.35714285714285715,0.463271048513302,0.48415479452054794,0.45505265151515145,0.08771929824561403,0.096,0.26533166458072593,11.669363166953529,25.77627118644068,0.28170859538784065,82.0,32.0,18.0,34.0,21.0,35.0,25.0,98.0,22.0,1.0,35.0,23.0,12.0,61.0,9.0,80.0,2.0,31.0,44.0,91.0,13.0,8.0,19.0,13.0,10.0,16.0,25.0,6.0,1.0,,3.0,0.4268292682926829,0.42441860465116277,0.4897959183673469,0.07407407407407407,0.009933774834437087,0.30344827586206896,0.023255813953488372,0.05124919923126201,0.09451219512195122,0.03474903474903475,0.0489010989010989,0.06514657980456026,0.05241935483870968,0.044854881266490766,0.03076923076923077,0.10526315789473684,0.04838709677419355,0.04452054794520548,0.3953488372093023,0.5294117647058824,0.4444444444444444,0.6176470588235294,0.12265331664580725,1.0,2.0,1.0,5.0,,3.0,1.0,4.0,0.25,0.25,0.023255813953488372,0.5,1.0,,,0.03759398496240601,0.2,0.2727272727272727,,0.046875,5.0,,,1.0,0.01694915254237288,0.0625,1.0,,False,,1.0,
210,1610612750,Terrell Brandon,Terrell Brandon,210,MIN,120105.0,2002,89,3830,3823,1094.0,1309,518,7653,85.0,145.0,31.0,49.0,139.0,195.0,442.0,3.0,6.0,21.0,56.0,3.0,24.0,329.0,726,24.0,62.0,150.0,880.0,4013,3.0,73.0,181.0,26.0,87.0,263.0,328.0,330.0,60.0,12.0,55.0,21.0,32.0,376.0,423.0,140.0,893.0,132.0,165.0,209.0,112.0,64.0,48.0,59.0,12.0,42.0,34.0,93.0,27.0,38,89,3.0,4.0,172.0,38.0,13.0,4.0,6.0,15.0,4.0,,263.0,1094.0,15.0,0.49848024316109424,0.5061728395061729,0.8333333333333334,0.3870967741935484,0.39344262295081966,0.453168044077135,0.40331491712707185,0.4631979695431472,0.4251207729468599,0.4988358556461001,0.5119521912350598,0.07868020304568528,0.0440771349862259,0.12413793103448276,21.446271682811442,0.6344086021505376,0.08930987821380243,0.09197980931015143,0.05747126436781609,0.09090909090909091,0.11270125223613596,0.26666666666666666,0.18401015228426396,0.5862068965517241,0.6692913385826772,0.5764705882352941,0.17639593908629442,0.35251798561151076,0.37404580152671757,0.4489795918367347,0.5609137055837563,0.4411764705882353,0.44724770642201833,0.47692307692307695,0.007614213197969543,0.5,0.5,1.0,0.07106598984771574,0.375,0.375,0.8095238095238095,0.03225806451612903,0.1497584541062802,0.11594202898550725,0.2626903553299492,0.38181818181818183,0.4526633418043202,0.4127096385542169,0.4315065217391305,0.04733009708737864,0.04993429697766097,0.2988636363636364,13.043388429752069,25.648387096774194,0.2856396866840731,90.0,54.0,8.0,12.0,20.0,48.0,6.0,108.0,10.0,1.0,47.0,28.0,19.0,182.0,8.0,35.0,1.0,32.0,1.0,44.0,9.0,8.0,17.0,6.0,2.0,3.0,35.0,3.0,1.0,,,0.5333333333333333,0.5483870967741935,0.5631578947368421,0.05755395683453238,0.013574660633484163,0.007194244604316547,0.009708737864077669,0.021888680425265792,0.10491803278688525,0.03065134099616858,0.023118279569892472,0.02258064516129032,0.012371134020618556,0.02736318407960199,0.031578947368421054,0.10483870967741936,0.10526315789473684,0.02284263959390863,0.12903225806451613,0.6666666666666666,0.375,0.6451612903225806,0.12272727272727273,,,1.0,2.0,2.0,9.0,2.0,10.0,0.6666666666666666,0.38461538461538464,,,,0.6666666666666666,1.0,0.00966183574879227,0.5,0.375,1.0,0.028169014084507043,25.0,1.0,0.015873015873015872,,,,2.0,2.0,False,,,
