EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,3SecondViolations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,HeaveAttempts,Travels,SecondChanceTurnovers,Blocked3s,BlockedArc3,BlockedCorner3,AtRimPctBlocked,LongMidRangePctBlocked,DefensiveGoaltends,SecondChanceArc3FGM,Fg3aBlocked,Clear Path Fouls,FG3APctBlocked,Arc3PctBlocked,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Defensive 3 Seconds Violations,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,on,3pt And 1 Free Throw Trips,OffensiveGoaltends,Corner3PctBlocked
757,1610612757,Damon Stoudamire,Damon Stoudamire,757,POR,42702.0,712,32.0,1331,1349,357,342,165.0,2680,26.0,54.0,2.0,2.0,6.0,14.0,18.0,51.0,41.0,103.0,3.0,6.0,,1.0,,2.0,20.0,57.0,6.0,6.0,14.0,85.0,208,23.0,63.0,38.0,277,1345,8.0,15.0,3.0,7.0,2.0,27.0,24.0,59,6.0,16.0,26.0,92,44.0,126.0,51.0,18.0,8.0,57.0,20.0,19.0,122.0,17.0,139.0,12.0,5.0,50.0,13.0,59.0,295.0,2.0,13.0,,11.0,51.0,1.0,63.0,15.0,78.0,3.0,34.0,14.0,20.0,38.0,6.0,25.0,24.0,2.0,13.0,62.0,20.0,4.0,46.0,1.0,4.0,46.0,2.0,3.0,9.0,12.0,2.0,,,2.0,2.0,1.0,,92,357,8.0,0.25882352941176473,0.2716049382716049,0.7391304347826086,0.36507936507936506,0.42857142857142855,0.375,0.36507936507936506,0.40865384615384615,0.5333333333333333,0.4067796610169492,0.44095940959409596,0.5681818181818182,0.44,0.4725085910652921,0.5869565217391305,0.5227272727272727,0.23247232472324722,0.09134615384615384,0.1568627450980392,23.13237221494102,0.6129032258064516,0.02857142857142857,,0.08838821490467938,0.02490421455938697,0.10377358490566038,0.022727272727272728,0.09077598828696926,0.02459016393442623,0.03424657534246575,0.035211267605633804,0.01282051282051282,0.014285714285714285,0.05555555555555555,0.047058823529411764,0.10759493670886076,0.10441767068273092,0.125,0.038461538461538464,0.02158273381294964,0.5,0.1992619926199262,0.48148148148148145,0.5777777777777777,0.15384615384615385,0.1881918819188192,0.35294117647058826,0.4186046511627907,0.2222222222222222,0.3800738007380074,0.39805825242718446,0.40594059405940597,0.34146341463414637,0.02214022140221402,0.5,0.5,0.6666666666666666,0.21033210332103322,0.3508771929824561,0.3508771929824561,0.75,0.09090909090909091,1.0,,0.045454545454545456,,,0.2727272727272727,0.18666666666666668,0.42857142857142855,0.02666666666666667,,0.18666666666666668,0.42857142857142855,0.4317343173431734,0.3508771929824561,0.4796835793357934,0.46698500000000004,0.4496713333333334,0.035842293906810034,0.04186046511627907,0.09747292418772563,0.33212996389891697,11.887019230769228,24.830158730158733,0.2682193839218633,,2.0,2.0,,,,0.16666666666666666,0.019417475728155338,1.0,3.0,,,,,0.5,1.0,,1.0,0.015625,True,,,
937,1610612757,Scottie Pippen,Scottie Pippen,937,POR,7387.0,123,-19.0,242,249,104,114,33.0,491,5.0,8.0,,1.0,1.0,2.0,,5.0,6.0,7.0,1.0,3.0,1.0,1.0,,2.0,6.0,14.0,2.0,5.0,9.0,11.0,20,7.0,17.0,10.0,53,270,1.0,3.0,2.0,3.0,2.0,10.0,2.0,6,5.0,11.0,8.0,27,16.0,6.0,18.0,3.0,,12.0,6.0,1.0,10.0,5.0,15.0,3.0,2.0,4.0,3.0,3.0,35.0,2.0,4.0,,6.0,8.0,1.0,15.0,6.0,21.0,1.0,5.0,3.0,2.0,5.0,1.0,4.0,2.0,,1.0,7.0,,3.0,7.0,,1.0,14.0,1.0,,2.0,4.0,2.0,,2.0,,2.0,1.0,,27,104,1.0,0.7272727272727273,0.7272727272727273,0.8571428571428571,0.4117647058823529,0.6666666666666666,0.45454545454545453,0.4666666666666667,0.55,0.3333333333333333,0.3333333333333333,0.581081081081081,0.6666666666666666,0.5588235294117647,0.6162790697674418,0.7142857142857143,0.6136363636363636,0.4594594594594595,0.05,0.2,17.73049645390071,0.7142857142857143,0.16666666666666666,,0.0975609756097561,0.04938271604938271,0.18181818181818182,0.06666666666666667,0.12173913043478261,0.05405405405405406,0.08695652173913043,,0.08333333333333333,0.1111111111111111,,0.038461538461538464,0.11764705882352941,0.1282051282051282,0.20833333333333334,0.1111111111111111,0.0625,0.5,0.21621621621621623,0.625,0.625,0.6,0.13513513513513514,,,,0.1891891891891892,0.8571428571428571,0.8571428571428571,0.8333333333333334,0.08108108108108109,0.3333333333333333,0.3333333333333333,1.0,0.3783783783783784,0.42857142857142855,0.42857142857142855,0.8333333333333334,0.16666666666666666,,,0.16666666666666666,1.0,1.0,0.3333333333333333,0.11764705882352941,0.5,0.11764705882352941,,0.5294117647058824,0.5555555555555556,0.6756756756756757,0.5,0.5043314285714285,0.48829999999999996,0.49856000000000006,0.07692307692307693,0.09523809523809523,0.18867924528301888,0.5094339622641509,8.514999999999999,26.829411764705885,0.4297520661157025,2.0,,,,,,,,,1.0,,,,,0.5,1.0,,1.0,0.05555555555555555,True,,,
176,1610612757,Antonio Harvey,Antonio Harvey,176,POR,2187.0,36,-22.0,75,75,42,38,10.0,150,2.0,5.0,,1.0,1.0,3.0,3.0,5.0,,3.0,,,,,,,,,,,,5.0,13,,,2.0,12,83,,1.0,,,,,1.0,5,,,2.0,4,10.0,,,,,,,,2.0,1.0,3.0,1.0,,,,2.0,7.0,,2.0,,1.0,4.0,2.0,7.0,2.0,9.0,,,,,2.0,,1.0,1.0,,1.0,3.0,1.0,7.0,8.0,,,2.0,,,,1.0,3.0,2.0,,1.0,3.0,1.0,1.0,4,42,1.0,1.0,1.0,,,,,,0.38461538461538464,,0.2,0.38461538461538464,,0.2,0.42857142857142855,,0.3333333333333333,,,,19.318181818181817,0.6666666666666666,0.3333333333333333,,0.14285714285714285,0.07692307692307693,0.25,,0.15625,0.05405405405405406,,,0.16666666666666666,,,,,0.26666666666666666,0.25,,,0.3333333333333333,0.38461538461538464,0.4,0.4,1.0,0.38461538461538464,0.6,0.6,1.0,0.23076923076923078,,,,,,,,,,,,1.0,,,,,,,0.6,0.3333333333333333,,,,,0.38461538461538464,,0.44646923076923073,0.4739,0.49573999999999996,,,,0.3333333333333333,8.753846153846153,,0.56,,,,,,,,,,,,,,,,,,,,True,,,
2057,1610612757,Erick Barkley,Erick Barkley,2057,POR,854.0,14,-12.0,30,32,12,24,3.0,62,,1.0,,,,1.0,,,,3.0,,1.0,,1.0,,,2.0,5.0,1.0,2.0,4.0,,4,2.0,6.0,,6,33,,,1.0,2.0,,3.0,,2,2.0,4.0,,6,,,6.0,,,5.0,2.0,1.0,2.0,,2.0,,,,,2.0,4.0,,,,,2.0,1.0,3.0,,3.0,,1.0,,1.0,2.0,,2.0,,,,2.0,1.0,,,,,,,,,,,,,,,,,6,12,,,,1.0,0.3333333333333333,0.5,0.5,0.3333333333333333,,,,0.3,0.75,0.5,0.3,0.75,0.5,0.6,0.25,,36.36363636363636,1.0,0.25,,0.15384615384615385,,,,0.14285714285714285,,,,,,,0.2,,0.16666666666666666,,,,,0.1,,,,,,,,0.3,,,,0.1,,,,0.5,0.4,0.5,1.0,,,,0.5,,,0.5,0.16666666666666666,,,,0.6666666666666666,0.5,0.7,0.4,0.501265,0.5535,0.5328666666666667,,,0.5,1.0,13.75,24.75,0.4,,,,,,,,0.3333333333333333,,1.0,1.0,,0.16666666666666666,0.2,1.0,1.0,,,,True,,,
781,1610612757,Will Perdue,Will Perdue,781,POR,1522.0,25,2.0,52,55,40,43,5.0,107,2.0,2.0,2.0,2.0,1.0,1.0,,1.0,,,,,,,,,,,,,,2.0,3,,,2.0,6,45,2.0,3.0,,,,4.0,1.0,2,,,2.0,4,,4.0,,,4.0,,,,,,,,,,,,,,3.0,,,4.0,3.0,7.0,3.0,10.0,,3.0,3.0,,,,,,,,,,4.0,5.0,,,4.0,,,1.0,1.0,1.0,1.0,,,1.0,1.0,,4,40,,,,,,,,,0.6666666666666666,0.6666666666666666,0.5,0.6666666666666666,0.6666666666666666,0.5,0.6,0.5,0.5,,,,8.620689655172415,,1.0,,0.21052631578947367,0.15789473684210525,,,0.19047619047619047,0.13043478260869565,0.3333333333333333,0.14285714285714285,,,,0.2,,0.25,,,,1.0,0.6666666666666666,1.0,1.0,,0.3333333333333333,,,,,,,,,,,,,,,,0.6666666666666666,1.0,,,,,,0.5,1.0,,,,,0.6666666666666666,,0.4895666666666667,0.4895666666666667,0.4637,0.25,0.25,0.6666666666666666,0.6666666666666666,4.1000000000000005,,0.7692307692307693,,,,,,,,,,,,,,,,,,,,True,,,
96,1610612757,Detlef Schrempf,Detlef Schrempf,96,POR,4475.0,75,-29.0,139,142,41,48,20.0,281,1.0,3.0,,,1.0,2.0,4.0,10.0,2.0,10.0,,,,,,,,1.0,,,,7.0,23,,1.0,6.0,20,176,1.0,3.0,,,,2.0,4.0,8,,,3.0,11,8.0,6.0,,,,1.0,,,6.0,,6.0,,,3.0,,3.0,12.0,1.0,1.0,1.0,,10.0,3.0,13.0,3.0,16.0,,1.0,1.0,,5.0,,4.0,1.0,,1.0,6.0,1.0,9.0,14.0,,1.0,8.0,,,3.0,1.0,1.0,1.0,,,1.0,1.0,,11,41,2.0,0.5714285714285714,0.5714285714285714,,,,,,0.30434782608695654,0.3333333333333333,0.5,0.2916666666666667,0.3333333333333333,0.5,0.35714285714285715,0.3333333333333333,0.55,0.041666666666666664,,,21.25,0.8333333333333334,0.375,0.2,0.17543859649122806,0.02,,0.09090909090909091,0.15384615384615385,0.03278688524590164,0.1111111111111111,,,0.1111111111111111,,0.0625,0.125,0.28,,,,1.0,0.125,0.3333333333333333,0.3333333333333333,,0.4166666666666667,0.4,0.4,0.5,0.4166666666666667,0.2,0.2,1.0,,,,,0.041666666666666664,,,,,,,,,,,0.25,0.5,,,,,0.16666666666666666,,0.4035270833333333,0.40619999999999995,0.40097499999999997,0.1111111111111111,0.11538461538461539,0.1,0.55,10.682608695652174,24.6,0.2949640287769784,,,1.0,,,,,,,,,,,,,,,,,True,,,
120,1610612757,Steven Smith,Steven Smith,120,POR,123126.0,2052,307.0,3823,3784,1357,1215,506.0,7607,99.0,159.0,28.0,51.0,37.0,61.0,64.0,138.0,65.0,152.0,23.0,53.0,3.0,5.0,6.0,14.0,40.0,130.0,10.0,16.0,50.0,228.0,449,63.0,183.0,242.0,887,3882,42.0,78.0,6.0,15.0,20.0,122.0,74.0,135,22.0,64.0,126.0,340,236.0,220.0,156.0,33.0,40.0,128.0,40.0,29.0,134.0,38.0,172.0,28.0,10.0,52.0,15.0,67.0,382.0,14.0,52.0,,28.0,108.0,8.0,144.0,66.0,210.0,11.0,42.0,27.0,15.0,57.0,9.0,36.0,57.0,7.0,21.0,114.0,32.0,50.0,170.0,9.0,30.0,270.0,16.0,41.0,70.0,51.0,17.0,7.0,6.0,4.0,19.0,10.0,1.0,340,1357,37.0,0.5175438596491229,0.5673076923076923,0.8253968253968254,0.3442622950819672,0.4,0.34375,0.34806629834254144,0.5077951002227171,0.5384615384615384,0.5481481481481482,0.5102848101265823,0.5483870967741935,0.5376884422110553,0.5772357723577236,0.5761904761904761,0.6307692307692307,0.28955696202531644,0.0645879732739421,0.07971014492753623,19.362912400455063,0.5,0.057971014492753624,,0.07422680412371134,0.039334341906202726,0.08,0.03684210526315789,0.07534626038781163,0.038777908343125736,0.05093833780160858,0.04810126582278481,0.02527075812274368,0.03754266211604096,0.034482758620689655,0.0583756345177665,0.0665083135391924,0.0890625,0.072992700729927,0.10526315789473684,0.036303630363036306,0.5263157894736842,0.25158227848101267,0.6226415094339622,0.6971830985915493,0.48484848484848486,0.21835443037974683,0.463768115942029,0.5039370078740157,0.5,0.24050632911392406,0.4276315789473684,0.4304635761589404,0.5846153846153846,0.08386075949367089,0.4339622641509434,0.4339622641509434,0.9130434782608695,0.20569620253164558,0.3076923076923077,0.3076923076923077,0.775,0.5483870967741935,0.5490196078431373,0.21428571428571427,0.053763440860215055,0.6,1.0,0.10752688172043011,0.3065326633165829,0.6065573770491803,0.07035175879396985,0.42857142857142855,0.25125628140703515,0.32,0.5411392405063291,0.3125,0.48079745627980913,0.4987043750000001,0.4843191326530614,0.10480349344978165,0.13916500994035785,0.1375422773393461,0.3833145434047351,9.266369710467703,25.275956284153004,0.35495684017787077,2.0,5.0,10.0,2.0,1.0,1.0,0.1069182389937107,0.006578947368421052,1.0,3.0,,1.0,,,0.3,1.0,,2.0,0.010869565217391304,False,1.0,,
1719,1610612757,Bonzi Wells,Bonzi Wells,1719,POR,81284.0,1355,95.0,2519,2505,810,664,341.0,5024,172.0,257.0,39.0,54.0,53.0,76.0,34.0,87.0,50.0,116.0,3.0,11.0,,1.0,,6.0,9.0,20.0,2.0,4.0,8.0,256.0,460,12.0,31.0,107.0,655,2626,44.0,71.0,2.0,3.0,15.0,109.0,77.0,130,4.0,14.0,64.0,230,348.0,164.0,30.0,6.0,62.0,19.0,9.0,37.0,105.0,14.0,119.0,9.0,5.0,61.0,20.0,24.0,252.0,19.0,62.0,1.0,36.0,113.0,12.0,161.0,82.0,243.0,12.0,55.0,34.0,21.0,49.0,16.0,32.0,62.0,8.0,17.0,111.0,30.0,55.0,132.0,5.0,19.0,160.0,14.0,1.0,62.0,24.0,9.0,6.0,1.0,2.0,10.0,4.0,7.0,230,810,13.0,0.6796875,0.7733333333333333,0.8333333333333334,0.3870967741935484,0.6666666666666666,0.2857142857142857,0.4,0.5565217391304348,0.6197183098591549,0.5923076923076923,0.5580448065173116,0.6351351351351351,0.5763888888888888,0.5808170515097691,0.6488095238095238,0.6222826086956522,0.06313645621181263,0.08043478260869565,0.14942528735632185,23.08219178082192,0.44144144144144143,0.14814814814814814,0.013333333333333334,0.12255965292841649,0.06835722160970231,0.145748987854251,0.09090909090909091,0.12745936698032506,0.07258064516129033,0.07394366197183098,0.061068702290076333,0.06925207756232687,0.09815950920245399,0.06521739130434782,0.08108108108108109,0.1263537906137184,0.14184397163120568,0.14583333333333334,0.14545454545454545,0.06629834254143646,0.4,0.5234215885947047,0.669260700389105,0.7319148936170212,0.6744186046511628,0.17718940936863545,0.39080459770114945,0.4594594594594595,0.6176470588235294,0.23625254582484725,0.43103448275862066,0.43859649122807015,0.74,0.02240325865580448,0.2727272727272727,0.2727272727272727,1.0,0.04073319755600815,0.45,0.45,0.7777777777777778,0.7297297297297297,0.7222222222222222,0.15384615384615385,0.013513513513513514,,,0.02702702702702703,0.5277777777777778,0.6973684210526315,0.041666666666666664,,0.05555555555555555,0.5,0.5865580448065173,0.47368421052631576,0.5137179591836736,0.5143241379310344,0.5154356643356645,0.1150278293135436,0.1220472440944882,0.166412213740458,0.3511450381679389,6.427826086956522,25.25161290322581,0.32155617308455736,1.0,4.0,8.0,1.0,1.0,,0.08560311284046693,0.017241379310344827,2.0,2.0,,,,,1.0,1.0,1.0,,,False,,2.0,
176,1610612757,Antonio Harvey,Antonio Harvey,176,POR,2095.0,35,-3.0,65,67,14,34,9.0,132,3.0,5.0,2.0,2.0,,1.0,2.0,4.0,3.0,6.0,,,,,,,,,,,,8.0,15,,,3.0,19,69,3.0,3.0,,,,6.0,1.0,3,,,2.0,4,8.0,8.0,,,2.0,,,2.0,,1.0,1.0,,1.0,,,,3.0,,3.0,,,1.0,1.0,2.0,3.0,5.0,1.0,1.0,1.0,,,,,,,,,,1.0,2.0,,,4.0,,,1.0,1.0,3.0,2.0,,1.0,3.0,1.0,,4,14,1.0,0.5,0.5714285714285714,,,,,,0.5333333333333333,1.0,0.3333333333333333,0.5333333333333333,1.0,0.3333333333333333,0.5588235294117647,1.0,0.5,,0.13333333333333333,0.25,22.666666666666668,,0.3333333333333333,,0.043478260869565216,0.11538461538461539,,,0.02857142857142857,0.09090909090909091,0.25,0.08333333333333333,0.1,,,,,0.09090909090909091,,,0.2,0.3333333333333333,0.3333333333333333,0.6,0.75,0.6666666666666666,0.26666666666666666,0.5,0.6666666666666666,,0.4,0.5,0.5,0.6666666666666666,,,,,,,,,0.6666666666666666,1.0,0.5,,,,,0.3333333333333333,,,,,,0.3333333333333333,,0.4591733333333334,0.49745,0.4538,0.0625,0.0625,0.3157894736842105,0.21052631578947367,9.646666666666667,,0.2153846153846154,,,,,,,0.2,,,,,,,,,,,,,False,,,
431,1610612757,Shawn Kemp,Shawn Kemp,431,POR,42650.0,711,-14.0,1335,1320,500,427,179.0,2655,38.0,76.0,9.0,19.0,14.0,24.0,6.0,35.0,60.0,145.0,1.0,4.0,1.0,3.0,,1.0,2.0,3.0,,2.0,2.0,104.0,256,3.0,7.0,69.0,286,1410,16.0,37.0,1.0,3.0,8.0,43.0,35.0,77,2.0,3.0,29.0,105,160.0,48.0,6.0,3.0,12.0,3.0,2.0,21.0,28.0,9.0,37.0,8.0,1.0,18.0,4.0,6.0,83.0,8.0,32.0,2.0,12.0,101.0,11.0,124.0,42.0,166.0,4.0,30.0,17.0,13.0,24.0,6.0,16.0,37.0,5.0,8.0,61.0,17.0,70.0,116.0,8.0,15.0,91.0,5.0,1.0,35.0,12.0,12.0,8.0,,4.0,12.0,7.0,6.0,105,500,8.0,0.7692307692307693,0.8163265306122449,0.6666666666666666,0.42857142857142855,0.3333333333333333,0.6666666666666666,0.42857142857142855,0.40625,0.43243243243243246,0.45454545454545453,0.41254752851711024,0.4375,0.475,0.4672131147540984,0.4777777777777778,0.5306122448979592,0.026615969581749048,0.08203125,0.2857142857142857,23.704663212435236,0.39344262295081966,0.24444444444444444,0.0625,0.21767241379310345,0.06374501992031872,0.1188118811881188,0.08,0.2,0.0664451827242525,0.06578947368421052,0.08064516129032258,0.05309734513274336,0.06756756756756757,0.11538461538461539,0.21367521367521367,0.232,0.21171171171171171,0.12195121951219512,0.10526315789473684,0.02962962962962963,0.5833333333333334,0.2889733840304182,0.5,0.5846153846153846,0.631578947368421,0.13307984790874525,0.17142857142857143,0.24,0.3333333333333333,0.5513307984790875,0.41379310344827586,0.41379310344827586,0.9,0.015209125475285171,0.25,0.25,1.0,0.011406844106463879,0.6666666666666666,0.6666666666666666,0.5,0.475,0.47368421052631576,0.3333333333333333,0.075,0.3333333333333333,1.0,,0.3,0.5833333333333334,0.0125,,0.025,1.0,0.3155893536121673,0.6666666666666666,0.4440621673003803,0.47731486486486496,0.43952875,0.11945392491467577,0.12237762237762238,0.15034965034965034,0.36713286713286714,12.771874999999996,24.099999999999998,0.37453183520599254,,4.0,4.0,,,,0.14473684210526316,,1.0,,,,,,,,,,,False,,,
757,1610612757,Damon Stoudamire,Damon Stoudamire,757,POR,116476.0,1941,349.0,3670,3615,1196,1077,494.0,7285,94.0,172.0,11.0,16.0,26.0,54.0,47.0,109.0,98.0,227.0,10.0,29.0,2.0,8.0,4.0,8.0,49.0,127.0,11.0,19.0,43.0,239.0,508,59.0,156.0,134.0,789,3668,23.0,48.0,8.0,19.0,6.0,76.0,67.0,159,23.0,51.0,83.0,286,180.0,298.0,147.0,30.0,20.0,126.0,49.0,32.0,290.0,39.0,329.0,27.0,12.0,131.0,52.0,107.0,697.0,12.0,42.0,,42.0,117.0,12.0,171.0,54.0,225.0,14.0,72.0,37.0,35.0,72.0,13.0,45.0,57.0,9.0,27.0,129.0,43.0,33.0,156.0,4.0,10.0,161.0,10.0,14.0,40.0,38.0,5.0,1.0,2.0,2.0,6.0,3.0,,286,1196,44.0,0.37656903765690375,0.3930131004366812,0.8305084745762712,0.3782051282051282,0.42105263157894735,0.45098039215686275,0.38064516129032255,0.4704724409448819,0.4791666666666667,0.42138364779874216,0.4932228915662651,0.5223880597014925,0.48333333333333334,0.5300546448087432,0.5357142857142857,0.5511811023622047,0.23493975903614459,0.06299212598425197,0.08256880733944955,20.301815609526056,0.5581395348837209,0.0916030534351145,,0.08291991495393337,0.03193916349809886,0.1268882175226586,0.03519061583577713,0.0912743972445465,0.03260869565217391,0.055408970976253295,0.019656019656019656,0.024574669187145556,0.04247104247104247,0.012195121951219513,0.05630026809651475,0.06779661016949153,0.1088,0.11068702290076336,0.18840579710144928,0.043478260869565216,0.5,0.25903614457831325,0.5465116279069767,0.6143790849673203,0.39361702127659576,0.16415662650602408,0.43119266055045874,0.47,0.23404255319148937,0.34186746987951805,0.43171806167400884,0.43946188340807174,0.42857142857142855,0.043674698795180725,0.3448275862068966,0.35714285714285715,0.9,0.19126506024096385,0.3858267716535433,0.3888888888888889,0.8163265306122449,0.23880597014925373,0.6875,0.18181818181818182,0.11940298507462686,0.25,0.5,0.16417910447761194,0.2571428571428571,0.48148148148148145,0.0380952380952381,0.5,0.20476190476190476,0.4418604651162791,0.4939759036144578,0.3888888888888889,0.4846441087613294,0.47452735849056593,0.46017224880382784,0.05763688760806916,0.07434944237918216,0.09632446134347275,0.36248415716096327,10.457086614173226,24.99423076923077,0.32588555858310625,1.0,8.0,8.0,1.0,1.0,,0.11046511627906977,0.01762114537444934,,6.0,2.0,2.0,0.01282051282051282,0.007874015748031496,0.5454545454545454,0.8333333333333334,,,,False,,,0.034482758620689655
202,1610612757,Gary Grant,Gary Grant,202,POR,221.0,4,2.0,9,8,4,7,,17,,,,,,,,,2.0,2.0,,,,,,,,,,,,2.0,2,,,,4,8,,,,,,,1.0,1,,,,2,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,2,4,,0.5,0.5,,,,,,1.0,,1.0,1.0,,1.0,1.0,,1.0,,,,22.22222222222222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,0.33785,,0.3773,,,,0.5,19.4,,0.4444444444444444,,,,,,,,,,,,,,,,,,,,False,,,
