EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Clear Path Fouls,Loose Ball Fouls,FTA,Technical Free Throw Trips,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGA,PenaltyAtRimFGA,OffTwoPtRebounds,OffRebounds,SelfOReb,SecondChanceTurnovers,Offensive Fouls,TwoPtShootingFoulsDrawn,AtRimPctBlocked,LongMidRangePctBlocked,OffTwoPtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefCorner3ReboundPct,SelfORebPct,SecondChanceAtRimFrequency,PenaltyAtRimFrequency,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChanceAtRimFGM,PenaltyAtRimFGM,SecondChanceFtPoints,PtsPutbacks,OffThreePtRebounds,FTOffRebounds,FTDefRebounds,2pt And 1 Free Throw Trips,BlockedLongMidRange,BlockedShortMidRange,DefFTReboundPct,OffFTReboundPct,OffThreePtReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,AtRimPctAssisted,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimAccuracy,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyArc3FGM,PenaltyFG3M,Fg3aBlocked,ThreePtShootingFoulsDrawn,Defensive 3 Seconds Violations,PenaltyFg3Pct,FG3APctBlocked,Arc3PctBlocked,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyArc3Accuracy,ThreePtShootingFoulsDrawnPct,PenaltyCorner3FGA,HeaveAttempts,PenaltyCorner3Frequency,OffensiveGoaltends,3SecondViolations,DefensiveGoaltends,on,PenaltyCorner3FGM,PenaltyCorner3Accuracy,HeaveMakes,Blocked3s,BlockedCorner3,BlockedArc3,Corner3PctBlocked
1074,1610612737,Matt Maloney,Matt Maloney,1074,ATL,14945.0,249,6.0,475,483,117,171,70.0,958,2.0,2.0,3.0,7.0,12.0,25.0,1.0,9.0,16.0,2.0,2.0,3.0,17.0,34.0,9.0,17.0,5.0,66.0,478.0,1.0,3.0,2.0,2.0,8.0,1.0,5.0,3.0,4.0,6.0,6.0,28.0,12.0,15.0,16.0,9.0,2.0,25.0,3.0,28.0,1.0,2.0,3.0,6.0,16.0,59.0,3.0,8.0,11.0,11.0,12.0,4.0,8.0,11.0,2.0,7.0,6.0,3.0,4.0,1.0,17.0,7.0,10.0,17.0,1.0,1.0,8.0,1.0,4.0,1.0,1.0,1.0,1.0,6.0,117,2.0,0.17647058823529413,0.17647058823529413,0.4444444444444444,0.5294117647058824,1.0,0.5294117647058824,0.5,0.3333333333333333,0.2,0.5980392156862745,0.8,0.125,0.5909090909090909,0.8,0.25,0.3333333333333333,0.058823529411764705,0.2857142857142857,12.792792792792794,0.6470588235294118,0.04,0.06666666666666667,0.044897959183673466,0.043478260869565216,0.0410958904109589,0.037037037037037035,0.08333333333333333,1.0,0.0392156862745098,1.0,1.0,0.13725490196078433,0.42857142857142855,0.6,0.3333333333333333,0.49019607843137253,0.48,0.48,0.16666666666666666,0.0196078431372549,0.3137254901960784,0.5625,0.5625,0.4444444444444444,0.4,1.0,1.0,0.375,0.37254901960784315,0.5625,0.44417450980392154,0.39647999999999994,0.39355625,0.12121212121212122,0.09090909090909091,15.826470588235296,25.358823529411765,0.2463157894736842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
1510,1610612737,Brevin Knight,Brevin Knight,1510,ATL,22464.0,374,-58.0,742,752,134,214,93.0,1494,5.0,12.0,6.0,19.0,23.0,49.0,,,1.0,,,1.0,34.0,80.0,,1.0,16.0,84.0,782.0,1.0,4.0,,,2.0,6.0,12.0,1.0,7.0,19.0,28.0,40.0,,,1.0,,5.0,68.0,11.0,79.0,10.0,1.0,28.0,12.0,28.0,169.0,12.0,26.0,38.0,44.0,24.0,11.0,13.0,16.0,6.0,15.0,9.0,,1.0,,25.0,5.0,17.0,38.0,,,21.0,1.0,4.0,,,,,19.0,134,4.0,0.4117647058823529,0.4117647058823529,,,,,0.425,0.25,0.5,0.41975308641975306,0.25,0.46153846153846156,0.45604395604395603,0.25,0.5588235294117647,0.012345679012345678,0.0625,0.10526315789473684,13.457076566125291,0.64,0.09059233449477352,0.18181818181818182,0.10764872521246459,0.046153846153846156,0.08737864077669903,0.11764705882352941,0.2037037037037037,,0.14814814814814814,0.4166666666666667,0.5,0.2345679012345679,0.3157894736842105,0.35294117647058826,0.3333333333333333,0.6049382716049383,0.46938775510204084,0.4791666666666667,0.5217391304347826,,0.012345679012345678,,,,,,,0.07692307692307693,0.16049382716049382,,0.4205006172839506,0.40903333333333336,0.37678846153846146,0.023809523809523808,0.2261904761904762,13.035,26.2,0.18059299191374664,1.0,1.0,6.0,6.0,1.0,2.0,2.0,6.0,0.16666666666666666,0.02040816326530612,0.01834862385321101,0.01652892561983471,0.011494252873563218,0.021739130434782608,0.0196078431372549,0.08333333333333333,0.023809523809523808,0.25,0.07692307692307693,0.06896551724137931,0.06976744186046512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
1737,1610612737,Nazr Mohammed,Nazr Mohammed,1737,ATL,16214.0,270,23.0,538,552,124,158,79.0,1090,37.0,56.0,19.0,41.0,4.0,13.0,,,,,,,60.0,110.0,,,30.0,150.0,549.0,19.0,34.0,,,42.0,19.0,27.0,,8.0,46.0,76.0,44.0,,,,,10.0,5.0,,5.0,,,4.0,,1.0,10.0,8.0,39.0,50.0,86.0,11.0,8.0,3.0,9.0,1.0,6.0,8.0,4.0,3.0,2.0,17.0,3.0,15.0,26.0,,4.0,38.0,,2.0,13.0,5.0,13.0,7.0,46.0,124,4.0,0.6333333333333333,0.7916666666666666,,,,,0.5454545454545454,0.5588235294117647,0.7037037037037037,0.5454545454545454,0.5588235294117647,0.7037037037037037,0.5905511811023622,0.5675675675675675,0.71875,,0.09090909090909091,0.0975609756097561,22.535211267605636,0.5294117647058824,0.17410714285714285,0.18604651162790697,0.1760299625468165,0.15517241379310345,0.08641975308641975,0.27058823529411763,0.22580645161290322,0.5384615384615384,0.509090909090909,0.6607142857142857,0.74,0.37272727272727274,0.4634146341463415,0.5135135135135135,0.5789473684210527,0.11818181818181818,0.3076923076923077,0.3076923076923077,1.0,,,,,,,,,,0.509090909090909,,0.4933172727272727,0.5544939393939393,0.4902518518518518,0.28,0.30666666666666664,5.337272727272729,,0.23048327137546468,27.0,14.0,31.0,36.0,5.0,3.0,1.0,19.0,0.10714285714285714,,0.13716814159292035,0.13059701492537312,0.1935483870967742,0.17582417582417584,0.0410958904109589,0.08333333333333333,0.125,0.7941176470588235,0.5185185185185185,0.152,0.152,16.0,12.0,4.0,24.0,4.0,1.0,3.0,4.0,2.0,6.0,0.21428571428571427,0.05263157894736842,0.09523809523809523,0.08823529411764706,0.125,0.6216216216216216,0.5925925925925926,0.1875,0.8571428571428571,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
1891,1610612737,Jason Terry,Jason Terry,1891,ATL,35602.0,593,-58.0,1178,1189,319,420,150.0,2367,18.0,39.0,25.0,67.0,44.0,96.0,10.0,19.0,61.0,1.0,3.0,20.0,87.0,202.0,24.0,71.0,77.0,323.0,1230.0,8.0,15.0,2.0,4.0,28.0,20.0,50.0,20.0,37.0,92.0,68.0,106.0,48.0,24.0,61.0,19.0,14.0,86.0,3.0,89.0,3.0,,44.0,16.0,26.0,181.0,5.0,41.0,47.0,55.0,21.0,12.0,9.0,27.0,7.0,19.0,18.0,4.0,8.0,2.0,45.0,14.0,15.0,31.0,1.0,,89.0,11.0,11.0,3.0,2.0,3.0,3.0,92.0,319,3.0,0.39080459770114945,0.40476190476190477,0.6666666666666666,0.3380281690140845,0.5,0.3380281690140845,0.4306930693069307,0.5333333333333333,0.4,0.45054945054945056,0.5789473684210527,0.39285714285714285,0.5064935064935064,0.6428571428571429,0.4942528735632184,0.2600732600732601,0.06930693069306931,0.08955223880597014,26.03244837758112,0.6,0.08506224066390042,0.045871559633027525,0.077834179357022,0.08333333333333333,0.08530805687203792,0.08588957055214724,0.036585365853658534,1.0,0.14285714285714285,0.46153846153846156,0.5625,0.2454212454212454,0.373134328358209,0.4098360655737705,0.24,0.3516483516483517,0.4583333333333333,0.4631578947368421,0.5,0.03663003663003663,0.22344322344322345,0.3114754098360656,0.31666666666666665,0.631578947368421,0.15789473684210525,0.3333333333333333,1.0,0.2857142857142857,0.40293040293040294,0.3114754098360656,0.4624575091575091,0.46067,0.44568714285714284,0.08668730650154799,0.2848297213622291,11.651485148514851,25.34507042253521,0.2707979626485569,1.0,12.0,5.0,8.0,4.0,1.0,1.0,29.0,0.1794871794871795,0.010416666666666666,0.010330578512396695,0.014084507042253521,0.0078125,0.015228426395939087,0.006289308176100629,0.07407407407407407,0.0273972602739726,0.05263157894736842,0.17142857142857143,0.10101010101010101,0.1288888888888889,1.0,7.0,6.0,6.0,3.0,,1.0,6.0,,1.0,0.02631578947368421,,0.03571428571428571,0.041666666666666664,,0.3333333333333333,1.0,,0.5833333333333334,5.0,1.0,1.0,5.0,5.0,1.0,1.0,1.0,0.25,0.014084507042253521,0.01639344262295082,0.5,0.5,0.8,0.05263157894736842,1.0,1.0,0.25,0.013888888888888888,,,,,,,True,,,,,,,
1901,1610612737,Dion Glover,Dion Glover,1901,ATL,55852.0,931,-68.0,1810,1837,448,617,232.0,3647,78.0,135.0,24.0,77.0,30.0,78.0,7.0,7.0,39.0,,3.0,15.0,132.0,290.0,9.0,46.0,47.0,338.0,1869.0,18.0,42.0,1.0,5.0,43.0,28.0,62.0,19.0,20.0,82.0,134.0,130.0,15.0,12.0,38.0,7.0,28.0,58.0,11.0,69.0,5.0,6.0,32.0,11.0,15.0,149.0,17.0,73.0,92.0,131.0,49.0,32.0,17.0,30.0,2.0,17.0,24.0,5.0,13.0,6.0,54.0,12.0,48.0,92.0,,2.0,69.0,,2.0,10.0,4.0,10.0,8.0,82.0,448,14.0,0.5075757575757576,0.5491803278688525,0.5555555555555556,0.1956521739130435,0.2,0.2,0.45517241379310347,0.42857142857142855,0.45161290322580644,0.4330357142857143,0.4148936170212766,0.38271604938271603,0.4592391304347826,0.4215686274509804,0.44086021505376344,0.13690476190476192,0.09655172413793103,0.14285714285714285,20.191387559808614,0.5555555555555556,0.09878213802435724,0.10559006211180125,0.1,0.11585365853658537,0.07894736842105263,0.11070110701107011,0.09523809523809523,0.8,0.4017857142857143,0.5777777777777777,0.6610169491525424,0.22916666666666666,0.3116883116883117,0.36363636363636365,0.20833333333333334,0.23214285714285715,0.38461538461538464,0.38461538461538464,0.6,0.020833333333333332,0.11607142857142858,0.1794871794871795,0.18421052631578946,0.5714285714285714,0.06382978723404255,,,0.18518518518518517,0.5386904761904762,0.18421052631578946,0.479048502994012,0.4842547619047619,0.4322405063291139,0.12721893491124261,0.24260355029585798,7.082413793103447,26.947826086956514,0.24751381215469614,29.0,27.0,34.0,39.0,7.0,5.0,5.0,35.0,0.1259259259259259,,0.04582210242587601,0.04566744730679157,0.042105263157894736,0.06291390728476821,0.028,0.14285714285714285,0.046052631578947366,0.6170212765957447,0.3333333333333333,0.09562841530054644,0.109375,13.0,14.0,4.0,20.0,5.0,,2.0,5.0,2.0,4.0,0.03571428571428571,,0.044642857142857144,0.0425531914893617,0.05555555555555555,0.5641025641025641,0.4482758620689655,0.07692307692307693,0.5185185185185185,2.0,1.0,2.0,2.0,2.0,1.0,,,0.10526315789473684,0.021739130434782608,0.02564102564102564,0.2857142857142857,0.2857142857142857,0.5,0.0425531914893617,0.5,,0.13333333333333333,,4.0,1.0,0.04938271604938271,,,,True,,,,,,,
2035,1610612737,DerMarr Johnson,DerMarr Johnson,2035,ATL,16077.0,268,-7.0,509,525,140,222,76.0,1034,9.0,19.0,5.0,13.0,6.0,17.0,7.0,3.0,13.0,1.0,3.0,4.0,20.0,49.0,7.0,20.0,15.0,76.0,529.0,2.0,8.0,1.0,3.0,7.0,7.0,9.0,5.0,5.0,19.0,22.0,18.0,21.0,,13.0,3.0,8.0,12.0,,12.0,,,7.0,2.0,3.0,24.0,4.0,21.0,27.0,38.0,6.0,3.0,3.0,10.0,3.0,4.0,9.0,3.0,6.0,,19.0,8.0,6.0,23.0,,1.0,21.0,1.0,3.0,9.0,3.0,9.0,4.0,19.0,140,9.0,0.55,0.5789473684210527,1.0,0.35,0.3333333333333333,0.35,0.40816326530612246,0.25,0.7777777777777778,0.4420289855072464,0.3181818181818182,0.5,0.4807692307692308,0.2916666666666667,0.5588235294117647,0.2898550724637681,0.16326530612244897,,16.220735785953178,0.5263157894736842,0.10294117647058823,0.10256410256410256,0.102880658436214,0.041666666666666664,0.0963855421686747,0.1506849315068493,0.07142857142857142,0.4444444444444444,0.2753623188405797,0.47368421052631576,0.6923076923076923,0.18840579710144928,0.38461538461538464,0.38461538461538464,0.2,0.2463768115942029,0.35294117647058826,0.4,0.8333333333333334,0.10144927536231885,0.18840579710144928,0.23076923076923078,0.23076923076923078,1.0,0.2727272727272727,0.3333333333333333,1.0,0.2857142857142857,0.5652173913043478,0.23076923076923078,0.5014289855072462,0.5090625,0.4488249999999999,0.09210526315789473,0.25,8.744897959183673,24.645000000000003,0.275049115913556,4.0,2.0,10.0,11.0,3.0,1.0,1.0,8.0,0.3157894736842105,0.11764705882352941,0.04672897196261682,0.044,0.05660377358490566,0.054945054945054944,0.02857142857142857,0.18181818181818182,0.08823529411764706,0.36363636363636365,0.14285714285714285,0.10666666666666667,0.14545454545454545,1.0,2.0,,2.0,1.0,,2.0,2.0,3.0,3.0,0.125,,0.027777777777777776,0.03225806451612903,,0.5555555555555556,0.25,,1.0,4.0,,,,,,,,,,,0.5714285714285714,0.5714285714285714,1.0,,,,,,1.0,,0.07142857142857142,1.0,,,True,,,,,,,
2069,1610612737,Hanno Mottola,Hanno Mottola,2069,ATL,17179.0,286,-73.0,555,565,149,197,65.0,1120,14.0,25.0,6.0,23.0,8.0,33.0,,,1.0,,,,28.0,81.0,,1.0,16.0,72.0,565.0,4.0,12.0,,,10.0,8.0,21.0,,9.0,25.0,38.0,18.0,,,1.0,,11.0,5.0,1.0,6.0,1.0,,3.0,1.0,1.0,13.0,7.0,37.0,49.0,65.0,3.0,2.0,1.0,5.0,1.0,2.0,9.0,1.0,3.0,1.0,14.0,3.0,21.0,34.0,,2.0,18.0,,2.0,3.0,2.0,3.0,2.0,25.0,149,3.0,0.6785714285714286,0.76,,,,,0.345679012345679,0.3333333333333333,0.38095238095238093,0.34146341463414637,0.3333333333333333,0.38095238095238093,0.3956043956043956,0.38461538461538464,0.4807692307692308,0.012195121951219513,0.13580246913580246,0.30434782608695654,16.666666666666668,0.35714285714285715,0.1608695652173913,0.15217391304347827,0.15942028985507245,0.15517241379310345,0.1686746987951807,0.15730337078651685,0.15151515151515152,0.6666666666666666,0.3048780487804878,0.56,0.6086956521739131,0.2804878048780488,0.2608695652173913,0.375,0.8333333333333334,0.4024390243902439,0.24242424242424243,0.25806451612903225,0.875,,0.012195121951219513,,,,,,,,0.3170731707317073,,0.43423170731707317,0.44187000000000004,0.4499,0.1388888888888889,0.3472222222222222,9.593827160493825,24.8,0.26846846846846845,8.0,12.0,11.0,16.0,1.0,,4.0,7.0,0.08,0.06060606060606061,0.046413502109704644,0.05514705882352941,0.03636363636363636,0.033707865168539325,0.06451612903225806,0.15384615384615385,0.023809523809523808,0.6666666666666666,0.5714285714285714,0.07865168539325842,0.07954545454545454,3.0,6.0,2.0,6.0,4.0,1.0,5.0,,,1.0,0.29411764705882354,0.06666666666666667,0.11428571428571428,0.12903225806451613,,0.5,0.375,,0.5,,,,,,,,,,,,,,,,,,,,,,,,2.0,,True,,,,,,,
673,1610612737,Alan Henderson,Alan Henderson,673,ATL,21797.0,363,-26.0,703,706,150,220,84.0,1409,39.0,70.0,19.0,66.0,9.0,18.0,,,1.0,,,,67.0,154.0,,1.0,37.0,171.0,722.0,16.0,33.0,,,40.0,16.0,30.0,,12.0,44.0,68.0,66.0,,,1.0,,18.0,7.0,,7.0,,,2.0,1.0,4.0,14.0,8.0,37.0,48.0,87.0,9.0,6.0,3.0,10.0,2.0,2.0,6.0,1.0,8.0,1.0,16.0,3.0,14.0,33.0,1.0,3.0,55.0,,1.0,8.0,3.0,8.0,7.0,44.0,150,5.0,0.5074626865671642,0.6181818181818182,,,,,0.43506493506493504,0.48484848484848486,0.5333333333333333,0.432258064516129,0.48484848484848486,0.5333333333333333,0.475,0.5263157894736842,0.5789473684210527,0.0064516129032258064,0.11688311688311688,0.10606060606060606,24.19753086419753,0.625,0.13602941176470587,0.11940298507462686,0.13274336283185842,0.10204081632653061,0.19658119658119658,0.08490566037735849,0.1016949152542373,0.875,0.45161290322580644,0.5571428571428572,0.6610169491525424,0.4258064516129032,0.2878787878787879,0.3220338983050847,0.47368421052631576,0.11612903225806452,0.5,0.5,0.5555555555555556,,0.0064516129032258064,,,,,,,,0.45806451612903226,,0.479772258064516,0.5098551724137931,0.5173966666666667,0.23391812865497075,0.2573099415204678,5.726623376623375,25.1,0.21337126600284495,23.0,19.0,30.0,39.0,5.0,2.0,1.0,29.0,0.15714285714285714,,0.09900990099009901,0.11275964391691394,0.18181818181818182,0.088,0.04950495049504951,0.25,0.07246376811594203,0.696969696969697,0.6333333333333333,0.16201117318435754,0.16292134831460675,12.0,12.0,8.0,24.0,8.0,1.0,3.0,5.0,,5.0,0.12,0.037037037037037035,0.23529411764705882,0.23333333333333334,0.25,0.5128205128205128,0.5217391304347826,0.08333333333333333,0.631578947368421,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
953,1610612737,Lorenzen Wright,Lorenzen Wright,953,ATL,26164.0,436,-92.0,850,865,178,253,106.0,1715,44.0,64.0,26.0,75.0,18.0,40.0,,,,,,,88.0,179.0,,,37.0,213.0,944.0,17.0,34.0,,,38.0,20.0,37.0,,13.0,53.0,122.0,54.0,,,,,8.0,15.0,3.0,18.0,3.0,,9.0,2.0,4.0,39.0,15.0,51.0,75.0,108.0,5.0,4.0,1.0,13.0,1.0,7.0,19.0,6.0,6.0,1.0,32.0,6.0,29.0,64.0,,6.0,58.0,,4.0,15.0,3.0,15.0,9.0,53.0,178,5.0,0.6931818181818182,0.7922077922077922,,,,,0.49162011173184356,0.5,0.5405405405405406,0.49162011173184356,0.5,0.5405405405405406,0.5169902912621359,0.5135135135135135,0.5638297872340425,,0.0446927374301676,0.09333333333333334,24.510813594232747,0.40625,0.14488636363636365,0.19736842105263158,0.1542056074766355,0.13953488372093023,0.14093959731543623,0.15384615384615385,0.19298245614035087,0.6,0.3575418994413408,0.6875,0.6984126984126984,0.41899441340782123,0.3466666666666667,0.38235294117647056,0.7307692307692307,0.22346368715083798,0.45,0.45,0.9444444444444444,,,,,,,,,,0.3575418994413408,,0.4577519553072624,0.49893000000000004,0.4689459459459459,0.1784037558685446,0.24882629107981222,7.31340782122905,,0.20941176470588235,22.0,17.0,28.0,33.0,6.0,1.0,10.0,27.0,0.015625,,0.08333333333333333,0.08290155440414508,0.1111111111111111,0.08633093525179857,0.056074766355140186,0.21052631578947367,0.07228915662650602,0.6470588235294118,0.4594594594594595,0.13366336633663367,0.13366336633663367,12.0,13.0,4.0,22.0,4.0,1.0,9.0,4.0,1.0,11.0,0.375,0.037037037037037035,0.08,0.025,0.3,0.5681818181818182,0.5454545454545454,0.16666666666666666,0.7647058823529411,,,,,,,,1.0,,,,,,,,,,,,,,,,,2.0,True,,,,,,,
87,1610612737,Dikembe Mutombo,Dikembe Mutombo,87,ATL,15784.0,263,36.0,499,507,137,183,63.0,1006,24.0,31.0,11.0,27.0,,,,,,,,,35.0,58.0,,,20.0,90.0,455.0,15.0,19.0,,,34.0,8.0,15.0,,7.0,23.0,26.0,44.0,,,,,7.0,7.0,,7.0,,,3.0,2.0,2.0,14.0,11.0,72.0,94.0,127.0,3.0,2.0,1.0,7.0,1.0,6.0,6.0,,1.0,1.0,13.0,2.0,8.0,16.0,,1.0,33.0,,4.0,28.0,10.0,28.0,19.0,23.0,137,,0.37142857142857144,0.5652173913043478,,,,,0.603448275862069,0.7894736842105263,0.5333333333333333,0.603448275862069,0.7894736842105263,0.5333333333333333,0.6081081081081081,0.7391304347826086,0.5476190476190477,,0.1206896551724138,0.1111111111111111,15.156794425087108,0.5384615384615384,0.32,0.22916666666666666,0.304029304029304,0.37142857142857144,0.3448275862068966,0.25675675675675674,0.2558139534883721,0.6785714285714286,0.5344827586206896,0.7741935483870968,0.8888888888888888,0.46551724137931033,0.4074074074074074,0.4583333333333333,0.36363636363636365,,,,,,,,,,,,,,0.5344827586206896,,0.4837620689655172,0.5221,0.5029933333333333,0.37777777777777777,0.25555555555555554,3.520689655172414,,0.2745490981963928,15.0,8.0,30.0,33.0,4.0,3.0,3.0,13.0,0.12903225806451613,,0.15,0.1506849315068493,0.22,0.1702127659574468,0.05357142857142857,,0.25,0.7894736842105263,0.5333333333333333,0.18571428571428572,0.18571428571428572,14.0,5.0,4.0,24.0,3.0,,11.0,1.0,,18.0,0.6470588235294118,,0.15789473684210525,0.16666666666666666,,0.375,0.9333333333333333,0.07142857142857142,0.625,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,3.0,True,,,,,,,
