EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Corner3FGM,Corner3FGA,PenaltyArc3FGM,PenaltyFG3M,FTOffRebounds,FTDefRebounds,BadPassOutOfBoundsTurnovers,Offensive Fouls,Technical Free Throw Trips,PenaltyFg3Pct,LongMidRangePctBlocked,DefFTReboundPct,OffFTReboundPct,OffLongMidRangeReboundPct,DefShortMidRangeReboundPct,ShortMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyArc3Accuracy,PenaltyCorner3FGA,ThreePtShootingFoulsDrawn,PenaltyCorner3Frequency,ThreePtShootingFoulsDrawnPct,Corner3Assists,ShortMidRangeAssists,SecondChanceTurnovers,DefCorner3ReboundPct,SecondChanceAtRimPctAssisted,SecondChanceCorner3FGA,SecondChanceArc3FGM,SecondChanceFG3M,BlockedAtRim,SecondChanceFg3Pct,SecondChanceCorner3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,BlockedLongMidRange,PenaltyCorner3FGM,PtsUnassisted3s,PenaltyCorner3Accuracy,Blocked3s,BlockedArc3,3SecondViolations,on,SecondChanceCorner3FGM,BlockedCorner3,OffensiveGoaltends,Defensive 3 Seconds Violations,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Fg3aBlocked,Clear Path Fouls,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,3pt And 1 Free Throw Trips,DefensiveGoaltends,HeaveMakes
1503,1610612753,Tracy McGrady,Tracy McGrady,1503,ORL,6628.0,110,14.0,213,218,83,95,29.0,431,12.0,24.0,2.0,5.0,4.0,7.0,5.0,12.0,10.0,22.0,1.0,6.0,2.0,4.0,27.0,58.0,1.0,6.0,22.0,79.0,196,4.0,7.0,2.0,1.0,9.0,8.0,19.0,4.0,7.0,23.0,20.0,34.0,3.0,4.0,1.0,5.0,1.0,2.0,8.0,4.0,12.0,4.0,6.0,2.0,28.0,2.0,6.0,4.0,6.0,10.0,8.0,18.0,2.0,8.0,3.0,5.0,4.0,3.0,3.0,1.0,1.0,1.0,7,2.0,2.0,7.0,1.0,26.0,2.0,13.0,1.0,1.0,1.0,1.0,1.0,23.0,83,1.0,0.37037037037037035,0.4,1.0,0.16666666666666666,0.2,0.46551724137931033,0.5714285714285714,0.42105263157894735,0.4453125,0.4444444444444444,0.34782608695652173,0.5197368421052632,0.5,0.42592592592592593,0.09375,0.034482758620689655,0.041666666666666664,0.08333333333333333,33.06772908366534,0.5714285714285714,0.09090909090909091,0.07317073170731707,0.16,0.1111111111111111,0.10989010989010989,0.08,0.125,0.10526315789473684,0.07692307692307693,0.2,0.047619047619047616,0.18518518518518517,0.2222222222222222,0.0625,1.0,0.375,0.5,0.5217391304347826,0.4166666666666667,0.1875,0.4166666666666667,0.45454545454545453,0.34375,0.45454545454545453,0.45454545454545453,0.5,0.09375,0.16666666666666666,0.16666666666666666,1.0,0.5555555555555556,0.4,0.2222222222222222,0.30434782608695654,0.5714285714285714,0.17391304347826086,0.46875,0.2,0.45075396825396824,0.43879999999999997,0.3962045454545455,0.17333333333333334,0.18840579710144928,0.11392405063291139,0.2911392405063291,8.939655172413794,28.566666666666666,0.38967136150234744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,
1607,1610612753,Troy Hudson,Troy Hudson,1607,ORL,1576.0,26,-17.0,60,62,41,48,4.0,122,2.0,2.0,,,1.0,1.0,,1.0,,2.0,1.0,1.0,,,2.0,5.0,1.0,1.0,7.0,14.0,76,,,,,,1.0,1.0,,7.0,9.0,,4.0,3.0,,,1.0,1.0,,4.0,1.0,5.0,1.0,2.0,2.0,11.0,,,,,,,,,2.0,2.0,,,,1.0,1.0,,,1,1.0,,4.0,,8.0,,3.0,1.0,,,,,9.0,41,3.0,,,1.0,1.0,1.0,0.4,,1.0,0.5833333333333334,,1.0,0.7,,0.9,0.16666666666666666,,,,16.923076923076923,,,,,,,,,,,,,,,,,0.3333333333333333,1.0,1.0,,0.16666666666666666,,,0.3333333333333333,,,,0.16666666666666666,1.0,1.0,1.0,,,,1.0,1.0,,0.5,1.0,0.5037166666666667,,0.5613,0.3333333333333333,0.375,,0.6428571428571429,8.040000000000001,25.7,0.6833333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,
1727,1610612753,Pat Garrity,Pat Garrity,1727,ORL,7867.0,131,-24.0,258,262,56,80,21.0,520,1.0,4.0,,1.0,1.0,1.0,2.0,5.0,7.0,23.0,7.0,18.0,,3.0,10.0,32.0,9.0,21.0,7.0,54.0,260,1.0,2.0,,,2.0,2.0,5.0,3.0,3.0,10.0,16.0,4.0,27.0,,,18.0,7.0,3.0,1.0,1.0,2.0,1.0,,1.0,5.0,,1.0,6.0,6.0,14.0,2.0,16.0,,4.0,4.0,,1.0,1.0,4.0,1.0,,,5,1.0,6.0,16.0,,7.0,,3.0,,,,,,10.0,56,1.0,0.8,0.8,1.0,0.42857142857142855,0.42857142857142855,0.3125,0.5,0.4,0.44339622641509435,0.5,0.4375,0.4732142857142857,0.5,0.5,0.39622641509433965,0.09375,,0.4,21.254355400696863,0.2,0.06315789473684211,0.010101010101010102,0.2608695652173913,,0.1016949152542373,0.008064516129032258,,,,,0.1,0.05,0.35294117647058826,,,0.07547169811320754,0.25,0.25,1.0,0.09433962264150944,0.4,0.6666666666666666,0.4339622641509434,0.30434782608695654,0.3181818181818182,0.8571428571428571,0.33962264150943394,0.3888888888888889,0.3888888888888889,1.0,0.5,,,0.125,1.0,0.375,0.4716981132075472,0.3888888888888889,0.4558820754716981,0.47709999999999997,0.44381875,0.05357142857142857,0.08571428571428572,0.037037037037037035,0.18518518518518517,14.724999999999998,25.4,0.21705426356589147,2.0,3.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,0.3333333333333333,0.043478260869565216,0.14285714285714285,0.1111111111111111,0.017543859649122806,0.04,0.5,0.05660377358490566,0.6666666666666666,0.6666666666666666,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,
353,1610612753,Darrell Armstrong,Darrell Armstrong,353,ORL,1047.0,17,10.0,43,41,29,28,2.0,84,1.0,2.0,,,,1.0,,,,,1.0,1.0,,1.0,1.0,2.0,1.0,3.0,10.0,15.0,35,,,,,,,1.0,2.0,7.0,10.0,,2.0,3.0,,,1.0,1.0,,,,,,,,,,,,,,,,,2.0,2.0,,,,4.0,,,1.0,4,3.0,,2.0,,10.0,,,3.0,,,,,10.0,29,,,,1.0,0.3333333333333333,0.3333333333333333,0.5,,,0.5,,0.5,0.7777777777777778,,0.75,0.6,,,,28.88888888888889,,,,,,,,,,,,,,,,,0.4,0.5,0.5,,,,,,,,,0.2,1.0,1.0,1.0,,,,0.3333333333333333,,0.3333333333333333,1.0,1.0,0.56837,,0.5695333333333333,0.16666666666666666,,,0.6666666666666666,,23.900000000000002,0.6744186046511628,,2.0,1.0,1.0,,,2.0,1.0,1.0,0.5,,,,,,,0.4,,,,1.0,1.0,1.0,0.3333333333333333,0.25,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,
724,1610612753,Cory Alexander,Cory Alexander,724,ORL,13403.0,223,-44.0,446,452,144,173,45.0,898,2.0,9.0,1.0,2.0,1.0,2.0,4.0,6.0,8.0,25.0,4.0,14.0,1.0,6.0,14.0,40.0,4.0,16.0,12.0,52.0,449,3.0,5.0,1.0,,6.0,6.0,13.0,7.0,8.0,26.0,8.0,20.0,12.0,,1.0,13.0,4.0,2.0,28.0,8.0,36.0,6.0,12.0,15.0,80.0,,,5.0,19.0,25.0,,25.0,,16.0,6.0,10.0,22.0,19.0,3.0,,3.0,1.0,25,8.0,15.0,29.0,,18.0,2.0,5.0,3.0,,,,,26.0,144,2.0,0.2857142857142857,0.2857142857142857,1.0,0.25,0.26666666666666666,0.35,0.6,0.46153846153846156,0.35714285714285715,0.5,0.45,0.4032258064516129,0.5,0.5416666666666666,0.2857142857142857,0.05,0.2222222222222222,,17.365269461077844,0.88,0.1292517006802721,,0.13157894736842105,,0.12972972972972974,,,,,,0.09090909090909091,0.1724137931034483,0.14814814814814814,,,0.16071428571428573,0.2222222222222222,0.2857142857142857,0.5,0.10714285714285714,0.6666666666666666,0.6666666666666666,0.44642857142857145,0.32,0.32,0.375,0.25,0.2857142857142857,0.2857142857142857,1.0,0.3333333333333333,0.5,0.16666666666666666,0.1,0.5,0.3,0.44642857142857145,0.3076923076923077,0.4572463636363636,0.4505666666666666,0.41853684210526315,0.0847457627118644,0.11627906976744186,0.11538461538461539,0.5,12.790000000000001,26.781249999999996,0.32286995515695066,,2.0,2.0,2.0,,1.0,2.0,,4.0,0.2857142857142857,,0.047619047619047616,,,0.1111111111111111,,0.03571428571428571,,,,0.3333333333333333,1.0,,0.05,,2.0,1.0,1.0,0.09090909090909091,1.0,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,
2034,1610612753,Mike Miller,Mike Miller,2034,ORL,4560.0,76,-23.0,164,161,43,57,15.0,325,4.0,5.0,,,,1.0,,2.0,7.0,13.0,3.0,11.0,2.0,2.0,11.0,20.0,3.0,12.0,3.0,34.0,170,,,3.0,,3.0,3.0,5.0,2.0,,9.0,12.0,10.0,9.0,,,11.0,3.0,3.0,2.0,,2.0,,2.0,,4.0,,1.0,1.0,6.0,8.0,1.0,9.0,,1.0,1.0,,2.0,1.0,4.0,1.0,1.0,,6,1.0,5.0,7.0,1.0,3.0,1.0,2.0,,1.0,,1.0,,9.0,43,,0.5454545454545454,0.5454545454545454,1.0,0.25,0.25,0.55,,0.6,0.484375,0.5,0.6428571428571429,0.5151515151515151,0.5,0.6428571428571429,0.375,0.15,,0.5,21.54696132596685,0.3333333333333333,0.12244897959183673,0.019230769230769232,0.09090909090909091,,0.11666666666666667,0.0136986301369863,,0.1,,,,0.21052631578947367,,,,0.15625,0.8,0.8,0.25,0.0625,,,0.40625,0.5384615384615384,0.6363636363636364,0.7142857142857143,0.34375,0.2727272727272727,0.2727272727272727,1.0,,,0.6666666666666666,0.14285714285714285,,0.2857142857142857,0.53125,0.2727272727272727,0.48865,0.47459999999999997,0.4522142857142857,0.06060606060606061,0.09523809523809523,0.08823529411764706,0.2647058823529412,12.08,24.958333333333332,0.2621951219512195,,1.0,1.0,1.0,,1.0,3.0,,,0.5,0.15384615384615385,0.2,,,0.125,,0.03125,,,,0.5,,,,,,,1.0,0.5,,1.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.5,1.0,,,,,,,,True,,,,,,,,,,,,,,
448,1610612753,Bo Outlaw,Bo Outlaw,448,ORL,4113.0,69,13.0,135,136,56,66,13.0,271,5.0,9.0,,4.0,3.0,6.0,,3.0,,1.0,,,,,5.0,13.0,,,2.0,12.0,114,,6.0,,,,3.0,8.0,,2.0,8.0,10.0,,,,,,,,3.0,1.0,4.0,1.0,2.0,,9.0,1.0,3.0,1.0,7.0,11.0,4.0,15.0,1.0,1.0,1.0,,2.0,2.0,,,,,2,1.0,2.0,4.0,,4.0,,,2.0,5.0,,5.0,2.0,8.0,56,,1.0,1.0,,,,0.38461538461538464,,0.375,0.38461538461538464,,0.375,0.4,,0.4,,,,,11.333333333333334,1.0,0.1794871794871795,0.0625,0.0625,0.07692307692307693,0.14545454545454545,0.06557377049180328,0.17647058823529413,,0.09090909090909091,,0.15384615384615385,0.2,,0.14285714285714285,0.4,0.6923076923076923,0.5555555555555556,0.5555555555555556,1.0,0.23076923076923078,,,0.07692307692307693,,,,,,,,0.6666666666666666,,,0.75,0.5,,0.6923076923076923,,0.5377384615384616,0.45216,0.5042375,,,,0.6666666666666666,3.207692307692308,,0.4148148148148148,,,,,,3.0,,,,,,1.0,,,0.18181818181818182,,,,,,,,,,,,1.0,,0.2,,,,,4.0,,,,,1.0,,,,,,,True,,,,,,,,,,,,,,
690,1610612753,Don Reid,Don Reid,690,ORL,6658.0,111,-48.0,226,232,89,95,25.0,458,12.0,18.0,6.0,7.0,3.0,6.0,3.0,8.0,,,,,,,15.0,26.0,,,5.0,35.0,245,6.0,7.0,,,12.0,4.0,9.0,,3.0,11.0,14.0,16.0,,12.0,,,,2.0,5.0,,5.0,,2.0,3.0,10.0,,11.0,4.0,20.0,27.0,11.0,38.0,,2.0,2.0,,6.0,4.0,5.0,,2.0,,11,4.0,8.0,18.0,1.0,13.0,1.0,6.0,1.0,7.0,2.0,7.0,4.0,11.0,89,4.0,0.4666666666666667,0.7777777777777778,,,,0.5769230769230769,0.8571428571428571,0.4444444444444444,0.5769230769230769,0.8571428571428571,0.4444444444444444,0.546875,0.8571428571428571,0.4230769230769231,,0.07692307692307693,0.1111111111111111,,16.929133858267715,0.5454545454545454,0.26666666666666666,0.14666666666666667,0.2,,0.25263157894736843,0.11578947368421053,0.2727272727272727,0.07692307692307693,,,0.2857142857142857,0.3333333333333333,0.23076923076923078,,0.5714285714285714,0.6923076923076923,0.6666666666666666,0.75,0.4166666666666667,0.3076923076923077,0.375,0.375,,,,,,,,,1.0,0.8571428571428571,,0.6666666666666666,0.5,,0.6923076923076923,,0.5032653846153846,0.5638,0.4742222222222223,0.1935483870967742,0.1935483870967742,0.34285714285714286,0.3142857142857143,2.292307692307692,,0.3938053097345133,,,,,,3.0,2.0,3.0,,,,0.2727272727272727,,0.1111111111111111,0.18518518518518517,0.6666666666666666,,,,,,,,,,,,1.0,0.14285714285714285,,,,,5.0,,,,,,,,,,,,True,,,,,,,,,,,,,,
1720,1610612753,Michael Doleac,Michael Doleac,1720,ORL,5233.0,87,-22.0,179,177,57,78,13.0,356,2.0,5.0,,2.0,,,,1.0,8.0,21.0,,,,,10.0,27.0,,,1.0,21.0,202,,3.0,,,,4.0,10.0,,,8.0,20.0,,,,,,,1.0,4.0,1.0,5.0,1.0,2.0,1.0,11.0,,3.0,2.0,7.0,14.0,3.0,17.0,1.0,3.0,,3.0,2.0,1.0,1.0,,1.0,,3,,9.0,14.0,1.0,1.0,1.0,1.0,,1.0,,1.0,1.0,8.0,57,2.0,1.0,1.0,,,,0.37037037037037035,,0.4,0.37037037037037035,,0.4,0.3888888888888889,,0.4,,0.037037037037037035,,1.0,15.306122448979592,0.6666666666666666,0.12280701754385964,0.046875,0.25,,0.13846153846153847,0.0375,0.10526315789473684,,,,0.15384615384615385,0.16,0.16666666666666666,0.0625,1.0,0.18518518518518517,0.4,0.4,1.0,0.037037037037037035,,,0.7777777777777778,0.38095238095238093,0.38095238095238093,1.0,,,,,0.6666666666666666,,,,,,0.18518518518518517,,0.4215629629629629,0.5221,0.34737999999999997,0.037037037037037035,0.037037037037037035,,0.38095238095238093,14.18888888888889,,0.31843575418994413,,,,,,5.0,,1.0,,,,0.5,,0.02702702702702703,0.05263157894736842,,,,,,,,,,,,1.0,,0.5,,,,,1.0,,,,,,,,,,,,True,,,,,,,,,,,,,,
244,1610612753,Dee Brown,Dee Brown,244,ORL,901.0,15,-13.0,25,24,11,11,2.0,49,,,,,,,,,1.0,2.0,2.0,4.0,,1.0,1.0,2.0,3.0,6.0,,11.0,32,,,,,,1.0,1.0,2.0,,5.0,2.0,,3.0,,,4.0,2.0,,1.0,,1.0,,,1.0,2.0,,,1.0,,1.0,,1.0,,1.0,1.0,,1.0,1.0,,,,,1,1.0,,,,,,,,,,,,5.0,11,,1.0,1.0,0.3333333333333333,0.5,0.5,0.5,,1.0,0.6875,,0.8333333333333334,0.6875,,0.8333333333333334,0.75,,,,33.33333333333333,1.0,,,0.5,,0.14285714285714285,,,,,,,,,,,,,,,,,,0.25,0.5,0.5,1.0,0.5,0.5,0.5,0.5,,,,,,0.3333333333333333,0.75,0.5,0.48907500000000004,,0.4269,,,,0.45454545454545453,18.65,24.366666666666664,0.44,1.0,2.0,,1.0,,,,,,0.5,,,,,,,0.25,0.5,0.5,,,1.0,,0.3333333333333333,,,,,1.0,,,,,,,,,,,1.0,6.0,1.0,,,,True,,,,,,,,,,,,,,
