EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,OffensiveGoaltends,3SecondViolations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,FTOffRebounds,Clear Path Fouls,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,OffFTReboundPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawnPct,Loose Ball Fouls,Fg3aBlocked,DefensiveGoaltends,Defensive 3 Seconds Violations,FG3APctBlocked,Arc3PctBlocked,SecondChanceArc3PctAssisted,PenaltyCorner3FGA,SecondChanceAtRimPctAssisted,PenaltyCorner3Frequency,Corner3PctBlocked,PenaltyCorner3FGM,PenaltyCorner3Accuracy,HeaveMakes,on,BlockedCorner3,3pt And 1 Free Throw Trips
1503,1610612753,Tracy McGrady,Tracy McGrady,1503,ORL,32766.0,546,27,1009,1033,344,383,155,2042,43.0,72.0,10.0,16.0,16.0,22.0,23.0,63.0,53.0,118,5.0,19.0,1.0,2.0,2.0,11.0,119.0,253,5.0,19.0,61.0,314.0,978,16.0,32.0,1.0,2.0,8.0,43.0,32.0,72.0,2.0,11.0,18.0,88.0,116.0,122.0,12.0,3.0,18.0,1.0,18.0,5.0,14.0,38.0,11.0,49.0,10.0,1.0,24.0,4.0,10.0,109.0,2.0,22.0,13.0,43.0,3.0,59.0,24.0,83,6.0,23.0,14.0,9.0,27.0,1.0,17.0,8.0,1.0,10.0,2.0,35,3.0,14.0,8.0,25.0,1.0,90.0,10.0,45.0,5.0,20.0,1.0,1.0,8.0,7.0,5.0,21.0,15.0,1.0,1.0,88.0,344,5.0,0.48739495798319327,0.5272727272727272,0.8,0.2631578947368421,0.5,0.18181818181818182,0.2777777777777778,0.47035573122529645,0.5,0.4444444444444444,0.4650735294117647,0.5147058823529411,0.42168674698795183,0.5032051282051282,0.5512820512820513,0.4583333333333333,0.06985294117647059,0.05533596837944664,0.09722222222222222,0.07936507936507936,0.01694915254237288,29.013377926421402,0.7714285714285715,0.061224489795918366,0.10591133004926108,0.05301204819277108,0.12037037037037036,0.025,0.10894941634241245,0.048484848484848485,0.078125,0.0891089108910891,0.016129032258064516,0.014285714285714285,0.1,0.10084033613445378,0.07971014492753623,0.1342281879194631,0.11688311688311688,0.12903225806451613,0.046875,0.7142857142857143,0.2647058823529412,0.5972222222222222,0.6615384615384615,0.5348837209302325,0.23161764705882354,0.36507936507936506,0.39655172413793105,0.391304347826087,0.4338235294117647,0.4491525423728814,0.45689655172413796,0.49056603773584906,0.06985294117647059,0.2631578947368421,0.2631578947368421,0.8,0.47058823529411764,0.625,0.058823529411764705,0.5,0.26506024096385544,0.7272727272727273,0.13253012048192772,0.18181818181818182,0.33455882352941174,0.2777777777777778,0.4451277777777779,0.46524642857142856,0.42067160493827177,0.1465798045602606,0.15625,0.13694267515923567,0.2802547770700637,10.638735177865613,27.510526315789477,0.3409316154608523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
1607,1610612753,Troy Hudson,Troy Hudson,1607,ORL,33762.0,563,-107,1079,1074,294,314,137,2153,26.0,58.0,3.0,5.0,3.0,11.0,8.0,30.0,21.0,64,13.0,66.0,,5.0,7.0,24.0,55.0,152,14.0,71.0,44.0,196.0,1121,7.0,11.0,1.0,6.0,4.0,21.0,9.0,29.0,7.0,24.0,23.0,62.0,36.0,74.0,33.0,9.0,6.0,3.0,63.0,13.0,12.0,68.0,19.0,87.0,15.0,4.0,29.0,5.0,34.0,193.0,1.0,19.0,10.0,24.0,6.0,40.0,21.0,61,2.0,20.0,12.0,8.0,35.0,9.0,23.0,19.0,4.0,12.0,,54,3.0,18.0,7.0,44.0,1.0,54.0,2.0,15.0,7.0,2.0,,,1.0,,1.0,2.0,2.0,,,62.0,294,7.0,0.32727272727272727,0.34615384615384615,0.7857142857142857,0.19718309859154928,0.16666666666666666,0.2916666666666667,0.20588235294117646,0.3618421052631579,0.6363636363636364,0.3103448275862069,0.34080717488789236,0.5,0.36792452830188677,0.38934426229508196,0.5263157894736842,0.45384615384615384,0.3183856502242152,0.07894736842105263,0.1724137931034483,0.03333333333333333,0.015625,23.84,0.6481481481481481,0.1111111111111111,0.06060606060606061,0.04387990762124711,0.10101010101010101,0.010638297872340425,0.06868686868686869,0.03795066413662239,0.055944055944055944,0.027522935779816515,0.04419889502762431,,0.07692307692307693,0.07547169811320754,0.046511627906976744,0.062111801242236024,0.07894736842105263,0.17391304347826086,0.015037593984962405,1.0,0.2600896860986547,0.4482758620689655,0.5416666666666666,0.23076923076923078,0.13452914798206278,0.26666666666666666,0.27586206896551724,0.5,0.28699551569506726,0.328125,0.3333333333333333,0.38095238095238093,0.29596412556053814,0.19696969696969696,0.19696969696969696,0.7692307692307693,0.29411764705882354,0.6,0.29411764705882354,,0.20754716981132076,0.2727272727272727,0.4528301886792453,0.2916666666666667,0.57847533632287,0.20634920634920634,0.48316000000000003,0.5142300000000001,0.46822400000000003,0.06751054852320675,0.09090909090909091,0.10714285714285714,0.3163265306122449,9.25921052631579,26.123943661971836,0.27247451343836887,1.0,5.0,1.0,1.0,1.0,2.0,8.0,1.0,0.02702702702702703,0.02242152466367713,0.2,0.2,1.0,0.058823529411764705,1.0,1.0,0.013888888888888888,,,,,,,,,,,,,,,True,,
1720,1610612753,Michael Doleac,Michael Doleac,1720,ORL,27461.0,458,-74,858,864,236,277,113,1722,12.0,22.0,4.0,11.0,2.0,5.0,8.0,19.0,49.0,128,,,,,,,69.0,169,,,17.0,155.0,900,9.0,27.0,,,2.0,20.0,15.0,52.0,,,4.0,34.0,122.0,16.0,,,10.0,,,,8.0,17.0,6.0,23.0,6.0,,10.0,2.0,5.0,52.0,6.0,13.0,10.0,50.0,9.0,69.0,21.0,90,2.0,17.0,10.0,7.0,8.0,4.0,6.0,11.0,1.0,2.0,2.0,19,1.0,,47.0,65.0,4.0,22.0,2.0,8.0,3.0,12.0,,,8.0,,4.0,12.0,7.0,,,34.0,236,4.0,0.8840579710144928,0.953125,,,,,,0.40828402366863903,0.3333333333333333,0.28846153846153844,0.40828402366863903,0.3333333333333333,0.28846153846153844,0.43258426966292135,0.35714285714285715,0.3148148148148148,,0.047337278106508875,0.13636363636363635,0.10526315789473684,0.0234375,19.818913480885314,0.42105263157894735,0.23076923076923078,0.15772870662460567,0.03611111111111111,0.12195121951219512,0.09230769230769231,0.15037593984962405,0.04470588235294118,0.0449438202247191,0.038461538461538464,0.031088082901554404,0.09090909090909091,0.1,0.14285714285714285,0.1792452830188679,0.14960629921259844,0.12903225806451613,0.1,0.021739130434782608,0.5833333333333334,0.1301775147928994,0.5454545454545454,0.631578947368421,0.6666666666666666,0.11242603550295859,0.42105263157894735,0.47058823529411764,0.5,0.757396449704142,0.3828125,0.392,1.0,,,,,0.4074074074074074,0.36363636363636365,,,0.09615384615384616,0.4,,,0.1301775147928994,,0.4184195266272189,0.4464863636363636,0.40169999999999995,0.045714285714285714,0.045714285714285714,0.12903225806451613,0.21935483870967742,14.565680473372783,,0.27505827505827507,,,,,2.0,,2.0,,0.07407407407407407,,,,,,,,,1.0,,,,,,,,,,,,,,True,,
1727,1610612753,Pat Garrity,Pat Garrity,1727,ORL,42988.0,716,-113,1342,1345,327,385,167,2687,9.0,26.0,3.0,9.0,2.0,8.0,7.0,33.0,36.0,106,31.0,70.0,1.0,3.0,7.0,13.0,52.0,165,39.0,85.0,38.0,259.0,1355,6.0,20.0,2.0,5.0,9.0,27.0,8.0,28.0,7.0,13.0,9.0,46.0,68.0,36.0,117.0,,4.0,,70.0,31.0,11.0,19.0,4.0,23.0,4.0,,7.0,3.0,9.0,50.0,5.0,13.0,18.0,54.0,5.0,77.0,21.0,98,4.0,16.0,14.0,2.0,11.0,7.0,5.0,22.0,3.0,6.0,4.0,33,2.0,11.0,50.0,114.0,7.0,40.0,2.0,16.0,2.0,11.0,,,6.0,,5.0,11.0,4.0,,,46.0,327,11.0,0.6538461538461539,0.68,1.0,0.4588235294117647,0.4,0.5384615384615384,0.4588235294117647,0.3151515151515151,0.3,0.2857142857142857,0.442,0.36,0.45121951219512196,0.4794007490636704,0.4482758620689655,0.4888888888888889,0.34,0.06666666666666667,0.19230769230769232,0.15151515151515152,0.009433962264150943,19.35483870967742,0.3333333333333333,0.09433962264150944,0.10112359550561797,0.02389705882352941,0.144,0.037037037037037035,0.10925644916540213,0.026509572901325478,0.017857142857142856,0.02877697841726619,0.02531645569620253,0.03333333333333333,0.06666666666666667,0.11971830985915492,0.1,0.08962264150943396,0.17045454545454544,0.08108108108108109,0.0273972602739726,0.36363636363636365,0.104,0.34615384615384615,0.42857142857142855,0.4444444444444444,0.132,0.21212121212121213,0.25,0.14285714285714285,0.424,0.33962264150943394,0.34285714285714286,0.8055555555555556,0.28,0.44285714285714284,0.4492753623188406,1.0,0.36,0.3333333333333333,0.12,0.3333333333333333,0.1951219512195122,0.25,0.3170731707317073,0.5384615384615384,0.444,0.44285714285714284,0.4602888000000001,0.49360000000000004,0.4552195121951219,0.06415094339622641,0.0893854748603352,0.10424710424710425,0.1776061776061776,13.6030303030303,24.94470588235294,0.2436661698956781,8.0,15.0,1.0,2.0,3.0,,3.0,1.0,0.0625,0.06,0.5333333333333333,0.5333333333333333,1.0,0.08,0.5,1.0,0.011627906976744186,6.0,1.0,1.0,2.0,0.011764705882352941,0.014285714285714285,1.0,,,,,,,,True,,
42,1610612753,Monty Williams,Monty Williams,42,ORL,72490.0,1208,-181,2281,2307,670,778,299,4588,125.0,224.0,26.0,59.0,37.0,58.0,23.0,75.0,13.0,52,,8.0,,,,6.0,161.0,351,1.0,13.0,85.0,410.0,2334,30.0,74.0,1.0,2.0,8.0,71.0,43.0,84.0,,9.0,32.0,118.0,188.0,134.0,3.0,,44.0,5.0,3.0,,44.0,66.0,13.0,79.0,12.0,1.0,34.0,8.0,24.0,171.0,17.0,68.0,24.0,105.0,29.0,158.0,85.0,243,6.0,29.0,19.0,10.0,43.0,8.0,18.0,42.0,4.0,25.0,7.0,85,7.0,22.0,50.0,136.0,16.0,133.0,13.0,58.0,15.0,14.0,2.0,2.0,8.0,1.0,5.0,16.0,9.0,,2.0,118.0,670,25.0,0.5838509316770186,0.6762589928057554,1.0,0.07692307692307693,0.5,,0.125,0.4586894586894587,0.40540540540540543,0.5119047619047619,0.44642857142857145,0.4144736842105263,0.46236559139784944,0.4834905660377358,0.44375,0.5,0.03571428571428571,0.12535612535612536,0.13839285714285715,0.14666666666666667,0.038461538461538464,19.258418463866818,0.5058823529411764,0.3020833333333333,0.11837655016910936,0.07555555555555556,0.11320754716981132,0.085,0.11737943585077343,0.07727272727272727,0.11594202898550725,0.06578947368421052,0.05303030303030303,0.0872093023255814,0.07142857142857142,0.09765625,0.11148648648648649,0.14029850746268657,0.1038961038961039,0.13793103448275862,0.04054054054054054,0.5625,0.6153846153846154,0.5580357142857143,0.6476683937823834,0.624,0.20604395604395603,0.30666666666666664,0.359375,0.2608695652173913,0.14285714285714285,0.25,0.26,0.7692307692307693,0.02197802197802198,,,,0.7763157894736842,0.4406779661016949,,,0.6236559139784946,0.6379310344827587,0.06451612903225806,,0.6510989010989011,,0.5138716480446927,0.5234649253731343,0.5210814606741573,0.14180929095354522,0.14646464646464646,0.17317073170731706,0.28780487804878047,4.516809116809117,42.838461538461544,0.29373081981587024,1.0,5.0,1.0,2.0,,1.0,,,,0.013736263736263736,0.2,0.2,1.0,0.02631578947368421,0.5,1.0,,10.0,,,,,,,3.0,0.07692307692307693,0.03225806451612903,,,,,True,,
2034,1610612753,Mike Miller,Mike Miller,2034,ORL,22984.0,383,-94,747,750,190,245,81,1497,9.0,14.0,,,1.0,2.0,7.0,20.0,21.0,47,15.0,34.0,3.0,4.0,1.0,5.0,37.0,81,17.0,40.0,21.0,146.0,769,1.0,4.0,3.0,6.0,1.0,12.0,6.0,15.0,1.0,6.0,10.0,25.0,46.0,28.0,45.0,6.0,,,34.0,15.0,7.0,18.0,6.0,24.0,5.0,1.0,11.0,1.0,6.0,54.0,2.0,4.0,6.0,38.0,1.0,45.0,6.0,51,1.0,8.0,5.0,3.0,11.0,4.0,6.0,11.0,1.0,5.0,1.0,22,4.0,4.0,15.0,30.0,2.0,29.0,2.0,10.0,5.0,5.0,,,2.0,2.0,1.0,5.0,2.0,,,25.0,190,4.0,0.6216216216216216,0.6216216216216216,0.8823529411764706,0.425,0.5,0.16666666666666666,0.425,0.4567901234567901,0.25,0.4,0.5165289256198347,0.55,0.35714285714285715,0.5447761194029851,0.5454545454545454,0.44642857142857145,0.3305785123966942,0.08641975308641975,0.14285714285714285,0.15,0.0425531914893617,18.61575178997613,0.5,0.030303030303030304,0.12709030100334448,0.015444015444015444,0.1,0.02631578947368421,0.12256267409470752,0.01791044776119403,,0.014084507042253521,0.025423728813559324,0.03076923076923077,,0.07526881720430108,0.13592233009708737,0.1650485436893204,0.14285714285714285,,0.01694915254237288,0.4,0.11570247933884298,0.6428571428571429,0.75,0.7777777777777778,0.1652892561983471,0.35,0.4117647058823529,0.2857142857142857,0.3884297520661157,0.44680851063829785,0.4666666666666667,0.6666666666666666,0.2809917355371901,0.4411764705882353,0.4411764705882353,0.8666666666666667,,,0.4,0.75,0.09523809523809523,0.5,0.23809523809523808,0.2,0.4462809917355372,0.4411764705882353,0.4744855371900828,0.49116249999999995,0.44656904761904764,0.07751937984496124,0.11235955056179775,0.0821917808219178,0.17123287671232876,12.82716049382716,25.047500000000003,0.2543507362784471,2.0,6.0,,2.0,,,1.0,,,0.049586776859504134,0.3333333333333333,0.4,1.0,0.2,,,,4.0,1.0,,,0.025,,1.0,1.0,,0.047619047619047616,0.16666666666666666,,,,True,,
353,1610612753,Darrell Armstrong,Darrell Armstrong,353,ORL,27240.0,454,-4,855,876,329,386,126,1731,15.0,20.0,2.0,2.0,6.0,8.0,8.0,23.0,18.0,44,12.0,51.0,1.0,8.0,7.0,15.0,41.0,87,14.0,58.0,45.0,169.0,874,7.0,12.0,1.0,8.0,,17.0,14.0,34.0,8.0,18.0,26.0,78.0,26.0,56.0,30.0,12.0,6.0,,51.0,12.0,3.0,74.0,15.0,89.0,13.0,2.0,30.0,10.0,34.0,193.0,4.0,9.0,4.0,29.0,2.0,35.0,15.0,50,5.0,18.0,14.0,4.0,27.0,2.0,20.0,7.0,2.0,7.0,,34,3.0,16.0,8.0,29.0,1.0,53.0,1.0,8.0,11.0,2.0,,,,1.0,1.0,2.0,1.0,,,78.0,329,7.0,0.3170731707317073,0.34210526315789475,0.7142857142857143,0.2413793103448276,0.125,0.4444444444444444,0.2413793103448276,0.47126436781609193,0.5833333333333334,0.4117647058823529,0.42758620689655175,0.425,0.5,0.4879518072289157,0.425,0.5681818181818182,0.4,0.034482758620689655,,0.13043478260869565,,20.04008016032064,0.7941176470588235,0.0625,0.08605341246290801,0.02694610778443114,0.047058823529411764,0.05555555555555555,0.07819905213270142,0.03201970443349754,0.010869565217391304,0.036585365853658534,0.03125,0.06557377049180328,,0.06,0.04424778761061947,0.14516129032258066,0.06451612903225806,,0.06172839506172839,0.5,0.13793103448275862,0.75,0.75,0.4,0.15862068965517243,0.34782608695652173,0.4,0.25,0.30344827586206896,0.4090909090909091,0.4090909090909091,0.2777777777777778,0.35172413793103446,0.23529411764705882,0.24489795918367346,0.75,0.1,1.0,0.4,0.125,0.15384615384615385,0.75,0.28846153846153844,0.4666666666666667,0.5379310344827586,0.23529411764705882,0.4761789655172413,0.4574437499999999,0.44396634615384606,0.07096774193548387,0.0851063829787234,0.10059171597633136,0.46153846153846156,11.63793103448276,25.03620689655172,0.3847953216374269,2.0,7.0,,,2.0,,7.0,3.0,0.05,0.04827586206896552,0.2857142857142857,0.2857142857142857,0.5,,,,0.04918032786885246,1.0,2.0,,,0.034482758620689655,0.0392156862745098,,3.0,,0.057692307692307696,,1.0,0.3333333333333333,,True,,
448,1610612753,Bo Outlaw,Bo Outlaw,448,ORL,29109.0,485,-9,910,923,316,361,124,1833,38.0,60.0,8.0,19.0,12.0,18.0,1.0,9.0,1.0,3,1.0,1.0,,,1.0,1.0,40.0,72,1.0,1.0,21.0,104.0,898,9.0,22.0,,,3.0,21.0,14.0,24.0,1.0,1.0,10.0,41.0,52.0,28.0,,3.0,12.0,1.0,-1.0,,4.0,33.0,3.0,36.0,1.0,2.0,20.0,,13.0,75.0,7.0,30.0,22.0,57.0,9.0,88.0,39.0,127,4.0,23.0,17.0,6.0,16.0,2.0,12.0,14.0,1.0,4.0,5.0,30,7.0,11.0,21.0,39.0,3.0,38.0,3.0,14.0,7.0,28.0,2.0,2.0,21.0,3.0,4.0,30.0,12.0,,1.0,41.0,316,3.0,0.65,0.7647058823529411,,1.0,,1.0,,0.5555555555555556,0.4090909090909091,0.5833333333333334,0.5684931506849316,0.4090909090909091,0.62,0.5714285714285714,0.42,0.5857142857142857,0.0136986301369863,0.05555555555555555,0.06666666666666667,,,11.374407582938387,0.5333333333333333,0.34615384615384615,0.16101694915254236,0.08771929824561403,0.21153846153846154,0.109375,0.17248908296943233,0.09113300492610837,0.09565217391304348,0.07317073170731707,0.0896551724137931,0.10526315789473684,0.14285714285714285,0.14018691588785046,0.211864406779661,0.13178294573643412,0.18518518518518517,0.30434782608695654,0.16,0.4,0.821917808219178,0.6333333333333333,0.6785714285714286,0.6578947368421053,0.1232876712328767,0.1111111111111111,0.1111111111111111,1.0,0.0410958904109589,0.3333333333333333,0.3333333333333333,,0.0136986301369863,1.0,1.0,,0.8636363636363636,0.42105263157894735,,,0.72,0.6666666666666666,0.04,1.0,0.8356164383561644,,0.550322222222222,0.5179349999999999,0.5257416666666667,0.16666666666666666,0.1686746987951807,0.20192307692307693,0.3942307692307692,2.1375,40.1,0.34725274725274724,,,,,2.0,,,,0.0425531914893617,,,,,,,,,2.0,,3.0,4.0,,,,,0.25,,,,,1.0,True,,
692,1610612753,Andrew DeClercq,Andrew DeClercq,692,ORL,6081.0,101,2,183,193,47,53,27,376,9.0,16.0,6.0,10.0,3.0,4.0,,2.0,2.0,2,,,,,,,11.0,20,,,5.0,27.0,174,6.0,11.0,,,1.0,13.0,4.0,5.0,,,1.0,9.0,14.0,8.0,,,8.0,,,,2.0,5.0,1.0,6.0,1.0,,3.0,,2.0,13.0,2.0,9.0,1.0,15.0,1.0,17.0,12.0,29,3.0,2.0,2.0,,4.0,,2.0,4.0,,2.0,,8,1.0,3.0,14.0,26.0,3.0,11.0,1.0,4.0,2.0,7.0,,,3.0,,4.0,7.0,1.0,,1.0,9.0,47,,0.6363636363636364,1.0,,,,,,0.55,0.5454545454545454,0.8,0.55,0.5454545454545454,0.8,0.54,0.5416666666666666,0.6428571428571429,,0.1,0.0625,0.5,,15.42056074766355,0.5,0.25,0.18072289156626506,0.1323529411764706,0.07142857142857142,0.10526315789473684,0.16494845360824742,0.12643678160919541,0.14285714285714285,0.125,0.12903225806451613,0.125,,0.16,0.18181818181818182,0.19444444444444445,0.09090909090909091,,0.42857142857142855,0.14285714285714285,0.8,0.5625,0.6,0.5555555555555556,0.1,,,,0.1,1.0,1.0,1.0,,,,,0.9090909090909091,0.6,,,0.8,0.75,,,0.8,,0.53398,0.53354,0.55056,0.17391304347826086,0.17391304347826086,0.48148148148148145,0.3333333333333333,2.4699999999999998,,0.2568306010928962,,,,,1.0,,,,0.1111111111111111,,,,,,,,,,,,,,,,,0.3333333333333333,,,,,,True,,
680,1610612753,John Amaechi,John Amaechi,680,ORL,30670.0,511,-137,970,979,280,335,128,1949,38.0,66.0,5.0,12.0,6.0,12.0,13.0,43.0,18.0,52,,4.0,,,,2.0,69.0,161,,4.0,69.0,207.0,1014,7.0,17.0,,,6.0,20.0,15.0,43.0,,2.0,29.0,59.0,60.0,78.0,,,8.0,1.0,3.0,,18.0,16.0,4.0,20.0,4.0,,9.0,2.0,5.0,44.0,3.0,23.0,12.0,37.0,5.0,54.0,26.0,80,4.0,10.0,7.0,3.0,20.0,5.0,11.0,18.0,2.0,9.0,2.0,38,2.0,11.0,29.0,47.0,6.0,112.0,13.0,51.0,12.0,13.0,,,8.0,,5.0,13.0,8.0,,2.0,59.0,280,3.0,0.43478260869565216,0.46153846153846156,,,,,,0.42857142857142855,0.4117647058823529,0.3488372093023256,0.41818181818181815,0.4117647058823529,0.3333333333333333,0.4813953488372093,0.45454545454545453,0.44029850746268656,0.024242424242424242,0.11180124223602485,0.15151515151515152,0.16279069767441862,0.019230769230769232,22.52894033837934,0.5263157894736842,0.11363636363636363,0.09973045822102426,0.05721393034825871,0.14457831325301204,0.03896103896103896,0.10792951541850221,0.054279749478079335,0.07352941176470588,0.04424778761061947,0.05228758169934641,0.046153846153846156,,0.08771929824561403,0.0916030534351145,0.11904761904761904,0.16071428571428573,0.1111111111111111,0.05405405405405406,0.6153846153846154,0.4,0.5757575757575758,0.6785714285714286,0.3684210526315789,0.2606060606060606,0.3023255813953488,0.3611111111111111,0.23076923076923078,0.3151515151515151,0.34615384615384615,0.35294117647058826,0.7222222222222222,0.024242424242424242,,,,0.7058823529411765,0.4166666666666667,,,0.26666666666666666,0.5,0.044444444444444446,,0.42424242424242425,,0.45408048780487803,0.49936875,0.42428636363636374,0.2512315270935961,0.2562814070351759,0.0966183574879227,0.28502415458937197,8.029813664596274,30.025,0.28865979381443296,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,0.2,,,,,,True,,
