EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,PenaltyAtRimFGM,SecondChanceFtPoints,FTOffRebounds,BadPassOutOfBoundsTurnovers,BlockedAtRim,DefensiveGoaltends,Defensive 3 Seconds Violations,LongMidRangePctBlocked,OffFTReboundPct,OffCorner3ReboundPct,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimAccuracy,Fg3aBlocked,Clear Path Fouls,Blocked3s,BlockedCorner3,BlockedLongMidRange,FG3APctBlocked,Corner3PctBlocked,BlockedArc3,3SecondViolations,Arc3PctBlocked,HeaveAttempts,Technical Free Throw Trips,OffensiveGoaltends,on
1065,1610612763,Erick Strickland,Erick Strickland,1065,VAN,16416.0,274,-24,541,537,201,204,57.0,1078,4.0,12.0,3.0,4.0,4.0,16.0,5.0,23.0,2.0,6.0,1.0,1.0,1.0,2.0,7.0,30.0,1.0,1.0,3.0,12.0,13.0,51.0,9.0,36.0,32.0,85.0,540,2.0,10.0,2.0,2.0,10.0,2.0,18.0,4.0,14.0,19.0,35.0,18.0,8.0,24.0,3.0,4.0,30.0,7.0,5.0,31,8.0,39,5.0,3.0,10.0,4.0,17.0,86,3.0,4.0,10.0,25,8.0,43,7.0,50,2.0,13,9,4.0,9,6.0,8.0,2.0,3.0,3.0,17,1.0,5.0,4.0,29,1.0,2.0,36.0,1.0,11.0,1.0,6.0,1.0,1.0,1.0,1.0,35.0,201,9.0,0.6923076923076923,0.8181818181818182,0.8888888888888888,0.25,1.0,0.2857142857142857,0.25,0.2549019607843137,0.2,0.1111111111111111,0.3045977011494253,0.4166666666666667,0.25,0.40865384615384615,0.4166666666666667,0.4166666666666667,0.41379310344827586,0.09803921568627451,0.25,0.125,20.09966777408638,0.5294117647058824,0.4,0.13297872340425532,0.02127659574468085,0.17543859649122806,0.05,0.14285714285714285,0.028225806451612902,0.022727272727272728,0.03571428571428571,0.011363636363636364,0.058823529411764705,0.0975609756097561,0.1,0.18181818181818182,0.13333333333333333,0.3333333333333333,0.03389830508474576,1.0,0.13793103448275862,0.3333333333333333,0.4444444444444444,0.5,0.1839080459770115,0.25,0.2857142857142857,0.5,0.26436781609195403,0.21739130434782608,0.21739130434782608,1.0,0.06896551724137931,0.3333333333333333,0.3333333333333333,1.0,0.3448275862068966,0.23333333333333334,0.23333333333333334,0.8571428571428571,0.25,0.08333333333333333,1.0,1.0,0.08333333333333333,1.0,1.0,0.125,0.0625,0.5,0.375,0.25,0.5517241379310345,0.23333333333333334,0.47901436781609213,0.4746,0.468071875,0.12244897959183673,0.18032786885245902,0.02702702702702703,0.11764705882352941,0.4117647058823529,11.40980392156863,25.447222222222223,0.37153419593345655,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1134,1610612763,Ike Austin,Ike Austin,1134,VAN,38382.0,640,-105,1219,1222,324,291,149.0,2441,21.0,37.0,18.0,6.0,3.0,20.0,46.0,128.0,1.0,9.0,,1.0,,3.0,3.0,11.0,,2.0,1.0,5.0,70.0,185.0,4.0,20.0,19.0,171.0,1272,12.0,32.0,,3.0,27.0,11.0,37.0,1.0,8.0,11.0,36.0,118.0,22.0,12.0,,14.0,11.0,3.0,6.0,38,8.0,46,5.0,3.0,18.0,7.0,13.0,100,5.0,32.0,23.0,95,15.0,133,39.0,172,4.0,14,9,5.0,23,15.0,21.0,,8.0,4.0,44,6.0,10.0,37.0,75,1.0,7.0,30.0,2.0,12.0,,4.0,17.0,8.0,17.0,12.0,36.0,324,6.0,0.8428571428571429,0.9365079365079365,1.0,0.2,,0.125,0.2,0.3783783783783784,0.375,0.2972972972972973,0.37073170731707317,0.34285714285714286,0.2777777777777778,0.3904109589041096,0.36486486486486486,0.33962264150943394,0.0975609756097561,0.032432432432432434,0.08108108108108109,0.1,18.82605583392985,0.5227272727272727,0.5172413793103449,0.20833333333333334,0.06438631790744467,0.24210526315789474,0.056818181818181816,0.21415607985480944,0.06324786324786325,0.08403361344537816,0.06818181818181818,0.052845528455284556,0.06779661016949153,0.24369747899159663,0.24503311258278146,0.15591397849462366,0.29508196721311475,0.14705882352941177,0.032520325203252036,0.7058823529411765,0.18048780487804877,0.5675675675675675,0.6176470588235294,0.5714285714285714,0.0975609756097561,0.15,0.16666666666666666,0.6666666666666666,0.624390243902439,0.359375,0.36220472440944884,0.9782608695652174,0.04390243902439024,0.1111111111111111,0.1111111111111111,1.0,0.05365853658536585,0.2727272727272727,0.2727272727272727,1.0,0.5142857142857142,0.02857142857142857,,,0.05714285714285714,,,0.13333333333333333,0.06666666666666667,,0.1111111111111111,0.2,0.2780487804878049,0.2727272727272727,0.4479243902439023,0.5250016666666667,0.43484999999999996,0.05581395348837209,0.06153846153846154,,0.15789473684210525,0.21052631578947367,14.061621621621619,24.435000000000002,0.26579163248564397,10.0,3.0,3.0,2.0,9.0,9.0,1.0,1.0,0.0078125,0.05555555555555555,0.034482758620689655,0.5555555555555556,0.3,0.5,,,,,,,,,,,,,,True
1710,1610612763,Mike Bibby,Mike Bibby,1710,VAN,167734.0,2796,-342,5424,5404,1393,1448,637.0,10828,65.0,122.0,7.0,38.0,44.0,110.0,249.0,520.0,15.0,42.0,1.0,4.0,2.0,12.0,79.0,200.0,15.0,31.0,21.0,61.0,358.0,752.0,94.0,242.0,113.0,1111.0,5772,20.0,51.0,16.0,35.0,93.0,81.0,165.0,23.0,73.0,65.0,296.0,342.0,374.0,255.0,27.0,8.0,200.0,79.0,29.0,556,48.0,604,27.0,21.0,226.0,84.0,246.0,1256,6.0,34.0,40.0,185,,225,40.0,265,15.0,89,55,34.0,160,114.0,64.0,7.0,46.0,3.0,224,13.0,52.0,40.0,130,2.0,12.0,151.0,6.0,39.0,1.0,38.0,9.0,5.0,10.0,6.0,296.0,1393,24.0,0.4776536312849162,0.4830508474576271,0.9042553191489362,0.3884297520661157,0.45714285714285713,0.3150684931506849,0.3884297520661157,0.47606382978723405,0.39215686274509803,0.4909090909090909,0.5020120724346077,0.5116279069767442,0.4852941176470588,0.5211069418386491,0.5166666666666667,0.524822695035461,0.24346076458752516,0.03856382978723404,0.10655737704918032,0.08181818181818182,20.894071914480076,0.7142857142857143,,0.08941517641372644,0.01596244131455399,0.08421052631578947,0.014742014742014743,0.08844339622641509,0.015766653527788728,0.01263157894736842,0.01594896331738437,0.017509727626459144,0.01048951048951049,0.07818930041152264,0.07001321003963012,0.11380145278450363,0.08771929824561403,0.07518796992481203,0.02976190476190476,0.6,0.1227364185110664,0.5327868852459017,0.5963302752293578,0.2923076923076923,0.11066398390342053,0.4,0.43564356435643564,0.13636363636363635,0.5231388329979879,0.47884615384615387,0.4853801169590643,0.5863453815261044,0.04225352112676056,0.35714285714285715,0.36585365853658536,1.0,0.2012072434607646,0.395,0.395,0.8860759493670886,0.08139534883720931,0.046511627906976744,0.25,1.0,0.36046511627906974,0.4838709677419355,0.8666666666666667,0.15966386554621848,0.05042016806722689,0.16666666666666666,0.25630252100840334,0.3442622950819672,0.36619718309859156,0.395,0.4495207243460763,0.4627962499999998,0.45263592436974787,0.038910505836575876,0.049681528662420385,0.00411522633744856,0.08370837083708371,0.2664266426642664,14.250797872340426,25.395867768595046,0.2568215339233038,2.0,19.0,5.0,,36.0,2.0,,,0.013461538461538462,,0.024793388429752067,0.2857142857142857,,0.5,1.0,2.0,1.0,1.0,2.0,0.004132231404958678,0.023809523809523808,,,,,,,True
1722,1610612763,Michael Dickerson,Michael Dickerson,1722,VAN,134716.0,2245,-315,4356,4337,1129,1195,509.0,8693,104.0,198.0,27.0,52.0,36.0,123.0,134.0,325.0,23.0,58.0,1.0,3.0,5.0,14.0,47.0,140.0,5.0,14.0,8.0,32.0,274.0,646.0,70.0,198.0,177.0,935.0,4647,22.0,63.0,6.0,17.0,89.0,57.0,156.0,13.0,46.0,72.0,225.0,290.0,258.0,195.0,15.0,12.0,140.0,47.0,67.0,160,37.0,197,32.0,5.0,44.0,30.0,86.0,431,7.0,45.0,25.0,108,2.0,135,53.0,188,10.0,52,35,17.0,79,40.0,67.0,10.0,39.0,8.0,146,11.0,33.0,68.0,180,6.0,27.0,233.0,12.0,87.0,,36.0,23.0,11.0,24.0,17.0,225.0,1129,20.0,0.5291970802919708,0.5410447761194029,0.9285714285714286,0.35353535353535354,0.35294117647058826,0.2826086956521739,0.35353535353535354,0.4241486068111455,0.3492063492063492,0.36538461538461536,0.4490521327014218,0.3875,0.3787128712871287,0.4895287958115183,0.46842105263157896,0.45180722891566266,0.23459715639810427,0.10371517027863777,0.17676767676767677,0.23577235772357724,22.253692089823993,0.541095890410959,0.015037593984962405,0.0645933014354067,0.027043269230769232,0.06666666666666667,0.02147239263803681,0.06497313141182218,0.02613065326633166,0.034666666666666665,0.017928286852589643,0.029224904701397714,0.02040816326530612,0.04534005037783375,0.053156146179401995,0.0861812778603269,0.06593406593406594,0.06862745098039216,0.023474178403755867,0.7083333333333334,0.23459715639810427,0.5252525252525253,0.6380368098159509,0.5384615384615384,0.1457345971563981,0.2926829268292683,0.3829787234042553,0.3055555555555556,0.38507109004739337,0.4123076923076923,0.4161490683229814,0.582089552238806,0.06872037914691943,0.39655172413793105,0.40350877192982454,0.9565217391304348,0.16587677725118483,0.3357142857142857,0.3381294964028777,0.9148936170212766,0.3375,0.0375,0.3333333333333333,1.0,0.175,0.35714285714285715,1.0,0.25742574257425743,0.06930693069306931,0.35714285714285715,0.15841584158415842,0.25,0.46919431279620855,0.3357142857142857,0.4758007710557532,0.47110472972972967,0.46079054726368157,0.09466811751904244,0.12066574202496533,,0.09518716577540107,0.24064171122994651,11.374613003095977,24.951515151515146,0.25918273645546375,13.0,26.0,27.0,1.0,17.0,10.0,1.0,,0.009230769230769232,0.008333333333333333,0.024691358024691357,0.48148148148148145,0.38461538461538464,0.5,2.0,,1.0,,2.0,0.010101010101010102,0.017241379310344827,1.0,1.0,0.007142857142857143,,,,True
949,1610612763,Shareef Abdur-Rahim,Shareef Abdur-Rahim,949,VAN,194441.0,3241,-435,6247,6239,1624,1649,742.0,12486,268.0,415.0,94.0,96.0,158.0,403.0,166.0,398.0,4.0,26.0,1.0,4.0,2.0,12.0,8.0,38.0,,3.0,5.0,16.0,592.0,1216.0,12.0,64.0,443.0,1663.0,6634,69.0,144.0,1.0,7.0,214.0,130.0,262.0,7.0,28.0,174.0,455.0,796.0,388.0,33.0,3.0,90.0,36.0,8.0,150.0,194,56.0,250,47.0,9.0,58.0,25.0,111.0,556,24.0,150.0,78.0,420,62.0,560,175.0,735,19.0,90,66,24.0,127,59.0,104.0,13.0,68.0,19.0,231,18.0,54.0,93.0,238,21.0,40.0,531.0,48.0,204.0,,58.0,76.0,35.0,77.0,47.0,455.0,1624,35.0,0.6722972972972973,0.7276051188299817,0.9166666666666666,0.1875,0.14285714285714285,0.25,0.1935483870967742,0.4868421052631579,0.4791666666666667,0.4961832061068702,0.4765625,0.46688741721854304,0.4844827586206897,0.5401606425702812,0.5611702127659575,0.5773333333333334,0.05,0.12335526315789473,0.17590361445783131,0.16377171215880892,24.244128814512727,0.5497835497835498,0.32978723404255317,0.17478152309612985,0.061025223759153785,0.14311926605504588,0.05172413793103448,0.1689280868385346,0.059548254620123205,0.06307977736549165,0.06873315363881402,0.055225148683092605,0.05214723926380368,0.15008726003490402,0.16937354988399073,0.19421487603305784,0.12755102040816327,0.1830065359477124,0.03696498054474708,0.6103896103896104,0.32421875,0.6457831325301204,0.783625730994152,0.6455223880597015,0.31484375,0.3920595533498759,0.4688427299703264,0.5,0.3109375,0.41708542713567837,0.4289405684754522,0.8795180722891566,0.0203125,0.15384615384615385,0.15384615384615385,1.0,0.0296875,0.21052631578947367,0.21621621621621623,0.875,0.6225165562913907,0.026490066225165563,0.25,1.0,0.019867549668874173,,,0.3310344827586207,0.041379310344827586,0.16666666666666666,0.05517241379310345,0.3125,0.37421875,0.2222222222222222,0.459026799687011,0.5014089147286822,0.4528709342560553,0.14206128133704735,0.14868804664723032,,0.12868310282621767,0.2736019242333133,9.229605263157898,26.042187499999997,0.259964783095886,48.0,66.0,73.0,1.0,11.0,36.0,8.0,,0.02763819095477387,0.006097560975609756,0.050724637681159424,0.5106382978723404,0.14583333333333334,0.6875,1.0,,1.0,,5.0,0.015625,,1.0,9.0,0.02631578947368421,2.0,56.0,,True
51,1610612763,Mahmoud Abdul-Rauf,Mahmoud Abdul-Rauf,51,VAN,17579.0,293,-13,564,563,157,183,72.0,1127,3.0,6.0,,1.0,9.0,19.0,62.0,124.0,,1.0,,,,1.0,1.0,6.0,,,,2.0,74.0,149.0,1.0,7.0,10.0,161.0,601,6.0,11.0,,,12.0,16.0,33.0,,3.0,6.0,38.0,76.0,72.0,,3.0,,6.0,1.0,4.0,46,7.0,53,6.0,1.0,17.0,10.0,19.0,113,,1.0,2.0,8,,10,1.0,11,,5,3,2.0,10,6.0,10.0,1.0,4.0,,20,,5.0,16.0,34,,1.0,14.0,,3.0,,4.0,1.0,,1.0,1.0,38.0,157,5.0,0.5135135135135135,0.5135135135135135,,0.14285714285714285,,,0.14285714285714285,0.4966442953020134,0.5454545454545454,0.48484848484848486,0.483974358974359,0.5454545454545454,0.4444444444444444,0.4938650306748466,0.5454545454545454,0.475,0.04487179487179487,0.026845637583892617,,,28.41614906832298,0.5,,0.037037037037037035,0.004366812227074236,0.0425531914893617,,0.03802281368821293,0.003816793893129771,,,0.007874015748031496,,0.08695652173913043,,0.041666666666666664,0.05714285714285714,,,1.0,0.038461538461538464,0.5,0.5,0.6666666666666666,0.12179487179487179,0.47368421052631576,0.47368421052631576,0.2222222222222222,0.7948717948717948,0.5,0.5166666666666667,0.5483870967741935,0.00641025641025641,,,,0.038461538461538464,0.16666666666666666,0.2,,,,,,,,,0.027777777777777776,0.027777777777777776,,0.05555555555555555,,0.08333333333333333,0.16666666666666666,0.4051846153846155,0.38993,0.4010097222222223,0.018867924528301886,0.019736842105263157,,0.07453416149068323,0.2360248447204969,16.96107382550336,25.385714285714283,0.2783687943262411,,1.0,,,6.0,,,,0.03225806451612903,,,,,1.0,1.0,,,,1.0,0.14285714285714285,,,,0.16666666666666666,,,,True
1800,1610612763,Damon Jones,Damon Jones,1800,VAN,59883.0,998,-172,1915,1916,587,523,232.0,3831,33.0,57.0,7.0,28.0,6.0,25.0,18.0,57.0,21.0,58.0,2.0,6.0,4.0,18.0,45.0,98.0,4.0,8.0,15.0,31.0,57.0,139.0,66.0,156.0,29.0,341.0,2065,3.0,12.0,6.0,14.0,28.0,23.0,55.0,19.0,49.0,21.0,124.0,66.0,48.0,150.0,48.0,2.0,98.0,45.0,10.0,122,18.0,140,10.0,8.0,40.0,18.0,64.0,298,2.0,10.0,28.0,48,2.0,78,12.0,90,2.0,27,21,6.0,36,27.0,17.0,5.0,9.0,2.0,53,4.0,21.0,16.0,45,,1.0,39.0,4.0,8.0,1.0,13.0,1.0,,1.0,,124.0,587,6.0,0.5789473684210527,0.5892857142857143,0.7575757575757576,0.4230769230769231,0.42857142857142855,0.3877551020408163,0.4230769230769231,0.41007194244604317,0.25,0.41818181818181815,0.5288135593220339,0.46153846153846156,0.4951923076923077,0.5447284345047924,0.5,0.5254237288135594,0.5288135593220339,0.07194244604316546,0.08771929824561403,0.12,16.75824175824176,0.6792452830188679,0.03508771929824561,0.06408544726301736,0.013679890560875513,0.15300546448087432,0.011111111111111112,0.0815450643776824,0.013172338090010977,0.024390243902439025,0.012658227848101266,0.00909090909090909,0.017699115044247787,0.07142857142857142,0.05925925925925926,0.06397306397306397,0.128,0.20689655172413793,0.013333333333333334,,0.19322033898305085,0.5789473684210527,0.6346153846153846,0.6060606060606061,0.0847457627118644,0.24,0.2727272727272727,0.6666666666666666,0.19322033898305085,0.3157894736842105,0.32727272727272727,0.5,0.19661016949152543,0.3620689655172414,0.375,1.0,0.33220338983050846,0.45918367346938777,0.45918367346938777,0.6444444444444445,0.2692307692307692,0.23076923076923078,0.3333333333333333,1.0,0.3076923076923077,0.5,0.25,0.2692307692307692,0.17307692307692307,0.2222222222222222,0.2980769230769231,0.4838709677419355,0.7220338983050848,0.45918367346938777,0.5101122033898303,0.5122710526315789,0.5033778846153846,0.03,0.055944055944055944,0.006369426751592357,0.08211143695014662,0.36363636363636365,9.655395683453238,24.853205128205126,0.30652741514360315,2.0,13.0,4.0,,7.0,1.0,,,0.03508771929824561,,,0.2857142857142857,,0.4642857142857143,2.0,1.0,,,,0.01282051282051282,0.034482758620689655,,,,,,,True
2031,1610612763,Stromile Swift,Stromile Swift,2031,VAN,51288.0,855,-144,1614,1628,448,468,188.0,3242,65.0,102.0,35.0,30.0,18.0,63.0,12.0,33.0,,,,,,,,4.0,,,,3.0,95.0,198.0,,4.0,48.0,238.0,1783,20.0,46.0,,,46.0,23.0,51.0,,3.0,15.0,61.0,138.0,52.0,,,32.0,4.0,,22.0,13,6.0,19,3.0,3.0,4.0,1.0,8.0,44,15.0,48.0,20.0,80,12.0,112,66.0,178,9.0,38,23,15.0,23,8.0,20.0,7.0,15.0,1.0,43,5.0,9.0,47.0,106,6.0,5.0,81.0,8.0,39.0,,5.0,52.0,29.0,52.0,31.0,61.0,448,13.0,0.7263157894736842,0.8734177215189873,,,,,,0.4797979797979798,0.43478260869565216,0.45098039215686275,0.47029702970297027,0.43478260869565216,0.42592592592592593,0.5,0.4423076923076923,0.4621212121212121,0.019801980198019802,0.1111111111111111,0.09803921568627451,0.19047619047619047,15.330060010911076,0.5348837209302325,0.2222222222222222,0.13377926421404682,0.07894736842105263,0.13986013986013987,0.13043478260869565,0.1349527665317139,0.08713692946058091,0.06428571428571428,0.0979381443298969,0.072992700729927,0.13095238095238096,0.0945945945945946,0.15577889447236182,0.1394422310756972,0.16346153846153846,0.07692307692307693,0.10975609756097561,0.5961538461538461,0.504950495049505,0.6372549019607843,0.7065217391304348,0.7384615384615385,0.3118811881188119,0.2857142857142857,0.35294117647058826,0.6111111111111112,0.16336633663366337,0.36363636363636365,0.36363636363636365,0.8333333333333334,,,,,0.019801980198019802,,,,0.7608695652173914,,,,,,,0.5555555555555556,,,0.05555555555555555,,0.5247524752475248,,0.4885656716417912,0.5332499999999999,0.4852556603773585,0.16738197424892703,0.1703056768558952,,0.19327731092436976,0.25630252100840334,5.816161616161617,29.45,0.27757125154894674,18.0,19.0,6.0,3.0,3.0,17.0,1.0,,,0.06,0.12903225806451613,0.5142857142857142,0.16666666666666666,0.6333333333333333,,,,,6.0,,,,,,,,1.0,True
3,1610612763,Grant Long,Grant Long,3,VAN,66704.0,1112,-170,2130,2120,589,589,255.0,4250,38.0,64.0,22.0,14.0,6.0,25.0,57.0,133.0,1.0,3.0,,,1.0,1.0,1.0,7.0,,,,2.0,101.0,222.0,2.0,10.0,87.0,295.0,2282,19.0,39.0,,,48.0,24.0,46.0,1.0,3.0,54.0,105.0,150.0,52.0,6.0,,22.0,7.0,1.0,9.0,46,18.0,64,11.0,7.0,18.0,6.0,22.0,146,9.0,56.0,29.0,108,9.0,146,66.0,212,10.0,54,36,18.0,30,20.0,16.0,3.0,10.0,3.0,46,5.0,15.0,43.0,115,5.0,5.0,122.0,6.0,36.0,,28.0,11.0,2.0,11.0,5.0,105.0,589,26.0,0.7425742574257426,0.8333333333333334,1.0,0.2,,0.3333333333333333,0.2,0.45495495495495497,0.48717948717948717,0.5217391304347826,0.4482758620689655,0.48717948717948717,0.5204081632653061,0.5086206896551724,0.5106382978723404,0.625,0.04310344827586207,0.04054054054054054,0.046875,0.12,13.82716049382716,0.6521739130434783,0.14754098360655737,0.13043478260869565,0.0681265206812652,0.14285714285714285,0.05454545454545454,0.13288069835111543,0.06585612968591692,0.08080808080808081,0.0625,0.06490384615384616,0.0625,0.12093023255813953,0.13712374581939799,0.1305732484076433,0.13245033112582782,0.17307692307692307,0.08547008547008547,0.45454545454545453,0.27586206896551724,0.59375,0.6229508196721312,0.47368421052631576,0.10775862068965517,0.24,0.2727272727272727,0.6666666666666666,0.5732758620689655,0.42857142857142855,0.43846153846153846,0.9298245614035088,0.01293103448275862,0.3333333333333333,0.3333333333333333,1.0,0.03017241379310345,0.14285714285714285,0.14285714285714285,1.0,0.5641025641025641,,,,,,,0.2857142857142857,0.02040816326530612,1.0,0.04081632653061224,,0.31896551724137934,0.14285714285714285,0.4532245689655174,0.48111891891891895,0.42581938775510203,0.13740458015267176,0.14285714285714285,,0.16271186440677965,0.3559322033898305,12.26621621621621,25.35,0.2765258215962441,12.0,9.0,10.0,1.0,2.0,8.0,,1.0,0.022556390977443608,0.017857142857142856,0.03773584905660377,0.5454545454545454,0.08333333333333333,0.6428571428571429,,,,,1.0,,,,1.0,,,,,True
735,1610612763,Bryant Reeves,Bryant Reeves,735,VAN,90907.0,1515,-172,2927,2925,664,702,354.0,5852,87.0,126.0,55.0,27.0,52.0,135.0,80.0,199.0,,1.0,,,,,1.0,3.0,,,1.0,1.0,219.0,460.0,1.0,4.0,90.0,531.0,3079,35.0,78.0,,,87.0,44.0,88.0,1.0,1.0,34.0,125.0,340.0,98.0,3.0,,56.0,3.0,1.0,28.0,54,11.0,65,9.0,2.0,20.0,12.0,22.0,141,17.0,89.0,37.0,212,18.0,267,109.0,376,8.0,34,22,12.0,42,28.0,26.0,3.0,14.0,4.0,68,4.0,15.0,93.0,200,22.0,12.0,112.0,18.0,57.0,,8.0,47.0,22.0,47.0,28.0,125.0,664,25.0,0.776255707762557,0.8900523560209425,1.0,0.25,,1.0,0.25,0.47608695652173916,0.44871794871794873,0.5,0.47521551724137934,0.44871794871794873,0.5112359550561798,0.5195694716242661,0.4943181818181818,0.5787037037037037,0.008620689655172414,0.06086956521739131,0.07142857142857142,0.11851851851851852,17.392610393511564,0.6176470588235294,0.21951219512195122,0.18580192813321647,0.07574468085106383,0.1510204081632653,0.08292682926829269,0.17965367965367965,0.07681159420289856,0.09166666666666666,0.07608695652173914,0.06878306878306878,0.06293706293706294,0.1821561338289963,0.20854271356783918,0.16877637130801687,0.14772727272727273,0.15942028985507245,0.037383177570093455,0.5957446808510638,0.27155172413793105,0.6904761904761905,0.7435897435897436,0.5402298850574713,0.29094827586206895,0.3851851851851852,0.4369747899159664,0.8653846153846154,0.42887931034482757,0.4020100502512563,0.40816326530612246,0.975,0.0021551724137931034,,,,0.00646551724137931,0.3333333333333333,0.3333333333333333,1.0,0.7051282051282052,,,,,,,0.30337078651685395,,,0.011235955056179775,1.0,0.2801724137931034,0.3333333333333333,0.4481723060344827,0.5239971428571429,0.4597589887640451,0.11332007952286283,0.11422845691382766,,0.1638418079096045,0.23540489642184556,10.195869565217393,25.55,0.2268534335497096,32.0,18.0,17.0,3.0,5.0,22.0,4.0,2.0,0.01507537688442211,0.04477611940298507,0.12903225806451613,0.5818181818181818,0.09375,0.6666666666666666,,1.0,,,3.0,,,,,,,,,True
