EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,3SecondViolations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,FTOffRebounds,OffensiveGoaltends,Defensive 3 Seconds Violations,OffFTReboundPct,Arc3FGA,PenaltyArc3FGA,FG3A,PenaltyFG3A,HeaveAttempts,BlockedLongMidRange,DefensiveGoaltends,FG3APct,LongMidRangePctBlocked,Arc3Frequency,PenaltyArc3Frequency,Avg3ptShotDistance,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,FG3M,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Technical Free Throw Trips,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,Clear Path Fouls,Fg3aBlocked,Blocked3s,BlockedArc3,FG3APctBlocked,Corner3PctBlocked,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,BlockedCorner3,Arc3PctBlocked,on,HeaveMakes,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct
124,1610612758,Vlade Divac,Vlade Divac,124,SAC,36738.0,612,55,1162,1169,338.0,321.0,157,2331,49.0,77.0,7.0,16.0,13.0,18.0,26.0,62.0,9.0,35.0,84.0,174.0,79.0,247.0,1152.0,8.0,24.0,17.0,33.0,19.0,40.0,36.0,74.0,96.0,72.0,12.0,18.0,43.0,16.0,59.0,8.0,8.0,27.0,1.0,15.0,134.0,7.0,33.0,21.0,87.0,8.0,116.0,40.0,156.0,4.0,17.0,11.0,6.0,32.0,1.0,20.0,18.0,1.0,12.0,1.0,50.0,4.0,13.0,33.0,73.0,5.0,11.0,108.0,8.0,41.0,17.0,18.0,14.0,4.0,18.0,10.0,4.0,74.0,338.0,8.0,0.5714285714285714,0.6153846153846154,0.4827586206896552,0.3333333333333333,0.475,0.4827586206896552,0.3333333333333333,0.475,0.5513392857142857,0.4583333333333333,0.5692307692307692,0.10344827586206896,0.12987012987012986,0.12903225806451613,20.266272189349113,0.64,0.22857142857142856,0.18125,0.07221006564551423,0.20192307692307693,0.06363636363636363,0.18493150684931506,0.07054673721340388,0.06521739130434782,0.10526315789473684,0.04790419161676647,0.05333333333333334,0.08571428571428572,0.18888888888888888,0.21341463414634146,0.15486725663716813,0.2191780821917808,0.16129032258064516,0.05555555555555555,0.5555555555555556,0.4425287356321839,0.6363636363636364,0.7313432835820896,0.5918367346938775,0.3563218390804598,0.41935483870967744,0.48148148148148145,0.38461538461538464,0.20114942528735633,0.2571428571428571,0.2571428571428571,1.0,0.6666666666666666,0.4375,0.14285714285714285,0.45,0.7222222222222222,0.4425287356321839,0.4570649425287357,0.4859863636363636,0.42893500000000007,0.19806763285024154,0.19806763285024154,0.13360323886639677,0.29959514170040485,6.448850574712643,0.2908777969018933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
1444,1610612758,Lawrence Funderburke,Lawrence Funderburke,1444,SAC,26711.0,445,64,838,846,162.0,142.0,114,1684,48.0,71.0,12.0,23.0,6.0,9.0,13.0,35.0,21.0,59.0,82.0,165.0,27.0,191.0,796.0,15.0,34.0,9.0,39.0,13.0,29.0,2.0,28.0,96.0,68.0,24.0,11.0,8.0,5.0,13.0,4.0,1.0,5.0,,3.0,31.0,4.0,41.0,12.0,64.0,9.0,85.0,46.0,131.0,6.0,5.0,4.0,1.0,8.0,1.0,3.0,14.0,5.0,5.0,3.0,22.0,4.0,5.0,9.0,26.0,2.0,3.0,41.0,4.0,19.0,4.0,10.0,4.0,6.0,10.0,6.0,1.0,28.0,162.0,4.0,0.5853658536585366,0.6857142857142857,0.49696969696969695,0.4411764705882353,0.4482758620689655,0.49696969696969695,0.4411764705882353,0.4482758620689655,0.5190217391304348,0.5,0.42424242424242425,0.06666666666666667,0.11267605633802817,0.08571428571428572,20.977596741344193,0.36363636363636365,0.45,0.17582417582417584,0.11849710982658959,0.16216216216216217,0.05128205128205128,0.1735159817351598,0.10613207547169812,0.1368421052631579,0.16,0.07947019867549669,0.03508771929824561,0.09523809523809523,0.1794871794871795,0.17391304347826086,0.17567567567567569,0.15789473684210525,0.17647058823529413,0.08333333333333333,0.6,0.4303030303030303,0.676056338028169,0.7619047619047619,0.6458333333333334,0.21212121212121213,0.37142857142857144,0.40625,0.5384615384615384,0.3575757575757576,0.3559322033898305,0.3559322033898305,0.47619047619047616,0.6764705882352942,0.5217391304347826,,0.3103448275862069,0.6666666666666666,0.4303030303030303,0.48324848484848487,0.517240625,0.46239310344827583,0.10555555555555556,0.10555555555555556,0.20418848167539266,0.14659685863874344,7.956969696969701,0.19331742243436753,1.0,1.0,1.0,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
1513,1610612758,Scot Pollard,Scot Pollard,1513,SAC,57451.0,958,211,1775,1780,353.0,251.0,257,3555,92.0,164.0,33.0,64.0,17.0,26.0,21.0,73.0,2.0,5.0,115.0,242.0,73.0,303.0,1634.0,37.0,74.0,28.0,102.0,19.0,33.0,17.0,55.0,148.0,82.0,60.0,38.0,19.0,10.0,29.0,9.0,1.0,10.0,2.0,7.0,68.0,12.0,102.0,25.0,120.0,10.0,155.0,117.0,272.0,18.0,29.0,21.0,8.0,19.0,3.0,8.0,20.0,2.0,11.0,1.0,39.0,6.0,7.0,76.0,137.0,13.0,10.0,97.0,13.0,46.0,10.0,53.0,27.0,25.0,53.0,32.0,2.0,55.0,353.0,5.0,0.6434782608695652,0.8705882352941177,0.47520661157024796,0.5,0.5757575757575758,0.4732510288065844,0.5,0.5588235294117647,0.5297202797202797,0.5730337078651685,0.6111111111111112,0.15702479338842976,0.12804878048780488,0.2191780821917808,15.388280133396856,0.48717948717948717,0.2127659574468085,0.15364916773367476,0.13672922252010725,0.15625,0.07547169811320754,0.15409139213602552,0.12596685082872927,0.1889400921658986,0.15163934426229508,0.08421052631578947,0.0990990990990991,0.020833333333333332,0.1411764705882353,0.15492957746478872,0.15902140672782875,0.16363636363636364,0.14,0.20689655172413793,0.6037735849056604,0.6748971193415638,0.5609756097560976,0.6433566433566433,0.6521739130434783,0.3004115226337449,0.2876712328767123,0.3684210526315789,0.6190476190476191,0.0205761316872428,0.4,0.5,0.5,0.8648648648648649,0.515625,0.09090909090909091,0.7647058823529411,0.6538461538461539,0.6790123456790124,0.5066706611570247,0.5293134328358209,0.5086363636363637,0.16666666666666666,0.16727272727272727,0.33663366336633666,0.18151815181518152,2.7954545454545454,0.19887323943661972,3.0,1.0,2.0,0.06,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.00411522633744856,0.2,0.00411522633744856,0.029411764705882353,41.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
1517,1610612758,Bobby Jackson,Bobby Jackson,1517,SAC,98844.0,1647,224,3127,3142,812.0,709.0,428,6269,94.0,162.0,12.0,25.0,25.0,41.0,36.0,98.0,62.0,162.0,192.0,422.0,65.0,566.0,3005.0,34.0,70.0,2.0,76.0,42.0,90.0,32.0,155.0,180.0,204.0,26.0,32.0,144.0,17.0,161.0,13.0,4.0,74.0,21.0,49.0,339.0,19.0,54.0,33.0,137.0,2.0,172.0,74.0,246.0,4.0,87.0,41.0,46.0,61.0,9.0,38.0,42.0,10.0,23.0,11.0,103.0,6.0,23.0,51.0,139.0,9.0,8.0,88.0,10.0,35.0,13.0,7.0,3.0,4.0,7.0,6.0,,155.0,812.0,18.0,0.46875,0.5027932960893855,0.4549763033175355,0.4857142857142857,0.4666666666666667,0.4762357414448669,0.49333333333333335,0.5,0.5,0.5,0.545774647887324,0.07582938388625593,0.1111111111111111,0.12244897959183673,18.20414847161572,0.5922330097087378,0.02197802197802198,0.10450038138825324,0.04258675078864353,0.1134020618556701,0.0657439446366782,0.10611735330836454,0.046885035324341684,0.04918032786885246,0.03178484107579462,0.04665314401622718,0.08040201005025126,0.03333333333333333,0.05714285714285714,0.11252653927813164,0.12142857142857143,0.12135922330097088,0.09411764705882353,0.01556420233463035,0.8571428571428571,0.30798479087452474,0.5802469135802469,0.6527777777777778,0.5531914893617021,0.18631178707224336,0.3673469387755102,0.4186046511627907,0.2777777777777778,0.30798479087452474,0.38271604938271603,0.3875,0.45161290322580644,0.3333333333333333,0.48,0.16666666666666666,0.3333333333333333,0.6097560975609756,0.5057034220532319,0.4879049523809524,0.4393194915254237,0.5004610655737706,0.06352087114337568,0.07829977628635347,0.13427561837455831,0.27385159010600707,9.030805687203792,0.25967380876239204,1.0,,,0.00980392156862745,49.0,16.0,104.0,33.0,1.0,,,0.19771863117870722,0.012345679012345678,0.09315589353612168,0.13008130081300814,24.3576923076923,21.0,55.0,3.0,6.0,17.0,18.0,2.0,2.0,7.0,39.0,2.0,5.0,13.0,102.0,15.0,48.0,18.0,2.0,0.8717948717948718,0.375,0.4,0.3939393939393939,0.3786407766990291,0.10456273764258556,0.38181818181818183,0.38181818181818183,0.9047619047619048,0.3673469387755102,0.3673469387755102,0.8333333333333334,0.04,0.02666666666666667,1.0,1.0,0.13821138211382114,0.35294117647058826,0.4375,0.375,,,,,,,,,,,,True,,,
468,1610612758,Jon Barry,Jon Barry,468,SAC,41978.0,700,83,1333,1337,340.0,278.0,183,2670,16.0,32.0,3.0,5.0,3.0,5.0,8.0,15.0,16.0,40.0,40.0,87.0,51.0,215.0,1261.0,4.0,9.0,7.0,21.0,7.0,15.0,22.0,51.0,50.0,30.0,2.0,2.0,71.0,11.0,82.0,7.0,4.0,46.0,8.0,17.0,175.0,3.0,6.0,9.0,42.0,,51.0,9.0,60.0,4.0,21.0,12.0,9.0,27.0,3.0,24.0,9.0,2.0,3.0,,36.0,2.0,11.0,26.0,54.0,1.0,3.0,57.0,2.0,16.0,9.0,4.0,,3.0,4.0,2.0,,51.0,340.0,7.0,0.625,0.6410256410256411,0.45977011494252873,0.4444444444444444,0.4666666666666667,0.4606741573033708,0.5,0.3815789473684211,0.5174129353233831,0.5882352941176471,0.5102040816326531,0.022988505747126436,0.03125,0.06666666666666667,15.319974143503554,0.75,,0.0726643598615917,0.01092896174863388,0.07142857142857142,0.024,0.07244318181818182,0.013353115727002967,0.006944444444444444,0.011976047904191617,0.012605042016806723,0.021739130434782608,0.030303030303030304,0.06451612903225806,0.08482142857142858,0.06521739130434782,0.056179775280898875,0.10810810810810811,0.03773584905660377,0.5,0.1797752808988764,0.5,0.5161290322580645,0.5,0.08426966292134831,0.5333333333333333,0.5714285714285714,0.625,0.2247191011235955,0.4,0.4,0.75,0.35714285714285715,0.6,,0.13157894736842105,0.6,0.6910112359550562,0.5170189265536724,0.5504222222222224,0.49406621621621616,0.08333333333333333,0.15841584158415842,0.09767441860465116,0.2372093023255814,10.56206896551724,0.2550637659414854,,,,,75.0,18.0,91.0,23.0,1.0,1.0,,0.5112359550561798,,0.42134831460674155,0.47368421052631576,25.24615384615384,3.0,16.0,,,5.0,25.0,2.0,5.0,5.0,28.0,2.0,5.0,5.0,63.0,21.0,74.0,25.0,9.0,0.75,0.3076923076923077,0.4,0.21739130434782608,0.3111111111111111,0.0898876404494382,0.1875,0.1875,1.0,0.3333333333333333,0.3333333333333333,0.72,,0.35714285714285715,0.4,1.0,0.13157894736842105,,0.2777777777777778,0.33783783783783783,1.0,,,,,,,,,,,True,,,
1715,1610612758,Jason Williams,Jason Williams,1715,SAC,6538.0,109,-12,223,227,75.0,88.0,20,450,5.0,6.0,,,1.0,2.0,1.0,3.0,1.0,5.0,7.0,14.0,7.0,33.0,253.0,,,,,1.0,2.0,7.0,9.0,10.0,4.0,,,18.0,4.0,22.0,2.0,2.0,11.0,2.0,5.0,48.0,,,3.0,5.0,1.0,9.0,,9.0,,4.0,1.0,3.0,4.0,1.0,3.0,4.0,1.0,1.0,,8.0,,1.0,3.0,11.0,1.0,1.0,10.0,,2.0,3.0,,,,1.0,1.0,,9.0,75.0,4.0,0.7142857142857143,0.7142857142857143,0.5,,0.5,0.4642857142857143,,0.25,0.5,,0.5625,,,,16.59919028340081,0.5,0.25,0.07142857142857142,,0.1111111111111111,,0.08247422680412371,,,,,,,,0.08,0.0967741935483871,0.09090909090909091,0.2,,1.0,0.21428571428571427,0.8333333333333334,0.8333333333333334,0.8,0.10714285714285714,0.3333333333333333,0.3333333333333333,1.0,0.17857142857142858,0.2,0.2,,,,,0.5,0.5,0.7142857142857143,0.5236982142857143,0.59085,0.5383,0.06666666666666667,0.125,,0.2727272727272727,8.75,0.336322869955157,,,,,11.0,1.0,14.0,2.0,,,,0.5,,0.39285714285714285,0.25,24.835714285714285,,3.0,,,1.0,4.0,,1.0,,4.0,,1.0,,12.0,,11.0,4.0,,1.0,0.2857142857142857,,,0.2857142857142857,0.10714285714285714,,,,0.36363636363636365,0.36363636363636365,1.0,,1.0,,,0.25,,,0.36363636363636365,,1.0,1.0,1.0,0.07142857142857142,0.3333333333333333,,,,,,True,,,
978,1610612758,Peja Stojakovic,Peja Stojakovic,978,SAC,58191.0,970,143,1847,1867,548.0,498.0,244,3714,59.0,92.0,10.0,17.0,15.0,24.0,20.0,79.0,48.0,123.0,127.0,294.0,112.0,492.0,1790.0,16.0,37.0,16.0,57.0,29.0,72.0,49.0,149.0,140.0,114.0,16.0,33.0,54.0,14.0,68.0,8.0,6.0,28.0,6.0,20.0,150.0,7.0,22.0,27.0,75.0,21.0,123.0,29.0,152.0,2.0,40.0,26.0,14.0,30.0,7.0,13.0,27.0,8.0,17.0,4.0,57.0,6.0,8.0,19.0,46.0,1.0,6.0,131.0,8.0,42.0,20.0,2.0,1.0,1.0,2.0,1.0,,149.0,548.0,10.0,0.5511811023622047,0.5882352941176471,0.43197278911564624,0.43243243243243246,0.4027777777777778,0.47146401985111663,0.4659090909090909,0.4716981132075472,0.5251641137855579,0.55,0.5485074626865671,0.11224489795918367,0.15217391304347827,0.22784810126582278,23.906976744186046,0.5263157894736842,0.3387096774193548,0.10067114093959731,0.030013642564802184,0.1569767441860465,0.04142011834319527,0.11123227917121047,0.03215077605321508,0.05025125628140704,0.027450980392156862,0.017921146953405017,0.03669724770642202,0.05,0.07453416149068323,0.07480314960629922,0.13333333333333333,0.17796610169491525,0.1111111111111111,0.010471204188481676,0.5,0.228287841191067,0.6413043478260869,0.7564102564102564,0.6610169491525424,0.19602977667493796,0.25316455696202533,0.32786885245901637,0.5,0.3052109181141439,0.3902439024390244,0.39344262295081966,0.4375,0.38636363636363635,0.5882352941176471,0.3,0.22641509433962265,0.625,0.4987593052109181,0.46928225806451623,0.4691414285714286,0.44640283018867927,0.09610983981693363,0.12804878048780488,0.11585365853658537,0.30284552845528456,10.376190476190477,0.2966973470492691,,,,,89.0,26.0,109.0,34.0,,,,0.2704714640198511,0.008130081300813009,0.22084367245657568,0.24528301886792453,25.04770642201835,6.0,20.0,1.0,3.0,8.0,36.0,2.0,6.0,11.0,42.0,3.0,7.0,14.0,96.0,30.0,89.0,36.0,14.0,0.7619047619047619,0.3853211009174312,0.42857142857142855,0.4117647058823529,0.3853211009174312,0.04962779156327544,0.3,0.3157894736842105,1.0,0.4044943820224719,0.4044943820224719,0.7222222222222222,0.022727272727272728,0.13636363636363635,0.3333333333333333,1.0,0.07547169811320754,0.375,0.4230769230769231,0.4044943820224719,,1.0,,,0.009174311926605505,0.05,1.0,1.0,1.0,,,True,,,
185,1610612758,Chris Webber,Chris Webber,185,SAC,59414.0,990,140,1877,1877,530.0,461.0,265,3754,96.0,153.0,16.0,30.0,24.0,40.0,59.0,175.0,94.0,240.0,249.0,568.0,107.0,611.0,1762.0,33.0,75.0,28.0,94.0,63.0,149.0,52.0,181.0,256.0,242.0,32.0,33.0,68.0,31.0,99.0,22.0,9.0,48.0,12.0,8.0,229.0,8.0,53.0,32.0,120.0,23.0,175.0,65.0,240.0,19.0,26.0,14.0,12.0,42.0,9.0,29.0,28.0,3.0,13.0,2.0,70.0,9.0,20.0,42.0,83.0,5.0,11.0,164.0,10.0,63.0,24.0,39.0,18.0,19.0,39.0,23.0,2.0,181.0,530.0,9.0,0.5140562248995983,0.5493562231759657,0.43838028169014087,0.44,0.4228187919463087,0.4375,0.42857142857142855,0.41883116883116883,0.4678407350689127,0.47959183673469385,0.4713541666666667,0.058098591549295774,0.10457516339869281,0.06857142857142857,32.670582919114324,0.6,0.42592592592592593,0.15228426395939088,0.066167290886392,0.18285714285714286,0.052980132450331126,0.15784008307372793,0.06407563025210083,0.10212765957446808,0.0703125,0.035483870967741936,0.07,0.0196078431372549,0.12359550561797752,0.16730038022813687,0.15561959654178675,0.18803418803418803,0.1724137931034483,0.06620209059233449,0.5897435897435898,0.265625,0.6274509803921569,0.7007299270072993,0.5625,0.3038194444444444,0.33714285714285713,0.3619631901840491,0.23728813559322035,0.4166666666666667,0.39166666666666666,0.4,0.6382978723404256,0.38961038961038963,0.5333333333333333,0.0625,0.2597402597402597,0.6,0.2795138888888889,0.43498973913043476,0.4522389705882353,0.4182529411764706,0.10015898251192369,0.10144927536231885,0.15384615384615385,0.29623567921440264,10.069894366197184,0.2823654768247203,4.0,,2.0,0.058823529411764705,8.0,5.0,8.0,5.0,,2.0,5.0,0.013888888888888888,0.020833333333333332,0.013888888888888888,0.032467532467532464,27.75,,,,,,2.0,,2.0,1.0,2.0,,2.0,1.0,6.0,,8.0,2.0,,1.0,0.25,,0.2,0.25,,,,,0.25,0.25,1.0,,0.025974025974025976,,,,,0.2,0.25,,,,,,,,,,,,True,,,
2045,1610612758,Hedo Turkoglu,Hedo Turkoglu,2045,SAC,45035.0,751,68,1435,1429,316.0,281.0,203,2864,34.0,64.0,5.0,12.0,7.0,14.0,12.0,42.0,26.0,63.0,72.0,169.0,49.0,244.0,1384.0,7.0,20.0,6.0,29.0,10.0,26.0,17.0,52.0,64.0,80.0,10.0,18.0,33.0,11.0,44.0,6.0,5.0,16.0,4.0,13.0,99.0,3.0,26.0,10.0,75.0,2.0,87.0,30.0,117.0,5.0,32.0,15.0,17.0,16.0,5.0,6.0,20.0,3.0,10.0,4.0,36.0,3.0,6.0,41.0,87.0,7.0,5.0,58.0,3.0,26.0,4.0,14.0,5.0,7.0,14.0,5.0,1.0,52.0,316.0,5.0,0.4444444444444444,0.47761194029850745,0.4260355029585799,0.35,0.38461538461538464,0.4411764705882353,0.4423076923076923,0.47297297297297297,0.4899193548387097,0.5,0.5531914893617021,0.10650887573964497,0.15625,0.19047619047619047,16.755162241887906,0.4444444444444444,0.045454545454545456,0.11961722488038277,0.04482758620689655,0.07246376811594203,0.022556390977443608,0.1111111111111111,0.04067321178120617,0.046242774566473986,0.027472527472527472,0.057777777777777775,0.020833333333333332,0.02702702702702703,0.09352517985611511,0.12396694214876033,0.13008130081300814,0.0625,0.09523809523809523,0.043859649122807015,0.35714285714285715,0.2895927601809955,0.53125,0.6296296296296297,0.5,0.19004524886877827,0.2857142857142857,0.35294117647058826,0.3333333333333333,0.2850678733031674,0.4126984126984127,0.4126984126984127,0.4230769230769231,0.46153846153846156,0.4166666666666667,,0.3783783783783784,0.5,0.5248868778280543,0.49140746606334856,0.5036375000000001,0.5214972972972972,0.10655737704918032,0.13541666666666666,0.11885245901639344,0.21311475409836064,9.319526627218934,0.22020905923344947,1.0,,1.0,0.022727272727272728,31.0,5.0,52.0,11.0,,2.0,,0.23529411764705882,,0.14027149321266968,0.13513513513513514,24.371153846153852,9.0,21.0,3.0,2.0,6.0,8.0,1.0,3.0,3.0,17.0,3.0,6.0,5.0,42.0,9.0,31.0,8.0,1.0,0.8235294117647058,0.3269230769230769,0.5,0.45454545454545453,0.3269230769230769,0.09502262443438914,0.42857142857142855,0.42857142857142855,0.8888888888888888,0.25806451612903225,0.25806451612903225,0.75,0.11538461538461539,0.11538461538461539,0.3333333333333333,,0.16216216216216217,0.3333333333333333,0.6,0.25806451612903225,1.0,,,,,,2.0,0.6666666666666666,1.0,,,True,,,
57,1610612758,Doug Christie,Doug Christie,57,SAC,52691.0,878,173,1666,1679,467.0,423.0,235,3345,36.0,72.0,6.0,11.0,10.0,17.0,8.0,30.0,9.0,35.0,53.0,137.0,89.0,270.0,1602.0,8.0,17.0,9.0,37.0,16.0,32.0,43.0,87.0,44.0,62.0,12.0,18.0,78.0,12.0,90.0,9.0,3.0,40.0,19.0,19.0,192.0,3.0,29.0,16.0,60.0,1.0,77.0,32.0,109.0,5.0,64.0,40.0,24.0,22.0,6.0,15.0,20.0,5.0,7.0,4.0,42.0,4.0,12.0,21.0,68.0,5.0,2.0,101.0,4.0,27.0,19.0,12.0,2.0,5.0,13.0,5.0,,87.0,467.0,15.0,0.41509433962264153,0.46808510638297873,0.38686131386861317,0.47058823529411764,0.5,0.44146341463414634,0.4827586206896552,0.44,0.5242914979757085,0.5441176470588235,0.5774647887323944,0.13138686131386862,0.1527777777777778,0.2,14.67005076142132,0.5238095238095238,0.020833333333333332,0.0907715582450832,0.04277286135693215,0.10457516339869281,0.019867549668874173,0.09336609336609336,0.038600723763570564,0.06796116504854369,0.046413502109704644,0.01702127659574468,0.02,0.0196078431372549,0.07746478873239436,0.1013215859030837,0.08904109589041095,0.061946902654867256,0.225,0.04716981132075472,0.38461538461538464,0.35121951219512193,0.5,0.5901639344262295,0.4444444444444444,0.14634146341463414,0.26666666666666666,0.3333333333333333,0.25,0.17073170731707318,0.2571428571428571,0.2647058823529412,0.4444444444444444,0.3793103448275862,0.5454545454545454,0.16666666666666666,0.34,0.5882352941176471,0.6829268292682927,0.506510294117647,0.506087037037037,0.5166673469387755,0.11842105263157894,0.16875,0.13703703703703704,0.32222222222222224,6.706569343065693,0.28031212484994,,,,,45.0,9.0,68.0,18.0,1.0,5.0,1.0,0.33170731707317075,0.02857142857142857,0.21951219512195122,0.18,25.117647058823525,9.0,23.0,6.0,2.0,9.0,16.0,2.0,6.0,2.0,25.0,4.0,12.0,4.0,69.0,6.0,44.0,16.0,12.0,0.92,0.36764705882352944,0.3333333333333333,0.2222222222222222,0.373134328358209,0.11219512195121951,0.391304347826087,0.391304347826087,0.8888888888888888,0.35555555555555557,0.36363636363636365,0.9375,0.20689655172413793,0.20689655172413793,0.3333333333333333,1.0,0.18,0.2222222222222222,0.2222222222222222,0.36363636363636365,,1.0,1.0,,0.014705882352941176,,2.0,0.3333333333333333,1.0,1.0,0.022222222222222223,True,,,
