EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGA,SecondChanceAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,LiveBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,AtRimFrequency,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,SecondChanceAtRimFrequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,AtRimFGM,SecondChanceAtRimFGM,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGM,PtsUnassisted2s,ThreePtAssists,Arc3Assists,LongMidRangeAssists,Steals,BadPassSteals,LostBallSteals,BadPassTurnovers,AtRimPctBlocked,DefLongMidRangeReboundPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,Corner3FGA,SecondChanceCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,FG3M,FG3A,SecondChanceFG3M,SecondChanceFG3A,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,FTDefRebounds,SelfOReb,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Travels,2pt And 1 Free Throw Trips,Technical Free Throw Trips,BlockedAtRim,BlockedLongMidRange,NonShootingPenaltyNonTakeFouls,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,NonHeaveFg3Pct,FG3APct,DefFTReboundPct,DefCorner3ReboundPct,SelfORebPct,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,NonHeaveArc3Accuracy,Avg3ptShotDistance,Corner3FGM,PenaltyCorner3FGA,PenaltyArc3FGM,PenaltyArc3FGA,PenaltyFG3M,PenaltyFG3A,PtsUnassisted3s,Fg3aBlocked,OffThreePtRebounds,BadPassOutOfBoundsTurnovers,SecondChanceTurnovers,PenaltyFg3Pct,FG3APctBlocked,Arc3PctBlocked,OffThreePtReboundPct,OffArc3ReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,FTOffRebounds,Offensive Fouls,DefensiveGoaltends,LongMidRangePctBlocked,OffFTReboundPct,OffCorner3ReboundPct,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Corner3Assists,Blocked3s,BlockedArc3,on,3SecondViolations,Defensive 3 Seconds Violations,PenaltyCorner3FGM,HeaveAttempts,PenaltyCorner3Accuracy,OffensiveGoaltends,Clear Path Fouls,BlockedCorner3,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct
1802,1610612741,Brad Miller,Brad Miller,1802,CHI,339.0,6,-10,12,11,2,9,1,23,,,,,,,,,,17,,,,,,,,,,,,,,,,,1.0,1,3,,3,,,,,,,,4.0,2.0,,,,,,,2,,,,,,,,,,,,,,13.333333333333334,,0.5,,1.0,0.6666666666666666,,,,,,,1.0,,,,,,,,,,,,,1.0,1.0,,,,0.16666666666666666,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,
1882,1610612741,Elton Brand,Elton Brand,1882,CHI,3289.0,55,-36,109,104,38,43,16,213,6.0,3.0,5.0,10.0,7.0,9.0,23.0,5.0,23.0,130,2.0,4.0,2.0,6.0,3.0,6.0,,6.0,8.0,2.0,6.0,7.0,4.0,1.0,15.0,4.0,1.0,4,7,6.0,13,,,1.0,,3.0,5.0,,7.0,3.0,1.0,,,,,6.0,38,0.4444444444444444,0.5,0.391304347826087,0.5,0.5,0.391304347826087,0.5,0.5,0.42592592592592593,0.6,0.42857142857142855,0.08695652173913043,0.1,22.950819672131146,,0.14814814814814814,0.09523809523809523,0.1,0.13513513513513514,0.09433962264150944,0.5,,0.041666666666666664,0.125,0.25,0.125,,0.2608695652173913,0.43478260869565216,0.5,0.5555555555555556,0.6,0.30434782608695654,0.75,0.2608695652173913,0.4386434782608695,0.5289499999999999,0.3903999999999999,0.11538461538461539,0.11538461538461539,0.2608695652173913,0.2608695652173913,8.856521739130436,0.3486238532110092,3.0,1.0,,,1.0,10.0,1.0,,1.0,,,,,0.16666666666666666,,0.5,0.6,,0.14285714285714285,0.14285714285714285,1.0,0.3333333333333333,,,,,,,,,,,,,,,2.0,,,2.0,,1.0,,,,,,,,,,,,,0.4,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,0.09090909090909091,,,,,,,,1.0,,,,0.2,0.5,,,,1.0,,,True,,,,,,,,,,
2064,1610612741,Khalid El-Amin,Khalid El-Amin,2064,CHI,2385.0,40,-5,81,82,23,42,6,163,4.0,,,2.0,6.0,3.0,12.0,,6.0,77,,,,,1.0,4.0,,2.0,2.0,,6.0,8.0,3.0,2.0,18.0,,4.0,4,8,,8,3.0,1.0,3.0,1.0,3.0,4.0,,,,,,,,,2.0,23,0.3333333333333333,0.3333333333333333,0.25,,0.25,0.2,,0.2,0.2,,0.2,,,20.689655172413794,1.0,0.13333333333333333,,0.5714285714285714,0.21621621621621623,,,,,0.07692307692307693,0.125,0.3333333333333333,,0.26666666666666666,0.13333333333333333,,,,0.4,,0.4666666666666667,0.46304000000000006,,0.39683999999999997,,,,0.3333333333333333,10.799999999999999,0.2839506172839506,2.0,,1.0,1.0,1.0,4.0,2.0,1.0,1.0,,,,2.0,,0.2222222222222222,0.5,0.5,0.5,0.16666666666666666,0.16666666666666666,,,,0.2,1.0,,,,3.0,,,,3.0,,,,,3.0,,,,,,,,,,,,,,,,0.2,,0.75,,,0.2,,,,,,,,,24.8,,,,1.0,,1.0,,,,,1.0,,,,,,,,,,0.2,,,,,,,,,,,1.0,,,True,,,,,,,,,,
1864,1610612741,Steve Goodrich,Steve Goodrich,1864,CHI,1187.0,20,3,39,39,17,24,6,78,1.0,,,,,,1.0,,,32,,,,,,1.0,,,,,1.0,1.0,,,2.0,,,1,1,,1,1.0,,1.0,1.0,,,,,,,,,,,,17,,,,,,,,,,,,,,4.3478260869565215,1.0,0.06666666666666667,,,0.05555555555555555,,,,,,0.2,,,1.0,,,,,,,1.0,0.5978,,0.5978,,,,,,0.4358974358974359,,,,1.0,,,,,1.0,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,
2063,1610612741,Jake Voskuhl,Jake Voskuhl,2063,CHI,693.0,12,-2,23,24,14,18,6,47,3.0,1.0,1.0,3.0,,3.0,6.0,,6.0,18,2.0,2.0,,4.0,2.0,4.0,,4.0,2.0,3.0,,,,,,1.0,,4,5,2.0,7,,,,,,2.0,,,,,,,,,4.0,14,0.3333333333333333,0.5,0.5,1.0,0.5,0.5,1.0,0.5,0.5,1.0,0.5,0.5,0.6666666666666666,20.0,,0.5,0.08333333333333333,,0.3333333333333333,0.13333333333333333,,,0.16666666666666666,,1.0,,,0.5,0.5,0.3333333333333333,1.0,1.0,,0.5,0.5,0.45415,0.4837,0.4633,,,0.6666666666666666,0.6666666666666666,4.05,0.6086956521739131,2.0,1.0,2.0,2.0,,4.0,,,,,,,,0.3333333333333333,0.5,0.6666666666666666,1.0,,,,,1.0,,0.5,1.0,,,,,,,,,,,,2.0,,,1.0,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,0.3333333333333333,0.5,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,
1913,1610612741,Michael Ruffin,Michael Ruffin,1913,CHI,891.0,15,1,31,33,27,6,5,64,1.0,,,1.0,,,2.0,1.0,1.0,25,,,,,,2.0,1.0,1.0,,1.0,,,,,,,2.0,2,4,3.0,7,2.0,1.0,5.0,4.0,3.0,5.0,,2.0,,1.0,1.0,1.0,2.0,2.0,1.0,27,,,,,,,,,0.16666666666666666,,0.16666666666666666,0.5,,21.62162162162162,0.4,0.2857142857142857,,0.6666666666666666,0.4,0.15384615384615385,,,,0.5,,0.6666666666666666,1.0,0.5,0.5,,,,,,0.5,0.43225,,0.43225,,,,1.0,2.75,0.8709677419354839,,,,1.0,,,,,,3.0,3.0,,1.0,1.0,0.3333333333333333,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,,,,,0.6666666666666666,0.5,,,,,,,1.0,1.0,,,0.3333333333333333,1.0,,,,,1.0,1.0,True,,,,,,,,,,
1434,1610612741,Dragan Tarlac,Dragan Tarlac,1434,CHI,33840.0,564,-176,1049,1057,263,350,127,2106,24.0,12.0,19.0,47.0,20.0,37.0,91.0,21.0,95.0,1152,6.0,16.0,9.0,21.0,12.0,22.0,15.0,39.0,58.0,6.0,26.0,29.0,17.0,4.0,61.0,26.0,15.0,57,79,32.0,111,19.0,3.0,37.0,13.0,47.0,93.0,9.0,29.0,10.0,5.0,17.0,5.0,17.0,7.0,39.0,263,0.7837837837837838,0.8529411764705882,0.4065934065934066,0.375,0.5454545454545454,0.4065934065934066,0.375,0.5454545454545454,0.4523809523809524,0.5,0.6290322580645161,0.06593406593406594,0.06382978723404255,11.88284518828452,0.5135135135135135,0.15159574468085107,0.05895691609977324,0.19736842105263158,0.1592920353982301,0.05905511811023622,0.06306306306306306,0.04054054054054054,0.07142857142857142,0.1308411214953271,0.19047619047619047,0.13114754098360656,0.4117647058823529,0.26373626373626374,0.5164835164835165,0.40425531914893614,0.4318181818181818,0.7894736842105263,0.21978021978021978,0.75,0.26373626373626374,0.4315527472527471,0.5008357142857143,0.41426363636363633,0.1,0.1,0.22105263157894736,0.4105263157894737,8.005494505494509,0.25071496663489035,12.0,5.0,4.0,5.0,6.0,16.0,3.0,2.0,5.0,7.0,4.0,3.0,16.0,0.125,0.1402439024390244,0.5,0.5714285714285714,0.6666666666666666,0.3,0.3,1.0,0.4166666666666667,0.4,0.22727272727272727,0.8,,,,,,,,,,,,6.0,,,7.0,1.0,18.0,1.0,4.0,1.0,,12.0,,8.0,,,,,,0.14893617021276595,0.4666666666666667,0.020833333333333332,,,,,,,,,,,,,,,,,,,,4.0,4.0,7.0,,,,0.05970149253731343,0.05555555555555555,,,,,,,2.0,4.0,3.0,,0.08,0.07692307692307693,,,,1.0,,,False,4.0,1.0,,,,,,,,
1500,1610612741,Ron Mercer,Ron Mercer,1500,CHI,147393.0,2457,-481,4558,4564,1324,1490,583,9122,237.0,30.0,55.0,162.0,639.0,469.0,1038.0,178.0,1158.0,4939,48.0,118.0,26.0,128.0,120.0,289.0,69.0,327.0,632.0,45.0,148.0,194.0,59.0,41.0,434.0,54.0,28.0,125,158,72.0,230,70.0,27.0,127.0,39.0,68.0,146.0,4.0,217.0,90.0,24.0,26.0,7.0,27.0,17.0,327.0,1324,0.673773987206823,0.683982683982684,0.45183044315992293,0.4067796610169492,0.41522491349480967,0.45202952029520294,0.40476190476190477,0.4069400630914827,0.48811544991511036,0.45323741007194246,0.4576271186440678,0.04335260115606936,0.12962962962962962,24.82404413163401,0.5511811023622047,0.0740521327014218,0.028481012658227847,0.08069164265129683,0.07518427518427519,0.03013945119208277,0.04025423728813559,0.02936096718480138,0.021301775147928994,0.046153846153846156,0.05894308943089431,0.08791208791208792,0.6296296296296297,0.21863468634686348,0.14944649446494465,0.3395061728395062,0.3900709219858156,0.5636363636363636,0.5894833948339483,0.23809523809523808,0.261070110701107,0.446383101851852,0.43404867256637164,0.43024140127388527,0.0779896013864818,0.0812274368231047,0.11053540587219343,0.2823834196891192,12.677167630057797,0.2904782799473453,148.0,14.0,41.0,63.0,266.0,306.0,46.0,38.0,48.0,74.0,55.0,19.0,43.0,0.0759493670886076,0.10650887573964497,0.6244725738396625,0.6757990867579908,0.6891891891891891,0.4162754303599374,0.42022116903633494,0.6879699248120301,0.4666666666666667,0.42857142857142855,0.19873817034700317,0.6507936507936508,8.0,4.0,12.0,38.0,,4.0,14.0,46.0,2.0,8.0,42.0,14.0,35.0,12.0,5.0,25.0,57.0,11.0,15.0,20.0,9.0,14.0,5.0,28.0,1.0,0.30434782608695654,0.25,0.32558139534883723,0.042435424354243544,0.028901734104046242,0.05405405405405406,0.045787545787545784,0.007380073800738007,0.03505535055350553,0.3157894736842105,0.3157894736842105,1.0,0.031746031746031744,0.031746031746031744,,,0.34285714285714286,27.197826086956525,2.0,5.0,5.0,23.0,6.0,28.0,,,13.0,10.0,4.0,0.21428571428571427,,,0.039755351681957186,0.03859649122807018,0.25,0.25,1.0,0.015772870662460567,0.07255520504731862,0.21739130434782608,5.0,14.0,2.0,0.009389671361502348,0.03289473684210526,0.047619047619047616,2.0,0.5,1.0,8.0,1.0,1.0,False,1.0,,1.0,3.0,0.2,,,,,
1724,1610612741,Bryce Drew,Bryce Drew,1724,CHI,76558.0,1276,-148,2399,2390,647,679,293,4789,51.0,5.0,17.0,51.0,113.0,83.0,215.0,14.0,297.0,2527,7.0,19.0,,38.0,21.0,53.0,14.0,89.0,96.0,7.0,147.0,178.0,58.0,32.0,387.0,6.0,14.0,40,56,12.0,68,47.0,7.0,68.0,17.0,37.0,97.0,1.0,19.0,2.0,8.0,3.0,2.0,3.0,3.0,89.0,647,0.5783132530120482,0.5925925925925926,0.386046511627907,0.3684210526315789,0.39622641509433965,0.44357366771159873,0.5277777777777778,0.4807692307692308,0.4527439024390244,0.5277777777777778,0.5114942528735632,0.03255813953488372,,14.420975965040057,0.6911764705882353,0.04357298474945534,0.006243496357960458,0.07216494845360824,0.048561151079136694,0.009623797025371828,0.012345679012345678,,0.007228915662650603,0.028368794326241134,0.06159420289855073,0.06289308176100629,1.0,0.15987460815047022,0.15987460815047022,0.3333333333333333,0.3333333333333333,0.35294117647058826,0.3542319749216301,0.1388888888888889,0.48589341692789967,0.4705567823343849,0.481655,0.43773896103896104,0.00625,0.009259259259259259,0.12794612794612795,0.2996632996632997,12.391162790697672,0.2696957065443935,26.0,3.0,6.0,11.0,40.0,70.0,31.0,25.0,57.0,30.0,17.0,13.0,40.0,0.11764705882352941,0.041666666666666664,0.5098039215686274,0.5777777777777777,0.5769230769230769,0.35398230088495575,0.35714285714285715,0.675,0.6,0.6666666666666666,0.14102564102564102,0.5454545454545454,12.0,2.0,34.0,92.0,8.0,15.0,39.0,104.0,8.0,17.0,90.0,4.0,92.0,34.0,2.0,5.0,21.0,1.0,2.0,1.0,,1.0,,11.0,0.7692307692307693,0.375,0.47058823529411764,0.375,0.32601880877742945,0.02666666666666667,0.11428571428571428,0.027472527472527472,0.03761755485893417,0.2884012539184953,0.3695652173913043,0.3695652173913043,0.7352941176470589,0.05555555555555555,0.4166666666666667,0.5333333333333333,1.0,0.3695652173913043,25.611538461538462,5.0,1.0,10.0,24.0,11.0,25.0,27.0,,5.0,5.0,4.0,0.44,,,0.027472527472527472,0.02531645569620253,0.4166666666666667,0.4166666666666667,1.0,0.01282051282051282,0.3076923076923077,0.4166666666666667,1.0,3.0,,0.008849557522123894,0.01282051282051282,0.041666666666666664,,,,6.0,,,False,,1.0,1.0,,1.0,,,,,
1736,1610612741,Corey Benjamin,Corey Benjamin,1736,CHI,43071.0,718,-164,1333,1338,421,477,176,2671,64.0,19.0,12.0,37.0,76.0,71.0,177.0,43.0,242.0,1433,11.0,31.0,2.0,33.0,18.0,40.0,8.0,50.0,80.0,14.0,47.0,59.0,21.0,11.0,130.0,27.0,13.0,37,55,32.0,87,14.0,5.0,53.0,15.0,46.0,115.0,4.0,67.0,30.0,6.0,14.0,3.0,14.0,7.0,50.0,421,0.5633802816901409,0.6153846153846154,0.4011299435028249,0.3548387096774194,0.45,0.402834008097166,0.45588235294117646,0.3387096774193548,0.4368231046931408,0.4583333333333333,0.36231884057971014,0.07909604519774012,0.1891891891891892,21.31782945736434,0.2641509433962264,0.07922912205567452,0.04927007299270073,0.12380952380952381,0.08741258741258741,0.04682779456193353,0.09271523178807947,0.054878048780487805,0.017167381974248927,0.09774436090225563,0.055944055944055944,0.13636363636363635,0.5,0.2591093117408907,0.14979757085020243,0.32432432432432434,0.4,0.5,0.3076923076923077,0.5588235294117647,0.5425101214574899,0.4771926229508198,0.48127424242424244,0.4574127118644067,0.11070110701107011,0.14925373134328357,0.13636363636363635,0.2066115702479339,9.812994350282489,0.3158289572393098,35.0,10.0,7.0,13.0,24.0,62.0,12.0,10.0,15.0,22.0,16.0,6.0,9.0,0.078125,0.08376963350785341,0.546875,0.5932203389830508,0.42857142857142855,0.3157894736842105,0.32432432432432434,0.7916666666666666,0.5263157894736842,0.4,0.20967741935483872,0.5384615384615384,8.0,,17.0,62.0,3.0,3.0,19.0,70.0,3.0,3.0,51.0,12.0,59.0,17.0,5.0,8.0,39.0,6.0,6.0,6.0,1.0,11.0,,19.0,0.8947368421052632,0.2714285714285714,1.0,0.2835820895522388,0.2834008097165992,0.07246376811594203,0.058823529411764705,0.058823529411764705,0.032388663967611336,0.25101214574898784,0.27419354838709675,0.27419354838709675,0.8823529411764706,,0.08823529411764706,1.0,1.0,0.288135593220339,25.959999999999997,2.0,1.0,2.0,21.0,2.0,22.0,6.0,,4.0,7.0,4.0,0.09090909090909091,,,0.03508771929824561,0.030303030303030304,0.25,0.25,1.0,0.016129032258064516,0.3387096774193548,0.09523809523809523,1.0,13.0,1.0,0.02631578947368421,0.01818181818181818,0.06666666666666667,,,,2.0,,,False,,,,3.0,,2.0,,,,
1913,1610612741,Michael Ruffin,Michael Ruffin,1913,CHI,51864.0,864,-141,1569,1577,497,559,217,3146,72.0,29.0,4.0,12.0,4.0,40.0,88.0,38.0,118.0,1689,15.0,34.0,7.0,37.0,10.0,17.0,20.0,40.0,50.0,11.0,29.0,39.0,12.0,3.0,88.0,80.0,23.0,122,157,98.0,255,20.0,7.0,41.0,15.0,60.0,126.0,12.0,75.0,29.0,10.0,36.0,12.0,36.0,20.0,40.0,497,0.625,0.8928571428571429,0.45454545454545453,0.4411764705882353,0.5882352941176471,0.45454545454545453,0.4411764705882353,0.5882352941176471,0.47580645161290325,0.45121951219512196,0.5882352941176471,0.125,0.25,9.00163666121113,0.4878048780487805,0.20132013201320131,0.1225114854517611,0.17037037037037037,0.19568151147098514,0.12698412698412698,0.16470588235294117,0.1188118811881188,0.099644128113879,0.15950920245398773,0.22826086956521738,0.1891891891891892,0.5555555555555556,0.8181818181818182,0.13636363636363635,0.3333333333333333,0.4444444444444444,0.5,0.045454545454545456,0.8529411764705882,0.8181818181818182,0.5310511363636364,0.5254,0.5400823529411765,0.2543859649122807,0.2543859649122807,0.3135593220338983,0.3389830508474576,1.9636363636363638,0.31676226896112175,35.0,12.0,10.0,16.0,1.0,30.0,10.0,9.0,14.0,27.0,15.0,12.0,13.0,0.1111111111111111,0.2084942084942085,0.4861111111111111,0.546875,0.6285714285714286,0.25,0.25,1.0,0.41379310344827586,,0.9411764705882353,0.625,,,,,,,,,,,,24.0,,,12.0,2.0,21.0,6.0,1.0,3.0,,23.0,1.0,15.0,,,,,,0.19047619047619047,0.08333333333333333,0.05405405405405406,,,,,,,,,,,,,,,,,,,,16.0,4.0,5.0,,,,0.1553398058252427,0.12631578947368421,,,,,,,2.0,8.0,,,0.029850746268656716,0.5,,,,1.0,,,False,1.0,,,,,,,,,
1802,1610612741,Brad Miller,Brad Miller,1802,CHI,85889.0,1431,-213,2636,2646,579,610,353,5282,202.0,58.0,24.0,98.0,81.0,167.0,381.0,168.0,505.0,2837,34.0,69.0,52.0,123.0,36.0,74.0,55.0,127.0,224.0,50.0,94.0,107.0,31.0,11.0,227.0,116.0,32.0,218,272,144.0,416,41.0,21.0,73.0,16.0,81.0,176.0,22.0,222.0,102.0,20.0,38.0,12.0,38.0,21.0,127.0,579,0.6706586826347305,0.7724137931034483,0.43832020997375326,0.4927536231884058,0.4864864864864865,0.4365284974093264,0.5,0.4675324675324675,0.5184804928131417,0.6089108910891089,0.5720720720720721,0.13123359580052493,0.25510204081632654,18.244125326370757,0.5616438356164384,0.21562809099901087,0.10469314079422383,0.1523809523809524,0.20475020475020475,0.10866261398176291,0.11904761904761904,0.10410094637223975,0.096579476861167,0.2222222222222222,0.21843003412969283,0.16265060240963855,0.5526315789473685,0.5233160621761658,0.2538860103626943,0.24489795918367346,0.3287671232876712,0.5416666666666666,0.20984455958549222,0.8169014084507042,0.5362694300518135,0.47996463730569955,0.5307459016393442,0.4729415584415585,0.21841541755888652,0.22077922077922077,0.24356435643564356,0.2514851485148515,5.832020997375331,0.21965098634294386,110.0,33.0,23.0,39.0,33.0,110.0,13.0,12.0,52.0,33.0,17.0,16.0,20.0,0.1188118811881188,0.20843672456575682,0.5445544554455446,0.6179775280898876,0.6181818181818182,0.4074074074074074,0.4125,0.9393939393939394,0.5689655172413793,0.09090909090909091,0.5064935064935064,0.5897435897435898,2.0,1.0,1.0,3.0,1.0,1.0,1.0,5.0,1.0,2.0,3.0,44.0,3.0,1.0,22.0,13.0,32.0,4.0,8.0,21.0,,25.0,1.0,29.0,1.0,0.2,0.5,0.2,0.012953367875647668,0.2716049382716049,0.11363636363636363,0.07784431137724551,0.0051813471502590676,0.007772020725388601,0.3333333333333333,0.5,1.0,0.014084507042253521,0.014084507042253521,1.0,1.0,0.3333333333333333,25.04,,2.0,,1.0,,3.0,,1.0,27.0,1.0,13.0,,0.2,0.3333333333333333,0.12980769230769232,0.12849162011173185,,,,0.025974025974025976,0.012987012987012988,,1.0,9.0,1.0,0.012345679012345678,0.011904761904761904,0.13793103448275862,,,,1.0,,,False,4.0,,,,,1.0,2.0,,,
1897,1610612741,Metta World Peace,Metta World Peace,1897,CHI,135974.0,2266,-370,4221,4231,1079,1136,519,8452,259.0,38.0,41.0,125.0,257.0,270.0,641.0,196.0,850.0,4532,32.0,69.0,12.0,82.0,49.0,125.0,90.0,230.0,306.0,64.0,196.0,223.0,81.0,42.0,473.0,47.0,35.0,161,225,57.0,282,73.0,38.0,157.0,31.0,88.0,246.0,16.0,261.0,101.0,39.0,40.0,16.0,43.0,15.0,230.0,1079,0.5666666666666667,0.5884615384615385,0.42121684867394693,0.463768115942029,0.392,0.41815856777493604,0.4069767441860465,0.4166666666666667,0.47117516629711753,0.43617021276595747,0.5111111111111111,0.0998439937597504,0.12,21.871127633209415,0.46496815286624205,0.10347043701799485,0.027309703660662404,0.10479041916167664,0.1037037037037037,0.027200791295746787,0.05725971370143149,0.0057361376673040155,0.022566995768688293,0.08316008316008316,0.10623556581986143,0.10150375939849623,0.3488372093023256,0.3312020460358056,0.159846547314578,0.328,0.37272727272727274,0.2926829268292683,0.32864450127877237,0.4418604651162791,0.5115089514066496,0.4771573717948723,0.5042239726027397,0.46585778443113784,0.11703360370799537,0.13988919667590027,0.09647058823529411,0.27058823529411763,9.243057722308894,0.2556266287609571,136.0,21.0,32.0,52.0,93.0,234.0,27.0,24.0,73.0,142.0,79.0,63.0,35.0,0.1891891891891892,0.11682242990654206,0.525096525096525,0.6476190476190476,0.5441176470588235,0.36186770428015563,0.36186770428015563,0.7204301075268817,0.5526315789473685,0.23809523809523808,0.30952380952380953,0.6153846153846154,24.0,5.0,27.0,117.0,,12.0,38.0,141.0,2.0,17.0,99.0,20.0,115.0,27.0,29.0,13.0,84.0,9.0,17.0,20.0,,23.0,1.0,40.0,0.868421052631579,0.2695035460992908,0.11764705882352941,0.2733812949640288,0.18030690537084398,0.21323529411764705,0.11764705882352941,0.0327455919395466,0.030690537084398978,0.149616368286445,0.23076923076923078,0.23076923076923078,0.8888888888888888,0.05813953488372093,0.13953488372093023,,,0.23478260869565218,25.570921985815595,11.0,5.0,11.0,38.0,14.0,43.0,15.0,,8.0,10.0,7.0,0.32558139534883723,,,0.026578073089700997,0.030418250950570342,0.4583333333333333,0.4583333333333333,0.8181818181818182,0.02976190476190476,0.2261904761904762,0.2894736842105263,2.0,27.0,4.0,,0.013888888888888888,,2.0,0.4,,3.0,3.0,2.0,False,3.0,,3.0,2.0,0.6,,1.0,1.0,,
