EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedLongMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceTurnovers,BlockedShortMidRange,DefCorner3ReboundPct,HeaveAttempts,FTOffRebounds,OffFTReboundPct,SecondChanceAtRimPctAssisted,DefensiveGoaltends,OffensiveGoaltends,Defensive 3 Seconds Violations,Clear Path Fouls,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,on,BlockedCorner3,3SecondViolations,HeaveMakes
133,1610612766,David Wesley,David Wesley,133,CHH,24138.0,402,2,755,769,205.0,260.0,91,1524,16.0,24.0,1.0,1.0,1.0,3.0,3.0,15.0,40.0,94.0,6.0,13.0,1.0,1.0,1.0,3.0,13.0,35.0,5.0,7.0,4.0,12.0,59.0,133.0,19.0,48.0,52.0,227.0,762,4.0,10.0,6.0,8.0,3.0,29.0,11.0,29.0,5.0,15.0,33.0,70.0,84.0,34.0,51.0,6.0,2.0,35.0,13.0,7.0,1.0,42.0,6.0,48.0,5.0,1.0,11.0,12.0,19.0,102.0,2.0,4.0,6.0,15.0,1.0,22.0,6.0,28.0,3.0,17.0,11.0,6.0,15.0,5.0,10.0,12.0,2.0,5.0,1.0,27.0,11.0,6.0,24.0,1.0,2.0,62.0,4.0,5.0,17.0,13.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,70.0,205.0,6.0,0.711864406779661,0.7241379310344828,0.8947368421052632,0.3958333333333333,0.75,0.3333333333333333,0.3958333333333333,0.44360902255639095,0.4,0.3793103448275862,0.48342541436464087,0.7222222222222222,0.42045454545454547,0.5410628019323671,0.725,0.5483870967741935,0.26519337016574585,0.020833333333333332,0.05263157894736842,0.125,0.06666666666666667,0.031914893617021274,0.02857142857142857,27.240977881257276,0.5555555555555556,0.03571428571428571,0.05357142857142857,0.013333333333333334,0.0821917808219178,0.037037037037037035,0.059490084985835696,0.01694915254237288,0.017543859649122806,0.02040816326530612,0.006896551724137931,0.022222222222222223,0.1111111111111111,0.015151515151515152,0.039603960396039604,0.08849557522123894,0.10909090909090909,0.031914893617021274,0.3333333333333333,0.13259668508287292,0.6666666666666666,0.7619047619047619,0.5,0.08287292817679558,0.2,0.21428571428571427,1.0,0.5193370165745856,0.425531914893617,0.43956043956043955,0.775,0.0718232044198895,0.46153846153846156,0.46153846153846156,1.0,0.19337016574585636,0.37142857142857144,0.38235294117647056,0.8461538461538461,0.05555555555555555,1.0,0.05555555555555555,1.0,1.0,0.3888888888888889,0.7142857142857143,1.0,0.06818181818181818,0.3333333333333333,0.06818181818181818,0.3333333333333333,0.2727272727272727,0.3333333333333333,0.39779005524861877,0.37142857142857144,0.4623599447513813,0.4287791666666667,0.43821477272727277,0.08762886597938144,0.11643835616438356,0.1277533039647577,0.30837004405286345,14.285714285714285,25.339583333333326,0.271523178807947,,,,,,,,,,,,,,True,,,
136,1610612766,P.J. Brown,P.J. Brown,136,CHH,10995.0,183,27,336,336,100.0,139.0,46,672,4.0,7.0,1.0,2.0,2.0,2.0,2.0,10.0,9.0,21.0,,,,,,,,,,,,,15.0,38.0,,,16.0,46.0,338,1.0,5.0,,,2.0,4.0,7.0,12.0,,,7.0,21.0,28.0,2.0,,,2.0,,,3.0,,12.0,3.0,15.0,3.0,,5.0,2.0,5.0,33.0,4.0,11.0,7.0,32.0,2.0,41.0,15.0,56.0,1.0,6.0,3.0,3.0,5.0,1.0,4.0,4.0,1.0,1.0,,9.0,3.0,9.0,20.0,2.0,2.0,18.0,,,7.0,2.0,9.0,,,4.0,,9.0,6.0,21.0,100.0,3.0,0.9333333333333333,1.0,,,,,,0.39473684210526316,0.2,0.5833333333333334,0.39473684210526316,0.2,0.5833333333333334,0.48936170212765956,0.3333333333333333,0.65625,,,0.07894736842105263,0.2857142857142857,,0.047619047619047616,,14.35897435897436,0.5555555555555556,0.14285714285714285,0.24615384615384617,0.07801418439716312,0.25,0.16666666666666666,0.2468354430379747,0.09090909090909091,0.07142857142857142,0.09302325581395349,0.07142857142857142,0.15,0.25,0.18181818181818182,0.2608695652173913,0.27450980392156865,0.20833333333333334,0.05263157894736842,0.6666666666666666,0.18421052631578946,0.5714285714285714,0.8,0.75,0.2631578947368421,0.2,0.2,1.0,0.5526315789473685,0.42857142857142855,0.45,1.0,,,,,,,,,0.4,0.5,,,,,,,0.16666666666666666,1.0,,,,,0.18421052631578946,,0.41646052631578945,0.48496000000000006,0.418425,0.15555555555555556,0.15555555555555556,0.08695652173913043,0.45652173913043476,11.91842105263158,,0.2976190476190476,1.0,5.0,0.5,,,,,,,,,,,True,,,
1884,1610612766,Baron Davis,Baron Davis,1884,CHH,23530.0,392,-6,722,731,202.0,235.0,98,1453,22.0,35.0,1.0,2.0,9.0,13.0,2.0,5.0,9.0,26.0,2.0,2.0,,,1.0,1.0,8.0,30.0,3.0,5.0,2.0,10.0,33.0,66.0,10.0,32.0,34.0,130.0,772,2.0,4.0,3.0,5.0,1.0,14.0,12.0,21.0,3.0,11.0,12.0,45.0,24.0,42.0,24.0,6.0,2.0,29.0,8.0,5.0,,71.0,18.0,89.0,15.0,3.0,24.0,15.0,32.0,196.0,,9.0,7.0,23.0,1.0,31.0,9.0,40.0,,16.0,7.0,9.0,12.0,4.0,9.0,9.0,,3.0,1.0,21.0,9.0,9.0,25.0,2.0,4.0,46.0,3.0,,20.0,4.0,2.0,,,1.0,1.0,2.0,,45.0,202.0,4.0,0.36363636363636365,0.375,0.8,0.3125,0.6,0.2727272727272727,0.3225806451612903,0.5,0.5,0.5714285714285714,0.4897959183673469,0.7222222222222222,0.515625,0.5462184873949579,0.6363636363636364,0.5769230769230769,0.32653061224489793,,0.07575757575757576,0.11428571428571428,0.2,,,16.786570743405274,0.5714285714285714,0.04,0.08646616541353383,0.030821917808219176,0.1076923076923077,,0.09063444108761329,0.025495750708215296,0.058823529411764705,0.01098901098901099,0.03007518796992481,,,0.07792207792207792,0.06976744186046512,0.10679611650485436,0.10869565217391304,,,0.35714285714285715,0.6285714285714286,0.7096774193548387,0.3181818181818182,0.05102040816326531,0.4,0.5,0.5,0.2653061224489796,0.34615384615384615,0.34615384615384615,0.4444444444444444,0.02040816326530612,1.0,1.0,0.5,0.30612244897959184,0.26666666666666666,0.26666666666666666,0.875,0.2222222222222222,0.5,,,,0.5555555555555556,0.6,1.0,0.40625,0.6923076923076923,0.03125,1.0,0.3125,0.2,0.6836734693877551,0.27586206896551724,0.49802628865979376,0.4826166666666667,0.4828419354838709,0.17391304347826086,0.24096385542168675,0.1076923076923077,0.34615384615384615,8.22121212121212,26.296875000000004,0.27977839335180055,2.0,,0.10526315789473684,1.0,,,,,,,,,,True,,,
1924,1610612766,Lee Nailon,Lee Nailon,1924,CHH,6614.0,110,-34,208,212,61.0,84.0,33,420,6.0,9.0,2.0,2.0,2.0,3.0,6.0,14.0,4.0,12.0,,,,,,,,,,,,,16.0,35.0,,,6.0,38.0,230,4.0,6.0,,,2.0,10.0,6.0,11.0,,,2.0,14.0,22.0,10.0,,,2.0,,,3.0,,7.0,1.0,8.0,,1.0,3.0,2.0,2.0,17.0,,4.0,1.0,14.0,3.0,18.0,6.0,24.0,,3.0,,3.0,6.0,,4.0,1.0,,2.0,1.0,7.0,2.0,8.0,16.0,1.0,,8.0,2.0,,5.0,,1.0,,,1.0,,1.0,1.0,14.0,61.0,2.0,0.6875,0.7333333333333333,,,,,,0.45714285714285713,0.6666666666666666,0.5454545454545454,0.45714285714285713,0.6666666666666666,0.5454545454545454,0.5,0.7142857142857143,0.5833333333333334,,,0.08571428571428572,,0.07142857142857142,0.16666666666666666,,18.75,0.8571428571428571,0.21428571428571427,0.175,0.04819277108433735,0.1,,0.16666666666666666,0.0425531914893617,,0.06896551724137931,0.05555555555555555,,,0.2222222222222222,0.1111111111111111,0.19230769230769232,0.125,,1.0,0.2571428571428571,0.6666666666666666,0.6666666666666666,0.5,0.4,0.42857142857142855,0.46153846153846156,0.6666666666666666,0.34285714285714286,0.3333333333333333,0.4,1.0,,,,,,,,,0.3333333333333333,1.0,,,,,,,0.2727272727272727,0.6666666666666666,,,,,0.2571428571428571,,0.43045142857142854,0.43758333333333327,0.4354909090909091,0.13157894736842105,0.13157894736842105,0.2631578947368421,0.3684210526315789,9.134285714285712,,0.2932692307692308,,,,,2.0,0.2,0.5,,,,,,,True,,,
901,1610612766,Otis Thorpe,Otis Thorpe,901,CHH,38929.0,649,-25,1203,1214,369.0,393.0,150,2417,33.0,51.0,14.0,20.0,7.0,11.0,10.0,32.0,16.0,48.0,,,,,,,,,,,,,59.0,131.0,,,20.0,138.0,1227,15.0,26.0,,,5.0,35.0,19.0,39.0,,,6.0,44.0,84.0,34.0,,,26.0,,,4.0,,23.0,6.0,29.0,6.0,,9.0,8.0,6.0,64.0,6.0,43.0,15.0,61.0,19.0,95.0,50.0,145.0,3.0,12.0,5.0,7.0,13.0,7.0,7.0,19.0,1.0,6.0,2.0,32.0,11.0,53.0,108.0,17.0,6.0,24.0,2.0,,10.0,3.0,7.0,,,2.0,,7.0,3.0,44.0,369.0,12.0,0.711864406779661,0.9130434782608695,,,,,,0.45038167938931295,0.5769230769230769,0.48717948717948717,0.45038167938931295,0.5769230769230769,0.48717948717948717,0.4859154929577465,0.625,0.5116279069767442,,,0.030534351145038167,0.0392156862745098,0.0625,,,12.691466083150983,0.40625,0.41304347826086957,0.13646532438478748,0.08977035490605428,0.13636363636363635,0.06666666666666667,0.13644524236983843,0.08611599297012303,0.11320754716981132,0.08333333333333333,0.08294930875576037,0.05405405405405406,0.125,0.1271186440677966,0.14864864864864866,0.13259668508287292,0.12195121951219512,0.04477611940298507,0.42857142857142855,0.3893129770992366,0.6470588235294118,0.673469387755102,0.5454545454545454,0.24427480916030533,0.3125,0.3333333333333333,0.8,0.366412213740458,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,,0.7692307692307693,0.7,,,,,,,0.28205128205128205,0.6363636363636364,,,,,0.3893129770992366,,0.45861984732824446,0.5182961538461538,0.4325641025641026,0.07194244604316546,0.07194244604316546,0.2536231884057971,0.3188405797101449,8.732824427480917,,0.30673316708229426,4.0,5.0,0.17857142857142858,,1.0,0.03225806451612903,,3.0,1.0,,,,,True,,,
1944,1610612766,Eddie Robinson,Eddie Robinson,1944,CHH,17491.0,292,-7,540,533,171.0,148.0,62,1073,25.0,35.0,2.0,5.0,8.0,12.0,9.0,24.0,25.0,47.0,,,,,,,,1.0,,,,1.0,59.0,106.0,,1.0,23.0,141.0,557,4.0,8.0,,,,8.0,13.0,24.0,,1.0,2.0,28.0,102.0,16.0,,,2.0,1.0,,2.0,,13.0,1.0,14.0,1.0,,8.0,1.0,4.0,29.0,,4.0,6.0,24.0,,30.0,5.0,35.0,,11.0,9.0,2.0,10.0,,4.0,6.0,1.0,6.0,1.0,16.0,5.0,10.0,20.0,2.0,2.0,32.0,2.0,,16.0,1.0,6.0,,,3.0,,6.0,3.0,28.0,171.0,1.0,0.864406779661017,0.8793103448275862,,,,,,0.5566037735849056,0.5,0.5416666666666666,0.5514018691588785,0.5,0.52,0.5778688524590164,0.5,0.5,0.009345794392523364,,0.018867924528301886,0.02857142857142857,0.041666666666666664,,,22.772277227722775,0.625,,0.125,0.020202020202020204,0.10714285714285714,,0.12096774193548387,0.017167381974248927,0.043478260869565216,0.014084507042253521,0.012345679012345678,,,0.15384615384615385,0.12903225806451613,0.10256410256410256,0.125,,0.5,0.32710280373831774,0.7142857142857143,0.7352941176470589,0.88,0.22429906542056074,0.375,0.391304347826087,1.0,0.4392523364485981,0.5319148936170213,0.5319148936170213,0.8,,,,,0.009345794392523364,,,,0.625,0.4,,,,,,,0.48,0.6666666666666666,,,0.04,,0.3364485981308411,,0.4685406542056074,0.513,0.5010220000000001,0.1322314049586777,0.13333333333333333,0.05673758865248227,0.19858156028368795,9.768867924528301,24.2,0.31666666666666665,1.0,3.0,0.0625,,1.0,0.09090909090909091,0.5,,,,,,,True,,,
469,1610612766,Jamal Mashburn,Jamal Mashburn,469,CHH,24713.0,412,16,763,777,228.0,266.0,87,1540,14.0,32.0,3.0,6.0,4.0,9.0,20.0,48.0,18.0,62.0,1.0,3.0,,,,,10.0,26.0,3.0,5.0,2.0,6.0,52.0,142.0,11.0,29.0,48.0,185.0,748,6.0,16.0,3.0,5.0,,21.0,15.0,37.0,2.0,6.0,28.0,64.0,62.0,42.0,30.0,3.0,6.0,26.0,10.0,15.0,1.0,55.0,7.0,62.0,5.0,2.0,25.0,6.0,24.0,131.0,,14.0,9.0,48.0,7.0,64.0,14.0,78.0,3.0,11.0,8.0,3.0,25.0,3.0,13.0,13.0,1.0,12.0,3.0,38.0,10.0,7.0,19.0,,3.0,62.0,6.0,3.0,22.0,10.0,1.0,1.0,1.0,,,2.0,1.0,64.0,228.0,1.0,0.5961538461538461,0.6326530612244898,0.9090909090909091,0.3793103448275862,0.6,0.3333333333333333,0.3793103448275862,0.36619718309859156,0.375,0.40540540540540543,0.40058479532163743,0.5,0.4186046511627907,0.46446700507614214,0.5,0.5423728813559322,0.1695906432748538,0.034482758620689655,0.1056338028169014,0.1875,0.14583333333333334,0.03225806451612903,0.038461538461538464,27.230590961761294,0.6578947368421053,0.25,0.17391304347826086,0.04472843450479233,0.1232876712328767,,0.16332378223495703,0.037333333333333336,0.06666666666666667,0.03296703296703297,0.04081632653061224,,,0.12857142857142856,0.20930232558139536,0.175,0.14285714285714285,0.03296703296703297,0.5,0.1871345029239766,0.4375,0.5384615384615384,0.7142857142857143,0.2807017543859649,0.4166666666666667,0.4878048780487805,0.45,0.36257309941520466,0.2903225806451613,0.3,0.6666666666666666,0.017543859649122806,0.3333333333333333,0.3333333333333333,1.0,0.15204678362573099,0.38461538461538464,0.4,0.9,0.2857142857142857,0.5,,,,0.23809523809523808,0.6,1.0,0.20930232558139536,0.4444444444444444,,,0.13953488372093023,0.3333333333333333,0.3567251461988304,0.38461538461538464,0.43861382352941186,0.45371052631578945,0.42662857142857147,0.11764705882352941,0.13924050632911392,0.11351351351351352,0.34594594594594597,10.96830985915493,25.562068965517245,0.29882044560943644,4.0,1.0,0.058823529411764705,,,,0.3333333333333333,1.0,,1.0,,,,True,,,
695,1610612766,Eldridge Recasner,Eldridge Recasner,695,CHH,7985.0,133,-41,236,240,86.0,67.0,27,476,4.0,9.0,1.0,2.0,2.0,4.0,2.0,6.0,4.0,12.0,,2.0,,,,1.0,1.0,8.0,,1.0,,3.0,10.0,27.0,1.0,10.0,3.0,26.0,237,1.0,3.0,,1.0,,2.0,3.0,11.0,,4.0,1.0,7.0,14.0,6.0,3.0,,,8.0,1.0,3.0,,14.0,,14.0,,,1.0,2.0,11.0,28.0,1.0,5.0,4.0,9.0,,13.0,6.0,19.0,2.0,2.0,,2.0,4.0,1.0,3.0,4.0,1.0,1.0,,8.0,2.0,5.0,8.0,,,6.0,,,2.0,1.0,1.0,,,1.0,,1.0,1.0,7.0,86.0,,0.7,0.7,1.0,0.1,,,0.1,0.37037037037037035,0.3333333333333333,0.2727272727272727,0.3108108108108108,0.25,0.2,0.325,0.2,0.21875,0.2702702702702703,,0.1111111111111111,0.1111111111111111,0.16666666666666666,0.08333333333333333,,17.91044776119403,0.5,,0.09574468085106383,0.04854368932038835,0.17391304347826086,0.05555555555555555,0.1111111111111111,0.049586776859504134,0.041666666666666664,0.07894736842105263,0.024390243902439025,0.07142857142857142,,0.07692307692307693,0.10344827586206896,0.10256410256410256,0.16666666666666666,0.09090909090909091,1.0,0.24324324324324326,0.4444444444444444,0.5,0.5,0.16216216216216217,0.3333333333333333,0.4,1.0,0.32432432432432434,0.3333333333333333,0.36363636363636365,0.75,0.05405405405405406,,,,0.21621621621621623,0.125,0.125,1.0,0.5,0.5,,,,0.25,,,0.26666666666666666,0.5,0.06666666666666667,,0.2,,0.5135135135135135,0.125,0.45898918918918924,0.49513333333333337,0.4470766666666666,0.05128205128205128,0.06896551724137931,0.07692307692307693,0.2692307692307692,10.444444444444445,25.47,0.3644067796610169,2.0,,0.2,,,,,,,,1.0,,,True,,,
765,1610612766,Hersey Hawkins,Hersey Hawkins,765,CHH,11041.0,184,2,347,341,152.0,120.0,48,688,5.0,10.0,2.0,4.0,,2.0,1.0,8.0,6.0,17.0,,4.0,,,,2.0,7.0,13.0,,2.0,1.0,5.0,12.0,35.0,7.0,17.0,22.0,67.0,338,2.0,6.0,,2.0,,4.0,1.0,10.0,1.0,7.0,13.0,18.0,14.0,10.0,21.0,,,13.0,7.0,3.0,,17.0,1.0,18.0,,1.0,4.0,6.0,7.0,37.0,1.0,4.0,5.0,15.0,,20.0,5.0,25.0,,11.0,8.0,3.0,4.0,1.0,3.0,1.0,,1.0,,5.0,1.0,5.0,11.0,,,25.0,,6.0,5.0,3.0,3.0,,,1.0,1.0,3.0,3.0,18.0,152.0,2.0,0.5833333333333334,0.5833333333333334,1.0,0.4117647058823529,,0.14285714285714285,0.4117647058823529,0.34285714285714286,0.3333333333333333,0.1,0.4326923076923077,0.25,0.14705882352941177,0.5081967213114754,0.25,0.34782608695652173,0.3269230769230769,,0.08571428571428572,,0.25,0.058823529411764705,,16.624685138539043,0.8,,0.12096774193548387,0.02962962962962963,0.19230769230769232,0.041666666666666664,0.13333333333333333,0.031446540880503145,0.03571428571428571,0.045454545454545456,0.015873015873015872,0.058823529411764705,,0.09375,0.07142857142857142,0.18,0.15789473684210525,,1.0,0.19230769230769232,0.5,0.5,0.6,0.15384615384615385,0.125,0.16666666666666666,1.0,0.3269230769230769,0.35294117647058826,0.375,0.5,0.07692307692307693,,,,0.25,0.5384615384615384,0.5384615384615384,1.0,0.5,0.5,,,,0.25,,,0.11764705882352941,,0.11764705882352941,,0.29411764705882354,0.2,0.5192307692307693,0.5384615384615384,0.4658221153846153,0.5318571428571429,0.4631823529411765,0.10344827586206896,0.125,0.05970149253731343,0.26865671641791045,11.388571428571428,25.099999999999998,0.43804034582132567,,1.0,0.2857142857142857,,,,,,,,,1.0,0.05555555555555555,True,,,
1906,1610612766,Tim James,Tim James,1906,CHH,3029.0,50,-10,100,101,39.0,35.0,9,201,1.0,3.0,,,,1.0,4.0,9.0,,3.0,,,,,,,,1.0,,,,1.0,5.0,15.0,,1.0,2.0,12.0,103,,1.0,,,,,3.0,7.0,,1.0,2.0,8.0,6.0,4.0,,,,1.0,,1.0,,2.0,,2.0,,,2.0,,,4.0,,1.0,1.0,3.0,,4.0,1.0,5.0,1.0,1.0,,1.0,,,,1.0,,,,1.0,,3.0,4.0,1.0,,2.0,,,1.0,,1.0,,,,1.0,1.0,,8.0,39.0,,0.6,0.6,,,,,,0.3333333333333333,,0.42857142857142855,0.3125,,0.375,0.35294117647058826,,0.4444444444444444,0.0625,,0.06666666666666667,,0.1111111111111111,,,15.92920353982301,,,0.07317073170731707,0.03125,0.1111111111111111,,0.08,0.025,0.2,,,,,0.1,,0.14285714285714285,0.14285714285714285,0.1,,0.1875,0.3333333333333333,0.3333333333333333,1.0,0.5625,0.4444444444444444,0.5,0.5,0.1875,,,,,,,,0.0625,,,,,,,,,,,,0.125,,,,0.125,,0.25,,0.439309375,,0.40863125,0.058823529411764705,0.0625,,0.6666666666666666,8.666666666666666,25.2,0.39,,,,,,,,,,,,,,True,,,
