EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,Corner3FGM,Corner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FTA,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,AtRimFrequency,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,PenaltyAtRimFrequency,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,AtRimFGM,PenaltyAtRimFGM,LongMidRangeFGM,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,PenaltyFG2M,PenaltyFG3M,PtsAssisted2s,PtsUnassisted3s,Corner3Assists,ShortMidRangeAssists,OffThreePtRebounds,SecondChanceTurnovers,Loose Ball Fouls,NonShootingFoulsDrawn,Blocked2s,BlockedLongMidRange,Blocks,Assisted2sPct,NonPutbacksAssisted2sPct,SecondChanceFg3Pct,PenaltyFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,OffThreePtReboundPct,OffArc3ReboundPct,DefCorner3ReboundPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangePctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,HeaveAttempts,Offensive Fouls,2pt And 1 Free Throw Trips,BlockedShortMidRange,ShortMidRangePctBlocked,SecondChanceAtRimFGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,Defensive 3 Seconds Violations,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,FTOffRebounds,SelfOReb,BlockedAtRim,RecoveredBlocks,DefensiveGoaltends,OffFTReboundPct,OffCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,3SecondViolations,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Travels,on,Fg3aBlocked,Blocked3s,BlockedCorner3,FG3APctBlocked,Arc3PctBlocked,Corner3PctBlocked,BlockedArc3,OffensiveGoaltends,Clear Path Fouls
105,1610612748,Dan Majerle,Dan Majerle,105,MIA,8834.0,147,-24,271,272,73,63,29.0,543,3,1.0,1.0,1.0,1.0,4.0,1.0,6.0,1.0,17.0,3.0,1.0,8,2.0,23.0,5.0,13.0,291,1.0,4.0,2.0,2.0,3.0,3.0,3.0,2.0,6.0,2.0,17.0,1.0,2.0,5.0,3.0,8.0,3.0,4.0,1.0,19.0,3.0,1.0,8.0,1.0,10.0,3.0,13.0,7.0,2.0,5.0,4.0,1.0,3.0,2.0,1.0,1.0,6.0,1.0,7.0,11.0,5.0,1.0,2.0,3.0,73,2.0,1.0,0.08695652173913043,0.08695652173913043,0.125,0.25,0.12903225806451613,0.25,0.18181818181818182,0.25,0.16666666666666666,0.7419354838709677,0.25,0.3333333333333333,0.25,12.913907284768213,0.6666666666666666,0.16666666666666666,0.08247422680412371,0.03225806451612903,0.05555555555555555,0.0782608695652174,0.023255813953488372,0.043478260869565216,0.043478260869565216,0.02127659574468085,0.05,0.12121212121212122,0.06818181818181818,0.07142857142857142,0.0967741935483871,0.03225806451612903,1.0,1.0,0.12903225806451613,0.1935483870967742,0.16666666666666666,0.16666666666666666,1.0,0.5483870967741935,0.058823529411764705,0.058823529411764705,1.0,0.25,0.2,0.6,0.8387096774193549,0.058823529411764705,0.5038870967741936,0.46543333333333337,0.49689999999999995,0.06060606060606061,0.2,0.15384615384615385,0.23076923076923078,10.024999999999999,24.678260869565218,0.2693726937269373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
1477,1610612748,Bruce Bowen,Bruce Bowen,1477,MIA,13525.0,225,-6,423,423,190,177,50.0,846,8,1.0,4.0,2.0,4.0,12.0,4.0,11.0,3.0,11.0,8.0,10.0,24,7.0,22.0,5.0,46.0,418,,3.0,4.0,10.0,13.0,3.0,24.0,6.0,18.0,,11.0,3.0,2.0,6.0,2.0,8.0,1.0,2.0,3.0,18.0,1.0,5.0,9.0,1.0,15.0,2.0,17.0,9.0,5.0,4.0,5.0,,4.0,,,1.0,5.0,1.0,6.0,23.0,10.0,,2.0,24.0,190,7.0,0.8571428571428571,0.3181818181818182,0.3181818181818182,0.4166666666666667,,0.44565217391304346,0.25,0.45098039215686275,0.25,0.46153846153846156,0.4782608695652174,0.08333333333333333,0.25,,11.546391752577321,1.0,0.058823529411764705,0.05660377358490566,0.006535947712418301,0.125,0.07035175879396985,0.01015228426395939,0.02702702702702703,,,0.047619047619047616,0.08695652173913043,0.04225352112676056,0.06451612903225806,0.17391304347826086,0.08695652173913043,0.5,0.5,0.2608695652173913,0.2391304347826087,0.36363636363636365,0.36363636363636365,0.75,0.2391304347826087,0.2727272727272727,0.2727272727272727,1.0,0.16666666666666666,0.17391304347826086,0.34782608695652173,0.6521739130434783,0.2727272727272727,0.5011978260869566,0.48372000000000004,0.5025043478260869,0.041666666666666664,0.07692307692307693,0.08695652173913043,0.5217391304347826,11.212499999999999,24.127272727272725,0.4491725768321513,3.0,1.0,5.0,2.0,5.0,1.0,3.0,3.0,1.0,3.0,1.0,3.0,5.0,14.0,3.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,0.7,0.7,0.3333333333333333,0.38461538461538464,0.3,0.45652173913043476,0.022727272727272728,0.03571428571428571,0.3333333333333333,0.375,0.5,0.6666666666666666,1.0,0.4166666666666667,0.4166666666666667,0.6,0.5,0.3333333333333333,1.0,0.25,0.21739130434782608,0.4,0.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
1853,1610612748,Anthony Carter,Anthony Carter,1853,MIA,13911.0,232,-14,437,443,145,158,62.0,880,15,,5.0,4.0,17.0,30.0,,,1.0,6.0,4.0,21.0,62,1.0,6.0,11.0,56.0,419,,4.0,7.0,20.0,4.0,4.0,25.0,30.0,,,4.0,1.0,2.0,39.0,6.0,45.0,3.0,17.0,19.0,96.0,3.0,4.0,11.0,3.0,18.0,4.0,22.0,15.0,7.0,8.0,13.0,6.0,10.0,10.0,2.0,3.0,23.0,9.0,11.0,25.0,17.0,,6.0,25.0,145,4.0,,0.16666666666666666,0.25,0.3387096774193548,,0.33088235294117646,0.3,0.3684210526315789,0.4375,0.46296296296296297,0.08823529411764706,0.03225806451612903,0.06666666666666667,,19.44990176817289,0.5652173913043478,0.13636363636363635,0.0650887573964497,0.015957446808510637,0.09302325581395349,0.07075471698113207,0.01762114537444934,0.07894736842105263,,,0.03333333333333333,0.01694915254237288,0.1125,0.12121212121212122,0.22058823529411764,0.25,0.23529411764705882,0.25,0.4411764705882353,,,,,0.08823529411764706,0.16666666666666666,0.16666666666666666,,,0.20833333333333334,0.16666666666666666,0.3088235294117647,0.25,0.45133615384615383,0.4062125,0.4603785714285714,0.0821917808219178,0.08955223880597014,0.125,0.44642857142857145,11.283870967741935,37.13333333333333,0.3318077803203661,8.0,3.0,9.0,,,1.0,1.0,1.0,1.0,1.0,4.0,9.0,1.0,12.0,3.0,3.0,3.0,1.0,1.0,1.0,3.0,2.0,1.0,2.0,0.2857142857142857,0.2857142857142857,1.0,0.25,0.45,0.4375,0.02564102564102564,0.034482758620689655,,0.5333333333333333,0.5714285714285714,0.375,,0.3,0.3,0.3333333333333333,0.2,1.0,,0.6,,,0.25,2.0,2.0,1.0,1.0,0.058823529411764705,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
2067,1610612748,Eddie House,Eddie House,2067,MIA,32676.0,545,-10,1015,1019,369,366,131.0,2034,24,1.0,9.0,16.0,37.0,131.0,6.0,18.0,13.0,37.0,11.0,85.0,192,19.0,55.0,24.0,251.0,1010,5.0,11.0,22.0,64.0,14.0,11.0,88.0,80.0,57.0,,37.0,13.0,7.0,48.0,4.0,52.0,2.0,18.0,26.0,108.0,5.0,8.0,29.0,,37.0,5.0,42.0,13.0,6.0,7.0,25.0,2.0,20.0,10.0,1.0,5.0,35.0,15.0,26.0,58.0,35.0,1.0,9.0,88.0,369,12.0,1.0,0.34545454545454546,0.34545454545454546,0.4427083333333333,0.45454545454545453,0.45951417004048584,0.5277777777777778,0.4734848484848485,0.55,0.5058139534883721,0.22267206477732793,0.036458333333333336,0.125,0.015267175572519083,25.49019607843137,0.7142857142857143,,0.07712765957446809,0.012376237623762377,0.08333333333333333,0.07838983050847458,0.00992063492063492,0.022222222222222223,0.019801980198019802,0.004694835680751174,0.034482758620689655,0.09482758620689655,0.08670520231213873,0.06756756756756757,0.09716599190283401,0.14979757085020243,0.43243243243243246,0.45714285714285713,0.5303643724696356,0.0728744939271255,0.3333333333333333,0.3333333333333333,1.0,0.14979757085020243,0.35135135135135137,0.35135135135135137,1.0,0.05555555555555555,0.11538461538461539,0.14102564102564102,0.31983805668016196,0.35135135135135137,0.44909089068825886,0.44323437499999996,0.44022564102564093,0.03515625,0.04477611940298507,0.08764940239043825,0.350597609561753,14.794791666666669,24.638181818181813,0.36354679802955664,12.0,6.0,57.0,,3.0,2.0,5.0,5.0,3.0,7.0,3.0,31.0,5.0,90.0,,2.0,4.0,,2.0,1.0,8.0,,,,0.5294117647058824,0.5294117647058824,0.42857142857142855,0.35714285714285715,0.484375,0.4935897435897436,,,0.13636363636363635,0.5,0.5714285714285714,0.5,0.4375,0.4351145038167939,0.4418604651162791,0.5614035087719298,0.2777777777777778,0.4,1.0,0.6666666666666666,0.038461538461538464,,0.45454545454545453,,4.0,,,0.05405405405405406,1.0,1.0,2.0,1.0,1.0,1.0,0.1111111111111111,0.5,1.0,,,,,,,,,,,,,,True,,,,,,,,,
920,1610612748,A.C. Green,A.C. Green,920,MIA,20463.0,341,1,630,643,183,208,77.0,1273,30,14.0,8.0,,8.0,42.0,,1.0,,1.0,1.0,37.0,80,,2.0,23.0,97.0,592,12.0,20.0,30.0,27.0,1.0,11.0,37.0,20.0,,14.0,1.0,,10.0,11.0,2.0,13.0,1.0,6.0,3.0,28.0,30.0,8.0,37.0,8.0,53.0,36.0,89.0,5.0,3.0,2.0,5.0,2.0,2.0,3.0,,3.0,8.0,2.0,15.0,28.0,28.0,,11.0,37.0,183,4.0,,,,0.4625,0.6,0.45121951219512196,0.6,0.5159574468085106,0.6521739130434783,0.5441176470588235,0.024390243902439025,0.125,0.23333333333333334,0.023809523809523808,14.049586776859504,0.625,0.24242424242424243,0.14979757085020243,0.11627906976744186,0.11764705882352941,0.14285714285714285,0.11075949367088607,0.07547169811320754,0.03125,0.1702127659574468,0.1896551724137931,0.136986301369863,0.13793103448275862,0.11764705882352941,0.36585365853658536,0.0975609756097561,,,0.5121951219512195,0.012195121951219513,,,,0.012195121951219513,,,,0.7,0.2857142857142857,0.03571428571428571,0.3902439024390244,,0.4596333333333334,0.5154894736842106,0.4444444444444443,0.12222222222222222,0.125,0.30927835051546393,0.38144329896907214,10.357500000000002,30.799999999999997,0.2904761904761905,20.0,6.0,17.0,,,,,,,,6.0,13.0,,54.0,,1.0,2.0,5.0,4.0,5.0,4.0,2.0,1.0,2.0,0.7297297297297297,0.9,,,0.48148148148148145,0.4642857142857143,0.08620689655172414,0.09090909090909091,0.11764705882352941,0.6666666666666666,0.8695652173913043,0.55,,0.40476190476190477,0.4146341463414634,0.9411764705882353,,,,0.75,,,,,1.0,3.0,,0.25,10.0,,,,0.7142857142857143,0.1,,,,1.0,1.0,1.0,2.0,1.0,0.05,0.07142857142857142,0.03225806451612903,1.0,,,,,True,,,,,,,,,
193,1610612748,Anthony Mason,Anthony Mason,193,MIA,15932.0,266,-42,484,486,195,170,64.0,970,21,2.0,5.0,20.0,32.0,22.0,,,,,,36.0,75,,,45.0,117.0,525,5.0,8.0,17.0,21.0,,25.0,41.0,40.0,,,,,8.0,12.0,11.0,23.0,5.0,3.0,8.0,57.0,11.0,8.0,45.0,4.0,57.0,13.0,70.0,6.0,3.0,3.0,6.0,2.0,4.0,6.0,,2.0,12.0,5.0,7.0,19.0,54.0,,15.0,41.0,195,2.0,,,,0.48,0.625,0.48,0.625,0.5735294117647058,0.6538461538461539,0.5694444444444444,,0.10666666666666667,0.09523809523809523,0.045454545454545456,20.323741007194247,0.5,0.23529411764705882,0.2647058823529412,0.05789473684210526,0.21052631578947367,0.2548076923076923,0.05263157894736842,0.047619047619047616,0.125,0.03,0.18181818181818182,0.2962962962962963,0.27710843373493976,0.1935483870967742,0.28,0.4266666666666667,0.625,0.7407407407407407,0.29333333333333333,,,,,,,,,0.25,0.23809523809523808,,0.28,,0.4154199999999999,0.39544285714285715,0.4042476190476191,0.16853932584269662,0.16853932584269662,0.1452991452991453,0.3504273504273504,8.32133333333333,,0.40289256198347106,13.0,3.0,3.0,,,,,,,,7.0,8.0,,32.0,,6.0,1.0,2.0,2.0,2.0,13.0,2.0,1.0,2.0,0.4444444444444444,0.4444444444444444,,,0.38095238095238093,0.38095238095238093,0.03508771929824561,0.02702702702702703,0.2857142857142857,0.6190476190476191,0.6842105263157895,0.6923076923076923,0.2,0.13636363636363635,0.14285714285714285,1.0,,,,0.6,,,,,2.0,1.0,,0.15625,,,,,,,,,,,,1.0,2.0,,,0.05,,1.0,1.0,,,,True,,,,,,,,,
224,1610612748,Eddie Jones,Eddie Jones,224,MIA,10179.0,170,5,312,307,97,78,34.0,619,14,2.0,2.0,2.0,8.0,30.0,2.0,2.0,3.0,7.0,4.0,27.0,52,5.0,9.0,18.0,87.0,307,3.0,4.0,13.0,8.0,5.0,7.0,29.0,30.0,15.0,4.0,7.0,3.0,3.0,13.0,5.0,18.0,5.0,4.0,4.0,41.0,8.0,5.0,8.0,3.0,16.0,9.0,25.0,10.0,5.0,5.0,4.0,,4.0,1.0,,,5.0,2.0,9.0,19.0,20.0,2.0,9.0,29.0,97,,1.0,0.5555555555555556,0.5555555555555556,0.5192307692307693,0.75,0.5655737704918032,0.9,0.6159420289855072,0.8571428571428571,0.90625,0.14754098360655737,0.057692307692307696,0.14285714285714285,,20.903954802259886,0.8,0.23076923076923078,0.07272727272727272,0.06779661016949153,0.1388888888888889,0.08904109589041095,0.06164383561643835,0.05555555555555555,0.07407407407407407,0.0684931506849315,0.037037037037037035,0.11764705882352941,0.061224489795918366,0.10714285714285714,0.22950819672131148,0.13114754098360656,0.25,0.2857142857142857,0.4918032786885246,0.03278688524590164,1.0,1.0,1.0,0.11475409836065574,0.42857142857142855,0.42857142857142855,1.0,0.4,0.15384615384615385,0.3076923076923077,0.3770491803278688,0.42857142857142855,0.45507459016393437,0.46082,0.4509346153846153,0.1323529411764706,0.15254237288135594,0.14942528735632185,0.3333333333333333,12.196153846153846,24.87777777777778,0.3108974358974359,9.0,2.0,16.0,1.0,1.0,,,3.0,1.0,1.0,4.0,5.0,4.0,24.0,,,5.0,1.0,1.0,,1.0,8.0,1.0,8.0,0.4444444444444444,0.48,1.0,0.8,0.625,0.8461538461538461,0.03571428571428571,0.045454545454545456,0.25,0.6428571428571429,0.75,0.3333333333333333,,0.5333333333333333,0.5333333333333333,0.5625,,,,1.0,0.07692307692307693,1.0,0.75,,1.0,2.0,3.0,0.125,2.0,1.0,1.0,,1.0,,0.2,1.0,1.0,,,4.0,4.0,,,,,0.5,,,,,True,,,,,,,,,
258,1610612748,Brian Grant,Brian Grant,258,MIA,16474.0,275,12,504,497,145,126,66.0,1001,32,8.0,10.0,15.0,31.0,22.0,,,,,,46.0,85,,,27.0,119.0,498,8.0,16.0,26.0,30.0,,10.0,36.0,30.0,,8.0,,,10.0,6.0,,6.0,,3.0,3.0,12.0,23.0,8.0,30.0,7.0,45.0,30.0,75.0,5.0,3.0,2.0,10.0,2.0,4.0,6.0,1.0,6.0,16.0,3.0,15.0,29.0,35.0,,13.0,36.0,145,2.0,,,,0.5411764705882353,0.5,0.5411764705882353,0.5,0.5891089108910891,0.65,0.4864864864864865,,0.11764705882352941,0.125,,19.864176570458405,0.625,0.35,0.16574585635359115,0.11442786069651742,0.15384615384615385,0.1630901287553648,0.11507936507936507,0.08888888888888889,0.1,0.1320754716981132,0.14285714285714285,0.1694915254237288,0.1724137931034483,0.1951219512195122,0.3764705882352941,0.36470588235294116,0.4838709677419355,0.6,0.25882352941176473,,,,,,,,,0.5,0.3333333333333333,,0.3764705882352941,,0.44982117647058834,0.47093333333333337,0.44781,0.1368421052631579,0.1368421052631579,0.2184873949579832,0.3025210084033613,7.456470588235296,,0.2876984126984127,22.0,6.0,9.0,,,,,,,,10.0,13.0,,62.0,,,,6.0,2.0,6.0,6.0,2.0,,2.0,0.6739130434782609,0.7380952380952381,,,0.43333333333333335,0.43333333333333335,0.11764705882352941,0.1282051282051282,,0.6875,0.7857142857142857,0.7727272727272727,0.4,0.4090909090909091,0.4090909090909091,0.8888888888888888,,,,0.6,,,,,3.0,3.0,1.0,0.1935483870967742,5.0,,,,0.625,,,,,1.0,3.0,1.0,2.0,,0.0625,0.08333333333333333,0.10344827586206896,1.0,,,,,True,,,,,,,,,
297,1610612748,Alonzo Mourning,Alonzo Mourning,297,MIA,4181.0,70,-7,130,131,50,39,20.0,261,12,3.0,3.0,4.0,12.0,6.0,,,,1.0,1.0,15.0,30,,1.0,10.0,40.0,145,3.0,5.0,8.0,14.0,1.0,5.0,17.0,8.0,,2.0,1.0,,2.0,3.0,1.0,4.0,,3.0,,9.0,6.0,3.0,16.0,2.0,21.0,6.0,27.0,1.0,1.0,,1.0,1.0,,6.0,1.0,1.0,7.0,1.0,1.0,6.0,16.0,,7.0,17.0,50,,,,,0.5,0.6,0.4838709677419355,0.6,0.5263157894736842,0.6666666666666666,0.4473684210526316,0.03225806451612903,0.06666666666666667,0.08333333333333333,,29.41176470588235,0.14285714285714285,0.4,0.2962962962962963,0.1111111111111111,0.2,0.2753623188405797,0.09375,0.21428571428571427,0.15384615384615385,0.037037037037037035,0.35294117647058826,0.16666666666666666,0.32,0.23076923076923078,0.3870967741935484,0.3870967741935484,0.3333333333333333,0.36363636363636365,0.1935483870967742,,,,,0.03225806451612903,,,,0.6,0.2,0.06666666666666667,0.41935483870967744,,0.4577870967741935,0.5052249999999999,0.40571333333333326,0.19444444444444445,0.2,0.2,0.425,6.91,25.1,0.38461538461538464,10.0,3.0,1.0,,,,,,,,2.0,6.0,,22.0,,1.0,,,,,2.0,7.0,,7.0,0.7333333333333333,0.7857142857142857,,,0.42857142857142855,0.4,,,,0.8333333333333334,0.9090909090909091,0.8,0.5,0.16666666666666666,0.16666666666666666,1.0,,,,1.0,,,,,4.0,2.0,,0.08333333333333333,2.0,,,,0.6666666666666666,0.5,,,,,2.0,7.0,5.0,,,,0.15384615384615385,0.7142857142857143,,,,,True,,,,,,,,,
896,1610612748,Tim Hardaway,Tim Hardaway,896,MIA,5489.0,91,20,183,175,87,78,23.0,358,5,1.0,4.0,1.0,4.0,10.0,,1.0,6.0,21.0,12.0,9.0,19,6.0,22.0,10.0,46.0,182,1.0,3.0,4.0,11.0,13.0,5.0,27.0,16.0,12.0,,20.0,6.0,,18.0,4.0,22.0,3.0,3.0,10.0,48.0,,4.0,5.0,1.0,10.0,,10.0,2.0,1.0,1.0,5.0,2.0,4.0,2.0,,1.0,7.0,1.0,3.0,9.0,12.0,,4.0,27.0,87,1.0,0.6666666666666666,0.2727272727272727,0.2857142857142857,0.47368421052631576,0.3333333333333333,0.43902439024390244,0.2,0.5,0.3333333333333333,0.5,0.5365853658536586,,,,25.60386473429952,0.7142857142857143,0.16666666666666666,0.08771929824561403,,0.3333333333333333,0.13043478260869565,,,,,0.0625,0.07142857142857142,0.1111111111111111,0.375,0.12195121951219512,0.0975609756097561,0.25,0.25,0.24390243902439024,0.024390243902439025,,,,0.5121951219512195,0.2857142857142857,0.2857142857142857,0.6666666666666666,0.2,0.16666666666666666,0.5,0.6585365853658537,0.3,0.49119250000000003,0.4837625,0.4933260869565217,0.1111111111111111,0.18181818181818182,0.08695652173913043,0.5869565217391305,12.621052631578948,25.609090909090913,0.47540983606557374,4.0,3.0,4.0,,1.0,,2.0,4.0,,2.0,2.0,5.0,4.0,2.0,6.0,1.0,5.0,,,,1.0,,,,0.1111111111111111,0.1111111111111111,,0.3076923076923077,0.45454545454545453,0.4583333333333333,,,0.25,0.8,0.8,,,0.4,0.4,0.25,0.4,,,0.75,0.041666666666666664,,0.3333333333333333,1.0,,1.0,,,1.0,,,,1.0,,,,,,,,,,,,,,,1.0,0.043478260869565216,,True,,,,,,,,,
