EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,LostBallOutOfBoundsTurnovers,Travels,BlockedLongMidRange,3SecondViolations,Defensive 3 Seconds Violations,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,NonHeaveArc3Accuracy,Avg3ptShotDistance,OffensiveGoaltends,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PtsUnassisted3s,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Accuracy,Fg3aBlocked,3pt And 1 Free Throw Trips,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,DefensiveGoaltends,FG3APctBlocked,Corner3PctBlocked,ThreePtShootingFoulsDrawnPct,Arc3PctBlocked,Clear Path Fouls,on,Blocked3s,BlockedArc3,HeaveMakes
1562,1610612764,Gerard King,Gerard King,1562,WAS,23571.0,393,-44.0,769,769,299,284,103,1538,17.0,25.0,3.0,6.0,4.0,9.0,15.0,35.0,24.0,48.0,56.0,108,23.0,135.0,794,10.0,19.0,4.0,24.0,16.0,38.0,11.0,43.0,82.0,30.0,12.0,10.0,16.0,5.0,21.0,4.0,1.0,9.0,2.0,5.0,47.0,6.0,18.0,1.0,13.0,37.0,7.0,57,25.0,82,1.0,9.0,4.0,5.0,17.0,2.0,8.0,13.0,9.0,30.0,7.0,8.0,19.0,45.0,3.0,10.0,30.0,2.0,11.0,5.0,5.0,2.0,3.0,5.0,2.0,43.0,299,4.0,0.7321428571428571,0.82,0.5185185185185185,0.5263157894736842,0.42105263157894735,0.5185185185185185,0.5263157894736842,0.42105263157894735,0.5532786885245902,0.5454545454545454,0.4673913043478261,0.09259259259259259,0.2,0.11428571428571428,0.020833333333333332,16.85267857142857,0.5666666666666667,0.2692307692307692,0.037037037037037035,0.14453125,0.06228373702422145,0.18840579710144928,0.07792207792207792,0.15384615384615385,0.06557377049180328,0.05660377358490566,0.08943089430894309,0.035398230088495575,0.0625,0.15384615384615385,0.1320754716981132,0.1,0.17886178861788618,0.2,0.15789473684210525,0.023809523809523808,0.4,0.23148148148148148,0.68,0.85,0.7058823529411765,0.32407407407407407,0.42857142857142855,0.4838709677419355,0.4666666666666667,0.4444444444444444,0.5,0.5106382978723404,0.9166666666666666,0.3157894736842105,0.5,0.23684210526315788,0.4444444444444444,0.23148148148148148,0.41521481481481487,0.42814,0.4069736842105264,0.09401709401709402,0.09401709401709402,0.17777777777777778,0.31851851851851853,10.685185185185183,0.38881664499349805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
1732,1610612764,Felipe Lopez,Felipe Lopez,1732,WAS,28376.0,473,-111.0,910,920,328,275,126,1830,41.0,76.0,7.0,15.0,10.0,21.0,5.0,19.0,9.0,34.0,55.0,129,53.0,181.0,994,10.0,23.0,9.0,32.0,17.0,40.0,27.0,67.0,68.0,42.0,14.0,20.0,20.0,6.0,26.0,2.0,4.0,10.0,4.0,6.0,58.0,2.0,14.0,2.0,11.0,37.0,7.0,55,18.0,73,3.0,14.0,9.0,5.0,11.0,5.0,6.0,15.0,5.0,26.0,,8.0,19.0,44.0,2.0,5.0,69.0,5.0,33.0,4.0,7.0,2.0,4.0,7.0,7.0,67.0,328,4.0,0.6181818181818182,0.7083333333333334,0.4263565891472868,0.43478260869565216,0.425,0.4444444444444444,0.4791666666666667,0.425531914893617,0.5142045454545454,0.5161290322580645,0.5234375,0.15503875968992248,0.18421052631578946,0.21052631578947367,0.058823529411764705,19.092627599243855,0.4230769230769231,0.2692307692307692,0.05263157894736842,0.11280487804878049,0.04011461318051576,0.12087912087912088,0.024096385542168676,0.11455847255369929,0.037037037037037035,0.06542056074766354,0.03007518796992481,0.027522935779816515,0.03278688524590164,,0.09375,0.112,0.1223021582733813,0.13043478260869565,0.09090909090909091,0.04918032786885246,1.0,0.5277777777777778,0.5394736842105263,0.6612903225806451,0.5853658536585366,0.13194444444444445,0.2631578947368421,0.3333333333333333,1.0,0.2361111111111111,0.2647058823529412,0.28125,0.5555555555555556,0.625,0.4666666666666667,0.44680851063829785,0.47619047619047616,0.6319444444444444,0.5157762237762239,0.4898325,0.49088478260869567,0.19186046511627908,0.21019108280254778,0.17679558011049723,0.3701657458563536,6.84263565891473,0.36043956043956044,5.0,12.0,1.0,1.0,2.0,5.0,1.0,3.0,2.0,6.0,15.0,1.0,1.0,2.0,7.0,18.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,0.4,1.0,0.2857142857142857,0.42857142857142855,0.10416666666666667,0.08333333333333333,0.4166666666666667,0.4166666666666667,1.0,0.020833333333333332,0.3333333333333333,0.3333333333333333,1.0,0.041666666666666664,1.0,1.0,0.10638297872340426,0.4,0.0425531914893617,0.5,25.62666666666667,,,,,,,,,,,,,,,,,,,,,True,,,
1751,1610612764,Jahidi White,Jahidi White,1751,WAS,27548.0,459,-124.0,868,882,251,216,114,1750,44.0,81.0,16.0,33.0,5.0,12.0,7.0,24.0,,,51.0,105,47.0,149.0,1004,16.0,36.0,14.0,46.0,6.0,19.0,19.0,31.0,58.0,44.0,22.0,20.0,6.0,,6.0,,,3.0,,3.0,12.0,11.0,40.0,,14.0,71.0,12.0,97,51.0,148,8.0,7.0,3.0,4.0,11.0,1.0,4.0,12.0,7.0,23.0,1.0,3.0,26.0,53.0,7.0,2.0,79.0,11.0,35.0,10.0,29.0,21.0,7.0,29.0,15.0,31.0,251,7.0,0.5686274509803921,0.725,0.4857142857142857,0.4444444444444444,0.3157894736842105,0.4811320754716981,0.4444444444444444,0.3,0.5321428571428571,0.4791666666666667,0.4305555555555556,0.19047619047619047,0.12345679012345678,0.4166666666666667,,16.235059760956176,0.4782608695652174,0.48,,0.2088235294117647,0.12084592145015106,0.2222222222222222,0.12222222222222222,0.2109181141439206,0.12114014251781473,0.20238095238095238,0.11805555555555555,0.05825242718446602,0.1232876712328767,0.11764705882352941,0.20930232558139536,0.2396694214876033,0.18045112781954886,0.225,0.21739130434782608,0.22857142857142856,0.5172413793103449,0.7641509433962265,0.5432098765432098,0.6197183098591549,0.5681818181818182,0.22641509433962265,0.2916666666666667,0.5,0.5714285714285714,,,,,0.9166666666666666,0.48484848484848486,0.6,0.4166666666666667,0.7735849056603774,0.5322084905660378,0.5682846153846154,0.47741500000000003,0.2692307692307692,0.2713178294573643,0.3087248322147651,0.2080536912751678,2.183809523809524,0.2891705069124424,,1.0,,,,1.0,,,,,1.0,,,,1.0,,,,,2.0,2.0,1.0,3.0,,,,,,,0.009433962264150943,0.009433962264150943,,,,,,,,,,,0.05,,,,24.6,1.0,,,,,,,,,,,,,,,,,,,,True,,,
1838,1610612764,Tyrone Nesby,Tyrone Nesby,1838,WAS,35997.0,600,-27.0,1150,1144,391,348,155,2294,26.0,44.0,4.0,8.0,9.0,14.0,13.0,47.0,13.0,41.0,52.0,132,35.0,208.0,1233,6.0,13.0,5.0,26.0,16.0,34.0,19.0,78.0,66.0,38.0,4.0,8.0,30.0,9.0,39.0,4.0,5.0,13.0,6.0,11.0,87.0,5.0,14.0,,5.0,33.0,1.0,39,19.0,58,3.0,18.0,9.0,9.0,15.0,5.0,11.0,19.0,4.0,34.0,4.0,13.0,24.0,59.0,1.0,7.0,43.0,3.0,18.0,5.0,8.0,4.0,4.0,8.0,3.0,78.0,391,10.0,0.6346153846153846,0.66,0.3939393939393939,0.46153846153846156,0.47058823529411764,0.4413265306122449,0.5,0.5363636363636364,0.48148148148148145,0.5416666666666666,0.5909090909090909,0.06060606060606061,0.06818181818181818,0.10638297872340426,,18.76876876876877,0.4411764705882353,0.03225806451612903,,0.07857142857142857,0.03294117647058824,0.05319148936170213,0.043859649122807015,0.07392996108949416,0.03525046382189239,0.03508771929824561,0.04864864864864865,0.007936507936507936,0.04395604395604396,0.043478260869565216,0.04081632653061224,0.08275862068965517,0.096045197740113,0.05714285714285714,0.041666666666666664,0.026785714285714284,0.375,0.22448979591836735,0.5909090909090909,0.6341463414634146,0.6923076923076923,0.23979591836734693,0.2765957446808511,0.30952380952380953,0.6153846153846154,0.20918367346938777,0.3170731707317073,0.3170731707317073,0.5384615384615384,0.38095238095238093,0.5,0.2545454545454545,0.6428571428571429,0.5510204081632653,0.48621989795918363,0.5144214285714286,0.4938527272727271,0.08530805687203792,0.12244897959183673,0.125,0.375,9.130303030303029,0.34,7.0,15.0,2.0,6.0,3.0,5.0,16.0,49.0,16.0,23.0,64.0,3.0,8.0,9.0,21.0,57.0,,49.0,16.0,4.0,1.0,,1.0,,0.8260869565217391,0.359375,0.375,0.42857142857142855,0.359375,0.32653061224489793,0.07653061224489796,0.4666666666666667,0.4666666666666667,1.0,0.25,0.32653061224489793,0.32653061224489793,0.75,0.2857142857142857,0.3333333333333333,1.0,0.09090909090909091,0.6,0.2909090909090909,0.32653061224489793,25.240625,,1.0,2.0,6.0,12.0,0.25,0.09523809523809523,0.5,1.0,0.375,,,,,,,,,,,True,,,
43,1610612764,Chris Whitney,Chris Whitney,43,WAS,91996.0,1533,-253.0,2950,2953,996,924,408,5903,27.0,49.0,1.0,6.0,8.0,17.0,16.0,48.0,46.0,125.0,89.0,222,101.0,558.0,3220,7.0,24.0,5.0,40.0,25.0,72.0,68.0,223.0,62.0,116.0,2.0,13.0,225.0,23.0,248.0,15.0,8.0,80.0,75.0,70.0,519.0,6.0,6.0,,20.0,72.0,2.0,94,12.0,106,9.0,55.0,35.0,20.0,66.0,16.0,53.0,37.0,13.0,103.0,5.0,38.0,71.0,150.0,6.0,11.0,113.0,4.0,24.0,26.0,3.0,,2.0,3.0,3.0,223.0,996,26.0,0.34831460674157305,0.3522727272727273,0.4009009009009009,0.2916666666666667,0.3472222222222222,0.48617021276595745,0.3431372549019608,0.46686746987951805,0.5299227799227799,0.36792452830188677,0.5425,0.05855855855855856,0.08163265306122448,0.10416666666666667,0.032,18.065268065268064,0.6407766990291263,0.024390243902439025,,0.0679886685552408,0.005226480836236934,0.078125,0.02112676056338028,0.0699619771863118,0.008379888268156424,0.007352941176470588,0.003952569169960474,0.005405405405405406,0.017937219730941704,0.03278688524590164,0.059322033898305086,0.061170212765957445,0.07829977628635347,0.08839779005524862,0.05333333333333334,0.03333333333333333,1.0,0.10425531914893617,0.5510204081632653,0.6,0.37037037037037035,0.10212765957446808,0.3333333333333333,0.37209302325581395,0.25,0.26595744680851063,0.368,0.38016528925619836,0.3695652173913043,0.11764705882352941,0.16666666666666666,0.10240963855421686,0.47058823529411764,0.6319148936170212,0.48358159574468074,0.4673602564102563,0.4748644578313254,0.054878048780487805,0.09917355371900827,0.07168458781362007,0.3996415770609319,12.895045045045045,0.3376271186440678,19.0,47.0,1.0,7.0,8.0,17.0,74.0,201.0,77.0,93.0,248.0,7.0,27.0,35.0,94.0,165.0,,201.0,74.0,5.0,5.0,1.0,,,0.5913978494623656,0.375,0.25925925925925924,0.3723404255319149,0.375,0.5276595744680851,0.1,0.40425531914893614,0.41304347826086957,0.9473684210526315,0.4276595744680851,0.3681592039800995,0.3681592039800995,0.5,0.13725490196078433,0.14285714285714285,1.0,0.10240963855421686,0.47058823529411764,0.463855421686747,0.3681592039800995,25.30443548387097,,6.0,20.0,27.0,114.0,,0.39215686274509803,0.3,0.8333333333333334,0.35064935064935066,1.0,1.0,11.0,3.0,1.0,0.004032258064516129,0.02127659574468085,0.012,,,True,,,
1888,1610612764,Richard Hamilton,Richard Hamilton,1888,WAS,63428.0,1057,-174.0,2036,2031,690,644,284,4067,40.0,65.0,3.0,5.0,11.0,20.0,95.0,222.0,75.0,182.0,210.0,469,106.0,568.0,2226,19.0,43.0,8.0,49.0,67.0,147.0,68.0,223.0,208.0,212.0,14.0,32.0,68.0,16.0,84.0,10.0,6.0,31.0,9.0,28.0,184.0,7.0,29.0,,15.0,45.0,2.0,62,36.0,98,10.0,35.0,22.0,13.0,41.0,7.0,25.0,47.0,16.0,88.0,4.0,30.0,22.0,82.0,2.0,19.0,125.0,11.0,40.0,26.0,2.0,2.0,,2.0,1.0,223.0,690,12.0,0.49523809523809526,0.5123152709359606,0.44776119402985076,0.4418604651162791,0.4557823129251701,0.43258426966292135,0.3867924528301887,0.4329608938547486,0.48050847457627116,0.4224137931034483,0.5138248847926268,0.06823027718550106,0.1076923076923077,0.08558558558558559,0.03296703296703297,28.46315789473684,0.4659090909090909,0.03333333333333333,,0.061391541609822645,0.03558282208588957,0.08670520231213873,0.03664921465968586,0.06622516556291391,0.03578528827037773,0.029411764705882353,0.028795811518324606,0.049429657794676805,0.047619047619047616,,0.05357142857142857,0.04887218045112782,0.07692307692307693,0.06086956521739131,0.13793103448275862,0.037037037037037035,0.5,0.12172284644194757,0.6153846153846154,0.6896551724137931,0.525,0.4157303370786517,0.42792792792792794,0.46798029556650245,0.37894736842105264,0.3408239700374532,0.41208791208791207,0.42613636363636365,0.6266666666666667,0.09433962264150944,0.6,0.11173184357541899,0.55,0.24344569288389514,0.42660206378986865,0.42382674418604643,0.413145810055866,0.0726950354609929,0.08032128514056225,0.08626760563380281,0.3926056338028169,11.42878464818763,0.3388998035363458,8.0,21.0,,3.0,3.0,11.0,6.0,44.0,21.0,14.0,65.0,1.0,10.0,7.0,32.0,42.0,,44.0,6.0,7.0,4.0,,1.0,,1.0,0.2153846153846154,0.1,0.21875,0.2153846153846154,0.12172284644194757,0.03932584269662921,0.38095238095238093,0.38095238095238093,1.0,0.08239700374531835,0.13636363636363635,0.14634146341463414,1.0,0.05660377358490566,,,0.061452513966480445,0.2727272727272727,0.11731843575418995,0.13636363636363635,25.364615384615384,,1.0,7.0,4.0,,,0.1320754716981132,0.14285714285714285,1.0,0.19047619047619047,3.0,,2.0,1.0,,0.046153846153846156,,0.015151515151515152,0.06818181818181818,,True,,,
393,1610612764,Rod Strickland,Rod Strickland,393,WAS,1218.0,20,-2.0,41,42,20,20,4,83,2.0,2.0,,,1.0,1.0,,,2.0,4.0,4.0,6,1.0,9.0,41,,,,,1.0,1.0,1.0,3.0,6.0,2.0,,,,1.0,1.0,1.0,,,,,3.0,,,,,1.0,,1,,1,,1.0,,1.0,,,,,,,,,,1.0,,,1.0,,,,,,,,,3.0,20,,0.75,0.75,0.6666666666666666,,1.0,0.6666666666666666,,1.0,0.75,,1.5,,,,,13.333333333333332,,,,0.07142857142857142,,,,0.05,,,,,,,1.0,,,,,,,0.3333333333333333,1.0,1.0,0.5,,,,,0.6666666666666666,0.5,0.5,1.0,,,1.0,1.0,0.3333333333333333,0.4594666666666667,,0.6598,,,,0.3333333333333333,11.766666666666667,0.4878048780487805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,True,,,
436,1610612764,Juwan Howard,Juwan Howard,436,WAS,57884.0,965,-96.0,1839,1837,615,512,258,3676,82.0,130.0,16.0,27.0,21.0,36.0,89.0,240.0,24.0,51.0,195.0,421,130.0,520.0,1994,26.0,55.0,16.0,68.0,54.0,119.0,59.0,167.0,244.0,146.0,36.0,35.0,55.0,25.0,80.0,17.0,8.0,29.0,7.0,19.0,185.0,17.0,47.0,,28.0,90.0,9.0,127,64.0,191,10.0,22.0,13.0,9.0,40.0,3.0,22.0,30.0,18.0,70.0,5.0,17.0,31.0,92.0,7.0,17.0,164.0,16.0,70.0,20.0,13.0,5.0,8.0,13.0,7.0,167.0,615,12.0,0.6256410256410256,0.6892655367231638,0.46318289786223277,0.4727272727272727,0.453781512605042,0.46318289786223277,0.4727272727272727,0.453781512605042,0.5252525252525253,0.53125,0.5493421052631579,0.0831353919239905,0.13076923076923078,0.07083333333333333,0.0196078431372549,26.426566884939195,0.5714285714285714,0.21428571428571427,,0.13215859030837004,0.06573426573426573,0.17073170731707318,0.09826589595375723,0.13964497041420118,0.07207207207207207,0.08,0.060790273556231005,0.061611374407582936,0.11428571428571428,0.030303030303030304,0.08609271523178808,0.144,0.14642857142857144,0.15517241379310345,0.20833333333333334,0.05291005291005291,0.5384615384615384,0.3087885985748218,0.6307692307692307,0.7256637168141593,0.6707317073170732,0.5700712589073634,0.37083333333333335,0.3991031390134529,0.5393258426966292,0.12114014251781473,0.47058823529411764,0.48,0.7916666666666666,0.4909090909090909,0.5925925925925926,0.3025210084033613,0.5833333333333334,0.3087885985748218,0.4478114014251782,0.45552857142857145,0.4404235294117646,0.14736842105263157,0.14736842105263157,0.13076923076923078,0.3211538461538462,7.149168646080761,0.33442088091353994,,,,,,,,,,,,,,,,,,,,1.0,6.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.125,,,,,,,,,1.0,,,,,,True,,,
63,1610612764,Michael Smith,Michael Smith,63,WAS,45422.0,757,-167.0,1452,1464,463,477,215,2916,40.0,65.0,18.0,25.0,8.0,13.0,8.0,26.0,1.0,4.0,49.0,95,32.0,130.0,1588,20.0,35.0,7.0,47.0,11.0,21.0,16.0,38.0,54.0,44.0,34.0,14.0,47.0,8.0,55.0,5.0,3.0,19.0,12.0,16.0,118.0,18.0,67.0,3.0,28.0,131.0,19.0,178,88.0,266,7.0,28.0,17.0,11.0,16.0,5.0,11.0,17.0,5.0,33.0,4.0,8.0,38.0,73.0,6.0,7.0,59.0,3.0,26.0,5.0,21.0,7.0,13.0,21.0,11.0,38.0,463,8.0,0.5510204081632653,0.84375,0.5157894736842106,0.5714285714285714,0.5238095238095238,0.5104166666666666,0.5714285714285714,0.5,0.5241935483870968,0.5875,0.5588235294117647,0.14736842105263157,0.13846153846153847,0.19230769230769232,,9.175920514319111,0.48484848484848486,0.38,0.05555555555555555,0.255859375,0.1157167530224525,0.21875,0.11538461538461539,0.2484375,0.11564625850340136,0.13533834586466165,0.12449799196787148,0.09137055837563451,0.1092436974789916,0.13513513513513514,0.23577235772357724,0.2529411764705882,0.2694063926940639,0.23863636363636365,0.175,0.22580645161290322,0.5238095238095238,0.6770833333333334,0.6153846153846154,0.7142857142857143,0.525,0.2708333333333333,0.3076923076923077,0.38095238095238093,0.625,0.041666666666666664,0.25,0.25,1.0,0.7142857142857143,0.72,0.5909090909090909,0.6153846153846154,0.6875,0.5165021052631579,0.5494562500000001,0.5005619047619048,0.2184873949579832,0.22033898305084745,0.36153846153846153,0.2923076923076923,2.976842105263158,0.31887052341597794,,,,,,,,1.0,1.0,,1.0,,,,1.0,,1.0,,,3.0,1.0,1.0,1.0,,,,,,,0.010416666666666666,,,,,0.010416666666666666,,,,,,,,,0.045454545454545456,,53.2,,,,,,0.05555555555555555,,,,,,,,,,,,,,,True,,,
782,1610612764,Mitch Richmond,Mitch Richmond,782,WAS,25141.0,419,-95.0,814,812,269,262,121,1626,17.0,33.0,1.0,3.0,5.0,8.0,9.0,35.0,42.0,79.0,68.0,147,45.0,226.0,946,6.0,13.0,2.0,17.0,20.0,41.0,25.0,86.0,86.0,50.0,2.0,16.0,30.0,4.0,34.0,3.0,1.0,13.0,11.0,6.0,72.0,2.0,6.0,,6.0,27.0,2.0,35,8.0,43,2.0,20.0,15.0,5.0,21.0,3.0,15.0,8.0,6.0,29.0,2.0,11.0,10.0,26.0,2.0,3.0,50.0,1.0,15.0,10.0,3.0,3.0,,3.0,2.0,86.0,269,4.0,0.6323529411764706,0.6417910447761194,0.46258503401360546,0.46153846153846156,0.4878048780487805,0.4593908629441624,0.4166666666666667,0.5258620689655172,0.5090497737556561,0.4473684210526316,0.5902777777777778,0.10884353741496598,0.21212121212121213,0.17142857142857143,0.0379746835443038,26.31578947368421,0.7241379310344828,0.09090909090909091,,0.09782608695652174,0.019169329073482427,0.08823529411764706,0.022988505747126436,0.09593023255813954,0.02,0.01282051282051282,0.007633587786259542,0.038461538461538464,0.02857142857142857,,0.07692307692307693,0.052083333333333336,0.14782608695652175,0.10638297872340426,0.047619047619047616,0.02040816326530612,0.6666666666666666,0.16751269035532995,0.5151515151515151,0.6538461538461539,0.5882352941176471,0.17766497461928935,0.2571428571428571,0.3103448275862069,0.5555555555555556,0.4010152284263959,0.5316455696202531,0.5526315789473685,0.6666666666666666,0.16666666666666666,0.3333333333333333,0.13793103448275862,0.625,0.4213197969543147,0.465857614213198,0.41045000000000004,0.44726293103448284,0.07109004739336493,0.09316770186335403,0.0752212389380531,0.3805309734513274,12.293877551020412,0.33046683046683045,,5.0,,2.0,,2.0,15.0,45.0,15.0,15.0,50.0,1.0,5.0,7.0,17.0,30.0,,45.0,15.0,,1.0,,,,0.6666666666666666,0.3,0.2,0.4117647058823529,0.3,0.25380710659898476,0.025380710659898477,,,,0.22842639593908629,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.1111111111111111,,,0.034482758620689655,,0.25862068965517243,0.3333333333333333,25.173999999999996,,1.0,3.0,7.0,15.0,,0.16666666666666666,0.3333333333333333,1.0,0.4666666666666667,,,1.0,,,,,,,,True,,,
