EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,OffTwoPtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,LostBallSteals,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,Turnovers,ShootingFouls,Fouls,Offensive Fouls,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,Usage,DefTwoPtReboundPct,OffTwoPtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefLongMidRangeReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,Corner3FGA,Arc3FGA,SecondChanceArc3FGA,FG3A,SecondChanceFG3A,NonHeaveArc3FGA,BadPassSteals,LiveBallTurnovers,LostBallTurnovers,PenaltyTurnovers,2pt And 1 Free Throw Trips,FG3APct,LiveBallTurnoverPct,DefShortMidRangeReboundPct,Corner3Frequency,Arc3Frequency,SecondChanceArc3Frequency,Avg3ptShotDistance,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffThreePtRebounds,DefThreePtRebounds,FTDefRebounds,SelfOReb,BadPassTurnovers,LostBallOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,Loose Ball Fouls,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,OffensiveGoaltends,3SecondViolations,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,DefFTReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,SecondChanceAtRimPctAssisted,SecondChanceCorner3FGA,Arc3FGM,SecondChanceArc3FGM,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,SecondChanceFG3M,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,NonHeaveArc3FGM,FTOffRebounds,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,OffFTReboundPct,LongMidRangePctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,Corner3FGM,PenaltyCorner3FGM,PenaltyCorner3FGA,PtsUnassisted3s,Fg3aBlocked,Corner3Assists,LongMidRangeAssists,BlockedLongMidRange,NonShootingPenaltyNonTakeFouls,FG3APctBlocked,Arc3PctBlocked,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,LongMidRangePctBlocked,OffCorner3ReboundPct,HeaveAttempts,Technical Free Throw Trips,DefensiveGoaltends,Defensive 3 Seconds Violations,on,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawn,Blocked3s,BlockedArc3,ThreePtShootingFoulsDrawnPct,3pt And 1 Free Throw Trips,Corner3PctBlocked,HeaveMakes,Clear Path Fouls
1916,1610612764,Calvin Booth,Calvin Booth,1916,WAS,387.0,6,-3,14,13,10,11,5,27,,1.0,,1.0,,,,1.0,,,,2,,,13,,1.0,,,,1,,,,,,,1.0,1.0,1.0,2.0,,,,,1.0,,,,,,,,10,,,,,,,,,,,,14.285714285714286,0.2,,0.16666666666666666,0.09090909090909091,,,0.5,0.5,,,,0.5,,,,,,,1.0,,,,0.5,0.3571,,0.402,,,,,4.6,0.7142857142857143,,,,,,,,1.0,,1.0,,,1.0,,,,,,1.0,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,0.5,1.0,,,,0.3333333333333333,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,
436,1610612764,Juwan Howard,Juwan Howard,436,WAS,301.0,5,1,11,11,7,8,3,22,,1.0,,,,,2.0,2.0,,1.0,2.0,4,1.0,5.0,14,1.0,2.0,,2.0,2.0,3,1.0,5.0,4.0,,,,,,,,,,,,,,,,2.0,1.0,,5.0,7,1.0,1.0,0.5,0.5,0.6666666666666666,0.5,0.5,0.6666666666666666,0.5,0.5,0.625,35.71428571428571,,,,,,,,0.25,,,,0.5,1.0,1.0,1.0,0.25,,,,,,,0.25,0.44082499999999997,0.37095,0.3941333333333333,0.2,0.2,0.4,1.0,10.1,0.6363636363636364,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,2.0,,,,,,,,,,,,,,,,,0.25,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,True,,,,,,,,,,,
393,1610612764,Rod Strickland,Rod Strickland,393,WAS,132.0,2,1,4,6,4,6,1,10,,,,,,,,,1.0,2.0,1.0,2,1.0,3.0,6,,,,,1.0,2,1.0,3.0,2.0,,,,,,,,,,,,,,1.0,,2.0,,1.0,3.0,4,1.0,1.0,0.5,,0.5,0.3333333333333333,,0.3333333333333333,0.375,,0.375,80.0,,,,,,,,,,,,,,,,0.6666666666666666,0.5,0.5,,,,,0.3333333333333333,0.3919,,0.3919,,,,1.0,18.35,1.0,,1.0,,1.0,,,,,,,,0.3333333333333333,,,,0.3333333333333333,,42.9,,1.0,,1.0,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,1.0,,,,,,,0.3333333333333333,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,True,,,,,,,,,,,
2042,1610612764,Courtney Alexander,Courtney Alexander,2042,WAS,25765.0,429,-84,841,848,305,185,123,1689,15.0,29.0,4.0,5.0,5.0,14.0,9.0,34.0,45.0,97.0,69.0,160,47.0,209.0,953,5.0,11.0,5.0,21.0,15.0,49,30.0,75.0,82.0,56.0,4.0,5.0,23.0,32.0,6.0,38.0,9.0,1.0,,5.0,21.0,16.0,31.0,2.0,53.0,21.0,9.0,75.0,305,0.5942028985507246,0.6119402985074627,0.43125,0.45454545454545453,0.30612244897959184,0.44751381215469616,0.6153846153846154,0.3813559322033898,0.5122549019607843,0.7,0.5067567567567568,23.100616016427104,0.07692307692307693,0.016233766233766232,0.08333333333333333,0.017191977077363897,0.01904761904761905,0.02564102564102564,0.08695652173913043,0.16022099447513813,0.5172413793103449,0.6,0.6,0.1878453038674033,0.2647058823529412,0.3103448275862069,0.3333333333333333,0.5359116022099447,0.4639175257731959,0.4787234042553192,0.38461538461538464,0.8,0.23728813559322035,0.35714285714285715,0.27624309392265195,0.4395693370165746,0.46144999999999997,0.45714406779661015,0.1076923076923077,0.1206896551724138,0.10047846889952153,0.3588516746411483,13.198750000000004,0.3626634958382878,5.0,16.0,2.0,21.0,2.0,16.0,8.0,16.0,11.0,6.0,7.0,0.11602209944751381,0.7619047619047619,0.06481481481481481,0.027624309392265192,0.08839779005524862,0.15384615384615385,25.014285714285716,12.0,21.0,,21.0,,8.0,5.0,42.0,1.0,9.0,,2.0,5.0,1.0,,3.0,1.0,,,,,,,,0.075,0.13793103448275862,0.14705882352941177,,0.10588235294117647,0.024390243902439025,,0.03225806451612903,0.07894736842105263,0.11864406779661017,0.07692307692307693,0.021739130434782608,,0.5,,7.0,2.0,4.0,7.0,8.0,2.0,5.0,10.0,18.0,7.0,,0.75,0.38095238095238093,1.0,0.5,0.38095238095238093,,0.6444444444444445,0.4375,0.4375,0.7142857142857143,,1.0,1.0,0.11864406779661017,0.5714285714285714,0.4375,1.0,1.0,3.0,6.0,,,8.0,,4.0,,,0.2,0.2,1.0,0.05084745762711865,0.3333333333333333,0.030927835051546393,,,,,,True,,,,,,,,,,,
363,1610612764,Christian Laettner,Christian Laettner,363,WAS,18270.0,304,-46,592,589,229,150,85,1181,20.0,35.0,4.0,11.0,11.0,16.0,6.0,18.0,25.0,43.0,51.0,96,41.0,149.0,653,7.0,17.0,6.0,20.0,18.0,33,22.0,61.0,60.0,42.0,6.0,13.0,28.0,40.0,16.0,56.0,12.0,6.0,4.0,12.0,29.0,16.0,29.0,3.0,47.0,22.0,3.0,61.0,229,0.5882352941176471,0.625,0.53125,0.4117647058823529,0.5454545454545454,0.5346534653465347,0.3888888888888889,0.5571428571428572,0.6056910569105691,0.47619047619047616,0.648936170212766,22.25475841874085,0.12903225806451613,0.06132075471698113,0.12186379928315412,0.06302521008403361,0.041666666666666664,0.0625,0.11538461538461539,0.3465346534653465,0.5714285714285714,0.5882352941176471,0.65,0.1782178217821782,0.3333333333333333,0.35294117647058826,0.16666666666666666,0.42574257425742573,0.5813953488372093,0.5952380952380952,0.6111111111111112,0.36363636363636365,0.45714285714285713,0.6875,0.39603960396039606,0.46644603960396047,0.49683750000000004,0.498892857142857,0.18333333333333332,0.19130434782608696,0.1342281879194631,0.40939597315436244,9.903125000000001,0.38682432432432434,3.0,2.0,1.0,5.0,1.0,2.0,6.0,17.0,7.0,10.0,3.0,0.04950495049504951,0.5862068965517241,0.19047619047619047,0.0297029702970297,0.019801980198019802,0.05555555555555555,24.080000000000002,3.0,16.0,1.0,17.0,1.0,10.0,2.0,35.0,2.0,6.0,6.0,4.0,10.0,5.0,,3.0,2.0,9.0,3.0,5.0,9.0,5.0,,,0.03125,0.02857142857142857,0.05555555555555555,0.2608695652173913,0.0967741935483871,0.07692307692307693,0.08333333333333333,0.05,0.05454545454545454,0.10638297872340426,0.06666666666666667,0.09090909090909091,0.5555555555555556,0.5,,,,,,2.0,,1.0,2.0,6.0,,1.0,1.0,0.4,,0.5,0.4,0.03125,0.64,,,,,,,,,,2.0,1.0,2.0,,,,4.0,1.0,,,,0.6666666666666666,0.6666666666666666,1.0,0.05714285714285714,0.5,0.023255813953488372,0.16666666666666666,,,,1.0,True,,,,,,,,,,,
919,1610612764,Loy Vaught,Loy Vaught,919,WAS,5314.0,89,2,169,178,66,59,19,347,8.0,9.0,6.0,6.0,2.0,3.0,1.0,4.0,5.0,12.0,14.0,25,4.0,32.0,198,6.0,6.0,,12.0,5.0,8,2.0,12.0,14.0,14.0,8.0,9.0,10.0,16.0,10.0,26.0,3.0,,1.0,2.0,4.0,3.0,5.0,,4.0,2.0,,12.0,66,0.5,0.7,0.56,1.0,0.625,0.56,1.0,0.625,0.5925925925925926,1.0,0.6666666666666666,16.145833333333336,0.17543859649122806,0.15517241379310345,0.2028985507246377,0.14492753623188406,0.16666666666666666,0.14814814814814814,0.16666666666666666,0.36,0.8888888888888888,0.8888888888888888,0.25,0.16,0.25,0.25,1.0,0.48,0.4166666666666667,0.4166666666666667,1.0,1.0,0.375,0.6666666666666666,0.36,0.44730400000000003,0.5917600000000001,0.4408625,0.07407407407407407,0.07407407407407407,0.375,0.375,10.216000000000001,0.3905325443786982,,,,,,,3.0,2.0,,1.0,,,0.5,0.13333333333333333,,,,,,4.0,,4.0,,1.0,2.0,8.0,1.0,4.0,2.0,1.0,2.0,1.0,,,,1.0,1.0,,1.0,1.0,,,,,,0.4,0.3333333333333333,0.09090909090909091,0.14285714285714285,0.1111111111111111,0.2222222222222222,0.4,,0.09090909090909091,1.0,0.16666666666666666,,,,,,,,,,,,,,,,,,,0.8,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,True,,,,,,,,,,,
2065,1610612764,Mike Smith,Mike Smith,2065,WAS,5809.0,97,11,189,186,89,69,24,375,6.0,9.0,2.0,4.0,2.0,3.0,1.0,4.0,2.0,8.0,9.0,21,7.0,34.0,199,2.0,5.0,,7.0,4.0,8,2.0,10.0,12.0,6.0,2.0,4.0,6.0,8.0,4.0,12.0,3.0,1.0,,1.0,2.0,1.0,3.0,1.0,10.0,4.0,1.0,10.0,89,0.6666666666666666,0.75,0.42857142857142855,0.4,0.5,0.39705882352941174,0.5833333333333334,0.3333333333333333,0.4358974358974359,0.5,0.38461538461538464,18.72146118721461,0.10344827586206896,0.05555555555555555,0.09210526315789473,0.04597701149425287,,0.03571428571428571,0.13043478260869565,0.2647058823529412,0.6666666666666666,0.75,0.6666666666666666,0.11764705882352941,0.25,0.3333333333333333,,0.23529411764705882,0.25,0.25,0.6666666666666666,0.5,0.25,0.6666666666666666,0.6470588235294118,0.4938029411764706,0.58609,0.4636125,0.10526315789473684,0.16,0.20588235294117646,0.29411764705882354,9.623809523809523,0.4708994708994709,5.0,8.0,1.0,13.0,1.0,8.0,2.0,1.0,,2.0,,0.38235294117647056,0.5,0.16666666666666666,0.14705882352941177,0.23529411764705882,0.16666666666666666,24.915384615384617,2.0,5.0,,5.0,,3.0,1.0,10.0,,1.0,1.0,1.0,1.0,,,,,1.0,1.0,,1.0,1.0,,,0.09523809523809523,0.1111111111111111,0.25,0.3333333333333333,0.05555555555555555,,0.14285714285714285,,,0.06666666666666667,,0.05555555555555555,1.0,0.5,,3.0,1.0,,3.0,3.0,1.0,,4.0,6.0,3.0,,0.6666666666666666,0.23076923076923078,1.0,,0.23076923076923078,,1.0,0.375,0.375,0.6666666666666666,,1.0,1.0,0.25,,0.375,,,1.0,3.0,,,1.0,,,,,,,,0.08333333333333333,,,,,,,,True,,,,,,,,,,,
2128,1610612764,David Vanterpool,David Vanterpool,2128,WAS,8009.0,133,-1,262,267,108,103,43,529,10.0,18.0,,1.0,4.0,8.0,2.0,5.0,4.0,14.0,16.0,37,12.0,44.0,264,1.0,3.0,1.0,3.0,5.0,15,4.0,14.0,10.0,22.0,,5.0,6.0,12.0,7.0,19.0,8.0,4.0,2.0,4.0,10.0,7.0,12.0,2.0,19.0,8.0,3.0,14.0,108,0.3125,0.3125,0.43243243243243246,0.3333333333333333,0.3333333333333333,0.42105263157894735,0.3333333333333333,0.3125,0.4782608695652174,0.375,0.3684210526315789,18.006430868167204,0.06382978723404255,0.050505050505050504,0.0975609756097561,0.05128205128205128,0.08571428571428572,0.029411764705882353,0.05263157894736842,0.47368421052631576,0.5555555555555556,0.6666666666666666,0.2,0.13157894736842105,0.4,0.5,,0.3684210526315789,0.2857142857142857,0.3076923076923077,0.3333333333333333,,0.5,0.5,0.5,0.4389270270270271,0.3106666666666667,0.43472666666666665,0.18604651162790697,0.19047619047619047,0.06818181818181818,0.3181818181818182,8.981081081081081,0.4122137404580153,,1.0,,1.0,,1.0,4.0,6.0,1.0,4.0,3.0,0.02631578947368421,0.6,0.10526315789473684,,0.02631578947368421,,39.4,5.0,15.0,3.0,18.0,3.0,8.0,1.0,39.0,1.0,6.0,,,5.0,,,,,,,,,,,,0.13513513513513514,0.16666666666666666,0.2,,0.20689655172413793,0.05555555555555555,0.03333333333333333,,,0.16,0.5,,,,,,,,1.0,,,,1.0,,,1.0,,,,,,0.05263157894736842,0.75,,,,,,,0.0625,,,,,,,,,6.0,,2.0,,,,,,,,0.07142857142857142,0.2,,,,,True,,,,,,,,,,,
93,1610612764,Hubert Davis,Hubert Davis,93,WAS,2024.0,34,11,70,69,47,23,17,139,1.0,2.0,,,1.0,2.0,,1.0,1.0,3.0,2.0,6,7.0,14.0,56,,,3.0,3.0,2.0,5,7.0,11.0,2.0,2.0,,2.0,2.0,2.0,2.0,4.0,,,2.0,2.0,2.0,,2.0,,8.0,2.0,1.0,11.0,47,0.5,0.5,0.3333333333333333,,0.4,0.4375,,0.4,0.5454545454545454,1.0,0.5625,14.942528735632184,0.07692307692307693,0.06666666666666667,0.06896551724137931,0.058823529411764705,0.1111111111111111,,0.15384615384615385,0.25,0.5,0.5,,0.125,,,,0.375,0.3333333333333333,0.3333333333333333,,,0.4,0.5,0.5,0.47536875,,0.45918000000000003,0.2,0.25,0.21428571428571427,0.7857142857142857,11.616666666666665,0.6714285714285714,,2.0,,2.0,,2.0,,,,1.0,,0.25,,,,0.25,,25.5,1.0,1.0,1.0,2.0,,,,5.0,,,,,,,,,,,,,,,,,0.16666666666666666,,1.0,,,,0.08333333333333333,,,,,,,,,1.0,,,,1.0,,,,3.0,1.0,,1.0,0.5,,,0.5,,1.0,0.5,0.5,1.0,,,,,,0.5,,,,,,1.0,1.0,,,,,,,,,,,,,2.0,,,True,,,,,,,,,,,
782,1610612764,Mitch Richmond,Mitch Richmond,782,WAS,243.0,4,-3,14,15,14,14,1,29,1.0,1.0,,,1.0,1.0,,,1.0,1.0,2.0,2,,4.0,18,,,,,2.0,2,,4.0,4.0,,,,,,,,,,,,2.0,,1.0,,,,,4.0,14,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,,1.0,26.666666666666668,,,,,,,,0.5,1.0,1.0,1.0,,,,,0.5,1.0,1.0,,,0.5,1.0,0.5,0.5323,,0.5323,,,,1.0,9.25,1.0,,,,,,,,2.0,1.0,2.0,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,True,,,,,,,,,,,
1562,1610612764,Gerard King,Gerard King,1562,WAS,40157.0,669,-115,1287,1285,474,450,184,2572,27.0,37.0,6.0,10.0,10.0,16.0,24.0,52.0,33.0,73.0,84.0,162,33.0,201.0,1355,15.0,26.0,3.0,33.0,25.0,55,16.0,66.0,130.0,38.0,18.0,28.0,59.0,89.0,36.0,125.0,13.0,6.0,2.0,19.0,45.0,46.0,91.0,15.0,41.0,15.0,7.0,66.0,474,0.7738095238095238,0.8666666666666667,0.5185185185185185,0.5769230769230769,0.45454545454545453,0.5185185185185185,0.5769230769230769,0.45454545454545453,0.5552486187845304,0.5892857142857143,0.5076923076923077,14.93032514930325,0.1368909512761021,0.05415860735009671,0.14311926605504588,0.054838709677419356,0.06030150753768844,0.041666666666666664,0.15789473684210525,0.22839506172839505,0.7297297297297297,0.8709677419354839,0.6666666666666666,0.32098765432098764,0.46153846153846156,0.5,0.625,0.4506172839506173,0.4520547945205479,0.4583333333333333,0.38461538461538464,0.6,0.2909090909090909,0.625,0.22839506172839505,0.42314135802469127,0.4450181818181818,0.4336363636363636,0.08620689655172414,0.08620689655172414,0.16417910447761194,0.3283582089552239,10.902469135802464,0.3682983682983683,,,,,,,7.0,26.0,14.0,12.0,3.0,,0.5777777777777777,0.0979020979020979,,,,,11.0,25.0,6.0,31.0,5.0,12.0,6.0,68.0,6.0,19.0,11.0,2.0,12.0,,,7.0,5.0,11.0,4.0,7.0,11.0,5.0,,1.0,0.06790123456790123,0.16216216216216217,0.07692307692307693,0.24444444444444444,0.16666666666666666,0.05825242718446602,0.06862745098039216,0.047058823529411764,0.15306122448979592,0.20253164556962025,0.08571428571428572,0.029850746268656716,0.45454545454545453,,,,,,,,,,,,,2.0,,,,,,0.046511627906976744,0.9696969696969697,,,,,,,,,,,,,,,1.0,7.0,,12.0,,,,,,,,0.0136986301369863,0.1111111111111111,,,,,False,,,,,,,,,,,
1732,1610612764,Felipe Lopez,Felipe Lopez,1732,WAS,65472.0,1091,-231,2103,2121,687,578,264,4224,91.0,156.0,12.0,24.0,28.0,50.0,10.0,49.0,30.0,86.0,131.0,291,86.0,366.0,2259,16.0,39.0,12.0,47.0,43.0,94,36.0,128.0,184.0,78.0,18.0,25.0,93.0,129.0,30.0,159.0,39.0,17.0,11.0,35.0,55.0,45.0,108.0,14.0,118.0,55.0,8.0,128.0,687,0.7022900763358778,0.7540983606557377,0.45017182130584193,0.41025641025641024,0.4574468085106383,0.44025157232704404,0.4268292682926829,0.42990654205607476,0.4906166219839142,0.47,0.48854961832061067,17.67864518793887,0.1169811320754717,0.029137529137529136,0.12164948453608247,0.028225806451612902,0.020289855072463767,0.023076923076923078,0.13694267515923567,0.49056603773584906,0.5833333333333334,0.728,0.6923076923076923,0.1540880503144654,0.20408163265306123,0.2702702702702703,0.9,0.27044025157232704,0.3488372093023256,0.3614457831325301,0.5853658536585366,0.5,0.4672897196261682,0.56,0.5754716981132075,0.505783069620253,0.5061444444444444,0.49842285714285706,0.1506849315068493,0.16272189349112426,0.1284153005464481,0.34972677595628415,7.205154639175255,0.32667617689015693,16.0,11.0,,27.0,2.0,9.0,22.0,20.0,8.0,14.0,8.0,0.08490566037735849,0.36363636363636365,0.12457912457912458,0.050314465408805034,0.03459119496855346,,26.037037037037038,46.0,62.0,11.0,73.0,6.0,22.0,14.0,157.0,3.0,25.0,11.0,4.0,12.0,3.0,4.0,2.0,4.0,18.0,6.0,11.0,18.0,14.0,1.0,2.0,0.15807560137457044,0.1987179487179487,0.24489795918367346,0.16176470588235295,0.14285714285714285,0.022388059701492536,0.04743083003952569,0.030927835051546393,0.07065217391304347,0.16666666666666666,0.06976744186046512,0.031007751937984496,0.7777777777777778,0.16666666666666666,2.0,1.0,,,7.0,6.0,1.0,2.0,13.0,18.0,1.0,2.0,1.0,0.2222222222222222,0.5,0.15384615384615385,0.24,0.02531645569620253,0.6666666666666666,0.09090909090909091,0.09090909090909091,1.0,0.04878048780487805,,,0.06542056074766354,,0.1111111111111111,5.0,2.0,6.0,,,5.0,26.0,1.0,9.0,,,0.3125,0.3125,1.0,0.056074766355140186,0.3333333333333333,0.03488372093023256,,2.0,,,1.0,False,1.0,0.5,1.0,,,,,,,,
1751,1610612764,Jahidi White,Jahidi White,1751,WAS,81907.0,1365,-220,2606,2606,733,552,336,5212,135.0,256.0,48.0,101.0,32.0,51.0,28.0,79.0,,1.0,163.0,336,148.0,474.0,2838,51.0,114.0,53.0,155.0,37.0,68,60.0,134.0,174.0,152.0,76.0,141.0,227.0,305.0,158.0,463.0,26.0,11.0,4.0,66.0,105.0,87.0,192.0,24.0,245.0,106.0,31.0,134.0,733,0.5337423312883436,0.696,0.4851190476190476,0.4473684210526316,0.5441176470588235,0.4836795252225519,0.4473684210526316,0.5362318840579711,0.531390134529148,0.5098684210526315,0.5677966101694916,18.266356692128863,0.21996124031007752,0.13850687622789784,0.2189300411522634,0.12956810631229235,0.10643564356435643,0.10909090909090909,0.2075,0.7596439169139466,0.52734375,0.6164383561643836,0.5111111111111111,0.2344213649851632,0.35443037974683544,0.4745762711864407,0.6428571428571429,0.002967359050445104,,,0.8859649122807017,0.4752475247524752,0.7391304347826086,0.6274509803921569,0.7626112759643917,0.5283097922848665,0.5608372549019606,0.5136289855072463,0.25542168674698795,0.2560386473429952,0.3270042194092827,0.28270042194092826,2.4639880952380957,0.2812739831158864,1.0,,,1.0,,,15.0,39.0,27.0,20.0,28.0,0.002967359050445104,0.37142857142857144,0.23545706371191136,0.002967359050445104,,,24.6,58.0,15.0,2.0,17.0,1.0,6.0,1.0,36.0,15.0,39.0,39.0,21.0,12.0,8.0,7.0,5.0,27.0,98.0,51.0,45.0,98.0,50.0,3.0,16.0,0.17261904761904762,0.14453125,0.25316455696202533,0.5064935064935064,0.21311475409836064,0.08064516129032258,0.21830985915492956,0.08450704225352113,0.2177121771217712,0.18803418803418803,0.25757575757575757,0.1810344827586207,0.5102040816326531,0.0625,,,,,,,,,1.0,,,2.0,,,,,,0.02,,,,,,,,,,,,,1.0,,,1.0,8.0,2.0,13.0,,,,,,0.014492753623188406,,1.0,0.06818181818181818,,,1.0,,False,,,,,,,,,,,
1838,1610612764,Tyrone Nesby,Tyrone Nesby,1838,WAS,69373.0,1156,-153,2226,2223,719,669,308,4449,52.0,87.0,7.0,14.0,15.0,27.0,27.0,92.0,23.0,77.0,102.0,256,62.0,374.0,2397,12.0,26.0,7.0,43.0,27.0,70,29.0,125.0,130.0,74.0,10.0,24.0,74.0,90.0,32.0,122.0,38.0,17.0,7.0,29.0,53.0,49.0,121.0,13.0,75.0,31.0,9.0,125.0,719,0.6372549019607843,0.6701030927835051,0.3984375,0.46153846153846156,0.38571428571428573,0.4083769633507853,0.43902439024390244,0.43243243243243246,0.44844124700239807,0.4777777777777778,0.4921259842519685,18.16776188635485,0.09057527539779682,0.027939464493597205,0.08700102354145343,0.030389363722697058,0.04043126684636118,0.01556420233463035,0.11918604651162791,0.22774869109947643,0.5977011494252874,0.6666666666666666,0.6923076923076923,0.24083769633507854,0.29347826086956524,0.3333333333333333,0.5185185185185185,0.20157068062827224,0.2987012987012987,0.2987012987012987,0.34146341463414637,0.5,0.24324324324324326,0.5555555555555556,0.5575916230366492,0.48779450261780083,0.4994383333333333,0.4795346846846844,0.07598039215686274,0.1099290780141844,0.11497326203208556,0.3342245989304813,9.00859375,0.3230008984725966,31.0,95.0,5.0,126.0,15.0,95.0,21.0,24.0,7.0,18.0,5.0,0.3298429319371728,0.4528301886792453,0.08823529411764706,0.08115183246073299,0.2486910994764398,0.12195121951219512,25.007142857142853,20.0,54.0,11.0,65.0,6.0,23.0,11.0,141.0,8.0,11.0,5.0,5.0,17.0,5.0,1.0,7.0,2.0,16.0,9.0,4.0,16.0,7.0,,1.0,0.078125,0.10344827586206896,0.11956521739130435,0.07352941176470588,0.06875,0.041237113402061855,0.021645021645021644,0.04697986577181208,0.04477611940298507,0.058333333333333334,0.1,0.02262443438914027,0.4375,0.14285714285714285,10.0,27.0,1.0,10.0,30.0,36.0,4.0,14.0,41.0,96.0,27.0,,0.8888888888888888,0.2857142857142857,0.26666666666666666,0.34146341463414637,0.2857142857142857,,0.6521739130434783,0.28421052631578947,0.2872340425531915,0.8518518518518519,0.24390243902439024,0.2,1.0,0.2702702702702703,0.3333333333333333,0.28421052631578947,9.0,4.0,11.0,12.0,1.0,5.0,20.0,3.0,17.0,0.007936507936507936,0.010526315789473684,0.2903225806451613,0.2903225806451613,1.0,0.0990990990990991,0.36363636363636365,,0.022222222222222223,,,,,False,3.0,0.3,1.0,,,,,,,,
