EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,3SecondViolations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Corner3Assists,ShortMidRangeAssists,Technical Free Throw Trips,Defensive 3 Seconds Violations,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,LongMidRangePctBlocked,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,Avg3ptShotDistance,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,PtsUnassisted3s,Fg3aBlocked,Clear Path Fouls,ThreePtShootingFoulsDrawn,OffensiveGoaltends,SecondChanceFg3Pct,FG3APctBlocked,Arc3PctBlocked,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Blocked3s,BlockedArc3,BlockedCorner3,on,HeaveMakes
1502,1610612744,Adonal Foyle,Adonal Foyle,1502,GSW,34866.0,581,-142.0,1139,1152,227.0,205.0,169,2291,42.0,68.0,22.0,36.0,8.0,14.0,25.0,60.0,4.0,9.0,71.0,137,11.0,153.0,1208,26.0,46.0,2.0,54.0,15.0,32.0,3.0,33.0,84.0,58.0,36.0,9.0,15.0,2.0,17.0,2.0,7.0,8.0,36.0,6.0,51.0,2.0,18.0,62.0,9.0,89.0,59.0,148.0,7.0,11.0,8.0,3.0,15.0,5.0,8.0,17.0,1.0,7.0,1.0,32.0,3.0,7.0,38.0,58.0,4.0,6.0,21.0,3.0,11.0,1.0,60.0,31.0,4.0,25.0,60.0,42.0,1.0,1.0,33.0,227.0,2.0,0.5915492957746479,0.7924528301886793,0.5182481751824818,0.5652173913043478,0.46875,0.5182481751824818,0.5652173913043478,0.46875,0.523972602739726,0.5625,0.4714285714285714,0.06569343065693431,0.058823529411764705,0.08333333333333333,13.273676360924682,0.46875,0.34615384615384615,0.05,0.1415525114155251,0.102,0.16981132075471697,0.05504587155963303,0.14705882352941177,0.09359605911330049,0.16831683168316833,0.11330049261083744,0.05612244897959184,0.05,0.06896551724137931,0.10619469026548672,0.15789473684210525,0.14935064935064934,0.18823529411764706,0.09523809523809523,0.125,0.7,0.49635036496350365,0.6176470588235294,0.65625,0.5714285714285714,0.43795620437956206,0.4166666666666667,0.45454545454545453,0.56,0.06569343065693431,0.4444444444444444,0.4444444444444444,1.0,0.782608695652174,0.6111111111111112,0.2727272727272727,0.4375,0.5714285714285714,0.49635036496350365,0.4785510948905109,0.5149840909090909,0.46397187500000003,0.07586206896551724,0.07586206896551724,0.35294117647058826,0.21568627450980393,4.67883211678832,0.199297629499561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
1531,1610612744,Marc Jackson,Marc Jackson,1531,GSW,46723.0,779,-189.0,1563,1561,374.0,346.0,221,3124,57.0,95.0,26.0,43.0,6.0,14.0,32.0,91.0,32.0,93.0,121.0,279,92.0,337.0,1676,32.0,59.0,26.0,90.0,20.0,50.0,39.0,82.0,132.0,110.0,48.0,33.0,21.0,10.0,31.0,6.0,9.0,4.0,72.0,9.0,61.0,,17.0,110.0,12.0,139.0,70.0,209.0,3.0,21.0,12.0,9.0,22.0,7.0,10.0,31.0,3.0,12.0,6.0,53.0,8.0,11.0,33.0,73.0,8.0,10.0,111.0,7.0,45.0,14.0,13.0,6.0,,7.0,13.0,11.0,2.0,5.0,82.0,374.0,7.0,0.5454545454545454,0.6804123711340206,0.4336917562724014,0.5423728813559322,0.4,0.4224137931034483,0.5423728813559322,0.38392857142857145,0.49122807017543857,0.6081081081081081,0.5126582278481012,0.11827956989247312,0.18947368421052632,0.13186813186813187,21.703296703296704,0.41509433962264153,0.2727272727272727,,0.19927536231884058,0.09682539682539683,0.14912280701754385,0.04891304347826087,0.1906906906906907,0.085995085995086,0.12837837837837837,0.1111111111111111,0.06451612903225806,0.04964539007092199,0.046511627906976744,0.18493150684931506,0.22459893048128343,0.1872146118721461,0.14942528735632185,0.14814814814814814,0.022556390977443608,0.8461538461538461,0.3275862068965517,0.6,0.7402597402597403,0.42105263157894735,0.3137931034482759,0.3516483516483517,0.4050632911392405,0.5625,0.32068965517241377,0.34408602150537637,0.35555555555555557,0.75,0.7288135593220338,0.6046511627906976,0.038461538461538464,0.25,0.42857142857142855,0.36551724137931035,0.4423505208333334,0.4779541666666666,0.4296518518518518,0.13719512195121952,0.14195583596214512,0.26706231454005935,0.2433234421364985,9.086021505376348,0.23928342930262317,1.0,11.0,1.0,6.0,1.0,11.0,1.0,6.0,3.0,2.0,9.0,1.0,4.0,8.0,1.0,1.0,1.0,0.09090909090909091,0.16666666666666666,0.1111111111111111,0.03793103448275862,0.03225806451612903,0.03793103448275862,0.09090909090909091,0.09090909090909091,1.0,0.10714285714285714,0.16666666666666666,0.1111111111111111,32.72727272727273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
1712,1610612744,Antawn Jamison,Antawn Jamison,1712,GSW,91774.0,1530,-318.0,3042,3048,714.0,712.0,455,6090,133.0,204.0,52.0,80.0,32.0,47.0,92.0,239.0,102.0,263.0,327.0,706,141.0,900.0,3289,76.0,138.0,27.0,185.0,68.0,140.0,63.0,217.0,472.0,182.0,96.0,44.0,55.0,14.0,69.0,12.0,29.0,17.0,152.0,26.0,102.0,1.0,35.0,176.0,23.0,234.0,129.0,363.0,18.0,48.0,27.0,21.0,52.0,10.0,30.0,39.0,6.0,22.0,1.0,91.0,8.0,24.0,44.0,104.0,8.0,16.0,204.0,21.0,78.0,29.0,14.0,9.0,,5.0,14.0,7.0,3.0,4.0,217.0,714.0,12.0,0.7217125382262997,0.8458781362007168,0.4631728045325779,0.5507246376811594,0.4857142857142857,0.46909765142150806,0.5486111111111112,0.47530864197530864,0.49944258639910816,0.578125,0.5292682926829269,0.06232294617563739,0.10784313725490197,0.0794979079497908,27.549594858899134,0.5714285714285714,0.2875,0.011235955056179775,0.16296296296296298,0.0804416403785489,0.14,0.08280254777070063,0.1586466165413534,0.08091024020227561,0.11146496815286625,0.07036247334754797,0.07010309278350516,0.07818930041152264,0.09859154929577464,0.13666666666666666,0.15873015873015872,0.1865671641791045,0.13725490196078433,0.15217391304347827,0.04522613065326633,0.5,0.2521631644004944,0.6519607843137255,0.7307692307692307,0.5939849624060151,0.2954264524103832,0.38493723849372385,0.41818181818181815,0.7391304347826086,0.32509270704573545,0.38783269961977185,0.3923076923076923,0.8725490196078431,0.5555555555555556,0.65,0.15384615384615385,0.29012345679012347,0.6808510638297872,0.3794808405438813,0.46217583436341136,0.48820333333333316,0.450609259259259,0.09216589861751152,0.10222804718217562,0.20555555555555555,0.2411111111111111,9.567563739376775,0.23471400394477318,32.0,91.0,5.0,19.0,35.0,103.0,6.0,22.0,99.0,,91.0,32.0,2.0,9.0,7.0,1.0,0.9428571428571428,0.33980582524271846,0.2727272727272727,0.33980582524271846,0.1273176761433869,0.011406844106463879,0.11248454882571075,0.3516483516483517,0.36363636363636365,0.9375,0.11728395061728394,0.2631578947368421,0.3516483516483517,24.617475728155334,3.0,12.0,2.0,1.0,3.0,2.0,4.0,2.0,6.0,6.0,3.0,1.0,2.0,1.0,0.3333333333333333,0.02912621359223301,0.03296703296703297,0.014833127317676144,0.25,0.25,1.0,0.013888888888888888,0.027777777777777776,0.5,1.0,0.018518518518518517,0.3333333333333333,0.01904761904761905,,,,,,,True,
1907,1610612744,Vonteego Cummings,Vonteego Cummings,1907,GSW,29364.0,489,-148.0,965,974,289.0,287.0,152,1939,13.0,28.0,1.0,3.0,3.0,8.0,5.0,26.0,17.0,56.0,35.0,110,21.0,124.0,1067,1.0,14.0,2.0,10.0,8.0,26.0,9.0,34.0,22.0,48.0,2.0,8.0,58.0,8.0,66.0,5.0,28.0,21.0,140.0,4.0,7.0,,5.0,26.0,1.0,32.0,11.0,43.0,,25.0,13.0,12.0,23.0,4.0,20.0,16.0,4.0,3.0,1.0,39.0,2.0,12.0,27.0,55.0,3.0,4.0,34.0,2.0,15.0,3.0,6.0,3.0,1.0,2.0,6.0,3.0,,,34.0,289.0,8.0,0.3142857142857143,0.3235294117647059,0.3181818181818182,0.07142857142857142,0.3076923076923077,0.33881578947368424,0.2222222222222222,0.32894736842105265,0.36904761904761907,0.2631578947368421,0.38636363636363635,0.07272727272727272,0.17857142857142858,0.07692307692307693,17.92207792207792,0.5897435897435898,0.037037037037037035,,0.08387096774193549,0.017412935323383085,0.06493506493506493,0.037037037037037035,0.08010335917312661,0.021568627450980392,0.01020408163265306,0.006802721088435374,0.03184713375796178,0.03409090909090909,0.05,0.08333333333333333,0.10091743119266056,0.06837606837606838,0.045454545454545456,0.18181818181818182,,0.5,0.18421052631578946,0.4642857142857143,0.5652173913043478,0.46153846153846156,0.17105263157894737,0.19230769230769232,0.20833333333333334,0.4,0.3684210526315789,0.30357142857142855,0.3090909090909091,0.17647058823529413,0.16666666666666666,0.3333333333333333,,0.21052631578947367,0.375,0.4605263157894737,0.46134735099337754,0.44449333333333335,0.4363756756756757,0.09090909090909091,0.12195121951219512,0.08064516129032258,0.27419354838709675,12.006363636363634,0.2994818652849741,8.0,32.0,3.0,10.0,11.0,42.0,3.0,12.0,24.0,1.0,31.0,8.0,3.0,9.0,,,0.7272727272727273,0.2619047619047619,0.25,0.2682926829268293,0.27631578947368424,0.017857142857142856,0.21052631578947367,0.25,0.25,0.625,0.2631578947368421,0.3,0.25806451612903225,25.68809523809524,3.0,10.0,1.0,,2.0,1.0,3.0,2.0,4.0,9.0,,,,,0.5,,,0.06578947368421052,0.3,0.3,1.0,0.05555555555555555,0.16666666666666666,0.3333333333333333,,0.05263157894736842,,,1.0,1.0,1.0,,,,True,
682,1610612744,Bob Sura,Bob Sura,682,GSW,100938.0,1682,-365.0,3334,3348,812.0,801.0,500,6682,122.0,204.0,13.0,22.0,23.0,43.0,8.0,69.0,25.0,73.0,155.0,346,135.0,586.0,3605,19.0,37.0,18.0,65.0,29.0,73.0,54.0,142.0,142.0,168.0,24.0,33.0,207.0,35.0,242.0,23.0,90.0,82.0,519.0,7.0,46.0,1.0,44.0,118.0,11.0,173.0,54.0,227.0,13.0,54.0,18.0,36.0,90.0,23.0,53.0,70.0,16.0,37.0,5.0,160.0,12.0,43.0,41.0,127.0,7.0,19.0,189.0,11.0,72.0,25.0,8.0,2.0,2.0,4.0,8.0,5.0,3.0,,142.0,812.0,18.0,0.45806451612903226,0.4965034965034965,0.4479768786127168,0.5135135135135135,0.3972602739726027,0.43532818532818535,0.46078431372549017,0.37606837606837606,0.4826446280991736,0.5,0.45483870967741935,0.0953757225433526,0.09313725490196079,0.17391304347826086,19.455054749172394,0.5625,0.11956521739130435,0.009259259259259259,0.09966216216216216,0.03343023255813953,0.15714285714285714,0.020172910662824207,0.11065573770491803,0.030760301799187463,0.03225806451612903,0.02564102564102564,0.041666666666666664,0.018656716417910446,0.02531645569620253,0.07530120481927711,0.09135802469135802,0.12527964205816555,0.18584070796460178,0.037037037037037035,0.046762589928057555,0.625,0.3938223938223938,0.5980392156862745,0.6594594594594595,0.48360655737704916,0.13320463320463322,0.11594202898550725,0.14035087719298245,,0.14092664092664092,0.3424657534246575,0.352112676056338,0.48,0.43137254901960786,0.5909090909090909,0.23076923076923078,0.36752136752136755,0.5348837209302325,0.7258687258687259,0.5256217181467185,0.49463478260869564,0.527312393162393,0.12586206896551724,0.1769041769041769,0.11092150170648464,0.24232081911262798,5.713583815028901,0.2435512897420516,33.0,132.0,8.0,38.0,47.0,172.0,10.0,44.0,105.0,,132.0,33.0,12.0,35.0,3.0,,0.7446808510638298,0.27325581395348836,0.22727272727272727,0.27325581395348836,0.33204633204633205,0.0273972602739726,0.2548262548262548,0.25,0.25,0.6363636363636364,0.3247863247863248,0.21052631578947367,0.25,24.797093023255815,14.0,40.0,3.0,2.0,6.0,3.0,11.0,3.0,14.0,36.0,,1.0,1.0,,0.21428571428571427,,,0.07722007722007722,0.35,0.35,1.0,0.058823529411764705,0.21568627450980393,0.2727272727272727,0.6666666666666666,0.05128205128205128,0.3333333333333333,0.005780346820809248,,,,,,,True,
302,1610612744,Mookie Blaylock,Mookie Blaylock,302,GSW,63420.0,1057,-224.0,2114,2108,513.0,487.0,302,4222,38.0,63.0,,4.0,11.0,17.0,8.0,34.0,60.0,134.0,106.0,231,28.0,336.0,2275,4.0,10.0,2.0,10.0,28.0,49.0,8.0,85.0,92.0,120.0,2.0,8.0,157.0,23.0,180.0,20.0,64.0,52.0,383.0,4.0,14.0,2.0,17.0,55.0,2.0,74.0,20.0,94.0,1.0,79.0,41.0,38.0,35.0,11.0,28.0,17.0,2.0,7.0,1.0,52.0,3.0,12.0,28.0,51.0,,,41.0,4.0,18.0,4.0,7.0,1.0,2.0,4.0,8.0,4.0,1.0,,85.0,513.0,6.0,0.4339622641509434,0.4380952380952381,0.4588744588744589,0.4,0.5714285714285714,0.46808510638297873,0.26666666666666666,0.47530864197530864,0.484149855907781,0.3125,0.4885057471264368,0.03463203463203463,0.06349206349206349,0.058823529411764705,16.232709519934907,0.6730769230769231,0.03508771929824561,0.030303030303030304,0.07422402159244265,0.01647058823529412,0.09239130434782608,0.017937219730941704,0.07783783783783783,0.016775396085740912,0.009615384615384616,0.016556291390728478,0.020588235294117647,0.01818181818181818,0.017241379310344827,0.08095238095238096,0.06513409961685823,0.07777777777777778,0.1048951048951049,0.04878048780487805,0.0056179775280898875,0.5,0.19148936170212766,0.6031746031746031,0.6440677966101694,0.5,0.1033434650455927,0.23529411764705882,0.25,0.25,0.4072948328267477,0.44776119402985076,0.45454545454545453,0.4166666666666667,0.26666666666666666,,,0.20987654320987653,0.6470588235294118,0.48936170212765956,0.4795275229357798,0.4719961538461538,0.4909968354430378,0.052478134110787174,0.07346938775510205,0.02976190476190476,0.25297619047619047,12.206926406926407,0.24266792809839166,22.0,65.0,5.0,24.0,32.0,98.0,7.0,32.0,75.0,,65.0,22.0,3.0,41.0,,,0.78125,0.32653061224489793,0.21875,0.32653061224489793,0.2978723404255319,0.014925373134328358,0.19756838905775076,0.3384615384615385,0.3384615384615385,0.6818181818181818,0.2962962962962963,0.20833333333333334,0.3384615384615385,24.79489795918367,10.0,33.0,1.0,2.0,8.0,,4.0,,5.0,21.0,,,,,,,,0.10030395136778116,0.30303030303030304,0.30303030303030304,1.0,0.06666666666666667,0.26666666666666666,,,0.09876543209876543,0.25,,,,,1.0,1.0,,True,
1716,1610612744,Larry Hughes,Larry Hughes,1716,GSW,48474.0,808,-131.0,1607,1609,379.0,387.0,242,3216,67.0,94.0,7.0,13.0,14.0,19.0,23.0,88.0,54.0,134.0,144.0,316,86.0,392.0,1765,22.0,39.0,12.0,62.0,28.0,62.0,29.0,85.0,172.0,116.0,18.0,29.0,78.0,13.0,91.0,8.0,30.0,26.0,195.0,6.0,29.0,1.0,16.0,60.0,1.0,77.0,36.0,113.0,4.0,42.0,22.0,20.0,35.0,6.0,25.0,21.0,4.0,10.0,5.0,56.0,7.0,15.0,36.0,63.0,2.0,1.0,106.0,6.0,43.0,8.0,9.0,5.0,,4.0,11.0,7.0,,1.0,85.0,379.0,11.0,0.5972222222222222,0.6370370370370371,0.45569620253164556,0.5641025641025641,0.45161290322580644,0.4309859154929577,0.5555555555555556,0.3888888888888889,0.4825436408977556,0.5769230769230769,0.47674418604651164,0.09177215189873418,0.0851063829787234,0.1590909090909091,24.10337552742616,0.625,0.0196078431372549,0.02040816326530612,0.10638297872340426,0.04595879556259905,0.10884353741496598,0.03571428571428571,0.10689170182841069,0.04380475594493116,0.06547619047619048,0.05333333333333334,0.025210084033613446,0.029850746268656716,0.058823529411764705,0.10465116279069768,0.11282051282051282,0.10152284263959391,0.09836065573770492,0.16,0.022727272727272728,0.6363636363636364,0.2647887323943662,0.7127659574468085,0.7790697674418605,0.582089552238806,0.24788732394366197,0.26136363636363635,0.3108108108108108,0.391304347826087,0.37746478873239436,0.40298507462686567,0.4251968503937008,0.7037037037037037,0.28888888888888886,0.5384615384615384,0.14285714285714285,0.2638888888888889,0.7368421052631579,0.37464788732394366,0.47547309859154935,0.46284880952380963,0.46690833333333337,0.11195928753180662,0.12181303116147309,0.15816326530612246,0.21683673469387754,10.44873417721519,0.2358431860609832,6.0,35.0,,8.0,6.0,39.0,,10.0,15.0,,35.0,6.0,5.0,22.0,7.0,1.0,0.8333333333333334,0.15384615384615385,,0.15384615384615385,0.10985915492957747,0.05223880597014925,0.09859154929577464,0.17142857142857143,0.17142857142857143,0.8333333333333334,0.1111111111111111,,0.17142857142857143,24.807692307692314,,4.0,,,2.0,2.0,6.0,2.0,6.0,3.0,,1.0,1.0,,0.3333333333333333,,,0.011267605633802818,,,,,0.13333333333333333,0.3333333333333333,1.0,0.027777777777777776,,0.025,,,,2.0,1.0,1.0,True,
2084,1610612744,Chris Porter,Chris Porter,2084,GSW,13214.0,220,-68.0,430,435,76.0,109.0,77,865,12.0,26.0,4.0,13.0,3.0,6.0,6.0,28.0,8.0,31.0,26.0,85,13.0,65.0,489,4.0,20.0,2.0,10.0,3.0,14.0,1.0,7.0,32.0,20.0,8.0,14.0,5.0,3.0,8.0,2.0,2.0,2.0,19.0,3.0,18.0,,3.0,13.0,,16.0,21.0,37.0,4.0,13.0,7.0,6.0,5.0,,3.0,3.0,,2.0,,8.0,1.0,4.0,11.0,23.0,1.0,,20.0,2.0,10.0,1.0,1.0,,,1.0,1.0,1.0,1.0,,7.0,76.0,2.0,0.6153846153846154,0.7272727272727273,0.3058823529411765,0.2,0.21428571428571427,0.3058823529411765,0.2,0.21428571428571427,0.34574468085106386,0.23809523809523808,0.23333333333333334,0.16470588235294117,0.15384615384615385,0.2857142857142857,19.2090395480226,0.625,,,0.09285714285714286,0.0821917808219178,0.07692307692307693,0.07317073170731707,0.0893854748603352,0.08076923076923077,0.10909090909090909,0.10588235294117647,0.0379746835443038,0.07692307692307693,,0.047619047619047616,0.045454545454545456,0.16666666666666666,0.03225806451612903,0.25,0.08888888888888889,1.0,0.3058823529411765,0.46153846153846156,0.5454545454545454,0.5,0.32941176470588235,0.21428571428571427,0.3,0.5,0.36470588235294116,0.25806451612903225,0.27586206896551724,0.875,0.65,0.3076923076923077,,0.42857142857142855,0.5,0.3058823529411765,0.43782352941176467,0.43979999999999997,0.3967,0.10752688172043011,0.10752688172043011,0.15384615384615385,0.1076923076923077,9.243529411764703,0.17674418604651163,,,,,,,,,,,,,1.0,1.0,,,,,,,,0.06451612903225806,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,True,
168,1610612744,Chris Mills,Chris Mills,168,GSW,11364.0,189,-3.0,367,372,87.0,87.0,53,739,2.0,5.0,1.0,3.0,2.0,2.0,4.0,20.0,11.0,20.0,17.0,45,19.0,62.0,362,1.0,5.0,4.0,6.0,5.0,10.0,3.0,19.0,24.0,10.0,2.0,5.0,7.0,1.0,8.0,1.0,4.0,1.0,17.0,2.0,8.0,,2.0,18.0,3.0,23.0,10.0,33.0,1.0,4.0,2.0,2.0,6.0,1.0,4.0,4.0,,2.0,,10.0,1.0,1.0,6.0,15.0,1.0,2.0,23.0,1.0,10.0,2.0,3.0,,,3.0,3.0,1.0,,,19.0,87.0,4.0,0.7058823529411765,0.75,0.37777777777777777,0.2,0.5,0.38392857142857145,0.16666666666666666,0.5714285714285714,0.4626865671641791,0.3333333333333333,0.5588235294117647,0.1111111111111111,0.2,0.2,17.865429234338748,0.6,0.23076923076923078,,0.12,0.05333333333333334,0.06060606060606061,0.058823529411764705,0.1092896174863388,0.05434782608695652,0.02564102564102564,0.06153846153846154,0.06521739130434782,0.07142857142857142,,0.05128205128205128,0.11538461538461539,0.1694915254237288,0.07692307692307693,,0.03225806451612903,0.3333333333333333,0.08928571428571429,0.4,0.5,0.5,0.35714285714285715,0.2,0.25,0.5,0.35714285714285715,0.55,0.55,0.8181818181818182,0.5,0.3333333333333333,,0.14285714285714285,1.0,0.2857142857142857,0.44084107142857143,0.47689166666666666,0.4751571428571429,0.15384615384615385,0.18518518518518517,0.0967741935483871,0.3064516129032258,12.462222222222222,0.23705722070844687,2.0,8.0,1.0,2.0,3.0,11.0,2.0,4.0,9.0,,8.0,2.0,,2.0,,,1.0,0.2727272727272727,0.5,0.2727272727272727,0.19642857142857142,,0.14285714285714285,0.25,0.25,1.0,0.14285714285714285,0.5,0.25,24.85454545454546,1.0,3.0,,1.0,2.0,,1.0,,1.0,,,,,,,,,0.05357142857142857,0.3333333333333333,0.3333333333333333,1.0,,0.16666666666666666,,,0.14285714285714285,0.5,,,,,,,,True,
219,1610612744,Vinny Del Negro,Vinny Del Negro,219,GSW,5961.0,99,,195,200,87.0,86.0,31,395,2.0,3.0,,,,,3.0,7.0,5.0,10.0,10.0,20,4.0,24.0,209,,1.0,,,4.0,9.0,1.0,9.0,12.0,8.0,,2.0,7.0,2.0,9.0,1.0,3.0,3.0,20.0,1.0,,,,10.0,,10.0,1.0,11.0,,1.0,1.0,,,,,1.0,,,1.0,1.0,,,1.0,5.0,,,4.0,1.0,1.0,,,,,,,,,,9.0,87.0,,0.6,0.6,0.5,,0.4444444444444444,0.47619047619047616,,0.4444444444444444,0.5,,0.4444444444444444,0.1,,0.14285714285714285,9.523809523809524,,,,0.14705882352941177,,,0.05,0.12048192771084337,0.010638297872340425,,,,0.0625,,0.16,0.14285714285714285,0.13793103448275862,,,,,0.14285714285714285,0.6666666666666666,0.6666666666666666,,0.3333333333333333,0.42857142857142855,0.5,0.3333333333333333,0.47619047619047616,0.5,0.5555555555555556,1.0,,,,,,0.19047619047619047,0.4222952380952381,0.3342,0.3868444444444445,0.047619047619047616,0.05,,0.375,12.684999999999999,0.4461538461538462,,1.0,,,,1.0,,,,,1.0,,1.0,1.0,3.0,1.0,,,,,0.047619047619047616,0.1,0.047619047619047616,,,,,,,24.3,,,,,,,1.0,,1.0,,,,,,,,,,,,,,0.5,,,,,,,,,,,,True,
