EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,3SecondViolations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Arc3PctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,FTOffRebounds,LostBallOutOfBoundsTurnovers,Loose Ball Fouls,OffensiveGoaltends,Defensive 3 Seconds Violations,OffFTReboundPct,OffCorner3ReboundPct,ShortMidRangePctAssisted,SecondChanceAtRimPctAssisted,DefensiveGoaltends,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,FG3M,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGM,ShortMidRangeAssists,Technical Free Throw Trips,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,LongMidRangePctBlocked,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,Clear Path Fouls,SecondChanceCorner3FGM,Corner3PctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,BlockedLongMidRange,Blocked3s,BlockedArc3,on,HeaveMakes,BlockedCorner3,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct
98,1610612758,Nick Anderson,Nick Anderson,98,SAC,6801.0,113,-12,222,221,81.0,43,24,443,1.0,3.0,,1.0,,1.0,,3.0,2.0,11.0,21.0,6.0,3.0,17,26.0,,30.0,223,1.0,3.0,,8.0,1.0,5.0,10.0,,8.0,2.0,4.0,,,21.0,2.0,,9.0,2.0,11.0,1.0,1.0,6.0,2.0,24.0,,2.0,3.0,16.0,,19,3.0,22,,8.0,6.0,2.0,4.0,1.0,4.0,1.0,,,5.0,1.0,3.0,3,6,,,,,,1.0,1.0,,1.0,,,8.0,81.0,1.0,0.3333333333333333,0.3333333333333333,0.17647058823529413,0.3333333333333333,0.2,0.3488372093023256,0.5714285714285714,0.26666666666666666,0.3488372093023256,0.5714285714285714,0.26666666666666666,0.6046511627906976,,0.11764705882352941,0.3333333333333333,0.3333333333333333,,18.823529411764707,0.8,,0.16326530612244897,0.024096385542168676,0.21428571428571427,,0.16964285714285715,0.017094017094017096,0.08333333333333333,,,,0.07692307692307693,0.1702127659574468,0.18421052631578946,,0.6,,,0.06976744186046512,0.3333333333333333,0.5,,0.06976744186046512,,,0.2558139534883721,0.18181818181818182,0.18181818181818182,0.5,0.4883720930232558,0.14285714285714285,,0.06666666666666667,,0.4,0.6744186046511628,0.49708139534883716,0.48695000000000005,0.48478333333333334,,,0.26666666666666666,0.26666666666666666,14.105882352941178,24.838461538461537,0.36486486486486486,1.0,,1.0,,,0.08333333333333333,,,,,1.0,5.0,1.0,1.0,4.0,7.0,2.0,3.0,1.0,8.0,2.0,4.0,2.0,18.0,6.0,7.0,1.0,,0.75,0.3076923076923077,0.5,0.2,0.3076923076923077,,0.11627906976744186,0.2,0.2,1.0,0.3333333333333333,0.3333333333333333,0.7142857142857143,0.14285714285714285,0.42857142857142855,0.6666666666666666,0.5,0.26666666666666666,0.25,0.16666666666666666,0.3333333333333333,,,,,,,,,True,,,,
239,1610612758,Darrick Martin,Darrick Martin,239,SAC,7592.0,127,26,258,253,129.0,74,30,511,7.0,19.0,1.0,2.0,3.0,9.0,2.0,6.0,1.0,10.0,20.0,11.0,10.0,35,24.0,20.0,76.0,246,1.0,5.0,,5.0,4.0,16.0,15.0,12.0,38.0,6.0,14.0,,,20.0,4.0,,7.0,3.0,10.0,2.0,1.0,5.0,1.0,23.0,,1.0,,9.0,,9,2.0,11,,7.0,1.0,6.0,4.0,,2.0,2.0,2.0,,6.0,,2.0,11,21,1.0,23.0,1.0,10.0,2.0,,,,,,,38.0,129.0,1.0,0.3,0.3,0.2857142857142857,0.2,0.25,0.4745762711864407,0.3125,0.41935483870967744,0.5428571428571428,0.3125,0.5,0.4067796610169492,,0.11428571428571428,0.15789473684210525,0.16666666666666666,,25.503355704697988,0.6666666666666666,,0.08256880733944955,0.010869565217391304,,,0.06716417910447761,0.007633587786259542,0.03225806451612903,,,,,0.04,0.175,,,,,0.3220338983050847,0.3684210526315789,0.4375,0.42857142857142855,0.1016949152542373,0.3333333333333333,0.4,0.1694915254237288,0.1,0.1,,0.3389830508474576,0.25,0.5,0.2903225806451613,0.3333333333333333,0.3548387096774194,0.7288135593220338,0.5066499999999999,0.53935,0.5172467741935484,0.14705882352941177,0.22727272727272727,0.06578947368421052,0.5,6.434285714285715,25.254166666666663,0.5,1.0,1.0,,,,0.1,,,,,2.0,4.0,3.0,2.0,4.0,10.0,,,4.0,12.0,1.0,3.0,6.0,21.0,15.0,10.0,1.0,,0.5833333333333334,0.5,0.3333333333333333,0.4,0.5,,0.06779661016949153,0.5,0.5,0.5,0.5,0.5,0.6,0.375,,,,0.12903225806451613,0.5,0.36363636363636365,0.5,,1.0,,0.3333333333333333,,,,,True,,,,
2074,1610612758,Jabari Smith,Jabari Smith,2074,SAC,752.0,13,3,27,27,26.0,9,1,54,,,,,,,1.0,2.0,1.0,1.0,,,2.0,3,,3.0,7.0,31,,,,,2.0,3.0,,3.0,7.0,,4.0,,,,,,,1.0,1.0,,1.0,,,3.0,,,,2.0,,2,,2,,,,,1.0,,1.0,,,,1.0,,1.0,1,1,,4.0,,1.0,1.0,,,,,,,7.0,26.0,,,,0.6666666666666666,,0.6666666666666666,0.6666666666666666,,0.6666666666666666,0.7,,0.7,,,,,,,20.689655172413794,1.0,,0.16666666666666666,,,,0.14285714285714285,,,,,,0.5,,0.2,,,,,,,,,0.6666666666666666,0.5,0.5,0.3333333333333333,1.0,1.0,,,,,,,,,0.30433333333333334,,0.30433333333333334,0.25,0.25,,1.0,13.4,,0.9629629629629629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
1609,1610612758,Art Long,Art Long,1609,SAC,465.0,8,-1,17,17,,9,1,34,,,,,,,,1.0,,1.0,,,,2,,,,13,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,2.0,,2,,2,,,,,,,,,,,,,,1,1,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,0.5,,1.0,,10.526315789473685,,,0.18181818181818182,,,,0.16666666666666666,,,,,,,,0.5,,,,,,,,,0.5,,,0.5,,,,,,,,,,,0.36329999999999996,,,,,,,12.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
124,1610612758,Vlade Divac,Vlade Divac,124,SAC,133463.0,2224,352,4427,4412,1032.0,870,534,8839,205.0,340.0,45.0,86.0,43.0,63.0,79.0,205.0,45.0,136.0,12.0,7.0,329.0,681,12.0,228.0,898.0,4423,55.0,119.0,48.0,158.0,61.0,125.0,7.0,92.0,220.0,394.0,264.0,80.0,,12.0,77.0,1.0,157.0,52.0,209.0,24.0,28.0,108.0,41.0,470.0,36.0,155.0,57.0,335.0,36.0,428,197.0,625,29.0,82.0,53.0,29.0,112.0,15.0,64.0,63.0,48.0,7.0,175.0,19.0,46.0,107,217,16.0,330.0,27.0,141.0,38.0,83.0,59.0,22.0,83.0,47.0,7.0,220.0,1032.0,23.0,0.5987841945288754,0.6816608996539792,0.4831130690161527,0.46218487394957986,0.488,0.4834054834054834,0.46218487394957986,0.48484848484848486,0.5313609467455621,0.5231788079470199,0.5670103092783505,0.017316017316017316,0.08333333333333333,0.1130690161527166,0.12941176470588237,0.15609756097560976,0.08333333333333333,20.206226452508428,0.64,0.3302752293577982,0.18406593406593408,0.0982256020278834,0.1574585635359116,0.07515657620041753,0.17965169569202566,0.09285367039377734,0.11663066954643629,0.1407563025210084,0.053208137715179966,0.07602339181286549,0.17391304347826086,0.2120253164556962,0.16707317073170733,0.15447154471544716,0.16379310344827586,0.1039426523297491,0.5662650602409639,0.4906204906204906,0.6029411764705882,0.6925675675675675,0.5804878048780487,0.2958152958152958,0.3853658536585366,0.45664739884393063,0.19624819624819625,0.33088235294117646,0.3333333333333333,0.9555555555555556,0.017316017316017316,0.7226890756302521,0.5232558139534884,0.4772727272727273,0.6825396825396826,0.05303030303030303,0.5079365079365079,0.46821291486291483,0.5096572727272727,0.4499920454545455,0.17472118959107807,0.17735849056603772,0.1759465478841871,0.24498886414253898,6.11468428781204,26.11666666666667,0.23311497628190647,6.0,16.0,25.0,,,0.046875,0.072992700729927,0.4430379746835443,0.13333333333333333,8.0,,,,,,4.0,,,2.0,4.0,,,2.0,9.0,3.0,4.0,8.0,,0.75,0.3333333333333333,,0.2857142857142857,0.3333333333333333,0.007352941176470588,,,,,0.3333333333333333,0.36363636363636365,0.75,,,,,,,0.2857142857142857,0.3333333333333333,,,,,,2.0,,,False,,,,
1513,1610612758,Scot Pollard,Scot Pollard,1513,SAC,79621.0,1327,206,2533,2540,694.0,614,331,5073,132.0,220.0,48.0,84.0,34.0,50.0,18.0,75.0,2.0,11.0,2.0,2.0,152.0,306,2.0,105.0,409.0,2412,50.0,94.0,39.0,139.0,37.0,61.0,2.0,37.0,111.0,202.0,102.0,78.0,1.0,1.0,50.0,,23.0,10.0,33.0,9.0,1.0,9.0,12.0,76.0,17.0,120.0,36.0,181.0,13.0,230,139.0,369,17.0,36.0,23.0,13.0,26.0,3.0,11.0,26.0,15.0,3.0,52.0,9.0,15.0,91,163,10.0,139.0,13.0,58.0,19.0,71.0,38.0,29.0,72.0,42.0,5.0,111.0,694.0,13.0,0.6644736842105263,0.8938053097345132,0.49673202614379086,0.5319148936170213,0.6065573770491803,0.4935064935064935,0.5319148936170213,0.5873015873015873,0.5497311827956989,0.5889830508474576,0.6379310344827587,0.006493506493506494,,0.16339869281045752,0.14545454545454545,0.22666666666666666,,14.397816444899352,0.5,0.18055555555555555,0.16743755781683625,0.12170385395537525,0.15517241379310345,0.06772908366533864,0.16527037319116528,0.11075181891673404,0.1597222222222222,0.146875,0.07142857142857142,0.08333333333333333,0.15517241379310345,0.17326732673267325,0.16853932584269662,0.16666666666666666,0.13157894736842105,0.16831683168316833,0.5833333333333334,0.7142857142857143,0.6,0.7021276595744681,0.6590909090909091,0.2435064935064935,0.24,0.3103448275862069,0.03571428571428571,0.18181818181818182,0.2,0.5,0.006493506493506494,0.8936170212765957,0.5714285714285714,0.7936507936507936,0.68,0.031746031746031744,0.7207792207792207,0.5075754071661238,0.5347825581395349,0.5038524193548388,0.1643059490084986,0.16524216524216523,0.33985330073349634,0.2713936430317848,2.6330065359477124,37.35,0.27398341887090405,2.0,4.0,16.0,1.0,2.0,0.0273972602739726,0.028169014084507043,0.7222222222222222,0.125,1.0,,,,,,,,,,,,,,,,,2.0,,,,,,,0.09090909090909091,,,,,,,,,,,,,,,,,,,,,4.0,1.0,1.0,False,,,,
1517,1610612758,Bobby Jackson,Bobby Jackson,1517,SAC,72133.0,1202,160,2289,2296,650.0,567,314,4585,66.0,116.0,8.0,18.0,18.0,31.0,23.0,68.0,41.0,106.0,37.0,12.0,130.0,290,79.0,51.0,392.0,2209,22.0,47.0,2.0,49.0,30.0,69.0,23.0,29.0,110.0,136.0,124.0,18.0,1.0,36.0,23.0,,103.0,12.0,115.0,9.0,3.0,53.0,35.0,242.0,14.0,40.0,25.0,92.0,2.0,119,55.0,174,,65.0,31.0,34.0,42.0,6.0,26.0,29.0,16.0,8.0,71.0,5.0,17.0,33,90,5.0,70.0,8.0,27.0,12.0,6.0,3.0,3.0,6.0,5.0,,110.0,650.0,15.0,0.5230769230769231,0.5619834710743802,0.4482758620689655,0.46808510638297873,0.43478260869565216,0.462059620596206,0.47,0.44021739130434784,0.49,0.4803921568627451,0.5045871559633027,0.2140921409214092,,0.07931034482758621,0.1206896551724138,0.1323529411764706,,17.56152125279642,0.5915492957746479,0.028169014084507043,0.09714889123548047,0.04338394793926247,0.1152073732718894,0.06635071090047394,0.10051546391752578,0.04766107678729038,0.055350553505535055,0.02912621359223301,0.04678362573099415,0.08450704225352113,0.0594059405940594,0.11411411411411411,0.10194174757281553,0.12080536912751678,0.10294117647058823,,0.8333333333333334,0.3143631436314363,0.5689655172413793,0.6470588235294118,0.6060606060606061,0.1842818428184282,0.3382352941176471,0.3898305084745763,0.2872628726287263,0.3867924528301887,0.3867924528301887,0.43902439024390244,0.1002710027100271,0.36,0.4444444444444444,0.33695652173913043,0.5806451612903226,0.13043478260869565,0.5284552845528455,0.49089619565217374,0.43968026315789466,0.5006994505494505,0.06958762886597938,0.08737864077669903,0.125,0.28061224489795916,8.637241379310346,24.315189873417722,0.2839667977282656,1.0,8.0,5.0,,,0.012195121951219513,0.028985507246376812,0.43478260869565216,0.125,,13.0,42.0,2.0,2.0,11.0,14.0,1.0,1.0,5.0,27.0,1.0,3.0,7.0,69.0,12.0,14.0,15.0,,0.8518518518518519,0.34177215189873417,0.3333333333333333,0.30434782608695654,0.34615384615384615,,0.11382113821138211,0.30952380952380953,0.30952380952380953,0.8461538461538461,0.3783783783783784,0.3783783783783784,0.8571428571428571,0.04,0.02,1.0,1.0,0.11956521739130435,0.18181818181818182,0.4166666666666667,0.3888888888888889,,,,,,,,,False,,,,
1715,1610612758,Jason Williams,Jason Williams,1715,SAC,126619.0,2110,328,4286,4282,1129.0,967,483,8568,89.0,143.0,1.0,4.0,21.0,36.0,23.0,53.0,59.0,148.0,261.0,66.0,171.0,344,290.0,55.0,673.0,4297,6.0,14.0,2.0,23.0,40.0,75.0,71.0,35.0,178.0,128.0,214.0,2.0,15.0,245.0,17.0,1.0,324.0,69.0,393.0,47.0,22.0,157.0,129.0,855.0,6.0,13.0,39.0,117.0,5.0,161,19.0,180,5.0,86.0,61.0,25.0,80.0,32.0,58.0,60.0,22.0,,140.0,9.0,39.0,38,103,8.0,68.0,5.0,19.0,17.0,7.0,,4.0,8.0,5.0,,178.0,1129.0,16.0,0.3742690058479532,0.3764705882352941,0.49709302325581395,0.42857142857142855,0.5333333333333333,0.48738170347003157,0.3888888888888889,0.4897260273972603,0.5060150375939849,0.4107142857142857,0.536144578313253,0.45741324921135645,0.0034482758620689655,0.04941860465116279,0.09090909090909091,0.05660377358490566,,16.628748707342297,0.5714285714285714,0.045871559633027525,0.06678082191780822,0.008904109589041096,0.10684931506849316,0.012684989429175475,0.07368918280585735,0.00982928091050181,0.009685230024213076,0.004545454545454545,0.011532125205930808,0.014749262536873156,0.051490514905149054,0.046031746031746035,0.09163346613545817,0.12062256809338522,0.07407407407407407,0.015060240963855422,0.625,0.22555205047318613,0.6223776223776224,0.6846153846153846,0.4044943820224719,0.083596214511041,0.4339622641509434,0.46,0.2334384858044164,0.39864864864864863,0.4013605442176871,0.3389830508474576,0.4116719242902208,0.14814814814814814,0.25,0.2465753424657534,0.5833333333333334,0.4520547945205479,0.6829652996845426,0.5215101132686084,0.48887826086956526,0.5060003731343282,0.029320987654320986,0.05307262569832402,0.03417533432392273,0.26448736998514116,9.788953488372092,27.06206896551724,0.26341577228184787,,10.0,2.0,,,,0.007462686567164179,0.34782608695652173,1.0,,6.0,29.0,1.0,2.0,5.0,86.0,3.0,12.0,19.0,92.0,3.0,13.0,21.0,177.0,99.0,85.0,38.0,,0.6413043478260869,0.31724137931034485,0.23076923076923078,0.29577464788732394,0.33090909090909093,0.006756756756756757,0.04574132492113565,0.20689655172413793,0.21428571428571427,0.6666666666666666,0.32950191570881227,0.32950191570881227,0.6395348837209303,0.037037037037037035,0.4444444444444444,0.25,1.0,0.03424657534246575,0.4,0.2878787878787879,0.3469387755102041,,,0.034482758620689655,,,3.0,1.0,1.0,False,1.0,,,
978,1610612758,Peja Stojakovic,Peja Stojakovic,978,SAC,154342.0,2572,377,5118,5117,1439.0,1216,603,10235,181.0,257.0,27.0,43.0,39.0,58.0,59.0,162.0,125.0,300.0,221.0,66.0,365.0,719,317.0,222.0,1324.0,5104,38.0,78.0,31.0,131.0,77.0,163.0,94.0,103.0,371.0,468.0,262.0,36.0,1.0,220.0,60.0,,115.0,21.0,136.0,12.0,9.0,61.0,42.0,293.0,20.0,54.0,52.0,221.0,31.0,304,78.0,382,10.0,79.0,50.0,29.0,68.0,13.0,35.0,59.0,33.0,11.0,127.0,7.0,26.0,46,127,11.0,257.0,17.0,89.0,38.0,12.0,7.0,3.0,12.0,5.0,2.0,371.0,1439.0,16.0,0.6410958904109589,0.6743515850144092,0.5076495132127955,0.48717948717948717,0.4723926380368098,0.5318532818532818,0.49504950495049505,0.5214007782101168,0.5706806282722513,0.5657894736842105,0.5881410256410257,0.305984555984556,,0.08344923504867872,0.11284046692607004,0.14814814814814814,,21.854077253218883,0.5354330708661418,0.2246376811594203,0.10559006211180125,0.029572836801752465,0.11818181818181818,0.037243947858473,0.10777733912356889,0.03131612357173085,0.043052837573385516,0.029565217391304348,0.02027027027027027,0.03183023872679045,0.06221198156682028,0.09178082191780822,0.13670613562970937,0.1188118811881188,0.11678832116788321,0.02100840336134454,0.4166666666666667,0.24806949806949807,0.7042801556420234,0.793859649122807,0.7016574585635359,0.15637065637065636,0.36419753086419754,0.427536231884058,0.28957528957528955,0.4166666666666667,0.42662116040955633,0.584,0.2133204633204633,0.42574257425742573,0.627906976744186,0.22568093385214008,0.6724137931034483,0.25680933852140075,0.5540540540540541,0.4945055609284331,0.49533101265822793,0.47633745098039215,0.08032490974729242,0.1125158027812895,0.09894259818731117,0.2802114803625378,9.90625869262865,24.78422712933754,0.2811645173896053,4.0,15.0,1.0,,,0.025974025974025976,0.05,0.576271186440678,0.25925925925925924,1.0,37.0,96.0,7.0,14.0,28.0,87.0,5.0,16.0,24.0,124.0,8.0,23.0,38.0,327.0,45.0,87.0,12.0,19.0,0.8790322580645161,0.3911671924290221,0.34782608695652173,0.40425531914893614,0.3924050632911392,0.023333333333333334,0.09266409266409266,0.3854166666666667,0.3854166666666667,0.972972972972973,0.3936651583710407,0.3936651583710407,0.8390804597701149,0.06930693069306931,0.15841584158415842,0.3125,0.8,0.10894941634241245,0.5,0.36363636363636365,0.39545454545454545,,3.0,,0.42857142857142855,1.0,2.0,,,False,,,,
2045,1610612758,Hedo Turkoglu,Hedo Turkoglu,2045,SAC,55253.0,921,63,1803,1799,496.0,450,236,3602,39.0,75.0,9.0,18.0,5.0,13.0,15.0,38.0,25.0,61.0,30.0,8.0,79.0,174,60.0,65.0,292.0,1814,11.0,24.0,4.0,35.0,10.0,28.0,19.0,25.0,66.0,68.0,90.0,16.0,,30.0,16.0,,41.0,10.0,51.0,5.0,5.0,20.0,16.0,112.0,5.0,32.0,17.0,105.0,5.0,127,38.0,165,7.0,36.0,17.0,19.0,15.0,6.0,7.0,22.0,8.0,4.0,37.0,4.0,10.0,57,104,6.0,81.0,4.0,32.0,10.0,23.0,12.0,9.0,23.0,9.0,2.0,66.0,496.0,9.0,0.43037974683544306,0.4788732394366197,0.4540229885057471,0.4583333333333333,0.35714285714285715,0.48504273504273504,0.44285714285714284,0.43617021276595747,0.5349264705882353,0.47297297297297297,0.532258064516129,0.2564102564102564,,0.09195402298850575,0.14666666666666667,0.13157894736842105,,14.798850574712644,0.40540540540540543,0.08333333333333333,0.14246947082767977,0.04783258594917788,0.09392265193370165,0.028409090909090908,0.1328976034858388,0.04378698224852071,0.06965174129353234,0.034653465346534656,0.041353383458646614,0.030303030303030304,0.11494252873563218,0.13382899628252787,0.16666666666666666,0.08130081300813008,0.1206896551724138,0.06086956521739131,0.391304347826087,0.32051282051282054,0.52,0.609375,0.48717948717948717,0.1623931623931624,0.39473684210526316,0.45454545454545453,0.2606837606837607,0.4098360655737705,0.4098360655737705,0.4,0.1282051282051282,0.5142857142857142,0.5,0.2765957446808511,0.38461538461538464,0.1702127659574468,0.5769230769230769,0.5015162393162393,0.5200155172413793,0.4939287234042552,0.12213740458015267,0.15841584158415842,0.11986301369863013,0.22602739726027396,8.433333333333332,24.28333333333334,0.27509706045479754,1.0,2.0,5.0,,,0.014925373134328358,0.022727272727272728,0.3333333333333333,,1.0,12.0,30.0,5.0,3.0,11.0,11.0,1.0,6.0,4.0,23.0,3.0,11.0,7.0,57.0,12.0,11.0,5.0,1.0,0.8260869565217391,0.38333333333333336,0.2727272727272727,0.3684210526315789,0.38333333333333336,,0.1282051282051282,0.4,0.4,0.9166666666666666,0.36666666666666664,0.36666666666666664,0.7272727272727273,0.14285714285714285,0.17142857142857143,0.16666666666666666,,0.23404255319148937,0.2727272727272727,0.5,0.36666666666666664,,2.0,,0.4,1.0,2.0,,,False,,,,
468,1610612758,Jon Barry,Jon Barry,468,SAC,41756.0,696,36,1343,1357,396.0,339,175,2700,15.0,30.0,2.0,5.0,4.0,8.0,6.0,14.0,16.0,41.0,80.0,21.0,37.0,85,93.0,51.0,212.0,1316,2.0,6.0,7.0,17.0,9.0,17.0,24.0,23.0,50.0,52.0,22.0,2.0,4.0,75.0,3.0,,74.0,14.0,88.0,12.0,2.0,44.0,20.0,190.0,3.0,8.0,10.0,50.0,,60,11.0,71,4.0,20.0,10.0,10.0,25.0,3.0,22.0,10.0,3.0,,35.0,1.0,11.0,25,48,4.0,57.0,2.0,15.0,11.0,5.0,2.0,2.0,5.0,2.0,,50.0,396.0,8.0,0.7027027027027027,0.7222222222222222,0.43529411764705883,0.3333333333333333,0.5294117647058824,0.45224719101123595,0.4166666666666667,0.32926829268292684,0.5074257425742574,0.5333333333333333,0.46226415094339623,0.5224719101123596,,0.03529411764705882,0.1,,,15.349740932642488,0.7142857142857143,,0.08833922261484099,0.015384615384615385,0.078125,0.020689655172413793,0.08645533141210375,0.016541353383458645,0.014492753623188406,0.017543859649122806,0.014218009478672985,0.02608695652173913,0.08695652173913043,0.0761904761904762,0.10091743119266056,0.06666666666666667,0.10526315789473684,0.038461538461538464,0.4,0.16853932584269662,0.5,0.5555555555555556,0.6666666666666666,0.07865168539325842,0.42857142857142855,0.42857142857142855,0.2303370786516854,0.3902439024390244,0.3902439024390244,0.75,0.449438202247191,0.4166666666666667,0.4,0.1951219512195122,0.5,0.5121951219512195,0.6910112359550562,0.5097689655172414,0.5485,0.4901552631578947,0.07853403141361257,0.15306122448979592,0.08018867924528301,0.2358490566037736,10.78235294117647,26.010752688172037,0.29486224869694716,,1.0,,,,,,0.6666666666666666,,,3.0,13.0,1.0,,3.0,26.0,1.0,5.0,3.0,29.0,2.0,6.0,3.0,60.0,27.0,25.0,10.0,7.0,0.6896551724137931,0.3118279569892473,0.3333333333333333,0.125,0.3146067415730337,,0.07303370786516854,0.23076923076923078,0.23076923076923078,1.0,0.325,0.325,0.6538461538461539,0.08333333333333333,0.4166666666666667,0.2,1.0,0.07317073170731707,,0.14285714285714285,0.3333333333333333,1.0,1.0,,1.0,1.0,1.0,,,False,1.0,,,
