EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGA,PenaltyAtRimFGA,LongMidRangeFGA,FG2A,OpponentPoints,PenaltyFG2A,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,AssistPoints,DefTwoPtRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,DeadBallTurnovers,Turnovers,PenaltyTurnovers,PenaltyOffPossExcludingTakeFouls,FG2APctBlocked,AtRimPctBlocked,Usage,DefTwoPtReboundPct,DefFGReboundPct,DefLongMidRangeReboundPct,AtRimFrequency,LongMidRangeFrequency,PenaltyAtRimFrequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,Avg2ptShotDistance,PenaltyOffPossPct,AtRimFGM,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG3M,FG3A,FtPoints,Points,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,LongMidRangeAssists,OffTwoPtRebounds,DefThreePtRebounds,OffRebounds,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,LiveBallTurnoverPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg3ptShotDistance,Blocked2s,BlockedAtRim,Blocks,Corner3FGA,OffThreePtRebounds,LostBallOutOfBoundsTurnovers,LostBallTurnovers,ShootingFouls,NonShootingFoulsDrawn,BlockedShortMidRange,RecoveredBlocks,ShortMidRangePctBlocked,OffThreePtReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,BlocksRecoveredPct,AtRimPctAssisted,Corner3Frequency,SecondChanceAtRimPctAssisted,Corner3Assists,ShortMidRangeAssists,FTDefRebounds,Loose Ball Fouls,Offensive Fouls,DefensiveGoaltends,DefFTReboundPct,OffCorner3ReboundPct,Corner3FGM,PenaltyCorner3FGM,PenaltyCorner3FGA,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SelfOReb,BlockedLongMidRange,SecondChanceFg3Pct,SelfORebPct,ShortMidRangePctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Technical Free Throw Trips,SecondChanceTurnovers,HeaveAttempts,Travels,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,on,FTOffRebounds,Blocked3s,BlockedArc3,LongMidRangePctBlocked,OffFTReboundPct,Defensive 3 Seconds Violations,3pt And 1 Free Throw Trips,OffensiveGoaltends,3SecondViolations,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,Clear Path Fouls,Corner3PctBlocked
686,1610612743,Antonio McDyess,Antonio McDyess,686,DEN,5977.0,100,-11.0,189,192,43.0,64.0,29,381,18.0,7.0,16.0,45.0,210,13.0,2.0,1.0,2.0,,5.0,7.0,18.0,27.0,,,1.0,4.0,1.0,43.0,0.044444444444444446,0.1111111111111111,26.126126126126124,0.10606060606060606,0.14772727272727273,0.13793103448275862,0.4,0.35555555555555557,0.5384615384615384,0.4,0.48709555555555556,0.5114846153846154,8.875555555555556,0.2275132275132275,11.0,3.0,7.0,4.0,5.0,11.0,4.0,,,,,20.0,,,14.0,54.0,4.0,9.0,11.0,7.0,,,6.0,20.0,30.0,10.0,,,4.0,,,1.0,1.0,1.0,7.0,6.0,9.0,,3.0,,1.0,9.0,20.0,2.0,7.0,20.0,,0.75,0.8333333333333334,,,,,0.4444444444444444,0.4444444444444444,0.5384615384615384,0.4444444444444444,0.4444444444444444,0.5384615384615384,0.5,0.5,0.5555555555555556,,0.75,0.08974358974358974,0.2727272727272727,0.09473684210526316,0.09090909090909091,0.1111111111111111,0.06666666666666667,0.09090909090909091,0.3125,0.16666666666666666,0.6111111111111112,0.6875,0.24444444444444444,0.45454545454545453,0.45454545454545453,0.25,0.25,0.75,,,,,0.7777777777777778,0.42857142857142855,0.5714285714285714,,,,0.5569000000000001,0.14,0.14,0.2037037037037037,0.37037037037037035,,2.0,1.0,2.0,,2.0,,2.0,6.0,4.0,1.0,1.0,,0.11764705882352941,0.05,0.09090909090909091,0.5,0.7272727272727273,,0.3333333333333333,,,5.0,,1.0,,0.5555555555555556,0.16666666666666666,,,,,,,,,,,,,3.0,,,,,0.8,,,,,,,,,,1.0,,,,,True,,,,,,,,,,,,,,
788,1610612743,Kevin Willis,Kevin Willis,788,DEN,5348.0,89,23.0,170,167,10.0,38.0,23,337,14.0,,20.0,47.0,166,1.0,2.0,3.0,6.0,1.0,15.0,14.0,19.0,28.0,3.0,3.0,2.0,8.0,,10.0,0.0425531914893617,,28.5,0.2222222222222222,0.22784810126582278,0.3333333333333333,0.2916666666666667,0.4166666666666667,,0.3125,0.4601425531914893,0.3847,9.627659574468083,0.058823529411764705,10.0,3.0,4.0,,4.0,13.0,10.0,,1.0,,,24.0,,1.0,2.0,50.0,4.0,8.0,9.0,,,,,,34.0,14.0,,,4.0,,,3.0,3.0,2.0,8.0,4.0,9.0,,6.0,,1.0,6.0,3.0,1.0,2.0,,1.0,0.7083333333333334,0.7727272727272727,,,,,0.5106382978723404,0.5,,0.5,0.5,,0.5102040816326531,0.5,,0.020833333333333332,0.75,0.10666666666666667,0.25,0.10465116279069768,0.11764705882352941,0.07692307692307693,0.0625,0.17647058823529413,0.2,0.3333333333333333,0.7142857142857143,0.7142857142857143,0.2708333333333333,0.3076923076923077,0.36363636363636365,0.5,0.5,0.7,0.020833333333333332,,,,0.5,0.75,,,,,0.48508750000000006,0.04081632653061224,0.041666666666666664,0.18,,72.1,3.0,2.0,3.0,,1.0,,5.0,2.0,,1.0,3.0,0.15384615384615385,0.09090909090909091,0.15789473684210525,,1.0,0.7,,0.3333333333333333,,,1.0,1.0,,,0.5,0.5,,,,,,,,,,,,,1.0,1.0,,,0.047619047619047616,0.75,,,,,,,,,,2.0,1.0,1.0,,,True,,,,,,,,,,,,,,
702,1610612743,Voshon Lenard,Voshon Lenard,702,DEN,719.0,12,5.0,22,23,9.0,15.0,4,45,,,,1.0,22,,,1.0,1.0,,2.0,1.0,1.0,1.0,,,,,,9.0,,,19.23076923076923,0.09090909090909091,0.07692307692307693,0.16666666666666666,,,,0.6666666666666666,0.45093333333333335,0.4278,12.4,0.4090909090909091,,,,,,1.0,,,,,,,1.0,2.0,4.0,7.0,,,3.0,,,1.0,4.0,4.0,,,3.0,,,,,,,,,,,,,,,1.0,5.0,,1.0,4.0,,,,1.0,0.5,,0.5,,,,0.5,1.5,,0.7,1.5,0.6666666666666666,0.6666666666666666,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,0.4,0.5,0.42857142857142855,0.5714285714285714,23.7,,,,2.0,,,,1.0,,,,,,,,,,0.6666666666666666,,,1.0,,,,,,,1.0,,1.0,0.5,0.5,1.0,1.0,,1.0,1.0,1.0,1.0,,,,1.0,,,1.0,1.0,1.0,,,,,,,,,,1.0,0.3333333333333333,True,,,,,,,,,,,,,,
924,1610612743,Anthony Goldwire,Anthony Goldwire,924,DEN,198.0,3,-2.0,6,5,,,1,11,1.0,,1.0,2.0,8,,,,,,,,,,,,,,,,,,28.57142857142857,,,,0.5,0.5,,0.5,0.4579,,9.6,,1.0,,,,,,,,,,,1.0,,,,2.0,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,0.5,,,0.5,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,
1110,1610612743,Mark Strickland,Mark Strickland,1110,DEN,30799.0,513,-84.0,1028,1036,350.0,385.0,135,2064,68.0,28.0,79.0,179.0,1093,63.0,10.0,10.0,15.0,5.0,35.0,51.0,76.0,119.0,11.0,7.0,15.0,23.0,8.0,350.0,0.055865921787709494,0.04411764705882353,19.594594594594597,0.1408839779005525,0.14672686230248308,0.1728395061728395,0.37777777777777777,0.4388888888888889,0.4444444444444444,0.38333333333333336,0.4638913888888888,0.4792952380952381,9.510055865921785,0.3404669260700389,44.0,10.0,23.0,17.0,6.0,32.0,32.0,,1.0,,,82.0,,1.0,37.0,201.0,11.0,29.0,28.0,27.0,,,13.0,67.0,128.0,36.0,,,18.0,1.0,,5.0,4.0,5.0,38.0,14.0,43.0,4.0,8.0,,6.0,58.0,59.0,1.0,23.0,67.0,10.0,0.7804878048780488,0.8767123287671232,,,,,0.4581005586592179,0.3793103448275862,0.42857142857142855,0.45555555555555555,0.3793103448275862,0.42857142857142855,0.48086124401913877,0.4117647058823529,0.4527027027027027,0.005555555555555556,0.34782608695652173,0.09429280397022333,0.1728395061728395,0.0825147347740668,0.09375,0.0893854748603352,0.09183673469387756,0.13725490196078433,0.16666666666666666,0.19047619047619047,0.6470588235294118,0.676923076923077,0.17777777777777778,0.1875,0.2222222222222222,0.4050632911392405,0.4155844155844156,0.90625,0.005555555555555556,,,,0.7931034482758621,0.43478260869565216,0.6071428571428571,,,,0.5357428571428572,0.11386138613861387,0.11442786069651742,0.13930348258706468,0.3333333333333333,24.3,18.0,13.0,19.0,,4.0,4.0,2.0,29.0,7.0,5.0,11.0,0.15625,0.03773584905660377,0.10416666666666667,0.013333333333333334,0.5789473684210527,0.7045454545454546,,0.1,1.0,,11.0,4.0,7.0,,0.2619047619047619,0.0967741935483871,,,,,,,,,,,,,6.0,4.0,,,0.047619047619047616,0.6666666666666666,,,,,,,,,,2.0,,1.0,,,False,1.0,1.0,1.0,0.02531645569620253,0.030303030303030304,,,,,,,,,
123,1610612743,Robert Pack,Robert Pack,123,DEN,71619.0,1194,-144.0,2386,2379,605.0,678.0,321,4765,161.0,49.0,155.0,379.0,2521,108.0,41.0,204.0,271.0,96.0,609.0,79.0,101.0,128.0,63.0,28.0,53.0,131.0,23.0,605.0,0.10817941952506596,0.19875776397515527,21.36936936936937,0.08596300326441784,0.08563782337198929,0.0889487870619946,0.39950372208436724,0.38461538461538464,0.4083333333333333,0.45905707196029777,0.4920885572139303,0.47944201680672266,9.41899736147757,0.25356244761106456,81.0,4.0,9.0,28.0,22.0,63.0,56.0,7.0,22.0,4.0,12.0,159.0,8.0,24.0,103.0,445.0,7.0,19.0,21.0,49.0,4.0,12.0,40.0,150.0,104.0,214.0,18.0,6.0,,21.0,7.0,67.0,44.0,78.0,23.0,17.0,27.0,35.0,78.0,21.0,53.0,111.0,130.0,12.0,59.0,150.0,23.0,0.3270440251572327,0.3270440251572327,0.75,0.3333333333333333,0.3333333333333333,0.34782608695652173,0.41952506596306066,0.3684210526315789,0.4537037037037037,0.42431761786600497,0.40476190476190477,0.4583333333333333,0.4816017316017316,0.4375,0.5208333333333334,0.05955334987593052,0.5954198473282443,0.023662551440329218,0.08415841584158416,0.021240441801189464,0.020161290322580645,0.01650943396226415,0.09561752988047809,0.07407407407407407,0.08333333333333333,0.08620689655172414,0.5031055900621118,0.627906976744186,0.15632754342431762,0.3492063492063492,0.39285714285714285,0.36129032258064514,0.3660130718954248,0.5178571428571429,0.05459057071960298,0.3181818181818182,0.3181818181818182,0.7142857142857143,0.42857142857142855,0.4444444444444444,0.5714285714285714,0.1,0.3333333333333333,0.3333333333333333,0.4697578947368422,0.13111111111111112,0.13849765258215962,0.04719101123595506,0.33707865168539325,26.662499999999994,1.0,1.0,1.0,2.0,2.0,3.0,25.0,29.0,12.0,,1.0,0.1111111111111111,0.00975609756097561,0.03666666666666667,,1.0,0.2716049382716049,0.004962779156327543,,23.0,30.0,5.0,2.0,19.0,3.0,0.0641025641025641,0.03389830508474576,1.0,,,0.5,0.5,1.0,,,,,1.0,2.0,4.0,5.0,,0.5,0.026737967914438502,0.045454545454545456,,,,1.0,2.0,0.09523809523809523,0.5,1.0,,9.0,1.0,4.0,,,False,2.0,,,0.012903225806451613,0.029411764705882353,2.0,,,,,,,,
145,1610612743,Tracy Murray,Tracy Murray,145,DEN,7813.0,130,-15.0,261,259,103.0,73.0,35,520,5.0,4.0,18.0,32.0,271,15.0,1.0,7.0,9.0,3.0,20.0,14.0,17.0,21.0,3.0,2.0,1.0,6.0,2.0,103.0,0.03125,,21.40468227424749,0.14583333333333334,0.1452991452991453,0.2222222222222222,0.09259259259259259,0.3333333333333333,0.16666666666666666,0.5,0.4500444444444444,0.4419979166666667,12.540625,0.3946360153256705,3.0,1.0,1.0,2.0,3.0,9.0,4.0,7.0,20.0,2.0,7.0,10.0,7.0,22.0,7.0,48.0,2.0,4.0,5.0,2.0,2.0,9.0,3.0,13.0,16.0,4.0,21.0,,4.0,20.0,7.0,2.0,2.0,4.0,3.0,3.0,4.0,1.0,5.0,1.0,4.0,8.0,8.0,,2.0,13.0,,0.8,1.0,1.0,0.3181818181818182,0.2222222222222222,0.3181818181818182,0.3125,0.5,0.13333333333333333,0.37962962962962965,0.5,0.20833333333333334,0.41379310344827586,0.5,0.25,0.4074074074074074,0.8333333333333334,0.03125,0.14285714285714285,0.023622047244094488,,0.04878048780487805,0.125,0.07142857142857142,0.06666666666666667,0.3333333333333333,0.6,0.6,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.2222222222222222,0.23529411764705882,1.0,0.37037037037037035,0.35,0.35,1.0,0.25,1.0,0.5,0.2916666666666667,0.2857142857142857,0.35,0.3756,0.03571428571428571,0.058823529411764705,0.10416666666666667,0.2708333333333333,25.59090909090909,,,,2.0,,,1.0,5.0,2.0,,,,,0.038461538461538464,,,0.6666666666666666,0.037037037037037035,,,,,1.0,,,,,,,2.0,,,,0.08333333333333333,,,,,,1.0,,,,,0.6666666666666666,,,,,,,,,,,,,,,False,1.0,,,0.05555555555555555,0.07692307692307693,,,,,,,,,
1711,1610612743,Raef LaFrentz,Raef LaFrentz,1711,DEN,143060.0,2384,-75.0,4624,4603,1074.0,946.0,587,9227,354.0,75.0,165.0,649.0,4860,130.0,85.0,77.0,102.0,32.0,229.0,323.0,418.0,586.0,36.0,24.0,51.0,93.0,14.0,1074.0,0.13097072419106318,0.1384180790960452,18.613824192336587,0.17008952080042128,0.16745791972378074,0.15047879616963064,0.45095541401273886,0.21019108280254778,0.4601226993865031,0.6242038216560509,0.5046991060025543,0.5057170807453416,6.405392912172572,0.23226643598615918,228.0,76.0,119.0,49.0,45.0,130.0,53.0,40.0,116.0,8.0,29.0,326.0,51.0,136.0,179.0,984.0,88.0,151.0,212.0,63.0,11.0,33.0,56.0,215.0,452.0,200.0,147.0,6.0,120.0,115.0,40.0,25.0,16.0,25.0,128.0,65.0,168.0,12.0,42.0,4.0,22.0,284.0,256.0,26.0,116.0,215.0,17.0,0.6932515337423313,0.849624060150376,0.9607843137254902,0.375,0.3333333333333333,0.37777777777777777,0.50231124807396,0.5827814569536424,0.4846153846153846,0.5127388535031847,0.5854430379746836,0.48773006134969327,0.5472747497219133,0.6091954022988506,0.5429292929292929,0.1732484076433121,0.45161290322580644,0.07293447293447293,0.15550239234449761,0.0685640362225097,0.0671785028790787,0.050666666666666665,0.18072289156626506,0.18358208955223881,0.15309446254071662,0.16216216216216217,0.6440677966101694,0.7475409836065574,0.16560509554140126,0.34615384615384615,0.44554455445544555,0.3212121212121212,0.33544303797468356,0.9245283018867925,0.14777070063694267,0.3448275862068966,0.3448275862068966,0.975,0.7531645569620253,0.6386554621848739,0.6533333333333333,0.17791411042944785,0.27586206896551724,0.34782608695652173,0.5472589552238806,0.13470319634703196,0.15696887686062247,0.21544715447154472,0.2184959349593496,25.265441176470592,197.0,126.0,199.0,20.0,31.0,4.0,20.0,170.0,23.0,66.0,129.0,0.2230769230769231,0.0549645390070922,0.11363636363636363,0.04987531172069826,0.6482412060301508,0.6622807017543859,0.025477707006369428,0.23684210526315788,9.0,20.0,30.0,30.0,22.0,6.0,0.234375,0.06748466257668712,11.0,3.0,4.0,0.55,0.55,0.9090909090909091,0.024539877300613498,0.75,2.0,3.0,3.0,7.0,27.0,23.0,5.0,0.42857142857142855,0.071875,0.5777777777777777,0.0189873417721519,0.6666666666666666,1.0,1.0,4.0,0.02531645569620253,0.25,1.0,,7.0,1.0,10.0,2.0,0.014598540145985401,False,9.0,2.0,2.0,0.04242424242424243,0.06382978723404255,3.0,1.0,1.0,4.0,,,,,
45,1610612743,George McCloud,George McCloud,45,DEN,117278.0,1955,-225.0,3812,3806,1239.0,1346.0,477,7618,111.0,25.0,213.0,413.0,4164,90.0,43.0,215.0,260.0,116.0,565.0,121.0,166.0,220.0,53.0,38.0,38.0,112.0,36.0,1239.0,0.10411622276029056,0.15315315315315314,18.888129414445203,0.08485273492286115,0.08851540616246499,0.0919931856899489,0.17236024844720496,0.3307453416149068,0.14534883720930233,0.531055900621118,0.4781863354037265,0.4725293604651164,11.752542372881353,0.3250262329485834,62.0,12.0,25.0,16.0,33.0,89.0,76.0,55.0,178.0,21.0,62.0,171.0,76.0,231.0,151.0,721.0,22.0,55.0,76.0,35.0,26.0,82.0,77.0,225.0,246.0,96.0,213.0,15.0,26.0,178.0,55.0,45.0,26.0,58.0,38.0,37.0,54.0,15.0,74.0,16.0,49.0,161.0,180.0,10.0,60.0,225.0,30.0,0.7192982456140351,0.7784810126582279,0.9342105263157895,0.329004329004329,0.3170731707317073,0.329004329004329,0.41404358353510895,0.4,0.3888888888888889,0.44254658385093165,0.3924050632911392,0.43023255813953487,0.4916317991631799,0.436046511627907,0.5119047619047619,0.358695652173913,0.6607142857142857,0.02685512367491166,0.10306406685236769,0.029136888400219902,0.028846153846153848,0.02750809061488673,0.06504065040650407,0.09148936170212765,0.10588235294117647,0.09615384615384616,0.5585585585585585,0.6595744680851063,0.13819875776397517,0.3707865168539326,0.4714285714285714,0.3568075117370892,0.36893203883495146,0.8552631578947368,0.27639751552795033,0.3089887640449438,0.3107344632768362,0.9454545454545454,0.31645569620253167,0.48,0.64,0.36046511627906974,0.3387096774193548,0.3089887640449438,0.4949072580645162,0.09169054441260745,0.12958963282937366,0.10540915395284327,0.3120665742024965,24.988744588744588,25.0,7.0,27.0,53.0,15.0,2.0,25.0,70.0,19.0,13.0,16.0,0.21348314606741572,0.03712871287128713,0.023622047244094488,0.045936395759717315,0.5925925925925926,0.5967741935483871,0.08229813664596274,0.16666666666666666,19.0,41.0,8.0,10.0,10.0,,0.05925925925925926,0.01652892561983471,21.0,5.0,20.0,0.39622641509433965,0.39622641509433965,0.9047619047619048,0.11627906976744186,0.25,2.0,8.0,6.0,24.0,14.0,9.0,5.0,0.25,0.02601156069364162,0.6363636363636364,0.10126582278481013,0.25,1.0,4.0,16.0,0.20253164556962025,0.25,1.0,20.0,10.0,,3.0,4.0,0.01702127659574468,False,1.0,2.0,2.0,0.03286384976525822,0.007874015748031496,2.0,,,,1.0,0.004329004329004329,0.0056179775280898875,,
1721,1610612743,Keon Clark,Keon Clark,1721,DEN,44487.0,741,-49.0,1439,1464,509.0,458.0,193,2903,100.0,36.0,28.0,197.0,1525,66.0,33.0,28.0,34.0,20.0,74.0,92.0,125.0,182.0,15.0,8.0,32.0,48.0,18.0,509.0,0.16751269035532995,0.23,17.696460707858428,0.15619694397283532,0.15637860082304528,0.14049586776859505,0.5076142131979695,0.14213197969543148,0.5454545454545454,0.5076142131979695,0.47267664974619295,0.4759924242424242,5.297969543147208,0.3537178596247394,54.0,16.0,27.0,22.0,23.0,69.0,3.0,,,,,80.0,,,63.0,223.0,16.0,35.0,37.0,29.0,,,25.0,83.0,108.0,52.0,,,24.0,,,6.0,4.0,6.0,46.0,22.0,57.0,7.0,16.0,7.0,6.0,100.0,105.0,5.0,48.0,83.0,4.0,0.675,0.7941176470588235,,,,,0.40609137055837563,0.45714285714285713,0.4393939393939394,0.40609137055837563,0.45714285714285713,0.4393939393939394,0.451417004048583,0.45121951219512196,0.49404761904761907,,0.3333333333333333,0.08333333333333333,0.15714285714285714,0.07879656160458452,0.06451612903225806,0.07352941176470588,0.12,0.20304568527918782,0.1485148514851485,0.1794871794871795,0.54,0.7012987012987013,0.350253807106599,0.3333333333333333,0.3898305084745763,0.10714285714285714,0.10714285714285714,1.0,,,,,0.7714285714285715,0.5925925925925926,0.6111111111111112,,,,0.53267,0.2,0.2,0.16591928251121077,0.3721973094170404,,43.0,27.0,44.0,,9.0,4.0,10.0,58.0,7.0,14.0,26.0,0.14492753623188406,0.06164383561643835,0.11728395061728394,0.056074766355140186,0.5909090909090909,0.6111111111111112,,0.125,2.0,2.0,11.0,7.0,13.0,,0.2682926829268293,0.07692307692307693,,,,,,,,,,,,,5.0,3.0,2.0,,0.03571428571428571,0.782608695652174,,,,,,,,,,6.0,,7.0,,,False,2.0,1.0,1.0,,0.037037037037037035,,,,1.0,,,,,
1763,1610612743,Ryan Bowen,Ryan Bowen,1763,DEN,40251.0,671,-66.0,1311,1307,368.0,488.0,200,2618,89.0,23.0,21.0,124.0,1364,28.0,17.0,27.0,29.0,8.0,60.0,39.0,49.0,108.0,37.0,32.0,11.0,23.0,5.0,368.0,0.13709677419354838,0.12359550561797752,11.211340206185568,0.07862903225806452,0.07119205298013245,0.07075471698113207,0.6691729323308271,0.15789473684210525,0.7419354838709677,0.7368421052631579,0.5401157894736843,0.5292193548387096,4.206451612903227,0.2807017543859649,59.0,17.0,26.0,15.0,2.0,14.0,8.0,,3.0,,2.0,69.0,3.0,9.0,25.0,172.0,18.0,32.0,42.0,17.0,,3.0,11.0,45.0,98.0,40.0,9.0,,26.0,3.0,,2.0,1.0,12.0,47.0,4.0,59.0,5.0,12.0,3.0,10.0,91.0,42.0,6.0,19.0,45.0,14.0,0.7101449275362319,0.875,1.0,0.3333333333333333,,0.3333333333333333,0.5564516129032258,0.5625,0.6071428571428571,0.5526315789473685,0.5625,0.5483870967741935,0.5695364238410596,0.5833333333333334,0.5625,0.06766917293233082,0.5217391304347826,0.08736059479553904,0.037037037037037035,0.08507462686567165,0.08609271523178808,0.09302325581395349,0.1079136690647482,0.06206896551724138,0.0379746835443038,0.034482758620689655,0.6629213483146067,0.7564102564102564,0.10526315789473684,0.14285714285714285,0.25,0.38095238095238093,0.38095238095238093,1.0,0.022556390977443608,,,,0.8125,0.6538461538461539,0.6521739130434783,0.06451612903225806,,,0.5349807692307691,0.13013698630136986,0.1386861313868613,0.2441860465116279,0.2616279069767442,23.933333333333334,11.0,6.0,11.0,6.0,10.0,1.0,2.0,37.0,5.0,4.0,3.0,0.42857142857142855,0.07575757575757576,0.08139534883720931,0.09090909090909091,0.2727272727272727,0.6610169491525424,0.045112781954887216,0.17647058823529413,1.0,7.0,6.0,7.0,3.0,,0.15,0.030303030303030304,3.0,,1.0,0.5,0.5,1.0,0.03225806451612903,,,,,,6.0,1.0,1.0,,0.024390243902439025,1.0,,,,,,,,,,,,2.0,,,False,2.0,,,,0.05555555555555555,,,,,,,,,
702,1610612743,Voshon Lenard,Voshon Lenard,702,DEN,139341.0,2322,-117.0,4495,4488,1332.0,1246.0,584,8983,149.0,38.0,223.0,463.0,4817,116.0,55.0,165.0,189.0,79.0,402.0,146.0,183.0,230.0,65.0,39.0,44.0,102.0,26.0,1332.0,0.11879049676025918,0.174496644295302,19.741661846925005,0.08102108768035517,0.08246958089229382,0.09128065395095368,0.1767497034400949,0.26453143534994067,0.1688888888888889,0.627520759193357,0.5034350356294537,0.49193599999999993,10.67235421166307,0.29632925472747496,87.0,12.0,25.0,19.0,19.0,91.0,83.0,61.0,171.0,15.0,52.0,189.0,146.0,380.0,149.0,965.0,22.0,64.0,98.0,44.0,39.0,109.0,66.0,271.0,230.0,148.0,426.0,12.0,14.0,170.0,61.0,24.0,21.0,47.0,33.0,37.0,47.0,26.0,58.0,12.0,41.0,169.0,187.0,10.0,59.0,271.0,31.0,0.6084656084656085,0.6318681318681318,0.9726027397260274,0.38421052631578945,0.3577981651376147,0.38522427440633245,0.408207343412527,0.34375,0.3793103448275862,0.48398576512455516,0.39814814814814814,0.45555555555555555,0.5173347778981582,0.41739130434782606,0.5115384615384615,0.45077105575326215,0.5686274509803921,0.019411764705882354,0.08872901678657075,0.019676432006996064,0.01744186046511628,0.016736401673640166,0.07095343680709534,0.07617504051863858,0.08361204013377926,0.1016949152542373,0.5838926174496645,0.7073170731707317,0.10794780545670225,0.2087912087912088,0.2753623188405797,0.3721973094170404,0.38425925925925924,0.7831325301204819,0.20284697508896798,0.3567251461988304,0.3630952380952381,0.9836065573770492,0.23148148148148148,0.48,0.5,0.2311111111111111,0.28846153846153844,0.3588235294117647,0.4967850574712643,0.06942889137737962,0.115234375,0.10155440414507771,0.28082901554404144,24.4,16.0,4.0,18.0,209.0,12.0,4.0,17.0,76.0,30.0,7.0,5.0,0.24175824175824176,0.020442930153321975,0.02569593147751606,0.02295918367346939,0.2777777777777778,0.5172413793103449,0.2479240806642942,0.25,3.0,39.0,,7.0,15.0,2.0,,0.015384615384615385,85.0,24.0,57.0,0.40669856459330145,0.4146341463414634,0.9647058823529412,0.25333333333333335,0.42105263157894735,10.0,28.0,14.0,44.0,12.0,6.0,5.0,0.3181818181818182,0.013636363636363636,0.2631578947368421,0.25925925925925924,0.35714285714285715,0.9,4.0,16.0,0.14814814814814814,0.25,1.0,13.0,2.0,1.0,5.0,3.0,0.007874015748031496,False,2.0,2.0,2.0,0.03139013452914798,0.014492753623188406,1.0,2.0,,1.0,7.0,0.018421052631578946,0.017543859649122806,1.0,0.019138755980861243
