EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,Arc3FGA,SecondChanceArc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Travels,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,LongMidRangePctBlocked,Usage,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,LiveBallTurnovers,LostBallTurnovers,SecondChanceTurnovers,Loose Ball Fouls,Offensive Fouls,ShortMidRangePctBlocked,LiveBallTurnoverPct,OffLongMidRangeReboundPct,BadPassTurnovers,PenaltyCorner3FGA,Arc3FGM,PenaltyArc3FGA,FG3M,PenaltyFG3A,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGM,BadPassOutOfBoundsTurnovers,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyCorner3Frequency,PenaltyArc3Frequency,NonHeaveArc3Accuracy,Corner3FGM,PenaltyArc3FGM,PenaltyFG3M,Clear Path Fouls,Technical Free Throw Trips,BlockedLongMidRange,PenaltyFg3Pct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyArc3Accuracy,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,3SecondViolations,on,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,HeaveAttempts,Fg3aBlocked,Blocked3s,BlockedCorner3,DefensiveGoaltends,OffensiveGoaltends,NonShootingPenaltyNonTakeFouls,FG3APctBlocked,Arc3PctBlocked,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,BlockedArc3,Defensive 3 Seconds Violations,ThreePtShootingFoulsDrawnPct,Corner3PctBlocked
1890,1610612756,Shawn Marion,Shawn Marion,1890,PHX,5441.0,91,8,175,173,33.0,42.0,27,348,7.0,13.0,2.0,4.0,2.0,4.0,2.0,8.0,5.0,13.0,3.0,1.0,1.0,14.0,34.0,4.0,5.0,33.0,170,4.0,8.0,1.0,2.0,10.0,3.0,7.0,3.0,9.0,24.0,4.0,2.0,1.0,6.0,5.0,2.0,7.0,1.0,1.0,2.0,2.0,1.0,16.0,4.0,3.0,1.0,4.0,10.0,2.0,16.0,8.0,24,1.0,8.0,7.0,1.0,3.0,1.0,1.0,3.0,1.0,5.0,9.0,7.0,1.0,3.0,1.0,4.0,3.0,1.0,4.0,2.0,9.0,33.0,0.8571428571428571,0.9230769230769231,0.4117647058823529,0.5,0.42857142857142855,0.3684210526315789,0.4444444444444444,0.42857142857142855,0.4024390243902439,0.5,0.5,0.10526315789473684,0.17647058823529413,0.38461538461538464,0.07692307692307693,21.463414634146343,0.6666666666666666,0.16666666666666666,0.14084507042253522,0.04411764705882353,0.26666666666666666,0.15384615384615385,0.16279069767441862,0.07446808510638298,0.058823529411764705,0.1,0.1111111111111111,0.25,0.09523809523809523,0.22727272727272727,0.10714285714285714,0.25,0.3333333333333333,0.05555555555555555,0.5,0.34210526315789475,0.5384615384615384,0.875,0.8571428571428571,0.21052631578947367,0.25,0.25,1.0,0.34210526315789475,0.38461538461538464,0.4166666666666667,0.8,0.07894736842105263,0.02631578947368421,0.4444444444444444,0.5,0.5,0.1111111111111111,0.5714285714285714,0.5,0.4473684210526316,0.4884973684210527,0.45971249999999997,0.5274,0.075,0.08333333333333333,0.30303030303030304,0.2727272727272727,8.700000000000001,23.75,0.18857142857142858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,
201,1610612756,Chris Dudley,Chris Dudley,201,PHX,2691.0,45,3,86,86,5.0,3.0,13,172,2.0,2.0,1.0,1.0,,,2.0,8.0,,,,,,4.0,10.0,,1.0,9.0,73,1.0,1.0,,,2.0,1.0,1.0,,2.0,6.0,2.0,2.0,,1.0,,1.0,1.0,1.0,,,,,3.0,2.0,3.0,,1.0,7.0,,8.0,5.0,13,,,,,1.0,,,2.0,,2.0,4.0,6.0,,3.0,,1.0,1.0,,1.0,1.0,2.0,5.0,0.75,1.0,0.4,1.0,1.0,0.4,1.0,1.0,0.34615384615384615,1.0,1.0,,0.1,,,14.851485148514852,,,0.15555555555555556,0.08333333333333333,0.3333333333333333,0.13333333333333333,0.16666666666666666,0.09803921568627451,,0.16666666666666666,0.18181818181818182,,,0.125,0.2631578947368421,0.5,,,1.0,0.2,1.0,1.0,0.5,0.8,0.25,0.2857142857142857,1.0,,,,,,,1.0,1.0,,,,,0.2,0.43313000000000007,0.5492,0.3801,0.23076923076923078,0.23076923076923078,0.2222222222222222,0.2222222222222222,4.26,,0.05813953488372093,1.0,1.0,1.0,1.0,1.0,0.125,0.5,0.05555555555555555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,
339,1610612756,Tom Gugliotta,Tom Gugliotta,339,PHX,2538.0,42,2,86,87,23.0,8.0,11,173,5.0,9.0,,2.0,,2.0,3.0,4.0,1.0,4.0,,,,9.0,17.0,,3.0,21.0,91,1.0,3.0,,2.0,4.0,,2.0,,,14.0,4.0,,,4.0,2.0,,2.0,,,2.0,,,4.0,1.0,2.0,,,4.0,2.0,6.0,3.0,9,,,,,1.0,,1.0,2.0,1.0,2.0,4.0,3.0,1.0,2.0,,2.0,,2.0,2.0,1.0,,23.0,0.7777777777777778,0.7777777777777778,0.5294117647058824,0.3333333333333333,,0.5294117647058824,0.3333333333333333,,0.5833333333333334,0.5,,,0.23529411764705882,0.3333333333333333,,20.2020202020202,1.0,,0.125,0.06451612903225806,,0.1111111111111111,0.1111111111111111,0.075,0.125,,,0.25,,0.1,0.2,,,,0.5,0.5294117647058824,0.5555555555555556,0.8333333333333334,0.8,0.23529411764705882,0.75,1.0,0.6666666666666666,0.23529411764705882,0.25,0.25,1.0,,,0.6666666666666666,,,,1.0,,0.5294117647058824,0.5070117647058823,0.5418333333333333,0.6031,0.1111111111111111,0.1111111111111111,0.19047619047619047,,6.523529411764706,,0.26744186046511625,1.0,,1.0,2.0,,0.25,0.5,0.0625,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,
358,1610612756,Anfernee Hardaway,Anfernee Hardaway,358,PHX,6617.0,110,-8,217,218,45.0,46.0,30,435,4.0,6.0,2.0,3.0,2.0,2.0,4.0,8.0,5.0,14.0,2.0,6.0,,13.0,28.0,8.0,7.0,39.0,219,3.0,5.0,,,6.0,3.0,5.0,,6.0,12.0,14.0,2.0,6.0,1.0,14.0,1.0,15.0,1.0,,10.0,2.0,2.0,31.0,,5.0,,1.0,12.0,,13.0,5.0,18,1.0,6.0,6.0,,1.0,,,3.0,2.0,1.0,6.0,11.0,1.0,6.0,,1.0,,1.0,1.0,1.0,6.0,45.0,0.46153846153846156,0.5,0.4642857142857143,0.6,0.6,0.4444444444444444,0.6,0.42857142857142855,0.47560975609756095,0.5,0.42857142857142855,0.2222222222222222,0.03571428571428571,,,17.52988047808765,,,0.13333333333333333,0.05952380952380952,0.06666666666666667,,0.12380952380952381,0.043859649122807015,0.047619047619047616,0.04,,,0.11538461538461539,0.1111111111111111,0.16216216216216217,0.08333333333333333,,0.05,1.0,0.16666666666666666,0.6666666666666666,0.6666666666666666,0.75,0.2222222222222222,0.5,0.5714285714285714,,0.3888888888888889,0.35714285714285715,0.35714285714285715,0.6,0.05555555555555555,0.16666666666666666,0.6,0.6666666666666666,0.5,,0.2857142857142857,1.0,0.3888888888888889,0.4628638888888889,0.45203333333333334,0.49413571428571423,0.14634146341463414,0.18181818181818182,0.15384615384615385,0.15384615384615385,11.375,23.825000000000003,0.2073732718894009,2.0,,,,,0.125,0.6666666666666666,0.07894736842105263,2.0,1.0,2.0,1.0,2.0,2.0,3.0,3.0,2.0,1.0,0.5,0.25,0.25,0.3333333333333333,0.3333333333333333,0.5,0.14285714285714285,0.14285714285714285,0.3333333333333333,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,
467,1610612756,Jason Kidd,Jason Kidd,467,PHX,5095.0,85,-16,165,168,45.0,42.0,25,333,2.0,6.0,,,1.0,1.0,1.0,4.0,1.0,6.0,2.0,10.0,1.0,4.0,16.0,12.0,7.0,27.0,168,,,1.0,,,1.0,5.0,4.0,9.0,6.0,2.0,,10.0,1.0,18.0,1.0,19.0,,1.0,6.0,6.0,6.0,39.0,,2.0,,1.0,7.0,,8.0,2.0,10,1.0,4.0,4.0,,2.0,,,10.0,5.0,3.0,6.0,7.0,,1.0,2.0,4.0,3.0,,4.0,,9.0,45.0,0.75,0.75,0.25,,0.2,0.35714285714285715,,0.4166666666666667,0.41935483870967744,,0.5625,0.42857142857142855,0.0625,0.16666666666666666,,21.243523316062177,,,0.09333333333333334,0.030303030303030304,0.08333333333333333,,0.09195402298850575,0.02197802197802198,0.0625,,,,,0.13043478260869565,0.13333333333333333,0.1,,0.05263157894736842,,0.21428571428571427,0.3333333333333333,0.4,1.0,0.14285714285714285,0.25,0.25,1.0,0.21428571428571427,0.16666666666666666,0.16666666666666666,,0.07142857142857142,0.35714285714285715,,,,1.0,0.16666666666666666,1.0,0.6428571428571429,0.5278696428571429,0.58845,0.4862166666666667,0.034482758620689655,0.058823529411764705,,0.3333333333333333,8.96875,24.641666666666666,0.2727272727272727,8.0,2.0,,,1.0,,0.8,0.034482758620689655,6.0,,3.0,1.0,4.0,1.0,12.0,,3.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3,0.3,1.0,,0.16666666666666666,0.3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,1.0,1.0,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,
361,1610612756,Clifford Robinson,Clifford Robinson,361,PHX,5271.0,88,4,172,174,30.0,44.0,24,346,7.0,10.0,,,,,4.0,5.0,3.0,10.0,2.0,9.0,4.0,14.0,25.0,11.0,10.0,47.0,166,,,4.0,4.0,7.0,1.0,1.0,5.0,7.0,24.0,4.0,,9.0,2.0,5.0,1.0,6.0,1.0,,4.0,,1.0,13.0,,2.0,1.0,,7.0,,7.0,3.0,10,,5.0,5.0,,2.0,1.0,,6.0,,4.0,7.0,12.0,2.0,7.0,,1.0,1.0,,1.0,,7.0,30.0,0.8571428571428571,0.8571428571428571,0.56,,1.0,0.5138888888888888,0.375,0.25,0.573170731707317,0.5833333333333334,0.5,0.3055555555555556,0.08,0.2,,23.5,,0.2,0.0945945945945946,0.029850746268656716,,,0.08045977011494253,0.021052631578947368,,,,,0.13636363636363635,,0.13793103448275862,,,,,0.2777777777777778,0.7,0.875,0.8571428571428571,0.1388888888888889,0.8,0.8,0.75,0.2777777777777778,0.3,0.3,1.0,0.05555555555555555,0.25,,,,1.0,,,0.5833333333333334,0.5158722222222222,0.6231,0.5417375,0.17073170731707318,0.23333333333333334,0.14893617021276595,0.14893617021276595,9.095999999999998,24.027272727272727,0.1744186046511628,4.0,1.0,1.0,1.0,,,0.6666666666666666,0.07407407407407407,3.0,1.0,2.0,2.0,3.0,3.0,9.0,,2.0,1.0,1.0,0.2727272727272727,0.2727272727272727,0.2222222222222222,0.2222222222222222,1.0,0.25,0.5,0.2222222222222222,1.0,,,,,,,0.5,0.5,1.0,,1.0,1.0,0.25,0.25,1.0,,True,,,,,,,,,,,,,,,,,,,,,,
2054,1610612756,Jake Tsakalidis,Jake Tsakalidis,2054,PHX,584.0,10,-12,20,19,13.0,,2,39,1.0,2.0,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,3.0,4.0,,,6.0,25,,,,,,2.0,2.0,,4.0,6.0,,,,,,1.0,1.0,1.0,,,,,3.0,,1.0,,,3.0,,3.0,1.0,4,,,,,,,,1.0,1.0,,,,,,,1.0,1.0,,1.0,,4.0,13.0,1.0,1.0,0.75,,1.0,0.75,,1.0,0.75,,1.0,,,,,22.727272727272727,,,0.2727272727272727,0.125,,,0.2727272727272727,0.125,,,,,0.2,,0.4,,,,,0.5,0.5,0.5,1.0,0.25,1.0,1.0,1.0,0.25,1.0,1.0,1.0,,,,,,,0.5,1.0,0.5,0.47477499999999995,,0.46785,,,,0.6666666666666666,5.575,,0.65,1.0,1.0,,,,,1.0,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,
960,1610612756,Tony Delk,Tony Delk,960,PHX,1608.0,27,7,57,56,5.0,10.0,6,113,2.0,3.0,,,,,2.0,3.0,,1.0,1.0,2.0,1.0,4.0,7.0,3.0,2.0,10.0,57,,,1.0,,,,,,,4.0,4.0,,2.0,2.0,6.0,,6.0,,,2.0,1.0,3.0,12.0,,,,,2.0,,2.0,,2,,1.0,,1.0,,,,1.0,,1.0,1.0,2.0,,1.0,,,,,,,,5.0,0.5,0.5,0.5714285714285714,,,0.4,,,0.45454545454545453,,,0.3,0.2857142857142857,0.3333333333333333,,18.75,,,0.125,,,,0.10526315789473684,,,,,,,0.25,0.14285714285714285,,,,,0.3,0.6666666666666666,1.0,1.0,0.3,0.6666666666666666,1.0,,0.1,,,,0.1,0.2,,,,1.0,,,0.6,0.5518449999999999,0.57975,,0.09090909090909091,0.125,,,6.285714285714286,24.3,0.08771929824561403,1.0,,,,,0.3333333333333333,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,
916,1610612756,Corie Blount,Corie Blount,916,PHX,423.0,7,-2,12,12,,,3,24,,,,,,,,,,1.0,,,,,1.0,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,1,,,,,,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,6.666666666666667,,,,0.16666666666666666,,,,0.125,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,0.4007,,,,,,,17.6,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,
915,1610612756,Rodney Rogers,Rodney Rogers,915,PHX,2547.0,42,-17,84,85,15.0,35.0,8,169,5.0,7.0,,1.0,1.0,1.0,2.0,5.0,1.0,5.0,1.0,,,8.0,17.0,1.0,3.0,19.0,98,,2.0,,,,3.0,4.0,3.0,9.0,12.0,4.0,,,1.0,4.0,1.0,5.0,1.0,,3.0,1.0,,11.0,,1.0,,,4.0,,4.0,1.0,5,,5.0,5.0,,5.0,2.0,1.0,5.0,1.0,3.0,5.0,4.0,,2.0,,,,,,,9.0,15.0,0.75,0.75,0.47058823529411764,,0.75,0.4444444444444444,,0.75,0.475,,0.75,0.05555555555555555,0.058823529411764705,0.14285714285714285,,26.881720430107524,,,0.15384615384615385,0.03125,,,0.1111111111111111,0.023809523809523808,,0.08333333333333333,,,0.16666666666666666,0.16666666666666666,0.125,,,,,0.3888888888888889,0.7142857142857143,0.8333333333333334,0.8,0.2777777777777778,0.4,0.4,0.5,0.2777777777777778,0.2,0.2,1.0,0.05555555555555555,,0.5,,,,0.25,1.0,0.4444444444444444,0.4718277777777778,0.38935,0.475575,0.1,0.10526315789473684,,0.47368421052631576,7.905882352941177,23.7,0.17857142857142858,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,True,,,,,,,,,,,,,,,,,,,,,,
