EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,Travels,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FTA,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceFG2M,SecondChanceFG2A,PenaltyFtPoints,PtsAssisted2s,PtsPutbacks,FTOffRebounds,LostBallTurnovers,Offensive Fouls,Assisted2sPct,NonPutbacksAssisted2sPct,SecondChanceFg2Pct,OffFTReboundPct,OffAtRimReboundPct,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,ShortMidRangeFGM,SecondChanceFtPoints,PtsUnassisted3s,Fg3aBlocked,ShortMidRangeAssists,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,SecondChanceTurnovers,2pt And 1 Free Throw Trips,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,3SecondViolations,Defensive 3 Seconds Violations,FG3APctBlocked,ShortMidRangePctBlocked,Corner3PctBlocked,OffShortMidRangeReboundPct,DefAtRimReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimPctAssisted,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,OffThreePtRebounds,OffThreePtReboundPct,OffCorner3ReboundPct,Loose Ball Fouls,BlockedLongMidRange,OffensiveGoaltends,BlockedShortMidRange,Blocked3s,BlockedArc3,DefensiveGoaltends,OffArc3ReboundPct,Technical Free Throw Trips,LongMidRangePctBlocked,on,SecondChanceCorner3FGM,SecondChanceCorner3FGA,HeaveAttempts,Arc3PctBlocked,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,SecondChanceAtRimPctAssisted,BlockedCorner3,Clear Path Fouls
1065,1610612752,Erick Strickland,Erick Strickland,1065,NYK,3104.0,52,-5.0,93,90,39,37,18,183,1.0,3,1.0,1.0,3.0,1.0,5.0,1.0,3.0,1.0,3.0,2.0,6.0,1.0,3.0,1.0,4.0,2.0,11,3.0,9.0,2.0,15,82,1.0,3.0,3.0,1.0,2,2.0,7.0,8.0,4.0,9.0,6.0,2.0,1.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,10.0,2.0,2.0,6.0,2.0,10,2.0,12,1.0,3.0,2.0,1.0,2.0,2.0,2.0,1.0,4.0,1.0,2.0,5,2.0,1.0,8.0,39,2.0,1.0,0.3333333333333333,0.3333333333333333,0.2857142857142857,0.3333333333333333,0.18181818181818182,0.5,0.325,0.5,0.4444444444444444,0.35714285714285715,0.5,0.4444444444444444,0.45,0.09090909090909091,0.3333333333333333,21.92982456140351,0.5,0.6666666666666666,0.13636363636363635,0.047619047619047616,0.15384615384615385,0.14035087719298245,0.038461538461538464,0.1111111111111111,0.15789473684210525,0.17647058823529413,0.16666666666666666,0.07692307692307693,0.15,0.3333333333333333,0.5,0.15,0.25,0.2,0.2,0.15,0.3333333333333333,0.3333333333333333,1.0,0.3,0.3333333333333333,0.3333333333333333,1.0,1.0,0.3333333333333333,1.0,0.1111111111111111,1.0,0.3333333333333333,0.3333333333333333,0.4444444444444444,0.25,0.6,0.3333333333333333,0.47445750000000003,0.49415000000000003,0.49468333333333336,0.047619047619047616,0.08333333333333333,0.2,0.5333333333333333,9.645454545454545,24.755555555555556,0.41935483870967744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,
1594,1610612752,Rick Brunson,Rick Brunson,1594,NYK,1635.0,27,,54,52,21,24,8,106,1.0,2,,,1.0,3.0,5.0,,1.0,,,,,,,,,4.0,8,,1.0,2.0,10,43,,,2.0,1.0,3,,,4.0,6.0,,,,,1.0,1.0,2.0,1.0,,1.0,,5.0,1.0,1.0,3.0,1.0,5,2.0,7,1.0,,,,3.0,2.0,1.0,,4.0,1.0,,2,2.0,1.0,4.0,21,,,,,,,0.5,0.3333333333333333,0.4444444444444444,0.5,0.3333333333333333,0.5,0.5,0.5,0.1111111111111111,,,22.22222222222222,0.75,0.3333333333333333,0.1875,0.047619047619047616,0.125,0.16666666666666666,0.041666666666666664,,,0.375,0.125,0.2,0.2222222222222222,0.5,0.5,0.1111111111111111,0.5555555555555556,0.6,0.6,0.1111111111111111,,,,,,,,,,,,,,,,,0.3333333333333333,,0.4535444444444445,0.48815,0.3935666666666667,0.1,0.1111111111111111,0.2,0.4,12.45,23.1,0.3888888888888889,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,0.25,0.3333333333333333,0.5,1.0,0.25,0.3333333333333333,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,
2068,1610612752,Lavor Postell,Lavor Postell,2068,NYK,10084.0,168,8.0,320,318,143,147,45,638,9.0,14,6.0,8.0,16.0,2.0,13.0,,5.0,,2.0,3.0,6.0,1.0,2.0,1.0,1.0,14.0,43,3.0,11.0,22.0,59,291,1.0,2.0,11.0,7.0,20,1.0,3.0,33.0,12.0,6.0,6.0,3.0,2.0,3.0,2.0,5.0,1.0,1.0,1.0,1.0,12.0,8.0,4.0,13.0,,17,8.0,25,1.0,4.0,2.0,2.0,6.0,5.0,11.0,1.0,17.0,3.0,5.0,12,27.0,9.0,33.0,143,1.0,0.6666666666666666,0.2727272727272727,0.5,0.3333333333333333,0.2727272727272727,0.32558139534883723,0.35,0.3425925925925926,0.5,0.3695652173913043,0.44029850746268656,0.55,0.515625,0.2037037037037037,0.046511627906976744,0.07142857142857142,22.764227642276424,0.35294117647058826,,0.10236220472440945,0.06779661016949153,0.09302325581395349,0.1,0.055944055944055944,0.058823529411764705,0.10526315789473684,0.14285714285714285,0.07894736842105263,0.029411764705882353,0.25925925925925924,0.6428571428571429,0.6923076923076923,0.2962962962962963,0.24074074074074073,0.15384615384615385,0.15384615384615385,0.09259259259259259,,,,0.1111111111111111,0.5,0.5,0.6666666666666666,0.2222222222222222,0.5,1.0,0.34782608695652173,0.75,0.08695652173913043,,0.043478260869565216,1.0,0.46296296296296297,0.5,0.4694064814814813,0.4994166666666666,0.4751108695652174,0.14516129032258066,0.17647058823529413,0.1864406779661017,0.559322033898305,8.918604651162791,23.94545454545454,0.446875,3.0,4.0,3.0,7.0,16.0,16.0,4.0,,1.0,4.0,0.5714285714285714,0.6666666666666666,0.42857142857142855,,0.10714285714285714,1.0,0.4444444444444444,0.75,3.0,2.0,3.0,1.0,1.0,2.0,3.0,1.0,1.0,5.0,2.0,2.0,2.0,1.0,1.0,1.0,0.09090909090909091,0.0625,0.2,0.05128205128205128,0.030303030303030304,0.2,0.5,0.5555555555555556,0.1875,0.2,0.3333333333333333,,,,,,,,,,,,,,True,,,,,,,,,,,,
703,1610612752,Kurt Thomas,Kurt Thomas,703,NYK,3655.0,61,5.0,116,117,37,33,11,233,6.0,8,1.0,2.0,8.0,2.0,4.0,,,,,,,,,,,11.0,20,,,7.0,29,105,,,6.0,1.0,4,,,9.0,6.0,,,,,2.0,,2.0,,,1.0,1.0,4.0,2.0,5.0,11.0,1.0,17,4.0,21,,1.0,,1.0,1.0,1.0,,,1.0,,4.0,4,8.0,2.0,9.0,37,,,,,,,0.55,0.25,0.55,0.6666666666666666,0.25,0.6041666666666666,0.75,0.5625,,,,19.23076923076923,1.0,0.25,0.2037037037037037,0.05405405405405406,0.3333333333333333,0.2318840579710145,0.08888888888888889,0.06666666666666667,0.14285714285714285,0.19047619047619047,0.38461538461538464,,0.4,0.75,0.75,0.4,0.2,0.5,0.5,,,,,,,,,,,,0.5,0.5,,,,,0.4,,0.44033999999999995,0.46655,0.46509999999999996,0.09090909090909091,0.09090909090909091,0.20689655172413793,0.3103448275862069,6.840000000000001,,0.31896551724137934,2.0,2.0,2.0,3.0,7.0,16.0,4.0,,,,0.7272727272727273,0.8888888888888888,0.6666666666666666,,,1.0,0.6666666666666666,1.0,3.0,2.0,,,,,,,,2.0,2.0,2.0,2.0,2.0,,,,,,0.07692307692307693,0.2631578947368421,,1.0,0.6666666666666666,0.375,0.375,0.6666666666666666,2.0,0.25,1.0,,,,,,,,,,,True,,,,,,,,,,,,
969,1610612752,Travis Knight,Travis Knight,969,NYK,5761.0,96,-1.0,183,176,93,95,27,359,1.0,4,,2.0,2.0,3.0,16.0,,,,,,,,,,,4.0,22,,,5.0,13,157,,,4.0,2.0,12,,,5.0,2.0,,,,1.0,,1.0,1.0,1.0,,,,3.0,4.0,,10.0,,10,4.0,14,,2.0,2.0,,2.0,,3.0,,5.0,1.0,7.0,15,10.0,3.0,5.0,93,5.0,,,,,,0.18181818181818182,0.16666666666666666,0.18181818181818182,0.5,0.16666666666666666,0.24074074074074073,0.5,0.16666666666666666,,0.045454545454545456,0.25,15.094339622641508,0.4,,0.15625,0.0547945205479452,,0.10638297872340426,0.04597701149425287,0.05555555555555555,0.2857142857142857,0.0967741935483871,,,0.18181818181818182,0.25,0.3333333333333333,0.09090909090909091,0.7272727272727273,0.1875,0.1875,,,,,,,,,,,,0.16666666666666666,,,,,,0.18181818181818182,,0.397409090909091,0.460125,0.39605,0.12,0.12,0.3076923076923077,0.38461538461538464,15.181818181818185,,0.5081967213114754,1.0,2.0,2.0,4.0,1.0,6.0,2.0,,2.0,1.0,0.75,1.0,0.5,,0.13333333333333333,1.0,0.5,0.5,,,,,,1.0,,1.0,,2.0,6.0,5.0,6.0,2.0,,,,,,,0.08333333333333333,,0.3333333333333333,,,,,,,,1.0,1.0,1.0,,,,,,,,True,,,,,,,,,,,,
164,1610612752,Chris Childs,Chris Childs,164,NYK,3320.0,55,-13.0,113,108,44,64,13,221,1.0,1,,,1.0,,1.0,1.0,1.0,,,,1.0,,,,1.0,1.0,3,1.0,2.0,,5,92,,,,,2,,1.0,,,3.0,1.0,,,11.0,,11.0,,,5.0,3.0,22.0,,3.0,5.0,,8,,8,,3.0,2.0,1.0,2.0,2.0,1.0,,3.0,,2.0,4,,,,44,1.0,1.0,0.5,,,0.5,0.3333333333333333,,0.5,,,0.5,,,0.4,,,6.349206349206349,0.6666666666666666,,0.125,,0.17647058823529413,0.14035087719298245,,,0.1875,0.125,0.1875,,0.2,1.0,1.0,0.2,0.2,,,0.2,1.0,1.0,1.0,0.2,,,,,,,,,,,0.3333333333333333,,0.6,,0.48123000000000005,,0.36884999999999996,,,,,8.966666666666667,24.75,0.3893805309734513,,,,1.0,,2.0,,,,,1.0,1.0,,,,,,,,,,,3.0,,,,,,1.0,,1.0,1.0,,,,,,,,,1.0,1.0,,,,,,,,,,1.0,,,,,,,True,,,,,,,,,,,,
26,1610612752,Luc Longley,Luc Longley,26,NYK,1763.0,29,-15.0,58,56,13,25,7,114,2.0,4,,1.0,2.0,,,,,,,,,,,,,2.0,6,,,3.0,7,49,,,,,2,,,,,,,,1.0,,1.0,1.0,1.0,,,,3.0,1.0,1.0,2.0,1.0,4,1.0,5,,,,,1.0,1.0,2.0,,3.0,,,5,4.0,2.0,,13,2.0,,,,,,0.3333333333333333,,0.3333333333333333,,,0.4375,,,,0.16666666666666666,,16.923076923076923,0.3333333333333333,0.3333333333333333,0.09090909090909091,0.043478260869565216,0.125,0.1,0.038461538461538464,0.09090909090909091,,0.1111111111111111,0.125,,0.6666666666666666,0.5,0.5,0.3333333333333333,,,,,,,,,,,,,,,0.5,,,,,,0.6666666666666666,,0.48488333333333333,,0.4125,0.25,0.25,,,2.0500000000000003,,0.22413793103448276,,,,,,4.0,,,,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,0.2,,,1.0,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,
280,1610612752,Felton Spencer,Felton Spencer,280,NYK,2329.0,39,1.0,71,69,50,35,15,140,2.0,4,1.0,2.0,1.0,,,,,,,,,,,,,2.0,5,,,3.0,7,67,,,3.0,1.0,3,,,5.0,2.0,,,,,1.0,,1.0,,,,1.0,2.0,3.0,4.0,2.0,,6,6.0,12,,,,,3.0,1.0,1.0,,4.0,2.0,,8,6.0,1.0,5.0,50,2.0,,,,,,0.4,0.3333333333333333,0.4,0.5,0.3333333333333333,0.4375,0.5,0.4166666666666667,,,,13.793103448275863,0.75,,0.1111111111111111,0.09090909090909091,0.3076923076923077,0.1935483870967742,0.13157894736842105,,0.16666666666666666,0.1,0.25,,0.8,0.5,0.5,0.2,,,,,,,,,,,,,,,0.6666666666666666,0.5,,,,,0.8,,0.60814,0.6415,0.6431,0.16666666666666666,0.16666666666666666,0.42857142857142855,0.7142857142857143,1.34,,0.704225352112676,1.0,2.0,1.0,2.0,3.0,2.0,2.0,1.0,2.0,1.0,0.5,1.0,0.5,0.2,0.14285714285714285,,1.0,0.5,,1.0,,,,,,1.0,,2.0,,,,,,,,,,0.25,,1.0,,0.5,,,,2.0,0.4,0.6666666666666666,1.0,,,,,,,,,,True,,,,,,,,,,,,
913,1610612752,Larry Johnson,Larry Johnson,913,NYK,1260.0,21,-3.0,37,37,14,19,7,74,1.0,1,1.0,1.0,,,1.0,,,,,,1.0,,,,1.0,1.0,2,,1.0,,2,40,,,2.0,1.0,1,,1.0,2.0,2.0,,1.0,,,,,,,,,,,2.0,,4.0,1.0,5,2.0,7,,,,,,,,,,,1.0,1,,,2.0,14,,,,,,,0.5,1.0,0.3333333333333333,1.0,0.5,0.3333333333333333,1.0,0.5,0.3333333333333333,,,6.666666666666666,,1.0,0.23529411764705882,0.125,,0.19047619047619047,0.1,0.2,0.2,0.25,,,0.3333333333333333,1.0,1.0,,0.3333333333333333,,,,,,,0.3333333333333333,,,,,,,0.5,1.0,,,0.5,,0.6666666666666666,,0.4623,0.4935,0.52305,,,1.0,1.0,8.35,25.6,0.3783783783783784,1.0,1.0,1.0,1.0,,,2.0,,,,,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,0.14285714285714285,0.25,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,
948,1610612752,Marcus Camby,Marcus Camby,948,NYK,1587.0,26,5.0,46,51,12,17,8,97,3.0,6,1.0,2.0,2.0,3.0,4.0,,,,,,,,,,,7.0,12,,,,14,48,,,6.0,2.0,4,,,4.0,8.0,,,,,,1.0,1.0,,1.0,,,3.0,3.0,,6.0,,6,4.0,10,,,,,1.0,1.0,,,1.0,1.0,3.0,3,,,4.0,12,,,,,,,0.5833333333333334,0.5,0.5833333333333334,0.6,0.5,0.5833333333333334,0.6,0.5,,,,23.636363636363633,1.0,,0.24,0.1875,,0.2,0.21052631578947367,,0.5,0.2727272727272727,,,0.5,0.5,0.5,0.16666666666666666,0.3333333333333333,0.75,0.75,,,,,,,,,,,,0.5,0.5,,,,,0.5,,0.45495833333333335,0.51205,0.435275,,,0.42857142857142855,0.2857142857142857,7.0249999999999995,,0.2608695652173913,2.0,4.0,3.0,5.0,,6.0,4.0,,,,0.42857142857142855,0.6,0.6,,0.2,1.0,0.8,0.5,1.0,,,,,,,,,,6.0,3.0,7.0,3.0,,,,,,0.2222222222222222,,,0.42857142857142855,,0.5,0.5,,1.0,0.3333333333333333,,,,,3.0,1.0,1.0,1.0,0.3333333333333333,,,True,,,,,,,,,,,,
