EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,SecondChanceArc3FGM,PenaltyArc3FGM,SecondChanceFG3M,PenaltyFG3M,PtsUnassisted3s,Arc3Assists,LostBallOutOfBoundsTurnovers,Travels,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,BlockedLongMidRange,SecondChanceFg3Pct,PenaltyFg3Pct,LongMidRangePctBlocked,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,ThreePtShootingFoulsDrawnPct,3SecondViolations,Clear Path Fouls,Blocked3s,BlockedCorner3,HeaveAttempts,BlockedArc3,on,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,OffensiveGoaltends
1134,1610612763,Ike Austin,Ike Austin,1134,VAN,22072.0,368,-4.0,709,704,183.0,171,89.0,1413,14.0,26.0,7.0,13.0,2.0,3.0,2.0,9.0,28.0,78.0,1.0,7.0,2.0,1.0,3.0,1.0,1.0,44.0,113.0,2.0,10.0,18.0,112.0,693,8.0,23.0,1.0,2.0,18.0,9.0,23.0,3.0,9.0,27.0,74.0,14.0,6.0,8.0,3.0,1.0,5.0,18.0,2.0,20.0,2.0,9.0,3.0,6.0,42.0,3.0,13.0,1.0,11.0,68.0,13.0,92.0,17.0,109.0,2.0,9.0,5.0,4.0,9.0,5.0,3.0,9.0,6.0,18.0,4.0,4.0,18.0,38.0,3.0,4.0,23.0,1.0,9.0,3.0,10.0,6.0,4.0,10.0,8.0,1.0,1.0,27.0,183.0,2.0,0.8409090909090909,0.925,1.0,0.2,0.2,0.3893805309734513,0.3478260869565217,0.391304347826087,0.3821138211382114,0.3333333333333333,0.3461538461538461,0.417910447761194,0.36,0.421875,0.08130081300813,0.0442477876106194,0.1538461538461538,0.1111111111111111,18.765432098765437,0.5,0.5909090909090909,0.0625,0.2446043165467626,0.0448275862068965,0.2291666666666666,0.0625,0.2423312883435582,0.0473372781065088,0.1139240506329113,0.0263157894736842,0.0148148148148148,0.0606060606060606,0.0666666666666666,0.303030303030303,0.2371134020618556,0.217391304347826,0.2352941176470588,0.2142857142857142,0.028169014084507,0.8,0.2113821138211382,0.5384615384615384,0.6363636363636364,0.5714285714285714,0.073170731707317,0.2222222222222222,0.25,1.0,0.6341463414634146,0.358974358974359,0.358974358974359,0.9642857142857144,0.056910569105691,0.1428571428571428,0.1428571428571428,1.0,0.024390243902439,0.3333333333333333,0.3333333333333333,1.0,0.5416666666666666,0.5384615384615384,0.4285714285714285,0.0416666666666666,0.1153846153846153,0.6666666666666666,0.0769230769230769,0.0384615384615384,0.2926829268292683,0.3333333333333333,0.455869105691057,0.511055,0.4280692307692308,0.0687022900763358,0.0743801652892562,0.1607142857142857,0.2410714285714285,13.801769911504426,23.92,0.2581100141043723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
1710,1610612763,Mike Bibby,Mike Bibby,1710,VAN,69180.0,1153,-101.0,2222,2205,510.0,490,256.0,4427,28.0,51.0,,2.0,5.0,13.0,24.0,56.0,99.0,208.0,7.0,16.0,5.0,17.0,60.0,12.0,17.0,151.0,315.0,24.0,76.0,43.0,417.0,2300,5.0,22.0,14.0,2.0,27.0,26.0,60.0,22.0,22.0,95.0,142.0,160.0,69.0,,60.0,17.0,13.0,247.0,20.0,267.0,9.0,113.0,36.0,98.0,554.0,1.0,12.0,,17.0,74.0,,91.0,13.0,104.0,4.0,42.0,23.0,19.0,58.0,11.0,42.0,25.0,16.0,83.0,3.0,13.0,21.0,49.0,2.0,4.0,55.0,3.0,13.0,13.0,4.0,,3.0,4.0,,,,95.0,510.0,7.0,0.4701986754966887,0.4701986754966887,0.9583333333333334,0.3157894736842105,0.3157894736842105,0.4793650793650794,0.2272727272727272,0.4333333333333333,0.4782608695652174,0.3472222222222222,0.4451219512195122,0.4987951807228916,0.3648648648648648,0.4894736842105263,0.1943734015345268,0.0412698412698412,0.0980392156862745,0.0892857142857142,19.75406584688616,0.6987951807228916,,,0.0857473928157589,0.0135440180586907,0.096590909090909,0.0064102564102564,0.0875842155919153,0.0124760076775431,0.015625,0.0104529616724738,0.0147420147420147,,0.02,0.0606060606060606,0.0679012345679012,0.1173020527859237,0.1157024793388429,0.0545454545454545,0.0198019801980198,,0.1304347826086956,0.5490196078431373,0.6086956521739131,0.3214285714285714,0.1432225063938619,0.4285714285714285,0.4705882352941176,0.2083333333333333,0.5319693094629157,0.4759615384615384,0.4829268292682926,0.5757575757575758,0.0409207161125319,0.4375,0.4375,1.0,0.1534526854219949,0.2833333333333333,0.2833333333333333,0.9411764705882352,0.0555555555555555,,,0.3333333333333333,0.1585365853658536,0.3846153846153846,0.0609756097560975,0.2073170731707317,0.3248081841432225,0.2833333333333333,0.4499149616368285,0.4483338235294117,0.4438140243902439,0.0348258706467661,0.04,0.0647482014388489,0.2278177458033573,13.924761904761905,25.257894736842104,0.2295229522952295,1.0,2.0,1.0,4.0,6.0,5.0,7.0,3.0,11.0,4.0,1.0,3.0,1.0,1.0,0.3571428571428571,0.3181818181818182,0.0144230769230769,0.0555555555555555,0.5,1.0,0.3333333333333333,1.0,0.2,0.3529411764705882,0.0129870129870129,,,,,,,True,,,,,
1722,1610612763,Michael Dickerson,Michael Dickerson,1722,VAN,52889.0,881,-58.0,1695,1675,406.0,410,201.0,3370,56.0,93.0,4.0,7.0,13.0,21.0,19.0,59.0,56.0,133.0,5.0,19.0,3.0,25.0,63.0,4.0,10.0,131.0,285.0,30.0,82.0,70.0,422.0,1775,10.0,26.0,5.0,16.0,45.0,27.0,66.0,13.0,24.0,90.0,136.0,126.0,84.0,2.0,63.0,25.0,31.0,65.0,13.0,78.0,1.0,20.0,14.0,31.0,169.0,4.0,23.0,1.0,7.0,40.0,,47.0,28.0,75.0,4.0,16.0,10.0,6.0,25.0,6.0,14.0,22.0,11.0,47.0,3.0,10.0,19.0,63.0,5.0,5.0,95.0,7.0,40.0,11.0,11.0,6.0,5.0,11.0,9.0,1.0,,90.0,406.0,12.0,0.5190839694656488,0.5230769230769231,0.9333333333333332,0.3658536585365853,0.3658536585365853,0.4596491228070175,0.3846153846153846,0.4090909090909091,0.4795640326975476,0.4677419354838709,0.4177215189873418,0.5121654501216545,0.5625,0.4736842105263157,0.2234332425068119,0.1087719298245614,0.1827956989247312,0.2033898305084746,23.74025974025974,0.5319148936170213,,0.0212765957446808,0.0594353640416047,0.0350076103500761,0.0534351145038167,0.0330578512396694,0.058457711442786,0.0347043701799485,0.0419580419580419,0.0136986301369863,0.047457627118644,0.0449438202247191,,0.0337837837837837,0.0592885375494071,0.0735294117647058,0.0666666666666666,0.024390243902439,0.0229885057471264,0.8181818181818182,0.2534059945504087,0.6021505376344086,0.7368421052631579,0.5892857142857143,0.1607629427792915,0.3220338983050847,0.4042553191489361,0.3157894736842105,0.3623978201634877,0.4210526315789473,0.4274809160305343,0.5178571428571429,0.0517711171662125,0.2631578947368421,0.2631578947368421,1.0,0.1716621253405994,0.3968253968253968,0.3968253968253968,0.92,0.2258064516129032,0.5714285714285714,0.5,0.1290322580645161,0.2658227848101265,0.6190476190476191,0.0379746835443038,0.1265822784810126,0.4768392370572207,0.3968253968253968,0.4848341961852861,0.4563775862068965,0.4526189873417722,0.1,0.1257861635220125,0.1066350710900474,0.2132701421800948,10.864561403508771,25.08780487804878,0.23952802359882,,1.0,1.0,3.0,3.0,3.0,4.0,6.0,12.0,4.0,3.0,1.0,,,0.6,0.3076923076923077,0.0150375939849624,0.032258064516129,,,0.75,1.0,0.3333333333333333,0.3,,1.0,,,,,,True,,,,,
1800,1610612763,Damon Jones,Damon Jones,1800,VAN,23186.0,386,-99.0,738,741,232.0,200,84.0,1479,13.0,21.0,,1.0,4.0,10.0,3.0,11.0,8.0,24.0,7.0,21.0,7.0,10.0,36.0,4.0,10.0,24.0,56.0,17.0,57.0,6.0,105.0,824,,4.0,4.0,,,7.0,20.0,17.0,3.0,26.0,30.0,18.0,39.0,,36.0,10.0,3.0,40.0,6.0,46.0,3.0,13.0,3.0,24.0,98.0,,4.0,,8.0,17.0,,25.0,4.0,29.0,,6.0,6.0,,10.0,5.0,9.0,12.0,1.0,22.0,,12.0,9.0,21.0,,1.0,8.0,2.0,4.0,2.0,,,,,,,,26.0,232.0,3.0,0.625,0.625,0.7647058823529411,0.2982456140350877,0.2982456140350877,0.4285714285714285,,0.35,0.4380530973451327,,0.3108108108108108,0.4487179487179487,,0.325,0.504424778761062,0.0535714285714285,0.0476190476190476,0.0909090909090909,16.646706586826348,0.4545454545454545,,,0.0615942028985507,0.0145454545454545,0.1212121212121212,,0.0730994152046783,0.0114285714285714,,0.01,0.0245901639344262,,,0.0166666666666666,0.0707070707070707,0.0769230769230769,0.1224489795918367,0.1176470588235294,,,0.1858407079646017,0.6190476190476191,0.65,0.6923076923076923,0.0973451327433628,0.2727272727272727,0.3,0.6666666666666666,0.2123893805309734,0.3333333333333333,0.3478260869565217,0.5,0.1858407079646017,0.3333333333333333,0.3333333333333333,1.0,0.3185840707964602,0.2777777777777778,0.2777777777777778,0.6,0.125,,,0.5,0.2702702702702703,0.4,0.1891891891891892,0.2702702702702703,0.6902654867256637,0.2777777777777778,0.5138929203539824,0.4342571428571429,0.508835135135135,0.0347826086956521,0.0689655172413793,,0.2476190476190476,9.955357142857142,24.914035087719306,0.3143631436314363,,,2.0,,1.0,,3.0,12.0,3.0,3.0,1.0,,,,,0.1764705882352941,0.0416666666666666,,,,,,0.2857142857142857,0.1,,,,,,,,True,,,,,
970,1610612763,Othella Harrington,Othella Harrington,970,VAN,76039.0,1267,-124.0,2437,2420,595.0,566,288.0,4857,94.0,157.0,22.0,40.0,24.0,46.0,72.0,179.0,14.0,47.0,,,,,3.0,1.0,3.0,180.0,383.0,,3.0,120.0,480.0,2526,32.0,63.0,1.0,20.0,84.0,43.0,88.0,3.0,47.0,133.0,216.0,144.0,,30.0,3.0,,43.0,32.0,4.0,36.0,1.0,17.0,4.0,11.0,76.0,13.0,84.0,5.0,26.0,143.0,18.0,187.0,102.0,289.0,9.0,19.0,12.0,7.0,47.0,5.0,17.0,56.0,30.0,103.0,14.0,20.0,45.0,136.0,14.0,22.0,154.0,14.0,60.0,26.0,24.0,12.0,10.0,26.0,16.0,5.0,6.0,133.0,595.0,19.0,0.6,0.6545454545454545,,,,0.4699738903394256,0.5079365079365079,0.4886363636363636,0.466321243523316,0.5,0.4725274725274725,0.5240174672489083,0.5526315789473685,0.5495867768595041,0.0077720207253886,0.1122715404699739,0.1656050955414012,0.0782122905027933,20.08654886404616,0.4563106796116505,0.2769230769230769,0.0833333333333333,0.1514830508474576,0.0858018386108273,0.1375661375661375,0.0773809523809523,0.1491615180935569,0.084568439407149,0.1100478468899521,0.071875,0.0844444444444444,0.0775862068965517,0.0769230769230769,0.1209302325581395,0.1642651296829971,0.1570680628272251,0.1374045801526717,0.1379310344827586,0.0559006211180124,0.6153846153846154,0.4067357512953368,0.5987261146496815,0.7175572519083969,0.6914893617021277,0.4637305699481865,0.4022346368715084,0.4363636363636363,0.4722222222222222,0.121761658031088,0.2978723404255319,0.3181818181818182,0.6428571428571429,,,,,0.0077720207253886,,,,0.625,0.55,0.2727272727272727,0.015625,0.5054945054945055,0.5217391304347826,,0.0329670329670329,0.4145077720207253,,0.4623754545454543,0.5071803571428571,0.4844794444444445,0.1388888888888889,0.1398601398601398,0.175,0.2770833333333333,6.341775456919059,30.933333333333337,0.2441526466967583,,,,,,,,,3.0,4.0,12.0,,,2.0,,,0.0638297872340425,,,,,,,,,9.0,1.0,2.0,2.0,,,True,,,,,
236,1610612763,Kevin Edwards,Kevin Edwards,236,VAN,13538.0,226,-7.0,445,439,102.0,105,56.0,884,2.0,12.0,1.0,2.0,2.0,4.0,2.0,9.0,13.0,30.0,1.0,2.0,,,4.0,,2.0,17.0,51.0,1.0,6.0,14.0,51.0,442,6.0,9.0,,1.0,13.0,6.0,11.0,2.0,8.0,20.0,26.0,8.0,3.0,2.0,3.0,,8.0,22.0,1.0,23.0,1.0,8.0,3.0,11.0,47.0,,7.0,,3.0,15.0,1.0,19.0,7.0,26.0,3.0,12.0,8.0,4.0,8.0,3.0,4.0,6.0,4.0,14.0,1.0,2.0,6.0,17.0,,2.0,19.0,1.0,7.0,3.0,,,,,,,,20.0,102.0,1.0,0.7647058823529411,0.8125,1.0,0.1666666666666666,0.2,0.3333333333333333,0.6666666666666666,0.5454545454545454,0.3245614035087719,0.6666666666666666,0.4615384615384615,0.3863636363636363,0.7222222222222222,0.5555555555555556,0.1052631578947368,0.1568627450980392,0.4166666666666667,0.2222222222222222,15.686274509803924,0.5714285714285714,0.05,,0.0887573964497041,0.03954802259887,0.0967741935483871,,0.09,0.0348258706467661,0.1111111111111111,,0.034090909090909,,,0.1,0.0555555555555555,0.1066666666666666,0.0416666666666666,0.2857142857142857,0.1034482758620689,,0.2105263157894736,0.1666666666666666,0.2857142857142857,0.5,0.1578947368421052,0.2222222222222222,0.2857142857142857,0.5,0.5263157894736842,0.4333333333333333,0.4482758620689655,0.8461538461538461,0.0350877192982456,0.5,0.5,1.0,0.0701754385964912,,,,0.2222222222222222,0.5,,,0.3076923076923077,0.5,,0.1538461538461538,0.3157894736842105,,0.45131875,0.4576375,0.4814624999999999,0.1111111111111111,0.1228070175438596,0.2549019607843137,0.392156862745098,12.299999999999995,27.183333333333334,0.2292134831460674,,,,,,,,,,,1.0,,,,,,0.0333333333333333,,,,,,,,,,,,,1.0,,True,,,,,
3,1610612763,Grant Long,Grant Long,3,VAN,15644.0,261,-12.0,487,480,136.0,142,59.0,967,14.0,19.0,4.0,8.0,6.0,7.0,2.0,10.0,17.0,38.0,,,,,1.0,,1.0,33.0,67.0,,1.0,7.0,73.0,468,9.0,18.0,,1.0,19.0,10.0,19.0,1.0,4.0,24.0,44.0,22.0,,6.0,1.0,,6.0,10.0,1.0,11.0,1.0,3.0,4.0,3.0,23.0,3.0,11.0,,7.0,23.0,1.0,31.0,14.0,45.0,4.0,12.0,8.0,4.0,4.0,,3.0,2.0,1.0,6.0,,2.0,12.0,30.0,2.0,2.0,13.0,1.0,6.0,1.0,,,,,,,,24.0,136.0,5.0,0.6666666666666666,0.7333333333333333,,,,0.4925373134328358,0.5,0.5263157894736842,0.4852941176470588,0.5,0.5,0.4932432432432432,0.5,0.5,0.0147058823529411,0.0895522388059701,0.0526315789473684,0.3,14.2602495543672,0.6666666666666666,0.0555555555555555,,0.1263736263736263,0.0521327014218009,0.1627906976744186,0.0967741935483871,0.1333333333333333,0.0578512396694214,0.0961538461538461,0.046875,0.031578947368421,0.0909090909090909,0.1111111111111111,0.1346153846153846,0.1206896551724138,0.125,0.1612903225806451,0.1666666666666666,0.1379310344827586,,0.2794117647058823,0.7368421052631579,0.7777777777777778,0.3571428571428571,0.1470588235294117,0.2,0.2857142857142857,1.0,0.5588235294117647,0.4473684210526316,0.4722222222222222,0.8823529411764706,,,,,0.0147058823529411,,,,0.4444444444444444,0.5,0.25,,0.35,0.8571428571428571,,0.05,0.2941176470588235,,0.4504095588235294,0.4657249999999999,0.4427675000000001,0.0821917808219178,0.0833333333333333,0.2602739726027397,0.3287671232876712,12.276119402985074,29.5,0.2792607802874743,,,,,,,,,,,,,,,,,0.0526315789473684,,,,,,,,,,,,,,,True,,,,,
949,1610612763,Shareef Abdur-Rahim,Shareef Abdur-Rahim,949,VAN,64902.0,1082,-105.0,2089,2081,494.0,480,241.0,4170,84.0,120.0,9.0,21.0,20.0,29.0,42.0,120.0,62.0,131.0,2.0,11.0,6.0,,8.0,1.0,3.0,188.0,371.0,2.0,19.0,128.0,510.0,2181,14.0,37.0,2.0,21.0,49.0,34.0,75.0,9.0,42.0,113.0,262.0,114.0,6.0,16.0,8.0,,38.0,70.0,16.0,86.0,2.0,20.0,14.0,36.0,188.0,4.0,42.0,,22.0,164.0,14.0,200.0,46.0,246.0,9.0,34.0,25.0,9.0,43.0,6.0,25.0,42.0,18.0,85.0,6.0,21.0,22.0,69.0,7.0,16.0,157.0,11.0,62.0,15.0,20.0,11.0,9.0,21.0,9.0,2.0,,113.0,494.0,11.0,0.6968085106382979,0.7277777777777777,1.0,0.1052631578947368,0.1052631578947368,0.5067385444743935,0.3783783783783784,0.4533333333333333,0.4897435897435897,0.358974358974359,0.4226190476190476,0.5471491228070176,0.48,0.5238095238095238,0.0487179487179487,0.1024258760107816,0.1583333333333333,0.1416666666666666,22.798145806995365,0.5058823529411764,0.2592592592592592,,0.200734394124847,0.0504807692307692,0.1392405063291139,0.0287769784172661,0.1907692307692307,0.0473738414006179,0.0621468926553672,0.0518518518518518,0.0441558441558441,0.0210526315789473,0.0454545454545454,0.1761363636363636,0.182108626198083,0.2317073170731707,0.146788990825688,0.1224489795918367,0.0566037735849056,0.4285714285714285,0.3076923076923077,0.7,0.8316831683168316,0.7023809523809523,0.3076923076923077,0.35,0.4077669902912621,0.4285714285714285,0.3358974358974358,0.4732824427480916,0.4806201550387597,0.8709677419354839,0.0282051282051282,0.1818181818181818,0.1818181818181818,1.0,0.0205128205128205,,,,0.5384615384615384,0.4285714285714285,0.1111111111111111,0.0256410256410256,0.3452380952380952,0.6896551724137931,0.0714285714285714,0.0357142857142857,0.3564102564102564,,0.4666029487179486,0.483114705882353,0.477832142857143,0.1405895691609977,0.1469194312796208,0.096078431372549,0.2215686274509803,9.701886792452832,25.257894736842108,0.2364767831498324,,1.0,1.0,,,,1.0,,14.0,2.0,6.0,14.0,,,,0.1111111111111111,0.015267175572519,0.0256410256410256,,,,,0.1666666666666666,,,4.0,,1.0,,,1.0,True,,,,,
28,1610612763,Doug West,Doug West,28,VAN,4952.0,83,-40.0,157,158,27.0,10,23.0,315,2.0,6.0,,1.0,1.0,2.0,1.0,2.0,2.0,12.0,,,,,1.0,1.0,,5.0,20.0,,1.0,,10.0,164,1.0,2.0,1.0,,2.0,1.0,4.0,,,2.0,6.0,4.0,,,1.0,,2.0,5.0,1.0,6.0,1.0,2.0,1.0,2.0,13.0,1.0,1.0,,,5.0,,5.0,2.0,7.0,,3.0,3.0,,2.0,,1.0,1.0,1.0,3.0,,,2.0,8.0,,1.0,,,,,,,,,,,,2.0,27.0,1.0,0.6,0.6,,,,0.25,0.5,0.25,0.238095238095238,0.3333333333333333,0.25,0.238095238095238,0.3333333333333333,0.25,0.0476190476190476,0.1,0.1666666666666666,0.5,13.043478260869565,0.6666666666666666,,,0.0892857142857142,0.0108695652173913,,0.2,0.0757575757575757,0.0206185567010309,,,0.0212765957446808,,0.5,0.2,0.0434782608695652,0.0555555555555555,,,,,0.2857142857142857,0.3333333333333333,0.4,0.5,0.0952380952380952,0.5,1.0,,0.5714285714285714,0.1666666666666666,0.1666666666666666,1.0,,,,,0.0476190476190476,,,,0.3333333333333333,,,0.3333333333333333,0.5,0.5,,,0.3333333333333333,,0.4675333333333333,0.3644333333333334,0.477825,,,0.2,0.2,12.74,26.1,0.1719745222929936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
51,1610612763,Mahmoud Abdul-Rauf,Mahmoud Abdul-Rauf,51,VAN,2669.0,44,-8.0,90,89,33.0,32,16.0,179,,,,,,,,1.0,6.0,17.0,,,,,,,,6.0,18.0,,,4.0,16.0,88,2.0,2.0,,,4.0,3.0,7.0,,2.0,8.0,6.0,6.0,,,,,2.0,6.0,,6.0,,,2.0,4.0,12.0,,2.0,,,2.0,,2.0,2.0,4.0,,1.0,,1.0,1.0,,1.0,1.0,,2.0,,1.0,5.0,9.0,,1.0,4.0,,1.0,1.0,,,,,,,,8.0,33.0,,0.5,0.5,,,,0.3333333333333333,1.0,0.4285714285714285,0.3333333333333333,1.0,0.4285714285714285,0.4,1.0,0.5,,0.1111111111111111,,,19.819819819819816,0.5,,,0.0571428571428571,0.0434782608695652,,,0.0512820512820512,0.0384615384615384,,0.0588235294117647,0.0416666666666666,,,0.1111111111111111,,0.0625,,,,,,,,,0.0555555555555555,,,,0.9444444444444444,0.3529411764705882,0.4,0.5,,,,,,,,,,,,,,,,,,,0.4021722222222222,0.3998,0.4099,0.0526315789473684,0.0526315789473684,0.25,0.5,17.611111111111107,,0.3666666666666666,,,,,,,,,,,,,,,,,0.1176470588235294,,,,,,,,,,,,,,,True,,,,,
