EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Clear Path Fouls,Loose Ball Fouls,Offensive Fouls,FTA,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceArc3FGM,SecondChanceFG3M,PtsPutbacks,HeaveAttempts,2pt And 1 Free Throw Trips,BlockedAtRim,BlockedLongMidRange,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,SecondChanceAtRimFGM,SecondChanceFtPoints,FTOffRebounds,3SecondViolations,OffFTReboundPct,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,DefensiveGoaltends,Defensive 3 Seconds Violations,OffCorner3ReboundPct,Blocked3s,BlockedCorner3,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,BlockedArc3,SecondChanceCorner3FGM,SecondChanceCorner3FGA,Corner3PctBlocked,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,on,HeaveMakes,OffensiveGoaltends,3pt And 1 Free Throw Trips,FoulsDrawn,Offensive Fouls Drawn
1074,1610612737,Matt Maloney,Matt Maloney,1074,ATL,48236.0,804,39.0,1456,1446,344,274,206.0,2902,10.0,23.0,2.0,3.0,3.0,6.0,18.0,41.0,73.0,7.0,12.0,1.0,2.0,23.0,73.0,5.0,7.0,20.0,57.0,114.0,30.0,85.0,20.0,224.0,1381.0,3.0,7.0,5.0,6.0,11.0,19.0,8.0,22.0,16.0,62.0,42.0,72.0,69.0,21.0,73.0,23.0,6.0,1.0,72.0,10.0,82.0,8.0,2.0,18.0,17.0,37.0,174.0,5.0,5.0,9.0,57.0,3.0,69.0,10.0,79.0,4.0,40.0,16.0,24.0,31.0,7.0,25.0,14.0,3.0,6.0,2.0,45.0,4.0,9.0,16.0,43.0,1.0,1.0,2.0,26.0,4.0,1.0,10.0,2.0,2.0,2.0,1.0,62.0,344,6.0,0.3684210526315789,0.3684210526315789,0.7666666666666667,0.3529411764705882,0.3636363636363636,0.3529411764705882,0.5,0.4285714285714285,0.5789473684210527,0.5125628140703518,0.25,0.5609756097560976,0.5238095238095238,0.2307692307692307,0.5961538461538461,0.4271356783919598,0.0117647058823529,0.0526315789473684,0.1304347826086956,0.1111111111111111,0.0136986301369863,0.0136986301369863,14.903565166569258,0.6888888888888889,0.0967741935483871,0.0878274268104776,0.0080645161290322,0.0661764705882353,0.043859649122807,0.0840764331210191,0.0136239782016348,0.014388489208633,0.0037453183520599,0.0093457943925233,0.0526315789473684,0.08125,0.1012145748987854,0.0785123966942148,0.0510204081632653,0.1052631578947368,0.0380952380952381,0.5,0.1155778894472361,0.4347826086956521,0.5,0.5,0.0904522613065326,0.3333333333333333,0.375,0.1666666666666666,0.3668341708542713,0.5616438356164384,0.5694444444444444,0.3658536585365853,0.0603015075376884,0.5833333333333334,0.5833333333333334,1.0,0.3668341708542713,0.3150684931506849,0.3194444444444444,0.6956521739130435,0.1666666666666666,0.4166666666666667,0.073170731707317,1.0,0.048780487804878,0.5,0.4878048780487805,0.35,0.542713567839196,0.3150684931506849,0.484464824120603,0.46728,0.489710975609756,0.005,0.008695652173913,0.0267857142857142,0.2767857142857143,13.87982456140351,25.248235294117645,0.2362637362637362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
1510,1610612737,Brevin Knight,Brevin Knight,1510,ATL,26263.0,438,-79.0,842,854,164,184,114.0,1696,13.0,30.0,2.0,2.0,6.0,6.0,22.0,22.0,76.0,,,,,1.0,3.0,1.0,,2.0,41.0,128.0,1.0,3.0,18.0,103.0,848.0,2.0,8.0,1.0,7.0,8.0,23.0,,2.0,2.0,18.0,26.0,56.0,3.0,,2.0,1.0,6.0,,73.0,9.0,82.0,7.0,2.0,23.0,14.0,36.0,173.0,,8.0,12.0,44.0,1.0,57.0,8.0,65.0,,29.0,9.0,20.0,20.0,7.0,16.0,13.0,1.0,4.0,2.0,33.0,3.0,6.0,17.0,46.0,,,1.0,23.0,,12.0,1.0,2.0,,2.0,1.0,18.0,164,9.0,0.3170731707317073,0.325,1.0,0.3333333333333333,,0.5,0.3203125,0.25,0.3478260869565217,0.3244274809160305,0.3888888888888889,0.32,0.3652482269503546,0.3888888888888889,0.3333333333333333,0.0229007633587786,,0.046875,0.1,0.1363636363636363,,,17.809621289662232,0.6060606060606061,0.0434782608695652,0.1179624664879356,0.0205128205128205,0.1518987341772152,,0.1238938053097345,0.0188235294117647,0.0121951219512195,0.028169014084507,0.0180722891566265,,0.0886075949367088,0.0979020979020979,0.152317880794702,0.1833333333333333,0.0526315789473684,,0.5,0.2290076335877862,0.4333333333333333,0.4814814814814814,,0.1679389312977099,0.2727272727272727,0.3157894736842105,,0.5801526717557252,0.2894736842105263,0.2894736842105263,0.5909090909090909,,,,,0.0229007633587786,0.3333333333333333,0.3333333333333333,1.0,0.2222222222222222,0.1111111111111111,0.24,0.3333333333333333,,,0.08,,0.2519083969465648,0.5,0.456651923076923,0.4611499999999999,0.4498291666666666,0.0857142857142857,0.0875912408759124,0.0679611650485436,0.174757281553398,12.18359375,38.66666666666666,0.1947743467933491,1.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,True,,,,,
1728,1610612737,Roshown McLeod,Roshown McLeod,1728,ATL,38097.0,635,-7.0,1168,1173,272,246,164.0,2341,22.0,34.0,7.0,6.0,9.0,27.0,73.0,52.0,113.0,,4.0,,2.0,,4.0,,,2.0,101.0,220.0,,8.0,35.0,237.0,1150.0,7.0,22.0,,19.0,23.0,47.0,,4.0,14.0,60.0,136.0,66.0,,,4.0,,18.0,,37.0,8.0,45.0,7.0,1.0,12.0,6.0,19.0,98.0,,22.0,13.0,44.0,1.0,58.0,23.0,81.0,2.0,16.0,8.0,8.0,19.0,4.0,11.0,22.0,1.0,8.0,5.0,41.0,3.0,10.0,27.0,54.0,,4.0,6.0,39.0,1.0,19.0,4.0,4.0,4.0,4.0,4.0,60.0,272,3.0,0.6732673267326733,0.6868686868686869,,,,,0.4590909090909091,0.3181818181818182,0.4893617021276595,0.4429824561403508,0.3181818181818182,0.4509803921568627,0.48559670781893,0.3958333333333333,0.5357142857142857,0.0350877192982456,,0.0818181818181818,0.1176470588235294,0.1780821917808219,0.0088495575221238,,20.897718910963945,0.4634146341463415,0.0303030303030303,0.088,0.0406654343807763,0.1130434782608695,,0.0926829268292682,0.0371621621621621,0.0625,0.0373831775700934,0.0325581395348837,,0.0833333333333333,0.1055276381909547,0.0718232044198895,0.0933333333333333,0.15,0.018348623853211,1.0,0.1491228070175438,0.6470588235294118,0.7333333333333333,0.6363636363636364,0.3201754385964912,0.3698630136986301,0.45,0.4444444444444444,0.4956140350877193,0.4601769911504424,0.4642857142857143,0.8076923076923077,0.0175438596491228,,,,0.0175438596491228,,,,0.3181818181818182,,0.1764705882352941,0.6666666666666666,0.0392156862745098,,0.0392156862745098,,0.1842105263157894,,0.4248760964912282,0.456165,0.4210323529411765,0.0794979079497908,0.0822510822510822,0.080168776371308,0.2531645569620253,11.990454545454543,24.5375,0.2328767123287671,,,4.0,,8.0,,,,,,4.0,5.0,1.0,2.0,0.0526315789473684,0.5714285714285714,0.5,,,,,,,,,,,,,,,True,,,,,
87,1610612737,Dikembe Mutombo,Dikembe Mutombo,87,ATL,102975.0,1716,-24.0,3184,3193,737,717,437.0,6377,111.0,175.0,92.0,24.0,37.0,57.0,172.0,1.0,7.0,,,,,,,,,,169.0,354.0,,,107.0,445.0,3101.0,64.0,116.0,,167.0,32.0,59.0,,,44.0,108.0,118.0,220.0,,,,,33.0,,39.0,15.0,54.0,13.0,2.0,13.0,10.0,16.0,123.0,19.0,166.0,72.0,395.0,38.0,505.0,188.0,693.0,19.0,20.0,13.0,7.0,37.0,5.0,19.0,55.0,1.0,18.0,13.0,92.0,5.0,16.0,72.0,139.0,,14.0,26.0,154.0,,65.0,21.0,137.0,45.0,137.0,91.0,108.0,737,7.0,0.3491124260355029,0.4916666666666666,,,,,0.4774011299435028,0.5517241379310345,0.5423728813559322,0.4774011299435028,0.5517241379310345,0.5423728813559322,0.5260047281323877,0.5880281690140845,0.6067415730337079,,,0.0932203389830508,0.1314285714285714,0.0581395348837209,,,13.8544474393531,0.4021739130434782,0.4418604651162791,0.2797450424929179,0.1206395348837209,0.25,0.0954773869346733,0.2747058823529412,0.1174603174603174,0.1728813559322033,0.1294718909710391,0.0789473684210526,0.1055900621118012,0.2166172106824926,0.3021201413427561,0.2966601178781925,0.2757009345794392,0.1756756756756756,0.1266666666666666,0.6642335766423357,0.4943502824858757,0.6342857142857142,0.7302631578947368,0.3693693693693693,0.4858757062146893,0.3313953488372093,0.3518518518518518,0.2982456140350877,0.019774011299435,0.1428571428571428,0.1428571428571428,1.0,,,,,,,,,0.7931034482758621,,0.6271186440677966,0.6486486486486487,,,,,0.4943502824858757,,0.4740146892655366,0.5198838095238095,0.4894169491525425,0.1616915422885572,0.1616915422885572,0.3752808988764045,0.2426966292134831,4.286723163841807,,0.2314698492462311,,,98.0,,17.0,92.0,,,,,59.0,39.0,3.0,9.0,0.0461538461538461,0.6413043478260869,0.0847457627118644,15.0,8.0,0.0526315789473684,,,,,,,,,,,,True,,,,,
953,1610612737,Lorenzen Wright,Lorenzen Wright,953,ATL,53879.0,898,-23.0,1662,1666,350,334,237.0,3328,79.0,117.0,48.0,12.0,18.0,57.0,163.0,32.0,88.0,,,,,,,,,,168.0,368.0,,,58.0,394.0,1638.0,37.0,75.0,,92.0,28.0,59.0,,,17.0,73.0,198.0,138.0,,,,,21.0,,31.0,5.0,36.0,4.0,1.0,14.0,3.0,14.0,77.0,12.0,76.0,25.0,105.0,8.0,138.0,88.0,226.0,11.0,18.0,8.0,10.0,22.0,3.0,9.0,40.0,10.0,13.0,4.0,62.0,4.0,12.0,26.0,75.0,,6.0,17.0,73.0,,37.0,4.0,21.0,8.0,22.0,14.0,73.0,350,8.0,0.5892857142857143,0.717391304347826,,,,,0.4565217391304347,0.4933333333333333,0.4745762711864407,0.4565217391304347,0.4933333333333333,0.4745762711864407,0.4925,0.5542168674698795,0.5214285714285715,,,0.0570652173913043,0.0769230769230769,0.0674846625766871,0.0113636363636363,,23.753213367609256,0.3548387096774194,0.2,0.1374345549738219,0.1001317523056653,0.1655629139072847,0.1333333333333333,0.1420765027322404,0.1036513545347467,0.1172413793103448,0.1104100946372239,0.0808080808080808,0.1216216216216216,0.1390374331550802,0.121311475409836,0.1544117647058823,0.1926605504587156,0.0952380952380952,0.0614525139664804,0.6363636363636364,0.3179347826086957,0.6752136752136753,0.7314814814814815,0.4050632911392405,0.4429347826086957,0.3496932515337423,0.375,0.7017543859649122,0.2391304347826087,0.3636363636363636,0.367816091954023,0.84375,,,,,,,,,0.64,,0.3050847457627119,0.6666666666666666,,,,,0.3179347826086957,,0.4473002717391304,0.4845447761194031,0.4269508474576272,0.0934343434343434,0.0934343434343434,0.233502538071066,0.1852791878172588,8.00353260869565,,0.210589651022864,,,60.0,,9.0,9.0,4.0,,,,30.0,18.0,,4.0,,0.625,0.0333333333333333,3.0,,0.1875,1.0,1.0,,,,,,,,,,True,,,,,
1891,1610612737,Jason Terry,Jason Terry,1891,ATL,85464.0,1424,41.0,2671,2668,631,641,372.0,5339,53.0,94.0,10.0,20.0,30.0,64.0,173.0,132.0,281.0,3.0,9.0,,,28.0,78.0,13.0,11.0,25.0,249.0,548.0,31.0,87.0,143.0,734.0,2586.0,21.0,49.0,13.0,63.0,61.0,132.0,11.0,25.0,64.0,219.0,178.0,320.0,81.0,12.0,77.0,28.0,51.0,1.0,155.0,21.0,176.0,13.0,8.0,68.0,33.0,54.0,373.0,2.0,18.0,18.0,77.0,,95.0,20.0,115.0,6.0,45.0,25.0,20.0,70.0,19.0,50.0,32.0,3.0,20.0,3.0,102.0,9.0,32.0,33.0,74.0,1.0,1.0,1.0,167.0,17.0,54.0,25.0,6.0,2.0,6.0,4.0,219.0,631,10.0,0.357429718875502,0.3617886178861789,0.8709677419354839,0.3563218390804598,0.44,0.3604651162790697,0.4543795620437956,0.4285714285714285,0.4621212121212121,0.4653543307086614,0.4596774193548387,0.4936305732484076,0.5121082621082621,0.4696969696969697,0.5657894736842105,0.137007874015748,0.0114942528735632,0.0930656934306569,0.202127659574468,0.1387283236994219,0.0284697508896797,0.0128205128205128,25.82717635721169,0.6862745098039216,,0.0642201834862385,0.0153714773697694,0.0756302521008403,0.0121951219512195,0.0661099512874043,0.0149812734082397,0.0194552529182879,0.0142566191446028,0.0141843971631205,0.0075187969924812,0.0724137931034482,0.05175983436853,0.0727699530516431,0.057471264367816,0.125,0.0201342281879194,0.6666666666666666,0.1480314960629921,0.5638297872340425,0.7066666666666667,0.1698113207547169,0.2724409448818897,0.3699421965317919,0.4295302013422818,0.25,0.44251968503937,0.4697508896797153,0.4835164835164835,0.4848484848484848,0.0141732283464566,0.3333333333333333,0.3333333333333333,1.0,0.1228346456692913,0.358974358974359,0.3636363636363636,0.8571428571428571,0.1612903225806451,0.2096774193548387,0.1910828025477707,0.6666666666666666,,,0.1592356687898089,0.44,0.2850393700787401,0.3636363636363636,0.4439565457413249,0.4458453703703704,0.4325660256410256,0.0812407680945347,0.0916808149405772,0.0858310626702997,0.2983651226158038,12.216423357664237,25.348275862068967,0.2362411081991763,5.0,5.0,6.0,1.0,13.0,2.0,2.0,0.3846153846153846,0.3846153846153846,0.6,6.0,6.0,,,,0.6,,,1.0,0.032258064516129,,,1.0,0.0113636363636363,,,,,,,,True,,,,,
2069,1610612737,Hanno Mottola,Hanno Mottola,2069,ATL,9140.0,152,-19.0,282,289,56,67,34.0,571,8.0,12.0,2.0,2.0,3.0,4.0,13.0,5.0,11.0,,,,,,,,,,17.0,36.0,,,10.0,44.0,274.0,1.0,4.0,,2.0,4.0,8.0,,,,8.0,24.0,10.0,,,,,,,3.0,,3.0,,,,,3.0,6.0,1.0,7.0,3.0,11.0,,14.0,9.0,23.0,,2.0,1.0,1.0,6.0,,2.0,4.0,,4.0,,10.0,,1.0,4.0,15.0,,1.0,3.0,12.0,,6.0,,,,,,8.0,56,2.0,0.7058823529411765,0.75,,,,,0.4722222222222222,0.25,0.5,0.4722222222222222,0.25,0.5,0.5238095238095238,0.25,0.5,,,,,,,,16.1993769470405,0.6,,0.0901639344262295,0.0614035087719298,0.1363636363636363,0.05,0.0972222222222222,0.0597014925373134,,0.0425531914893617,0.1282051282051282,,0.0416666666666666,0.1320754716981132,0.0666666666666666,0.125,0.1666666666666666,,,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.5,0.3611111111111111,0.3076923076923077,0.3076923076923077,0.75,0.3055555555555556,0.4545454545454545,0.4545454545454545,1.0,,,,,,,,,0.5,,0.375,0.6666666666666666,,,,,0.3333333333333333,,0.4412194444444444,0.46455,0.418775,0.1428571428571428,0.1428571428571428,0.0454545454545454,0.1818181818181818,8.886111111111113,,0.1985815602836879,,,2.0,,,,,,,,1.0,,1.0,1.0,0.1428571428571428,0.5,,1.0,1.0,0.25,,,,,,,,,,,,True,,,,,
1901,1610612737,Dion Glover,Dion Glover,1901,ATL,15784.0,263,36.0,499,507,137,183,63.0,1006,23.0,42.0,10.0,7.0,13.0,7.0,27.0,5.0,18.0,,,,,1.0,14.0,1.0,,8.0,35.0,87.0,1.0,14.0,12.0,85.0,455.0,4.0,16.0,1.0,10.0,11.0,25.0,,8.0,10.0,32.0,34.0,36.0,3.0,,14.0,1.0,8.0,1.0,17.0,2.0,19.0,1.0,1.0,8.0,4.0,5.0,40.0,,8.0,2.0,15.0,,17.0,8.0,25.0,4.0,15.0,10.0,5.0,7.0,2.0,4.0,10.0,2.0,3.0,1.0,17.0,2.0,2.0,9.0,25.0,,,3.0,17.0,,9.0,,,,,,32.0,137,5.0,0.4857142857142857,0.5,1.0,0.0714285714285714,,0.0714285714285714,0.4022988505747126,0.25,0.44,0.3613861386138614,0.2352941176470588,0.3333333333333333,0.3899082568807339,0.2631578947368421,0.4102564102564102,0.1386138613861386,0.0714285714285714,0.0919540229885057,0.0952380952380952,0.1481481481481481,,0.0714285714285714,21.95121951219512,0.4117647058823529,,0.0666666666666666,0.04,0.0416666666666666,,0.0622710622710622,0.0365296803652968,0.04,0.0531914893617021,0.0178571428571428,,0.0571428571428571,0.0689655172413793,0.0675675675675675,0.0465116279069767,,0.08,,0.4158415841584158,0.5476190476190477,0.6052631578947368,0.5652173913043478,0.2673267326732673,0.2592592592592592,0.3043478260869565,0.2857142857142857,0.1782178217821782,0.2777777777777778,0.2777777777777778,0.4,,,,,0.1386138613861386,0.0714285714285714,0.0769230769230769,1.0,0.5882352941176471,0.0588235294117647,0.3939393939393939,0.5384615384615384,,,0.2424242424242424,,0.5544554455445545,0.0714285714285714,0.4757659999999999,0.4845533333333333,0.4654078125,0.0825688073394495,0.0947368421052631,0.1176470588235294,0.3764705882352941,6.435632183908046,27.07857142857143,0.2745490981963928,,,2.0,,1.0,,,,,,2.0,2.0,,,,0.2,,,,,,,,,,,,,,,,True,,,,,
1950,1610612737,Andy Panko,Andy Panko,1950,ATL,33.0,1,,1,1,1,1,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
1533,1610612737,Anthony Johnson,Anthony Johnson,1533,ATL,6212.0,104,-14.0,184,192,39,44,24.0,376,1.0,3.0,,,1.0,1.0,10.0,5.0,15.0,,,,,,2.0,,,1.0,7.0,28.0,,2.0,5.0,19.0,177.0,2.0,4.0,,6.0,3.0,9.0,,1.0,2.0,8.0,12.0,2.0,,,2.0,,,,9.0,2.0,11.0,1.0,1.0,2.0,2.0,5.0,24.0,,,,7.0,,7.0,,7.0,,3.0,2.0,1.0,2.0,2.0,2.0,4.0,1.0,,,6.0,,1.0,4.0,11.0,,,,6.0,,2.0,1.0,,,1.0,1.0,8.0,39,2.0,0.8571428571428571,0.8571428571428571,,,,,0.25,0.5,0.3333333333333333,0.2333333333333333,0.5,0.3,0.2878787878787879,0.6,0.3636363636363636,0.0666666666666666,,,,,,,18.483412322274884,0.3333333333333333,,0.0804597701149425,,,,0.0648148148148148,,,,,,0.0833333333333333,0.1176470588235294,0.0344827586206896,,,,1.0,0.1,0.3333333333333333,0.3333333333333333,,0.3333333333333333,0.1,0.1,1.0,0.5,0.3333333333333333,0.3333333333333333,1.0,,,,,0.0666666666666666,,,,,,0.1,,,,0.1,,0.1666666666666666,,0.4048916666666667,0.3914999999999999,0.41096,0.0625,0.0666666666666666,0.3157894736842105,0.4210526315789473,13.414285714285716,26.1,0.2119565217391304,,,,,,,,,,,,2.0,,,,,,,1.0,,1.0,,,,1.0,,,,,,,True,,,,,
