EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceFtPoints,HeaveAttempts,LostBallOutOfBoundsTurnovers,Travels,DefensiveGoaltends,ShortMidRangePctAssisted,SecondChanceAtRimPctAssisted,Blocked3s,BlockedCorner3,FTOffRebounds,3SecondViolations,OffFTReboundPct,SecondChanceCorner3FGM,Clear Path Fouls,ThreePtShootingFoulsDrawn,Defensive 3 Seconds Violations,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawnPct,BlockedArc3,OffensiveGoaltends,on,Corner3PctBlocked
76,1610612748,Cedric Ceballos,Cedric Ceballos,76,MIA,7414.0,124,,226,228,83,106,25,454,20.0,29,6.0,8.0,7.0,10.0,4.0,5.0,3.0,9.0,,3.0,,,,1.0,4.0,,,,3.0,27.0,43,1.0,7.0,10.0,67.0,227,6.0,9.0,,,13.0,10.0,16,,3.0,3.0,23.0,40.0,14.0,3.0,,6.0,3.0,1.0,6.0,,2.0,,2.0,,,1.0,,1.0,4.0,2.0,4.0,2.0,13,2.0,17,6,23,2.0,4.0,2.0,2.0,3.0,1.0,3.0,2.0,,5.0,1.0,2.0,6.0,12.0,,1.0,12.0,2.0,,6.0,1.0,,,,,,,23.0,83,2.0,0.7407407407407407,0.8333333333333334,1.0,0.14285714285714285,,,0.16666666666666666,0.627906976744186,0.6666666666666666,0.625,0.57,0.6666666666666666,0.5263157894736842,0.6090909090909091,0.7222222222222222,0.575,0.14,,0.13953488372093023,0.1724137931034483,0.2,,,23.346303501945528,0.6,0.25,0.14772727272727273,0.05555555555555555,0.08695652173913043,0.05128205128205128,0.13513513513513514,0.05405405405405406,0.09523809523809523,0.10526315789473684,,0.03571428571428571,0.09090909090909091,0.06666666666666667,0.125,0.1951219512195122,0.09523809523809523,,0.13333333333333333,,0.58,0.6896551724137931,0.8333333333333334,0.75,0.1,0.8,1.0,0.18,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.06,,,,0.08,0.25,0.25,1.0,0.8888888888888888,0.75,,,,,0.5263157894736842,0.7,,,0.15789473684210525,,0.72,0.3333333333333333,0.5371448979591836,0.5580999999999999,0.5287166666666666,0.1111111111111111,0.1276595744680851,0.19402985074626866,0.34328358208955223,4.972093023255814,26.58571428571429,0.3672566371681416,1.0,1.0,,,,0.75,0.5,,,,,,,,,,,,,,,True,
931,1610612748,Don MacLean,Don MacLean,931,MIA,1382.0,23,,45,46,7,16,8,91,,2,,1.0,,1.0,,2.0,,3.0,,,,,,1.0,1.0,,,,,,7,1.0,1.0,,3.0,40,,2.0,,,,,2,,,,,,,3.0,,,1.0,1.0,,,,1.0,1.0,,1.0,,,,3.0,,2.0,1.0,1,1.0,3,2,5,,1.0,,1.0,,,,2.0,,2.0,1.0,,,2.0,,1.0,,,,,,,,,,,,,7,1.0,,,1.0,1.0,,,1.0,,,,0.1875,,,0.1875,,,0.125,,,,,,,18.51851851851852,,0.3333333333333333,0.07142857142857142,0.08,0.16666666666666666,,0.1,0.06451612903225806,,0.18181818181818182,,,,0.125,,,0.2,,,,0.25,,,,0.25,,,0.375,,,,,,,,0.125,1.0,1.0,1.0,0.5,,,,,,0.5,,,,,,0.375,1.0,0.45891875000000004,0.5715,0.4253,,,,,10.62857142857143,24.2,0.15555555555555556,,,,,1.0,,,,,,,,,,,,,,,,,True,
957,1610612748,Todd Fuller,Todd Fuller,957,MIA,1538.0,26,-9.0,43,47,15,24,4,90,2.0,2,,,1.0,1.0,,3.0,,4.0,,,,,,,,,,,,2.0,9,,,,4.0,56,,,,,,1.0,3,,,,2.0,4.0,,,,,,,,,,1.0,1.0,,1.0,,,,3.0,,1.0,,3,,3,1,4,1.0,,,,,,,,,,,,3.0,4.0,1.0,,,,,,,1.0,1.0,,,1.0,1.0,2.0,15,,1.0,1.0,,,,,,0.2222222222222222,,0.3333333333333333,0.2222222222222222,,0.3333333333333333,0.2222222222222222,,0.3333333333333333,,,,,,,,18.367346938775512,,,0.23076923076923078,0.05555555555555555,,,0.21428571428571427,0.045454545454545456,,,0.1,,,,,0.375,,,0.14285714285714285,1.0,0.2222222222222222,1.0,1.0,1.0,0.3333333333333333,,,0.4444444444444444,,,,,,,,,,,,,,,,,,0.3333333333333333,1.0,,,,,0.2222222222222222,,0.4181777777777777,,0.4264666666666667,,,,0.5,10.144444444444446,,0.3488372093023256,,,,,,,,,,,,,,,,,,,,,,True,
190,1610612748,Duane Causwell,Duane Causwell,190,MIA,15863.0,264,-69.0,476,476,93,104,60,952,14.0,25,7.0,10.0,2.0,4.0,11.0,36.0,1.0,4.0,,,,,,,,,,,,26.0,65,,,6.0,58.0,515,8.0,13.0,,,18.0,2.0,7,,,1.0,5.0,32.0,20.0,,,14.0,,,11.0,,1.0,,1.0,,,,,1.0,2.0,3.0,14.0,6.0,36,4.0,46,17,63,,5.0,4.0,1.0,1.0,,1.0,16.0,,17.0,1.0,5.0,22.0,54.0,6.0,7.0,14.0,,,4.0,3.0,11.0,6.0,1.0,4.0,12.0,8.0,5.0,93,5.0,0.6153846153846154,0.8421052631578947,,,,,,0.4,0.6153846153846154,0.2857142857142857,0.4,0.6153846153846154,0.2857142857142857,0.4027777777777778,0.6,0.25,,,0.16923076923076924,0.2,0.16666666666666666,,,16.45101663585952,0.058823529411764705,0.2857142857142857,0.20689655172413793,0.07650273224043716,0.16666666666666666,0.06976744186046512,0.2,0.0752212389380531,0.1,0.09859154929577464,0.03225806451612903,0.07692307692307693,,0.16326530612244897,0.3,0.17333333333333334,0.037037037037037035,0.5555555555555556,,0.6666666666666666,0.38461538461538464,0.56,0.7,0.5,0.5538461538461539,0.3055555555555556,0.36666666666666664,0.06153846153846154,0.25,0.25,1.0,,,,,,,,,0.7692307692307693,0.7,,,,,0.5714285714285714,0.5,,,,,0.38461538461538464,,0.4509661538461539,0.5262666666666667,0.4808857142857143,0.057971014492753624,0.057971014492753624,0.3103448275862069,0.08620689655172414,5.875384615384615,,0.1953781512605042,2.0,,1.0,1.0,1.0,0.7272727272727273,,1.0,,,5.0,,,,,,,,,1.0,2.0,True,
1554,1610612748,Jamal Robinson,Jamal Robinson,1554,MIA,694.0,12,3.0,19,22,6,11,2,41,,1,,1.0,,1.0,,,,,,,,,,,1.0,,1.0,,1.0,,1,,1.0,,,17,,1.0,,1.0,,,1,,1.0,,,,,,,,1.0,,1.0,,,,,,,,,,,1.0,,,1,,1,1,2,,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,0.5,,1.0,1.0,,,,9.090909090909092,,,0.16666666666666666,,,0.25,0.16666666666666666,0.09090909090909091,,,,0.25,,,0.25,,,,,,0.5,,,,,,,,,,,,,,,0.5,,,,0.5,,,0.5,,,0.5,,,,0.5,,1.0,,0.542175,0.48945,0.542175,,,,,,26.3,0.3157894736842105,,,,,,,,,,,,,,,,,,,,,,True,
105,1610612748,Dan Majerle,Dan Majerle,105,MIA,32082.0,535,-48.0,978,976,239,200,113,1954,1.0,12,,3.0,,4.0,2.0,4.0,3.0,13.0,5.0,12.0,,1.0,1.0,14.0,63.0,2.0,2.0,3.0,13.0,6.0,29,19.0,75.0,21.0,90.0,968,2.0,7.0,2.0,2.0,10.0,1.0,8,4.0,14.0,11.0,25.0,8.0,4.0,54.0,3.0,2.0,63.0,14.0,4.0,,28.0,5.0,33.0,3.0,2.0,11.0,2.0,15.0,71.0,2.0,7.0,11.0,46,3.0,60,10,70,1.0,23.0,10.0,13.0,14.0,1.0,11.0,5.0,3.0,19.0,1.0,1.0,22.0,48.0,1.0,1.0,25.0,,6.0,5.0,3.0,4.0,1.0,,3.0,5.0,4.0,25.0,239,3.0,0.6666666666666666,0.8,0.9473684210526315,0.25333333333333335,1.0,0.2857142857142857,0.25333333333333335,0.20689655172413793,0.2857142857142857,0.125,0.3317307692307692,0.5555555555555556,0.3181818181818182,0.3805309734513274,0.5555555555555556,0.4074074074074074,0.7211538461538461,,0.13793103448275862,0.3333333333333333,,,,11.902614968440036,0.7368421052631579,0.15789473684210525,0.12637362637362637,0.01856763925729443,0.13414634146341464,0.021052631578947368,0.12780269058295965,0.019067796610169493,0.03773584905660377,0.018691588785046728,0.006097560975609756,0.025974025974025976,,0.125,0.13934426229508196,0.11728395061728394,0.16393442622950818,0.047619047619047616,0.0136986301369863,0.8,0.11538461538461539,0.08333333333333333,0.125,1.0,0.038461538461538464,0.5,0.5,0.125,0.23076923076923078,0.23076923076923078,1.0,0.11538461538461539,0.4166666666666667,0.4166666666666667,0.8,0.6057692307692307,0.2222222222222222,0.2222222222222222,1.0,0.3333333333333333,,,0.2222222222222222,1.0,1.0,0.18181818181818182,,0.045454545454545456,1.0,0.5909090909090909,0.23076923076923078,0.8365384615384616,0.2222222222222222,0.5110307692307692,0.49143124999999993,0.5001136363636364,0.05454545454545454,0.14705882352941177,0.1111111111111111,0.2777777777777778,10.26896551724138,24.882666666666662,0.2443762781186094,,,2.0,,,,,1.0,1.0,1.0,,0.03333333333333333,,,1.0,,,,0.013157894736842105,,,False,
1477,1610612748,Bruce Bowen,Bruce Bowen,1477,MIA,45665.0,761,-13.0,1377,1376,443,364,162,2753,17.0,35,1.0,3.0,6.0,8.0,7.0,25.0,11.0,33.0,8.0,38.0,4.0,4.0,15.0,14.0,56.0,1.0,5.0,1.0,20.0,35.0,93,22.0,94.0,29.0,165.0,1303,2.0,8.0,1.0,9.0,12.0,10.0,25,5.0,35.0,13.0,48.0,40.0,30.0,63.0,3.0,2.0,55.0,14.0,11.0,3.0,32.0,4.0,36.0,3.0,1.0,11.0,4.0,17.0,76.0,,9.0,11.0,39,3.0,53,9,62,2.0,28.0,11.0,17.0,12.0,3.0,9.0,7.0,3.0,19.0,2.0,2.0,19.0,73.0,2.0,2.0,49.0,3.0,,17.0,9.0,11.0,3.0,3.0,5.0,11.0,5.0,48.0,443,13.0,0.5714285714285714,0.5882352941176471,0.9545454545454546,0.23404255319148937,0.1111111111111111,0.14285714285714285,0.23655913978494625,0.3763440860215054,0.25,0.4,0.36363636363636365,0.20588235294117646,0.2916666666666667,0.39285714285714285,0.2857142857142857,0.34782608695652173,0.5026737967914439,0.031914893617021274,0.11827956989247312,0.22857142857142856,0.08,0.030303030303030304,,14.53968253968254,0.631578947368421,0.08823529411764706,0.07208872458410351,0.01764705882352941,0.07971014492753623,,0.07363770250368189,0.013846153846153847,0.013986013986013986,0.01948051948051948,0.018779342723004695,,,0.058394160583941604,0.06358381502890173,0.08658008658008658,0.05405405405405406,0.18518518518518517,0.017391304347826087,0.45454545454545453,0.18716577540106952,0.4857142857142857,0.6296296296296297,0.5882352941176471,0.13368983957219252,0.28,0.30434782608695654,0.17647058823529413,0.3333333333333333,0.34375,0.7272727272727273,0.20320855614973263,0.21052631578947367,0.22857142857142856,0.875,0.2994652406417112,0.25,0.25,1.0,0.17647058823529413,0.3333333333333333,0.23529411764705882,0.29411764705882354,0.2,1.0,0.13333333333333333,0.75,0.25,0.26666666666666666,0.3333333333333333,0.05,0.6898395721925134,0.2545454545454545,0.5124010752688172,0.51815,0.511192372881356,0.0845771144278607,0.1588785046728972,0.07272727272727272,0.2909090909090909,8.9494623655914,24.677659574468084,0.32171387073347857,5.0,1.0,,1.0,,0.2857142857142857,,,,,1.0,,,,,,,,,,,False,0.07894736842105263
1853,1610612748,Anthony Carter,Anthony Carter,1853,MIA,67595.0,1127,-32.0,2057,2059,592,514,246,4116,46.0,88,4.0,8.0,11.0,21.0,28.0,82.0,46.0,142.0,1.0,1.0,,,,5.0,32.0,1.0,3.0,2.0,20.0,120.0,312,6.0,33.0,47.0,305.0,1985,9.0,23.0,1.0,3.0,26.0,34.0,84,2.0,20.0,24.0,98.0,96.0,144.0,9.0,9.0,6.0,24.0,5.0,15.0,,166.0,45.0,211.0,31.0,14.0,87.0,14.0,65.0,467.0,6.0,23.0,16.0,69,7.0,92,29,121,8.0,50.0,21.0,29.0,60.0,16.0,44.0,39.0,16.0,99.0,5.0,28.0,49.0,118.0,4.0,13.0,73.0,4.0,1.0,21.0,17.0,8.0,3.0,2.0,3.0,9.0,3.0,98.0,592,14.0,0.4,0.41025641025641024,0.5,0.18181818181818182,0.3333333333333333,0.1,0.24,0.38461538461538464,0.391304347826087,0.40476190476190477,0.3739130434782609,0.40384615384615385,0.3557692307692308,0.4023746701846966,0.43333333333333335,0.4016393442622951,0.09565217391304348,,0.04807692307692308,0.11363636363636363,0.036585365853658534,0.014084507042253521,,20.340425531914892,0.6060606060606061,0.12280701754385964,0.08646616541353383,0.028535980148883373,0.08743169398907104,0.03333333333333333,0.08664627930682976,0.029411764705882353,0.05238095238095238,0.04065040650406504,0.005714285714285714,0.03759398496240601,0.02127659574468085,0.06989247311827956,0.04924242424242424,0.1235632183908046,0.08333333333333333,0.10256410256410256,0.04395604395604396,0.3333333333333333,0.25507246376811593,0.5227272727272727,0.5897435897435898,0.5217391304347826,0.23768115942028986,0.34146341463414637,0.35443037974683544,0.4115942028985507,0.323943661971831,0.32857142857142857,0.45652173913043476,0.002898550724637681,1.0,1.0,,0.0927536231884058,0.15625,0.15625,0.6,0.3076923076923077,0.5,,0.11538461538461539,0.3333333333333333,,0.20192307692307693,0.5238095238095238,,,0.19230769230769232,0.1,0.3507246376811594,0.20833333333333334,0.45408368263473065,0.4471131578947369,0.4343297872340423,0.058011049723756904,0.06382978723404255,0.08524590163934426,0.32131147540983607,11.070833333333336,34.24242424242424,0.2877977637335926,5.0,8.0,6.0,1.0,,0.10714285714285714,0.5,1.0,,,1.0,,,,,,,,,1.0,,False,
190,1610612748,Duane Causwell,Duane Causwell,190,MIA,7113.0,119,-9.0,211,216,84,105,18,427,5.0,8,1.0,3.0,,,1.0,10.0,,2.0,,,,,,,,,,,,6.0,20,,,6.0,18.0,211,1.0,4.0,,,3.0,,3,,,4.0,4.0,10.0,2.0,,,2.0,,,2.0,,4.0,,4.0,,,2.0,,2.0,8.0,,6.0,2.0,10,2.0,14,6,20,1.0,3.0,3.0,,4.0,,1.0,2.0,3.0,6.0,,1.0,4.0,13.0,3.0,,11.0,1.0,,4.0,2.0,6.0,4.0,,2.0,6.0,3.0,4.0,84,2.0,0.8333333333333334,1.0,,,,,,0.3,0.25,,0.3,0.25,,0.36,0.3,0.3333333333333333,,,0.1,,0.1,0.5,,13.247863247863249,0.6666666666666666,0.3333333333333333,0.1111111111111111,0.0759493670886076,0.15384615384615385,,0.11650485436893204,0.061855670103092786,0.10526315789473684,0.06896551724137931,0.06451612903225806,,,,0.17142857142857143,0.1111111111111111,0.18181818181818182,,0.08333333333333333,0.5,0.4,0.625,0.625,0.8,0.5,0.1,0.1111111111111111,0.1,,,,,,,,,,,,0.75,0.3333333333333333,,,,,,,,,,,0.4,,0.446725,0.47530000000000006,0.36706666666666665,0.17391304347826086,0.17391304347826086,0.16666666666666666,0.2222222222222222,5.4,,0.3981042654028436,1.0,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,False,
193,1610612748,Anthony Mason,Anthony Mason,193,MIA,51505.0,858,-49.0,1555,1557,493,411,183,3112,41.0,67,5.0,13.0,10.0,17.0,49.0,111.0,18.0,46.0,,,,,,,,,,,,108.0,224,,,99.0,315.0,1553,15.0,28.0,,,49.0,34.0,64,,,64.0,132.0,100.0,116.0,,,12.0,,,25.0,,52.0,19.0,71.0,11.0,8.0,22.0,4.0,26.0,161.0,10.0,27.0,33.0,117,7.0,157,38,195,,27.0,10.0,17.0,28.0,4.0,15.0,21.0,13.0,49.0,5.0,11.0,25.0,47.0,2.0,7.0,129.0,4.0,,39.0,28.0,7.0,2.0,1.0,4.0,7.0,6.0,132.0,493,3.0,0.46296296296296297,0.49019607843137253,,,,,,0.48214285714285715,0.5357142857142857,0.53125,0.48214285714285715,0.5357142857142857,0.53125,0.5487804878048781,0.5833333333333334,0.6407766990291263,,,0.11160714285714286,0.16417910447761194,0.11711711711711711,0.021739130434782608,,18.89452904681331,0.5714285714285714,0.2,0.1973018549747049,0.046232876712328765,0.2462686567164179,0.06711409395973154,0.2063273727647868,0.0504774897680764,0.03546099290780142,0.043010752688172046,0.054474708171206226,0.06422018348623854,0.075,0.18461538461538463,0.18781725888324874,0.21052631578947367,0.20909090909090908,0.4166666666666667,,0.8571428571428571,0.29910714285714285,0.6119402985074627,0.7321428571428571,0.6341463414634146,0.4955357142857143,0.44144144144144143,0.5,0.20535714285714285,0.391304347826087,0.4,0.7777777777777778,,,,,,,,,0.4642857142857143,0.38461538461538464,,,,,0.265625,0.5882352941176471,,,,,0.29910714285714285,,0.42451294642857135,0.4294565217391305,0.42132031249999996,0.15057915057915058,0.15057915057915058,0.15555555555555556,0.41904761904761906,7.7625,,0.3170418006430868,19.0,,,5.0,,0.20408163265306123,0.2,,,1.0,2.0,0.0196078431372549,,,,,,,,,,False,
258,1610612748,Brian Grant,Brian Grant,258,MIA,41188.0,686,21.0,1238,1237,326,252,138,2475,65.0,100,15.0,26.0,11.0,20.0,21.0,67.0,34.0,70.0,,,,,,,,,,,,120.0,237,,,76.0,316.0,1173,18.0,40.0,,,56.0,21.0,50,,,23.0,65.0,168.0,72.0,,,16.0,,,19.0,,18.0,3.0,21.0,3.0,,11.0,1.0,6.0,45.0,11.0,44.0,28.0,85,14.0,127,56,183,6.0,18.0,12.0,6.0,17.0,5.0,10.0,29.0,7.0,46.0,5.0,9.0,28.0,70.0,7.0,13.0,96.0,8.0,,41.0,11.0,10.0,2.0,2.0,6.0,13.0,11.0,65.0,326,4.0,0.7,0.75,,,,,,0.5063291139240507,0.45,0.42,0.5063291139240507,0.45,0.42,0.5622775800711743,0.56,0.5078125,,,0.08016877637130802,0.09,0.14925373134328357,,,23.20794889992903,0.3695652173913043,0.32558139534883723,0.18318965517241378,0.09147609147609148,0.22764227642276422,0.10091743119266056,0.19250425894378195,0.09322033898305085,0.13559322033898305,0.07586206896551724,0.0779816513761468,0.1282051282051282,0.03225806451612903,0.16216216216216217,0.19594594594594594,0.18536585365853658,0.24742268041237114,0.15384615384615385,0.06060606060606061,0.8461538461538461,0.4219409282700422,0.65,0.7142857142857143,0.6615384615384615,0.28270042194092826,0.31343283582089554,0.3684210526315789,0.29535864978902954,0.4857142857142857,0.4857142857142857,0.9117647058823529,,,,,,,,,0.65,0.5769230769230769,,,,,0.4,0.55,,,,,0.4219409282700422,,0.46654978902953576,0.5100366666666667,0.46563799999999994,0.15185185185185185,0.15185185185185185,0.17721518987341772,0.20569620253164558,7.627426160337553,,0.2633279483037157,20.0,,4.0,3.0,1.0,0.47619047619047616,0.2,3.0,1.0,1.0,4.0,0.023809523809523808,,,,,,,,2.0,,False,
224,1610612748,Eddie Jones,Eddie Jones,224,MIA,43193.0,720,27.0,1311,1319,396,303,136,2630,46.0,73,6.0,10.0,14.0,20.0,12.0,33.0,52.0,117.0,10.0,17.0,,4.0,7.0,22.0,57.0,2.0,5.0,9.0,19.0,110.0,223,32.0,74.0,95.0,411.0,1310,9.0,21.0,2.0,5.0,28.0,31.0,58,13.0,26.0,43.0,144.0,118.0,102.0,93.0,3.0,6.0,54.0,22.0,15.0,,49.0,11.0,60.0,9.0,2.0,18.0,13.0,18.0,131.0,4.0,19.0,10.0,58,4.0,72,24,96,3.0,35.0,20.0,15.0,27.0,6.0,20.0,16.0,7.0,43.0,2.0,12.0,24.0,53.0,,5.0,108.0,6.0,8.0,36.0,17.0,20.0,8.0,4.0,8.0,20.0,14.0,144.0,396,4.0,0.5363636363636364,0.5514018691588785,0.96875,0.43243243243243246,0.4,0.5,0.4507042253521127,0.49327354260089684,0.42857142857142855,0.5344827586206896,0.531986531986532,0.46153846153846156,0.6011904761904762,0.5857558139534884,0.48214285714285715,0.6792452830188679,0.24915824915824916,,0.06726457399103139,0.1232876712328767,0.09090909090909091,0.02564102564102564,,26.2550881953867,0.627906976744186,0.10526315789473684,0.1157684630738523,0.0405982905982906,0.09433962264150944,0.035398230088495575,0.11202635914332784,0.039586919104991396,0.06796116504854369,0.020689655172413793,0.04090909090909091,0.036585365853658534,0.03225806451612903,0.05303030303030303,0.16352201257861634,0.11904761904761904,0.09876543209876543,0.08,0.022058823529411766,0.7,0.24579124579124578,0.6301369863013698,0.71875,0.6956521739130435,0.1111111111111111,0.36363636363636365,0.4,0.3939393939393939,0.4444444444444444,0.45614035087719296,0.46153846153846156,0.05723905723905724,0.5882352941176471,0.5882352941176471,1.0,0.1919191919191919,0.38596491228070173,0.38596491228070173,0.9545454545454546,0.38461538461538464,0.6,,0.19230769230769232,0.4,0.5,0.23809523809523808,0.7,0.08333333333333333,0.5714285714285714,0.2261904761904762,0.47368421052631576,0.494949494949495,0.4074074074074074,0.48143452380952384,0.47764399999999996,0.48765987654320997,0.11009174311926606,0.1422924901185771,0.0681265206812652,0.35036496350364965,11.322421524663678,25.754054054054052,0.30205949656750575,4.0,3.0,1.0,3.0,,0.25,0.3333333333333333,,,1.0,,0.023255813953488372,,,,,,,,,,False,
297,1610612748,Alonzo Mourning,Alonzo Mourning,297,MIA,10920.0,182,-3.0,330,331,92,67,49,661,24.0,38,6.0,9.0,7.0,9.0,10.0,26.0,8.0,23.0,,,,,,,1.0,,,,1.0,42.0,87,,1.0,24.0,108.0,343,8.0,15.0,,,19.0,12.0,30,,1.0,12.0,36.0,54.0,30.0,,,10.0,1.0,,9.0,,4.0,3.0,7.0,1.0,2.0,4.0,,,17.0,3.0,22.0,7.0,29,3.0,39,25,64,5.0,2.0,2.0,,5.0,2.0,1.0,11.0,4.0,16.0,3.0,2.0,2.0,10.0,1.0,5.0,37.0,3.0,,15.0,5.0,21.0,20.0,,1.0,21.0,13.0,36.0,92,,0.6428571428571429,0.7297297297297297,,,,,,0.4827586206896552,0.5333333333333333,0.4,0.4772727272727273,0.5333333333333333,0.3870967741935484,0.5142857142857142,0.5277777777777778,0.43902439024390244,0.011363636363636364,,0.10344827586206896,0.13157894736842105,0.15384615384615385,,,31.266149870801033,0.3125,0.42857142857142855,0.20422535211267606,0.16666666666666666,0.1794871794871795,0.10714285714285714,0.19889502762430938,0.15625,0.2558139534883721,0.1875,0.08771929824561403,0.09523809523809523,0.14285714285714285,0.23404255319148937,0.25,0.15873015873015872,0.21212121212121213,,0.1388888888888889,0.6190476190476191,0.4318181818181818,0.631578947368421,0.7272727272727273,0.5833333333333334,0.29545454545454547,0.38461538461538464,0.45454545454545453,0.26136363636363635,0.34782608695652173,0.34782608695652173,0.875,,,,,0.011363636363636364,,,,0.6,0.6666666666666666,,,,,0.2903225806451613,0.7777777777777778,,,0.03225806451612903,,0.4431818181818182,,0.45505795454545445,0.4840785714285714,0.4272193548387097,0.15,0.15151515151515152,0.17592592592592593,0.3333333333333333,7.227586206896554,25.1,0.2787878787878788,3.0,,2.0,1.0,,0.6,0.16666666666666666,,,,,,,,,,,,,,,False,
