EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedLongMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,ShortMidRangeFGM,PtsPutbacks,FTOffRebounds,DefThreePtRebounds,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,SecondChanceTurnovers,Loose Ball Fouls,NonShootingFoulsDrawn,BlockedShortMidRange,OffFTReboundPct,DefThreePtReboundPct,OffShortMidRangeReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,Corner3FGM,PenaltyCorner3FGM,PenaltyCorner3FGA,PenaltyArc3FGM,PenaltyFG3M,HeaveAttempts,PenaltyFg3Pct,DefCorner3ReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceArc3FGM,SecondChanceFG3M,PtsUnassisted3s,Travels,Clear Path Fouls,SecondChanceFg3Pct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,DefensiveGoaltends,OffensiveGoaltends,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,on,SecondChanceCorner3PctAssisted,BlockedCorner3,3SecondViolations,Defensive 3 Seconds Violations,HeaveMakes
133,1610612766,David Wesley,David Wesley,133,CHH,8106.0,135,-11,257,258,124,71,35.0,515,7.0,14.0,1.0,3.0,9.0,5.0,20.0,38.0,1.0,1.0,13.0,1.0,2.0,27.0,57.0,1.0,14.0,4.0,61.0,243,1.0,5.0,1.0,1.0,3.0,13.0,29.0,2.0,2.0,28.0,38.0,16.0,3.0,13.0,1.0,6.0,18.0,2.0,20.0,1.0,1.0,4.0,4.0,10.0,42.0,2.0,4.0,3.0,1.0,4.0,6.0,10.0,4.0,3.0,1.0,2.0,4.0,1.0,1.0,3.0,5.0,5.0,4.0,13.0,1.0,6.0,2.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,28.0,124,3.0,0.7037037037037037,0.7037037037037037,1.0,0.07142857142857142,0.07142857142857142,0.47368421052631576,0.2,0.4482758620689655,0.4014084507042254,0.16666666666666666,0.41935483870967744,0.4097222222222222,0.21428571428571427,0.421875,0.19718309859154928,0.10526315789473684,0.21428571428571427,0.2,0.05263157894736842,26.19047619047619,0.8,0.14285714285714285,0.027777777777777776,0.039603960396039604,0.08333333333333333,0.022556390977443608,0.048,0.043478260869565216,0.057692307692307696,0.045454545454545456,0.5,0.041666666666666664,0.041666666666666664,0.1111111111111111,0.3333333333333333,0.19718309859154928,0.5,0.6363636363636364,0.5714285714285714,0.07042253521126761,0.5352112676056338,0.5263157894736842,0.5555555555555556,0.75,0.014084507042253521,0.18309859154929578,0.07692307692307693,0.07692307692307693,1.0,0.16666666666666666,0.16666666666666666,0.2903225806451613,0.3333333333333333,0.06451612903225806,0.39436619718309857,0.07692307692307693,0.46527957746478854,0.43570000000000003,0.4799596774193549,0.041666666666666664,0.05172413793103448,0.04918032786885246,0.45901639344262296,13.075438596491228,25.935714285714287,0.48249027237354086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
136,1610612766,P.J. Brown,P.J. Brown,136,CHH,10154.0,169,18,304,311,117,73,42.0,615,8.0,11.0,7.0,2.0,3.0,9.0,8.0,17.0,,,,,,19.0,37.0,,,14.0,52.0,299,5.0,7.0,,2.0,12.0,5.0,14.0,,7.0,17.0,28.0,10.0,,,,2.0,10.0,1.0,11.0,1.0,,2.0,2.0,6.0,23.0,2.0,11.0,24.0,1.0,29.0,14.0,43.0,2.0,6.0,3.0,3.0,8.0,6.0,5.0,2.0,13.0,7.0,9.0,17.0,3.0,17.0,1.0,,7.0,7.0,,,3.0,,7.0,4.0,17.0,117,2.0,0.7368421052631579,0.8235294117647058,,,,0.5135135135135135,0.7142857142857143,0.35714285714285715,0.5135135135135135,0.7142857142857143,0.35714285714285715,0.5777777777777777,0.75,0.4722222222222222,,0.05405405405405406,0.09090909090909091,0.1111111111111111,,16.571428571428573,0.6153846153846154,0.1,0.16,0.09322033898305085,0.09090909090909091,0.16091954022988506,0.09285714285714286,0.06896551724137931,0.09433962264150944,0.10526315789473684,,0.1568627450980392,0.125,0.125,0.5714285714285714,0.2972972972972973,0.7272727272727273,0.8,0.5,0.24324324324324326,0.4594594594594595,0.47058823529411764,0.47058823529411764,1.0,,,,,,1.0,,0.21428571428571427,0.6666666666666666,,0.2972972972972973,,0.44445405405405397,0.5431499999999999,0.4171357142857143,0.16279069767441862,0.16279069767441862,0.23076923076923078,0.3269230769230769,10.294594594594594,,0.3848684210526316,5.0,3.0,4.0,1.0,4.0,1.0,1.0,1.0,3.0,2.0,4.0,0.1111111111111111,0.16666666666666666,0.1111111111111111,0.20930232558139536,0.23529411764705882,0.3333333333333333,0.375,0.6666666666666666,0.7142857142857143,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
1906,1610612766,Tim James,Tim James,1906,CHH,3503.0,58,-7,112,114,68,58,15.0,226,1.0,3.0,1.0,,2.0,8.0,1.0,6.0,,,2.0,,2.0,5.0,17.0,,2.0,4.0,14.0,113,,2.0,,2.0,2.0,4.0,12.0,2.0,4.0,12.0,4.0,6.0,,2.0,,1.0,4.0,,4.0,,,1.0,,3.0,8.0,1.0,5.0,5.0,,5.0,6.0,11.0,1.0,,,,1.0,,1.0,1.0,2.0,1.0,7.0,9.0,1.0,6.0,,,3.0,3.0,,,,1.0,3.0,1.0,12.0,68,,0.4,0.4,,,,0.29411764705882354,,0.3333333333333333,0.2631578947368421,,0.2857142857142857,0.3181818181818182,0.25,0.35294117647058826,0.10526315789473684,0.058823529411764705,,0.125,,18.18181818181818,0.5,,0.07575757575757576,0.11363636363636363,0.1,0.06944444444444445,0.1111111111111111,0.3333333333333333,0.045454545454545456,0.125,,0.08,0.047619047619047616,0.08333333333333333,0.3333333333333333,0.15789473684210525,0.3333333333333333,0.3333333333333333,1.0,0.42105263157894735,0.3157894736842105,0.16666666666666666,0.16666666666666666,1.0,,0.10526315789473684,,,,0.5,,0.14285714285714285,,0.14285714285714285,0.2631578947368421,,0.41198684210526315,0.5981,0.39339642857142865,0.13636363636363635,0.15,0.14285714285714285,0.8571428571428571,10.488235294117647,25.799999999999997,0.6071428571428571,,3.0,,,,,,1.0,,,2.0,,,0.125,0.1,,0.375,0.42857142857142855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
469,1610612766,Jamal Mashburn,Jamal Mashburn,469,CHH,11530.0,192,26,366,361,167,97,51.0,727,11.0,16.0,3.0,6.0,6.0,14.0,15.0,38.0,3.0,3.0,10.0,,6.0,33.0,68.0,4.0,13.0,30.0,108.0,325,4.0,4.0,,,8.0,15.0,23.0,8.0,18.0,57.0,34.0,32.0,12.0,9.0,3.0,3.0,25.0,2.0,27.0,2.0,,14.0,3.0,8.0,56.0,,4.0,29.0,1.0,38.0,4.0,42.0,1.0,6.0,4.0,2.0,15.0,11.0,6.0,4.0,21.0,11.0,7.0,10.0,2.0,34.0,2.0,,12.0,1.0,1.0,1.0,1.0,,2.0,1.0,57.0,167,,0.5151515151515151,0.5483870967741935,1.0,0.3076923076923077,0.3333333333333333,0.4852941176470588,1.0,0.6521739130434783,0.48148148148148145,1.0,0.6290322580645161,0.5567010309278351,1.0,0.6951219512195121,0.16049382716049382,0.04411764705882353,0.125,0.07142857142857142,,27.895981087470446,0.7142857142857143,0.125,0.2013888888888889,0.02666666666666667,,0.20670391061452514,0.02185792349726776,0.022222222222222223,0.045454545454545456,,,0.14893617021276595,0.22413793103448276,0.02564102564102564,0.5,0.19753086419753085,0.6875,0.7857142857142857,0.45454545454545453,0.1728395061728395,0.4691358024691358,0.39473684210526316,0.39473684210526316,0.5333333333333333,0.037037037037037035,0.12345679012345678,0.3,0.3,1.0,0.75,,0.1935483870967742,1.0,0.1935483870967742,0.35802469135802467,0.3333333333333333,0.435585625,0.53405,0.4242850000000001,0.13186813186813187,0.15384615384615385,0.07407407407407407,0.5277777777777778,11.645588235294117,29.700000000000006,0.4562841530054645,3.0,7.0,4.0,,8.0,3.0,1.0,,,6.0,,,0.22857142857142856,,0.23076923076923078,0.25925925925925924,0.5,0.5384615384615384,0.5714285714285714,1.0,,1.0,1.0,2.0,2.0,3.0,1.0,0.375,0.125,0.3333333333333333,0.3333333333333333,1.0,0.06451612903225806,0.5,0.3333333333333333,,,,,,,,,,,,,,,,,,,,True,,,,,
695,1610612766,Eldridge Recasner,Eldridge Recasner,695,CHH,24332.0,406,-20,755,753,307,202,95.0,1508,13.0,29.0,5.0,3.0,9.0,12.0,9.0,34.0,6.0,12.0,33.0,6.0,12.0,25.0,75.0,13.0,39.0,14.0,103.0,734,4.0,9.0,7.0,,26.0,5.0,29.0,15.0,6.0,34.0,34.0,16.0,27.0,33.0,12.0,9.0,38.0,1.0,39.0,1.0,,8.0,9.0,21.0,79.0,3.0,10.0,28.0,,37.0,13.0,50.0,3.0,6.0,2.0,4.0,15.0,11.0,12.0,4.0,27.0,9.0,14.0,30.0,4.0,18.0,,,6.0,1.0,,,1.0,,1.0,1.0,34.0,307,1.0,0.68,0.68,0.6923076923076923,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.4444444444444444,0.1724137931034483,0.39035087719298245,0.8125,0.3181818181818182,0.4186991869918699,0.7647058823529411,0.3541666666666667,0.34210526315789475,0.12,0.1724137931034483,0.25,0.029411764705882353,17.441860465116278,0.5555555555555556,,0.08235294117647059,0.03367003367003367,0.05172413793103448,0.09181141439205956,0.036619718309859155,0.028985507246376812,0.022900763358778626,0.061224489795918366,,0.06422018348623854,0.1076923076923077,0.046153846153846156,1.0,0.2543859649122807,0.4482758620689655,0.5416666666666666,0.6923076923076923,0.10526315789473684,0.2982456140350877,0.2647058823529412,0.2727272727272727,0.6666666666666666,0.05263157894736842,0.2894736842105263,0.36363636363636365,0.36363636363636365,0.75,0.3125,0.375,0.20454545454545456,0.3333333333333333,0.2727272727272727,0.5964912280701754,0.36363636363636365,0.48344203539823005,0.4934571428571429,0.4583534883720931,0.05,0.07407407407407407,0.2524271844660194,0.3300970873786408,9.962666666666667,25.66923076923077,0.4066225165562914,2.0,3.0,,,9.0,2.0,2.0,4.0,1.0,3.0,,,0.14285714285714285,0.05154639175257732,0.06930693069306931,0.16666666666666666,0.25,0.3333333333333333,0.6666666666666666,0.4,,1.0,1.0,3.0,5.0,6.0,,0.4,0.06666666666666667,0.16666666666666666,0.16666666666666666,,0.06818181818181818,0.3333333333333333,0.4166666666666667,1.0,1.0,5.0,6.0,12.0,1.0,2.0,0.8571428571428571,0.0625,1.0,0.8333333333333334,0.8,,,,,,,,True,,,,,
934,1610612766,Derrick Coleman,Derrick Coleman,934,CHH,5436.0,91,-20,164,167,56,48,18.0,331,6.0,11.0,5.0,2.0,3.0,13.0,2.0,4.0,1.0,,4.0,1.0,1.0,13.0,28.0,,5.0,12.0,38.0,166,1.0,6.0,1.0,4.0,6.0,4.0,7.0,2.0,5.0,13.0,22.0,4.0,,4.0,,3.0,3.0,3.0,6.0,3.0,,1.0,2.0,,15.0,,7.0,12.0,2.0,14.0,7.0,21.0,,1.0,1.0,,1.0,,2.0,1.0,3.0,1.0,3.0,4.0,,20.0,,,9.0,5.0,,,4.0,,5.0,1.0,13.0,56,,0.8461538461538461,0.9166666666666666,,,,0.4642857142857143,0.16666666666666666,0.5714285714285714,0.3939393939393939,0.14285714285714285,0.4444444444444444,0.4418604651162791,0.3,0.4642857142857143,0.15151515151515152,0.10714285714285714,0.2727272727272727,,,24.59893048128342,0.3333333333333333,0.3333333333333333,0.15384615384615385,0.09722222222222222,,0.13186813186813187,0.07865168539325842,0.2777777777777778,0.08,,,0.22727272727272727,0.03571428571428571,,0.2,0.3333333333333333,0.5454545454545454,0.75,0.8333333333333334,0.3939393939393939,0.12121212121212122,0.5,0.5,1.0,0.030303030303030304,0.12121212121212122,,,,0.7142857142857143,0.14285714285714285,0.3333333333333333,0.6666666666666666,0.1111111111111111,0.48484848484848486,,0.4628078125,0.5444928571428571,0.4727875,0.21428571428571427,0.24324324324324326,0.15789473684210525,0.34210526315789475,7.05357142857143,27.860000000000003,0.34146341463414637,1.0,5.0,2.0,,,1.0,1.0,,,1.0,1.0,,,,0.21428571428571427,,0.38461538461538464,0.38461538461538464,0.8,0.2,,,,1.0,,,,,,,,,0.1111111111111111,,,,,,,,,,,,,,,,,,,,,,True,,,,,
1924,1610612766,Lee Nailon,Lee Nailon,1924,CHH,7737.0,129,-21,239,235,83,63,38.0,474,8.0,15.0,3.0,4.0,5.0,14.0,6.0,13.0,,,,,,19.0,42.0,,,8.0,46.0,237,5.0,8.0,,2.0,12.0,7.0,14.0,,,14.0,22.0,16.0,,,,3.0,6.0,,6.0,,,2.0,,4.0,12.0,1.0,8.0,13.0,1.0,15.0,10.0,25.0,2.0,,,,6.0,4.0,1.0,2.0,7.0,2.0,3.0,13.0,1.0,13.0,1.0,,7.0,1.0,,,,,1.0,1.0,14.0,83,,0.5789473684210527,0.6470588235294118,,,,0.4523809523809524,0.625,0.5,0.4523809523809524,0.625,0.5,0.4791666666666667,0.6,0.5,,0.07142857142857142,,0.07142857142857142,0.15384615384615385,19.855595667870038,0.8571428571428571,0.16666666666666666,0.11711711711711711,0.08163265306122448,0.07142857142857142,0.1111111111111111,0.08035714285714286,0.08695652173913043,0.047619047619047616,0.08333333333333333,,0.16129032258064516,0.17777777777777778,0.1,1.0,0.35714285714285715,0.5333333333333333,0.5333333333333333,0.5,0.3333333333333333,0.30952380952380953,0.46153846153846156,0.5454545454545454,0.8333333333333334,,,,,,0.375,,0.35714285714285715,0.8,,0.35714285714285715,,0.43340000000000006,0.50585,0.4269071428571429,0.14583333333333334,0.14583333333333334,0.2608695652173913,0.30434782608695654,7.9523809523809526,,0.3472803347280335,2.0,5.0,4.0,1.0,1.0,,,1.0,4.0,,1.0,0.125,0.06666666666666667,0.12121212121212122,,0.07692307692307693,0.35714285714285715,0.38461538461538464,0.4,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
901,1610612766,Otis Thorpe,Otis Thorpe,901,CHH,7985.0,133,-41,236,240,86,67,27.0,476,6.0,9.0,,3.0,4.0,2.0,3.0,12.0,,,,,,9.0,23.0,,,4.0,22.0,237,,,,2.0,2.0,6.0,13.0,,,12.0,16.0,2.0,,,,1.0,7.0,1.0,8.0,1.0,,2.0,3.0,2.0,17.0,1.0,4.0,8.0,3.0,13.0,5.0,18.0,,2.0,2.0,,2.0,1.0,6.0,1.0,8.0,3.0,7.0,20.0,2.0,4.0,,,2.0,1.0,,,,,1.0,,12.0,86,2.0,0.8888888888888888,0.8888888888888888,,,,0.391304347826087,,0.46153846153846156,0.391304347826087,,0.46153846153846156,0.44,1.0,0.46153846153846156,,0.043478260869565216,0.1111111111111111,,,12.313432835820894,0.25,0.42857142857142855,0.0851063829787234,0.038834951456310676,0.05555555555555555,0.08547008547008547,0.04132231404958678,0.041666666666666664,0.04878048780487805,,0.25,0.11538461538461539,0.1282051282051282,,,0.391304347826087,0.6666666666666666,0.75,0.8333333333333334,0.08695652173913043,0.5217391304347826,0.25,0.25,1.0,,,,,,,,0.3076923076923077,0.75,,0.391304347826087,,0.4650739130434783,,0.45928461538461546,0.08,0.08,0.09090909090909091,0.5454545454545454,10.534782608695652,,0.3644067796610169,,,,,2.0,3.0,,1.0,3.0,,1.0,,0.08695652173913043,0.02631578947368421,,0.1111111111111111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,True,,,,,
1944,1610612766,Eddie Robinson,Eddie Robinson,1944,CHH,11266.0,188,-8,353,349,126,75,31.0,702,12.0,15.0,1.0,5.0,6.0,15.0,16.0,35.0,,,2.0,,2.0,34.0,65.0,,2.0,16.0,84.0,349,3.0,7.0,,,6.0,11.0,21.0,2.0,,22.0,46.0,22.0,,1.0,,2.0,9.0,1.0,10.0,1.0,,4.0,3.0,2.0,21.0,1.0,4.0,23.0,,25.0,5.0,30.0,,4.0,2.0,2.0,2.0,2.0,6.0,,8.0,3.0,7.0,14.0,3.0,18.0,,,9.0,6.0,,,3.0,3.0,6.0,2.0,22.0,126,1.0,0.6764705882352942,0.71875,,,,0.5230769230769231,0.42857142857142855,0.5238095238095238,0.5074626865671642,0.42857142857142855,0.4782608695652174,0.5526315789473685,0.42857142857142855,0.4782608695652174,0.029850746268656716,0.03076923076923077,0.06666666666666667,0.06666666666666667,,21.875,0.25,,0.1393939393939394,0.032520325203252036,0.05263157894736842,0.12626262626262627,0.035211267605633804,0.05555555555555555,0.05084745762711865,0.058823529411764705,,0.09090909090909091,0.20967741935483872,,0.3333333333333333,0.22388059701492538,0.8,0.8571428571428571,0.75,0.22388059701492538,0.5223880597014925,0.45714285714285713,0.45714285714285713,0.75,,0.029850746268656716,,,,0.14285714285714285,,0.2608695652173913,0.8333333333333334,0.08695652173913043,0.2537313432835821,,0.44912954545454553,0.4333833333333333,0.45267045454545446,0.11842105263157894,0.12162162162162163,0.07142857142857142,0.2619047619047619,11.218461538461543,35.9,0.35694050991501414,1.0,6.0,4.0,,2.0,,2.0,,,,,,0.06060606060606061,,0.10416666666666667,0.08333333333333333,0.4,0.42857142857142855,0.3333333333333333,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
2048,1610612766,Jamaal Magloire,Jamaal Magloire,2048,CHH,9685.0,161,-12,316,311,197,123,37.0,627,16.0,18.0,4.0,12.0,13.0,14.0,4.0,11.0,,,1.0,1.0,1.0,24.0,43.0,,1.0,17.0,65.0,319,3.0,6.0,1.0,7.0,13.0,17.0,28.0,1.0,13.0,47.0,38.0,10.0,,1.0,,2.0,1.0,3.0,4.0,3.0,,,,1.0,11.0,4.0,7.0,19.0,5.0,30.0,11.0,41.0,1.0,1.0,1.0,,3.0,2.0,3.0,1.0,6.0,4.0,11.0,22.0,3.0,25.0,1.0,,7.0,18.0,,,11.0,1.0,18.0,11.0,47.0,197,,0.7916666666666666,0.8636363636363636,,,,0.5581395348837209,0.5,0.6071428571428571,0.5454545454545454,0.42857142857142855,0.5862068965517241,0.5803571428571429,0.5416666666666666,0.618421052631579,0.022727272727272728,0.046511627906976744,,0.14285714285714285,,17.464788732394368,0.5,0.7142857142857143,0.1450381679389313,0.06542056074766354,0.16,0.1592356687898089,0.08333333333333333,0.09523809523809523,0.018518518518518517,0.18181818181818182,,0.1836734693877551,0.10416666666666667,0.058823529411764705,0.6111111111111112,0.4090909090909091,0.8888888888888888,0.8888888888888888,0.6875,0.3181818181818182,0.25,0.36363636363636365,0.36363636363636365,1.0,,0.022727272727272728,,,,0.5714285714285714,0.14285714285714285,0.4482758620689655,0.9230769230769231,0.034482758620689655,0.4318181818181818,,0.4525352272727274,0.5398875,0.4597465517241379,0.14,0.14285714285714285,0.2,0.7230769230769231,7.304651162790698,27.2,0.6234177215189873,3.0,4.0,4.0,,6.0,,,1.0,3.0,6.0,6.0,,0.23076923076923078,0.125,0.14705882352941177,0.09090909090909091,0.2857142857142857,0.3333333333333333,1.0,0.75,0.3333333333333333,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,True,,,,,
