EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,Arc3FGA,SecondChanceArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,FTA,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceArc3Frequency,PenaltyAtRimFrequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyAtRimFGM,ShortMidRangeFGM,SecondChanceCorner3FGA,PenaltyCorner3FGA,Arc3FGM,SecondChanceArc3FGM,PenaltyArc3FGM,PenaltyArc3FGA,SecondChanceFG3M,SecondChanceFtPoints,PenaltyFG3M,PenaltyFG3A,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGM,Corner3Assists,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,Clear Path Fouls,Offensive Fouls,2pt And 1 Free Throw Trips,Technical Free Throw Trips,BlockedLongMidRange,SecondChanceFg3Pct,PenaltyFg3Pct,LongMidRangePctBlocked,OffLongMidRangeReboundPct,OffArc3ReboundPct,AtRimPctAssisted,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceAtRimFGM,FTDefRebounds,BlockedAtRim,DefensiveGoaltends,DefFTReboundPct,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,FTOffRebounds,Defensive 3 Seconds Violations,OffFTReboundPct,PenaltyCorner3FGM,3SecondViolations,PenaltyCorner3Accuracy,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,Blocked3s,BlockedArc3,on,HeaveAttempts,BlockedCorner3,Arc3PctBlocked,OffensiveGoaltends
1065,1610612763,Erick Strickland,Erick Strickland,1065,VAN,6235.0,104,5,210,208,71,86,24,418,1.0,4.0,3.0,1.0,5,5.0,12,1.0,2.0,8.0,1.0,6.0,21,1.0,10.0,11,26,185,1.0,6,1.0,2.0,2.0,7,5.0,9,8.0,4.0,3.0,8.0,3.0,12,3.0,15,3.0,5.0,2.0,5.0,33,1.0,2.0,6.0,11.0,17,3.0,20,1.0,5.0,4.0,1.0,4.0,3.0,2.0,1.0,1.0,6.0,2.0,3.0,1.0,10,1.0,11,3.0,1.0,1.0,1.0,1.0,1.0,1.0,9,71,2,0.6666666666666666,0.6666666666666666,1.0,0.1,0.1,0.2857142857142857,0.16666666666666666,0.2857142857142857,0.24193548387096775,0.14285714285714285,0.2857142857142857,0.3611111111111111,0.14285714285714285,0.5,0.3225806451612903,0.14285714285714285,0.5,0.2,17.573221757322173,0.6666666666666666,0.14473684210526316,0.025974025974025976,0.25,0.043478260869565216,0.17,0.03,0.05555555555555555,0.06666666666666667,0.25,0.1,0.037037037037037035,0.27586206896551724,0.21052631578947367,0.4,0.05,1.0,0.12903225806451613,0.25,0.5,0.16129032258064516,0.3870967741935484,0.4166666666666667,0.4166666666666667,0.8,0.06451612903225806,0.5,0.5,1.0,0.25806451612903225,0.42857142857142855,0.14285714285714285,0.14285714285714285,0.45161290322580644,0.4542241935483872,0.4898583333333333,0.4044,0.11428571428571428,0.125,0.09090909090909091,0.07692307692307693,0.34615384615384615,12.604761904761904,25.810000000000002,0.3380952380952381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
1710,1610612763,Mike Bibby,Mike Bibby,1710,VAN,71948.0,1199,-167,2293,2285,623,625,272,4578,30.0,58.0,3.0,19.0,56,101.0,227,6.0,22.0,96.0,11.0,155.0,341,45.0,118.0,67,512,2424,6.0,19,14.0,31.0,43.0,86,43.0,141,156.0,154.0,120.0,96.0,16.0,217,20.0,237,13.0,82.0,33.0,102.0,494,2.0,17.0,16.0,69.0,85,19.0,104,6.0,34.0,23.0,11.0,67.0,54.0,31.0,13.0,2.0,98.0,6.0,22.0,18.0,56,,92,20.0,1.0,23.0,5.0,3.0,5.0,3.0,141,623,14,0.5032258064516129,0.5064935064935064,0.8888888888888888,0.3813559322033898,0.3813559322033898,0.45454545454545453,0.3157894736842105,0.5,0.48474945533769065,0.45454545454545453,0.4260869565217391,0.5069860279441117,0.45588235294117646,0.49295774647887325,0.2570806100217865,0.0469208211143695,0.10344827586206896,0.07142857142857142,22.89755351681957,0.6836734693877551,0.07787810383747178,0.019036954087346025,0.07373271889400922,0.010810810810810811,0.0770625566636446,0.017625231910946195,0.004807692307692308,0.017857142857142856,0.017241379310344827,0.08620689655172414,0.05750798722044728,0.09090909090909091,0.07547169811320754,0.06896551724137931,0.025,0.6,0.12636165577342048,0.5172413793103449,0.5769230769230769,0.12200435729847495,0.49455337690631807,0.44493392070484583,0.45701357466063347,0.5742574257425742,0.04793028322440087,0.2727272727272727,0.2727272727272727,1.0,0.20915032679738563,0.09090909090909091,0.3333333333333333,0.16521739130434782,0.38344226579520696,0.45364934497816584,0.4679172413793104,0.4453745614035088,0.043933054393305436,0.055710306406685235,0.008403361344537815,0.060546875,0.275390625,14.099120234604104,25.543220338983048,0.27169646750981247,10.0,24.0,3.0,5.0,39.0,6.0,4.0,24.0,6.0,1.0,4.0,29.0,15.0,2.0,39.0,7.0,17.0,3.0,1.0,6.0,2.0,5.0,2.0,0.42857142857142855,0.13793103448275862,0.02643171806167401,0.026030368763557483,0.007874015748031496,0.4,0.42857142857142855,0.46153846153846156,0.3333333333333333,0.40625,0.40625,0.8717948717948718,0.09090909090909091,0.5454545454545454,0.8333333333333334,0.5263157894736842,0.043478260869565216,0.20869565217391303,0.16666666666666666,0.40625,,,,,,,,,,,,,,,,,,,,,,True,,,,
1722,1610612763,Michael Dickerson,Michael Dickerson,1722,VAN,51791.0,863,-124,1666,1661,428,471,196,3327,39.0,84.0,14.0,16.0,54,61.0,155,5.0,16.0,52.0,6.0,117.0,293,22.0,68.0,71,371,1739,11.0,29,6.0,35.0,20.0,67,32.0,81,134.0,100.0,60.0,52.0,20.0,63,16.0,79,11.0,19.0,10.0,34.0,174,5.0,22.0,9.0,43.0,53,27.0,80,5.0,27.0,17.0,10.0,25.0,9.0,31.0,16.0,5.0,56.0,4.0,17.0,25.0,66,1.0,92,36.0,,13.0,5.0,2.0,5.0,4.0,81,428,5,0.5726495726495726,0.5877192982456141,0.9090909090909091,0.3235294117647059,0.3235294117647059,0.3993174061433447,0.3793103448275862,0.29850746268656714,0.4155124653739612,0.35714285714285715,0.30246913580246915,0.45905707196029777,0.4375,0.405,0.1883656509695291,0.06825938566552901,0.11904761904761904,0.16666666666666666,24.260042283298095,0.44642857142857145,0.06708268330733229,0.03389830508474576,0.061224489795918366,0.04,0.06598984771573604,0.03488372093023256,0.034013605442176874,0.03184713375796178,0.10714285714285714,0.047619047619047616,0.0776255707762557,0.07086614173228346,0.059322033898305086,0.06896551724137931,0.025252525252525252,0.8,0.23268698060941828,0.4642857142857143,0.527027027027027,0.14958448753462603,0.4293628808864266,0.3935483870967742,0.3961038961038961,0.639344262295082,0.0443213296398892,0.3125,0.3125,0.8,0.1440443213296399,0.4,0.17142857142857143,0.19753086419753085,0.42105263157894735,0.46270138504155134,0.47883166666666666,0.4286611111111112,0.09230769230769231,0.11180124223602485,,0.09433962264150944,0.2183288409703504,11.802047781569966,24.916176470588233,0.25690276110444177,6.0,17.0,,3.0,17.0,1.0,3.0,11.0,1.0,10.0,3.0,14.0,6.0,6.0,17.0,5.0,5.0,6.0,,14.0,7.0,1.0,,0.16666666666666666,0.21428571428571427,0.0064516129032258064,0.034782608695652174,0.020618556701030927,0.6153846153846154,0.3148148148148148,0.37777777777777777,0.23529411764705882,0.3269230769230769,0.3269230769230769,0.9411764705882353,,0.16666666666666666,1.0,0.375,0.037037037037037035,0.13580246913580246,0.2727272727272727,0.3269230769230769,5.0,1.0,3.0,3.0,0.02,0.35714285714285715,0.6,,,,,,,,,,,,,,,True,,,,
2031,1610612763,Stromile Swift,Stromile Swift,2031,VAN,20399.0,340,-51,624,631,187,169,78,1255,22.0,42.0,13.0,13.0,41,4.0,13,,,,,38.0,96,,,25,101,652,8.0,22,,19.0,9.0,26,8.0,26,50.0,26.0,,,14.0,3,1.0,4,1.0,,,3.0,9,5.0,21.0,6.0,31.0,47,27.0,74,6.0,11.0,6.0,5.0,6.0,2.0,9.0,4.0,1.0,15.0,2.0,2.0,21.0,43,4.0,41,18.0,,5.0,21.0,10.0,21.0,13.0,26,187,4,0.6578947368421053,0.8064516129032258,,,,0.3958333333333333,0.36363636363636365,0.34615384615384615,0.3958333333333333,0.36363636363636365,0.34615384615384615,0.44298245614035087,0.36538461538461536,0.37142857142857144,,0.14583333333333334,0.023809523809523808,0.3170731707317073,17.99163179916318,0.4,0.11610486891385768,0.07954545454545454,0.14634146341463414,0.10638297872340426,0.12012987012987013,0.08360128617363344,0.1746031746031746,0.058823529411764705,0.0625,0.09836065573770492,0.16666666666666666,0.08620689655172414,0.11538461538461539,0.2,0.13636363636363635,0.6190476190476191,0.4375,0.5238095238095238,0.5365853658536586,0.4270833333333333,0.13541666666666666,0.3076923076923077,0.3076923076923077,1.0,,,,,,0.5909090909090909,,0.5,0.4375,0.46793854166666676,0.5119,0.4709192307692307,0.1651376146788991,0.1651376146788991,,0.18811881188118812,0.25742574257425743,5.978125000000001,,0.29967948717948717,5.0,12.0,,,,,,,,3.0,,,,14.0,,,2.0,,,5.0,5.0,,6.0,,,,0.04310344827586207,0.12903225806451613,0.7272727272727273,0.2926829268292683,0.42857142857142855,0.4166666666666667,,,,,,,0.38461538461538464,,,,,4.0,10.0,5.0,1.0,0.3333333333333333,0.3076923076923077,,1.0,1.0,0.058823529411764705,,,,,,,,,,,,True,,,,
3,1610612763,Grant Long,Grant Long,3,VAN,90670.0,1511,-220,2874,2871,801,786,348,5745,50.0,79.0,23.0,17.0,40,76.0,185,3.0,5.0,10.0,,136.0,304,4.0,15.0,112,396,3003,23.0,49,,57.0,38.0,71,63.0,145,196.0,76.0,12.0,10.0,12.0,61,22.0,83,15.0,21.0,8.0,32.0,188,11.0,64.0,33.0,152.0,198,76.0,274,11.0,72.0,48.0,24.0,35.0,24.0,27.0,11.0,5.0,62.0,7.0,22.0,61.0,160,10.0,157,50.0,,32.0,15.0,3.0,15.0,9.0,145,801,31,0.7205882352941176,0.7903225806451613,1.0,0.26666666666666666,0.26666666666666666,0.4473684210526316,0.46938775510204084,0.5352112676056338,0.445141065830721,0.46938775510204084,0.5256410256410257,0.5025380710659898,0.49137931034482757,0.6041666666666666,0.047021943573667714,0.039473684210526314,0.05063291139240506,0.125,13.885505481120584,0.5645161290322581,0.13559322033898305,0.05560382276281494,0.12840466926070038,0.047619047619047616,0.13425253991291727,0.05426917510853835,0.06766917293233082,0.04560260586319218,0.04411764705882353,0.11846689895470383,0.13730569948186527,0.14508928571428573,0.1276595744680851,0.13043478260869565,0.06748466257668712,0.6,0.2476489028213166,0.6329113924050633,0.6666666666666666,0.12539184952978055,0.5799373040752351,0.41081081081081083,0.4175824175824176,0.9078947368421053,0.01567398119122257,0.6,0.6,1.0,0.03134796238244514,0.46938775510204084,,0.21794871794871795,0.2946708463949843,0.44623730407523515,0.46588043478260877,0.42173589743589746,0.13812154696132597,0.1440922190201729,,0.14393939393939395,0.3661616161616162,12.61019736842105,25.639999999999997,0.278705636743215,12.0,10.0,,2.0,1.0,,,5.0,,11.0,2.0,7.0,,24.0,1.0,7.0,6.0,3.0,,10.0,7.0,,1.0,,0.2857142857142857,0.016216216216216217,0.05536332179930796,0.049079754601226995,0.42,0.25,0.2857142857142857,0.8,0.1,0.1,1.0,,,,0.7058823529411765,0.02564102564102564,0.0641025641025641,,0.1,13.0,13.0,11.0,,0.14606741573033707,0.5652173913043478,0.07692307692307693,1.0,1.0,0.013513513513513514,2.0,1.0,1.0,,,,,,,,,True,,,,
51,1610612763,Mahmoud Abdul-Rauf,Mahmoud Abdul-Rauf,51,VAN,7840.0,131,-36,251,252,86,64,37,503,,,,,7,28.0,59,,1.0,3.0,,32.0,66,,4.0,6,70,271,7.0,10,,14.0,4.0,13,3.0,11,34.0,30.0,,3.0,,15,,15,,2.0,4.0,9.0,30,,3.0,,2.0,2,3.0,5,,2.0,2.0,,4.0,,2.0,4.0,,6.0,,1.0,4.0,7,,8,2.0,,2.0,,,,,11,86,2,0.53125,0.5666666666666667,,,,0.48484848484848486,0.7,0.3076923076923077,0.45714285714285713,0.7,0.2857142857142857,0.47297297297297297,0.7,0.34375,0.05714285714285714,,,,27.3037542662116,0.6666666666666666,0.020833333333333332,0.02631578947368421,,,0.017391304347826087,0.022727272727272728,,0.030303030303030304,,0.038461538461538464,0.02857142857142857,,,,,,,,,0.1,0.8428571428571429,0.4745762711864407,0.4745762711864407,0.5357142857142857,0.014285714285714285,,,,0.04285714285714286,,,,0.05714285714285714,0.390515,0.40736,0.3658,0.027777777777777776,0.029411764705882353,,0.2,0.15714285714285714,17.83787878787879,25.125,0.3426294820717131,,4.0,,1.0,,,,,,,,1.0,,4.0,,,1.0,,,,,,,,,,0.03333333333333333,,,0.5714285714285714,0.5714285714285714,0.5,,,,,,,,0.07142857142857142,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
735,1610612763,Bryant Reeves,Bryant Reeves,735,VAN,39845.0,664,-100,1262,1254,284,284,162,2516,30.0,46.0,13.0,6.0,69,32.0,79,,,1.0,,94.0,194,,1.0,42,230,1305,10.0,25,,30.0,17.0,37,15.0,49,144.0,44.0,,1.0,15.0,24,5.0,29,5.0,9.0,4.0,11.0,63,8.0,31.0,13.0,86.0,109,39.0,148,,18.0,11.0,7.0,17.0,10.0,19.0,7.0,2.0,36.0,4.0,9.0,35.0,90,8.0,51,25.0,,4.0,17.0,7.0,17.0,7.0,49,284,8,0.7659574468085106,0.8181818181818182,,,,0.4845360824742268,0.4,0.4594594594594595,0.48205128205128206,0.4,0.4594594594594595,0.5299539170506913,0.4838709677419355,0.5444444444444444,0.005128205128205128,0.07731958762886598,0.15217391304347827,0.11594202898550725,17.520775623268698,0.4722222222222222,0.17131474103585656,0.06019417475728155,0.13402061855670103,0.08163265306122448,0.1652754590984975,0.0636215334420881,0.09523809523809523,0.04195804195804196,0.10714285714285714,0.15671641791044777,0.17857142857142858,0.175,0.1527777777777778,0.08,,0.4117647058823529,0.2358974358974359,0.6521739130434783,0.7692307692307693,0.35384615384615387,0.40512820512820513,0.4050632911392405,0.4050632911392405,0.96875,,,,,0.005128205128205128,0.52,,0.16216216216216217,0.24102564102564103,0.4326128205128205,0.4891999999999999,0.40946216216216225,0.11737089201877934,0.1179245283018868,,0.13043478260869565,0.21304347826086956,10.308247422680411,25.9,0.22503961965134706,5.0,32.0,,,,,,,,10.0,,,,12.0,,,1.0,,,12.0,7.0,,2.0,,,,0.056179775280898875,0.07142857142857142,0.6333333333333333,0.463768115942029,0.5245901639344263,0.6875,,,,,,,0.8333333333333334,,,,,8.0,10.0,8.0,2.0,0.3225806451612903,0.6153846153846154,0.125,,,,,1.0,,,,,,,,,,True,,,,
763,1610612763,Tony Massenburg,Tony Massenburg,763,VAN,14751.0,246,-60,463,465,151,100,56,928,24.0,39.0,13.0,12.0,20,3.0,7,,,,,31.0,66,,,15,77,517,7.0,16,,18.0,10.0,22,6.0,26,48.0,14.0,,,10.0,4,,4,,,1.0,3.0,8,6.0,16.0,4.0,25.0,33,22.0,55,2.0,2.0,1.0,1.0,3.0,,8.0,3.0,,11.0,2.0,4.0,22.0,35,1.0,18,8.0,,1.0,8.0,6.0,8.0,4.0,26,151,1,0.7741935483870968,0.9230769230769231,,,,0.4696969696969697,0.4375,0.45454545454545453,0.4696969696969697,0.4375,0.45454545454545453,0.5133333333333333,0.5,0.52,,0.15151515151515152,0.1794871794871795,0.15,16.195856873822976,0.2727272727272727,0.1282051282051282,0.07920792079207921,0.09090909090909091,0.1935483870967742,0.12133891213389121,0.0944206008583691,0.09803921568627451,0.06666666666666667,0.3333333333333333,0.06521739130434782,0.15714285714285714,0.13924050632911392,0.11764705882352941,,0.08,0.5,0.5909090909090909,0.6153846153846154,0.75,0.30303030303030304,0.10606060606060606,0.42857142857142855,0.42857142857142855,1.0,,,,,,0.8125,,0.5454545454545454,0.5909090909090909,0.4863060606060605,0.5427909090909091,0.4721772727272727,0.10810810810810811,0.10810810810810811,,0.23376623376623376,0.33766233766233766,4.642424242424241,,0.326133909287257,8.0,4.0,,,,,,,,4.0,,,,10.0,,,,2.0,,3.0,,,,,,,0.07547169811320754,0.16,0.7083333333333334,0.2,0.23529411764705882,1.0,,,,,,,0.6666666666666666,,,,,7.0,4.0,2.0,1.0,0.3076923076923077,0.5384615384615384,0.2857142857142857,,1.0,,,3.0,,,,,,,,,,True,,,,
949,1610612763,Shareef Abdur-Rahim,Shareef Abdur-Rahim,949,VAN,66704.0,1112,-170,2130,2120,589,589,255,4250,94.0,150.0,38.0,33.0,127,50.0,127,1.0,5.0,18.0,,193.0,404,7.0,23.0,182,589,2282,22.0,52,3.0,85.0,43.0,89,85.0,186,248.0,138.0,21.0,18.0,58.0,63,15.0,78,13.0,16.0,7.0,40.0,171,11.0,64.0,36.0,129.0,183,75.0,258,4.0,35.0,23.0,12.0,47.0,17.0,37.0,30.0,4.0,84.0,5.0,20.0,33.0,80,6.0,215,79.0,,28.0,37.0,15.0,37.0,23.0,186,589,6,0.6424870466321243,0.7005649717514124,1.0,0.30434782608695654,0.30434782608695654,0.4777227722772277,0.4230769230769231,0.48314606741573035,0.4765807962529274,0.42727272727272725,0.5,0.5549019607843138,0.5608108108108109,0.6188811188811189,0.053864168618266976,0.14356435643564355,0.18666666666666668,0.1889763779527559,24.403292181069958,0.5595238095238095,0.15579710144927536,0.07785888077858881,0.17733990147783252,0.06666666666666667,0.1600387972841901,0.07598784194528875,0.0707070707070707,0.09615384615384616,0.03773584905660377,0.12558139534883722,0.1605351170568562,0.17197452229299362,0.1456953642384106,0.2692307692307692,0.024390243902439025,0.6216216216216216,0.351288056206089,0.6266666666666667,0.7704918032786885,0.297423887587822,0.297423887587822,0.3937007874015748,0.4132231404958678,0.8,0.0117096018735363,0.2,0.2,1.0,0.04215456674473068,0.6909090909090909,,0.32673267326732675,0.405152224824356,0.4626019906323185,0.5118630434782608,0.4499539603960396,0.16390041493775934,0.1721132897603486,,0.14431239388794567,0.3157894736842105,8.711633663366337,25.27391304347826,0.2765258215962441,23.0,49.0,3.0,3.0,6.0,,4.0,9.0,1.0,38.0,5.0,12.0,,32.0,6.0,2.0,2.0,5.0,,18.0,24.0,26.0,1.0,0.3333333333333333,0.4166666666666667,0.047244094488188976,0.07211538461538461,0.08035714285714286,0.648936170212766,0.3858267716535433,0.47572815533980584,0.46938775510204084,0.3333333333333333,0.3333333333333333,1.0,0.05454545454545454,,,0.696969696969697,0.0297029702970297,0.0891089108910891,0.4444444444444444,0.3333333333333333,18.0,18.0,21.0,3.0,0.29508196721311475,0.47368421052631576,0.16666666666666666,,,,1.0,5.0,0.3333333333333333,1.0,0.3333333333333333,1.0,,,,,,True,,,,
1800,1610612763,Damon Jones,Damon Jones,1800,VAN,35052.0,584,-71,1079,1089,334,307,134,2168,16.0,29.0,2.0,9.0,10,15.0,31,9.0,38.0,67.0,8.0,35.0,70,36.0,105.0,9,187,1113,4.0,10,12.0,20.0,8.0,17,6.0,61,28.0,42.0,75.0,67.0,4.0,75,8.0,83,5.0,27.0,9.0,39.0,174,,6.0,14.0,32.0,46,6.0,52,1.0,15.0,9.0,6.0,22.0,13.0,10.0,9.0,1.0,32.0,1.0,12.0,5.0,23,,14,1.0,,6.0,,,,,61,334,2,0.4,0.4117647058823529,0.6944444444444444,0.34285714285714286,0.34285714285714286,0.5,0.4,0.47058823529411764,0.5085714285714286,0.45454545454545453,0.5092592592592593,0.5137362637362637,0.45454545454545453,0.5169491525423728,0.6,0.05714285714285714,0.10344827586206896,0.1,17.327935222672064,0.6875,0.07529411764705882,0.013856812933025405,0.13725490196078433,,0.0872865275142315,0.010948905109489052,0.019417475728155338,0.0072992700729927005,,0.061224489795918366,0.06756756756756757,0.0893854748603352,0.11940298507462686,0.17142857142857143,0.010526315789473684,,0.1657142857142857,0.5517241379310345,0.6153846153846154,0.05714285714285714,0.17714285714285713,0.4838709677419355,0.4838709677419355,0.3333333333333333,0.21714285714285714,0.23684210526315788,0.25,1.0,0.38285714285714284,0.09090909090909091,0.36363636363636365,0.16666666666666666,0.7657142857142857,0.5103794285714285,0.4856894736842105,0.5057824074074074,0.005681818181818182,0.014084507042253521,,0.10695187165775401,0.32620320855614976,9.992857142857142,24.843809523809522,0.30954587581093607,4.0,4.0,4.0,13.0,27.0,3.0,12.0,24.0,4.0,,13.0,37.0,33.0,2.0,27.0,3.0,7.0,2.0,1.0,,,,,0.3333333333333333,0.35135135135135137,,0.015544041450777202,,0.5625,0.4,0.4444444444444444,,0.40298507462686567,0.40298507462686567,0.5925925925925926,0.18181818181818182,0.375,0.3333333333333333,0.4444444444444444,0.24074074074074073,0.4444444444444444,0.5,0.40298507462686567,1.0,,,,,0.5,,,,,1.0,,0.07692307692307693,1.0,0.25,1.0,2.0,0.01904761904761905,0.05263157894736842,,,True,,,,
