EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsUnassisted2s,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,DeadBallTurnovers,Turnovers,ShootingFouls,Fouls,Offensive Fouls,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,Usage,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,LongMidRangeFrequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,ShortMidRangeFGM,LongMidRangeFGM,Corner3FGA,Arc3FGA,PenaltyArc3FGA,FG3A,SecondChanceFtPoints,PenaltyFG3A,PenaltyFtPoints,PtsAssisted2s,PtsPutbacks,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,FTOffRebounds,FTDefRebounds,SelfOReb,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,Travels,SecondChanceTurnovers,PenaltyTurnovers,Loose Ball Fouls,2pt And 1 Free Throw Trips,NonShootingFoulsDrawn,BlockedShortMidRange,DefensiveGoaltends,3SecondViolations,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,SelfORebPct,AtRimPctAssisted,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,PenaltyArc3Frequency,Avg3ptShotDistance,Corner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGA,Arc3FGM,PenaltyArc3FGM,FG3M,SecondChanceFG3A,PenaltyFG3M,PtsAssisted3s,HeaveAttempts,NonHeaveArc3FGM,Corner3Assists,BadPassOutOfBoundsTurnovers,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,AtRimPctBlocked,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,PenaltyCorner3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,PenaltyCorner3FGM,SecondChanceArc3FGA,LostBallSteals,Clear Path Fouls,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,PenaltyCorner3Accuracy,PtsUnassisted3s,OffThreePtRebounds,OffThreePtReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,LostBallOutOfBoundsTurnovers,BlockedLongMidRange,Defensive 3 Seconds Violations,on,SecondChanceCorner3FGM,SecondChanceArc3FGM,SecondChanceFG3M,HeaveMakes,Fg3aBlocked,Technical Free Throw Trips,Blocked3s,BlockedArc3,SecondChanceFg3Pct,FG3APctBlocked,Corner3PctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,BlockedCorner3,Arc3PctBlocked,OffensiveGoaltends,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct
1114,1610612759,Jaren Jackson,Jaren Jackson,1114,SAS,957.0,16.0,-3.0,29,28,20,3,6.0,57,1.0,1.0,,,1.0,1.0,,2.0,2.0,3.0,,7.0,31,1.0,1.0,2.0,1.0,1.0,2.0,4.0,,,2.0,2.0,,2.0,2.0,2.0,,,1.0,1.0,,2.0,1.0,,,,,2.0,20,0.6666666666666666,1.0,1.0,0.5833333333333334,0.5,0.3333333333333333,0.5,0.5,0.3333333333333333,19.444444444444446,0.16666666666666666,,,0.13333333333333333,,,,,,,0.16666666666666666,1.0,1.0,,0.3333333333333333,,,0.3333333333333333,1.0,0.6666666666666666,0.5115999999999999,0.3967,0.6080666666666666,0.14285714285714285,0.25,0.2857142857142857,0.2857142857142857,10.6,0.6896551724137931,,1.0,2.0,1.0,1.0,3.0,,2.0,,,,1.0,1.0,1.0,,1.0,,1.0,,,2.0,,,,,,,,,,,,,,,,,,,0.5,0.3333333333333333,,0.5,,,,,,0.25,,,,,,,0.5,1.0,,0.3333333333333333,0.16666666666666666,0.3333333333333333,24.633333333333336,1.0,,1.0,,,1.0,1.0,,3.0,,,,,1.0,0.3333333333333333,,0.3333333333333333,,0.5,0.5,1.0,,,,,0.3333333333333333,,,,1.0,,,,0.5,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
1760,1610612759,Derrick Dial,Derrick Dial,1760,SAS,1725.0,29.0,-21.0,58,59,39,22,11.0,117,4.0,6.0,1.0,2.0,3.0,3.0,,8.0,4.0,14.0,3.0,14.0,61,1.0,4.0,2.0,3.0,9.0,11.0,4.0,2.0,1.0,3.0,4.0,3.0,7.0,,,3.0,3.0,,2.0,,7.0,2.0,,,,,11.0,39,0.2857142857142857,0.25,0.3333333333333333,0.3235294117647059,0.2,0.375,0.35,0.2,0.36666666666666664,32.3943661971831,0.12,0.07692307692307693,0.16666666666666666,0.12903225806451613,0.08823529411764706,,0.3333333333333333,0.125,0.2,,0.35294117647058826,0.6666666666666666,0.6666666666666666,,0.47058823529411764,0.4,0.5,0.25,1.0,0.5294117647058824,0.4426117647058824,0.4411,0.43035833333333334,0.1111111111111111,0.13333333333333333,0.14285714285714285,0.7857142857142857,11.007142857142856,0.6724137931034483,,,,3.0,3.0,3.0,,3.0,2.0,4.0,,3.0,,1.0,,1.0,,,,1.0,2.0,,,1.0,,,,,,2.0,,1.0,2.0,,,,1.0,0.5,0.5,0.17647058823529413,,,,,,,0.3333333333333333,0.05555555555555555,,,0.08333333333333333,0.5,,,,,,,,0.17647058823529413,0.25,26.8,,,,1.0,1.0,1.0,1.0,1.0,,,1.0,,3.0,,0.3333333333333333,0.3333333333333333,0.3333333333333333,,,,,0.3333333333333333,0.3333333333333333,,,,0.3333333333333333,0.3333333333333333,,1.0,,,,0.2,,3.0,1.0,0.125,0.16666666666666666,,,,,True,,,,,,,,,,,,,,,,,,,,
955,1610612759,Samaki Walker,Samaki Walker,955,SAS,2718.0,45.0,-15.0,88,89,46,28,14.0,177,4.0,5.0,,1.0,,,5.0,4.0,7.0,14.0,5.0,19.0,87,2.0,3.0,4.0,1.0,3.0,4.0,12.0,5.0,,7.0,7.0,5.0,12.0,,,2.0,3.0,3.0,5.0,,7.0,4.0,2.0,1.0,2.0,1.0,4.0,46,0.5,0.6666666666666666,0.3333333333333333,0.5,0.6666666666666666,0.3333333333333333,0.5588235294117647,0.6666666666666666,0.4,19.23076923076923,0.1794871794871795,0.13513513513513514,,0.14893617021276595,0.10869565217391304,0.2,,0.2222222222222222,,0.5,0.35714285714285715,0.8,0.8,0.35714285714285715,0.2857142857142857,0.3333333333333333,,,,0.35714285714285715,0.4579071428571428,0.4421666666666666,0.3685666666666667,0.23529411764705882,0.23529411764705882,0.21052631578947367,0.21052631578947367,8.4,0.5227272727272727,1.0,2.0,,,,,,,2.0,2.0,,,,2.0,,2.0,,1.0,,1.0,4.0,,,1.0,1.0,1.0,,,,1.0,1.0,1.0,,1.0,,1.0,,0.14285714285714285,0.14285714285714285,,,,,0.3333333333333333,,,0.2,0.09090909090909091,0.23076923076923078,,0.14285714285714285,0.25,0.2,0.2,,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,True,,,,,,,,,,,,,,,,,,,,
422,1610612759,Avery Johnson,Avery Johnson,422,SAS,587.0,10.0,-10.0,16,21,7,4,4.0,37,,,,,,,,,,,2.0,2.0,23,,,,,,2.0,,,,1.0,1.0,,1.0,,,1.0,1.0,1.0,1.0,,2.0,,,,,,2.0,7,,,,,,,1.0,,1.0,10.0,0.1111111111111111,,,0.1,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.4375,,,,,,,,,2.0,,,,,1.0,,1.0,,,,1.0,2.0,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
764,1610612759,David Robinson,David Robinson,764,SAS,4238.0,71.0,-36.0,134,137,34,7,20.0,271,6.0,11.0,2.0,6.0,3.0,6.0,17.0,4.0,11.0,32.0,11.0,33.0,165,2.0,9.0,6.0,3.0,8.0,8.0,4.0,8.0,,8.0,9.0,8.0,17.0,,,2.0,5.0,3.0,5.0,,12.0,6.0,5.0,3.0,5.0,3.0,8.0,34,0.34375,0.2222222222222222,0.375,0.34375,0.2222222222222222,0.375,0.44594594594594594,0.3,0.4444444444444444,25.925925925925924,0.13333333333333333,0.12903225806451613,,0.125,0.11267605633802817,0.21428571428571427,0.125,0.12,,0.6,0.34375,0.5454545454545454,0.6,0.53125,0.125,0.6666666666666666,0.3333333333333333,0.75,0.5,0.34375,0.4755,0.570225,0.587825,0.16666666666666666,0.16666666666666666,0.18181818181818182,0.24242424242424243,6.51875,0.2537313432835821,4.0,1.0,,,,,2.0,,2.0,18.0,,,3.0,5.0,1.0,6.0,1.0,4.0,,1.0,13.0,,1.0,6.0,3.0,3.0,,1.0,1.0,1.0,1.0,2.0,1.0,1.0,,1.0,,0.8181818181818182,0.8181818181818182,,0.09375,0.11764705882352941,,0.6,0.5,,0.1111111111111111,,0.15789473684210525,,0.3333333333333333,1.0,0.23529411764705882,0.26666666666666666,0.5,0.25,0.25,1.0,,,,,,,,,,,,,,,,,,,,,,0.09090909090909091,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,1.0,True,,,,,,,,,,,,,,,,,,,,
1035,1610612759,Shawnelle Scott,Shawnelle Scott,1035,SAS,7872.0,131.0,-61.0,247,251,133,105,30.0,498,15.0,24.0,4.0,8.0,8.0,11.0,11.0,1.0,16.0,36.0,8.0,40.0,297,4.0,9.0,12.0,8.0,15.0,17.0,10.0,17.0,2.0,20.0,24.0,22.0,46.0,4.0,2.0,7.0,10.0,13.0,20.0,4.0,18.0,8.0,5.0,3.0,5.0,4.0,17.0,133,0.4444444444444444,0.4444444444444444,0.5333333333333333,0.4444444444444444,0.4444444444444444,0.5333333333333333,0.4444444444444444,0.46153846153846156,0.4722222222222222,19.434628975265017,0.20618556701030927,0.20238095238095238,0.13333333333333333,0.19642857142857142,0.1926605504587156,0.08333333333333333,0.19230769230769232,0.17857142857142858,0.15384615384615385,0.8,0.6666666666666666,0.625,0.75,0.3055555555555556,0.027777777777777776,0.8888888888888888,0.5,0.7333333333333333,0.7272727272727273,0.6666666666666666,0.489811111111111,0.5198625,0.5325799999999999,0.18181818181818182,0.18181818181818182,0.3,0.425,2.802777777777778,0.5384615384615384,1.0,,,,,,4.0,,1.0,22.0,6.0,,8.0,3.0,1.0,4.0,1.0,1.0,1.0,1.0,9.0,1.0,2.0,2.0,3.0,2.0,1.0,1.0,1.0,8.0,,,1.0,2.0,,1.0,2.0,0.6875,0.8461538461538461,,0.2222222222222222,0.36363636363636365,,0.3,0.3333333333333333,0.07692307692307693,0.3333333333333333,0.21428571428571427,0.23255813953488372,,0.16666666666666666,0.7333333333333333,0.09090909090909091,0.14285714285714285,,,,,,,,,,,,,,,,,,,,,,,,,,0.16666666666666666,,,,,,,,,,,,,2.0,,,,,,4.0,0.16,0.1111111111111111,0.2857142857142857,,,,False,,,,,,,,,,,,,,,,,,,,
1114,1610612759,Jaren Jackson,Jaren Jackson,1114,SAS,5921.0,99.0,-15.0,196,197,102,63,18.0,393,,1.0,,,,,2.0,16.0,7.0,19.0,,32.0,222,2.0,2.0,4.0,4.0,7.0,20.0,2.0,1.0,1.0,8.0,9.0,1.0,10.0,3.0,2.0,,3.0,4.0,12.0,,,,,,,,20.0,102,0.3684210526315789,1.0,0.5714285714285714,0.47058823529411764,0.6666666666666666,0.625,0.47058823529411764,0.6666666666666666,0.625,17.209302325581397,0.10666666666666667,0.01639344262295082,0.045454545454545456,0.09278350515463918,0.01282051282051282,,0.21428571428571427,,0.0625,,0.029411764705882353,,,0.058823529411764705,0.47058823529411764,,,,,0.47058823529411764,0.47791029411764707,0.46741666666666665,0.47166562500000003,,,0.125,0.625,16.41578947368421,0.5204081632653061,,7.0,10.0,5.0,3.0,15.0,,9.0,,12.0,,5.0,,6.0,,6.0,,5.0,,1.0,12.0,,,,3.0,2.0,1.0,,,2.0,2.0,,,,,,2.0,0.8571428571428571,0.8571428571428571,0.4411764705882353,,,,1.0,,,,0.03125,0.08,,,,,,,0.4375,0.4375,0.8571428571428571,0.29411764705882354,0.14705882352941177,0.1875,24.02,5.0,1.0,6.0,1.0,1.0,6.0,1.0,4.0,18.0,,1.0,,,1.0,0.4,0.4444444444444444,0.4,,0.5,0.5,1.0,0.2,0.2,1.0,0.3333333333333333,0.375,0.3333333333333333,0.2,3.0,,1.0,,,,0.5,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,
1498,1610612759,Antonio Daniels,Antonio Daniels,1498,SAS,116214.0,1937.0,206.0,3623,3659,1297,915,428.0,7282,84.0,114.0,3.0,7.0,28.0,39.0,138.0,130.0,191.0,382.0,116.0,711.0,3693,12.0,32.0,43.0,68.0,123.0,294.0,236.0,19.0,23.0,105.0,130.0,25.0,155.0,59.0,44.0,39.0,102.0,42.0,115.0,6.0,148.0,54.0,11.0,2.0,14.0,9.0,294.0,1297,0.5,0.375,0.5528455284552846,0.5370036101083032,0.4090909090909091,0.6058201058201058,0.5725806451612904,0.4375,0.6533333333333333,17.508499271491015,0.068762278978389,0.014820592823712949,0.06990881458966565,0.06896551724137931,0.015762925598991173,0.02100840336134454,0.03980099502487562,0.06542056074766354,0.08333333333333333,0.6428571428571429,0.20577617328519857,0.7368421052631579,0.8,0.2490974729241877,0.23465703971119134,0.1590909090909091,0.42857142857142855,0.20634920634920634,0.717948717948718,0.516245487364621,0.49648272727272746,0.467087142857143,0.48482594594594597,0.09060402684563758,0.12735849056603774,0.06047819971870605,0.41350210970464135,9.269371727748691,0.3579906155120066,60.0,47.0,44.0,128.0,50.0,172.0,7.0,66.0,65.0,146.0,6.0,123.0,21.0,227.0,59.0,286.0,27.0,92.0,46.0,89.0,631.0,,2.0,8.0,63.0,44.0,19.0,2.0,6.0,40.0,1.0,12.0,24.0,7.0,,,17.0,0.38219895287958117,0.3882978723404255,0.3104693140794224,0.0549738219895288,0.06521739130434782,0.023076923076923078,0.6176470588235294,0.02197802197802198,,0.013422818791946308,0.00984251968503937,0.09152542372881356,0.039603960396039604,0.03076923076923077,0.4880952380952381,0.43478260869565216,0.46511627906976744,0.2833333333333333,0.36153846153846153,0.3700787401574803,0.3191489361702128,0.07942238267148015,0.23104693140794225,0.26455026455026454,25.226744186046506,18.0,4.0,16.0,53.0,24.0,71.0,12.0,31.0,183.0,3.0,51.0,32.0,19.0,0.8591549295774648,0.4127906976744186,0.4696969696969697,0.40828402366863903,0.07894736842105263,0.4090909090909091,0.4186046511627907,1.0,0.4140625,0.4140625,0.8113207547169812,0.09090909090909091,0.08465608465608465,0.48,0.4146341463414634,7.0,8.0,15.0,1.0,,0.18181818181818182,0.4375,30.0,6.0,0.019736842105263157,0.01507537688442211,0.02857142857142857,4.0,2.0,,False,1.0,3.0,4.0,2.0,1.0,3.0,3.0,3.0,0.3333333333333333,0.005813953488372093,0.022727272727272728,0.25,1.0,0.375,0.6666666666666666,,,,,
1760,1610612759,Derrick Dial,Derrick Dial,1760,SAS,10532.0,176.0,39.0,329,333,153,117,39.0,662,11.0,18.0,4.0,4.0,6.0,7.0,9.0,32.0,30.0,59.0,9.0,72.0,353,5.0,7.0,10.0,15.0,26.0,38.0,24.0,9.0,6.0,16.0,22.0,9.0,31.0,4.0,3.0,4.0,9.0,5.0,20.0,2.0,14.0,5.0,6.0,2.0,6.0,4.0,38.0,153,0.5084745762711864,0.7142857142857143,0.5769230769230769,0.4772727272727273,0.625,0.515625,0.4931506849315068,0.625,0.5135135135135135,21.750663129973475,0.128,0.08108108108108109,0.18181818181818182,0.13924050632911392,0.06818181818181818,0.0967741935483871,0.125,0.1111111111111111,0.24,0.6666666666666666,0.2727272727272727,0.6111111111111112,0.8461538461538461,0.13636363636363635,0.48484848484848486,0.5,1.0,0.21875,0.8571428571428571,0.3787878787878788,0.46256666666666657,0.55325,0.4499499999999999,0.07042253521126761,0.078125,0.1388888888888889,0.5277777777777778,10.95762711864407,0.46504559270516715,5.0,14.0,2.0,5.0,4.0,7.0,,6.0,5.0,36.0,4.0,5.0,6.0,13.0,7.0,20.0,3.0,2.0,6.0,5.0,47.0,,,,5.0,2.0,3.0,2.0,1.0,4.0,1.0,,2.0,4.0,1.0,,5.0,0.6,0.6428571428571429,0.10606060606060606,0.1016949152542373,0.1111111111111111,,0.5555555555555556,,,0.15384615384615385,0.037037037037037035,0.14583333333333334,,,0.6363636363636364,0.5555555555555556,0.625,0.2,0.4375,0.4375,0.7142857142857143,0.030303030303030304,0.07575757575757576,0.125,25.5,1.0,1.0,2.0,,,1.0,1.0,1.0,,,,4.0,,,0.14285714285714285,0.16666666666666666,0.14285714285714285,0.2777777777777778,0.5,0.5,,,,,0.125,0.0625,,,1.0,,1.0,,0.5,,0.5,3.0,,,,,,,,False,,,,,,,,,,,,,,,,,,,,
955,1610612759,Samaki Walker,Samaki Walker,955,SAS,55222.0,920.0,-41.0,1715,1729,678,487,198.0,3444,56.0,86.0,14.0,20.0,27.0,33.0,83.0,66.0,113.0,235.0,73.0,302.0,1826,19.0,27.0,60.0,45.0,73.0,127.0,80.0,52.0,25.0,123.0,169.0,62.0,231.0,10.0,8.0,46.0,65.0,56.0,98.0,16.0,117.0,53.0,39.0,28.0,39.0,28.0,127.0,678,0.4808510638297872,0.7037037037037037,0.6164383561643836,0.4810924369747899,0.7037037037037037,0.6,0.5171232876712328,0.7142857142857143,0.6287128712871287,18.364197530864196,0.17851959361393324,0.08240887480190175,0.16556291390728478,0.1761904761904762,0.07905138339920949,0.11483253588516747,0.12432432432432433,0.20229007633587787,0.18556701030927836,0.717948717948718,0.36134453781512604,0.6511627906976745,0.7368421052631579,0.3487394957983193,0.2773109243697479,0.7407407407407407,0.7,0.44,0.8181818181818182,0.3739495798319328,0.4594141949152542,0.5222703703703704,0.4953575342465755,0.1879432624113475,0.18996415770609318,0.1986754966887417,0.4205298013245033,7.873617021276598,0.39533527696793,28.0,29.0,,3.0,2.0,3.0,22.0,2.0,37.0,146.0,26.0,1.0,22.0,18.0,9.0,27.0,6.0,4.0,4.0,10.0,63.0,2.0,21.0,11.0,19.0,7.0,12.0,8.0,6.0,26.0,2.0,9.0,10.0,11.0,,8.0,3.0,0.6460176991150443,0.73,0.012605042016806723,0.09361702127659574,0.13253012048192772,0.015151515151515152,0.2923076923076923,0.3442622950819672,0.027777777777777776,0.11188811188811189,0.043010752688172046,0.19421487603305784,0.12962962962962962,0.1134020618556701,0.7142857142857143,0.3373493975903614,0.3888888888888889,0.42857142857142855,0.4393939393939394,0.4461538461538462,0.7241379310344828,,0.012605042016806723,0.02666666666666667,39.9,,,,1.0,,1.0,,,,2.0,1.0,3.0,9.0,,0.3333333333333333,,1.0,0.11627906976744186,,,,0.3333333333333333,0.3333333333333333,,,,,1.0,,,2.0,,0.21428571428571427,,,3.0,8.0,0.0625,0.056818181818181816,0.075,2.0,,,False,,,,,,,,,,,,,,,,,,,,
198,1610612759,Danny Ferry,Danny Ferry,198,SAS,98021.0,1634.0,391.0,3060,3070,1016,684,371.0,6130,2.0,7.0,1.0,5.0,1.0,3.0,23.0,176.0,101.0,206.0,20.0,429.0,2924,13.0,27.0,45.0,31.0,61.0,141.0,34.0,37.0,14.0,140.0,162.0,50.0,212.0,28.0,21.0,17.0,46.0,73.0,163.0,6.0,26.0,2.0,19.0,11.0,20.0,14.0,141.0,1016,0.49029126213592233,0.48148148148148145,0.5081967213114754,0.5696378830083565,0.55,0.6039603960396039,0.5783783783783784,0.5487804878048781,0.6306306306306306,11.923187159644597,0.10502625656414104,0.034195933456561925,0.05185185185185185,0.09606986899563319,0.030574198359433258,0.028645833333333332,0.11815561959654179,0.0915032679738562,0.0392156862745098,0.7,0.019498607242339833,0.2857142857142857,0.3333333333333333,0.06406685236768803,0.49025069637883006,0.125,0.2,0.0297029702970297,0.3333333333333333,0.4456824512534819,0.46945530726256957,0.4742361111111111,0.46164,0.00554016620498615,0.009615384615384616,0.1048951048951049,0.32867132867132864,16.4121359223301,0.33202614379084966,12.0,87.0,71.0,82.0,18.0,153.0,1.0,40.0,19.0,168.0,12.0,81.0,5.0,55.0,15.0,70.0,9.0,21.0,22.0,12.0,155.0,9.0,8.0,3.0,29.0,28.0,1.0,3.0,4.0,16.0,17.0,,9.0,6.0,,1.0,16.0,0.8316831683168316,0.8842105263157894,0.42618384401114207,0.024271844660194174,0.043478260869565216,0.017045454545454544,0.6304347826086957,0.09302325581395349,0.0703125,0.01639344262295082,0.048458149779735685,0.10815939278937381,0.09090909090909091,0.016574585635359115,0.5,0.5217391304347826,0.5454545454545454,0.3333333333333333,0.4943181818181818,0.5028901734104047,0.9080459770114943,0.1977715877437326,0.22841225626740946,0.1782178217821782,24.358823529411776,37.0,8.0,22.0,32.0,10.0,69.0,13.0,20.0,201.0,1.0,32.0,6.0,3.0,0.9710144927536232,0.45098039215686275,0.5,0.45394736842105265,0.14285714285714285,0.5211267605633803,0.5211267605633803,1.0,0.3902439024390244,0.3950617283950617,0.9375,0.2,0.21782178217821782,0.5555555555555556,0.3950617283950617,10.0,5.0,7.0,,,0.125,0.45454545454545453,6.0,4.0,0.015444015444015444,0.015706806282722512,0.014705882352941176,2.0,2.0,,False,5.0,1.0,6.0,,1.0,4.0,1.0,,0.46153846153846156,0.006535947712418301,,0.625,1.0,0.2,1.0,1.0,0.012195121951219513,,,
345,1610612759,Terry Porter,Terry Porter,345,SAS,98080.0,1635.0,386.0,3041,3049,949,571,377.0,6090,47.0,82.0,3.0,5.0,14.0,21.0,44.0,106.0,109.0,232.0,92.0,568.0,2874,10.0,23.0,65.0,38.0,63.0,198.0,150.0,14.0,33.0,138.0,171.0,21.0,192.0,49.0,35.0,35.0,101.0,29.0,83.0,2.0,116.0,41.0,11.0,4.0,11.0,7.0,198.0,949,0.4698275862068966,0.43478260869565216,0.6031746031746031,0.5483870967741935,0.56,0.6330645161290323,0.5817805383022774,0.5909090909090909,0.6621621621621622,16.820276497695854,0.10260223048327137,0.01303538175046555,0.11619718309859155,0.10497237569060773,0.014695077149155033,0.015113350125944584,0.07242339832869081,0.10454545454545454,0.10900473933649289,0.6363636363636364,0.1889400921658986,0.573170731707317,0.6438356164383562,0.10138248847926268,0.24423963133640553,0.1,0.6,0.1693548387096774,0.6666666666666666,0.6543778801843319,0.5069896073903004,0.493307142857143,0.4990073170731708,0.08798283261802575,0.1553030303030303,0.11443661971830986,0.3485915492957746,10.239655172413794,0.31206839855310753,14.0,48.0,60.0,142.0,46.0,202.0,9.0,61.0,41.0,68.0,4.0,141.0,19.0,207.0,37.0,244.0,23.0,92.0,47.0,68.0,525.0,1.0,,5.0,66.0,54.0,12.0,1.0,7.0,23.0,6.0,9.0,17.0,4.0,1.0,,12.0,0.3119266055045872,0.3177570093457944,0.46543778801843316,0.08189655172413793,0.18181818181818182,0.018867924528301886,0.6534653465346535,,0.007246376811594203,0.018867924528301886,0.007281553398058253,0.12087912087912088,0.136986301369863,0.02336448598130841,0.2553191489361702,0.3181818181818182,0.3888888888888889,0.35714285714285715,0.4528301886792453,0.46153846153846156,0.3541666666666667,0.1382488479262673,0.3271889400921659,0.3709677419354839,24.77128712871287,32.0,10.0,15.0,54.0,22.0,86.0,27.0,27.0,201.0,1.0,54.0,14.0,27.0,0.7790697674418605,0.42574257425742573,0.4426229508196721,0.42786069651741293,0.10975609756097561,0.5333333333333333,0.5333333333333333,0.9375,0.38028169014084506,0.3829787234042553,0.6851851851851852,0.2,0.12096774193548387,0.4782608695652174,0.3829787234042553,5.0,17.0,14.0,1.0,,0.34,0.3333333333333333,57.0,6.0,0.020905923344947737,0.015228426395939087,0.03333333333333333,4.0,3.0,,False,6.0,6.0,12.0,,1.0,9.0,,,0.4444444444444444,0.0049504950495049506,,0.6,0.8333333333333334,0.35294117647058826,0.5,,0.007042253521126761,,,
