EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,Travels,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FTA,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,OffFTReboundPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,PtsPutbacks,Arc3Assists,OffThreePtRebounds,OffTwoPtRebounds,FTDefRebounds,SelfOReb,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,SecondChanceTurnovers,Loose Ball Fouls,Offensive Fouls,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,OffensiveGoaltends,3SecondViolations,SecondChanceFg2Pct,ShortMidRangePctBlocked,DefFTReboundPct,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefShortMidRangeReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChanceArc3FGM,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,DefensiveGoaltends,Defensive 3 Seconds Violations,LongMidRangePctBlocked,HeaveAttempts,Clear Path Fouls,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Blocked3s,BlockedArc3,on,Corner3PctBlocked,3pt And 1 Free Throw Trips,BlockedCorner3
1088,1610612765,Chucky Atkins,Chucky Atkins,1088,DET,5838.0,97,-13,205,218,100,99,24,423,4,10,1.0,4.0,3.0,4,4.0,16,4.0,8.0,1.0,1.0,2.0,4.0,5.0,11.0,1.0,4.0,7.0,11,30,9.0,19.0,2.0,51,220,1.0,2.0,3,5.0,14,6.0,11.0,2.0,30,10,12.0,24.0,3.0,11.0,5.0,1.0,7.0,1.0,8.0,1.0,4.0,1.0,2.0,17.0,1.0,1.0,2,3,1,4,5,1.0,4.0,4.0,4.0,2.0,1.0,6.0,2.0,3,11,6.0,3.0,30,100,6.0,0.45454545454545453,0.45454545454545453,0.8888888888888888,0.47368421052631576,0.5,0.5454545454545454,0.47368421052631576,0.36666666666666664,0.35714285714285715,0.5,0.75,0.56,0.49038461538461536,0.75,0.5357142857142857,0.3877551020408163,0.03333333333333333,0.1,25.438596491228072,0.6666666666666666,0.05555555555555555,0.03225806451612903,0.045454545454545456,0.03571428571428571,0.07142857142857142,0.03225806451612903,0.05263157894736842,0.20408163265306123,0.4,0.4444444444444444,0.5,0.08163265306122448,0.75,0.75,0.3333333333333333,0.32653061224489793,0.25,0.25,0.5,0.16326530612244897,0.5,0.5,0.75,0.22448979591836735,0.45454545454545453,0.45454545454545453,1.0,0.5,1.0,1.0,0.5,0.16,0.25,0.16,0.5,0.28,0.5714285714285714,0.5918367346938775,0.45454545454545453,0.4906406250000001,0.532575,0.4608145833333333,0.058823529411764705,0.5882352941176471,10.976666666666667,25.515789473684205,0.4878048780487805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
1112,1610612765,Ben Wallace,Ben Wallace,1112,DET,39622.0,660,33,1325,1329,469,489,172,2654,38,75,9.0,20.0,2.0,18,2.0,11,,,,,,,,,,,,42,104,,,17.0,101,1256,,,26,9.0,28,,,13.0,31,56,28.0,,,,,11.0,26.0,7.0,33.0,2.0,11.0,2.0,13.0,73.0,1.0,32.0,117,172,62,234,25,16.0,9.0,14.0,8.0,15.0,2.0,29.0,4.0,25,41,62.0,17.0,31,469,7.0,0.6666666666666666,0.8,,,,,,0.40384615384615385,0.32142857142857145,0.40384615384615385,0.37037037037037035,0.32142857142857145,0.37969924812030076,0.35135135135135137,0.3229166666666667,,0.10576923076923077,0.10666666666666667,10.574412532637076,0.4827586206896552,0.0136986301369863,0.2237093690248566,0.24060150375939848,0.22713414634146342,0.18045112781954886,0.2601626016260163,0.2815533980582524,0.7211538461538461,0.5066666666666667,0.5671641791044776,0.631578947368421,0.17307692307692307,0.1111111111111111,0.13333333333333333,1.0,0.10576923076923077,0.18181818181818182,0.18181818181818182,1.0,,,,,,,,,,,,,0.7142857142857143,0.45,,,,,0.7211538461538461,,0.511875,0.4979148148148148,0.515417857142857,0.25742574257425743,0.3069306930693069,3.282692307692308,,0.3539622641509434,9.0,20.0,10.0,27.0,6.0,14.0,5.0,6.0,55.0,23.0,3.0,3.0,3.0,6.0,3.0,1.0,2.0,4.0,16.0,42.0,24.0,4.0,14.0,42.0,26.0,1.0,2.0,0.37037037037037035,0.16666666666666666,0.5609756097560976,0.10299625468164794,0.07058823529411765,0.09854604200323101,0.0967741935483871,0.12612612612612611,0.0970464135021097,0.03389830508474576,0.15384615384615385,0.2013888888888889,0.1,0.058823529411764705,0.6190476190476191,0.7407407407407407,0.45,0.2222222222222222,0.13793103448275862,0.13793103448275862,,,,,,,,,,,,,,,,,True,,,
146,1610612765,Jud Buechler,Jud Buechler,146,DET,23442.0,391,15,793,804,283,352,101,1597,12,16,2.0,3.0,1.0,2,11.0,30,9.0,20.0,1.0,1.0,3.0,8.0,4.0,17.0,1.0,,4.0,24,48,13.0,37.0,6.0,93,742,2.0,2.0,10,6.0,11,3.0,12.0,4.0,25,38,10.0,36.0,3.0,17.0,4.0,1.0,14.0,5.0,19.0,2.0,5.0,2.0,7.0,43.0,1.0,8.0,29,39,8,47,13,8.0,5.0,8.0,7.0,8.0,,16.0,7.0,13,44,8.0,2.0,25,283,11.0,0.7916666666666666,0.8260869565217391,0.9230769230769231,0.35135135135135137,1.0,0.25,0.35135135135135137,0.5,0.5454545454545454,0.5117647058823529,0.8333333333333334,0.45652173913043476,0.5284090909090909,0.8333333333333334,0.5,0.43529411764705883,0.020833333333333332,0.0625,11.542730299667037,0.5,0.03333333333333333,0.09508196721311475,0.11428571428571428,0.09866666666666667,0.0898876404494382,0.10638297872340426,0.06521739130434782,0.18823529411764706,0.75,0.8,0.8333333333333334,0.023529411764705882,0.5,0.5,,0.35294117647058826,0.36666666666666664,0.36666666666666664,0.8181818181818182,0.23529411764705882,0.45,0.45,1.0,0.2,0.23529411764705882,0.25,0.75,0.16666666666666666,1.0,1.0,0.16666666666666666,0.13043478260869565,0.6666666666666666,0.34782608695652173,0.375,0.17391304347826086,,0.6235294117647059,0.23529411764705882,0.4998229411764706,0.5265299999999999,0.4954739130434783,0.10752688172043011,0.26881720430107525,12.316666666666665,24.662162162162165,0.35687263556116017,1.0,2.0,2.0,4.0,,2.0,3.0,1.0,6.0,2.0,,1.0,1.0,1.0,2.0,2.0,5.0,2.0,3.0,6.0,4.0,1.0,1.0,6.0,5.0,,,0.5,,0.058823529411764705,0.020202020202020204,0.015151515151515152,0.01928374655647383,0.009900990099009901,0.015625,0.030303030303030304,0.025,,0.08,0.20833333333333334,,0.8333333333333334,0.3333333333333333,0.5,,0.03488372093023256,0.061224489795918366,1.0,1.0,0.02702702702702703,0.058823529411764705,1.0,1.0,,,,,,,,,,,True,,,
1630,1610612765,Mikki Moore,Mikki Moore,1630,DET,35909.0,598,-61,1195,1213,363,424,146,2408,48,73,11.0,18.0,11.0,30,5.0,28,,,,,,,,1.0,,,1.0,64,131,,1.0,45.0,173,1145,,,47,17.0,32,,1.0,17.0,51,78,50.0,,,1.0,,12.0,11.0,5.0,16.0,2.0,3.0,,8.0,37.0,3.0,15.0,70,95,53,148,15,12.0,3.0,26.0,15.0,14.0,1.0,40.0,8.0,46,98,63.0,9.0,51,363,9.0,0.609375,0.7959183673469388,,,,,,0.48854961832061067,0.53125,0.48484848484848486,0.4634146341463415,0.5151515151515151,0.5372670807453416,0.47,0.5543478260869565,0.007575757575757576,0.0916030534351145,0.1095890410958904,14.577259475218659,0.65,0.06,0.15730337078651685,0.1388888888888889,0.15370705244122965,0.17142857142857143,0.14814814814814814,0.1518987341772152,0.553030303030303,0.6575342465753424,0.7384615384615385,0.6041666666666666,0.22727272727272727,0.36666666666666664,0.4074074074074074,0.5454545454545454,0.21212121212121213,0.17857142857142858,0.18518518518518517,0.8,,,,,0.007575757575757576,,,,,,,,0.5454545454545454,0.6111111111111112,,,0.030303030303030304,,0.5606060606060606,,0.4847219696969697,0.5167243243243244,0.46705454545454556,0.27167630057803466,0.2947976878612717,5.708396946564885,32.7,0.30376569037656903,18.0,32.0,19.0,41.0,9.0,30.0,3.0,7.0,43.0,10.0,2.0,,,11.0,3.0,13.0,11.0,6.0,26.0,31.0,15.0,3.0,13.0,31.0,19.0,,,0.4634146341463415,0.1,0.2222222222222222,0.08884297520661157,0.08235294117647059,0.08787346221441125,0.12337662337662338,0.13157894736842105,0.041666666666666664,0.057692307692307696,0.12121212121212122,0.16129032258064516,0.10344827586206896,0.037037037037037035,0.6129032258064516,0.7804878048780488,0.5625,0.05555555555555555,0.17105263157894737,0.17218543046357615,,,,,,,1.0,1.0,0.03571428571428571,,,,,,,,True,,,
2043,1610612765,Mateen Cleaves,Mateen Cleaves,2043,DET,75936.0,1266,-87,2546,2583,893,981,328,5129,72,163,32.0,68.0,14.0,56,69.0,164,,1.0,,1.0,,1.0,5.0,16.0,2.0,3.0,8.0,155,383,5.0,17.0,97.0,422,2498,2.0,3.0,39,53.0,140,3.0,9.0,48.0,163,114,196.0,12.0,3.0,14.0,5.0,27.0,169.0,38.0,207.0,13.0,93.0,21.0,55.0,452.0,1.0,16.0,86,106,26,132,49,21.0,28.0,74.0,53.0,65.0,8.0,139.0,44.0,46,153,137.0,16.0,163,893,32.0,0.36774193548387096,0.375,0.8,0.29411764705882354,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.4046997389033943,0.37857142857142856,0.40625,0.42105263157894735,0.3859060402684564,0.4557235421166307,0.45348837209302323,0.4553072625698324,0.0425,0.07049608355091384,0.1165644171779141,20.47700170357751,0.5323741007194245,0.008547008547008548,0.08802456499488229,0.06722689075630252,0.08395061728395062,0.09056603773584905,0.09360730593607305,0.06043956043956044,0.4075,0.44171779141104295,0.5,0.18055555555555555,0.14,0.25,0.28,0.35714285714285715,0.41,0.42073170731707316,0.42592592592592593,0.5652173913043478,0.0025,,,,0.04,0.3125,0.3333333333333333,0.8,0.02631578947368421,,,0.05263157894736842,0.4563758389261745,0.47058823529411764,0.006711409395973154,,0.053691275167785234,0.375,0.45,0.35714285714285715,0.4807380653266334,0.4891426470588235,0.4838772108843538,0.0924170616113744,0.3862559241706161,9.011749347258489,28.547058823529408,0.35074626865671643,5.0,19.0,13.0,35.0,7.0,6.0,25.0,,25.0,4.0,8.0,31.0,7.0,21.0,7.0,3.0,12.0,11.0,58.0,1.0,,,1.0,1.0,1.0,,,0.37142857142857144,0.10714285714285714,0.041237113402061855,0.02406159769008662,,0.0206782464846981,0.03560830860534125,0.030042918454935622,0.01279317697228145,,,0.07664233576642336,0.08928571428571429,0.03940886699507389,1.0,0.5,0.2631578947368421,0.2,0.1297539149888143,0.13488372093023257,2.0,1.0,0.058823529411764705,0.0625,1.0,1.0,,,0.012195121951219513,2.0,1.0,,,,,,True,,,
688,1610612765,Michael Curry,Michael Curry,688,DET,15801.0,263,-46,526,534,178,198,59,1060,11,17,5.0,7.0,,4,11.0,33,1.0,1.0,,,,,,,,,,22,54,1.0,1.0,13.0,60,535,,,6,8.0,17,,,8.0,24,36,8.0,3.0,,,,2.0,12.0,4.0,16.0,1.0,3.0,2.0,7.0,36.0,,5.0,15,20,8,28,5,3.0,2.0,5.0,2.0,6.0,,11.0,6.0,11,34,16.0,3.0,24,178,7.0,0.8181818181818182,0.8571428571428571,1.0,1.0,,,1.0,0.4074074074074074,0.47058823529411764,0.42727272727272725,0.3333333333333333,0.47058823529411764,0.4838709677419355,0.42857142857142855,0.5714285714285714,0.01818181818181818,0.037037037037037035,0.058823529411764705,12.166666666666666,0.45454545454545453,,0.08064516129032258,0.1111111111111111,0.08658008658008658,0.07142857142857142,0.07865168539325842,0.05405405405405406,0.3090909090909091,0.6470588235294118,0.6875,0.6363636363636364,0.07272727272727272,,,,0.6,0.3333333333333333,0.3333333333333333,1.0,0.01818181818181818,1.0,1.0,1.0,,,,,,,,,0.4117647058823529,0.7142857142857143,,,,,0.32727272727272727,,0.47283000000000003,0.46045,0.48328235294117633,0.1,0.4,11.496296296296297,22.6,0.33840304182509506,1.0,2.0,2.0,6.0,2.0,2.0,3.0,,8.0,,2.0,2.0,,3.0,1.0,2.0,3.0,1.0,5.0,1.0,,1.0,,1.0,1.0,,,0.3333333333333333,0.25,,0.034482758620689655,,0.031496062992125984,0.02702702702702703,0.03773584905660377,0.0380952380952381,,,0.09090909090909091,0.375,0.06666666666666667,1.0,0.3333333333333333,0.5,,0.0847457627118644,0.08620689655172414,,,,,,,,,,,,1.0,,,,,True,,,
693,1610612765,Joe Smith,Joe Smith,693,DET,28871.0,481,-2,955,966,292,327,110,1921,24,54,11.0,18.0,24.0,66,40.0,92,,,,,,,,2.0,,,2.0,88,212,,2.0,62.0,238,931,,,31,27.0,57,,2.0,22.0,76,104,72.0,,,1.0,,13.0,9.0,4.0,13.0,1.0,4.0,1.0,4.0,30.0,1.0,14.0,65,87,31,118,8,7.0,1.0,5.0,2.0,17.0,1.0,22.0,4.0,40,69,86.0,11.0,76,292,6.0,0.5909090909090909,0.6265060240963856,,,,,,0.41509433962264153,0.47368421052631576,0.411214953271028,0.37037037037037035,0.4576271186440678,0.4683794466403162,0.44285714285714284,0.5277777777777778,0.009345794392523364,0.06132075471698113,0.12962962962962962,25.29898804047838,0.22727272727272727,0.02702702702702703,0.17615176151761516,0.13861386138613863,0.16808510638297872,0.16,0.21176470588235294,0.12195121951219512,0.2523364485981308,0.4444444444444444,0.5106382978723404,0.5,0.308411214953271,0.36363636363636365,0.39344262295081966,0.4166666666666667,0.42990654205607476,0.43478260869565216,0.43956043956043955,0.75,,,,,0.009345794392523364,,,,,,,,0.3050847457627119,0.6111111111111112,,,0.03389830508474576,,0.2616822429906542,,0.4297985915492957,0.4814884615384614,0.43096206896551725,0.13025210084033614,0.31932773109243695,10.342452830188677,43.75,0.3057591623036649,6.0,15.0,10.0,27.0,11.0,10.0,3.0,5.0,25.0,8.0,3.0,3.0,4.0,3.0,3.0,7.0,4.0,6.0,34.0,14.0,11.0,1.0,2.0,14.0,7.0,,3.0,0.37037037037037035,0.07575757575757576,0.24242424242424243,0.061274509803921566,0.09090909090909091,0.06479481641468683,0.078125,0.061224489795918366,0.04945054945054945,0.07692307692307693,0.125,0.13131313131313133,0.21052631578947367,0.026785714285714284,0.5,0.5555555555555556,0.4,0.16666666666666666,0.14049586776859505,0.14166666666666666,,,,,,,,,0.010869565217391304,1.0,,1.0,,,,,True,,,
711,1610612765,Jerry Stackhouse,Jerry Stackhouse,711,DET,47241.0,787,-36,1586,1623,613,647,210,3209,78,135,34.0,65.0,22.0,53,61.0,178,12.0,37.0,,6.0,2.0,11.0,35.0,90.0,15.0,11.0,28.0,161,366,47.0,127.0,184.0,647,1578,4.0,21.0,50,57.0,143,13.0,39.0,109.0,262,130,192.0,117.0,24.0,89.0,35.0,22.0,84.0,6.0,90.0,2.0,39.0,11.0,34.0,186.0,,9.0,39,48,24,72,24,21.0,3.0,50.0,22.0,29.0,2.0,79.0,26.0,16,45,229.0,40.0,262,613,8.0,0.40372670807453415,0.42207792207792205,0.8297872340425532,0.3700787401574803,0.19047619047619047,0.3333333333333333,0.373015873015873,0.43989071038251365,0.3986013986013986,0.4695740365111562,0.3888888888888889,0.42032967032967034,0.5379426644182125,0.4224137931034483,0.5284552845528455,0.25760649087221094,0.060109289617486336,0.08148148148148149,36.36363636363636,0.6329113924050633,,0.0630048465266559,0.05521472392638037,0.061381074168797956,0.03067484662576687,0.08214285714285714,0.05511811023622047,0.2738336713995943,0.5777777777777777,0.6290322580645161,0.5256410256410257,0.1075050709939148,0.41509433962264153,0.5,0.13636363636363635,0.36105476673427994,0.34269662921348315,0.3465909090909091,0.3442622950819672,0.07505070993914807,0.32432432432432434,0.32432432432432434,0.75,0.18255578093306288,0.3888888888888889,0.39325842696629215,0.8571428571428571,0.1111111111111111,,,0.2777777777777778,0.35714285714285715,0.5230769230769231,0.06043956043956044,0.18181818181818182,0.15384615384615385,0.39285714285714285,0.5314401622718052,0.39325842696629215,0.4982404276985744,0.48575104166666666,0.5097936111111111,0.07727975270479134,0.40494590417310666,10.227868852459018,25.41496062992125,0.3865069356872636,9.0,16.0,15.0,33.0,8.0,14.0,4.0,2.0,22.0,,5.0,5.0,9.0,28.0,7.0,2.0,9.0,13.0,71.0,12.0,9.0,1.0,2.0,12.0,5.0,,,0.45454545454545453,0.16981132075471697,,0.033950617283950615,0.017391304347826087,0.03145478374836173,0.04926108374384237,0.0410958904109589,0.020066889632107024,0.013333333333333334,0.025,0.0625,0.05555555555555555,0.019455252918287938,0.4166666666666667,0.2962962962962963,0.5625,0.1111111111111111,0.13200723327305605,0.16745283018867924,4.0,1.0,0.007874015748031496,0.011111111111111112,0.26666666666666666,1.0,,,0.011235955056179775,1.0,,11.0,2.0,0.015503875968992248,,,True,,,
722,1610612765,Corliss Williamson,Corliss Williamson,722,DET,16607.0,277,-13,544,552,175,159,72,1096,28,45,9.0,11.0,16.0,41,4.0,16,,,,,,,,,,,,48,102,,,16.0,112,491,,,16,15.0,26,,,5.0,35,64,32.0,,,,,8.0,5.0,2.0,7.0,1.0,4.0,,1.0,16.0,,14.0,26,47,14,61,14,8.0,6.0,7.0,5.0,10.0,,17.0,3.0,15,33,24.0,4.0,35,175,7.0,0.6666666666666666,0.7272727272727273,,,,,,0.47058823529411764,0.5769230769230769,0.47058823529411764,0.5333333333333333,0.5769230769230769,0.5,0.5333333333333333,0.5645161290322581,,0.0784313725490196,0.1111111111111111,20.31496062992126,0.4117647058823529,,0.10743801652892562,0.25925925925925924,0.13513513513513514,0.09230769230769231,0.10101010101010101,0.2916666666666667,0.4411764705882353,0.6222222222222222,0.7,0.6071428571428571,0.4019607843137255,0.3902439024390244,0.42105263157894735,0.6875,0.1568627450980392,0.25,0.25,1.0,,,,,,,,,,,,,0.4230769230769231,0.8181818181818182,,,,,0.4411764705882353,,0.4823843137254903,0.47488461538461535,0.4745384615384616,0.14285714285714285,0.3125,6.219607843137253,,0.32169117647058826,4.0,8.0,8.0,15.0,,8.0,1.0,2.0,12.0,7.0,,4.0,3.0,2.0,,6.0,2.0,4.0,10.0,3.0,2.0,,1.0,3.0,2.0,,1.0,0.5333333333333333,0.07317073170731707,0.30434782608695654,0.05042016806722689,0.046511627906976744,0.0498220640569395,0.029850746268656716,0.056338028169014086,0.06,0.06451612903225806,,0.1282051282051282,,,0.6666666666666666,0.5333333333333333,0.5,,0.09259259259259259,0.09259259259259259,,,,,,,,,,,,,,,,,True,,,
966,1610612765,Jerome Williams,Jerome Williams,966,DET,18313.0,305,-61,606,616,213,276,85,1222,21,39,4.0,12.0,4.0,10,3.0,16,,,,,,,,2.0,,,1.0,28,65,,2.0,23.0,79,634,,,22,5.0,19,,1.0,4.0,14,26,30.0,,,2.0,,10.0,9.0,1.0,10.0,1.0,4.0,1.0,4.0,21.0,3.0,14.0,51,72,33,105,18,7.0,11.0,6.0,3.0,18.0,1.0,24.0,9.0,5,30,31.0,2.0,14,213,6.0,0.4642857142857143,0.6190476190476191,,,,,,0.4307692307692308,0.2631578947368421,0.417910447761194,0.45,0.25,0.4817073170731707,0.5,0.3181818181818182,0.029850746268656716,0.15384615384615385,0.1794871794871795,15.01416430594901,0.25,0.11538461538461539,0.24519230769230768,0.2641509433962264,0.24904214559386972,0.18309859154929578,0.28205128205128205,0.21052631578947367,0.582089552238806,0.5384615384615384,0.65625,0.42857142857142855,0.14925373134328357,0.4,0.5,0.5,0.23880597014925373,0.1875,0.2,0.6666666666666666,,,,,0.029850746268656716,,,,,,,,0.6,0.3333333333333333,,,0.05,,0.6119402985074627,,0.49133208955223867,0.53908,0.46420500000000003,0.27848101265822783,0.17721518987341772,5.466153846153846,29.700000000000003,0.35148514851485146,9.0,18.0,9.0,20.0,4.0,14.0,,1.0,29.0,7.0,4.0,3.0,,3.0,3.0,4.0,8.0,1.0,14.0,4.0,4.0,,,5.0,4.0,,3.0,0.45,0.2,0.2916666666666667,0.12083333333333333,0.02631578947368421,0.1079136690647482,0.1111111111111111,0.10869565217391304,0.13274336283185842,0.041666666666666664,,0.2711864406779661,0.4,0.14814814814814814,0.8,0.9,0.5,0.2222222222222222,0.175,0.1794871794871795,,,,,,,,,0.0625,,,,,,1.0,1.0,True,,,
