EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,LongMidRangeFGA,Arc3FGM,Arc3FGA,FG2A,FG3M,FG3A,Points,OpponentPoints,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,Turnovers,ShootingFouls,Fouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,EfgPct,TsPct,FG3APct,Usage,LiveBallTurnoverPct,LongMidRangeFrequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,FG2M,FtPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,ThreePtAssists,Arc3Assists,ShortMidRangeAssists,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,LostBallSteals,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,Travels,PenaltyTurnovers,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,SecondChanceFtPoints,OffThreePtRebounds,FTOffRebounds,FTDefRebounds,SelfOReb,LostBallOutOfBoundsTurnovers,SecondChanceTurnovers,Loose Ball Fouls,Offensive Fouls,BlockedShortMidRange,3SecondViolations,DefFTReboundPct,OffFTReboundPct,OffThreePtReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefArc3ReboundPct,SelfORebPct,LongMidRangePctAssisted,SecondChanceAtRimPctAssisted,Corner3FGM,Corner3FGA,PenaltyCorner3FGA,SecondChanceArc3FGA,PenaltyArc3FGA,SecondChanceFG3A,PenaltyFG3A,HeaveAttempts,Corner3Assists,LongMidRangePctBlocked,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceArc3Frequency,PenaltyCorner3Frequency,PenaltyArc3Frequency,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,SecondChanceArc3FGM,PenaltyArc3FGM,SecondChanceFG3M,PenaltyFG3M,PtsUnassisted3s,Fg3aBlocked,Technical Free Throw Trips,BlockedLongMidRange,SecondChanceFg3Pct,PenaltyFg3Pct,FG3APctBlocked,Arc3PctBlocked,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,OffensiveGoaltends,HeaveMakes,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,DefensiveGoaltends,Clear Path Fouls,on,Defensive 3 Seconds Violations,3pt And 1 Free Throw Trips,Corner3PctBlocked,Blocked3s,BlockedCorner3,BlockedArc3
1138,1610612739,Michael Hawkins,Michael Hawkins,1138,CLE,838.0,14,-6.0,28,26,9,7,4.0,54,1.0,1.0,1.0,1.0,1.0,1.0,3.0,33,3.0,1.0,1.0,4.0,4.0,3.0,1.0,8.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,3.0,9,1.0,1.0,1.0,1.0,0.75,0.75,0.5,12.5,1.0,0.5,0.5,1.0,1.0,1.0,0.5,1.0,0.4824,19.0,24.7,0.32142857142857145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
1538,1610612739,Cedric Henderson,Cedric Henderson,1538,CLE,4975.0,83,-11.0,155,157,70,74,16.0,312,5.0,,,21.0,,,22.0,166,,,,9.0,11.0,3.0,2.0,24.0,2.0,1.0,3.0,1.0,2.0,7.0,3.0,8.0,70,3.0,,,,0.42857142857142855,0.4583333333333333,,17.415730337078653,0.42857142857142855,0.23809523809523808,,,,,0.5238095238095238,,0.4482142857142857,6.919047619047619,,0.45161290322580644,5.0,11.0,1.0,1.0,2.0,5.0,2.0,5.0,2.0,9.0,4.0,1.0,1.0,2.0,3.0,9.0,3.0,9.0,6.0,12.0,2.0,2.0,2.0,2.0,4.0,2.0,1.0,5.0,6.0,2.0,8.0,1.0,1.0,4.0,1.0,5.0,7.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,9.0,0.3333333333333333,0.375,0.42857142857142855,1.0,0.3333333333333333,1.0,0.3333333333333333,1.0,0.4090909090909091,0.09523809523809523,0.09090909090909091,0.2,0.078125,0.03571428571428571,0.1,0.08108108108108109,0.028985507246376812,0.08333333333333333,0.05555555555555555,0.10526315789473684,0.07407407407407407,0.25,1.0,0.5238095238095238,0.45454545454545453,0.5,0.4,0.23809523809523808,0.4,0.5,0.5,0.4,0.4,1.0,1.0,0.5555555555555556,0.4,0.5236,0.44957777777777774,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.4090909090909091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
221,1610612739,Clar. Weatherspoon,Clar. Weatherspoon,221,CLE,40176.0,670,-45.0,1271,1272,361,299,177.0,2543,27.0,,,174.0,,,244.0,1358,,,,27.0,28.0,3.0,14.0,57.0,16.0,15.0,22.0,10.0,12.0,33.0,22.0,47.0,361,6.0,,,,0.5172413793103449,0.5700934579439252,,16.666666666666668,0.6666666666666666,0.15517241379310345,,,,,0.5172413793103449,,0.4901867816091953,5.56551724137931,,0.2840283241542093,52.0,90.0,13.0,27.0,15.0,27.0,23.0,57.0,15.0,90.0,64.0,14.0,32.0,43.0,19.0,41.0,35.0,73.0,112.0,68.0,16.0,24.0,1.0,1.0,10.0,52.0,15.0,108.0,139.0,57.0,196.0,1.0,1.0,11.0,2.0,12.0,85.0,5.0,35.0,10.0,19.0,11.0,19.0,9.0,73.0,0.6222222222222222,0.6829268292682927,0.5172413793103449,0.4375,0.4634146341463415,0.4375,0.4634146341463415,0.5119047619047619,0.5983606557377049,0.13793103448275862,0.15555555555555556,0.17543859649122806,0.20889748549323017,0.0947176684881603,0.14423076923076922,0.19806763285024154,0.09046052631578948,0.09154929577464789,0.1643835616438356,0.22023809523809523,0.2315270935960591,0.05714285714285714,0.47368421052631576,0.5172413793103449,0.5777777777777777,0.6842105263157895,0.6923076923076923,0.3275862068965517,0.40350877192982454,0.48936170212765956,0.4782608695652174,0.5555555555555556,0.5555555555555556,0.84375,0.48148148148148145,0.6585365853658537,0.5555555555555556,0.52308125,0.5225195121951218,0.1715686274509804,0.1715686274509804,0.1762295081967213,0.29918032786885246,15.0,3.0,2.0,16.0,6.0,1.0,5.0,7.0,6.0,8.0,1.0,0.35555555555555557,0.06451612903225806,0.05084745762711865,0.11413043478260869,0.08071748878923767,0.04878048780487805,0.05555555555555555,0.18840579710144928,0.1016949152542373,0.6,0.23076923076923078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
423,1610612739,Chris Gatling,Chris Gatling,423,CLE,24209.0,403,-47.0,750,760,182,259,90.0,1510,62.0,2.0,11.0,164.0,3.0,20.0,199.0,796,9.0,10.0,2.0,17.0,23.0,4.0,11.0,52.0,16.0,14.0,13.0,10.0,3.0,28.0,16.0,40.0,182,4.0,1.0,0.15,0.15789473684210525,0.453804347826087,0.4877450980392157,0.10869565217391304,27.03962703962704,0.4642857142857143,0.33695652173913043,0.059782608695652176,0.18181818181818182,0.18181818181818182,1.0,0.4076086956521739,0.2,0.4647172131147541,9.371951219512198,26.744999999999997,0.24266666666666667,36.0,55.0,10.0,13.0,4.0,6.0,16.0,47.0,27.0,79.0,32.0,13.0,26.0,35.0,18.0,35.0,8.0,44.0,114.0,44.0,14.0,17.0,6.0,5.0,2.0,16.0,10.0,54.0,70.0,24.0,94.0,2.0,5.0,15.0,2.0,8.0,44.0,4.0,20.0,4.0,11.0,7.0,11.0,8.0,44.0,0.7215189873417721,0.7916666666666666,0.4817073170731707,0.5,0.5142857142857142,0.48148148148148145,0.43902439024390244,0.5303030303030303,0.4583333333333333,0.10365853658536585,0.14545454545454545,0.14893617021276595,0.2076923076923077,0.056338028169014086,0.16129032258064516,0.19875776397515527,0.06784660766961652,0.10294117647058823,0.2235294117647059,0.2,0.2,0.11764705882352941,0.7272727272727273,0.29891304347826086,0.6545454545454545,0.7659574468085106,0.6944444444444444,0.2554347826086957,0.3404255319148936,0.4,0.5,0.43548387096774194,0.45,0.48148148148148145,0.7692307692307693,0.14634146341463414,0.6666666666666666,0.47131428571428574,0.41206124999999993,0.1,0.1111111111111111,0.17587939698492464,0.22110552763819097,9.0,7.0,1.0,6.0,7.0,1.0,3.0,1.0,5.0,4.0,,0.18181818181818182,0.05,0.12727272727272726,0.08080808080808081,0.008547008547008548,0.08823529411764706,0.19047619047619047,0.17777777777777778,0.08333333333333333,0.8888888888888888,0.3,1.0,9.0,1.0,1.0,5.0,1.0,6.0,1.0,1.0,0.03225806451612903,0.04891304347826087,0.1111111111111111,0.1111111111111111,1.0,0.037037037037037035,0.024390243902439025,0.12195121951219512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
445,1610612739,Wesley Person,Wesley Person,445,CLE,57552.0,959,-53.0,1815,1827,488,486,238.0,3642,140.0,25.0,60.0,208.0,34.0,84.0,314.0,1900,99.0,59.0,25.0,59.0,64.0,24.0,27.0,133.0,27.0,22.0,23.0,15.0,8.0,40.0,22.0,62.0,488,8.0,0.9705882352941176,0.40476190476190477,0.40963855421686746,0.4965753424657534,0.5114754098360655,0.2876712328767123,16.405135520684734,0.575,0.4794520547945205,0.2054794520547945,0.4166666666666667,0.43859649122807015,1.0,0.363013698630137,0.423728813559322,0.4663577319587629,13.796634615384615,25.15,0.26887052341597795,14.0,22.0,1.0,3.0,1.0,3.0,18.0,46.0,62.0,94.0,24.0,7.0,16.0,28.0,20.0,41.0,14.0,81.0,168.0,20.0,6.0,8.0,5.0,1.0,8.0,11.0,23.0,91.0,119.0,11.0,130.0,5.0,3.0,17.0,3.0,8.0,30.0,1.0,9.0,5.0,11.0,4.0,11.0,8.0,81.0,0.8936170212765957,0.9230769230769231,0.4519230769230769,0.4375,0.4878048780487805,0.4482758620689655,0.5317460317460317,0.4666666666666667,0.5625,0.038461538461538464,0.045454545454545456,0.13043478260869565,0.12981455064194009,0.014725568942436412,0.15862068965517243,0.1347517730496454,0.013033175355450236,0.026595744680851064,0.09900990099009901,0.12149532710280374,0.15789473684210525,0.22916666666666666,0.7272727272727273,0.07534246575342465,0.6363636363636364,0.6666666666666666,0.7857142857142857,0.15753424657534246,0.391304347826087,0.45,0.7777777777777778,0.44285714285714284,0.4460431654676259,0.10344827586206896,0.3333333333333333,0.047619047619047616,0.3333333333333333,0.4828557692307693,0.44669032258064506,0.03,0.041666666666666664,0.08917197452229299,0.25796178343949044,2.0,,,5.0,2.0,2.0,5.0,1.0,8.0,6.0,,0.07352941176470588,,,0.00784313725490196,0.013157894736842105,,,0.12371134020618557,0.013333333333333334,0.9516129032258065,,9.0,24.0,6.0,11.0,16.0,13.0,22.0,1.0,4.0,0.007142857142857143,0.0821917808219178,0.375,0.375,0.8888888888888888,0.3793103448275862,0.09523809523809523,0.25396825396825395,1.0,2.0,2.0,3.0,7.0,4.0,9.0,3.0,3.0,3.0,1.0,0.3076923076923077,0.4090909090909091,0.03571428571428571,0.05,0.06896551724137931,0.5,1.0,0.2727272727272727,1.0,0.3333333333333333,0.4375,,,,,,,True,,,,,,
462,1610612739,J.R. Reid,J.R. Reid,462,CLE,622.0,10,-4.0,22,21,5,6,3.0,43,,,,,,,,25,,,,,1.0,,,3.0,1.0,1.0,,,,,1.0,1.0,5,,,,,,,,,,,,,,,,,,,,0.22727272727272727,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,2.0,2.0,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,0.18181818181818182,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,0.4,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,True,,,,,,
1714,1610612739,Robert Traylor,Robert Traylor,1714,CLE,13709.0,228,-18.0,426,435,115,142,53.0,861,4.0,,,61.0,,,68.0,434,,,,12.0,14.0,5.0,6.0,30.0,7.0,5.0,8.0,2.0,6.0,22.0,22.0,45.0,115,6.0,,,,0.45901639344262296,0.4927536231884058,,18.495934959349594,0.36363636363636365,0.06557377049180328,,,,,0.6229508196721312,,0.5248950819672131,3.6557377049180326,,0.2699530516431925,24.0,38.0,7.0,12.0,6.0,12.0,3.0,19.0,1.0,28.0,12.0,7.0,18.0,20.0,6.0,18.0,3.0,15.0,36.0,20.0,10.0,11.0,2.0,2.0,1.0,18.0,3.0,24.0,29.0,24.0,53.0,2.0,1.0,14.0,3.0,5.0,19.0,3.0,10.0,1.0,12.0,7.0,12.0,5.0,15.0,0.6428571428571429,0.782608695652174,0.45901639344262296,0.3888888888888889,0.3333333333333333,0.3888888888888889,0.3333333333333333,0.47619047619047616,0.375,0.18032786885245902,0.18421052631578946,0.21052631578947367,0.16783216783216784,0.11538461538461539,0.08571428571428572,0.15168539325842698,0.12777777777777777,0.14705882352941177,0.13953488372093023,0.16279069767441862,0.19298245614035087,0.09090909090909091,0.4166666666666667,0.6229508196721312,0.631578947368421,0.7741935483870968,0.625,0.3114754098360656,0.15789473684210525,0.2,0.6666666666666666,0.25,0.25,0.6666666666666666,0.5833333333333334,0.6666666666666666,0.5,0.5157555555555555,0.5447611111111111,0.14705882352941177,0.14705882352941177,0.29411764705882354,0.22058823529411764,6.0,5.0,1.0,2.0,1.0,1.0,2.0,2.0,6.0,5.0,1.0,0.10526315789473684,0.05263157894736842,0.20833333333333334,0.07142857142857142,0.13636363636363635,0.3,0.14285714285714285,0.08333333333333333,0.045454545454545456,1.0,0.14285714285714285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,True,,,,,,
441,1610612739,Lamond Murray,Lamond Murray,441,CLE,17207.0,287,27.0,551,546,176,201,73.0,1097,38.0,5.0,13.0,97.0,11.0,27.0,145.0,541,33.0,11.0,4.0,12.0,14.0,5.0,6.0,30.0,11.0,8.0,13.0,8.0,5.0,20.0,13.0,24.0,176,1.0,1.0,0.4074074074074074,0.38461538461538464,0.4959677419354839,0.5253623188405797,0.21774193548387097,24.726134585289515,0.65,0.3064516129032258,0.10483870967741936,0.38461538461538464,0.38461538461538464,1.0,0.47580645161290325,0.36363636363636365,0.47320813008130086,9.818556701030928,25.325925925925926,0.3194192377495463,18.0,32.0,5.0,7.0,3.0,6.0,10.0,27.0,17.0,45.0,22.0,8.0,14.0,16.0,10.0,30.0,11.0,34.0,50.0,40.0,10.0,6.0,2.0,2.0,1.0,15.0,11.0,18.0,39.0,17.0,56.0,3.0,2.0,7.0,2.0,5.0,30.0,1.0,12.0,2.0,5.0,3.0,5.0,5.0,34.0,0.5555555555555556,0.625,0.4639175257731959,0.5714285714285714,0.3333333333333333,0.47058823529411764,0.2948717948717949,0.47058823529411764,0.37777777777777777,0.061855670103092786,0.09375,0.07407407407407407,0.10404624277456648,0.07009345794392523,0.2037037037037037,0.1277533039647577,0.06563706563706563,0.1509433962264151,0.1206896551724138,0.06818181818181818,0.11267605633802817,0.23529411764705882,1.0,0.25806451612903225,0.5625,0.6206896551724138,0.5555555555555556,0.21774193548387097,0.37037037037037035,0.4,0.3,0.4473684210526316,0.4594594594594595,0.4117647058823529,0.7142857142857143,0.15384615384615385,0.5,0.46635999999999994,0.4404960526315789,0.09558823529411764,0.1111111111111111,0.1103448275862069,0.23448275862068965,,2.0,,10.0,5.0,,,1.0,3.0,2.0,,0.3448275862068966,,0.044444444444444446,0.0410958904109589,0.045454545454545456,0.07407407407407407,,0.1891891891891892,0.08064516129032258,0.7058823529411765,,6.0,14.0,4.0,1.0,5.0,3.0,9.0,1.0,,0.02631578947368421,0.11290322580645161,0.42857142857142855,0.42857142857142855,1.0,0.058823529411764705,0.10256410256410256,0.1282051282051282,,2.0,,,1.0,,1.0,,,,,,0.1111111111111111,,,0.11764705882352941,,,,,,0.2,,1.0,1.0,0.03571428571428571,,,True,,,,,,
1510,1610612739,Brevin Knight,Brevin Knight,1510,CLE,640.0,11,6.0,21,20,8,1,5.0,41,,,,1.0,,,,20,,,,1.0,1.0,1.0,,2.0,1.0,,1.0,,1.0,1.0,,,8,,,,,,,,7.692307692307692,1.0,,,,,,1.0,,0.8004,,,0.38095238095238093,,1.0,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,1.0,1.0,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,0.16666666666666666,,,0.125,,,,0.3333333333333333,,,,1.0,,,,,,,,,,,,1.0,,,0.8004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
1723,1610612739,Matt Harpring,Matt Harpring,1723,CLE,29707.0,495,-76.0,944,958,208,175,125.0,1902,81.0,3.0,7.0,155.0,4.0,12.0,206.0,1024,9.0,7.0,3.0,24.0,27.0,8.0,11.0,57.0,11.0,7.0,15.0,12.0,3.0,27.0,17.0,44.0,208,7.0,0.75,0.3333333333333333,0.3333333333333333,0.47904191616766467,0.5309278350515464,0.0718562874251497,20.128087831655993,0.5555555555555556,0.48502994011976047,0.041916167664670656,0.42857142857142855,0.42857142857142855,0.6666666666666666,0.2934131736526946,0.42857142857142855,0.4618038922155689,12.001290322580644,24.724999999999998,0.22033898305084745,24.0,37.0,9.0,15.0,5.0,8.0,13.0,37.0,37.0,74.0,46.0,13.0,28.0,38.0,13.0,33.0,9.0,35.0,116.0,32.0,18.0,9.0,3.0,2.0,5.0,25.0,4.0,31.0,43.0,33.0,76.0,4.0,5.0,12.0,,5.0,56.0,2.0,24.0,5.0,7.0,3.0,7.0,2.0,35.0,0.7837837837837838,0.8923076923076924,0.4774193548387097,0.4642857142857143,0.3939393939393939,0.48333333333333334,0.37142857142857144,0.5428571428571428,0.4375,0.05806451612903226,0.08108108108108109,0.13513513513513514,0.07948717948717948,0.06142506142506143,0.057971014492753624,0.07625272331154684,0.07061503416856492,0.08695652173913043,0.04854368932038835,0.046511627906976744,0.12658227848101267,0.08,0.2857142857142857,0.2215568862275449,0.6486486486486487,0.7058823529411765,0.5833333333333334,0.2215568862275449,0.35135135135135137,0.40625,0.7692307692307693,0.4567901234567901,0.4625,0.5,0.6,0.22857142857142856,0.625,0.47241538461538457,0.45355428571428574,0.12698412698412698,0.13559322033898305,0.18446601941747573,0.16990291262135923,9.0,6.0,2.0,8.0,4.0,,1.0,3.0,5.0,3.0,,0.24242424242424243,0.07142857142857142,0.1875,0.05673758865248227,0.05172413793103448,0.18181818181818182,0.2,0.045454545454545456,0.05,0.918918918918919,,1.0,5.0,1.0,2.0,1.0,2.0,2.0,,1.0,0.012345679012345678,0.029940119760479042,0.2,0.2,1.0,0.06666666666666667,0.02857142857142857,0.02857142857142857,,,,1.0,,1.0,,3.0,,1.0,1.0,0.5,,,,,,,0.5,,,,,,,,2.0,,True,,,,,,
