EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,LiveBallTurnovers,LostBallTurnovers,Turnovers,ShootingFouls,Fouls,Loose Ball Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGA,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,FG3M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG3M,PtsAssisted3s,PtsUnassisted3s,HeaveAttempts,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,ShortMidRangeAssists,LongMidRangeAssists,OffTwoPtRebounds,OffRebounds,Steals,BadPassSteals,LostBallSteals,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,PenaltyTurnovers,Technical Free Throw Trips,NonShootingFoulsDrawn,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,SecondChanceEfgPct,SecondChanceTsPct,OffTwoPtReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,SecondChancePointsPct,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Corner3Assists,OffThreePtRebounds,FTDefRebounds,Offensive Fouls,AtRimPctBlocked,DefFTReboundPct,OffThreePtReboundPct,OffArc3ReboundPct,DefCorner3ReboundPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,SecondChanceAtRimFGM,SecondChanceFG2M,SecondChanceFtPoints,PtsPutbacks,FTOffRebounds,SelfOReb,SecondChanceTurnovers,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,SecondChanceFg2Pct,OffFTReboundPct,OffAtRimReboundPct,SelfORebPct,BlocksRecoveredPct,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3PctAssisted,DefensiveGoaltends,BlockedLongMidRange,on,Travels,Defensive 3 Seconds Violations,LongMidRangePctBlocked,OffCorner3ReboundPct,SecondChanceCorner3FGM,SecondChanceCorner3FGA,Clear Path Fouls,ThreePtShootingFoulsDrawn,Blocked3s,BlockedArc3,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawnPct,OffensiveGoaltends,3SecondViolations,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,BlockedCorner3,Arc3PctBlocked,HeaveMakes
252,1610612762,Karl Malone,Karl Malone,252,UTA,1592.0,27,16.0,53,51,39,36,9,104,3.0,5,3.0,4,2.0,2,3.0,6.0,,,8.0,13,,7.0,23,46,4.0,8,,5.0,13,12.0,4.0,,1.0,4.0,4.0,1.0,8.0,1.0,5.0,6.0,7.0,2.0,,3.0,2.0,5,,10.0,,2.0,13,39,1,0.75,0.75,0.6153846153846154,0.5,0.6153846153846154,0.5,0.6388888888888888,0.5416666666666666,,0.07692307692307693,,31.818181818181817,0.6666666666666666,0.3333333333333333,0.25,0.3157894736842105,0.5,0.14285714285714285,0.25,0.38461538461538464,0.6,0.75,1.0,0.15384615384615385,1.0,1.0,0.5,0.46153846153846156,0.5,0.5,0.6666666666666666,,0.5,0.75,,0.38461538461538464,0.44690769230769234,0.45894999999999997,0.13333333333333333,0.13333333333333333,0.5652173913043478,9.76923076923077,,0.7358490566037735,1.0,,,,,,1.0,,,,,,,,,,,3.0,,1.0,1.0,1.0,,1.0,,2.0,1.0,,2.0,,3.0,,,,,,,,0.0625,0.041666666666666664,,0.16666666666666666,0.5,,,,1.0,,,,,0.5681,,,,,,,,,1.0,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,
2052,1610612762,DeShawn Stevenson,DeShawn Stevenson,2052,UTA,1093.0,18,2.0,42,40,34,39,6,82,3.0,4,2.0,2,,2,,2.0,,,3.0,8,1.0,2.0,8,33,2.0,4,,2.0,6,2.0,4.0,,1.0,3.0,3.0,3.0,6.0,1.0,1.0,2.0,4.0,2.0,2.0,2.0,2.0,3,,2.0,,,6,34,1,0.3333333333333333,1.0,0.375,0.5,0.3333333333333333,0.5,0.4,0.6,0.1111111111111111,0.125,,24.489795918367346,1.0,0.07142857142857142,1.0,0.13333333333333333,0.25,,1.0,0.4444444444444444,0.75,1.0,0.3333333333333333,0.2222222222222222,,,,0.2222222222222222,,,,,0.5,1.0,,0.5555555555555556,0.4860777777777778,0.443925,,,0.75,8.799999999999999,22.8,0.8095238095238095,2.0,,,,,,2.0,,,6.0,,,,,,,,,,1.0,2.0,,,,,,,,2.0,,1.0,,,,,,1.0,1.0,0.0625,0.1111111111111111,,,,,,,1.0,,,,,0.6881,0.75,,1.0,,,,1.0,,,0.25,,0.5,1.0,,0.1111111111111111,,,,,,2.0,2.0,2.0,4.0,,,,,,,,,1.0,,0.14285714285714285,,,1.0,,,,,True,,,,,,,,,,,,,,,,,,,,,,
330,1610612762,Danny Manning,Danny Manning,330,UTA,2532.0,42,2.0,85,81,43,51,13,166,5.0,5,3.0,3,1.0,7,1.0,3.0,1.0,,7.0,15,1.0,10.0,24,67,4.0,6,,6.0,14,12.0,2.0,1.0,,1.0,1.0,1.0,2.0,,4.0,5.0,6.0,1.0,1.0,4.0,,5,,14.0,,5.0,14,43,2,0.8571428571428571,1.0,0.4666666666666667,0.6666666666666666,0.4375,0.6666666666666666,0.5217391304347826,0.7,0.0625,,,27.0,0.25,0.15384615384615385,,0.13333333333333333,0.25,0.13333333333333333,,0.3125,1.0,1.0,0.8,0.4375,0.14285714285714285,0.14285714285714285,1.0,0.1875,0.3333333333333333,0.3333333333333333,1.0,0.0625,0.5,1.0,,0.375,0.44673124999999997,0.44380000000000003,0.23809523809523808,0.25,0.5833333333333334,7.8,24.9,0.5058823529411764,1.0,,,,,,1.0,,,4.0,,,,,,,,,,1.0,1.0,3.0,,3.0,1.0,,3.0,1.0,1.0,,2.0,,,,,,1.0,1.0,0.029411764705882353,0.02564102564102564,,,,,,,1.0,,,,,0.4807,0.16666666666666666,,,,,,,1.0,,,0.14285714285714285,,,,,,,,,,1.0,1.0,2.0,2.0,,,,3.0,,2.0,3.0,1.0,1.0,,0.1,,0.3333333333333333,1.0,,,,1.0,True,,,,,,,,,,,,,,,,,,,,,,
317,1610612762,John Starks,John Starks,317,UTA,859.0,14,-10.0,30,30,26,27,5,60,,1,,1,,1,,1.0,,,,3,1.0,,3,30,,3,1.0,,3,,,,2.0,1.0,1.0,1.0,2.0,,,,,,,,1.0,2,,,,,3,26,1,,,,,0.375,0.375,0.375,0.375,0.25,0.6666666666666666,1.0,11.428571428571429,,,,,,,,0.25,,,,0.25,,,,0.25,,,,,0.25,,,0.5,0.401675,0.401675,,,1.0,6.966666666666666,24.1,0.8666666666666667,,,,,,1.0,,,,,1.0,3.0,,,,,,,,,,2.0,1.0,1.0,,,,,,,,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,1.0,,,,,0.25,1.0,1.0,1.0,0.25,1.0,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,
128,1610612762,David Benoit,David Benoit,128,UTA,24773.0,413,,796,793,280,345,90,1589,26.0,41,11.0,18,9.0,26,23.0,57.0,9.0,5.0,58.0,124,12.0,29.0,160,806,25.0,46,5.0,10.0,69,86.0,30.0,9.0,13.0,17.0,21.0,9.0,46.0,9.0,41.0,58.0,78.0,11.0,7.0,27.0,29.0,72,5.0,36.0,,12.0,69,280,13,0.7413793103448276,0.8431372549019608,0.46774193548387094,0.5434782608695652,0.48161764705882354,0.5784313725490197,0.5196078431372549,0.6052631578947368,0.08823529411764706,0.10483870967741936,0.19230769230769232,20.044543429844097,0.4074074074074074,0.15298507462686567,0.11392405063291139,0.1440922190201729,0.15,0.14634146341463414,0.08771929824561403,0.3014705882352941,0.6341463414634146,0.7647058823529411,0.6923076923076923,0.19117647058823528,0.34615384615384615,0.42857142857142855,0.5555555555555556,0.41911764705882354,0.40350877192982454,0.4107142857142857,0.8695652173913043,0.0661764705882353,0.35294117647058826,0.6111111111111112,0.09803921568627451,0.3897058823529412,0.4483533088235295,0.4493558823529412,0.08108108108108109,0.08823529411764706,0.43125,10.643548387096772,24.358333333333334,0.35175879396984927,12.0,4.0,,,3.0,5.0,17.0,,,20.0,3.0,9.0,6.0,,4.0,4.0,3.0,2.0,6.0,17.0,20.0,6.0,2.0,4.0,3.0,4.0,16.0,2.0,5.0,2.0,5.0,0.6,0.4166666666666667,,0.6,0.4166666666666667,0.5294117647058824,0.5263157894736842,0.05723905723905724,0.05970149253731343,0.0975609756097561,0.05,0.16923076923076924,0.4444444444444444,0.4444444444444444,0.5,0.7058823529411765,,,0.6,0.4444444444444444,0.51223125,0.125,1.0,3.0,,,1.0,3.0,8.0,7.0,0.17073170731707318,0.3076923076923077,0.07894736842105263,0.07142857142857142,0.18181818181818182,0.022058823529411766,0.3333333333333333,0.3333333333333333,1.0,,,8.0,9.0,2.0,14.0,,2.0,2.0,6.0,5.0,1.0,6.0,4.0,0.5294117647058824,,0.02666666666666667,0.03333333333333333,0.6666666666666666,0.6666666666666666,0.125,,,,False,2.0,2.0,0.017543859649122806,0.1,,,,,,,,,,,,,,,,,,
1521,1610612762,Jacque Vaughn,Jacque Vaughn,1521,UTA,92648.0,1544,-128.0,2829,2819,1048,1143,367,5648,57.0,104,24.0,39,11.0,32,67.0,165.0,66.0,35.0,135.0,301,72.0,123.0,477,2971,47.0,104,39.0,67.0,194,94.0,176.0,66.0,21.0,263.0,312.0,120.0,673.0,21.0,101.0,125.0,141.0,72.0,12.0,125.0,31.0,142,5.0,153.0,2.0,33.0,194,1048,24,0.34814814814814815,0.34814814814814815,0.4485049833887043,0.4519230769230769,0.4745308310991957,0.44405594405594406,0.5210280373831776,0.5084269662921348,0.19302949061662197,0.06976744186046512,0.03125,16.85496183206107,0.576,0.10171198388721048,0.07446808510638298,0.09568627450980392,0.08445945945945946,0.10514018691588785,0.06976744186046512,0.27882037533512066,0.5480769230769231,0.6551724137931034,0.38596491228070173,0.08579088471849866,0.34375,0.3548387096774194,0.18181818181818182,0.44235924932975873,0.40606060606060607,0.41358024691358025,0.34328358208955223,0.1769436997319035,0.2727272727272727,0.6153846153846154,0.24475524475524477,0.4718498659517426,0.46916032171581756,0.4580353146853148,0.08395061728395062,0.09939759036144578,0.40670859538784065,11.479069767441858,24.929166666666664,0.37044892188052314,4.0,25.0,4.0,7.0,8.0,28.0,26.0,5.0,8.0,49.0,11.0,39.0,45.0,,25.0,49.0,27.0,32.0,111.0,15.0,16.0,45.0,16.0,29.0,22.0,60.0,53.0,4.0,37.0,41.0,23.0,0.4642857142857143,0.3888888888888889,0.625,0.28205128205128205,0.3888888888888889,0.6029411764705882,0.631578947368421,0.013464991023339317,0.011538461538461539,0.003289473684210526,0.010570824524312896,0.11524163568773234,0.3787878787878788,0.3787878787878788,0.4,0.11764705882352941,0.20588235294117646,0.5714285714285714,0.22857142857142856,0.3787878787878788,0.44030937499999995,0.10272536687631027,3.0,6.0,3.0,4.0,22.0,,3.0,16.0,0.16346153846153846,0.0297029702970297,,,0.08955223880597014,0.0160857908847185,0.5,0.5,1.0,0.027972027972027972,0.75,3.0,13.0,8.0,,1.0,1.0,10.0,2.0,,1.0,3.0,1.0,0.5,0.00909090909090909,0.026706231454005934,0.00558659217877095,0.3333333333333333,0.75,0.3333333333333333,0.25,1.0,1.0,False,5.0,,0.01818181818181818,,1.0,1.0,1.0,1.0,1.0,1.0,0.029411764705882353,1.0,1.0,0.0136986301369863,,,,,,,,
178,1610612762,Olden Polynice,Olden Polynice,178,UTA,96773.0,1613,116.0,3003,2992,623,652,355,5995,110.0,188,17.0,34,86.0,197,9.0,27.0,1.0,1.0,205.0,412,1.0,17.0,427,3078,28.0,67,1.0,4.0,60,268.0,142.0,1.0,23.0,25.0,31.0,14.0,68.0,43.0,154.0,218.0,374.0,31.0,14.0,78.0,80.0,239,23.0,65.0,,25.0,60,623,25,0.6536585365853659,0.8121212121212121,0.4975728155339806,0.417910447761194,0.4963680387409201,0.4117647058823529,0.4786995515695067,0.38961038961038963,0.002421307506053269,0.055825242718446605,0.04568527918781726,15.27007299270073,0.3974358974358974,0.13848920863309352,0.16412213740458015,0.1433770014556041,0.16300940438871472,0.12778904665314403,0.1693121693121693,0.4552058111380145,0.5851063829787234,0.6285714285714286,0.6090909090909091,0.47699757869249393,0.4365482233502538,0.4574468085106383,0.7093023255813954,0.06537530266343826,0.3333333333333333,0.34615384615384615,0.6666666666666666,0.002421307506053269,0.5,0.5,0.014705882352941176,0.4576271186440678,0.470522572815534,0.4680820895522388,0.05707762557077625,0.057208237986270026,0.1405152224824356,5.1514563106796105,39.4,0.20745920745920746,79.0,,,,,,115.0,,,110.0,,,,,,6.0,5.0,1.0,10.0,129.0,156.0,27.0,17.0,10.0,6.0,17.0,47.0,4.0,12.0,,8.0,,,,,,0.4608695652173913,0.44715447154471544,0.10988074957410562,0.11203007518796992,0.10774410774410774,0.09714285714285714,0.13,,,,0.6869565217391305,,,,,0.5131913461538461,0.2576112412177986,,,,,1.0,20.0,21.0,17.0,0.06914893617021277,0.28,0.1282051282051282,0.10714285714285714,0.1506849315068493,,,,,,,41.0,53.0,4.0,80.0,7.0,16.0,15.0,77.0,47.0,29.0,77.0,55.0,0.4608695652173913,0.07954545454545454,0.13068181818181818,0.08791208791208792,0.7142857142857143,0.5189873417721519,0.04878048780487805,,5.0,1.0,False,5.0,10.0,0.037037037037037035,0.18181818181818182,,,,,,,,,,,1.0,11.0,,,,,,
1900,1610612762,Quincy Lewis,Quincy Lewis,1900,UTA,22806.0,380,49.0,712,709,172,231,88,1421,17.0,28,4.0,8,6.0,27,14.0,36.0,15.0,2.0,37.0,91,25.0,15.0,116,675,9.0,23,4.0,4.0,22,64.0,10.0,15.0,11.0,16.0,17.0,9.0,35.0,8.0,24.0,32.0,45.0,1.0,,17.0,26.0,75,3.0,21.0,1.0,9.0,22,172,8,0.8648648648648649,0.9142857142857143,0.4065934065934066,0.391304347826087,0.4353448275862069,0.3333333333333333,0.4603174603174603,0.3793103448275862,0.21551724137931033,0.12087912087912088,0.25925925925925924,17.567567567567565,0.058823529411764705,0.09411764705882353,0.1038961038961039,0.0963855421686747,0.08433734939759036,0.11206896551724138,0.10344827586206896,0.2413793103448276,0.6071428571428571,0.68,0.8235294117647058,0.23275862068965517,0.2222222222222222,0.3,0.8333333333333334,0.3103448275862069,0.3888888888888889,0.4,0.9285714285714286,0.12931034482758622,0.2962962962962963,0.5,0.07407407407407407,0.45689655172413796,0.4715956896551724,0.45485925925925935,0.07258064516129033,0.09090909090909091,0.1896551724137931,10.310989010989012,24.184,0.24157303370786518,6.0,7.0,1.0,1.0,,9.0,17.0,2.0,2.0,20.0,,24.0,3.0,,7.0,1.0,,4.0,3.0,13.0,13.0,10.0,2.0,8.0,2.0,1.0,16.0,2.0,3.0,,2.0,0.8888888888888888,0.36,1.0,,0.36,0.47368421052631576,0.5,0.05,0.04276315789473684,0.06666666666666667,0.0392156862745098,0.07142857142857142,0.4666666666666667,0.4666666666666667,0.8571428571428571,0.3157894736842105,0.05263157894736842,1.0,,0.4666666666666667,0.45752352941176466,0.1724137931034483,2.0,10.0,,2.0,1.0,,,8.0,0.10714285714285714,,,,0.10526315789473684,0.08620689655172414,0.2,0.2222222222222222,1.0,0.07407407407407407,,3.0,6.0,2.0,4.0,,,,9.0,3.0,3.0,10.0,6.0,0.35294117647058826,,0.04819277108433735,,0.6,0.5,,,,3.0,False,1.0,,0.027777777777777776,,1.0,1.0,,,1.0,1.0,0.05263157894736842,1.0,1.0,,,2.0,1.0,0.04,0.1,,,
252,1610612762,Karl Malone,Karl Malone,252,UTA,171872.0,2865,364.0,5419,5402,1960,2089,664,10821,306.0,460,98.0,160,98.0,257,256.0,610.0,5.0,3.0,660.0,1327,5.0,529.0,1855,5596,211.0,447,3.0,268.0,693,1086.0,234.0,5.0,85.0,303.0,357.0,176.0,768.0,97.0,372.0,549.0,662.0,145.0,33.0,241.0,83.0,211,15.0,666.0,67.0,279.0,693,1960,29,0.8227272727272728,0.8564668769716088,0.49736247174076864,0.4720357941834452,0.49774774774774777,0.4722222222222222,0.5684468999386126,0.5727272727272728,0.0037537537537537537,0.0640542577241899,0.10116731517509728,30.19050694220213,0.6016597510373444,0.20184481823114486,0.1779816513761468,0.19639865996649916,0.1951219512195122,0.19902912621359223,0.1820388349514563,0.34534534534534533,0.6652173913043479,0.7445255474452555,0.8562091503267973,0.19294294294294295,0.38132295719844356,0.42424242424242425,0.6836734693877551,0.45795795795795796,0.419672131147541,0.4266666666666667,0.8359375,0.0037537537537537537,0.35555555555555557,0.6125,0.006666666666666667,0.3490990990990991,0.4605313438438438,0.4574644444444445,0.18069948186528498,0.18128654970760233,0.37358490566037733,10.019442351168049,24.46,0.3616903487728363,61.0,2.0,,,1.0,2.0,123.0,,,195.0,1.0,6.0,,,2.0,54.0,37.0,38.0,89.0,92.0,113.0,92.0,29.0,63.0,30.0,112.0,96.0,12.0,79.0,6.0,85.0,1.0,0.4,,0.3333333333333333,0.4,0.5609756097560976,0.6331168831168831,0.04658227848101266,0.048027444253859346,0.028397565922920892,0.030878859857482184,0.2139917695473251,0.4,0.4,1.0,0.4959349593495935,,,0.3333333333333333,0.4,0.47011607142857154,0.10512129380053908,,,,,17.0,20.0,80.0,32.0,0.10652173913043478,0.43243243243243246,0.056022408963585436,0.05263157894736842,0.16541353383458646,,,,,,,41.0,69.0,57.0,52.0,1.0,31.0,19.0,62.0,33.0,21.0,62.0,31.0,0.5609756097560976,0.005154639175257732,0.08125,0.05363321799307959,0.5,0.6721311475409836,0.3902439024390244,,4.0,8.0,False,9.0,1.0,0.01639344262295082,0.06593406593406594,,,,,,,,,,,,10.0,,,,,,
2052,1610612762,DeShawn Stevenson,DeShawn Stevenson,2052,UTA,16643.0,277,2.0,544,533,201,244,76,1077,22.0,39,7.0,11,3.0,16,2.0,16.0,6.0,1.0,27.0,71,11.0,24.0,81,531,10.0,21,4.0,6.0,26,44.0,10.0,6.0,10.0,14.0,15.0,10.0,31.0,4.0,12.0,17.0,24.0,12.0,3.0,26.0,8.0,26,2.0,36.0,2.0,18.0,26,201,3,0.8148148148148148,0.8148148148148148,0.38028169014084506,0.47619047619047616,0.3475609756097561,0.4,0.4090909090909091,0.43333333333333335,0.13414634146341464,0.14084507042253522,0.375,19.936204146730464,0.46153846153846156,0.061855670103092786,0.07407407407407407,0.06451612903225806,0.07692307692307693,0.06493506493506493,0.08333333333333333,0.47560975609756095,0.5641025641025641,0.6285714285714286,0.8636363636363636,0.1951219512195122,0.1875,0.3,0.6666666666666666,0.1951219512195122,0.125,0.125,0.5,0.07317073170731707,0.44,0.6363636363636364,0.04,0.6097560975609756,0.4954695121951221,0.464694,0.1836734693877551,0.20689655172413793,0.32098765432098764,6.190140845070423,24.681818181818183,0.3694852941176471,4.0,1.0,,,,1.0,5.0,,,9.0,,3.0,,,1.0,1.0,1.0,2.0,2.0,6.0,7.0,10.0,5.0,5.0,2.0,9.0,14.0,5.0,10.0,,1.0,1.0,0.09090909090909091,,,0.09090909090909091,0.4,0.5625,0.029411764705882353,0.029411764705882353,0.017241379310344827,0.012195121951219513,0.038461538461538464,0.16666666666666666,0.16666666666666666,1.0,0.8,,,,0.16666666666666666,0.52908,0.1111111111111111,,5.0,,3.0,,1.0,1.0,2.0,0.10256410256410256,0.05555555555555555,0.029411764705882353,0.041666666666666664,0.05555555555555555,0.06097560975609756,,,,0.12,,2.0,2.0,5.0,,,1.0,2.0,2.0,,,2.0,2.0,0.4,,0.0625,0.023809523809523808,1.0,0.5,1.0,,,2.0,False,2.0,,,,,,,,,,,,,,,,,,,,,
330,1610612762,Danny Manning,Danny Manning,330,UTA,75463.0,1258,127.0,2346,2337,748,984,312,4683,85.0,129,26.0,35,79.0,164,69.0,164.0,26.0,13.0,233.0,457,27.0,92.0,579,2330,62.0,110,13.0,38.0,174,320.0,146.0,26.0,20.0,72.0,91.0,41.0,201.0,25.0,101.0,143.0,208.0,46.0,8.0,92.0,74.0,214,15.0,126.0,15.0,57.0,174,748,41,0.6866952789699571,0.7373271889400922,0.5098468271334792,0.5636363636363636,0.503099173553719,0.5528455284552846,0.5371057513914657,0.5838926174496645,0.05578512396694215,0.0437636761487965,0.042682926829268296,23.198529411764707,0.5,0.12212817412333736,0.10245901639344263,0.11764705882352941,0.1392857142857143,0.1005586592178771,0.1134020618556701,0.2665289256198347,0.6589147286821705,0.7083333333333334,0.7647058823529411,0.33884297520661155,0.4817073170731707,0.5031847133757962,0.5569620253164557,0.33884297520661155,0.42073170731707316,0.43125,0.7391304347826086,0.05371900826446281,0.2845528455284553,0.7428571428571429,0.10569105691056911,0.32231404958677684,0.43855588842975196,0.4441833333333333,0.11005692599620494,0.11422845691382766,0.3005181347150259,9.796936542669586,24.892592592592592,0.3188405797101449,40.0,6.0,,1.0,4.0,7.0,72.0,,1.0,79.0,4.0,21.0,,,6.0,19.0,14.0,11.0,20.0,47.0,65.0,44.0,18.0,26.0,12.0,38.0,46.0,5.0,25.0,,12.0,1.0,0.25925925925925924,,0.3076923076923077,0.25925925925925924,0.4657534246575342,0.5064102564102564,0.054778554778554776,0.058195926285160036,0.07936507936507936,0.02735562310030395,0.13756613756613756,0.23076923076923078,0.23076923076923078,1.0,0.547945205479452,0.0136986301369863,,0.3076923076923077,0.23076923076923078,0.458745,0.13644214162348878,1.0,1.0,,,5.0,13.0,17.0,18.0,0.06976744186046512,0.1574074074074074,0.07514450867052024,0.08064516129032258,0.06,0.002066115702479339,1.0,1.0,1.0,,,23.0,34.0,11.0,32.0,5.0,9.0,12.0,25.0,12.0,13.0,26.0,16.0,0.4722222222222222,0.06329113924050633,0.06498194945848375,0.04090909090909091,0.6153846153846154,0.575,0.34782608695652173,,1.0,,False,6.0,,0.024390243902439025,0.061224489795918366,,,,1.0,1.0,1.0,,,,0.03571428571428571,,2.0,,,,,,
923,1610612762,Donyell Marshall,Donyell Marshall,923,UTA,137635.0,2294,325.0,4340,4330,1337,1565,545,8670,292.0,455,80.0,123,43.0,123,48.0,135.0,91.0,40.0,383.0,713,126.0,202.0,1088,4383,106.0,185,51.0,70.0,336,528.0,238.0,90.0,93.0,111.0,130.0,65.0,279.0,78.0,271.0,386.0,555.0,75.0,28.0,126.0,81.0,192,16.0,267.0,29.0,125.0,336,1337,33,0.6892950391644909,0.7951807228915663,0.5371669004207573,0.572972972972973,0.5280095351609059,0.5635593220338984,0.5678496868475992,0.6021505376344086,0.1501787842669845,0.13043478260869565,0.15447154471544716,21.666999800119928,0.5952380952380952,0.18114973262032086,0.1638655462184874,0.17697768762677485,0.1848341232227488,0.1968390804597701,0.17231638418079095,0.5423122765196663,0.6417582417582418,0.7564766839378239,0.708904109589041,0.1466030989272944,0.34959349593495936,0.41346153846153844,0.4883720930232558,0.16090584028605484,0.35555555555555557,0.36923076923076925,0.75,0.10846245530393325,0.5211864406779662,0.6504065040650406,0.1694915254237288,0.6924910607866508,0.5190942054958183,0.5177183760683762,0.13368983957219252,0.15451174289245984,0.3088235294117647,5.090883590462832,24.87142857142857,0.30806451612903224,116.0,25.0,3.0,14.0,14.0,40.0,136.0,4.0,17.0,203.0,18.0,117.0,3.0,1.0,25.0,19.0,14.0,15.0,31.0,144.0,169.0,83.0,63.0,20.0,8.0,47.0,51.0,5.0,37.0,,23.0,0.975,0.31746031746031744,0.23529411764705882,0.35294117647058826,0.32,0.5163398692810458,0.5638888888888889,0.09096651926721415,0.08618843683083512,0.08148148148148149,0.07741935483870968,0.14814814814814814,0.27472527472527475,0.27472527472527475,0.96,0.7581699346405228,0.0915032679738562,0.21428571428571427,0.35,0.2777777777777778,0.5360283582089552,0.18658088235294118,15.0,35.0,4.0,11.0,5.0,17.0,37.0,19.0,0.15164835164835164,0.23125,0.05964912280701754,0.07009345794392523,0.13934426229508196,0.041716328963051254,0.42857142857142855,0.4411764705882353,1.0,0.046610169491525424,0.36363636363636365,66.0,73.0,45.0,102.0,8.0,19.0,9.0,68.0,25.0,21.0,78.0,59.0,0.5367647058823529,0.056338028169014086,0.11290322580645161,0.05993690851735016,0.7564102564102564,0.5689655172413793,0.15151515151515152,1.0,2.0,22.0,False,11.0,1.0,0.037037037037037035,0.028169014084507043,1.0,3.0,,,10.0,6.0,0.0196078431372549,0.3333333333333333,1.0,,1.0,4.0,1.0,0.007936507936507936,0.02857142857142857,4.0,,
