EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,Points,OpponentPoints,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,ShootingFouls,Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,Usage,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FtPoints,SecondChanceFG2A,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PtsUnassisted2s,PtsUnassisted3s,Fg2aBlocked,ThreePtAssists,Arc3Assists,ShortMidRangeAssists,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,Loose Ball Fouls,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,NonShootingPenaltyNonTakeFouls,PenaltyFg2Pct,FG2APctBlocked,AtRimPctBlocked,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,PenaltyAtRimFrequency,SecondChanceShotQualityAvg,Avg2ptShotDistance,FTDefRebounds,Travels,DefFTReboundPct,OffLongMidRangeReboundPct,PenaltyAtRimFGM,ShortMidRangeFGM,Corner3FGA,PenaltyCorner3FGA,SecondChanceFG2M,SecondChancePoints,Corner3Assists,Offensive Fouls,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Corner3Frequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,SecondChancePointsPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PtsPutbacks,OffAtRimReboundPct,DefCorner3ReboundPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceFtPoints,OffThreePtRebounds,OffThreePtReboundPct,OffArc3ReboundPct,SelfOReb,SelfORebPct,Corner3FGM,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,on,SecondChanceCorner3FGA,PenaltyCorner3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,Fg3aBlocked,FTOffRebounds,BadPassOutOfBoundsTurnovers,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,Blocked3s,BlockedCorner3,BlockedLongMidRange,BlockedShortMidRange,SecondChanceFg3Pct,FG3APctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,OffFTReboundPct,OffCorner3ReboundPct,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,HeaveAttempts,DefensiveGoaltends,3SecondViolations,Corner3PctBlocked,BlockedArc3,OffensiveGoaltends,Defensive 3 Seconds Violations,SecondChanceCorner3FGM,Clear Path Fouls,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted
1477,1610612748,Bruce Bowen,Bruce Bowen,1477,MIA,849.0,14,12.0,26,27,19.0,21,1,53,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,7.0,15,1.0,1.0,3.0,4.0,3.0,1.0,1.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,3.0,19.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.1666666666666667,1.5,1.1666666666666667,1.5,0.3333333333333333,11.11111111111111,0.6666666666666666,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5912333333333333,0.4893,0.3333333333333333,0.5,0.42857142857142855,24.9,0.7307692307692307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1729,1610612748,Ricky Davis,Ricky Davis,1729,MIA,4271.0,71,30.0,135,135,64.0,58,19,270,2.0,5.0,1.0,1.0,1.0,1.0,11.0,28.0,1.0,1.0,32.0,120,1.0,1.0,17.0,16.0,,1.0,1.0,9.0,11.0,5.0,3.0,24.0,2.0,7.0,8.0,,2.0,17.0,64.0,0.7272727272727273,0.7272727272727273,,1.0,1.0,1.0,0.39285714285714285,0.43103448275862066,0.4583333333333333,0.48484848484848486,0.5666666666666667,0.034482758620689655,23.170731707317074,0.1724137931034483,0.4,0.6666666666666666,1.0,0.034482758620689655,1.0,1.0,,0.08333333333333333,1.0,0.20689655172413793,1.0,0.4200655172413794,0.3986166666666667,0.06451612903225806,0.06666666666666667,0.53125,25.4,0.4740740740740741,1.0,1.0,9.0,22.0,7.0,1.0,4.0,11.0,6.0,6.0,3.0,2.0,2.0,2.0,1.0,1.0,2.0,4.0,6.0,1.0,7.0,5.0,3.0,2.0,4.0,3.0,1.0,1.0,1.0,5.0,1.0,3.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,0.36363636363636365,0.07142857142857142,0.4,0.8,0.08333333333333333,0.017241379310344827,0.08,0.0821917808219178,0.014285714285714285,0.1,0.0625,0.15384615384615385,0.05263157894736842,0.09090909090909091,0.5,0.034482758620689655,0.7586206896551724,0.4090909090909091,0.4090909090909091,0.6666666666666666,0.08333333333333333,0.3513,14.428571428571429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,1610612748,Duane Causwell,Duane Causwell,190,MIA,829.0,14,9.0,28,27,16.0,27,1,55,1.0,1.0,,,,,1.0,3.0,,,2.0,19,,,,2.0,,,,2.0,2.0,,2.0,4.0,2.0,3.0,,,,,16.0,1.0,1.0,,,,,0.3333333333333333,0.3333333333333333,,0.3333333333333333,,,17.24137931034483,0.3333333333333333,1.0,1.0,1.0,,,,,,,0.3333333333333333,,0.43946666666666667,,,,,,0.5714285714285714,,2.0,,,,,,,,,,,,,,1.0,1.0,2.0,4.0,1.0,5.0,,,,1.0,1.0,1.0,,,2.0,,1.0,,,,,,,1.0,,,,0.5,0.2,0.14285714285714285,0.3333333333333333,0.23076923076923078,0.1111111111111111,,,,0.5,0.5,,0.6666666666666666,,,,,,,7.166666666666667,1.0,1.0,1.0,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2067,1610612748,Eddie House,Eddie House,2067,MIA,4070.0,68,29.0,128,128,62.0,53,19,256,2.0,3.0,2.0,7.0,2.0,3.0,9.0,18.0,2.0,8.0,26.0,113,2.0,4.0,18.0,12.0,6.0,7.0,2.0,10.0,11.0,4.0,6.0,23.0,3.0,5.0,2.0,,,18.0,62.0,0.6666666666666666,0.6666666666666666,1.0,0.25,0.5,0.25,0.5,0.46153846153846156,0.5625,0.48148148148148145,0.5625,0.3076923076923077,18.471337579617835,0.11538461538461539,0.6666666666666666,0.6666666666666666,,0.2692307692307692,0.2857142857142857,0.2857142857142857,1.0,0.1875,0.6666666666666666,0.4230769230769231,0.2857142857142857,0.4636711538461538,0.432603125,,,0.6923076923076923,24.875,0.484375,2.0,4.0,4.0,11.0,2.0,3.0,6.0,12.0,,6.0,,,1.0,,,1.0,,1.0,1.0,1.0,2.0,1.0,,1.0,1.0,,1.0,,1.0,2.0,,1.0,,1.0,,,,,1.0,0.5,,,0.5,0.021739130434782608,0.017857142857142856,,0.014492753623188406,0.014925373134328358,,,,0.05263157894736842,,,0.15384615384615385,0.4230769230769231,0.36363636363636365,0.36363636363636365,0.75,0.125,0.3706333333333333,13.588888888888889,,,,0.034482758620689655,2.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.75,0.75,1.0,0.038461538461538464,1.0,0.0625,0.07692307692307693,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
920,1610612748,A.C. Green,A.C. Green,920,MIA,2204.0,37,26.0,67,66,37.0,30,10,133,4.0,5.0,,,,,7.0,11.0,,,17.0,49,,,11.0,10.0,,,,3.0,3.0,3.0,,6.0,3.0,3.0,3.0,1.0,2.0,11.0,37.0,0.7142857142857143,0.8333333333333334,,,,,0.6363636363636364,0.6363636363636364,0.625,0.7083333333333334,0.6875,,14.285714285714286,0.45454545454545453,0.8,0.8,0.5,,,,,,,0.45454545454545453,,0.4713727272727273,0.487875,0.16666666666666666,0.16666666666666666,0.6470588235294118,,0.5522388059701493,4.0,1.0,3.0,5.0,3.0,5.0,5.0,8.0,1.0,4.0,,,,,,5.0,3.0,5.0,8.0,5.0,13.0,1.0,,1.0,,,,,,,,,,,,,,,,0.625,,,,0.20833333333333334,0.15151515151515152,0.1875,0.2,0.13157894736842105,,0.125,0.5,0.16666666666666666,0.13333333333333333,,0.09090909090909091,0.45454545454545453,0.6,0.6,1.0,0.5,0.54192,8.663636363636364,,,,0.21052631578947367,3.0,,,,3.0,6.0,,,0.6,0.6,0.6,,,,,0.75,,0.35294117647058826,3.0,4.0,2.0,0.1,1.0,0.8,0.75,0.3333333333333333,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193,1610612748,Anthony Mason,Anthony Mason,193,MIA,273.0,5,,9,11,7.0,3,1,20,,,,,,,,,,,1.0,14,,,1.0,,,,,1.0,1.0,,1.0,2.0,,,2.0,,1.0,1.0,7.0,,,,,,,,,,0.5,0.5,,20.0,,,,,,,,,,,,,,,1.0,1.0,1.0,,0.7777777777777778,,,,,1.0,,,,1.0,,,,,,,,1.0,,2.0,,2.0,,,,1.0,,,,1.0,1.0,,1.0,,,,,,,,,,,1.0,,,1.0,0.3333333333333333,,,,,,1.0,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
258,1610612748,Brian Grant,Brian Grant,258,MIA,2324.0,39,14.0,73,71,17.0,20,12,144,3.0,5.0,,,,,7.0,13.0,,,19.0,69,,,2.0,8.0,,,,1.0,1.0,1.0,,2.0,2.0,3.0,6.0,,3.0,2.0,17.0,0.5714285714285714,0.5714285714285714,,,,,0.5384615384615384,0.5384615384615384,0.25,0.59375,0.25,,17.391304347826086,0.38461538461538464,0.6,0.75,0.6666666666666666,,,,,,,0.38461538461538464,,0.48676923076923073,0.54915,0.1875,0.1875,0.10526315789473684,,0.2328767123287671,2.0,4.0,2.0,4.0,5.0,3.0,1.0,4.0,,6.0,,1.0,,,,3.0,5.0,3.0,9.0,5.0,14.0,1.0,1.0,,,,,,,,,,,,,,,,,0.25,0.07692307692307693,0.2,,0.12,0.08571428571428572,0.29411764705882354,0.19047619047619047,0.11627906976744186,,0.2,0.2,,0.3125,,0.3076923076923077,0.3076923076923077,0.5,0.5,1.0,0.5,0.7938,8.015384615384615,1.0,,0.3333333333333333,0.1,1.0,2.0,,,1.0,4.0,,,0.3333333333333333,0.3333333333333333,0.5,0.5,0.5,,,0.5,,0.21052631578947367,1.0,3.0,,0.1,,1.0,0.3333333333333333,,2.0,2.0,0.25,0.2857142857142857,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297,1610612748,Alonzo Mourning,Alonzo Mourning,297,MIA,616.0,10,,19,19,,5,5,38,1.0,1.0,,,,,2.0,3.0,,,6.0,18,,,,2.0,,,,,,,,,,,3.0,1.0,2.0,,,0.5,0.5,,,,,0.6666666666666666,0.6666666666666666,,0.75,,,14.814814814814813,0.3333333333333333,1.0,1.0,1.0,,,,,,,0.3333333333333333,,0.4932,,0.5,0.5,,,,,2.0,,,2.0,2.0,,,,2.0,,,,,,2.0,2.0,2.0,4.0,2.0,6.0,,,,,,,,,,,,,,2.0,2.0,2.0,1.0,,,,,,0.25,0.16666666666666666,0.4,0.3076923076923077,0.13333333333333333,0.5,0.4,,,0.5,0.5,0.6666666666666666,,,,,,0.4372,3.8000000000000003,,,,0.16666666666666666,,1.0,,,2.0,5.0,,,1.0,1.0,1.25,0.5,0.5,,,,,0.8333333333333334,1.0,1.0,,,,0.5,1.0,1.0,1.0,,,,1.0,1.0,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,1610612748,Cedric Ceballos,Cedric Ceballos,76,MIA,2529.0,42,12.0,79,80,40.0,38,12,159,8.0,19.0,,3.0,,1.0,9.0,23.0,1.0,5.0,23.0,78,,1.0,12.0,10.0,3.0,3.0,,3.0,3.0,1.0,2.0,6.0,,,2.0,,1.0,12.0,40.0,0.5555555555555556,0.8333333333333334,1.0,0.2,,0.2,0.391304347826087,0.375,0.4,0.39655172413793105,0.4,0.17857142857142858,30.693069306930692,0.6785714285714286,0.42105263157894735,0.5333333333333333,0.625,0.10714285714285714,,,,0.06666666666666667,,0.8571428571428571,,0.5524607142857143,0.56163,0.034482758620689655,0.041666666666666664,0.5217391304347826,24.839999999999996,0.5063291139240507,12.0,2.0,,2.0,2.0,11.0,6.0,14.0,,8.0,,4.0,,,,10.0,4.0,8.0,12.0,11.0,23.0,1.0,1.0,,1.0,,1.0,,1.0,2.0,,,,,,,,,,0.42857142857142855,0.17391304347826086,0.21052631578947367,0.5,0.2857142857142857,0.2631578947368421,0.3333333333333333,0.3,0.2391304347826087,0.125,0.1111111111111111,0.2,0.5555555555555556,0.3,,0.07142857142857142,0.07142857142857142,,,,0.8,0.5296181818181819,2.4434782608695653,,1.0,,0.14285714285714285,5.0,1.0,2.0,,3.0,6.0,,,0.2727272727272727,0.2727272727272727,0.2727272727272727,0.5,0.5,,0.07142857142857142,0.4166666666666667,,0.2608695652173913,3.0,9.0,6.0,0.4375,0.5,0.8181818181818182,0.3333333333333333,,,1.0,0.125,0.16666666666666666,5.0,0.35714285714285715,1.0,0.5,0.5,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1853,1610612748,Anthony Carter,Anthony Carter,1853,MIA,701.0,12,-2.0,23,24,21.0,8,3,47,,1.0,,,,,,3.0,,,,24,,,,,,,,4.0,4.0,2.0,2.0,8.0,,1.0,,,,,21.0,,,,,,,,,,,,,19.23076923076923,0.3333333333333333,,,,,,,,,,0.3333333333333333,,0.4336333333333333,0.4336333333333333,,,,,0.9130434782608695,1.0,1.0,,1.0,,,,3.0,,,,,,,,,,,,,,2.0,2.0,,1.0,1.0,1.0,,,2.0,,2.0,,,,,,,,,,,0.5,,,,,,,,,,,,0.3333333333333333,0.3333333333333333,,,,0.3333333333333333,,8.766666666666667,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
