EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,FTOffRebounds,Loose Ball Fouls,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,Defensive 3 Seconds Violations,OffFTReboundPct,OffAtRimReboundPct,BlocksRecoveredPct,SecondChanceAtRimAccuracy,SecondChanceArc3FGM,SecondChanceArc3FGA,PtsUnassisted3s,Clear Path Fouls,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,LongMidRangePctBlocked,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawnPct,Fg3aBlocked,Blocked3s,BlockedArc3,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,SecondChanceAtRimPctAssisted,BlockedLongMidRange,DefensiveGoaltends,OffensiveGoaltends,3SecondViolations,BlockedCorner3,on
1065,1610612763,Erick Strickland,Erick Strickland,1065,VAN,13638.0,227,15,430,439,142,121,53,869,8.0,14.0,2.0,3.0,5.0,4.0,15,7.0,27.0,4.0,6.0,1.0,1.0,1.0,1.0,3.0,18.0,1.0,10.0,19,56,7.0,24.0,24.0,83,436,2.0,7,1.0,1.0,1.0,8.0,4.0,16,2.0,11.0,11.0,25,26,12.0,21.0,2.0,1.0,17.0,3.0,5.0,27.0,9.0,36.0,6.0,3.0,5.0,7.0,15.0,81.0,2.0,3.0,9.0,24,3.0,36,5.0,41,1.0,11.0,8.0,3.0,9.0,3.0,7.0,8.0,1.0,2.0,3.0,17.0,3.0,6.0,3.0,19,1.0,29.0,1.0,11.0,4.0,25,142,4.0,0.6842105263157895,0.7222222222222222,1.0,0.2916666666666667,1.0,0.18181818181818182,0.30434782608695654,0.3392857142857143,0.2857142857142857,0.25,0.36875,0.4375,0.25925925925925924,0.44148936170212766,0.4444444444444444,0.3787878787878788,0.3,0.08928571428571429,0.21428571428571427,0.13333333333333333,22.699386503067487,0.5294117647058824,0.2,0.14906832298136646,0.018867924528301886,0.23684210526315788,0.043478260869565216,0.1658291457286432,0.024390243902439025,0.025,0.02197802197802198,0.02631578947368421,0.125,0.08823529411764706,0.1276595744680851,0.1875,0.16666666666666666,0.5,0.02127659574468085,0.175,0.5714285714285714,0.7272727272727273,0.5,0.1875,0.26666666666666666,0.3076923076923077,0.5,0.3375,0.25925925925925924,0.25925925925925924,1.0,0.075,0.6666666666666666,0.6666666666666666,1.0,0.225,0.16666666666666666,0.16666666666666666,1.0,0.25,0.125,1.0,1.0,0.18518518518518517,0.6,0.037037037037037035,1.0,0.37037037037037035,0.1,0.475,0.17647058823529413,0.4755183544303799,0.4829833333333333,0.49067500000000003,0.12222222222222222,0.16666666666666666,0.0963855421686747,0.30120481927710846,11.880357142857145,25.71666666666667,0.3302325581395349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1134,1610612763,Ike Austin,Ike Austin,1134,VAN,14759.0,246,-6,455,461,127,100,49,916,4.0,8.0,2.0,,1.0,3.0,15,19.0,44.0,1.0,3.0,,1.0,,1.0,3.0,4.0,2.0,3.0,26,67,4.0,7.0,5.0,69,482,2.0,6,,1.0,,4.0,4.0,17,2.0,4.0,4.0,18,42,10.0,12.0,2.0,,4.0,3.0,3.0,21.0,2.0,23.0,2.0,,11.0,4.0,6.0,48.0,,7.0,9.0,27,4.0,40,9.0,49,1.0,4.0,2.0,2.0,9.0,3.0,6.0,7.0,,3.0,2.0,16.0,2.0,3.0,12.0,23,2.0,8.0,2.0,3.0,2.0,18,127,1.0,0.8076923076923077,0.84,1.0,0.5714285714285714,,0.5,0.5714285714285714,0.3880597014925373,0.3333333333333333,0.23529411764705882,0.43243243243243246,0.2857142857142857,0.3333333333333333,0.44805194805194803,0.2857142857142857,0.375,0.0945945945945946,0.04477611940298507,0.125,0.13333333333333333,18.199608610567513,0.5625,0.3076923076923077,0.1569767441860465,0.04046242774566474,0.2571428571428571,,0.17391304347826086,0.033816425120772944,,0.05,,,0.20408163265306123,0.2,0.10256410256410256,0.30434782608695654,0.16666666666666666,0.025,0.10810810810810811,0.5,0.5714285714285714,0.25,0.20270270270270271,0.2,0.23076923076923078,0.3333333333333333,0.5945945945945946,0.4318181818181818,0.4318181818181818,1.0,0.04054054054054054,0.3333333333333333,0.3333333333333333,1.0,0.05405405405405406,0.75,0.75,1.0,0.2857142857142857,0.14285714285714285,,,0.047619047619047616,,0.047619047619047616,,0.14285714285714285,0.6666666666666666,0.20270270270270271,0.75,0.42259932432432434,0.5016333333333334,0.41298095238095245,0.04,0.04411764705882353,0.057971014492753624,0.2608695652173913,13.95671641791045,24.32857142857143,0.27912087912087913,1.0,2.0,1.0,8.0,3.0,5.0,8.0,5.0,1.0,0.11764705882352941,0.08571428571428572,0.625,0.5,,,,,,,,,,,,,,,,,,,,,,,,True
1710,1610612763,Mike Bibby,Mike Bibby,1710,VAN,49429.0,824,-137,1583,1593,471,497,190,3176,24.0,35.0,2.0,5.0,11.0,9.0,28,78.0,158.0,5.0,13.0,,,1.0,5.0,32.0,73.0,9.0,22.0,111,221,37.0,86.0,46.0,379,1748,3.0,15,4.0,8.0,4.0,22.0,20.0,47,10.0,27.0,25.0,95,114,108.0,99.0,,,73.0,32.0,6.0,162.0,18.0,180.0,13.0,5.0,70.0,28.0,64.0,378.0,2.0,10.0,13.0,55,,68,12.0,80,5.0,30.0,20.0,10.0,49.0,13.0,34.0,20.0,1.0,15.0,,69.0,5.0,14.0,14.0,48,4.0,55.0,2.0,13.0,12.0,95,471,9.0,0.5135135135135135,0.5135135135135135,0.8918918918918919,0.43023255813953487,0.5,0.37037037037037035,0.43023255813953487,0.502262443438914,0.2,0.425531914893617,0.5423452768729642,0.391304347826087,0.47297297297297297,0.5664652567975831,0.42,0.5280898876404494,0.28013029315960913,0.027149321266968326,0.02857142857142857,0.10714285714285714,22.1483942414175,0.7101449275362319,,0.09734513274336283,0.016611295681063124,0.09352517985611511,0.01694915254237288,0.09659090909090909,0.016666666666666666,0.022598870056497175,0.013793103448275862,0.012195121951219513,0.027777777777777776,0.08695652173913043,0.06451612903225806,0.12863070539419086,0.11224489795918367,0.04878048780487805,0.03289473684210526,0.11400651465798045,0.6857142857142857,0.7058823529411765,0.2916666666666667,0.09120521172638436,0.32142857142857145,0.36,0.1111111111111111,0.5146579804560261,0.4936708860759494,0.5,0.6282051282051282,0.04234527687296417,0.38461538461538464,0.38461538461538464,1.0,0.23778501628664495,0.4383561643835616,0.4383561643835616,0.875,0.08695652173913043,,,,0.14864864864864866,0.45454545454545453,0.06756756756756757,0.2,0.2972972972972973,0.4090909090909091,0.3941368078175896,0.4383561643835616,0.44842516339869276,0.45606136363636374,0.4610575342465755,0.0438871473354232,0.05603448275862069,0.05804749340369393,0.25065963060686014,14.744796380090502,25.265116279069765,0.29753632343651293,,,,,,,,,,,0.014814814814814815,,,4.0,8.0,12.0,2.0,4.0,1.0,0.012658227848101266,0.34782608695652173,0.5,0.75,0.011494252873563218,,,,,,,,,,,,,True
1722,1610612763,Michael Dickerson,Michael Dickerson,1722,VAN,42724.0,712,-91,1357,1368,414,397,166,2725,36.0,63.0,10.0,17.0,22.0,12.0,41,44.0,107.0,7.0,17.0,,1.0,2.0,5.0,20.0,43.0,8.0,17.0,92,211,27.0,60.0,58.0,323,1474,9.0,22,1.0,4.0,6.0,27.0,26.0,58,10.0,22.0,26.0,108,104,80.0,78.0,4.0,,43.0,20.0,27.0,48.0,14.0,62.0,11.0,3.0,16.0,8.0,24.0,138.0,1.0,15.0,9.0,39,,48,16.0,64,1.0,19.0,11.0,8.0,31.0,4.0,17.0,19.0,3.0,14.0,3.0,50.0,3.0,9.0,25.0,60,8.0,69.0,5.0,29.0,8.0,108,414,7.0,0.5652173913043478,0.5777777777777777,0.9629629629629629,0.45,0.25,0.45454545454545453,0.45,0.43601895734597157,0.4090909090909091,0.4482758620689655,0.488929889298893,0.40384615384615385,0.5125,0.533003300330033,0.46551724137931033,0.574468085106383,0.22140221402214022,0.12796208530805686,0.19047619047619047,0.3170731707317073,22.833117723156533,0.62,,0.07926829268292683,0.02895752895752896,0.07258064516129033,0.010869565217391304,0.07792207792207792,0.02622950819672131,0.00625,0.0375,,0.045454545454545456,0.06779661016949153,0.06329113924050633,0.09722222222222222,0.07777777777777778,0.058823529411764705,0.00819672131147541,0.23247232472324722,0.5714285714285714,0.7058823529411765,0.5833333333333334,0.15129151291512916,0.2926829268292683,0.42857142857142855,0.3333333333333333,0.3948339483394834,0.411214953271028,0.41904761904761906,0.6136363636363636,0.06273062730627306,0.4117647058823529,0.4375,1.0,0.15867158671586715,0.46511627906976744,0.47619047619047616,0.95,0.38461538461538464,0.038461538461538464,,,0.275,0.7727272727272727,0.0625,0.4,0.2125,0.47058823529411764,0.45387453874538747,0.46511627906976744,0.4690162361623617,0.4466788461538461,0.4718993749999999,0.09830508474576272,0.12340425531914893,0.08359133126934984,0.33436532507739936,11.380568720379149,24.93,0.3050847457627119,4.0,,2.0,6.0,3.0,3.0,7.0,3.0,,,0.0423728813559322,0.42857142857142855,0.4,1.0,3.0,3.0,,,,0.018691588785046728,0.11538461538461539,0.3333333333333333,1.0,,2.0,1.0,1.0,0.03333333333333333,0.058823529411764705,0.023255813953488372,0.25,,,,,,True
2031,1610612763,Stromile Swift,Stromile Swift,2031,VAN,78796.0,1313,-155,2477,2511,715,683,293,4988,102.0,169.0,55.0,28.0,49.0,34.0,115,17.0,51.0,,,,,,,,4.0,,3.0,153,335,,4.0,85.0,391,2658,33.0,74,,,12.0,78.0,39.0,92,,3.0,35.0,113,224,82.0,,50.0,,4.0,,41.0,20.0,8.0,28.0,5.0,3.0,5.0,2.0,13.0,64.0,20.0,84.0,26.0,123,26.0,175,108.0,283,14.0,62.0,38.0,24.0,32.0,6.0,11.0,32.0,7.0,21.0,2.0,64.0,8.0,13.0,72.0,160,11.0,141.0,13.0,64.0,13.0,113,715,18.0,0.7320261437908496,0.875,,,,,,0.45671641791044776,0.44594594594594594,0.42391304347826086,0.45132743362831856,0.44594594594594594,0.4105263157894737,0.4851116625310174,0.45348837209302323,0.45564516129032256,0.011799410029498525,0.12238805970149254,0.08875739644970414,0.22608695652173913,16.530684639943242,0.5,0.29545454545454547,0.12785862785862787,0.08650875386199794,0.12807881773399016,0.11235955056179775,0.1278969957081545,0.09051348999129678,0.11,0.0718954248366013,0.11904761904761904,0.09615384615384616,0.09523809523809523,0.1464968152866242,0.13189448441247004,0.13793103448275862,0.10344827586206896,0.09859154929577464,0.49852507374631266,0.6035502958579881,0.6623376623376623,0.7352941176470589,0.3392330383480826,0.2956521739130435,0.38202247191011235,0.6470588235294118,0.1504424778761062,0.3333333333333333,0.3333333333333333,0.8823529411764706,,,,,0.011799410029498525,,,,0.7432432432432432,,,,0.5157894736842106,0.5714285714285714,,,0.031578947368421054,,0.5103244837758112,,0.4838150887573964,0.5266149999999998,0.4822494680851065,0.1641025641025641,0.16580310880829016,0.19948849104859334,0.289002557544757,5.787164179104478,29.45,0.2886556318126766,27.0,4.0,12.0,81.0,26.0,40.0,82.0,48.0,1.0,0.0547945205479452,0.08490566037735849,0.5853658536585366,0.4909090909090909,,,,,,,,,,,,,1.0,1.0,,,,0.14814814814814814,15.0,2.0,1.0,,,True
1800,1610612763,Damon Jones,Damon Jones,1800,VAN,34623.0,577,-58,1079,1097,296,257,117,2176,18.0,25.0,3.0,5.0,8.0,5.0,17,11.0,28.0,7.0,28.0,1.0,3.0,2.0,11.0,29.0,62.0,5.0,13.0,34,70,36.0,90.0,18.0,194,1122,3.0,8,3.0,8.0,,15.0,11.0,19,7.0,24.0,15.0,58,34,34.0,72.0,2.0,,62.0,29.0,5.0,95.0,11.0,106.0,7.0,4.0,31.0,12.0,52.0,223.0,,5.0,15.0,28,1.0,44,5.0,49,2.0,14.0,11.0,3.0,24.0,5.0,19.0,9.0,2.0,5.0,2.0,33.0,4.0,10.0,7.0,19,,24.0,,3.0,7.0,58,296,3.0,0.5,0.5151515151515151,0.6666666666666666,0.4,0.375,0.2916666666666667,0.4,0.4857142857142857,0.375,0.5789473684210527,0.55,0.46875,0.5,0.5672514619883041,0.46875,0.5576923076923077,0.5625,0.07142857142857142,0.04,0.11764705882352941,16.748768472906406,0.7272727272727273,0.02702702702702703,0.06153846153846154,0.01201923076923077,0.1724137931034483,,0.07933579335793357,0.00980392156862745,0.014705882352941176,0.005291005291005291,,,0.06306306306306306,0.05263157894736842,0.06770833333333333,0.12280701754385964,0.26666666666666666,0.024390243902439025,0.15625,0.72,0.75,0.5,0.10625,0.29411764705882354,0.3333333333333333,0.6,0.175,0.39285714285714285,0.4230769230769231,0.45454545454545453,0.175,0.25,0.25,1.0,0.3875,0.46774193548387094,0.46774193548387094,0.5862068965517241,0.1875,0.1875,0.3333333333333333,1.0,0.18604651162790697,0.625,0.2558139534883721,0.18181818181818182,0.3023255813953488,0.38461538461538464,0.71875,0.46774193548387094,0.4948856250000001,0.4886714285714286,0.4843697674418604,0.024390243902439025,0.0410958904109589,0.07731958762886598,0.29896907216494845,9.464285714285715,25.005555555555567,0.2743280815569972,2.0,,,1.0,1.0,,1.0,,,,0.02197802197802198,,0.6666666666666666,2.0,5.0,36.0,,1.0,1.0,0.07142857142857142,0.3125,0.4,0.5,0.01098901098901099,,,,,,,,,,,,,True
236,1610612763,Kevin Edwards,Kevin Edwards,236,VAN,15435.0,257,16,486,505,158,123,62,991,7.0,16.0,5.0,1.0,3.0,3.0,10,16.0,41.0,2.0,3.0,,,2.0,2.0,,2.0,,2.0,26,67,2.0,5.0,16.0,74,502,3.0,9,,,1.0,7.0,4.0,16,2.0,4.0,9.0,23,40,12.0,6.0,2.0,1.0,1.0,,5.0,17.0,6.0,23.0,3.0,3.0,8.0,3.0,6.0,52.0,,11.0,4.0,26,1.0,31,11.0,42,,12.0,10.0,2.0,7.0,3.0,6.0,4.0,1.0,1.0,,11.0,1.0,2.0,7.0,18,,20.0,1.0,6.0,4.0,23,158,2.0,0.7692307692307693,0.8,1.0,0.4,,0.5,0.5,0.3880597014925373,0.3333333333333333,0.25,0.4027777777777778,0.3333333333333333,0.35,0.4506172839506173,0.35,0.44,0.06944444444444445,0.07462686567164178,,0.4,16.370106761565836,0.6363636363636364,0.047619047619047616,0.12682926829268293,0.05555555555555555,0.11428571428571428,,0.125,0.048458149779735685,0.047619047619047616,0.06896551724137931,,,0.08,0.14492753623188406,0.13953488372093023,0.15384615384615385,,,0.2222222222222222,0.4375,0.4375,0.42857142857142855,0.1388888888888889,0.3,0.5,0.3333333333333333,0.5694444444444444,0.3902439024390244,0.4,1.0,0.041666666666666664,0.6666666666666666,0.6666666666666666,1.0,0.027777777777777776,,,,0.5555555555555556,,,,0.15,0.3333333333333333,0.1,1.0,0.1,,0.2916666666666667,,0.43463098591549293,0.488188888888889,0.4091157894736842,0.07792207792207792,0.08333333333333333,0.0945945945945946,0.3108108108108108,13.137313432835821,32.76,0.32510288065843623,2.0,,,2.0,,1.0,2.0,2.0,,,0.041666666666666664,1.0,0.4,,,,,1.0,,0.024390243902439025,,,,,,,,,,,,1.0,1.0,,,,True
51,1610612763,Mahmoud Abdul-Rauf,Mahmoud Abdul-Rauf,51,VAN,18722.0,312,19,583,592,153,151,65,1175,3.0,6.0,,2.0,3.0,8.0,16,69.0,126.0,,,,,,,3.0,10.0,1.0,4.0,80,148,3.0,10.0,15.0,184,602,5.0,9,,,,10.0,14.0,29,1.0,4.0,7.0,38,86,74.0,6.0,2.0,,10.0,3.0,,43.0,6.0,49.0,4.0,2.0,15.0,9.0,19.0,104.0,,2.0,2.0,14,,16,2.0,18,,7.0,4.0,3.0,11.0,5.0,7.0,8.0,1.0,4.0,,19.0,,3.0,13.0,27,,21.0,,6.0,4.0,38,153,1.0,0.5375,0.5443037974683544,0.6666666666666666,0.3,,0.25,0.3,0.5405405405405406,0.5555555555555556,0.4827586206896552,0.5348101265822784,0.5555555555555556,0.4696969696969697,0.5446428571428571,0.5555555555555556,0.5,0.06329113924050633,,,,28.549618320610687,0.5789473684210527,,0.05761316872427984,0.008403361344537815,0.05263157894736842,,0.05693950177935943,0.007352941176470588,,0.015748031496062992,,,0.03773584905660377,0.047058823529411764,0.0761904761904762,0.06451612903225806,,,0.0379746835443038,0.5,0.5,0.6666666666666666,0.10126582278481013,0.5,0.5,0.375,0.7974683544303798,0.5476190476190477,0.5476190476190477,0.5507246376811594,,,,,0.06329113924050633,0.3,0.3333333333333333,0.6666666666666666,,,,,0.09090909090909091,0.6666666666666666,,,0.12121212121212122,0.25,0.10126582278481013,0.3,0.4073177215189874,0.37996250000000004,0.41281212121212113,0.036585365853658534,0.03896103896103896,0.05434782608695652,0.20652173913043478,17.070945945945944,25.829999999999995,0.2624356775300172,,,,1.0,,,1.0,1.0,,,,1.0,,,,3.0,,1.0,,,,,,,1.0,,,0.1,,0.1,,1.0,,,,,True
949,1610612763,Shareef Abdur-Rahim,Shareef Abdur-Rahim,949,VAN,51288.0,855,-144,1614,1628,448,468,188,3242,68.0,113.0,25.0,16.0,23.0,49.0,114,40.0,97.0,1.0,7.0,,,,3.0,3.0,12.0,2.0,4.0,157,324,4.0,19.0,119.0,445,1783,23.0,41,,1.0,15.0,61.0,41.0,74,2.0,7.0,40.0,128,208,106.0,12.0,22.0,1.0,11.0,3.0,42.0,58.0,15.0,73.0,13.0,2.0,20.0,5.0,33.0,161.0,4.0,32.0,18.0,96,19.0,133,36.0,169,5.0,24.0,21.0,3.0,31.0,3.0,14.0,25.0,7.0,17.0,9.0,56.0,6.0,15.0,35.0,70,4.0,146.0,13.0,61.0,12.0,128,448,9.0,0.6624203821656051,0.7123287671232876,1.0,0.21052631578947367,,0.2857142857142857,0.2222222222222222,0.4845679012345679,0.5609756097560976,0.5540540540540541,0.4752186588921283,0.5476190476190477,0.5432098765432098,0.5384615384615384,0.5980392156862745,0.5980392156862745,0.05539358600583091,0.12962962962962962,0.18584070796460178,0.17543859649122806,25.040916530278235,0.5535714285714286,0.35185185185185186,0.1605351170568562,0.05263157894736842,0.1258741258741259,0.034782608695652174,0.15384615384615385,0.04979253112033195,0.061855670103092786,0.040145985401459854,0.047619047619047616,,0.10810810810810811,0.1658291457286432,0.18725099601593626,0.10576923076923077,0.1794871794871795,0.0364963503649635,0.3294460641399417,0.6017699115044248,0.7391304347826086,0.6764705882352942,0.3323615160349854,0.4298245614035088,0.5212765957446809,0.5102040816326531,0.282798833819242,0.41237113402061853,0.4166666666666667,0.825,0.02040816326530612,0.14285714285714285,0.14285714285714285,1.0,0.03498542274052478,0.25,0.2727272727272727,1.0,0.5952380952380952,,,,0.2839506172839506,0.6956521739130435,0.037037037037037035,,0.04938271604938271,0.5,0.3848396501457726,0.2727272727272727,0.451236111111111,0.49101710526315767,0.43711172839506174,0.15601023017902813,0.1639784946236559,0.13707865168539327,0.2876404494382023,8.809259259259255,26.589473684210528,0.27757125154894674,12.0,,3.0,14.0,6.0,6.0,14.0,8.0,,,0.06428571428571428,0.5714285714285714,0.48,,1.0,,,13.0,,0.010309278350515464,0.023809523809523808,,,,1.0,,,0.05263157894736842,,0.08333333333333333,0.25,2.0,2.0,,1.0,,True
3,1610612763,Grant Long,Grant Long,3,VAN,20399.0,340,-51,624,631,187,169,78,1255,7.0,13.0,,1.0,1.0,3.0,12,18.0,42.0,2.0,2.0,,,1.0,1.0,,1.0,,1.0,28,67,2.0,3.0,25.0,87,652,3.0,5,,,2.0,8.0,9.0,19,1.0,2.0,15.0,36,42,14.0,6.0,,,1.0,,2.0,16.0,8.0,24.0,5.0,3.0,3.0,,13.0,56.0,1.0,9.0,4.0,40,5.0,49,10.0,59,1.0,8.0,6.0,2.0,4.0,3.0,4.0,9.0,,,3.0,13.0,1.0,5.0,13.0,39,3.0,33.0,1.0,9.0,8.0,36,187,8.0,0.75,0.75,1.0,0.6666666666666666,,0.5,0.6666666666666666,0.417910447761194,0.6,0.47368421052631576,0.44285714285714284,0.6,0.5,0.5058139534883721,0.6666666666666666,0.5806451612903226,0.04285714285714286,0.029850746268656716,,0.08333333333333333,13.807531380753138,0.3076923076923077,0.16666666666666666,0.149812734082397,0.03409090909090909,0.0975609756097561,0.02127659574468085,0.14285714285714285,0.03215434083601286,0.011764705882352941,0.04310344827586207,,0.0625,0.09836065573770492,0.13333333333333333,0.1896551724137931,0.15384615384615385,,0.02631578947368421,0.18571428571428572,0.5384615384615384,0.5384615384615384,0.42857142857142855,0.17142857142857143,0.25,0.2727272727272727,1.0,0.6,0.42857142857142855,0.43902439024390244,0.8333333333333334,0.02857142857142857,1.0,1.0,1.0,0.014285714285714285,,,,,,,,0.047619047619047616,1.0,0.047619047619047616,1.0,0.047619047619047616,,0.22857142857142856,,0.4238821428571429,0.36157999999999996,0.41371904761904765,0.11538461538461539,0.12,0.09195402298850575,0.41379310344827586,13.350746268656716,24.166666666666668,0.29967948717948717,,,4.0,3.0,3.0,,3.0,3.0,,,0.047619047619047616,1.0,,,,,,,,0.023809523809523808,,,,,,,,,,,,,,,,,True
