EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,ShortMidRangeFGA,SelfOReb,AtRimPctBlocked,DefCorner3ReboundPct,SelfORebPct,ShortMidRangeFrequency,Corner3FGM,Corner3FGA,Arc3FGA,FG3M,FG3A,SecondChanceFtPoints,PtsAssisted3s,NonHeaveArc3FGA,LostBallSteals,2pt And 1 Free Throw Trips,Blocked2s,BlockedAtRim,Blocks,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,FG3APct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Avg3ptShotDistance,PenaltyAtRimFGM,ShortMidRangeFGM,PenaltyArc3FGA,PenaltyFG3A,OffThreePtRebounds,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,SecondChanceTurnovers,OffThreePtReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,PenaltyAtRimAccuracy,PenaltyArc3Frequency,SecondChanceArc3FGA,SecondChanceFG3A,ThreePtAssists,Corner3Assists,BadPassOutOfBoundsTurnovers,Offensive Fouls,ShortMidRangePctBlocked,SecondChanceArc3Frequency,Arc3FGM,PenaltyArc3FGM,PenaltyFG3M,PtsUnassisted3s,NonHeaveArc3FGM,PenaltyFg3Pct,Arc3Accuracy,UnblockedArc3Accuracy,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,FTOffRebounds,OffFTReboundPct,BlockedLongMidRange,RecoveredBlocks,BlocksRecoveredPct,on,Travels,Loose Ball Fouls,Arc3Assists,ShortMidRangeAssists,ThreePtShootingFoulsDrawn,BlockedShortMidRange,OffensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,OffCorner3ReboundPct,ShortMidRangePctAssisted,SecondChanceAtRimPctAssisted,ThreePtShootingFoulsDrawnPct,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceFG3M,Fg3aBlocked,Technical Free Throw Trips,DefensiveGoaltends,SecondChanceFg3Pct,FG3APctBlocked,Arc3PctBlocked,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,SecondChanceCorner3FGM,HeaveAttempts,Blocked3s,BlockedArc3,Corner3PctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,HeaveMakes,Clear Path Fouls,BlockedCorner3
1110,1610612751,Mark Strickland,Mark Strickland,1110,NJN,3066.0,51,-8.0,99,100,34.0,24.0,16.0,199,2.0,4.0,1.0,2.0,2.0,3.0,8.0,5.0,12,5.0,15.0,91,2.0,3.0,4.0,1.0,4.0,1.0,3.0,8.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,4.0,2.0,1.0,6.0,1.0,8.0,2.0,10.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,6.0,2.0,1.0,3.0,34.0,1.0,0.8,1.0,0.4166666666666667,0.6666666666666666,0.25,0.4166666666666667,0.6666666666666666,0.25,0.5,0.6666666666666666,0.3,0.08333333333333333,0.125,14.529914529914532,1.0,0.25,0.17142857142857143,0.04081632653061224,0.125,0.16279069767441862,0.037037037037037035,0.08333333333333333,0.09090909090909091,0.2222222222222222,0.14285714285714285,0.15789473684210525,0.14285714285714285,0.3333333333333333,0.5,0.5,0.5,0.6666666666666666,0.375,0.42857142857142855,1.0,0.6666666666666666,0.5,0.5,0.3333333333333333,0.4704083333333334,0.5,0.49775,0.14285714285714285,0.14285714285714285,0.26666666666666666,0.2,11.316666666666665,0.3434343434343434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1425,1610612751,Aaron Williams,Aaron Williams,1425,NJN,2263.0,38,-19.0,75,72,24.0,20.0,12.0,147,1.0,4.0,,1.0,,,4.0,1.0,11,8.0,10.0,78,,1.0,,,2.0,2.0,2.0,,2.0,,1.0,,,,,,1.0,2.0,5.0,1.0,8.0,1.0,9.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,4.0,4.0,8.0,4.0,,2.0,24.0,,,,0.09090909090909091,,,0.09090909090909091,,,0.3333333333333333,,0.3333333333333333,0.09090909090909091,,19.318181818181817,1.0,0.25,0.3125,0.027777777777777776,0.3333333333333333,0.3181818181818182,0.02631578947368421,,0.125,0.6,0.5,,0.2,0.36363636363636365,0.25,0.3333333333333333,,0.36363636363636365,,,,1.0,,,0.36363636363636365,0.46599090909090907,0.578,0.383,0.26666666666666666,0.26666666666666666,,0.2,8.318181818181818,0.32,3.0,1.0,0.25,1.0,0.1111111111111111,0.2727272727272727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1496,1610612751,Keith Van Horn,Keith Van Horn,1496,NJN,1580.0,26,-9.0,51,51,18.0,19.0,6.0,102,2.0,3.0,,,,2.0,4.0,4.0,9,6.0,17.0,57,,,2.0,,1.0,4.0,4.0,6.0,2.0,,,2.0,2.0,1.0,1.0,4.0,1.0,,1.0,1.0,2.0,1.0,3.0,2.0,1.0,,,,,,3.0,4.0,11.0,6.0,,4.0,18.0,,0.75,0.75,0.4444444444444444,,,0.5,,,0.53125,1.0,0.4,,,28.070175438596493,,0.5,0.09090909090909091,0.05263157894736842,,0.06666666666666667,0.047619047619047616,,0.14285714285714285,,,0.16666666666666666,,0.2727272727272727,0.6666666666666666,0.6666666666666666,1.0,0.36363636363636365,0.5,0.5,0.5,,,,0.45454545454545453,0.48156363636363636,,0.393,0.375,0.42857142857142855,0.11764705882352941,0.23529411764705882,10.122222222222222,0.35294117647058826,2.0,,,,,0.18181818181818182,1.0,1.0,1.0,1.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.18181818181818182,0.09090909090909091,1.0,1.0,1.0,0.09090909090909091,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1975,1610612751,Jamel Thomas,Jamel Thomas,1975,NJN,3384.0,56,-12.0,112,110,38.0,31.0,17.0,222,4.0,7.0,1.0,3.0,5.0,,7.0,5.0,16,,13.0,105,1.0,3.0,2.0,3.0,9.0,,6.0,2.0,8.0,2.0,1.0,,,,,,3.0,1.0,4.0,,5.0,4.0,9.0,3.0,2.0,5.0,4.0,1.0,6.0,2.0,3.0,6.0,,,,6.0,38.0,,0.2,0.25,0.3125,0.3333333333333333,0.3333333333333333,0.34210526315789475,0.3333333333333333,0.3,0.34210526315789475,0.3333333333333333,0.3,0.0625,,19.083969465648853,0.8333333333333334,,0.1111111111111111,0.05660377358490566,0.125,0.11363636363636363,0.06779661016949153,0.07692307692307693,,0.1111111111111111,0.125,0.10526315789473684,0.14285714285714285,0.3684210526315789,0.5714285714285714,0.6666666666666666,0.25,0.3684210526315789,,,,1.0,0.3333333333333333,0.5,0.5263157894736842,0.5146944444444445,0.5359666666666666,0.5349555555555556,,,0.15384615384615385,0.46153846153846156,9.16875,0.3392857142857143,2.0,,0.14285714285714285,,,0.10526315789473684,1.0,1.0,2.0,1.0,3.0,,3.0,2.0,1.0,,,,,1.0,0.3333333333333333,0.3333333333333333,0.15789473684210525,0.05263157894736842,1.0,1.0,1.0,0.10526315789473684,28.2,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.16666666666666666,0.07142857142857142,0.16666666666666666,0.5,0.5,0.6,0.1,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2109,1610612751,Eddie Gill,Eddie Gill,2109,NJN,2695.0,45,-2.0,91,87,22.0,17.0,12.0,178,1.0,1.0,,,,1.0,5.0,2.0,8,2.0,6.0,75,,,,,,,,2.0,2.0,,2.0,6.0,7.0,1.0,5.0,15.0,,,,,,,,2.0,1.0,,,,4.0,1.0,1.0,3.0,2.0,1.0,,,22.0,,0.5,0.5,0.25,,,0.2222222222222222,,,0.3,,,0.25,0.2,13.333333333333332,,,,,,,,,,,,,,0.1111111111111111,1.0,1.0,,0.5555555555555556,0.2,0.25,1.0,,,,0.2222222222222222,0.4157611111111111,,0.41565,0.1,0.1111111111111111,,,14.462499999999999,0.24175824175824176,2.0,,,,,0.2222222222222222,,,1.0,,1.0,,,1.0,1.0,,,,,,,,0.1111111111111111,,,,,0.1111111111111111,27.8,,,1.0,1.0,,4.0,1.0,1.0,,,,,,,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.5,1.0,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446,1610612751,Lucious Harris,Lucious Harris,446,NJN,546.0,9,-5.0,18,17,12.0,17.0,3.0,35,,,,,,1.0,2.0,1.0,2,2.0,7.0,25,,,2.0,,1.0,,3.0,,2.0,,,,,,,,,,,,,,,,,2.0,2.0,,2.0,1.0,,1.0,2.0,1.0,,3.0,12.0,1.0,,,0.5,,,0.625,,0.5,0.7,1.0,0.5,,,33.333333333333336,1.0,,,,,,,,,,,,,,,,,0.5,0.5,0.5,,,,,0.5,0.4579,,0.4663333333333333,0.2,0.3333333333333333,0.2857142857142857,0.42857142857142855,17.25,0.6666666666666666,,,,,,,,,2.0,1.0,2.0,2.0,,2.0,,,,,,,0.5,0.5,0.5,,,,,0.5,24.55,,,2.0,2.0,,,,,,,,,,,0.6666666666666666,,,,,,,,,1.0,1.0,1.0,3.0,1.0,0.5,0.5,0.5,0.5,0.5,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,1610612751,Doug Overton,Doug Overton,77,NJN,234.0,4,-3.0,7,9,4.0,,2.0,16,,,,,,,,,1,,,8,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,4.0,,,,,,,,,,,,,,,11.11111111111111,,,,,,,,,,,,,,,,,,,,,,,,,,0.3513,,0.3513,,,,,11.8,0.5714285714285714,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1735,1610612751,Vladimir Stepania,Vladimir Stepania,1735,NJN,1060.0,18,5.0,37,35,8.0,4.0,7.0,72,1.0,3.0,1.0,2.0,,,2.0,1.0,6,2.0,4.0,23,1.0,2.0,2.0,,,,,,2.0,2.0,,,1.0,,,3.0,3.0,1.0,5.0,,6.0,4.0,10.0,,,,,,3.0,1.0,,1.0,2.0,1.0,,,8.0,,,,0.16666666666666666,0.5,,0.16666666666666666,0.5,,0.2857142857142857,0.5,,,,22.22222222222222,,,0.3125,0.15,0.5,0.3333333333333333,0.13636363636363635,,,,0.3333333333333333,0.42857142857142855,0.5,0.5,0.3333333333333333,0.3333333333333333,,0.3333333333333333,,,,1.0,0.5,,0.5,0.49533333333333335,0.60275,,0.14285714285714285,0.14285714285714285,0.5,,7.133333333333333,0.21621621621621623,1.0,,,,,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,,,0.2727272727272727,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,1.0,1.0,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1915,1610612751,Evan Eschmeyer,Evan Eschmeyer,1915,NJN,586.0,10,-3.0,18,17,,,2.0,35,,1.0,,1.0,,,,,2,1.0,1.0,17,,1.0,1.0,,,,,,,,,,,,,,2.0,2.0,,,2.0,2.0,4.0,,,,,,,,2.0,2.0,2.0,1.0,,,,,,,,,,,,,0.16666666666666666,0.25,,,,15.0,,,,0.2222222222222222,1.0,0.2222222222222222,0.2,,0.3333333333333333,,,,1.0,0.5,,,,,,,,1.0,,,0.5,0.46725000000000005,0.5411,,0.3333333333333333,0.3333333333333333,1.0,,4.4,,1.0,,,,,0.5,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
271,1610612751,Johnny Newman,Johnny Newman,271,NJN,579.0,10,-7.0,19,19,16.0,12.0,4.0,38,,,,,,3.0,4.0,3.0,4,4.0,10.0,23,,,2.0,2.0,3.0,4.0,8.0,2.0,4.0,,,,,,,,1.0,,,,,1.0,1.0,,,1.0,1.0,,1.0,1.0,,,4.0,2.0,,8.0,16.0,,0.3333333333333333,0.3333333333333333,0.75,,0.6666666666666666,0.6,,0.5,0.7142857142857143,1.0,0.6666666666666666,,,33.333333333333336,1.0,,,0.1111111111111111,,,0.08333333333333333,,,,,,,,,,,0.8,0.75,0.75,0.3333333333333333,,,,0.2,0.39402,,0.39425,0.2857142857142857,0.3333333333333333,0.2,0.8,17.9,0.8421052631578947,,1.0,,,0.5,,,,1.0,,1.0,2.0,,1.0,,,,,,,,,0.2,,,,,0.2,27.4,,,1.0,1.0,,,,,,0.25,,,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
