EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Arc3FGM,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,PenaltyFG3M,PenaltyFG3A,PtsUnassisted3s,NonHeaveArc3FGM,ShortMidRangeAssists,BadPassOutOfBoundsTurnovers,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Arc3Accuracy,UnblockedArc3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,Corner3FGA,PenaltyCorner3FGA,PtsAssisted3s,Assisted3sPct,Corner3Frequency,Arc3PctAssisted,PenaltyCorner3Frequency,Corner3FGM,BlockedLongMidRange,Corner3Accuracy,UnblockedCorner3Accuracy,SecondChanceCorner3FGA,SecondChanceFG3A,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,Corner3PctAssisted,SecondChanceCorner3Frequency,ThreePtShootingFoulsDrawnPct,SecondChanceCorner3FGM,PenaltyCorner3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,HeaveAttempts,Fg3aBlocked,DefensiveGoaltends,SecondChanceFg3Pct,FG3APctBlocked,Arc3PctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,Defensive 3 Seconds Violations,on,3pt And 1 Free Throw Trips,OffensiveGoaltends,3SecondViolations,Corner3PctBlocked,Clear Path Fouls,HeaveMakes,BlockedCorner3
1110,1610612743,Mark Strickland,Mark Strickland,1110,DEN,31190.0,520.0,-78.0,1042.0,1049.0,364.0,396.0,137.0,2091.0,44.0,71.0,10.0,23.0,17.0,31.0,6.0,32.0,32.0,81.0,1.0,82.0,184.0,1.0,35.0,199.0,1100.0,11.0,29.0,6.0,28.0,27.0,68.0,13.0,67.0,128.0,36.0,18.0,1.0,12.0,12.0,5.0,17.0,4.0,1.0,7.0,5.0,39.0,4.0,38.0,1.0,14.0,52.0,11.0,77.0,43.0,120.0,4.0,12.0,8.0,4.0,8.0,6.0,16.0,4.0,2.0,1.0,24.0,2.0,9.0,29.0,58.0,4.0,7.0,57.0,1.0,22.0,7.0,18.0,1.0,1.0,13.0,5.0,19.0,11.0,67.0,364.0,10.0,0.7804878048780488,0.8767123287671232,0.4456521739130434,0.3793103448275862,0.3970588235294117,0.4432432432432432,0.3793103448275862,0.3970588235294117,0.4671361502347418,0.4117647058823529,0.4240506329113924,0.0054054054054054,0.0652173913043478,0.0704225352112676,0.15625,0.0246913580246913,19.733555370524563,0.3333333333333333,0.2619047619047619,0.0303030303030303,0.1405405405405405,0.0929095354523227,0.1728395061728395,0.0373831775700934,0.1463414634146341,0.0813953488372093,0.101010101010101,0.09375,0.0879120879120879,0.0131578947368421,0.0967741935483871,0.0909090909090909,0.1333333333333333,0.1746987951807229,0.1666666666666666,0.1904761904761904,0.0459770114942528,0.5789473684210527,0.3837837837837838,0.6197183098591549,0.6666666666666666,0.7045454545454546,0.1729729729729729,0.1875,0.2222222222222222,0.6666666666666666,0.4378378378378378,0.3950617283950617,0.4050632911392405,0.90625,0.0054054054054054,0.7931034482758621,0.4347826086956521,0.1,0.4558823529411764,0.5483870967741935,0.3891891891891892,0.4646002702702702,0.5357428571428572,0.4800911764705882,0.1067961165048543,0.1073170731707317,0.1407035175879397,0.3366834170854271,9.444021739130434,24.3,0.3493282149712092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
123,1610612743,Robert Pack,Robert Pack,123,DEN,17337.0,289.0,-67.0,595.0,601.0,208.0,209.0,77.0,1196.0,15.0,33.0,,1.0,9.0,16.0,7.0,16.0,15.0,38.0,1.0,37.0,87.0,1.0,34.0,111.0,628.0,3.0,6.0,2.0,8.0,17.0,37.0,16.0,53.0,32.0,42.0,,1.0,8.0,54.0,15.0,69.0,12.0,3.0,21.0,27.0,153.0,,4.0,,1.0,17.0,2.0,20.0,4.0,24.0,2.0,21.0,11.0,10.0,17.0,11.0,16.0,3.0,6.0,1.0,33.0,4.0,10.0,6.0,31.0,1.0,7.0,45.0,3.0,18.0,6.0,1.0,,,1.0,,1.0,1.0,53.0,208.0,8.0,0.4324324324324324,0.4324324324324324,0.425287356321839,0.5,0.4594594594594595,0.4375,0.5,0.4868421052631579,0.5091743119266054,0.5714285714285714,0.5408163265306123,0.0113636363636363,0.0919540229885057,0.2424242424242424,,,20.69970845481049,0.5151515151515151,0.08,,0.0809523809523809,0.0158102766798418,0.025,,0.072,0.0134680134680134,0.0131578947368421,0.0317460317460317,0.0087719298245614,,,0.0833333333333333,0.0526315789473684,0.0952380952380952,0.0333333333333333,,0.048780487804878,1.0,0.375,0.4545454545454545,0.6,0.4666666666666667,0.1818181818181818,0.4375,0.4375,,0.4318181818181818,0.3947368421052631,0.3947368421052631,0.6,0.0113636363636363,0.1666666666666666,,,0.4210526315789473,0.5625,0.3863636363636363,0.4913755681818182,0.4430666666666667,0.4921907894736843,0.174757281553398,0.1764705882352941,0.072072072072072,0.4774774774774775,9.9,25.5,0.3495798319327731,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,6.0,4.0,1.0,1.0,1.0,1.0,1.0,0.0263157894736842,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
145,1610612743,Tracy Murray,Tracy Murray,145,DEN,2217.0,37.0,-19.0,76.0,79.0,44.0,27.0,10.0,155.0,,2.0,,,,2.0,,1.0,,5.0,10.0,,8.0,11.0,3.0,15.0,87.0,,,1.0,1.0,,5.0,3.0,6.0,,,,10.0,,1.0,,1.0,,,,1.0,2.0,,1.0,,,2.0,,2.0,1.0,3.0,,3.0,2.0,1.0,2.0,1.0,,,1.0,,2.0,,2.0,3.0,3.0,,,4.0,,1.0,1.0,1.0,,,1.0,,1.0,,6.0,44.0,,,,,,,0.3157894736842105,,0.1363636363636363,0.3571428571428571,0.5,0.2307692307692307,0.5789473684210527,,,,,26.436781609195403,1.0,,,0.0769230769230769,0.0333333333333333,,,0.0666666666666666,0.0263157894736842,0.0833333333333333,,,,,,,0.1333333333333333,,,,,0.1052631578947368,,,,0.0526315789473684,,,,0.2631578947368421,,,,0.5263157894736842,,,,0.1818181818181818,,0.6842105263157895,0.4964710526315789,,0.4990363636363636,0.05,0.1111111111111111,0.0666666666666666,0.4,12.225,25.263636363636365,0.5789473684210527,4.0,1.0,5.0,4.0,1.0,6.0,,4.0,,,0.3636363636363636,0.1666666666666666,0.3636363636363636,0.4,0.4,0.4545454545454545,0.2,0.4,1.0,1.0,12.0,1.0,0.0526315789473684,1.0,0.0909090909090909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
1711,1610612743,Raef LaFrentz,Raef LaFrentz,1711,DEN,6745.0,112.0,-32.0,221.0,223.0,47.0,54.0,25.0,444.0,9.0,14.0,5.0,8.0,4.0,5.0,4.0,10.0,2.0,10.0,4.0,15.0,34.0,5.0,9.0,42.0,230.0,5.0,8.0,2.0,12.0,5.0,10.0,2.0,12.0,14.0,16.0,10.0,4.0,4.0,2.0,1.0,3.0,1.0,,2.0,,7.0,,10.0,1.0,4.0,15.0,2.0,21.0,11.0,32.0,2.0,2.0,1.0,1.0,5.0,1.0,2.0,1.0,4.0,1.0,7.0,1.0,1.0,9.0,16.0,2.0,,11.0,1.0,5.0,1.0,15.0,,,9.0,5.0,15.0,12.0,12.0,47.0,2.0,0.4666666666666667,0.7,0.4411764705882353,0.625,0.5,0.4230769230769231,0.625,0.5,0.4772727272727273,0.6666666666666666,0.5454545454545454,0.1282051282051282,0.1176470588235294,0.1428571428571428,0.2,,20.3187250996016,0.7142857142857143,0.3333333333333333,0.1666666666666666,0.1948051948051948,0.1075268817204301,0.2666666666666666,,0.2065217391304347,0.0847457627118644,0.0833333333333333,0.1515151515151515,0.0833333333333333,,,0.15,0.2068965517241379,0.2142857142857142,0.2857142857142857,,0.1111111111111111,0.8,0.358974358974359,0.6428571428571429,0.75,0.4444444444444444,0.2564102564102564,0.4,0.5,0.5,0.2564102564102564,0.2,0.2,0.5,0.1025641025641025,1.0,0.625,,0.5,0.8,0.4871794871794871,0.4624435897435897,0.574275,0.47852,0.1162790697674418,0.131578947368421,0.2857142857142857,0.2857142857142857,7.726470588235295,24.66,0.2126696832579185,,,,1.0,,,3.0,,,,0.2,,0.2,,,,,,1.0,,,,0.0256410256410256,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
384,1610612743,Calbert Cheaney,Calbert Cheaney,384,DEN,391.0,7.0,6.0,14.0,13.0,14.0,11.0,2.0,27.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,,1.0,2.0,,,2.0,7.0,1.0,1.0,,2.0,1.0,2.0,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,2.0,14.0,,1.0,1.0,0.5,1.0,0.5,0.5,1.0,0.5,0.5,1.0,0.5,,,,,,17.64705882352941,1.0,,,,,,,,,,,,,,,,,,,,,0.5,1.0,1.0,1.0,,,,,0.5,,,,,1.0,1.0,1.0,0.5,1.0,0.5,0.49005,0.5528,0.49005,,,1.0,1.0,8.65,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
45,1610612743,George McCloud,George McCloud,45,DEN,21398.0,357.0,-88.0,699.0,710.0,210.0,254.0,83.0,1409.0,9.0,21.0,,3.0,3.0,4.0,9.0,23.0,14.0,40.0,38.0,32.0,84.0,47.0,38.0,162.0,779.0,,6.0,,,5.0,13.0,14.0,45.0,44.0,20.0,,38.0,11.0,36.0,6.0,42.0,5.0,1.0,18.0,11.0,90.0,1.0,6.0,,9.0,26.0,2.0,37.0,7.0,44.0,1.0,10.0,8.0,2.0,16.0,9.0,5.0,1.0,7.0,,21.0,3.0,10.0,17.0,35.0,3.0,1.0,40.0,4.0,15.0,3.0,8.0,,,3.0,4.0,8.0,5.0,45.0,210.0,8.0,0.6875,0.6875,0.3809523809523809,,0.3846153846153846,0.4732824427480916,,0.5344827586206896,0.5376712328767124,,0.6142857142857143,0.3587786259541984,0.1309523809523809,0.238095238095238,0.1739130434782608,0.05,21.0062893081761,0.7619047619047619,0.0606060606060606,,0.1023622047244094,0.0225563909774436,0.1636363636363636,0.0147058823529411,0.1132686084142394,0.0209580838323353,0.0181818181818181,0.0229885057471264,0.0241935483870967,0.0208333333333333,,0.0909090909090909,0.1447368421052631,0.0803571428571428,0.1951219512195122,0.0714285714285714,0.0149253731343283,0.625,0.1603053435114503,0.4285714285714285,0.5625,0.4444444444444444,0.1755725190839694,0.391304347826087,0.4736842105263157,0.5555555555555556,0.3053435114503817,0.35,0.3684210526315789,0.9285714285714286,0.2900763358778626,0.4285714285714285,,,0.1379310344827586,0.75,0.5190839694656488,0.4729938931297709,0.4670999999999999,0.4679034482758621,0.1118881118881118,0.1578947368421052,,0.2777777777777778,11.84880952380952,25.185106382978724,0.3004291845493562,17.0,7.0,15.0,20.0,7.0,16.0,3.0,17.0,7.0,2.0,0.425531914893617,0.4375,0.425531914893617,0.4473684210526316,0.4473684210526316,0.5172413793103449,0.4666666666666667,0.4473684210526316,9.0,1.0,57.0,0.95,0.0687022900763358,0.9411764705882352,0.0344827586206896,3.0,1.0,0.3333333333333333,0.3333333333333333,1.0,1.0,5.0,1.0,1.0,0.1428571428571428,0.0208333333333333,,,,,,,,,,,,,,,,,,,True,,,,,,,
1721,1610612743,Keon Clark,Keon Clark,1721,DEN,5399.0,90.0,2.0,185.0,186.0,84.0,67.0,26.0,371.0,10.0,13.0,2.0,3.0,6.0,7.0,1.0,12.0,,3.0,,11.0,28.0,,10.0,32.0,180.0,2.0,6.0,,4.0,6.0,14.0,2.0,14.0,16.0,6.0,4.0,,3.0,2.0,,2.0,,,,2.0,4.0,1.0,4.0,1.0,5.0,16.0,2.0,23.0,6.0,29.0,,3.0,1.0,2.0,,,8.0,1.0,,,8.0,1.0,2.0,7.0,14.0,,5.0,14.0,,5.0,2.0,9.0,,,5.0,3.0,9.0,2.0,14.0,84.0,,0.7272727272727273,0.8888888888888888,0.3928571428571428,0.3333333333333333,0.4285714285714285,0.3928571428571428,0.3333333333333333,0.4285714285714285,0.4571428571428571,0.3333333333333333,0.4375,,0.1071428571428571,0.0769230769230769,0.1666666666666666,,20.187793427230048,,0.2857142857142857,0.1666666666666666,0.1951219512195122,0.0588235294117647,0.3846153846153846,0.0625,0.2210526315789473,0.0595238095238095,0.05,0.0454545454545454,0.0769230769230769,0.0769230769230769,,0.12,0.1904761904761904,0.25,0.375,0.4,,0.2222222222222222,0.4642857142857143,0.7692307692307693,0.8333333333333334,0.7,0.4285714285714285,0.0833333333333333,0.1,1.0,0.1071428571428571,,,,,0.5,0.6666666666666666,,0.5,0.8571428571428571,0.4642857142857143,0.489042857142857,0.47966,0.4900285714285713,0.1515151515151515,0.1515151515151515,0.125,0.4375,5.342857142857143,,0.4540540540540541,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
1763,1610612743,Ryan Bowen,Ryan Bowen,1763,DEN,9252.0,154.0,1.0,316.0,316.0,127.0,145.0,51.0,632.0,17.0,21.0,7.0,8.0,7.0,8.0,1.0,5.0,4.0,6.0,1.0,22.0,32.0,1.0,9.0,53.0,317.0,8.0,9.0,4.0,20.0,9.0,12.0,5.0,23.0,28.0,16.0,10.0,1.0,4.0,9.0,,9.0,,,3.0,4.0,18.0,2.0,11.0,1.0,1.0,12.0,,13.0,14.0,27.0,,9.0,9.0,,3.0,2.0,1.0,,1.0,,4.0,,1.0,7.0,21.0,3.0,,14.0,4.0,7.0,2.0,4.0,,,3.0,1.0,4.0,2.0,23.0,127.0,6.0,0.6363636363636364,0.8235294117647058,0.6875,0.8888888888888888,0.75,0.6666666666666666,0.8888888888888888,0.6923076923076923,0.6973684210526315,0.8333333333333334,0.6764705882352942,0.0303030303030303,0.125,0.0476190476190476,0.6,,11.140583554376658,0.75,,0.1111111111111111,0.1121495327102803,0.0839694656488549,0.0476190476190476,0.0666666666666666,0.1015625,0.0807453416149068,0.0476190476190476,0.1538461538461538,0.06,0.0769230769230769,,0.1071428571428571,0.0666666666666666,0.1428571428571428,0.0588235294117647,,,0.5,0.6363636363636364,0.8095238095238095,0.85,0.5294117647058824,0.1515151515151515,0.2,0.5,1.0,0.1818181818181818,0.6666666666666666,0.6666666666666666,1.0,0.0303030303030303,0.8888888888888888,0.875,0.2857142857142857,0.6153846153846154,0.875,0.6666666666666666,0.5258833333333334,0.5592571428571429,0.5190884615384616,0.1944444444444444,0.2,0.3773584905660377,0.4339622641509434,4.706249999999999,25.8,0.4018987341772151,,,1.0,,,1.0,,,2.0,,,,,,,0.0769230769230769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
702,1610612743,Voshon Lenard,Voshon Lenard,702,DEN,13738.0,229.0,-35.0,454.0,459.0,133.0,163.0,56.0,913.0,12.0,17.0,1.0,1.0,4.0,6.0,3.0,10.0,6.0,23.0,23.0,21.0,50.0,40.0,12.0,87.0,484.0,1.0,2.0,2.0,13.0,6.0,17.0,10.0,34.0,18.0,24.0,2.0,22.0,5.0,21.0,1.0,22.0,1.0,,12.0,6.0,45.0,1.0,1.0,,5.0,15.0,,20.0,2.0,22.0,,9.0,5.0,4.0,7.0,5.0,5.0,,2.0,,12.0,,2.0,8.0,24.0,1.0,2.0,14.0,1.0,3.0,3.0,1.0,1.0,1.0,,,2.0,1.0,34.0,133.0,10.0,0.4285714285714285,0.45,0.42,0.5,0.3529411764705882,0.4166666666666667,0.6875,0.4285714285714285,0.4473684210526316,0.7222222222222222,0.515625,0.4444444444444444,0.1,0.1176470588235294,0.3,,20.656370656370655,0.5833333333333334,,,0.0903614457831325,0.0059171597633136,0.1428571428571428,0.0175438596491228,0.099502487562189,0.0088495575221238,,,0.0128205128205128,0.0277777777777777,,0.0961538461538461,0.0975609756097561,0.0821917808219178,0.2083333333333333,,,0.5,0.1888888888888888,0.7058823529411765,0.8,0.3333333333333333,0.1111111111111111,0.3,0.4285714285714285,0.3333333333333333,0.2555555555555555,0.2608695652173913,0.2608695652173913,0.6666666666666666,0.2555555555555555,0.125,1.0,,0.2142857142857142,0.6666666666666666,0.6333333333333333,0.4957303370786515,0.4848499999999999,0.4776589285714286,0.0326086956521739,0.0576923076923076,0.1494252873563218,0.3908045977011494,10.59,25.555000000000003,0.2929515418502202,7.0,3.0,8.0,11.0,4.0,11.0,,7.0,3.0,1.0,0.275,0.3636363636363636,0.282051282051282,0.3043478260869565,0.3181818181818182,0.2857142857142857,0.375,0.3181818181818182,17.0,3.0,33.0,1.0,0.1888888888888888,1.0,0.1071428571428571,4.0,1.0,0.2352941176470588,0.2352941176470588,3.0,6.0,2.0,,1.0,0.375,,2.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,0.5,0.025,0.0434782608695652,0.6666666666666666,1.0,0.375,0.3333333333333333,1.0,0.3333333333333333,,True,,,,,,,
1899,1610612743,James Posey,James Posey,1899,DEN,9945.0,166.0,18.0,336.0,333.0,101.0,107.0,39.0,669.0,13.0,19.0,4.0,7.0,3.0,6.0,1.0,3.0,,5.0,10.0,14.0,27.0,19.0,5.0,54.0,320.0,4.0,7.0,,8.0,3.0,9.0,3.0,18.0,20.0,8.0,6.0,10.0,1.0,9.0,3.0,12.0,2.0,1.0,2.0,5.0,27.0,5.0,8.0,,2.0,21.0,1.0,24.0,13.0,37.0,2.0,6.0,4.0,2.0,5.0,5.0,6.0,1.0,,,11.0,3.0,1.0,7.0,21.0,3.0,2.0,9.0,,3.0,1.0,2.0,,,,2.0,2.0,1.0,18.0,101.0,2.0,0.7142857142857143,0.9090909090909092,0.5185185185185185,0.5714285714285714,0.3333333333333333,0.532608695652174,0.4444444444444444,0.5357142857142857,0.54,0.4444444444444444,0.5294117647058824,0.4130434782608695,0.037037037037037,0.0526315789473684,,,16.010498687664043,0.4545454545454545,0.0833333333333333,,0.1810344827586207,0.0625,0.064516129032258,0.1351351351351351,0.1564625850340136,0.0787878787878787,0.1875,0.054054054054054,,0.1304347826086956,0.1428571428571428,0.1379310344827586,0.2777777777777778,0.1372549019607843,0.0416666666666666,0.1428571428571428,0.0833333333333333,0.5,0.4130434782608695,0.6842105263157895,0.7222222222222222,0.6923076923076923,0.0652173913043478,0.3333333333333333,0.3333333333333333,1.0,0.108695652173913,,,,0.217391304347826,0.7777777777777778,0.5714285714285714,0.25,0.4285714285714285,0.5,0.8260869565217391,0.5538217391304348,0.5799199999999999,0.5042642857142857,0.0612244897959183,0.1,0.1481481481481481,0.3333333333333333,4.444444444444445,24.75263157894737,0.3005952380952381,4.0,2.0,3.0,7.0,3.0,5.0,3.0,4.0,2.0,1.0,0.3684210526315789,0.6,0.3684210526315789,0.4,0.4,0.2142857142857142,0.6666666666666666,0.4,9.0,2.0,18.0,0.8571428571428571,0.1956521739130435,0.75,0.1428571428571428,3.0,,0.3333333333333333,0.3333333333333333,,2.0,1.0,,1.0,,,,1.0,,2.0,,,,,,,,,,0.2222222222222222,,,0.5,2.0,True,,,,,,,
