EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,Points,OpponentPoints,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,ShootingFouls,Fouls,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,AtRimFrequency,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyAtRimFrequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyFG2M,PtsUnassisted2s,OffTwoPtRebounds,PenaltyTurnovers,Offensive Fouls,PenaltyFg2Pct,OffTwoPtReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,AtRimFGM,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,FtPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFtPoints,PtsPutbacks,Fg2aBlocked,TwoPtAssists,Assists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,SelfOReb,LostBallTurnovers,Travels,SecondChanceTurnovers,Loose Ball Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Defensive 3 Seconds Violations,NonShootingPenaltyNonTakeFouls,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG2APctBlocked,ShortMidRangePctBlocked,OffThreePtReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,SelfORebPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimAccuracy,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,Corner3FGA,AtRimAssists,LostBallSteals,Corner3Frequency,SecondChanceCorner3FGA,PenaltyCorner3FGA,SecondChanceFG3A,Fg3aBlocked,ThreePtAssists,Corner3Assists,FG3APctBlocked,Arc3PctBlocked,SecondChanceCorner3Frequency,PenaltyCorner3Frequency,LongMidRangePctBlocked,SecondChanceAtRimPctAssisted,Arc3Assists,LostBallOutOfBoundsTurnovers,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Corner3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,BlockedShortMidRange,SecondChanceFg3Pct,AtRimPctBlocked,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,DefCorner3ReboundPct,on,SecondChanceCorner3FGM,PenaltyCorner3FGM,HeaveAttempts,Technical Free Throw Trips,Blocked3s,BlockedCorner3,BlockedLongMidRange,DefensiveGoaltends,OffensiveGoaltends,OffArc3ReboundPct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy,3SecondViolations,3pt And 1 Free Throw Trips,BlockedArc3,PtsUnassisted3s,Clear Path Fouls,Corner3PctBlocked,HeaveMakes
1890,1610612756,Shawn Marion,Shawn Marion,1890,PHX,1421.0,24,14.0,52,55,20,36,12.0,107,1.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,5.0,1.0,1.0,9.0,51.0,1.0,1.0,1.0,3.0,6.0,3.0,1.0,1.0,1.0,1.0,2.0,4.0,7.0,1.0,8.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0,3.0,20,1.0,1.0,1.0,1.0,1.0,1.0,0.6,0.75,0.75,0.75,0.75,0.1666666666666666,12.12121212121212,0.5,0.8,0.3333333333333333,0.1818181818181818,0.2,0.1875,0.2857142857142857,0.25,1.0,0.1666666666666666,0.5,0.6666666666666666,0.6666666666666666,1.0,0.1666666666666666,1.0,1.0,1.0,0.1666666666666666,1.0,1.0,1.0,0.5,0.5,1.0,0.3333333333333333,1.0,0.4293416666666667,0.543125,0.3333333333333333,9.4,25.1,0.3846153846153846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
2054,1610612756,Jake Tsakalidis,Jake Tsakalidis,2054,PHX,458.0,8,3.0,14,15,4,10,2.0,29,,,1.0,1.0,1.0,1.0,,,,,2.0,2.0,,,4.0,13.0,1.0,,,2.0,2.0,,,,,,,,,1.0,1.0,,,,,,1.0,1.0,1.0,2.0,,,,,2.0,4,0.5,0.5,,,,,1.0,1.0,1.0,1.0,1.0,,18.75,,,,,,,,,,,0.5,1.0,1.0,,0.5,1.0,1.0,1.0,,,,,,,,,,0.3688,0.3808,0.5,13.15,,0.2857142857142857,1.0,2.0,1.0,1.0,1.0,1.0,0.5,0.25,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
2092,1610612756,Ruben Garces,Ruben Garces,2092,PHX,3720.0,62,-2.0,132,135,37,76,24.0,267,12.0,3.0,,2.0,,1.0,,,,,7.0,15.0,,,16.0,127.0,3.0,,,5.0,8.0,,,,,1.0,8.0,1.0,10.0,12.0,22.0,2.0,2.0,2.0,,,3.0,5.0,5.0,14.0,1.0,1.0,1.0,,5.0,37,0.5714285714285714,1.0,,,,,0.4666666666666667,0.4666666666666667,0.6666666666666666,0.4210526315789473,0.5,,14.634146341463415,0.4,0.1428571428571428,,0.1739130434782608,0.0714285714285714,0.15,0.1363636363636363,0.0909090909090909,,0.8,0.1333333333333333,,,,0.0666666666666666,,,,,,,,1.0,,,0.8,,0.52258,0.5797666666666667,0.3125,2.4133333333333336,,0.2803030303030303,2.0,6.0,11.0,1.0,2.0,0.6666666666666666,0.1833333333333333,0.1666666666666666,0.0952380952380952,7.0,3.0,7.0,2.0,2.0,3.0,8.0,1.0,7.0,1.0,6.0,1.0,4.0,4.0,1.0,3.0,8.0,1.0,1.0,2.0,1.0,1.0,3.0,8.0,1.0,4.0,1.0,1.0,2.0,0.375,0.375,0.35,0.0666666666666666,0.5,0.0833333333333333,0.2631578947368421,0.2,0.1666666666666666,0.1538461538461538,0.2727272727272727,0.1428571428571428,0.5833333333333334,0.5833333333333334,0.5714285714285714,0.875,0.4285714285714285,0.6666666666666666,0.54655,0.2222222222222222,0.2222222222222222,0.4375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
2101,1610612756,Paul McPherson,Paul McPherson,2101,PHX,1803.0,30,16.0,70,70,25,48,16.0,140,9.0,4.0,,3.0,3.0,5.0,,1.0,,,9.0,17.0,,4.0,18.0,60.0,5.0,,,6.0,8.0,,1.0,,,2.0,2.0,,4.0,3.0,7.0,1.0,,2.0,,1.0,,2.0,1.0,1.0,,,,,6.0,25,0.4444444444444444,0.5,,,,,0.5294117647058824,0.4285714285714285,0.6,0.4285714285714285,0.6,0.1904761904761904,25.555555555555557,1.0,,,0.1052631578947368,0.1818181818181818,0.1333333333333333,0.1111111111111111,0.2,,0.4285714285714285,0.1428571428571428,,,,0.238095238095238,0.6,0.6,0.3333333333333333,0.0476190476190476,,,,0.8,,,0.6190476190476191,,0.530497619047619,0.60198,0.3333333333333333,6.305882352941176,23.975,0.3571428571428571,3.0,10.0,3.0,1.0,,0.6,0.0967741935483871,0.081081081081081,0.125,6.0,1.0,2.0,3.0,,1.0,2.0,,2.0,,2.0,,4.0,4.0,3.0,,8.0,,1.0,1.0,,,,,,,,,,0.5,0.5,0.5,,,,0.1428571428571428,,,0.25,,0.0833333333333333,0.6666666666666666,0.6666666666666666,0.5,1.0,0.5,0.75,0.5436,,,0.1111111111111111,3.0,1.0,1.0,0.1428571428571428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
960,1610612756,Tony Delk,Tony Delk,960,PHX,2259.0,38,2.0,80,83,34,52,15.0,163,,,4.0,5.0,1.0,1.0,,3.0,,,5.0,6.0,,5.0,10.0,81.0,3.0,,1.0,6.0,6.0,,3.0,,,1.0,3.0,,4.0,,4.0,1.0,,,,,,,3.0,5.0,,,,,6.0,34,0.6,0.6,,,,,0.8333333333333334,0.4545454545454545,0.75,0.4545454545454545,0.75,0.4545454545454545,11.11111111111111,,,,0.125,0.1666666666666666,0.1333333333333333,0.1333333333333333,0.2,,,0.4545454545454545,0.8,0.8,0.5,0.0909090909090909,1.0,1.0,1.0,0.2727272727272727,,,,,,,0.4545454545454545,,0.4750727272727273,0.433825,0.6,11.283333333333331,23.96,0.425,3.0,4.0,,,,1.0,,,,,,,,,2.0,3.0,,4.0,,,,6.0,7.0,1.0,1.0,15.0,,,,,,,,,,,,,0.6666666666666666,0.5,0.5,,,,,,,,0.5,,,,,,,,0.4478,,,0.4,2.0,4.0,1.0,0.1818181818181818,1.0,1.0,1.0,1.0,1.0,1.0,0.2,0.3333333333333333,0.25,0.25,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
2091,1610612756,Daniel Santiago,Daniel Santiago,2091,PHX,1420.0,24,-18.0,51,51,7,27,11.0,102,5.0,,1.0,3.0,,3.0,,,,,4.0,11.0,,,8.0,51.0,1.0,,,,4.0,,,,,1.0,,,1.0,4.0,5.0,2.0,2.0,1.0,,1.0,,1.0,4.0,6.0,,,,,,7,0.5,1.0,,,,,0.3636363636363636,0.3636363636363636,,0.3333333333333333,,,19.402985074626866,1.0,,,,0.125,0.0416666666666666,,0.125,,0.4545454545454545,0.2727272727272727,0.3333333333333333,0.3333333333333333,1.0,0.2727272727272727,,,,,,,,,,,0.4545454545454545,,0.4942363636363636,0.3518,,7.381818181818181,,0.1372549019607843,,4.0,4.0,,,,0.1290322580645161,0.1081081081081081,,3.0,3.0,5.0,,,3.0,5.0,,6.0,,4.0,1.0,,,,,,,1.0,,,,,2.0,,1.0,,,,0.6,0.6,0.6,0.0909090909090909,,,0.25,0.1333333333333333,,,,0.1666666666666666,0.6,0.6,0.3333333333333333,1.0,0.6,,0.577575,0.0833333333333333,0.0833333333333333,0.75,,,,,,,,,,,,,,,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
467,1610612756,Jason Kidd,Jason Kidd,467,PHX,1141.0,19,5.0,42,45,25,29,8.0,87,4.0,4.0,2.0,7.0,,,,2.0,,1.0,4.0,11.0,,2.0,17.0,46.0,7.0,,1.0,14.0,,,2.0,,,,2.0,1.0,3.0,2.0,5.0,1.0,,2.0,1.0,2.0,3.0,5.0,,4.0,,,,,14.0,25,,,,,,,0.3636363636363636,0.3076923076923077,0.5,0.4722222222222222,0.6363636363636364,0.1538461538461538,43.39622641509434,0.4,0.25,,0.1818181818181818,,0.1538461538461538,,,,0.3076923076923077,0.5384615384615384,0.2857142857142857,0.4,,,,,,0.1538461538461538,,,,0.5,0.125,,0.4615384615384615,,0.4680884615384615,0.4910624999999999,0.8235294117647058,5.345454545454546,25.450000000000003,0.5952380952380952,4.0,8.0,1.0,4.0,,0.5714285714285714,0.0833333333333333,0.1111111111111111,0.5,2.0,,,2.0,9.0,1.0,2.0,,2.0,6.0,,2.0,4.0,6.0,1.0,1.0,14.0,1.0,,,,1.0,1.0,11.0,,3.0,1.0,,4.0,0.5,0.5,0.5,0.1818181818181818,0.2857142857142857,0.1666666666666666,,,0.3333333333333333,0.4,,,0.5,0.5,,,,0.5,0.3179,0.2352941176470588,0.2142857142857142,0.1176470588235294,,2.0,1.0,,,,,,2.0,,,,,,,,2.0,1.0,1.0,0.3333333333333333,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
53,1610612756,Mario Elie,Mario Elie,53,PHX,617.0,10,-8.0,20,20,1,11,3.0,40,1.0,,1.0,3.0,,,,,,,2.0,4.0,,,5.0,25.0,,,,,2.0,,,,,,2.0,,2.0,,2.0,,,,,,,,,,,,,,,1,0.5,0.5,,,,,0.5,0.5,,0.625,,,17.391304347826086,,,,0.2857142857142857,,0.25,0.25,,,0.25,0.75,0.3333333333333333,0.5,1.0,,,,,,,,,,,,0.25,,0.4191749999999999,,,7.45,,0.05,,2.0,,,,,,,,1.0,,,,1.0,,,,,,,1.0,1.0,1.0,,,2.0,,,,,,,1.0,1.0,1.0,,,,,,,0.25,0.3333333333333333,,,,,,1.0,,1.0,1.0,,,,,,0.25,0.25,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
361,1610612756,Clifford Robinson,Clifford Robinson,361,PHX,661.0,11,-9.0,22,26,9,18,1.0,48,2.0,,,1.0,1.0,4.0,,,,,3.0,7.0,,,10.0,28.0,2.0,,,4.0,4.0,,,,,,2.0,,2.0,,2.0,,,,,,,,,,,,,,4.0,9,0.6666666666666666,0.6666666666666666,,,,,0.4285714285714285,0.4285714285714285,,0.5555555555555556,0.5,,39.130434782608695,,,,0.1818181818181818,,0.1818181818181818,0.2,,,0.2857142857142857,0.1428571428571428,,,,0.5714285714285714,0.25,0.25,1.0,,,,,,,,0.2857142857142857,,0.4452428571428571,0.3795,0.4,12.428571428571429,,0.4090909090909091,,2.0,,,,,,,,2.0,,,,4.0,,,,,4.0,,,,,,,,,,,,,,4.0,,2.0,,,,,,,,,,,,,0.2,,,1.0,1.0,0.5,,,,,0.2222222222222222,0.2222222222222222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
915,1610612756,Rodney Rogers,Rodney Rogers,915,PHX,1682.0,28,-5.0,54,56,10,23,7.0,110,4.0,,1.0,3.0,2.0,6.0,1.0,1.0,,,4.0,13.0,2.0,3.0,16.0,52.0,1.0,,1.0,2.0,2.0,6.0,1.0,1.0,,,2.0,,2.0,1.0,3.0,3.0,1.0,2.0,,1.0,1.0,3.0,1.0,1.0,1.0,,1.0,,2.0,10,0.25,0.25,1.0,0.6666666666666666,,0.6666666666666666,0.3076923076923077,0.4375,0.5,0.4705882352941176,0.5,0.1875,30.769230769230766,0.6666666666666666,,,0.08,,0.074074074074074,0.1666666666666666,,,0.25,0.1875,0.3333333333333333,0.3333333333333333,,0.375,0.3333333333333333,0.4,0.5,0.0625,1.0,1.0,1.0,,,,0.4375,1.0,0.470271875,0.484375,0.125,10.307692307692308,23.600000000000005,0.1851851851851851,1.0,6.0,1.0,,,1.0,0.0384615384615384,0.0333333333333333,,1.0,,,,2.0,1.0,2.0,,5.0,,,2.0,1.0,1.0,,1.0,2.0,,,1.0,,,,2.0,,1.0,,,,0.5,0.8333333333333334,0.8333333333333334,0.1538461538461538,,,,0.1111111111111111,,,,,0.25,0.3333333333333333,,,,,0.4485833333333333,0.0588235294117647,0.0714285714285714,0.3125,2.0,,2.0,0.125,,1.0,1.0,,,,,,,0.5,0.1666666666666666,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.5,0.5,1.0,0.3333333333333333,1.0,1.0,,True,,,,,,,,,,,,,,,,,,,,
