EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,OffensiveGoaltends,3SecondViolations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,FTOffRebounds,Blocked3s,BlockedCorner3,OffFTReboundPct,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,FG3M,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PtsAssisted3s,HeaveAttempts,NonHeaveArc3FGM,Fg3aBlocked,ShortMidRangeAssists,Technical Free Throw Trips,BlockedLongMidRange,DefensiveGoaltends,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,Arc3PctBlocked,OffCorner3ReboundPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,PtsUnassisted3s,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,BlockedArc3,Defensive 3 Seconds Violations,on,3pt And 1 Free Throw Trips,Clear Path Fouls,HeaveMakes
1499,1610612738,Tony Battie,Tony Battie,1499,BOS,15729.0,262,-9.0,514,519,175,161,64,1033,21.0,31,5.0,12.0,7.0,9.0,8.0,18,6.0,17.0,2.0,1.0,35,66,2.0,9,79,495,6.0,14,3.0,15.0,12.0,20,1.0,6.0,30,60.0,10,4.0,2.0,3,2,3.0,5,2.0,1.0,1.0,1.0,13,3.0,16.0,3.0,38,7.0,48,19.0,67,2.0,11,10.0,1.0,4,2.0,3.0,8.0,2.0,1.0,1.0,12,3.0,5.0,24,46,10.0,1.0,17,3.0,6,4.0,15.0,7.0,8.0,15.0,9.0,1.0,1.0,30,175,9.0,0.8571428571428571,0.9090909090909091,0.5303030303030303,0.42857142857142855,0.6,0.5147058823529411,0.42857142857142855,0.5714285714285714,0.5266666666666666,0.46875,0.5769230769230769,0.029411764705882353,0.045454545454545456,0.06451612903225806,0.05555555555555555,14.922813036020584,0.3333333333333333,0.2916666666666667,0.20320855614973263,0.07920792079207921,0.08823529411764706,0.057692307692307696,0.18552036199095023,0.07480314960629922,0.05555555555555555,0.06349206349206349,0.11940298507462686,0.07317073170731707,0.2391304347826087,0.21739130434782608,0.17894736842105263,0.09090909090909091,0.08333333333333333,0.06666666666666667,0.6,0.45588235294117646,0.6774193548387096,0.7241379310344828,0.8571428571428571,0.2647058823529412,0.4444444444444444,0.47058823529411764,0.75,0.25,0.35294117647058826,0.35294117647058826,1.0,0.029411764705882353,0.8571428571428571,0.4166666666666667,0.6,0.42857142857142855,0.7777777777777778,0.047619047619047616,0.4852941176470588,0.45894850746268656,0.49712307692307695,0.4596349999999999,0.08450704225352113,0.08695652173913043,0.189873417721519,0.379746835443038,7.122727272727271,31.9,0.3404669260700389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
1548,1610612738,Mark Blount,Mark Blount,1548,BOS,24387.0,406,-30.0,773,778,208,213,88,1551,19.0,37,9.0,16.0,3.0,6.0,5.0,20,1.0,10.0,,,25,67,,22,72,771,9.0,19,8.0,26.0,5.0,8,,8.0,18,28.0,22,14.0,,7,9,3.0,12,3.0,,3.0,6.0,27,7.0,28.0,11.0,34,5.0,50,37.0,87,2.0,13,10.0,3.0,4,3.0,1.0,16.0,2.0,3.0,5.0,20,3.0,7.0,34,71,12.0,3.0,33,3.0,16,2.0,19.0,15.0,4.0,20.0,10.0,1.0,1.0,18,208,9.0,0.56,0.7777777777777778,0.373134328358209,0.47368421052631576,0.625,0.373134328358209,0.47368421052631576,0.625,0.43902439024390244,0.5416666666666666,0.6923076923076923,,0.1044776119402985,0.10810810810810811,0.15,11.61731207289294,0.2,0.16129032258064516,0.125,0.10852713178294573,0.13414634146341464,0.06140350877192982,0.1271186440677966,0.09408602150537634,0.14444444444444443,0.0975609756097561,0.08139534883720931,0.08536585365853659,0.10465116279069768,0.19047619047619047,0.10569105691056911,0.14084507042253522,0.09090909090909091,0.05714285714285714,0.5,0.5522388059701493,0.5135135135135135,0.5757575757575758,0.5789473684210527,0.29850746268656714,0.25,0.29411764705882354,0.4,0.14925373134328357,0.1,0.1,1.0,,0.8421052631578947,0.5625,0.1111111111111111,0.75,0.5,,0.5522388059701493,0.47857611940298506,0.5263941176470588,0.4832375,0.2,0.2,0.3611111111111111,0.25,5.785074626865671,,0.2690815006468305,2.0,1.0,1.0,0.06451612903225806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
179,1610612738,Bryant Stith,Bryant Stith,179,BOS,37129.0,619,62.0,1218,1226,559,585,135,2444,19.0,34,2.0,7.0,10.0,14.0,8.0,18,18.0,47.0,35.0,15.0,45,99,70.0,52,214,1178,2.0,12,6.0,19.0,21.0,43,31.0,30.0,105,56.0,34,2.0,34.0,9,32,12.0,44,9.0,3.0,16.0,11.0,100,5.0,9.0,13.0,53,2.0,68,14.0,82,3.0,32,19.0,13.0,13,2.0,8.0,6.0,1.0,5.0,1.0,19,3.0,10.0,26,52,2.0,1.0,65,2.0,18,11.0,4.0,2.0,1.0,4.0,1.0,,,105,559,12.0,0.6222222222222222,0.6363636363636364,0.45454545454545453,0.16666666666666666,0.4883720930232558,0.47928994082840237,0.325,0.5067567567567568,0.5255102040816326,0.3958333333333333,0.5489130434782609,0.41420118343195267,0.09090909090909091,0.17647058823529413,0.1111111111111111,15.647743813682679,0.6842105263157895,0.05128205128205128,0.12128146453089245,0.022388059701492536,0.125,0.033783783783783786,0.12199630314232902,0.025454545454545455,0.00625,0.029411764705882353,0.03571428571428571,0.039603960396039604,0.1015625,0.14049586776859505,0.12234042553191489,0.10975609756097561,0.18181818181818182,0.03571428571428571,0.25,0.20118343195266272,0.5588235294117647,0.6785714285714286,0.5263157894736842,0.10650887573964497,0.4444444444444444,0.5,0.375,0.2781065088757396,0.3829787234042553,0.391304347826087,0.8333333333333334,0.20710059171597633,0.35,0.2857142857142857,0.5,0.1891891891891892,0.7142857142857143,0.20270270270270271,0.6153846153846154,0.4927815476190477,0.42878928571428576,0.4808945205479453,0.0972972972972973,0.1565217391304348,0.08878504672897196,0.49065420560747663,10.394949494949497,24.571428571428573,0.45894909688013136,,,,,13.0,35.0,1.0,2.0,5.0,16.0,11.0,2.0,6.0,6.0,24.0,3.0,8.0,11.0,72.0,1.0,11.0,3.0,5.0,9.0,1.0,1.0,1.0,0.34285714285714286,0.375,0.3548387096774194,0.34782608695652173,0.04285714285714286,0.02127659574468085,0.02857142857142857,0.05714285714285714,0.02127659574468085,0.20710059171597633,0.37142857142857144,0.38235294117647056,1.0,0.3142857142857143,0.3333333333333333,1.0,0.1,0.5,1.0,0.3,0.3333333333333333,1.0,0.21621621621621623,0.3125,0.4,0.3235294117647059,,,,,,True,,,
1960,1610612738,Milt Palacio,Milt Palacio,1960,BOS,39944.0,666,-32.0,1285,1314,570,583,140,2599,51.0,84,3.0,7.0,26.0,38.0,7.0,18,15.0,37.0,18.0,13.0,73,139,24.0,47,220,1307,4.0,9,2.0,13.0,31.0,55,18.0,23.0,106,64.0,82,4.0,15.0,16,51,34.0,85,25.0,9.0,19.0,19.0,204,4.0,15.0,12.0,34,3.0,49,19.0,68,2.0,30,17.0,13.0,34,4.0,15.0,15.0,,19.0,5.0,49,4.0,28.0,14,41,2.0,4.0,54,7.0,22,6.0,,,,,,,,106,570,9.0,0.4383561643835616,0.4507042253521127,0.5251798561151079,0.4444444444444444,0.5636363636363636,0.5306748466257669,0.5,0.5684931506849316,0.5869565217391305,0.5416666666666666,0.6190476190476191,0.147239263803681,0.11510791366906475,0.14285714285714285,0.16666666666666666,16.06896551724138,0.6938775510204082,0.05660377358490566,0.07925407925407925,0.03588516746411483,0.09917355371900827,0.021052631578947368,0.08363636363636363,0.03125,0.04790419161676647,0.02830188679245283,0.027586206896551724,0.028368794326241134,0.07079646017699115,0.06363636363636363,0.09223300970873786,0.10638297872340426,0.07407407407407407,0.03508771929824561,,0.5153374233128835,0.6071428571428571,0.7083333333333334,0.3137254901960784,0.11042944785276074,0.3888888888888889,0.4666666666666667,0.42857142857142855,0.22699386503067484,0.40540540540540543,0.4166666666666667,0.8666666666666667,0.11042944785276074,0.6363636363636364,0.42857142857142855,,0.5205479452054794,0.6842105263157895,0.1780821917808219,0.6625766871165644,0.5213591772151899,0.5019666666666667,0.5292058823529411,0.12359550561797752,0.14285714285714285,0.05909090909090909,0.4818181818181818,6.340287769784172,28.89166666666667,0.44357976653696496,,,,,3.0,6.0,,,3.0,5.0,6.0,1.0,2.0,4.0,9.0,1.0,2.0,7.0,18.0,3.0,6.0,,13.0,5.0,,,0.6666666666666666,0.375,0.5,0.3888888888888889,0.42857142857142855,,0.02702702702702703,,,,0.03680981595092025,0.5,0.5,1.0,0.3333333333333333,0.3333333333333333,0.5,,,,0.18181818181818182,0.5,1.0,0.0684931506849315,0.6,0.3076923076923077,0.4,9.0,,,,,True,,,
677,1610612738,Eric Williams,Eric Williams,677,BOS,104551.0,1743,-29.0,3383,3409,1304,1374,420,6792,64.0,144,10.0,24.0,15.0,42.0,32.0,102,20.0,63.0,38.0,16.0,116,309,139.0,165,535,3449,16.0,39,12.0,59.0,39.0,101,53.0,93.0,213,108.0,124,20.0,38.0,32,73,39.0,112,33.0,6.0,30.0,32.0,263,15.0,43.0,20.0,105,18.0,143,64.0,207,12.0,64,33.0,31.0,35,12.0,23.0,41.0,4.0,12.0,4.0,76,6.0,24.0,78,179,9.0,17.0,231,14.0,83,34.0,13.0,6.0,5.0,13.0,5.0,,3.0,213,1304,26.0,0.46551724137931033,0.5094339622641509,0.37540453074433655,0.41025641025641024,0.38613861386138615,0.41294642857142855,0.4351851851851852,0.38961038961038963,0.48194945848375453,0.4609375,0.5023584905660378,0.31026785714285715,0.10355987055016182,0.14583333333333334,0.08823529411764706,16.30856847010096,0.4605263157894737,0.13740458015267176,0.09275618374558305,0.03722943722943723,0.06578947368421052,0.03275109170305677,0.08704735376044569,0.03595784252944823,0.03488372093023256,0.04451038575667656,0.03350515463917526,0.03636363636363636,0.11475409836065574,0.06164383561643835,0.09719626168224299,0.07234042553191489,0.043478260869565216,0.047619047619047616,0.38461538461538464,0.32142857142857145,0.4444444444444444,0.5203252032520326,0.484375,0.22767857142857142,0.3137254901960784,0.34408602150537637,0.34375,0.140625,0.31746031746031744,0.32786885245901637,0.6,0.08482142857142858,0.4444444444444444,0.4166666666666667,0.1,0.2727272727272727,0.35714285714285715,0.1038961038961039,0.6316964285714286,0.49240457589285713,0.5033195121951218,0.4873762987012988,0.16538461538461538,0.21957671957671956,0.1102803738317757,0.3981308411214953,7.0284789644012955,23.933093525179856,0.3854566952409104,6.0,,,0.0425531914893617,39.0,101.0,5.0,9.0,11.0,37.0,7.0,,6.0,3.0,46.0,5.0,15.0,14.0,132.0,,7.0,1.0,11.0,2.0,2.0,3.0,0.9565217391304348,0.33093525179856115,0.3333333333333333,0.2641509433962264,0.33093525179856115,0.007194244604316547,0.031746031746031744,0.009900990099009901,,0.0234375,0.22544642857142858,0.38613861386138615,0.39,0.9487179487179487,0.18421052631578946,0.18421052631578946,1.0,0.16666666666666666,0.5555555555555556,1.0,0.1111111111111111,,,0.24025974025974026,0.2972972972972973,0.1875,0.18421052631578946,6.0,3.0,0.02112676056338028,,,True,,,
1559,1610612738,Adrian Griffin,Adrian Griffin,1559,BOS,7784.0,130,-40.0,256,257,126,147,42,513,4.0,11,1.0,2.0,2.0,4.0,2.0,6,3.0,15.0,5.0,2.0,9,32,12.0,10,40,269,1.0,2,,5.0,4.0,10,6.0,8.0,16,6.0,12,2.0,4.0,3,6,1.0,7,1.0,,1.0,5.0,15,2.0,7.0,4.0,15,2.0,21,9.0,30,3.0,5,2.0,3.0,4,,,4.0,,4.0,1.0,8,,3.0,7,15,,3.0,13,,5,2.0,2.0,2.0,,2.0,,,,16,126,4.0,0.3333333333333333,0.375,0.28125,0.5,0.4,0.3409090909090909,0.8333333333333334,0.25,0.39215686274509803,0.8333333333333334,0.38095238095238093,0.2727272727272727,0.09375,0.2727272727272727,,19.5364238410596,0.5,0.2,0.20270270270270271,0.06796116504854369,0.19047619047619047,0.05555555555555555,0.2,0.06474820143884892,0.034482758620689655,0.06666666666666667,0.09090909090909091,,0.23529411764705882,0.13636363636363635,0.22857142857142856,0.2,,0.12,,0.25,0.36363636363636365,0.5,0.25,0.13636363636363635,0.3333333333333333,0.3333333333333333,,0.3409090909090909,0.2,0.2,0.6666666666666666,0.11363636363636363,0.6666666666666666,0.5,,0.25,0.5,0.125,0.5227272727272727,0.47899880952380947,0.5417666666666666,0.47952500000000003,0.10204081632653061,0.13513513513513514,0.125,0.4,9.96875,27.833333333333332,0.4921875,,,,,2.0,7.0,1.0,1.0,,4.0,2.0,,,,4.0,1.0,1.0,,9.0,1.0,2.0,,,,,,0.75,0.3333333333333333,1.0,,0.36363636363636365,,,,,0.14285714285714285,0.1590909090909091,0.2857142857142857,0.2857142857142857,0.5,0.4,0.4,1.0,0.3333333333333333,1.0,,,,,0.25,,,0.5,3.0,,,,,True,,,
1594,1610612738,Rick Brunson,Rick Brunson,1594,BOS,3984.0,66,,134,132,41,46,21,266,1.0,2,,,,,,1,3.0,9.0,3.0,,4,12,4.0,2,10,122,1.0,3,,2.0,2.0,4,,1.0,5,2.0,6,,2.0,2,7,6.0,13,3.0,3.0,3.0,3.0,32,,1.0,,3,,3,1.0,4,,4,,4.0,1,,1.0,,,,,1,,,3,8,,,6,,1,1.0,,,,,,,,5,41,,0.25,0.25,0.3333333333333333,0.3333333333333333,0.5,0.25,0.3333333333333333,0.5,0.2777777777777778,0.3333333333333333,0.5,0.25,0.16666666666666666,0.5,1.0,12.025316455696203,1.0,,0.06521739130434782,0.016666666666666666,,,0.05084745762711865,0.0136986301369863,,0.05,,,0.08333333333333333,0.05555555555555555,0.0625,,,,,0.125,0.5,1.0,,0.0625,,,,0.5625,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.1875,,,,,,,0.375,0.4419366666666667,0.3928,0.397125,0.058823529411764705,0.07692307692307693,0.2,0.5,15.341666666666669,31.925,0.30597014925373134,,,,,,1.0,,,,,,,,,,,,,,1.0,,,1.0,2.0,,,,,,,,,,,,,0.0625,,,,,,,,,,,,,,,,,,,,,,True,,,
1718,1610612738,Paul Pierce,Paul Pierce,1718,BOS,64480.0,1075,12.0,2085,2097,738,726,258,4182,105.0,170,11.0,19.0,35.0,55.0,27.0,81,77.0,174.0,114.0,53.0,209,425,131.0,230,774,2161,22.0,44,9.0,71.0,66.0,121,58.0,115.0,310,260.0,158,12.0,114.0,38,60,33.0,93,18.0,15.0,27.0,25.0,219,5.0,29.0,33.0,106,10.0,149,36.0,185,14.0,45,25.0,20.0,50,7.0,16.0,41.0,6.0,34.0,12.0,91,12.0,25.0,39,92,7.0,11.0,306,25.0,112,41.0,21.0,13.0,3.0,25.0,14.0,,2.0,310,738,10.0,0.6220095693779905,0.6403940886699507,0.49176470588235294,0.5,0.5454545454545454,0.4892086330935252,0.5166666666666667,0.5446927374301676,0.5579710144927537,0.5223880597014925,0.6300813008130082,0.2356115107913669,0.08941176470588236,0.1,0.2345679012345679,32.786885245901644,0.5494505494505495,0.13333333333333333,0.15497076023391812,0.04154727793696275,0.1625615763546798,0.017361111111111112,0.15670800450958286,0.034482758620689655,0.05976095617529881,0.038461538461538464,0.02510460251046025,0.018957345971563982,0.07567567567567568,0.17834394904458598,0.1871345029239766,0.1503267973856209,0.2,0.05405405405405406,0.56,0.3057553956834532,0.6176470588235294,0.6862745098039216,0.6285714285714286,0.14568345323741008,0.3333333333333333,0.43548387096774194,0.5185185185185185,0.3129496402877698,0.4425287356321839,0.4476744186046512,0.6493506493506493,0.20503597122302158,0.31666666666666665,0.5789473684210527,0.2727272727272727,0.30726256983240224,0.6363636363636364,0.29608938547486036,0.5413669064748201,0.4834106498194946,0.495647,0.4863903954802259,0.18181818181818182,0.21875,0.0917312661498708,0.4005167958656331,9.312705882352939,25.577862595419845,0.3539568345323741,2.0,4.0,2.0,0.021739130434782608,4.0,17.0,2.0,2.0,2.0,5.0,38.0,4.0,14.0,19.0,42.0,6.0,16.0,21.0,108.0,,38.0,3.0,8.0,8.0,5.0,,0.8571428571428571,0.32061068702290074,0.375,0.3620689655172414,0.32061068702290074,0.022900763358778626,0.011494252873563218,0.058823529411764705,0.017543859649122806,0.012987012987012988,0.030575539568345324,0.23529411764705882,0.25,0.75,0.3333333333333333,0.3392857142857143,0.868421052631579,0.03333333333333333,1.0,1.0,0.23333333333333334,0.2857142857142857,1.0,0.027932960893854747,0.4,0.3584905660377358,0.3333333333333333,18.0,6.0,0.043795620437956206,2.0,,True,,,
962,1610612738,Walter McCarty,Walter McCarty,962,BOS,16165.0,269,-30.0,541,560,234,261,71,1101,6.0,11,3.0,6.0,2.0,2.0,5.0,10,5.0,19.0,24.0,8.0,16,40,30.0,16,69,556,3.0,7,4.0,13.0,7.0,14,11.0,8.0,28,18.0,14,4.0,23.0,2,16,6.0,22,5.0,1.0,7.0,4.0,50,4.0,8.0,5.0,19,4.0,28,13.0,41,1.0,8,7.0,1.0,5,3.0,2.0,7.0,2.0,3.0,,12,1.0,4.0,23,43,1.0,,20,,7,3.0,4.0,2.0,1.0,4.0,3.0,,,28,234,12.0,0.5625,0.6428571428571429,0.4,0.42857142857142855,0.5,0.37857142857142856,0.5,0.4,0.43125,0.5909090909090909,0.4666666666666667,0.42857142857142855,0.05,0.09090909090909091,0.1,14.790996784565918,0.4166666666666667,0.2,0.10160427807486631,0.04519774011299435,0.12195121951219512,0.04819277108433735,0.10526315789473684,0.046153846153846156,0.0625,0.04,0.031746031746031744,0.05084745762711865,0.12244897959183673,0.08620689655172414,0.1,0.06060606060606061,0.375,0.023255813953488372,0.75,0.15714285714285714,0.5454545454545454,0.6,0.3333333333333333,0.14285714285714285,0.5,0.5555555555555556,0.4,0.2714285714285714,0.2631578947368421,0.2631578947368421,1.0,0.34285714285714286,0.6666666666666666,0.5,0.3333333333333333,0.08,1.0,0.32,0.5857142857142857,0.4734485294117647,0.4844071428571429,0.45218125000000003,0.09090909090909091,0.14893617021276595,0.18840579710144928,0.4057971014492754,11.752499999999998,26.44,0.43253234750462105,1.0,,,0.05,1.0,6.0,,,1.0,3.0,6.0,1.0,2.0,1.0,7.0,1.0,2.0,2.0,18.0,1.0,6.0,1.0,5.0,,1.0,,0.8571428571428571,0.23333333333333334,0.5,0.18181818181818182,0.2413793103448276,0.03333333333333333,,0.16666666666666666,,0.041666666666666664,0.08571428571428572,0.16666666666666666,0.2,1.0,0.25,0.25,0.8333333333333334,,,,0.2222222222222222,0.5,1.0,0.12,0.3333333333333333,0.125,0.2608695652173913,3.0,,,,,True,,,
753,1610612738,Randy Brown,Randy Brown,753,BOS,26578.0,443,29.0,839,854,297,319,110,1693,10.0,21,2.0,3.0,7.0,11.0,1.0,3,27.0,56.0,1.0,1.0,38,80,1.0,13,89,863,3.0,5,1.0,7.0,17.0,30,1.0,8.0,42,62.0,14,2.0,,4,26,29.0,55,17.0,12.0,9.0,10.0,139,2.0,7.0,5.0,19,,24,9.0,33,2.0,28,11.0,17.0,17,5.0,11.0,9.0,1.0,6.0,,26,,7.0,21,50,2.0,3.0,17,,5,2.0,4.0,1.0,2.0,4.0,2.0,,,42,297,9.0,0.8157894736842105,0.8378378378378378,0.475,0.6,0.5666666666666667,0.4691358024691358,0.6,0.5483870967741935,0.4943181818181818,0.5833333333333334,0.5833333333333334,0.012345679012345678,0.05,0.14285714285714285,0.3333333333333333,11.728395061728394,0.6538461538461539,,0.06810035842293907,0.024305555555555556,0.06097560975609756,0.020202020202020204,0.0664819944598338,0.023255813953488372,0.029411764705882353,0.023255813953488372,0.02,0.027777777777777776,0.05434782608695652,0.04938271604938271,0.09433962264150944,0.07692307692307693,,0.05263157894736842,0.5,0.25925925925925924,0.47619047619047616,0.5555555555555556,0.4,0.037037037037037035,0.3333333333333333,0.5,1.0,0.691358024691358,0.48214285714285715,0.48214285714285715,0.9629629629629629,0.012345679012345678,0.6,0.6666666666666666,0.5,0.3548387096774194,0.6363636363636364,0.03225806451612903,0.2716049382716049,0.4415824999999999,0.46338,0.45538,0.05813953488372093,0.058823529411764705,0.07865168539325842,0.47191011235955055,13.507499999999999,41.4,0.3539928486293206,,,,,,,,,,,,,,,,,,,,1.0,,,7.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
