EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceFG2M,SecondChanceFtPoints,SecondChancePoints,PtsPutbacks,ShortMidRangeAssists,LongMidRangeAssists,OffThreePtRebounds,FTDefRebounds,SelfOReb,LostBallSteals,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,Travels,Loose Ball Fouls,Offensive Fouls,Charge Fouls Drawn,Loose Ball Fouls Drawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,DefFTReboundPct,OffThreePtReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChancePointsPct,PenaltyCorner3FGM,SecondChanceArc3FGA,SecondChanceFG3A,HeaveAttempts,SecondChanceTurnovers,Technical Free Throw Trips,NonShootingPenaltyNonTakeFouls,LongMidRangePctBlocked,SecondChanceArc3Frequency,PenaltyCorner3Accuracy,FTOffRebounds,OffFTReboundPct,Charge Fouls,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,OffCorner3ReboundPct,on,SecondChanceCorner3FGM,SecondChanceCorner3FGA,Fg3aBlocked,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Clear Path Fouls,3pt And 1 Free Throw Trips,Blocked3s,BlockedCorner3,BlockedLongMidRange,FG3APctBlocked,Arc3PctBlocked,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,3SecondViolations,Defensive 3 Seconds Violations,BlockedArc3,OffensiveGoaltends,Corner3PctBlocked
101150,1610612746,Lou Williams,Lou Williams,101150,LAC,5966.0,99,43.0,219,217,59.0,53.0,12.0,436,7.0,13.0,2.0,2.0,3.0,7.0,14.0,6.0,17.0,1.0,2.0,1.0,12.0,18.0,4.0,7.0,20.0,44.0,13.0,20.0,25.0,104.0,246,3.0,5.0,14.0,4.0,8.0,8.0,30.0,12.0,28.0,24.0,15.0,18.0,12.0,4.0,12.0,12.0,24.0,6.0,6.0,12.0,60.0,2.0,4.0,8.0,12.0,2.0,14.0,1.0,1.0,6.0,5.0,1.0,6.0,3.0,2.0,2.0,19.0,2.0,26.0,4.0,9.0,2.0,3.0,30.0,59.0,3.0,0.3,0.3,0.6153846153846154,0.65,0.5,0.65,0.45454545454545453,0.35714285714285715,0.6171875,0.5,0.7027027027027027,0.5769230769230769,0.3125,0.09090909090909091,0.15384615384615385,0.14285714285714285,34.18803418803419,1.0,0.1568627450980392,0.04081632653061224,0.08163265306122448,0.12,0.02666666666666667,0.0625,0.058823529411764705,0.18181818181818182,0.16666666666666666,0.125,0.10256410256410256,0.203125,0.5384615384615384,0.6363636363636364,0.14285714285714285,0.21875,0.5,0.5833333333333334,0.2857142857142857,0.265625,0.35294117647058826,0.35294117647058826,0.5,0.03125,0.5,0.5,1.0,0.28125,0.6666666666666666,0.6666666666666666,0.5833333333333334,0.6666666666666666,0.13636363636363635,0.6666666666666666,0.045454545454545456,0.3181818181818182,0.5714285714285714,0.515625,0.6666666666666666,0.4819046875,0.5562,0.4801,0.15492957746478872,0.1836734693877551,0.09090909090909091,0.28846153846153844,10.693181818181818,26.714999999999996,0.2694063926940639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
1626149,1610612746,Montrezl Harrell,Montrezl Harrell,1626149,LAC,7836.0,131,9.0,277,278,87.0,72.0,21.0,555,29.0,39.0,7.0,8.0,12.0,6.0,12.0,,,,,,,,,,35.0,51.0,,,19.0,89.0,329,9.0,10.0,16.0,,,10.0,30.0,54.0,16.0,,,,,1.0,4.0,2.0,6.0,2.0,,,14.0,6.0,5.0,15.0,24.0,9.0,33.0,7.0,5.0,3.0,,3.0,6.0,1.0,9.0,12.0,25.0,,29.0,4.0,13.0,,4.0,30.0,87.0,3.0,0.7714285714285715,0.8181818181818182,,,,,0.6862745098039216,0.625,0.6862745098039216,0.625,0.6953125,0.6521739130434783,,0.0196078431372549,,0.08333333333333333,22.69736842105263,0.5,0.22388059701492538,0.08955223880597014,0.0847457627118644,0.15873015873015872,0.08490566037735849,0.125,0.07407407407407407,0.2,0.16129032258064516,0.375,0.08163265306122448,0.7647058823529411,0.7435897435897436,0.7435897435897436,0.8275862068965517,0.23529411764705882,0.5,0.5454545454545454,0.5,,,,,,,,,,,,,0.7777777777777778,0.75,0.6666666666666666,,,,0.7647058823529411,,0.5530607843137256,0.5811285714285714,0.5613437499999999,0.21666666666666667,0.21666666666666667,,0.33707865168539325,2.782352941176471,,0.3140794223826715,4.0,5.0,3.0,13.0,4.0,2.0,2.0,3.0,4.0,3.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,4.0,8.0,6.0,2.0,8.0,4.0,1.0,0.5555555555555556,0.5555555555555556,0.5909090909090909,0.5,0.07692307692307693,0.0625,0.0967741935483871,0.1,0.2,0.5,0.5714285714285714,0.25,0.14606741573033707,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
1626246,1610612746,Boban Marjanovic,Boban Marjanovic,1626246,LAC,1532.0,26,19.0,57,55,16.0,13.0,7.0,112,9.0,11.0,6.0,4.0,5.0,2.0,2.0,1.0,1.0,,,,,,,,12.0,14.0,,,6.0,30.0,54,6.0,5.0,6.0,,,3.0,13.0,16.0,8.0,,,,,,1.0,,1.0,,,,2.0,3.0,4.0,1.0,5.0,3.0,8.0,,,1.0,,1.0,1.0,,1.0,3.0,9.0,,9.0,3.0,6.0,,,13.0,16.0,,0.6666666666666666,0.8,,,,,0.8571428571428571,0.8333333333333334,0.8571428571428571,0.8333333333333334,0.8823529411764706,0.8125,,,,,26.470588235294116,1.0,0.08333333333333333,0.2,0.23529411764705882,0.1724137931034483,0.13043478260869565,0.2,0.25,,0.16666666666666666,,0.21428571428571427,0.7857142857142857,0.8181818181818182,0.8181818181818182,0.6666666666666666,0.14285714285714285,1.0,1.0,0.5,0.07142857142857142,1.0,1.0,1.0,,,,,,,,,1.0,0.8333333333333334,0.8,,,,0.7857142857142857,,0.5587857142857142,0.5532,0.5831333333333334,0.35294117647058826,0.35294117647058826,,0.43333333333333335,3.507142857142857,,0.2807017543859649,4.0,4.0,2.0,10.0,4.0,1.0,,,,,,,,,,,,1.0,,,,,,,0.6666666666666666,0.6666666666666666,0.7142857142857143,,,,,0.3333333333333333,,,0.6666666666666666,0.5,0.3333333333333333,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
1628462,1610612746,Milos Teodosic,Milos Teodosic,1628462,LAC,9000.0,150,26.0,323,321,91.0,82.0,24.0,644,3.0,4.0,1.0,,,1.0,4.0,3.0,5.0,2.0,4.0,2.0,8.0,23.0,1.0,5.0,7.0,13.0,10.0,27.0,4.0,48.0,367,1.0,1.0,4.0,2.0,7.0,2.0,10.0,8.0,6.0,30.0,,22.0,8.0,2.0,21.0,11.0,32.0,7.0,4.0,14.0,75.0,2.0,7.0,6.0,13.0,3.0,16.0,3.0,1.0,12.0,9.0,3.0,21.0,4.0,7.0,27.0,10.0,3.0,7.0,,1.0,,2.0,10.0,91.0,2.0,0.5714285714285714,0.6666666666666666,1.0,0.37037037037037035,0.2857142857142857,0.38461538461538464,0.5384615384615384,0.25,0.55,0.36363636363636365,0.5581395348837209,0.38461538461538464,0.675,0.15384615384615385,0.25,,17.92717086834734,0.5714285714285714,0.0759493670886076,0.025,0.10606060606060606,0.0896551724137931,0.024,0.06896551724137931,,,0.10810810810810811,0.10526315789473684,0.12727272727272726,0.1,0.75,1.0,0.3333333333333333,0.1,0.25,0.25,1.0,0.125,0.6,0.75,0.6666666666666666,0.1,0.5,0.5,1.0,0.575,0.34782608695652173,0.34782608695652173,1.0,0.25,,,0.18181818181818182,0.45454545454545453,0.2,0.775,0.36363636363636365,0.5089628205128205,0.48925,0.475855,0.024390243902439025,0.07142857142857142,,0.20833333333333334,10.676923076923078,26.32222222222222,0.28173374613003094,1.0,1.0,1.0,3.0,2.0,4.0,3.0,1.0,,,2.0,6.0,9.0,3.0,,,,1.0,1.0,,1.0,1.0,,,1.0,0.25,0.3,,0.022222222222222223,,0.02702702702702703,,,,1.0,,0.0625,1.0,3.0,3.0,1.0,2.0,1.0,3.0,0.2,0.75,0.5,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
203118,1610612746,Mike Scott,Mike Scott,203118,LAC,8335.0,139,38.0,301,298,79.0,77.0,21.0,599,2.0,5.0,1.0,,,4.0,11.0,1.0,1.0,6.0,9.0,,5.0,15.0,,5.0,7.0,17.0,11.0,24.0,3.0,50.0,325,1.0,,3.0,,5.0,2.0,2.0,10.0,4.0,30.0,3.0,13.0,5.0,,6.0,5.0,11.0,5.0,,5.0,27.0,2.0,15.0,15.0,32.0,6.0,38.0,6.0,5.0,2.0,1.0,1.0,3.0,1.0,8.0,16.0,2.0,,4.0,,1.0,,1.0,2.0,79.0,1.0,0.7142857142857143,0.7142857142857143,0.9090909090909091,0.4583333333333333,,0.5,0.4117647058823529,,0.573170731707317,,0.5813953488372093,0.1111111111111111,0.5853658536585366,,,,13.98176291793313,0.6666666666666666,0.19480519480519481,0.0273972602739726,0.24193548387096775,0.2158273381294964,0.034782608695652174,0.037037037037037035,0.034482758620689655,0.13636363636363635,0.16666666666666666,0.3157894736842105,0.2549019607843137,0.12195121951219512,0.4,0.4,1.0,0.2682926829268293,0.36363636363636365,0.36363636363636365,0.75,0.024390243902439025,1.0,1.0,,0.21951219512195122,0.6666666666666666,0.6666666666666666,1.0,0.36585365853658536,0.3333333333333333,0.3333333333333333,0.8,1.0,,,,0.625,,0.7073170731707317,0.38461538461538464,0.5047897435897436,0.4829,0.44353333333333333,0.023809523809523808,0.05555555555555555,,0.04,7.688235294117648,28.212500000000006,0.26245847176079734,,,,,,1.0,,2.0,2.0,1.0,1.0,,1.0,,4.0,1.0,,,1.0,,1.0,1.0,1.0,,,,,0.2857142857142857,0.047619047619047616,,0.05714285714285714,0.18181818181818182,0.05,1.0,,,,,,,2.0,,,2.0,,,,2.0,0.15384615384615385,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
1628983,1610612746,Shai Gilgeous-Alexander,Shai Gilgeous-Alexander,1628983,LAC,3605.0,60,30.0,138,139,35.0,32.0,6.0,277,7.0,8.0,,1.0,1.0,,1.0,,3.0,1.0,1.0,,,1.0,,1.0,7.0,12.0,1.0,2.0,6.0,23.0,156,,1.0,2.0,,1.0,2.0,4.0,,14.0,3.0,,1.0,,,1.0,2.0,3.0,2.0,,,8.0,,4.0,1.0,5.0,,5.0,4.0,4.0,1.0,1.0,,3.0,,2.0,7.0,5.0,,7.0,1.0,4.0,,,4.0,35.0,,,,1.0,0.5,,0.5,0.5833333333333334,0.5,0.6071428571428571,0.3333333333333333,0.6764705882352942,0.5,0.14285714285714285,,,,13.88888888888889,0.3333333333333333,0.02564102564102564,,0.14814814814814814,0.07575757575757576,,,,,0.05263157894736842,,0.13043478260869565,0.5714285714285714,0.875,0.875,,0.07142857142857142,,,,0.21428571428571427,,,,0.07142857142857142,1.0,1.0,1.0,0.07142857142857142,,,,,0.3333333333333333,1.0,,0.3333333333333333,,0.7142857142857143,,0.5580071428571428,,0.4595666666666667,0.23529411764705882,0.26666666666666666,,0.17391304347826086,6.366666666666666,24.6,0.2536231884057971,,,,,,1.0,,,,,,1.0,2.0,,,1.0,,,1.0,1.0,,1.0,1.0,,,,,,,,,0.25,,1.0,,,,,,,,,,2.0,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
202699,1610612746,Tobias Harris,Tobias Harris,202699,LAC,987.0,16,-2.0,36,36,18.0,15.0,5.0,72,,1.0,,,,,1.0,,1.0,,1.0,,,,,,,3.0,,1.0,2.0,2.0,39,,,2.0,,,2.0,2.0,,,,,,,,,,,,,,,,3.0,3.0,6.0,,6.0,1.0,1.0,,,,1.0,1.0,1.0,2.0,1.0,,2.0,,,,1.0,2.0,18.0,1.0,,,,,,,,,,,0.2,0.3333333333333333,0.25,,,,14.634146341463415,,0.375,,0.75,0.5,,,,0.5,0.5,,0.75,0.25,,,,0.25,,,,0.25,,,,0.25,,,,,,,,,,,,,,0.5,,0.492625,,0.40685,,,,1.0,11.433333333333332,23.2,0.5,,,2.0,2.0,,,,,,,,,1.0,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,True,,,,,,,,,,,,,,,,,,,,
1629010,1610612746,Jerome Robinson,Jerome Robinson,1629010,LAC,512.0,9,-1.0,16,16,2.0,,,32,,,,,,,,,,1.0,1.0,,1.0,2.0,,,,,2.0,3.0,,6.0,24,,,,,,,,,,6.0,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,,,,,,,,,2.0,,,,1.0,0.6666666666666666,,0.6666666666666666,,,1.0,,1.0,,1.0,,,,18.75,,,,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,1.0,1.0,1.0,0.6666666666666666,0.5,0.5,1.0,,,,,,,1.0,0.5,0.5536,,,,,,,,25.5,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
201568,1610612746,Danilo Gallinari,Danilo Gallinari,201568,LAC,863.0,14,-3.0,27,29,3.0,4.0,2.0,56,1.0,1.0,,,,1.0,2.0,1.0,2.0,,,,1.0,3.0,,,3.0,5.0,1.0,3.0,1.0,10.0,34,,,,,,,,2.0,4.0,3.0,,3.0,1.0,,1.0,,1.0,,,,2.0,,1.0,2.0,3.0,,3.0,,,1.0,,1.0,1.0,,,,4.0,,1.0,1.0,1.0,,,,3.0,,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,,0.3333333333333333,0.6,,0.5625,,0.625,,0.375,,,,26.470588235294116,1.0,0.2857142857142857,,0.16666666666666666,0.23076923076923078,,,,0.3333333333333333,0.3333333333333333,,0.2,0.125,1.0,1.0,,0.25,0.5,0.5,1.0,0.25,0.5,0.5,,,,,,0.375,0.3333333333333333,0.3333333333333333,1.0,,,,,,,0.5,0.3333333333333333,0.46076874999999995,,,0.125,0.2,,,8.66,25.099999999999998,0.1111111111111111,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
201976,1610612746,Patrick Beverley,Patrick Beverley,201976,LAC,3748.0,62,-24.0,128,125,36.0,25.0,12.0,253,1.0,2.0,,,,,3.0,,,,1.0,1.0,2.0,6.0,,,1.0,5.0,2.0,7.0,3.0,11.0,158,1.0,,2.0,,1.0,,,,2.0,6.0,,6.0,2.0,1.0,5.0,2.0,7.0,,2.0,1.0,16.0,,6.0,1.0,7.0,2.0,9.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,10.0,5.0,,5.0,1.0,3.0,,,,36.0,,,,1.0,0.2857142857142857,,0.2857142857142857,0.2,,0.3333333333333333,,0.39285714285714285,,0.5833333333333334,0.2,,0.3333333333333333,10.666666666666666,1.0,0.03571428571428571,,0.25,0.1346153846153846,0.015625,,,,,0.2,0.2631578947368421,0.16666666666666666,0.5,0.5,,0.25,,,,,,,,0.08333333333333333,,,,0.5,0.3333333333333333,0.3333333333333333,1.0,,,,0.3333333333333333,,,0.75,0.3333333333333333,0.5120166666666667,0.54045,0.3897833333333333,0.21428571428571427,0.42857142857142855,,,4.660000000000001,25.271428571428572,0.28125,,,,3.0,,3.0,1.0,1.0,,,1.0,,,,1.0,,,,1.0,,1.0,1.0,,,,0.75,0.75,,0.037037037037037035,,0.047619047619047616,0.2,,,,,0.2727272727272727,,1.0,1.0,,,,4.0,,0.5,,1.0,0.14285714285714285,,1.0,1.0,1.0,1.0,1.0,,True,,,,,,,,,,,,,,,,,,,,
