EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,3SecondViolations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,LongMidRangeFGA,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg3aBlocked,StepOutOfBoundsTurnovers,Charge Fouls,Charge Fouls Drawn,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,FG3APctBlocked,Arc3PctBlocked,LongMidRangeFrequency,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,Avg3ptShotDistance,LongMidRangeFGM,Corner3FGM,SecondChanceCorner3FGA,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,ThreePtShootingFoulsDrawnPct,Travels,Defensive 3 Seconds Violations,SecondChanceCorner3FGM,PenaltyCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy,OffensiveGoaltends,Corner3PctBlocked,HeaveAttempts,Blocked3s,BlockedArc3,3pt And 1 Free Throw Trips,BlockedCorner3,LongMidRangePctBlocked,on,FTOffRebounds,OffFTReboundPct,HeaveMakes,Clear Path Fouls
1626158,1610612756,Richaun Holmes,Richaun Holmes,1626158,PHX,16280.0,271,12.0,561,557,172.0,229,57,1118,48.0,72.0,7.0,14.0,15.0,20.0,10.0,24.0,58.0,96.0,40.0,156.0,613,8.0,17.0,4.0,20.0,17.0,26.0,19.0,53.0,96.0,20.0,10.0,7.0,12.0,13.0,25.0,10.0,3.0,4.0,4.0,4.0,63.0,9.0,22.0,18.0,23.0,1.0,42.0,31.0,73.0,1.0,10.0,9.0,1.0,3.0,1.0,1.0,11.0,1.0,2.0,14.0,3.0,5.0,14.0,35.0,6.0,7.0,44.0,7.0,1.0,51.0,8.0,24.0,6.0,18.0,12.0,2.0,4.0,18.0,11.0,1.0,1.0,53.0,172.0,3.0,6.0,0.8275862068965517,0.9056603773584906,0.6041666666666666,0.47058823529411764,0.6538461538461539,0.6041666666666666,0.47058823529411764,0.6538461538461539,0.6610169491525424,0.5,0.7571428571428571,0.07291666666666667,0.041666666666666664,0.16666666666666666,20.893141945773525,0.21428571428571427,0.0625,0.14838709677419354,0.15172413793103448,0.1875,0.08035714285714286,0.16334661354581673,0.12062256809338522,0.16666666666666666,0.1320754716981132,0.15625,0.07692307692307693,0.09523809523809523,0.14035087719298245,0.16666666666666666,0.13636363636363635,0.2,0.125,0.03225806451612903,0.6111111111111112,0.75,0.6666666666666666,0.6956521739130435,0.8125,0.25,0.4166666666666667,0.5,0.9,0.8235294117647058,0.5,0.42857142857142855,0.7692307692307693,0.75,0.75,0.5543531250000001,0.5598571428571428,0.5590307692307692,0.21428571428571427,0.21428571428571427,0.1282051282051282,0.33974358974358976,3.0343750000000003,0.3065953654188948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
1626162,1610612756,Kelly Oubre Jr.,Kelly Oubre Jr.,1626162,PHX,9255.0,154,11.0,324,324,91.0,98,31,648,17.0,22.0,3.0,4.0,4.0,6.0,7.0,16.0,24.0,39.0,13.0,100.0,345,4.0,5.0,3.0,20.0,6.0,9.0,4.0,28.0,18.0,30.0,2.0,3.0,9.0,7.0,16.0,6.0,1.0,6.0,1.0,2.0,39.0,2.0,3.0,13.0,9.0,1.0,23.0,5.0,28.0,2.0,11.0,7.0,4.0,10.0,,5.0,5.0,1.0,5.0,15.0,1.0,7.0,3.0,12.0,,1.0,20.0,1.0,,18.0,6.0,10.0,2.0,9.0,7.0,,2.0,9.0,5.0,,,28.0,90.0,2.0,2.0,0.375,0.391304347826087,0.6153846153846154,0.8,0.6666666666666666,0.6492537313432836,0.7083333333333334,0.6666666666666666,0.684931506849315,0.7692307692307693,0.7,0.07692307692307693,0.045454545454545456,0.125,24.649859943977592,0.6666666666666666,0.07692307692307693,0.0989010989010989,0.0379746835443038,0.21666666666666667,0.03571428571428571,0.1456953642384106,0.037037037037037035,0.045454545454545456,0.05,,0.043478260869565216,,0.05555555555555555,0.09090909090909091,0.18181818181818182,0.1875,0.3333333333333333,0.07692307692307693,0.5555555555555556,0.3283582089552239,0.7727272727272727,0.8095238095238095,0.4117647058823529,0.23880597014925373,0.4375,0.5,0.2857142857142857,0.3333333333333333,0.75,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.746268656716418,0.5540776119402986,0.5638222222222221,0.5507166666666667,0.14084507042253522,0.23255813953488372,0.2,0.28,4.623076923076923,0.2808641975308642,1.0,3.0,1.0,13.0,25.0,3.0,7.0,4.0,8.0,13.0,28.0,3.0,7.0,4.0,9.0,27.0,12.0,25.0,13.0,1.0,2.0,1.0,1.0,0.6923076923076923,0.4642857142857143,0.42857142857142855,0.4444444444444444,0.4642857142857143,0.417910447761194,0.03571428571428571,0.04,0.014925373134328358,0.04477611940298507,0.373134328358209,0.52,0.5416666666666666,0.6923076923076923,0.5833333333333334,0.42857142857142855,0.6666666666666666,0.05555555555555555,0.4444444444444444,0.5,0.52,25.43214285714285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
1626164,1610612756,Devin Booker,Devin Booker,1626164,PHX,11564.0,193,26.0,408,404,144.0,174,44,812,22.0,34.0,3.0,3.0,10.0,16.0,16.0,34.0,46.0,85.0,58.0,180.0,466,5.0,6.0,2.0,12.0,16.0,31.0,31.0,81.0,22.0,70.0,4.0,4.0,28.0,18.0,46.0,12.0,6.0,23.0,5.0,,110.0,5.0,3.0,9.0,9.0,1.0,19.0,8.0,27.0,1.0,4.0,3.0,1.0,12.0,3.0,8.0,8.0,3.0,4.0,20.0,,9.0,4.0,13.0,1.0,1.0,52.0,1.0,2.0,62.0,7.0,22.0,7.0,,,,,,,,,81.0,143.0,1.0,8.0,0.2391304347826087,0.25,0.5411764705882353,0.8333333333333334,0.5161290322580645,0.5083333333333333,0.625,0.5208333333333334,0.6137931034482759,0.6666666666666666,0.6451612903225806,0.047058823529411764,0.058823529411764705,0.058823529411764705,36.02620087336245,0.6,0.05263157894736842,0.08256880733944955,0.03296703296703297,0.13636363636363635,0.06097560975609756,0.10285714285714286,0.046242774566473986,0.02702702702702703,0.030303030303030304,0.047619047619047616,0.058823529411764705,0.07142857142857142,0.043478260869565216,0.08333333333333333,0.2,0.12727272727272726,0.18181818181818182,0.017241379310344827,,0.2833333333333333,0.6470588235294118,0.6875,0.36363636363636365,0.2833333333333333,0.47058823529411764,0.5,0.0625,0.375,1.0,,0.3333333333333333,0.625,0.575,0.5018987394957982,0.522675,0.5137840425531914,0.18115942028985507,0.22,0.06666666666666667,0.45,8.012941176470589,0.35294117647058826,17.0,4.0,1.0,9.0,31.0,,1.0,6.0,16.0,10.0,35.0,,2.0,6.0,17.0,21.0,9.0,31.0,9.0,1.0,1.0,,,0.7,0.2857142857142857,,0.35294117647058826,0.2857142857142857,0.2916666666666667,0.02857142857142857,0.03225806451612903,0.14166666666666666,0.03333333333333333,0.25833333333333336,0.2903225806451613,0.3,0.6666666666666666,0.125,,,0.020833333333333332,0.3333333333333333,0.375,0.2903225806451613,26.31714285714286,8.0,1.0,1.0,2.0,3.0,0.47058823529411764,0.47058823529411764,0.25,0.25,0.25,1.0,0.125,0.07894736842105263,,,,,,,,,,,,,,,,True,,,,
1628367,1610612756,Josh Jackson,Josh Jackson,1628367,PHX,19390.0,323,-90.0,679,679,167.0,250,67,1358,24.0,56.0,,5.0,2.0,5.0,11.0,27.0,42.0,103.0,37.0,148.0,760,,6.0,4.0,4.0,9.0,19.0,10.0,34.0,34.0,50.0,,14.0,22.0,8.0,30.0,7.0,1.0,15.0,4.0,3.0,68.0,5.0,4.0,15.0,23.0,9.0,47.0,9.0,56.0,1.0,9.0,6.0,3.0,15.0,2.0,12.0,12.0,2.0,3.0,27.0,2.0,7.0,14.0,33.0,1.0,1.0,43.0,1.0,5.0,52.0,4.0,23.0,2.0,11.0,9.0,,2.0,11.0,6.0,,,33.0,166.0,4.0,1.0,0.40476190476190477,0.40476190476190477,0.4077669902912621,,0.47368421052631576,0.41729323308270677,,0.5,0.47435897435897434,0.2,0.5483870967741935,0.13592233009708737,0.19642857142857142,0.1111111111111111,24.335106382978726,0.5555555555555556,0.34615384615384615,0.12432432432432433,0.020618556701030927,0.13043478260869565,0.03875968992248062,0.12666666666666668,0.02786377708978328,0.02666666666666667,0.02666666666666667,,0.038461538461538464,0.04,0.09859154929577464,0.08974358974358974,0.25,0.1368421052631579,0.1,0.015384615384615385,0.5454545454545454,0.42105263157894735,0.42857142857142855,0.5333333333333333,0.5416666666666666,0.20300751879699247,0.4074074074074074,0.4583333333333333,0.18181818181818182,0.625,,,0.20833333333333334,0.4,0.6466165413533834,0.514751127819549,0.45904,0.4329520833333333,0.16233766233766234,0.1885245901639344,0.02702702702702703,0.22972972972972974,7.028155339805826,0.24594992636229748,20.0,9.0,1.0,8.0,21.0,,2.0,2.0,4.0,9.0,30.0,,2.0,2.0,5.0,24.0,3.0,21.0,8.0,,1.0,2.0,4.0,0.8888888888888888,0.3,,0.4,0.3,0.22556390977443608,,,0.15037593984962405,0.06766917293233082,0.15789473684210525,0.38095238095238093,0.38095238095238093,0.875,0.25,,,0.041666666666666664,0.16666666666666666,0.5,0.38095238095238093,24.89666666666667,7.0,1.0,,,2.0,0.35,0.35,0.2857142857142857,0.1111111111111111,0.1111111111111111,1.0,,0.0625,4.0,1.0,,,,,,,,,,,,,,True,,,,
203584,1610612756,Troy Daniels,Troy Daniels,203584,PHX,45584.0,760,-113.0,1578,1582,480.0,621,164,3160,10.0,24.0,3.0,4.0,6.0,8.0,11.0,19.0,39.0,81.0,18.0,318.0,1803,4.0,7.0,3.0,29.0,15.0,22.0,7.0,103.0,46.0,32.0,6.0,5.0,19.0,7.0,26.0,5.0,2.0,14.0,5.0,,59.0,5.0,8.0,20.0,39.0,1.0,60.0,13.0,73.0,,26.0,16.0,10.0,14.0,1.0,12.0,13.0,2.0,2.0,27.0,3.0,6.0,30.0,79.0,4.0,7.0,31.0,5.0,5.0,23.0,4.0,5.0,3.0,5.0,3.0,,2.0,5.0,3.0,,,103.0,479.0,7.0,3.0,0.5897435897435898,0.6388888888888888,0.48148148148148145,0.5714285714285714,0.6818181818181818,0.5454545454545454,0.5652173913043478,0.6575342465753424,0.5602836879432624,0.6041666666666666,0.6623376623376623,0.06172839506172839,0.125,0.10526315789473684,17.55681818181818,0.5185185185185185,0.018518518518518517,0.09330143540669857,0.01951219512195122,0.07352941176470588,0.01529051987767584,0.08550724637681159,0.017639077340569877,0.031055900621118012,,0.030927835051546393,0.011673151750972763,0.02857142857142857,0.09375,0.0872093023255814,0.10465116279069768,0.07174887892376682,0.08163265306122448,,0.6,0.08727272727272728,0.4166666666666667,0.47619047619047616,0.5,0.06909090909090909,0.5789473684210527,0.6470588235294118,0.8181818181818182,0.17391304347826086,0.75,,0.1095890410958904,0.75,0.7927272727272727,0.5150878181818184,0.5182843749999999,0.5210568493150685,0.02867383512544803,0.06097560975609756,0.09119496855345911,0.3238993710691824,11.375308641975305,0.3041825095057034,38.0,43.0,11.0,52.0,151.0,4.0,9.0,18.0,40.0,74.0,194.0,6.0,16.0,22.0,51.0,189.0,33.0,151.0,52.0,1.0,1.0,1.0,1.0,0.8513513513513513,0.38144329896907214,0.375,0.43137254901960786,0.38144329896907214,0.7054545454545454,0.005154639175257732,0.006622516556291391,0.13818181818181818,0.15636363636363637,0.5490909090909091,0.3443708609271523,0.3466666666666667,0.8076923076923077,0.391304347826087,0.4444444444444444,0.5,0.1506849315068493,0.547945205479452,0.45,0.3443708609271523,25.42164948453608,18.0,22.0,7.0,2.0,3.0,0.47368421052631576,0.47368421052631576,0.5,0.5116279069767442,0.5116279069767442,0.9545454545454546,0.30434782608695654,0.015228426395939087,1.0,1.0,2.0,4.0,0.2857142857142857,0.5,0.36363636363636365,,,,,,,,,True,,,,
1627733,1610612756,Dragan Bender,Dragan Bender,1627733,PHX,14242.0,237,-52.0,496,505,173.0,211,55,1001,22.0,28.0,7.0,8.0,8.0,12.0,1.0,6.0,23.0,35.0,16.0,86.0,604,7.0,8.0,6.0,23.0,8.0,14.0,11.0,39.0,28.0,18.0,12.0,1.0,7.0,5.0,12.0,5.0,,6.0,1.0,,29.0,6.0,11.0,8.0,20.0,11.0,39.0,17.0,56.0,2.0,7.0,6.0,1.0,6.0,1.0,4.0,4.0,,2.0,10.0,,1.0,15.0,21.0,2.0,1.0,20.0,1.0,,27.0,3.0,13.0,2.0,5.0,4.0,,1.0,5.0,4.0,,,39.0,173.0,3.0,2.0,0.6086956521739131,0.8235294117647058,0.6571428571428571,0.875,0.5714285714285714,0.5147058823529411,0.85,0.6666666666666666,0.5375,0.8214285714285714,0.6964285714285714,0.02857142857142857,0.03571428571428571,,16.100178890876567,0.6,0.6111111111111112,0.15151515151515152,0.11,0.09523809523809523,0.046511627906976744,0.12962962962962962,0.07423580786026202,0.13157894736842105,0.1,0.09090909090909091,0.0297029702970297,0.10714285714285714,0.19047619047619047,0.14814814814814814,,0.11428571428571428,,0.058823529411764705,0.8,0.4117647058823529,0.7857142857142857,0.8148148148148148,0.5909090909090909,0.08823529411764706,0.16666666666666666,0.16666666666666666,1.0,0.8,0.875,,0.5714285714285714,0.6666666666666666,0.8970588235294118,0.5580720588235294,0.6404857142857142,0.5814785714285714,0.16666666666666666,0.28888888888888886,0.26744186046511625,0.45348837209302323,2.8914285714285715,0.3487903225806452,1.0,9.0,2.0,5.0,24.0,1.0,2.0,3.0,5.0,8.0,33.0,1.0,2.0,4.0,7.0,24.0,,24.0,5.0,1.0,,,,1.0,0.24242424242424243,0.5,0.5714285714285714,0.24242424242424243,0.4852941176470588,0.030303030303030304,,0.014705882352941176,0.1323529411764706,0.35294117647058826,0.20833333333333334,0.20833333333333334,1.0,0.2,0.5,1.0,0.09523809523809523,0.23809523809523808,0.6,0.20833333333333334,24.933333333333337,,3.0,,,,,,,0.3333333333333333,0.375,1.0,,,1.0,1.0,,1.0,,,0.5,1.0,0.1111111111111111,,,,,,,True,,,,
1629059,1610612756,Elie Okobo,Elie Okobo,1629059,PHX,14594.0,243,-16.0,502,505,163.0,169,59,1007,15.0,26.0,,1.0,5.0,7.0,3.0,12.0,21.0,45.0,14.0,83.0,548,,2.0,,,5.0,11.0,10.0,38.0,16.0,26.0,,6.0,19.0,13.0,32.0,12.0,1.0,15.0,3.0,1.0,77.0,1.0,1.0,14.0,17.0,2.0,33.0,2.0,35.0,,14.0,8.0,6.0,9.0,4.0,8.0,10.0,1.0,1.0,19.0,,1.0,11.0,25.0,,3.0,13.0,1.0,,18.0,,5.0,4.0,2.0,2.0,,,3.0,3.0,,,38.0,163.0,3.0,3.0,0.38095238095238093,0.38095238095238093,0.4666666666666667,,0.45454545454545453,0.43670886075949367,,0.4827586206896552,0.4715909090909091,,0.5428571428571428,0.13333333333333333,0.23076923076923078,,18.706293706293707,0.47368421052631576,0.2,0.13709677419354838,0.007142857142857143,0.1590909090909091,0.009174311926605505,0.14622641509433962,0.008032128514056224,0.016129032258064516,,,0.011494252873563218,,0.061224489795918366,0.20408163265306123,0.15384615384615385,0.18055555555555555,0.0625,,1.0,0.3291139240506329,0.5769230769230769,0.75,0.3333333333333333,0.1518987341772152,0.25,0.25,0.6666666666666666,0.3333333333333333,,,0.2413793103448276,0.7142857142857143,0.759493670886076,0.5286275641025642,0.5672999999999999,0.5148607142857143,0.05952380952380952,0.1,,0.4578313253012048,6.011111111111111,0.3247011952191235,7.0,1.0,1.0,9.0,33.0,,1.0,6.0,17.0,9.0,34.0,,1.0,6.0,18.0,15.0,12.0,32.0,9.0,,,,,0.5555555555555556,0.2647058823529412,,0.3333333333333333,0.2727272727272727,0.43037974683544306,,,0.08860759493670886,0.012658227848101266,0.4177215189873418,0.2727272727272727,0.2727272727272727,0.5555555555555556,0.3333333333333333,,,0.034482758620689655,0.5862068965517241,0.35294117647058826,0.28125,26.976470588235298,3.0,,,,,0.42857142857142855,0.42857142857142855,0.3333333333333333,,,,,,2.0,,,,,,,,,1.0,1.0,1.0,,,,True,,,,
2037,1610612756,Jamal Crawford,Jamal Crawford,2037,PHX,16460.0,274,-87.0,577,576,183.0,239,52,1153,2.0,8.0,,1.0,,1.0,8.0,25.0,28.0,66.0,39.0,152.0,697,1.0,3.0,,2.0,5.0,18.0,19.0,47.0,4.0,52.0,,2.0,44.0,11.0,55.0,5.0,6.0,32.0,8.0,4.0,121.0,,1.0,7.0,9.0,,16.0,1.0,17.0,1.0,8.0,4.0,4.0,17.0,4.0,15.0,7.0,,2.0,24.0,1.0,6.0,6.0,15.0,1.0,1.0,30.0,,1.0,44.0,2.0,12.0,5.0,3.0,2.0,,1.0,3.0,2.0,,,47.0,183.0,2.0,4.0,0.07142857142857142,0.07142857142857142,0.42424242424242425,0.3333333333333333,0.2777777777777778,0.4708333333333333,0.16666666666666666,0.4117647058823529,0.5467625899280576,0.16666666666666666,0.5465116279069767,0.030303030303030304,0.125,0.04,25.55205047318612,0.7083333333333334,,0.057692307692307696,0.006711409395973154,0.0673076923076923,,0.06153846153846154,0.0037593984962406013,,0.02040816326530612,,,,0.04838709677419355,0.04838709677419355,0.09375,0.058823529411764705,0.10526315789473684,0.014925373134328358,0.6666666666666666,0.06666666666666667,0.25,0.2857142857142857,,0.20833333333333334,0.32,0.3333333333333333,,0.16666666666666666,,,0.029411764705882353,,0.5166666666666667,0.4675634453781512,0.46403333333333335,0.4342287878787879,0.12686567164179105,0.15789473684210525,0.013157894736842105,0.3092105263157895,13.130303030303033,0.317157712305026,33.0,6.0,,17.0,48.0,,3.0,6.0,16.0,19.0,54.0,,3.0,6.0,16.0,15.0,42.0,47.0,17.0,,,,,0.2631578947368421,0.35185185185185186,,0.375,0.3584905660377358,0.45,,,0.275,0.05,0.4,0.3541666666666667,0.3541666666666667,0.17647058823529413,0.5,,,,0.47058823529411764,0.375,0.3617021276595745,26.148148148148152,18.0,2.0,,,5.0,0.5454545454545454,0.5454545454545454,0.1111111111111111,0.3333333333333333,0.3333333333333333,1.0,,0.08620689655172414,1.0,,,,,,,,,1.0,,,1.0,,,True,,,,
1628393,1610612756,Jawun Evans,Jawun Evans,1628393,PHX,919.0,15,-20.0,33,33,9.0,19,2,66,,,,,,,,,1.0,3.0,,2.0,37,,,,,,1.0,,,2.0,,,,2.0,,2.0,,,1.0,1.0,,4.0,,,1.0,1.0,,2.0,,2.0,,2.0,,2.0,2.0,1.0,2.0,1.0,,,3.0,,1.0,,,,,,,,,,,,,,,,,,,,,9.0,,,1.0,1.0,0.3333333333333333,,,0.3333333333333333,,,0.3333333333333333,,,,,,17.142857142857142,0.6666666666666666,,0.08333333333333333,,0.5,,0.14285714285714285,,,,,,,,0.125,,0.5,,,,,,,,,,,,,,,,,,0.4179,,0.4269,,,,,16.366666666666667,0.2727272727272727,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,,,,,,,,,,,,,,True,,,,
204020,1610612756,Tyler Johnson,Tyler Johnson,204020,PHX,2033.0,34,2.0,70,71,8.0,14,6,141,2.0,3.0,1.0,1.0,,,,3.0,2.0,6.0,,13.0,83,1.0,1.0,,2.0,,,,,2.0,2.0,2.0,2.0,5.0,4.0,9.0,4.0,,1.0,3.0,1.0,22.0,2.0,1.0,1.0,1.0,,2.0,3.0,5.0,,,,,1.0,,1.0,1.0,,,2.0,,,2.0,2.0,,,1.0,,,,,,,,,,,,,,,,8.0,,,0.5,1.0,0.3333333333333333,1.0,,0.5909090909090909,1.0,,0.5909090909090909,1.0,,0.3333333333333333,0.3333333333333333,0.3333333333333333,17.333333333333332,0.5,,0.05555555555555555,0.05555555555555555,0.08333333333333333,0.16666666666666666,0.06666666666666667,0.1,,0.1,,0.2,,,,0.14285714285714285,,0.5,,,0.2727272727272727,0.6666666666666666,1.0,0.5,0.2727272727272727,,,,1.0,1.0,,,,0.7272727272727273,0.5235272727272727,,,,,0.15384615384615385,,4.6000000000000005,0.11428571428571428,,1.0,,3.0,4.0,,,,,3.0,5.0,,,,,3.0,6.0,4.0,3.0,,1.0,,,0.3333333333333333,0.6,,,0.6,0.45454545454545453,,,,0.09090909090909091,0.36363636363636365,0.75,0.75,0.3333333333333333,,,,,,,0.75,25.639999999999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
