EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Loose Ball Fouls Drawn,BlockedCorner3,BlockedLongMidRange,OffensiveGoaltends,3SecondViolations,NonShootingPenaltyNonTakeFouls,OffShortMidRangeReboundPct,OffCorner3ReboundPct,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,Charge Fouls,SecondChanceFg3Pct,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,PenaltyArc3FGM,PenaltyFG3M,3pt And 1 Free Throw Trips,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,DefensiveGoaltends,PenaltyFg3Pct,SecondChanceCorner3Frequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,ThreePtShootingFoulsDrawnPct,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,on,SecondChanceCorner3PctAssisted,Arc3PctBlocked,HeaveAttempts,Clear Path Fouls
1627742,1610612747,Brandon Ingram,Brandon Ingram,1627742,LAL,19116.0,319,-26.0,670,672,119.0,142.0,74.0,1342,29.0,45.0,4.0,6.0,4.0,6.0,15.0,29.0,11.0,23.0,2.0,7.0,5.0,14.0,2.0,55.0,97,7.0,21.0,33.0,164.0,761,7.0,9.0,1.0,15.0,6.0,11.0,2.0,12.0,24.0,46.0,64.0,18.0,3.0,4.0,14.0,5.0,7.0,18.0,8.0,26.0,5.0,3.0,10.0,7.0,1.0,60.0,2.0,6.0,1.0,21.0,22.0,1.0,44.0,9.0,53.0,3.0,6.0,4.0,2.0,11.0,2.0,6.0,11.0,2.0,5.0,1.0,3.0,22.0,1.0,4.0,9.0,25.0,1.0,3.0,40.0,1.0,2.0,50.0,4.0,22.0,5.0,3.0,1.0,1.0,1.0,2.0,4.0,1.0,1.0,21.0,114.0,3.0,0.4181818181818181,0.4339622641509434,0.8571428571428571,0.3333333333333333,0.3333333333333333,0.5670103092783505,0.7777777777777778,0.5454545454545454,0.5550847457627118,0.7777777777777778,0.4615384615384615,0.5815602836879432,0.6818181818181818,0.5714285714285714,0.1779661016949152,0.0721649484536082,0.0888888888888888,0.0689655172413793,0.0434782608695652,21.560846560846564,0.5,0.05,0.0384615384615384,0.1057692307692307,0.0326086956521739,0.1478873239436619,0.0192307692307692,0.1228571428571428,0.0277777777777777,0.0602409638554216,0.0344827586206896,0.0227272727272727,0.0638297872340425,0.1,0.2045454545454545,0.1619047619047619,0.1081081081081081,0.0625,0.25,0.3813559322033898,0.6444444444444445,0.7073170731707317,0.5172413793103449,0.2457627118644068,0.5172413793103449,0.5555555555555556,0.2,0.1949152542372881,0.4782608695652174,0.5,0.4545454545454545,0.059322033898305,0.2857142857142857,0.2857142857142857,1.0,0.1186440677966101,0.3571428571428571,0.3571428571428571,0.8,0.6666666666666666,0.6666666666666666,0.25,0.4615384615384615,0.6666666666666666,0.1538461538461538,0.559322033898305,0.3571428571428571,0.4871894067796611,0.533125,0.493876923076923,0.1617647058823529,0.1913043478260869,0.0914634146341463,0.1463414634146341,7.8567010309278364,24.83809523809524,0.1776119402985074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
1627826,1610612747,Ivica Zubac,Ivica Zubac,1627826,LAL,30946.0,516,22.0,1097,1088,247.0,256.0,114.0,2185,94.0,140.0,23.0,44.0,22.0,31.0,17.0,47.0,1.0,6.0,,,,,,112.0,193,,,57.0,281.0,1154,25.0,51.0,11.0,61.0,24.0,38.0,,18.0,66.0,178.0,46.0,,,34.0,,,24.0,18.0,7.0,25.0,6.0,1.0,8.0,1.0,9.0,57.0,9.0,45.0,,53.0,48.0,7.0,108.0,54.0,162.0,12.0,4.0,2.0,2.0,14.0,,2.0,19.0,2.0,12.0,,4.0,33.0,4.0,7.0,47.0,73.0,4.0,8.0,64.0,,1.0,66.0,7.0,31.0,6.0,26.0,1.0,,20.0,5.0,27.0,14.0,1.0,62.0,242.0,2.0,0.7946428571428571,0.936842105263158,,,,0.5803108808290155,0.4901960784313725,0.631578947368421,0.5803108808290155,0.4901960784313725,0.631578947368421,0.6300448430493274,0.5446428571428571,0.6875,,0.1243523316062176,0.1,0.2127659574468085,,20.68126520681265,0.4242424242424242,0.2333333333333333,,0.147239263803681,0.1546391752577319,0.2245762711864407,0.0473684210526315,0.1797153024911032,0.1122661122661122,0.2121212121212121,0.0204081632653061,0.0443037974683544,0.1503267973856209,0.1037735849056603,0.208955223880597,0.2093023255813953,0.265625,0.2105263157894736,0.5185185185185185,0.7253886010362695,0.6714285714285714,0.746031746031746,0.7659574468085106,0.2435233160621761,0.3617021276595745,0.4594594594594595,0.9411764705882352,0.0310880829015544,0.1666666666666666,0.1666666666666666,1.0,,,,,,,,,0.8627450980392157,0.5227272727272727,0.1739130434782608,0.8157894736842105,0.7096774193548387,,0.7253886010362695,,0.5044507772020723,0.5474756097560974,0.5304815789473685,0.1428571428571428,0.1428571428571428,0.2170818505338078,0.2348754448398576,3.474093264248705,,0.2251595259799453,7.0,1.0,1.0,1.0,3.0,3.0,0.1454545454545454,0.0625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
1628366,1610612747,Lonzo Ball,Lonzo Ball,1628366,LAL,11435.0,191,35.0,414,405,79.0,87.0,40.0,819,9.0,15.0,3.0,3.0,,2.0,2.0,6.0,2.0,3.0,1.0,4.0,10.0,28.0,4.0,13.0,24,11.0,32.0,2.0,61.0,396,4.0,4.0,,14.0,1.0,4.0,4.0,,2.0,10.0,16.0,21.0,12.0,2.0,28.0,10.0,2.0,27.0,8.0,35.0,5.0,3.0,21.0,3.0,3.0,78.0,3.0,3.0,,12.0,16.0,,28.0,6.0,34.0,,7.0,4.0,3.0,7.0,4.0,5.0,7.0,1.0,2.0,,,14.0,,4.0,6.0,18.0,2.0,,12.0,,1.0,4.0,,2.0,,3.0,,,3.0,,3.0,1.0,,2.0,78.0,,0.3846153846153846,0.4166666666666667,0.6363636363636364,0.34375,0.34375,0.5416666666666666,1.0,0.25,0.5267857142857143,1.1666666666666667,0.125,0.5258620689655172,1.1666666666666667,0.125,0.5714285714285714,0.0833333333333333,0.1333333333333333,,,15.483870967741934,0.5,,,0.1194029850746268,0.0267857142857142,0.1428571428571428,0.0405405405405405,0.128440366972477,0.032258064516129,0.0392156862745098,0.0476190476190476,0.0158730158730158,0.1212121212121212,0.1395348837209302,0.08,0.125,0.1785714285714285,,0.3333333333333333,0.2678571428571428,0.6,0.6923076923076923,0.5555555555555556,0.1071428571428571,0.3333333333333333,0.3333333333333333,,0.0535714285714285,0.6666666666666666,0.6666666666666666,,0.0714285714285714,0.25,0.25,1.0,0.5,0.3571428571428571,0.3571428571428571,0.6,0.5,1.0,,0.25,,0.5,0.8392857142857143,0.3571428571428571,0.5422348214285714,0.5106416666666667,0.5504562500000001,0.0344827586206896,0.0769230769230769,0.2295081967213114,0.0327868852459016,5.124999999999999,25.703125000000004,0.1908212560386473,1.0,,,,,1.0,,0.1818181818181818,2.0,2.0,2.0,2.0,1.0,1.0,0.3333333333333333,1.0,0.5,,,,,,,,,,,,,,,,,,,,,True,,,,
1628398,1610612747,Kyle Kuzma,Kyle Kuzma,1628398,LAL,16054.0,268,21.0,570,563,141.0,111.0,62.0,1133,25.0,37.0,4.0,4.0,6.0,9.0,10.0,25.0,6.0,11.0,4.0,8.0,10.0,40.0,10.0,41.0,73,14.0,48.0,22.0,146.0,617,5.0,5.0,,10.0,11.0,20.0,13.0,11.0,48.0,54.0,28.0,39.0,3.0,4.0,40.0,10.0,9.0,13.0,11.0,24.0,7.0,4.0,13.0,,,59.0,2.0,4.0,1.0,13.0,19.0,3.0,35.0,7.0,42.0,,5.0,4.0,1.0,11.0,1.0,4.0,5.0,1.0,7.0,1.0,2.0,16.0,1.0,7.0,9.0,16.0,1.0,,23.0,,,32.0,2.0,10.0,4.0,1.0,,,1.0,,1.0,1.0,,48.0,136.0,3.0,0.6585365853658537,0.6923076923076923,0.9285714285714286,0.2916666666666667,0.2916666666666667,0.5616438356164384,1.0,0.55,0.512396694214876,0.5555555555555556,0.5606060606060606,0.5410447761194029,0.5555555555555556,0.6025641025641025,0.396694214876033,0.1232876712328767,0.1621621621621621,0.12,,23.291925465838503,0.6875,0.1578947368421052,0.0454545454545454,0.1137724550898203,0.028169014084507,0.1101694915254237,0.0192307692307692,0.1122807017543859,0.024390243902439,0.03125,,0.0114942528735632,0.056338028169014,0.1551724137931034,0.1578947368421052,0.108433734939759,0.1142857142857142,,1.0,0.3057851239669421,0.6756756756756757,0.8064516129032258,0.68,0.2066115702479339,0.4,0.4545454545454545,0.6,0.0909090909090909,0.5454545454545454,0.5454545454545454,0.6666666666666666,0.0661157024793388,0.5,0.5,1.0,0.3305785123966942,0.25,0.25,0.9,0.4444444444444444,1.0,0.25,0.2727272727272727,0.6666666666666666,0.303030303030303,0.7024793388429752,0.25,0.4991148760330577,0.5050714285714286,0.4710681818181818,0.0923076923076923,0.1234567901234567,0.0684931506849315,0.3287671232876712,6.649315068493152,25.84375,0.2473684210526315,3.0,,,,,1.0,0.037037037037037,0.0588235294117647,,2.0,,4.0,,,0.2222222222222222,,,2.0,2.0,3.0,3.0,5.0,1.0,2.0,2.0,1.0,0.3846153846153846,0.2222222222222222,0.0909090909090909,0.6666666666666666,0.3,0.0408163265306122,,,,,,True,,,,
1628404,1610612747,Josh Hart,Josh Hart,1628404,LAL,13631.0,227,35.0,496,490,125.0,118.0,61.0,986,12.0,17.0,3.0,4.0,2.0,2.0,,7.0,1.0,3.0,6.0,9.0,6.0,22.0,7.0,13.0,27,12.0,31.0,11.0,73.0,486,3.0,6.0,3.0,12.0,2.0,2.0,9.0,5.0,18.0,22.0,4.0,30.0,6.0,2.0,22.0,6.0,1.0,5.0,10.0,15.0,6.0,4.0,3.0,2.0,,40.0,3.0,3.0,,13.0,21.0,,34.0,6.0,40.0,,8.0,4.0,4.0,6.0,2.0,4.0,2.0,,2.0,,,8.0,,1.0,6.0,11.0,,,13.0,,2.0,14.0,2.0,6.0,2.0,6.0,,,3.0,2.0,6.0,4.0,,18.0,122.0,2.0,0.8461538461538461,0.9166666666666666,0.8333333333333334,0.3870967741935484,0.3870967741935484,0.4814814814814814,0.5,1.0,0.5344827586206896,0.5,0.5909090909090909,0.5703125,0.5454545454545454,0.6428571428571429,0.5344827586206896,0.037037037037037,0.0588235294117647,,,12.63157894736842,0.75,,,0.1354838709677419,0.0198675496688741,0.1160714285714285,0.0357142857142857,0.1273408239700374,0.025531914893617,0.0149253731343283,0.0384615384615384,0.044776119402985,0.1285714285714285,0.175438596491228,0.0714285714285714,0.1481481481481481,0.032258064516129,,0.6666666666666666,0.293103448275862,0.7058823529411765,0.75,0.8333333333333334,0.1206896551724138,,,,0.0517241379310344,0.3333333333333333,0.3333333333333333,1.0,0.1551724137931034,0.6666666666666666,0.6666666666666666,0.8333333333333334,0.3793103448275862,0.2727272727272727,0.2727272727272727,0.8333333333333334,0.4444444444444444,0.75,0.6666666666666666,0.1818181818181818,1.0,0.6363636363636364,0.8275862068965517,0.2727272727272727,0.5487491379310345,0.556325,0.5289272727272728,0.0967741935483871,0.1935483870967742,0.1643835616438356,0.2465753424657534,5.688888888888887,25.12903225806452,0.252016129032258,2.0,,1.0,,,1.0,0.0172413793103448,,,1.0,1.0,3.0,,0.3333333333333333,0.1111111111111111,,,2.0,1.0,2.0,2.0,3.0,,,,,0.3333333333333333,0.2222222222222222,0.1818181818181818,0.5,0.2857142857142857,,1.0,0.5,,,,True,,,,
203484,1610612747,Kentavious Caldwell-Pope,Kentavious Caldwell-Pope,203484,LAL,15700.0,262,37.0,544,533,110.0,99.0,65.0,1077,16.0,24.0,3.0,4.0,5.0,5.0,6.0,8.0,7.0,11.0,7.0,9.0,8.0,30.0,5.0,29.0,43,15.0,39.0,13.0,116.0,582,5.0,6.0,1.0,14.0,9.0,9.0,9.0,6.0,33.0,36.0,22.0,45.0,,2.0,30.0,8.0,1.0,12.0,,12.0,,,11.0,1.0,,24.0,2.0,6.0,,12.0,11.0,1.0,24.0,8.0,32.0,3.0,12.0,10.0,2.0,10.0,,8.0,4.0,1.0,2.0,,,14.0,2.0,2.0,7.0,18.0,,1.0,24.0,,4.0,19.0,4.0,7.0,4.0,,,,,,,,,32.0,106.0,2.0,0.6206896551724138,0.6428571428571429,1.0,0.3846153846153846,0.3846153846153846,0.6744186046511628,0.8333333333333334,1.0,0.6280487804878049,0.9285714285714286,0.75,0.6460674157303371,0.7777777777777778,0.7857142857142857,0.4756097560975609,0.0232558139534883,0.0416666666666666,,,16.451612903225804,0.7142857142857143,0.0909090909090909,,0.0718954248366013,0.0425531914893617,0.1,0.0202020202020202,0.0842490842490842,0.0333333333333333,0.0476190476190476,0.1052631578947368,0.0123456790123456,0.0657894736842105,0.1,0.037037037037037,0.1022727272727272,0.09375,0.0857142857142857,,0.2926829268292683,0.6666666666666666,0.6956521739130435,0.625,0.0975609756097561,0.75,0.75,0.6666666666666666,0.1341463414634146,0.6363636363636364,0.6363636363636364,0.5714285714285714,0.1097560975609756,0.7777777777777778,0.875,1.0,0.3658536585365853,0.2666666666666666,0.2666666666666666,1.0,0.5714285714285714,0.75,0.3333333333333333,0.2777777777777778,1.0,0.2777777777777778,0.7682926829268293,0.2666666666666666,0.5310292682926828,0.50598,0.5432194444444444,0.0823529411764705,0.1521739130434782,0.1206896551724138,0.2844827586206896,7.04186046511628,25.446153846153845,0.2022058823529411,,,,,,2.0,0.0169491525423728,0.0555555555555555,1.0,1.0,1.0,1.0,1.0,1.0,0.1428571428571428,1.0,1.0,,3.0,4.0,,3.0,,2.0,,,0.3333333333333333,,0.2222222222222222,0.75,,,,,1.0,0.0256410256410256,0.1111111111111111,True,,,,
2544,1610612747,LeBron James,LeBron James,2544,LAL,6779.0,113,8.0,246,246,59.0,62.0,11.0,492,15.0,20.0,2.0,3.0,5.0,5.0,3.0,6.0,1.0,6.0,,1.0,5.0,17.0,5.0,19.0,32,5.0,18.0,16.0,69.0,259,2.0,3.0,1.0,5.0,5.0,6.0,5.0,5.0,18.0,10.0,28.0,12.0,3.0,2.0,17.0,5.0,1.0,27.0,6.0,33.0,3.0,3.0,18.0,8.0,1.0,72.0,3.0,1.0,,11.0,21.0,6.0,38.0,4.0,42.0,2.0,5.0,4.0,1.0,8.0,3.0,7.0,4.0,1.0,1.0,,,12.0,,3.0,3.0,5.0,,,22.0,,,26.0,2.0,12.0,2.0,1.0,,,1.0,,1.0,,,18.0,58.0,1.0,0.2631578947368421,0.2777777777777778,0.8,0.2777777777777778,0.2777777777777778,0.59375,0.6666666666666666,0.8333333333333334,0.53,0.5,0.5909090909090909,0.5564516129032258,0.5,0.6428571428571429,0.36,0.03125,,0.1666666666666666,,28.46153846153846,0.6666666666666666,0.5454545454545454,,0.2658227848101265,0.0212765957446808,0.2682926829268293,0.0697674418604651,0.2666666666666666,0.0444444444444444,0.0476190476190476,,0.0833333333333333,0.1290322580645161,0.3703703703703703,0.3333333333333333,0.3076923076923077,0.2,0.0833333333333333,,0.4,0.75,0.75,0.2666666666666666,0.12,0.5,0.6,0.3333333333333333,0.12,0.1666666666666666,0.1666666666666666,,0.02,,,,0.34,0.2941176470588235,0.2941176470588235,0.8,0.75,0.6666666666666666,,0.4545454545454545,1.0,0.4545454545454545,0.76,0.2941176470588235,0.504045,0.5448500000000001,0.5023909090909091,0.2,0.2857142857142857,0.072463768115942,0.2608695652173913,6.6468750000000005,26.73888888888889,0.2398373983739837,,,,,,2.0,,,,1.0,,1.0,,,0.25,,,,,,1.0,1.0,,,,,0.2,,,,0.2,,,,,,,True,,,,
1629004,1610612747,Svi Mykhailiuk,Svi Mykhailiuk,1629004,LAL,7617.0,127,-12.0,279,277,79.0,94.0,22.0,556,2.0,4.0,,,,,,3.0,4.0,7.0,4.0,10.0,6.0,24.0,6.0,6.0,14,10.0,34.0,3.0,45.0,278,,,,,1.0,3.0,8.0,1.0,12.0,8.0,4.0,30.0,,,24.0,6.0,1.0,10.0,3.0,13.0,2.0,1.0,7.0,3.0,,29.0,2.0,,,3.0,7.0,,10.0,2.0,12.0,,3.0,3.0,,7.0,,6.0,1.0,,1.0,,1.0,8.0,,2.0,4.0,4.0,,,6.0,,1.0,7.0,,2.0,2.0,,,,,,,,,12.0,79.0,1.0,0.6666666666666666,0.6666666666666666,1.0,0.2941176470588235,0.2941176470588235,0.4285714285714285,,0.3333333333333333,0.4375,,0.5,0.4326923076923077,,0.4615384615384615,0.7083333333333334,0.0714285714285714,,0.3333333333333333,,19.34426229508197,0.875,,,0.0823529411764705,,0.0517241379310344,0.037037037037037,0.0699300699300699,0.0165289256198347,,,0.0465116279069767,0.0681818181818181,0.04,0.1875,0.0681818181818181,,,,0.0833333333333333,0.5,0.5,1.0,0.0625,,,,0.1458333333333333,0.5714285714285714,0.5714285714285714,0.5,0.2083333333333333,0.4,0.4,1.0,0.5,0.25,0.25,1.0,,,,,,0.5454545454545454,0.7916666666666666,0.25,0.5123083333333334,0.5085,0.5085363636363636,0.04,0.125,,0.2666666666666666,11.44285714285714,25.21764705882353,0.2831541218637993,,,,,,,,,,,,1.0,,,,,,1.0,1.0,2.0,2.0,3.0,,,,,0.375,1.0,0.1818181818181818,0.5,0.3333333333333333,,,,,,,True,,,,
201580,1610612747,JaVale McGee,JaVale McGee,201580,LAL,249.0,4,-14.0,9,9,,,1.0,18,,,,,,,,2.0,,,,,,,,,2,,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,,,,,,1.0,,0.5,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,0.43775,,,,,,,5.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
1629021,1610612747,Moritz Wagner,Moritz Wagner,1629021,LAL,2584.0,43,-3.0,94,93,34.0,40.0,7.0,187,2.0,6.0,,1.0,,1.0,3.0,6.0,,,,,2.0,8.0,2.0,5.0,12,2.0,8.0,3.0,19.0,82,,1.0,,,1.0,2.0,2.0,,2.0,4.0,6.0,6.0,,,8.0,2.0,4.0,1.0,1.0,2.0,1.0,,1.0,,,5.0,,1.0,,4.0,5.0,2.0,11.0,1.0,12.0,,1.0,1.0,,2.0,,1.0,2.0,,1.0,,2.0,4.0,,2.0,2.0,8.0,,,4.0,1.0,,5.0,1.0,3.0,,2.0,,,2.0,,2.0,1.0,,2.0,34.0,,0.4,0.4,1.0,0.25,0.25,0.4166666666666667,,0.5,0.4,,0.25,0.4318181818181818,,0.2,0.4,0.3333333333333333,0.1666666666666666,0.5,,25.742574257425744,0.5,1.0,,0.1851851851851851,0.05,0.1818181818181818,,0.1836734693877551,0.0263157894736842,,0.1666666666666666,,0.1538461538461538,0.25,0.1666666666666666,0.25,,,0.5,0.3,0.3333333333333333,0.4,0.5,0.3,0.5,1.0,0.3333333333333333,,,,,,,,,0.4,0.25,0.25,1.0,1.0,,,0.25,,0.5,0.7,0.25,0.4924799999999999,0.6184,0.5014875000000001,0.1363636363636363,0.2142857142857142,,0.1052631578947368,4.533333333333332,25.9625,0.3617021276595745,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
