EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,FG2M,FG2A,Points,OpponentPoints,PtsAssisted2s,Fg2aBlocked,DefTwoPtRebounds,FTDefRebounds,DefRebounds,Rebounds,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,Turnovers,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,AtRimFG3AFrequency,ShotQualityAvg,Avg2ptShotDistance,PenaltyOffPossPct,PenaltyAtRimFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,FtPoints,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,AssistPoints,OffThreePtRebounds,DefThreePtRebounds,OffRebounds,SelfOReb,ShootingFouls,Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,DefThreePtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffCorner3ReboundPct,DefArc3ReboundPct,SelfORebPct,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg3ptShotDistance,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,ShortMidRangeFGA,SecondChanceFG2M,SecondChanceFG2A,PenaltyFG2M,PtsPutbacks,Corner3Assists,LongMidRangeAssists,OffTwoPtRebounds,Steals,BadPassSteals,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,PenaltyTurnovers,Loose Ball Fouls,Offensive Fouls,Offensive Fouls Drawn,Technical Free Throw Trips,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedAtRim,BlockedCorner3,BlockedLongMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg2Pct,PenaltyFg2Pct,ShortMidRangePctBlocked,OffTwoPtReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,ShortMidRangeFrequency,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimAccuracy,ShortMidRangeFGM,LostBallSteals,Travels,BlockedShortMidRange,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,PtsUnassisted3s,Charge Fouls Drawn,BadPassOutOfBoundsTurnovers,ShortMidRangeAssists,2pt And 1 Free Throw Trips,Loose Ball Fouls Drawn,FTOffRebounds,OffFTReboundPct,ShortMidRangePctAssisted,SecondChanceTurnovers,OffensiveGoaltends,on,SecondChanceFtPoints,HeaveAttempts,Charge Fouls,3SecondViolations,Defensive 3 Seconds Violations,OffLongMidRangeReboundPct,SecondChanceAtRimPctAssisted,SecondChanceCorner3FGM,SecondChanceCorner3FGA,Fg3aBlocked,StepOutOfBoundsTurnovers,Clear Path Fouls,3pt And 1 Free Throw Trips,BlockedArc3,FG3APctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Corner3PctBlocked
1626161,1610612758,Willie Cauley-Stein,Willie Cauley-Stein,1626161,SAC,506.0,8.0,-18.0,18.0,20.0,4.0,16.0,1.0,38.0,1.0,2.0,1.0,2.0,2.0,32.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,4.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,21.05263157894737,1.0,0.5,0.2,0.1428571428571428,0.2,1.0,0.5,1.0,1.0,1.0,0.4232,3.25,0.2222222222222222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,
1627741,1610612758,Buddy Hield,Buddy Hield,1627741,SAC,1432.0,24.0,-18.0,57.0,58.0,36.0,36.0,2.0,115.0,1.0,2.0,2.0,3.0,24.0,75.0,2.0,,1.0,,2.0,3.0,,,,,36.0,0.5,0.5,0.6666666666666666,0.59375,0.6666666666666666,,,30.508474576271187,,,0.0769230769230769,0.08,0.2,0.125,0.5,0.5,1.0,0.9375,0.558065625,8.333333333333334,0.631578947368421,1.0,1.0,1.0,2.0,4.0,2.0,4.0,3.0,9.0,1.0,2.0,2.0,6.0,5.0,13.0,5.0,1.0,2.0,3.0,1.0,4.0,10.0,5.0,17.0,2.0,15.0,9.0,3.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,5.0,1.0,1.0,17.0,1.0,1.0,0.3846153846153846,0.5,0.4,0.3846153846153846,0.75,0.5454545454545454,0.75,0.6538461538461539,0.8125,0.0833333333333333,0.0714285714285714,0.0384615384615384,0.3333333333333333,0.1428571428571428,0.1111111111111111,0.0625,1.0,1.0,0.25,0.5,0.5,1.0,0.5625,0.3333333333333333,0.3333333333333333,1.0,1.0,0.5,1.0,0.0909090909090909,0.3636363636363636,0.5,0.5454545454545454,0.3333333333333333,0.3333333333333333,0.5583,0.5689681818181819,0.1111111111111111,0.25,0.0714285714285714,0.125,0.7083333333333334,25.161538461538463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,
1627746,1610612758,Skal Labissiere,Skal Labissiere,1627746,SAC,6797.0,113.0,-6.0,260.0,263.0,163.0,175.0,18.0,523.0,7.0,12.0,9.0,19.0,36.0,300.0,12.0,2.0,10.0,,20.0,24.0,5.0,4.0,1.0,7.0,163.0,0.6666666666666666,0.75,0.4736842105263157,0.5,0.5142857142857142,0.1052631578947368,0.0833333333333333,15.053763440860214,0.7142857142857143,,0.1785714285714285,0.1801801801801801,0.1428571428571428,0.4,0.5833333333333334,0.6363636363636364,0.7142857142857143,0.7666666666666667,0.5185383333333333,5.389473684210526,0.6269230769230769,8.0,2.0,3.0,,1.0,,1.0,4.0,10.0,,,2.0,5.0,4.0,11.0,6.0,,,2.0,13.0,2.0,6.0,4.0,24.0,6.0,12.0,10.0,4.0,2.0,4.0,6.0,3.0,1.0,16.0,2.0,10.0,4.0,,12.0,21.0,7.0,11.0,3.0,,24.0,3.0,1.0,0.3636363636363636,,0.3333333333333333,0.3636363636363636,0.5,0.5263157894736842,0.5,0.5217391304347826,0.3666666666666666,0.1818181818181818,0.0416666666666666,0.0388349514563106,,0.2093023255813953,,0.1,0.6666666666666666,0.6666666666666666,0.0333333333333333,,,,0.3333333333333333,0.4,0.4,1.0,,,,0.4210526315789473,0.0526315789473684,,0.2631578947368421,0.4,0.4,0.51465,0.5166894736842106,0.0909090909090909,0.1363636363636363,,0.0555555555555555,0.6666666666666666,25.62727272727273,1.0,2.0,5.0,4.0,1.0,2.0,7.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,7.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,0.5,0.5384615384615384,0.25,0.0363636363636363,0.0714285714285714,0.0357142857142857,0.054054054054054,0.25,0.0909090909090909,0.0833333333333333,0.3333333333333333,0.1333333333333333,0.5,1.0,0.5,0.625,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,
1627786,1610612758,Troy Williams,Troy Williams,1627786,SAC,2561.0,43.0,-17.0,102.0,103.0,52.0,64.0,5.0,205.0,4.0,6.0,5.0,8.0,23.0,120.0,6.0,1.0,3.0,,8.0,8.0,1.0,1.0,,2.0,52.0,0.6,0.6,0.625,0.8461538461538461,0.8214285714285714,0.125,0.1666666666666666,14.953271028037385,0.5,,0.1764705882352941,0.2051282051282051,0.2,0.4615384615384615,0.6666666666666666,0.8,0.75,0.8461538461538461,0.543096153846154,3.0250000000000004,0.5098039215686274,4.0,,,,,,,4.0,5.0,,,2.0,2.0,4.0,5.0,1.0,,,,5.0,2.0,2.0,1.0,15.0,4.0,12.0,5.0,4.0,1.0,1.0,2.0,,,5.0,,5.0,,,2.0,2.0,3.0,2.0,,,15.0,,1.0,0.8,,1.0,0.8,,1.0,,0.9375,0.3846153846153846,0.2272727272727272,,,,0.25,,,,,,,,,0.3846153846153846,0.8,0.8,1.0,,,,0.5714285714285714,,,0.2857142857142857,1.0,0.8,,0.5810428571428572,,,,,0.6521739130434783,26.12,,,3.0,2.0,,,4.0,,1.0,1.0,,2.0,,1.0,,1.0,,,2.0,,1.0,2.0,,1.0,,,2.0,2.0,,1.0,,0.8,,,,,,0.2,,0.1666666666666666,1.0,0.1538461538461538,,,,0.75,1.0,2.0,1.0,1.0,0.5,0.5,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,
1627812,1610612758,Yogi Ferrell,Yogi Ferrell,1627812,SAC,4394.0,73.0,18.0,163.0,164.0,87.0,105.0,11.0,327.0,3.0,3.0,8.0,9.0,35.0,171.0,4.0,,4.0,1.0,9.0,9.0,1.0,1.0,,1.0,87.0,0.25,0.25,0.8888888888888888,0.5952380952380952,0.6538461538461539,,,15.340909090909092,1.0,0.25,0.1025641025641025,0.1066666666666666,0.1428571428571428,0.1428571428571428,1.0,1.0,,0.7142857142857143,0.496545238095238,10.922222222222222,0.5337423312883436,1.0,4.0,4.0,,2.0,,2.0,3.0,10.0,,,2.0,2.0,3.0,12.0,10.0,,,,4.0,2.0,4.0,6.0,20.0,12.0,3.0,10.0,3.0,5.0,4.0,9.0,3.0,3.0,22.0,,4.0,,,3.0,3.0,14.0,11.0,4.0,,20.0,,0.3333333333333333,0.25,,0.5,0.25,,0.875,,0.9090909090909092,0.5714285714285714,0.1111111111111111,,,,0.1,,0.1904761904761904,1.0,1.0,0.0952380952380952,,,,0.4761904761904761,0.3,0.3,0.3333333333333333,,,,0.125,0.25,,0.25,1.0,0.3,,0.49993125,0.16,0.3076923076923077,,,0.5714285714285714,25.541666666666668,,,1.0,2.0,,,4.0,,1.0,2.0,,1.0,1.0,,,,,,1.0,1.0,1.0,,,,,,,,,,,1.0,,,,,,0.0588235294117647,0.125,0.1666666666666666,,0.0952380952380952,0.5,,,1.0,1.0,,,,0.5,0.5,6.0,2.0,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,
1628368,1610612758,De'Aaron Fox,De'Aaron Fox,1628368,SAC,978.0,16.0,-7.0,37.0,39.0,21.0,26.0,1.0,76.0,,,3.0,6.0,14.0,50.0,,,1.0,,1.0,2.0,,,,1.0,21.0,,,0.5,0.75,0.7777777777777778,,,26.31578947368421,,,0.1,0.05,,,,,,0.25,0.47435625,13.933333333333332,0.5675675675675675,,2.0,3.0,,,,,2.0,2.0,,,2.0,2.0,2.0,2.0,2.0,,,,2.0,2.0,2.0,,10.0,6.0,3.0,2.0,2.0,3.0,3.0,6.0,2.0,3.0,15.0,,,1.0,1.0,,,3.0,2.0,1.0,,10.0,,0.5,1.0,,1.0,1.0,,1.25,,1.25,0.25,,,0.0769230769230769,,,0.3333333333333333,0.375,0.6666666666666666,0.6666666666666666,,,,,0.25,1.0,1.0,0.5,,,,,,,0.5,1.0,1.0,,0.5080125,0.1111111111111111,0.1428571428571428,,,0.7142857142857143,24.95,,,,3.0,,,2.0,,1.0,,1.0,2.0,1.0,1.0,,,,,,,,1.0,,1.0,,,1.0,,,,,1.0,,0.1666666666666666,,0.3333333333333333,,0.2,,,,0.375,,,,,1.0,1.0,,,0.3333333333333333,0.3333333333333333,3.0,,1.0,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,
1628382,1610612758,Justin Jackson,Justin Jackson,1628382,SAC,2367.0,39.0,-6.0,91.0,94.0,46.0,51.0,6.0,185.0,1.0,1.0,2.0,3.0,16.0,111.0,4.0,,4.0,,6.0,6.0,,,,,46.0,1.0,1.0,0.6666666666666666,0.8888888888888888,0.8888888888888888,,,9.375,,,0.1379310344827586,0.125,0.1,0.1111111111111111,1.0,1.0,1.0,0.7777777777777778,0.5586555555555557,13.4,0.5054945054945055,1.0,1.0,2.0,2.0,4.0,,1.0,2.0,2.0,,,1.0,1.0,4.0,6.0,,,,,1.0,1.0,2.0,,5.0,,12.0,2.0,2.0,,,,,,,,2.0,,,,1.0,1.0,,,,5.0,1.0,1.0,0.6666666666666666,,0.5,0.6666666666666666,,0.8333333333333334,,0.8333333333333334,0.6666666666666666,0.1052631578947368,,,,0.125,,0.2222222222222222,0.5,0.5,0.4444444444444444,0.5,0.5,1.0,0.2222222222222222,1.0,1.0,1.0,,,,0.3333333333333333,0.3333333333333333,,0.3333333333333333,1.0,1.0,,0.60435,,,,,0.3125,24.05,,,1.0,,,,1.0,,,,,1.0,1.0,,,,1.0,,1.0,,,,,,,,,,,,,1.0,,,,,,0.0769230769230769,0.3333333333333333,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,
203463,1610612758,Ben McLemore,Ben McLemore,203463,SAC,3112.0,52.0,12.0,119.0,121.0,97.0,93.0,8.0,240.0,,1.0,1.0,7.0,23.0,134.0,2.0,,2.0,,3.0,3.0,,,,1.0,97.0,1.0,1.0,0.1428571428571428,0.4791666666666667,0.46,,,20.47244094488189,,,0.0714285714285714,0.0652173913043478,,0.0416666666666666,,,,0.75,0.5073208333333333,15.914285714285716,0.8151260504201681,1.0,1.0,5.0,1.0,3.0,,2.0,6.0,14.0,,1.0,6.0,13.0,7.0,17.0,,,1.0,,5.0,6.0,15.0,,18.0,,21.0,14.0,6.0,,1.0,1.0,1.0,,3.0,,1.0,,,3.0,9.0,1.0,2.0,1.0,,18.0,2.0,1.0,0.4117647058823529,,0.4,0.4117647058823529,,0.45,,0.4285714285714285,0.7083333333333334,0.0555555555555555,,,,,,0.2083333333333333,0.2,0.2,0.125,0.3333333333333333,0.3333333333333333,1.0,0.5833333333333334,0.4285714285714285,0.4285714285714285,1.0,1.0,,,0.05,0.1,,0.65,0.4615384615384615,0.4285714285714285,,0.5097225,0.04,0.125,,,0.782608695652174,25.029411764705884,,,,1.0,,,,,,,,3.0,1.0,1.0,1.0,1.0,,,,,,1.0,,1.0,,,1.0,,,,,,,,,,,,0.2857142857142857,0.3333333333333333,,0.0416666666666666,1.0,,,,,2.0,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,
1628412,1610612758,Frank Mason,Frank Mason,1628412,SAC,4713.0,79.0,-5.0,181.0,182.0,130.0,132.0,13.0,363.0,9.0,10.0,13.0,19.0,56.0,203.0,6.0,2.0,5.0,,8.0,9.0,4.0,3.0,1.0,6.0,130.0,0.2307692307692307,0.25,0.6842105263157895,0.6111111111111112,0.5978260869565217,0.1052631578947368,0.1,26.666666666666668,0.6666666666666666,,0.1612903225806451,0.1159420289855072,0.25,0.2777777777777778,0.9,1.0,0.3333333333333333,0.75,0.5250194444444444,8.04736842105263,0.7182320441988951,7.0,2.0,5.0,1.0,3.0,1.0,2.0,5.0,14.0,1.0,1.0,4.0,9.0,6.0,17.0,12.0,1.0,1.0,5.0,15.0,5.0,11.0,11.0,44.0,20.0,6.0,14.0,5.0,12.0,10.0,22.0,9.0,8.0,54.0,1.0,3.0,1.0,,2.0,8.0,15.0,22.0,7.0,,44.0,1.0,0.3333333333333333,0.3529411764705882,1.0,0.4545454545454545,0.3529411764705882,1.25,0.6346153846153846,1.25,0.6515151515151515,0.4722222222222222,0.0789473684210526,0.0277777777777777,0.0142857142857142,,0.1,,0.1388888888888889,0.4,0.4,0.0833333333333333,0.3333333333333333,0.3333333333333333,1.0,0.3888888888888889,0.3571428571428571,0.3571428571428571,0.2,0.5,1.0,1.0,0.2692307692307692,0.0769230769230769,0.5,0.3461538461538461,0.4444444444444444,0.3571428571428571,,0.5071499999999999,0.1666666666666666,0.28,,0.0892857142857142,0.7857142857142857,25.68235294117647,1.0,1.0,6.0,4.0,1.0,1.0,9.0,2.0,1.0,3.0,,3.0,2.0,2.0,,3.0,,1.0,,1.0,4.0,,,,,,,,,3.0,1.0,0.6,0.25,,,,0.037037037037037,0.1538461538461538,,,,0.1111111111111111,,0.5,1.0,0.8571428571428571,2.0,1.0,,,0.5,0.6666666666666666,12.0,,1.0,1.0,1.0,,,,,,,True,,,,,,,,,,,,,,,,,,,,,
201585,1610612758,Kosta Koufos,Kosta Koufos,201585,SAC,1563.0,26.0,19.0,59.0,59.0,39.0,26.0,6.0,118.0,2.0,2.0,2.0,8.0,4.0,56.0,4.0,2.0,2.0,,10.0,10.0,2.0,2.0,,2.0,39.0,1.0,1.0,0.25,0.25,0.2222222222222222,0.25,,17.1875,1.0,,0.125,0.3125,,0.25,1.0,1.0,1.0,0.25,0.459725,6.05,0.6610169491525424,2.0,,,,,,,,,,,,,,,,,,,4.0,,,,4.0,,,,,1.0,1.0,2.0,,,5.0,,8.0,,,4.0,5.0,2.0,3.0,1.0,,4.0,,,,,,,,0.5,,0.4,,0.5,,,,0.5454545454545454,,,,,,,,,,,,,,,,0.5,,,,,,0.3644,0.5419,0.125,0.125,,,1.0,,,,2.0,6.0,,1.0,2.0,,1.0,1.0,,,,,,1.0,,,,,1.0,,,,,,,,,1.0,,0.5,0.3333333333333333,,,,,0.25,,0.4,,0.75,,,,1.0,,,,,,,,,,,1.0,1.0,,,,,,True,,,,,,,,,,,,,,,,,,,,,
