EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,OpponentPoints,Fouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,PenaltyOffPossPct,SecondChanceOffPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,Turnovers,ShootingFouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,SecondChanceAtRimFGM,Corner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceFG3M,PtsUnassisted2s,PtsUnassisted3s,ThreePtAssists,Arc3Assists,Corner3Assists,SelfOReb,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,PenaltyTurnovers,Loose Ball Fouls,BlockedShortMidRange,SecondChanceFg3Pct,OffShortMidRangeReboundPct,SelfORebPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3FGM,PtsPutbacks,OffThreePtRebounds,FTDefRebounds,Travels,2pt And 1 Free Throw Trips,DefFTReboundPct,OffThreePtReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,PenaltyCorner3Accuracy,SecondChanceCorner3FGA,ShortMidRangeAssists,SecondChanceCorner3Frequency,Fg3aBlocked,Charge Fouls Drawn,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,FG3APctBlocked,Arc3PctBlocked,OffCorner3ReboundPct,ThreePtShootingFoulsDrawnPct,Loose Ball Fouls Drawn,Technical Free Throw Trips,ShortMidRangePctBlocked,DefCorner3ReboundPct,SecondChanceTurnovers,Offensive Fouls,FTOffRebounds,OffFTReboundPct,SecondChanceFtPoints,HeaveAttempts,Offensive Fouls Drawn,on,Charge Fouls,SecondChanceCorner3FGM,StepOutOfBoundsTurnovers,Clear Path Fouls,Blocked3s,BlockedArc3,BlockedCorner3,BlockedLongMidRange,DefensiveGoaltends,OffensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,LongMidRangePctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Corner3PctBlocked
1626145,1610612750,Tyus Jones,Tyus Jones,1626145,MIN,190.0,3,-5.0,7,5,7.0,5.0,12,5,1.0,7.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,
1628966,1610612750,Keita Bates-Diop,Keita Bates-Diop,1628966,MIN,3494.0,58,-17.0,120,126,40.0,49.0,246,125,2.0,40.0,,0.3333333333333333,11.0,2.0,5.0,1.0,1.0,2.0,1.0,3.0,2.0,5.0,2.0,1.0,9.0,1.0,1.0,3.0,5.0,13.0,1.0,11.0,3.0,16.0,2.0,3.0,1.0,4.0,1.0,4.0,1.0,3.0,3.0,8.0,10.0,3.0,9.0,1.0,1.0,3.0,3.0,2.0,1.0,6.0,1.0,6.0,5.0,11.0,1.0,12.0,3.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,4.0,6.0,1.0,2.0,3.0,3.0,3.0,2.0,8.0,2.0,1.0,1.0,1.0,0.09090909090909091,0.3333333333333333,0.09090909090909091,0.38461538461538464,0.6666666666666666,0.25,0.2708333333333333,0.5,0.35714285714285715,0.2962962962962963,0.5,0.4,0.4583333333333333,0.07692307692307693,0.2,21.96969696969697,1.0,0.14705882352941177,0.027777777777777776,0.1935483870967742,0.16923076923076924,0.015384615384615385,0.0625,0.14285714285714285,0.1,0.2,0.21428571428571427,0.6666666666666666,0.20833333333333334,0.4,0.5,1.0,0.125,0.3333333333333333,0.3333333333333333,1.0,0.20833333333333334,0.4,0.4,1.0,0.08333333333333333,0.375,0.1111111111111111,0.1111111111111111,1.0,0.25,0.25,0.2857142857142857,0.5,0.42857142857142855,0.3333333333333333,0.6666666666666666,0.1111111111111111,0.49202708333333334,0.3806,0.4582285714285714,0.04,0.07142857142857142,0.25,0.5,8.961538461538462,25.336363636363636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,
1629123,1610612750,Jared Terrell,Jared Terrell,1629123,MIN,6654.0,111,-27.0,230,229,85.0,103.0,459,249,16.0,85.0,3.0,0.3695652173913043,24.0,2.0,8.0,2.0,1.0,3.0,1.0,4.0,5.0,10.0,4.0,3.0,13.0,1.0,,5.0,8.0,22.0,4.0,17.0,3.0,31.0,2.0,4.0,1.0,7.0,4.0,9.0,,6.0,,8.0,4.0,6.0,13.0,3.0,2.0,5.0,12.0,5.0,,31.0,1.0,3.0,2.0,5.0,1.0,6.0,3.0,2.0,1.0,7.0,6.0,1.0,10.0,7.0,3.0,6.0,3.0,,2.0,1.0,2.0,1.0,8.0,,0.25,0.25,0.5,0.23529411764705882,,0.23529411764705882,0.36363636363636365,0.5,0.4444444444444444,0.358974358974359,0.7,0.26666666666666666,0.36904761904761907,0.7,0.26666666666666666,0.4358974358974359,0.09090909090909091,0.25,20.233463035019458,0.7,0.037037037037037035,0.015151515151515152,0.05454545454545454,0.045871559633027525,0.008403361344537815,,0.04,0.07142857142857142,,0.06521739130434782,0.5,0.20512820512820512,0.25,0.3333333333333333,1.0,0.10256410256410256,0.25,0.25,,0.2564102564102564,0.5,0.5,,0.10256410256410256,0.3333333333333333,0.23076923076923078,0.23076923076923078,0.3333333333333333,0.4,0.2,0.2,0.3333333333333333,0.3333333333333333,,0.6410256410256411,0.23076923076923078,0.487098717948718,0.44511666666666666,0.4884566666666667,0.07142857142857142,0.12,0.22580645161290322,0.25806451612903225,11.022727272727272,24.9,1.0,1.0,1.0,1.0,1.0,12.0,6.0,7.0,5.0,2.0,1.0,2.0,3.0,1.0,4.0,1.0,1.0,1.0,0.058823529411764705,0.04,0.25,0.25,1.0,0.5,1.0,1.0,1.0,0.06666666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,
203476,1610612750,Gorgui Dieng,Gorgui Dieng,203476,MIN,3185.0,53,-27.0,110,105,48.0,52.0,215,133,5.0,48.0,,0.43636363636363634,16.0,5.0,6.0,2.0,3.0,4.0,3.0,4.0,2.0,5.0,5.0,,1.0,,,1.0,10.0,15.0,3.0,6.0,5.0,34.0,3.0,3.0,,6.0,4.0,6.0,1.0,2.0,3.0,14.0,12.0,6.0,1.0,,1.0,3.0,6.0,2.0,1.0,15.0,6.0,3.0,6.0,10.0,7.0,17.0,3.0,2.0,1.0,,,,2.0,3.0,4.0,5.0,3.0,,,,,,14.0,,0.6,0.75,0.6666666666666666,0.5,0.5,0.5,0.6666666666666666,1.0,0.6666666666666666,0.6904761904761905,1.0,0.6875,0.7391304347826086,1.0,0.7777777777777778,0.2857142857142857,0.06666666666666667,0.16666666666666666,19.53125,,0.2857142857142857,0.15384615384615385,0.15,0.21951219512195122,0.1111111111111111,0.21428571428571427,0.4444444444444444,0.14285714285714285,0.2,0.17647058823529413,,0.2857142857142857,0.8333333333333334,1.0,0.4,0.19047619047619047,0.75,0.75,0.6666666666666666,0.23809523809523808,0.4,0.4,1.0,0.23809523809523808,0.047619047619047616,,,,0.6666666666666666,,0.5,0.75,0.125,,0.5714285714285714,,0.4953547619047618,0.5928,0.5119375,0.13043478260869565,0.17647058823529413,0.17647058823529413,0.4117647058823529,8.8,23.46666666666667,2.0,3.0,1.0,,,8.0,3.0,3.0,3.0,,,1.0,2.0,,1.0,,,,0.1111111111111111,,0.6,0.6,0.6666666666666666,1.0,,,,0.125,1.0,4.0,1.0,1.0,1.0,1.0,1.0,0.041666666666666664,0.125,0.058823529411764705,1.0,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,
203710,1610612750,C.J. Williams,C.J. Williams,203710,MIN,3028.0,50,-24.0,103,103,36.0,34.0,206,109,3.0,36.0,,0.34951456310679613,6.0,2.0,4.0,,,1.0,,1.0,1.0,1.0,1.0,1.0,5.0,1.0,,3.0,3.0,6.0,1.0,6.0,,9.0,,,2.0,,,2.0,,3.0,,,4.0,,5.0,1.0,,5.0,6.0,3.0,1.0,13.0,1.0,,2.0,2.0,1.0,3.0,2.0,2.0,,,,,1.0,2.0,1.0,,,,,,,,,,0.6666666666666666,0.6666666666666666,,0.16666666666666666,,0.16666666666666666,0.5,,,0.375,,,0.375,,,0.5,,,11.818181818181817,,0.07692307692307693,0.034482758620689655,,0.03773584905660377,0.018867924528301886,0.08333333333333333,0.07142857142857142,,0.125,,,0.3333333333333333,0.5,0.5,1.0,0.08333333333333333,,,,0.08333333333333333,1.0,1.0,,0.08333333333333333,0.4166666666666667,0.2,0.2,,,0.5,0.2,,0.6,,0.8333333333333334,0.2,0.47999166666666665,0.465,0.41006,,,,,5.516666666666667,25.95,,,,,,2.0,3.0,1.0,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,
201229,1610612750,Anthony Tolliver,Anthony Tolliver,201229,MIN,3167.0,53,-24.0,107,107,33.0,41.0,214,121,3.0,33.0,,0.308411214953271,11.0,,1.0,,,,,2.0,,,6.0,2.0,4.0,,,,,3.0,5.0,10.0,,15.0,,,,,,1.0,2.0,5.0,,6.0,,15.0,4.0,2.0,1.0,2.0,3.0,1.0,,7.0,1.0,5.0,2.0,7.0,3.0,10.0,2.0,1.0,1.0,2.0,2.0,,3.0,1.0,2.0,1.0,,,1.0,1.0,1.0,1.0,6.0,,,,1.0,0.5,0.4,0.5,,,,0.5769230769230769,,0.5,0.5769230769230769,,0.5,0.7692307692307693,0.3333333333333333,1.0,13.333333333333334,0.6666666666666666,0.08,0.02857142857142857,0.16129032258064516,0.125,0.05172413793103448,,,0.125,0.14285714285714285,0.17857142857142858,1.0,0.07692307692307693,,,,0.15384615384615385,,,,,,,,0.46153846153846156,0.3076923076923077,0.5,0.6666666666666666,1.0,,,,,,,0.8461538461538461,0.5,0.5158346153846154,,0.5179499999999999,0.07692307692307693,,,0.4,7.533333333333332,24.23,,3.0,5.0,,,,,1.0,,1.0,1.0,,1.0,,,1.0,,,0.09090909090909091,0.2,0.5,0.5,1.0,,,,,0.8333333333333334,2.0,,2.0,,1.0,,,0.08695652173913043,,0.0625,0.4,,1.0,,1.0,1.0,1.0,1.0,0.1,0.25,0.14285714285714285,0.1,,,,,,,,,,,,True,,,,,,,,,,,,,,,,
203967,1610612750,Dario Saric,Dario Saric,203967,MIN,2946.0,49,-21.0,100,100,27.0,51.0,200,119,3.0,27.0,,0.27,11.0,3.0,5.0,1.0,,1.0,,2.0,,1.0,1.0,1.0,5.0,,,,3.0,8.0,2.0,6.0,5.0,17.0,,1.0,,,,2.0,,,,,4.0,3.0,5.0,1.0,1.0,,,,,,,5.0,1.0,6.0,3.0,9.0,1.0,1.0,,,,,,1.0,6.0,5.0,2.0,,,,,,,,0.6666666666666666,0.6666666666666666,0.5,0.3333333333333333,,0.3333333333333333,0.375,,,0.42857142857142855,,,0.5,,,0.42857142857142855,0.125,,14.285714285714285,,0.041666666666666664,,0.22727272727272727,0.13043478260869565,0.058823529411764705,,0.07692307692307693,,,0.17647058823529413,,0.35714285714285715,0.6,0.6,0.6666666666666666,0.14285714285714285,,,,0.07142857142857142,,,,0.07142857142857142,0.35714285714285715,0.2,0.2,,1.0,,0.5,,,,0.7857142857142857,0.2,0.516675,,0.47009999999999996,0.125,0.2,,,5.3875,25.2,,1.0,,,,2.0,3.0,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,3.0,,,,,0.125,,0.05555555555555555,,,,,,,,,,,0.3333333333333333,,1.0,1.0,0.5,0.4,,,,,,,,True,,,,,,,,,,,,,,,,
1626157,1610612750,Karl-Anthony Towns,Karl-Anthony Towns,1626157,MIN,1445.0,24,2.0,52,50,24.0,27.0,102,54,1.0,24.0,,0.46153846153846156,2.0,5.0,7.0,1.0,1.0,2.0,,1.0,1.0,3.0,,1.0,3.0,,1.0,2.0,6.0,11.0,1.0,3.0,12.0,27.0,1.0,1.0,,2.0,2.0,4.0,1.0,2.0,6.0,13.0,4.0,3.0,3.0,1.0,2.0,,3.0,,,9.0,1.0,4.0,2.0,6.0,1.0,7.0,,,,2.0,1.0,1.0,2.0,,6.0,12.0,2.0,4.0,,,,,13.0,3.0,0.3333333333333333,0.4,1.0,0.3333333333333333,0.5,0.3333333333333333,0.5454545454545454,1.0,0.5,0.5357142857142857,1.0,0.5833333333333334,0.675,1.0,0.7222222222222222,0.21428571428571427,0.18181818181818182,0.2857142857142857,40.74074074074074,1.0,0.18181818181818182,0.09090909090909091,0.3333333333333333,0.2608695652173913,0.047619047619047616,0.25,0.16666666666666666,,0.3333333333333333,0.25,,0.5,0.7142857142857143,1.0,0.4,0.07142857142857142,,,,0.21428571428571427,0.3333333333333333,0.3333333333333333,,,0.21428571428571427,0.3333333333333333,0.3333333333333333,1.0,1.0,,0.3333333333333333,0.5,0.3333333333333333,0.5,0.7142857142857143,0.3333333333333333,0.48261785714285715,0.5919,0.46758333333333324,0.125,0.15384615384615385,0.07407407407407407,0.48148148148148145,6.645454545454545,24.96666666666667,1.0,,,,,8.0,,3.0,3.0,,,,,,,,,,,,,,,1.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,True,,,,,,,,,,,,,,,,
1629006,1610612750,Josh Okogie,Josh Okogie,1629006,MIN,1166.0,19,9.0,43,45,24.0,25.0,88,40,2.0,24.0,,0.5581395348837209,6.0,1.0,1.0,,1.0,1.0,,1.0,,2.0,,2.0,3.0,,2.0,3.0,1.0,4.0,2.0,3.0,2.0,10.0,,1.0,,,1.0,2.0,2.0,3.0,2.0,10.0,,6.0,3.0,2.0,,,1.0,,,3.0,,1.0,2.0,3.0,,3.0,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,2.0,,1.0,,,,,10.0,1.0,,,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.25,,0.5,0.5714285714285714,,0.8,0.625,,0.8333333333333334,0.42857142857142855,,,18.0,1.0,0.2222222222222222,,0.1111111111111111,0.16666666666666666,,,,0.3333333333333333,1.0,0.125,,0.14285714285714285,1.0,1.0,,0.14285714285714285,,,,0.2857142857142857,,,,,0.42857142857142855,0.6666666666666666,0.6666666666666666,1.0,,,0.2,1.0,0.6,0.6666666666666666,0.5714285714285714,0.6666666666666666,0.49397142857142856,0.4148,0.52596,,,,1.0,10.175,26.099999999999998,,,,,,2.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,True,,,,,,,,,,,,,,,,
201573,1610612750,Jerryd Bayless,Jerryd Bayless,201573,MIN,534.0,9,-9.0,18,18,2.0,17.0,36,26,2.0,2.0,1.0,0.1111111111111111,4.0,,1.0,,,,,1.0,,3.0,,1.0,2.0,,,,,5.0,1.0,2.0,,3.0,,,,,,,,,,,,3.0,2.0,1.0,,,,,,,,1.0,,1.0,,1.0,,,,,,,1.0,,,,,,,,,,,,,,1.0,0.5,,0.5,,,,0.21428571428571427,,,0.21428571428571427,,,0.2857142857142857,,,34.78260869565217,,,,0.3333333333333333,0.14285714285714285,,,,,,0.5,,0.14285714285714285,,,,0.14285714285714285,,,,0.42857142857142855,,,,,0.2857142857142857,0.5,0.5,1.0,,,,,,,0.42857142857142855,0.5,0.4192571428571429,,,,,,,13.84,25.65,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,True,,,,,,,,,,,,,,,,
