EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGA,FG2A,FtPoints,Points,OpponentPoints,PenaltyFtPoints,PenaltyPoints,OffTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,LiveBallTurnovers,BadPassTurnovers,Turnovers,SecondChanceTurnovers,Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,TsPct,PenaltyTsPct,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffTwoPtReboundPct,OffFGReboundPct,OffAtRimReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimFG3AFrequency,ShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,AtRimFGM,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,FG2M,FG3M,FG3A,SecondChanceFG2A,SecondChanceFG3A,PenaltyFG2M,PenaltyFG2A,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,AssistPoints,OffThreePtRebounds,DefThreePtRebounds,DefTwoPtRebounds,Steals,BadPassSteals,LostBallTurnovers,PenaltyTurnovers,ShootingFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,LongMidRangePctBlocked,DefTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,Avg3ptShotDistance,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceFG2M,SecondChancePoints,DeadBallTurnovers,Offensive Fouls,DefensiveGoaltends,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefCorner3ReboundPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChancePointsPct,Corner3FGA,Fg3aBlocked,Corner3Assists,LostBallSteals,BadPassOutOfBoundsTurnovers,BlockedShortMidRange,FG3APctBlocked,Corner3PctBlocked,DefShortMidRangeReboundPct,Corner3Frequency,Corner3FGM,PenaltyArc3FGA,PenaltyFG3A,PtsPutbacks,FTOffRebounds,Loose Ball Fouls,Loose Ball Fouls Drawn,ShortMidRangePctBlocked,OffFTReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyArc3Frequency,PenaltyArc3FGM,PenaltyFG3M,LongMidRangeAssists,PenaltyFg3Pct,PenaltyArc3Accuracy,LongMidRangeFGM,PtsUnassisted3s,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,SelfOReb,Travels,2pt And 1 Free Throw Trips,SelfORebPct,on,PenaltyCorner3FGM,PenaltyCorner3FGA,HeaveAttempts,ShortMidRangeAssists,LostBallOutOfBoundsTurnovers,Charge Fouls,Charge Fouls Drawn,Blocked3s,BlockedArc3,Arc3PctBlocked,ShortMidRangePctAssisted,SecondChanceAtRimPctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,SecondChanceCorner3FGA,SecondChanceFtPoints,BlockedLongMidRange,SecondChanceCorner3Frequency,SecondChanceCorner3FGM,Technical Free Throw Trips,BlockedCorner3,OffensiveGoaltends,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Clear Path Fouls,3pt And 1 Free Throw Trips,3SecondViolations,Defensive 3 Seconds Violations,StepOutOfBoundsTurnovers
1626147,1610612737,Justin Anderson,Justin Anderson,1626147,ATL,552.0,9,-6.0,22,22,9.0,9,4,44,1.0,1.0,4.0,4.0,26,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,9.0,1.0,0.6666666666666666,1.0,15.384615384615383,1.0,0.5,0.125,0.09090909090909091,0.125,1.0,1.0,1.0,0.6724,0.6666666666666666,0.5,1.0,0.5,0.7,0.4090909090909091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1627761,1610612737,DeAndre' Bembry,DeAndre' Bembry,1627761,ATL,2492.0,42,-1.0,94,93,27.0,46,10,187,11.0,16.0,1.0,20.0,101,,4.0,1.0,2.0,13.0,2.0,15.0,5.0,1.0,5.0,,4.0,4.0,,2.0,1.0,,,,,,4.0,27.0,3.0,0.47619047619047616,0.6666666666666666,24.299065420560748,1.0,0.6666666666666666,0.041666666666666664,0.046511627906976744,,,0.55,0.75,0.5633275,0.047619047619047616,0.058823529411764705,,0.2,4.81875,0.2872340425531915,6.0,2.0,3.0,2.0,3.0,2.0,1.0,4.0,1.0,8.0,1.0,4.0,1.0,1.0,2.0,3.0,2.0,14.0,3.0,4.0,1.0,4.0,5.0,2.0,7.0,2.0,5.0,16.0,1.0,3.0,8.0,3.0,3.0,4.0,2.0,1.0,0.125,0.125,1.0,0.25,0.25,0.5,0.6666666666666666,0.475,0.6666666666666666,0.2,0.25,0.2727272727272727,0.5,0.36363636363636365,0.16666666666666666,0.05263157894736842,0.275,0.125,0.2,0.5,0.6666666666666666,0.21428571428571427,0.5454545454545454,0.75,0.16666666666666666,0.15,0.6666666666666666,0.6666666666666666,0.1,0.2,0.25,0.25,1.0,0.5,1.0,0.6666666666666666,0.25,0.3705,0.6583,25.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628381,1610612737,John Collins,John Collins,1628381,ATL,447.0,7,,16,16,5.0,14,3,32,3.0,4.0,,4.0,18,,2.0,1.0,,1.0,2.0,3.0,,,1.0,,1.0,,,,,,,,,,2.0,5.0,,0.4,0.5,30.0,,,0.25,0.2222222222222222,,,0.6,0.8,0.6308300000000001,,,,0.5,4.7250000000000005,0.3125,2.0,1.0,2.0,,,1.0,,1.0,,2.0,,1.0,2.0,,1.0,2.0,,4.0,,1.0,,,,1.0,1.0,1.0,,3.0,1.0,1.0,,,,,,,,,,,,0.5,0.5,0.4,0.5,0.2,,,,,0.3333333333333333,0.2,0.14285714285714285,,,,,,0.6666666666666666,0.6666666666666666,,,,,0.2,0.2,,,,,1.0,0.5,,0.7198,0.75815,26.2,2.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.5,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629121,1610612737,Jaylen Adams,Jaylen Adams,1629121,ATL,2824.0,47,-13.0,107,105,23.0,40,13,212,7.0,11.0,,12.0,118,,2.0,,,5.0,1.0,6.0,3.0,2.0,4.0,,3.0,2.0,,,,,1.0,,1.0,1.0,2.0,23.0,,0.35294117647058826,0.5,17.21311475409836,0.75,,,0.017857142857142856,,1.0,0.4117647058823529,0.7647058823529411,0.5455205882352941,,,,0.16666666666666666,6.963636363636363,0.21495327102803738,3.0,1.0,1.0,,,4.0,2.0,5.0,1.0,3.0,2.0,6.0,1.0,1.0,1.0,2.0,2.0,4.0,6.0,5.0,2.0,1.0,4.0,4.0,8.0,3.0,4.0,20.0,1.0,4.0,1.0,4.0,3.0,1.0,2.0,2.0,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,0.2727272727272727,0.5,0.35294117647058826,0.5,0.35294117647058826,0.09090909090909091,0.14285714285714285,,0.045454545454545456,0.21052631578947367,0.05263157894736842,0.12195121951219512,,,,,0.07692307692307693,0.42857142857142855,0.5,0.3333333333333333,,,,0.23529411764705882,0.29411764705882354,0.4,0.4,1.0,0.5,0.5,1.0,0.4,0.53975,0.58885,25.683333333333337,,1.0,,,1.0,,,,,,,0.07142857142857142,0.5,0.5,,,1.0,1.0,1.0,1.0,1.0,1.0,0.16666666666666666,1.0,0.14285714285714285,0.058823529411764705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629353,1610612737,Isaac Humphries,Isaac Humphries,1629353,ATL,3386.0,56,-22.0,127,126,27.0,48,16,253,7.0,10.0,,15.0,148,,4.0,2.0,,7.0,4.0,11.0,,,,,7.0,3.0,,,,,,,,,4.0,27.0,1.0,0.35714285714285715,0.5,14.383561643835616,,,0.045454545454545456,0.043478260869565216,0.10526315789473684,,0.3333333333333333,0.8571428571428571,0.5384547619047618,,,,0.26666666666666666,4.47,0.2125984251968504,3.0,2.0,2.0,,2.0,1.0,1.0,6.0,1.0,3.0,3.0,11.0,4.0,1.0,2.0,2.0,2.0,4.0,9.0,6.0,1.0,4.0,,,,,,,1.0,5.0,2.0,1.0,1.0,,,5.0,0.3333333333333333,1.0,1.0,0.2727272727272727,0.2727272727272727,0.3,1.0,0.35714285714285715,0.5,0.5238095238095238,0.4,0.42857142857142855,,0.07692307692307693,0.20833333333333334,0.04,0.14,,0.2,0.13333333333333333,,0.11764705882352941,0.42857142857142855,0.75,0.3333333333333333,0.09523809523809523,,,0.047619047619047616,0.2857142857142857,0.16666666666666666,0.16666666666666666,1.0,0.2,0.5,1.0,0.16666666666666666,0.4696300000000001,0.5553625,24.599999999999998,2.0,2.0,2.0,4.0,,,,0.5,0.4,0.4,,,0.42857142857142855,0.4,1.0,0.26666666666666666,5.0,,,,,,,,,0.23809523809523808,2.0,2.0,2.0,4.0,1.0,1.0,2.0,0.5,0.3333333333333333,0.4,0.4,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629027,1610612737,Trae Young,Trae Young,1629027,ATL,398.0,7,-7.0,14,14,,4,3,28,1.0,1.0,,2.0,18,,,,,,,,,,,,2.0,,,,,,,,,,,,,0.3333333333333333,,17.64705882352941,,,,,,,0.3333333333333333,1.0,0.5335000000000001,,,,,2.0,,1.0,,,,,,,2.0,,1.0,,2.0,,,,,2.0,,,2.0,,,1.0,,1.0,,1.0,2.0,,,,1.0,1.0,,,1.0,1.0,1.0,,,,1.0,,0.3333333333333333,,0.6666666666666666,,,,,,,,,,,,,1.0,1.0,1.0,,,,,0.6666666666666666,,,,,,,,,,28.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203458,1610612737,Alex Len,Alex Len,203458,ATL,1245.0,21,-2.0,45,44,6.0,3,7,89,4.0,5.0,,18.0,53,,5.0,1.0,1.0,4.0,1.0,5.0,,,,,1.0,,,,,,1.0,1.0,1.0,1.0,5.0,6.0,,0.75,1.25,23.076923076923077,,1.0,0.05,0.03571428571428571,,1.0,0.3333333333333333,0.9166666666666666,0.550625,,,,0.2777777777777778,2.32,0.13333333333333333,3.0,1.0,1.0,,1.0,,3.0,6.0,,3.0,4.0,7.0,1.0,,1.0,1.0,6.0,,12.0,6.0,3.0,,2.0,1.0,3.0,,1.0,7.0,,,3.0,1.0,1.0,,,1.0,1.0,1.0,1.0,0.5714285714285714,0.5714285714285714,0.6,1.0,0.75,1.25,0.5833333333333334,,,,0.5,,,0.1875,,,0.3333333333333333,,,0.75,0.75,1.0,0.08333333333333333,,,,0.5,0.5,0.5,1.0,,0.5,1.0,0.5,0.5754,0.496375,25.771428571428572,,1.0,,,,,,,,,0.1,,,1.0,,,1.0,,1.0,,,,,,1.0,0.08333333333333333,1.0,1.0,1.0,,,,,,,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203145,1610612737,Kent Bazemore,Kent Bazemore,203145,ATL,1552.0,26,-2.0,57,57,16.0,13,6,114,5.0,9.0,2.0,23.0,68,2.0,10.0,,,3.0,,3.0,2.0,1.0,2.0,,3.0,4.0,,4.0,1.0,,,,,,10.0,16.0,,0.71875,0.625,27.69230769230769,1.0,,,,,,0.35714285714285715,0.7142857142857143,0.5350571428571429,0.06666666666666667,0.1,,0.43478260869565216,8.877777777777778,0.2807017543859649,4.0,,1.0,,,4.0,3.0,5.0,,6.0,3.0,5.0,1.0,,1.0,2.0,8.0,4.0,3.0,5.0,3.0,,1.0,2.0,3.0,1.0,1.0,8.0,,2.0,1.0,1.0,1.0,1.0,,3.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.6,0.6,0.6666666666666666,0.5,0.75,0.6666666666666666,0.35714285714285715,,,,0.07692307692307693,0.16666666666666666,,0.12,,,0.14285714285714285,,0.16666666666666666,0.8,0.8,0.75,,,,0.2857142857142857,0.35714285714285715,0.6,0.6,0.3333333333333333,,0.16666666666666666,,0.6,0.3861,0.46925,26.360000000000003,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,4.0,4.0,,,,,,,,,,0.6666666666666666,2.0,2.0,,0.5,0.5,2.0,6.0,1.0,1.0,0.5,0.5,0.5,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1713,1610612737,Vince Carter,Vince Carter,1713,ATL,822.0,14,5.0,32,33,10.0,28,4,65,1.0,1.0,,8.0,32,,,,,,1.0,1.0,2.0,1.0,2.0,,1.0,,,,,,1.0,,1.0,,,10.0,,1.0,,15.789473684210526,1.0,,,0.07142857142857142,,,0.25,1.0,0.5945375,,,,,0.6,0.3125,1.0,,,,,,1.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,,,,2.0,6.0,1.0,1.0,,,,,,,,1.0,,,1.0,1.0,1.0,1.0,1.0,,,1.0,0.6666666666666666,0.6666666666666666,1.0,,1.0,,0.75,,,,,,0.25,,,,,,,1.0,1.0,,,,,,0.25,1.0,1.0,1.0,0.5,,,1.0,,,24.133333333333336,1.0,1.0,1.0,5.0,,,,1.0,1.25,1.25,,0.5,,0.5,1.0,0.625,2.0,,,,,1.0,,,,0.5,1.0,,,2.0,,,,,,0.5,0.5,1.0,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1627738,1610612737,Deyonta Davis,Deyonta Davis,1627738,ATL,1283.0,21,-15.0,51,50,12.0,27,4,101,4.0,5.0,1.0,9.0,54,1.0,1.0,1.0,,4.0,1.0,5.0,,,1.0,,2.0,2.0,,2.0,1.0,,2.0,2.0,2.0,1.0,1.0,12.0,,0.75,0.5,12.499999999999998,,,0.0625,0.038461538461538464,0.1111111111111111,0.5,0.8,0.8,0.56626,0.16666666666666666,0.16666666666666666,,0.1111111111111111,4.24,0.23529411764705882,3.0,,,,,1.0,,,,4.0,,,1.0,,,,6.0,2.0,,,,,,,,,,,,1.0,3.0,1.0,1.0,,1.0,,0.75,1.0,,,,0.8,,0.8,,,,,,0.23076923076923078,0.1111111111111111,,0.18181818181818182,,,,,0.125,0.75,0.75,0.6666666666666666,,,,0.2,,,,,,,,,0.5809,,,1.0,1.0,1.0,2.0,1.0,1.0,,1.0,1.0,1.0,,,,1.0,1.0,0.2222222222222222,,,,,,,,,0.5,,,,,2.0,,,,,,,,,,,,,,,1.0,,,,1.0,1.0,1.0,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
