EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,PlusMinus,OffPoss,PenaltyOffPoss,TotalPoss,PenaltyOffPossExcludingTakeFouls,PenaltyOffPossPct,Minutes,DefPoss,PenaltyDefPoss,SecondChanceOffPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsUnassisted2s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,Steals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,FoulsDrawn,Loose Ball Fouls Drawn,PenaltyPointsExcludingTakeFouls,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGM,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,FtPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFtPoints,PtsAssisted2s,PtsAssisted3s,PtsPutbacks,ShortMidRangeAssists,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,OffRebounds,SelfOReb,BadPassSteals,LostBallTurnovers,Travels,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,3pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,DefensiveGoaltends,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,AtRimPctBlocked,OffFTReboundPct,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefArc3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimPctAssisted,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyAtRimFGM,SecondChanceArc3FGA,SecondChanceFG3A,SecondChanceFtPoints,Charge Fouls Drawn,NonShootingFoulsDrawn,DefAtRimReboundPct,SecondChanceArc3Frequency,PenaltyAtRimAccuracy,SecondChanceArc3FGM,SecondChanceFG3M,LongMidRangeAssists,FTDefRebounds,Blocked3s,BlockedArc3,BlockedShortMidRange,SecondChanceFg3Pct,DefFTReboundPct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,LostBallOutOfBoundsTurnovers,OffensiveGoaltends,3SecondViolations,OffLongMidRangeReboundPct,HeaveAttempts,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceAtRimPctAssisted,Charge Fouls,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,on,StepOutOfBoundsTurnovers,Defensive 3 Seconds Violations,Fg3aBlocked,BlockedCorner3,FG3APctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,OffCorner3ReboundPct,BlockedLongMidRange,Corner3PctBlocked,Clear Path Fouls
101112,1610612739,Channing Frye,Channing Frye,101112,CLE,7.0,2.0,1,1.0,1,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,
201588,1610612739,George Hill,George Hill,201588,CLE,1595.0,10.0,56,13.0,109,13.0,0.23214285714285715,27.0,53.0,12.0,5.0,1.0,1.0,1.0,3.0,3.0,2.0,4.0,1.0,1.0,4.0,5.0,2.0,4.0,14.0,58.0,2.0,3.0,1.0,1.0,7.0,8.0,6.0,4.0,2.0,1.0,4.0,3.0,7.0,1.0,2.0,4.0,17.0,1.0,2.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,7.0,0.5,1.0,0.5,0.8,0.6666666666666666,0.7777777777777778,0.875,0.7777777777777778,0.875,0.4444444444444444,0.2,1.0,18.0327868852459,0.5,0.25,0.06666666666666667,0.13043478260869565,0.25,0.5,0.5,0.1111111111111111,1.0,1.0,0.1111111111111111,0.3333333333333333,1.0,1.0,0.4444444444444444,0.5,0.5,0.25,1.0,0.5555555555555556,0.5,0.4773111111111111,0.40405,0.5,12.4,26.225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,
203903,1610612739,Jordan Clarkson,Jordan Clarkson,203903,CLE,7411.0,-9.0,260,75.0,520,75.0,0.28846153846153844,124.0,260.0,78.0,25.0,11.0,17.0,12.0,11.0,16.0,5.0,17.0,1.0,4.0,28.0,45.0,7.0,23.0,90.0,274.0,2.0,9.0,2.0,6.0,11.0,38.0,6.0,17.0,5.0,3.0,3.0,6.0,9.0,4.0,2.0,2.0,24.0,8.0,3.0,11.0,16.0,5.0,,5.0,1.0,4.0,4.0,9.0,9.0,,11.0,0.30434782608695654,0.3333333333333333,0.30434782608695654,0.6222222222222222,0.2222222222222222,0.5661764705882353,0.3333333333333333,0.6027397260273972,0.3333333333333333,0.3382352941176471,0.06666666666666667,0.16666666666666666,28.37370242214533,0.5555555555555556,0.05357142857142857,0.13559322033898305,0.09565217391304348,0.125,0.06666666666666667,0.1,0.25,0.6470588235294118,0.6875,0.17647058823529413,0.23529411764705882,0.6875,0.6875,0.25,0.29411764705882354,0.29411764705882354,0.26666666666666666,0.25,0.5882352941176471,0.29411764705882354,0.48937279411764706,0.4786066666666667,0.12222222222222222,8.477777777777778,25.073913043478264,1.0,3.0,2.0,6.0,2.0,6.0,1.0,2.0,13.0,1.0,3.0,2.0,1.0,18.0,15.0,2.0,1.0,1.0,3.0,1.0,5.0,2.0,5.0,1.0,1.0,1.0,2.0,3.0,8.0,1.0,1.0,2.0,14.0,1.0,1.0,2.0,6.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,0.32142857142857145,0.3333333333333333,0.7142857142857143,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.058823529411764705,0.16666666666666666,0.04225352112676056,0.021739130434782608,0.03418803418803419,0.07692307692307693,0.04,0.02564102564102564,0.14285714285714285,0.06666666666666667,0.5,0.45454545454545453,0.5,0.6,0.3333333333333333,0.18181818181818182,0.08823529411764706,0.3333333333333333,0.3333333333333333,1.0,0.6,1.0,0.3333333333333333,0.13333333333333333,0.13333333333333333,0.5,0.5539333333333333,0.0958904109589041,0.12,0.043478260869565216,0.022222222222222223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,
203918,1610612739,Rodney Hood,Rodney Hood,203918,CLE,5544.0,-4.0,188,22.0,373,22.0,0.11702127659574468,92.0,185.0,28.0,25.0,3.0,4.0,10.0,7.0,16.0,1.0,4.0,,2.0,14.0,30.0,4.0,8.0,53.0,210.0,3.0,6.0,1.0,3.0,9.0,16.0,3.0,4.0,1.0,,4.0,3.0,7.0,2.0,1.0,4.0,17.0,5.0,5.0,10.0,10.0,1.0,,3.0,,1.0,,3.0,10.0,,9.0,0.5,0.3333333333333333,0.5,0.4666666666666667,0.5,0.5263157894736842,0.5,0.5888888888888889,0.5,0.21052631578947367,,,21.658986175115206,1.0,0.10416666666666667,0.13157894736842105,0.11627906976744186,0.07692307692307693,0.25,0.25,0.10526315789473684,0.75,0.75,0.2631578947368421,0.42105263157894735,0.4375,0.4375,0.10526315789473684,0.25,0.25,0.2222222222222222,,0.3157894736842105,0.25,0.46081842105263165,0.48436111111111113,0.16981132075471697,12.626666666666667,24.237499999999997,,,1.0,4.0,3.0,4.0,1.0,1.0,13.0,,2.0,2.0,,12.0,9.0,,,,,,,,1.0,2.0,,,,7.0,12.0,,,1.0,13.0,,,,6.0,,,,,,,1.0,0.42857142857142855,0.42857142857142855,0.75,,,0.25,,,,,,,,,0.11764705882352941,,,0.3333333333333333,0.4,0.4,,0.7142857142857143,0.10526315789473684,0.75,0.75,0.6666666666666666,1.0,,,0.1111111111111111,0.1111111111111111,1.0,0.45685,0.13636363636363635,0.16666666666666666,,0.03773584905660377,1.0,1.0,1.0,2.0,1.0,1.0,0.043478260869565216,0.3333333333333333,1.0,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,
2747,1610612739,JR Smith,JR Smith,2747,CLE,13338.0,-14.0,458,107.0,916,107.0,0.2336244541484716,222.0,458.0,114.0,49.0,1.0,3.0,12.0,9.0,25.0,9.0,34.0,3.0,9.0,15.0,40.0,12.0,39.0,74.0,494.0,2.0,9.0,4.0,10.0,16.0,16.0,3.0,34.0,9.0,,17.0,4.0,21.0,2.0,2.0,13.0,46.0,10.0,4.0,18.0,18.0,11.0,3.0,8.0,2.0,7.0,3.0,11.0,10.0,,16.0,0.3076923076923077,0.4,0.3076923076923077,0.375,0.2222222222222222,0.4177215189873418,0.42105263157894735,0.4457831325301205,0.42105263157894735,0.4936708860759494,,,18.25242718446602,0.7272727272727273,0.037383177570093455,0.09900990099009901,0.0673076923076923,0.03333333333333333,0.10714285714285714,0.14285714285714285,0.0379746835443038,0.3333333333333333,0.3333333333333333,0.1518987341772152,0.31645569620253167,0.36,0.36,0.43037974683544306,0.2647058823529412,0.2647058823529412,0.47368421052631576,0.3333333333333333,0.5316455696202531,0.2647058823529412,0.47637179487179493,0.4740861111111111,0.21621621621621623,14.8375,26.205128205128208,,,,5.0,3.0,5.0,1.0,1.0,8.0,1.0,2.0,5.0,,14.0,33.0,,1.0,,,,,,8.0,1.0,,1.0,2.0,7.0,19.0,,,1.0,10.0,1.0,,,4.0,1.0,2.0,1.0,3.0,1.0,,3.0,0.4666666666666667,0.4666666666666667,0.9166666666666666,0.5,0.5,0.5,,,,,,,,,0.09195402298850575,,0.3333333333333333,,0.4166666666666667,0.4166666666666667,0.4,0.5555555555555556,0.06329113924050633,0.6,0.6,1.0,0.8888888888888888,,,,0.05263157894736842,1.0,0.47963000000000006,0.060240963855421686,0.09302325581395349,0.025,0.06756756756756757,,3.0,3.0,,,,,0.6,,1.0,1.0,3.0,4.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,,,,,,,True,,,,,,,,,,,
1626150,1610612739,Andrew Harrison,Andrew Harrison,1626150,CLE,838.0,,26,9.0,52,9.0,0.34615384615384615,14.0,26.0,11.0,4.0,,1.0,1.0,,1.0,,2.0,,1.0,,3.0,,2.0,,26.0,,1.0,,1.0,,,,2.0,,1.0,1.0,,1.0,,,1.0,2.0,3.0,,3.0,5.0,,,,,,,,1.0,,,,,,,,,,,,0.4,0.3333333333333333,,16.129032258064516,,,0.23076923076923078,0.17647058823529413,,,,0.2,,,0.2,0.2,,,0.4,,,0.5,,0.6,,0.49657,0.445775,,8.366666666666667,26.7,,,,,,,,,,,,,,,,,,1.0,1.0,,2.0,1.0,,,,,,3.0,5.0,,,,,,,,,,,,,,,,,,,,,,1.0,,0.125,0.25,0.16666666666666666,,0.3333333333333333,0.25,0.25,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,
1626204,1610612739,Larry Nance Jr.,Larry Nance Jr.,1626204,CLE,9419.0,-16.0,326,71.0,653,71.0,0.21779141104294478,157.0,327.0,77.0,35.0,15.0,22.0,5.0,1.0,6.0,2.0,5.0,1.0,1.0,16.0,33.0,2.0,7.0,42.0,352.0,1.0,4.0,1.0,1.0,5.0,12.0,,5.0,2.0,4.0,15.0,4.0,19.0,2.0,2.0,6.0,42.0,17.0,18.0,37.0,51.0,11.0,6.0,8.0,,6.0,6.0,14.0,12.0,,5.0,0.2857142857142857,1.0,0.2857142857142857,0.48484848484848486,0.25,0.475,0.5,0.4883720930232558,0.35714285714285715,0.175,0.12121212121212122,0.4,15.573770491803279,0.5714285714285714,0.24,0.25,0.24475524475524477,0.15789473684210525,0.38095238095238093,0.09090909090909091,0.55,0.6818181818181818,0.75,0.125,0.15,0.16666666666666666,0.16666666666666666,0.125,0.4,0.4,0.2,1.0,0.725,0.4,0.53815125,0.48364,0.11904761904761904,5.2303030303030305,24.557142857142857,5.0,7.0,1.0,,,2.0,,,4.0,5.0,7.0,10.0,,20.0,6.0,10.0,2.0,2.0,10.0,2.0,14.0,,5.0,2.0,,1.0,2.0,3.0,13.0,4.0,1.0,,8.0,2.0,,,5.0,,6.0,3.0,6.0,3.0,,2.0,0.625,0.9090909090909091,1.0,0.7142857142857143,0.625,0.5555555555555556,0.09090909090909091,0.25,0.1,0.03571428571428571,0.07692307692307693,0.07407407407407407,0.20588235294117646,0.043478260869565216,0.2807017543859649,,0.5,0.6,,,,1.0,0.05,,,,1.0,0.875,0.7142857142857143,0.2,,,0.5661625,0.11627906976744186,0.1388888888888889,,0.23809523809523808,1.0,1.0,1.0,,,,0.2,0.125,1.0,,,7.0,2.0,,,3.0,,0.25,,,2.0,1.0,1.0,0.02564102564102564,,,,,,,,,,True,,,,,,,,,,,
1628021,1610612739,David Nwaba,David Nwaba,1628021,CLE,2556.0,5.0,87,25.0,178,25.0,0.28735632183908044,43.0,91.0,37.0,9.0,5.0,8.0,2.0,,,1.0,2.0,1.0,2.0,5.0,10.0,1.0,2.0,18.0,86.0,1.0,4.0,1.0,2.0,6.0,2.0,,1.0,1.0,2.0,1.0,1.0,2.0,1.0,,1.0,5.0,3.0,3.0,7.0,9.0,2.0,1.0,,,,,,4.0,,6.0,0.5,0.5,1.0,0.5,0.25,0.5416666666666666,0.4166666666666667,0.6,0.42857142857142855,0.16666666666666666,0.2,0.5,15.151515151515152,,0.14285714285714285,0.11538461538461539,0.1276595744680851,0.2,0.25,,0.6666666666666666,0.625,0.7142857142857143,0.16666666666666666,,,,0.16666666666666666,0.5,0.5,0.3333333333333333,0.5,0.8333333333333334,1.0,0.5924954545454546,0.48355,0.3333333333333333,2.1100000000000003,37.15,1.0,2.0,2.0,,,,,,5.0,1.0,2.0,2.0,1.0,8.0,3.0,,,1.0,1.0,,2.0,1.0,1.0,,,,,,6.0,,,,7.0,1.0,,,3.0,,1.0,1.0,1.0,1.0,,2.0,0.8,0.8,1.0,0.5,0.5,0.5,0.125,,0.03571428571428571,0.08333333333333333,0.05,,0.1111111111111111,0.09090909090909091,0.125,0.3333333333333333,1.0,0.8,,,,,,,,,1.0,1.0,0.5,0.3333333333333333,,,0.7559,0.21428571428571427,0.25,,0.1111111111111111,1.0,,,,,1.0,,,0.5,,,,1.0,,,,,0.25,,,,,,,1.0,1.0,1.0,,,,,,,True,,,,,,,,,,,
1629012,1610612739,Collin Sexton,Collin Sexton,1629012,CLE,10409.0,-15.0,361,84.0,723,84.0,0.23268698060941828,173.0,362.0,83.0,38.0,13.0,25.0,12.0,10.0,24.0,6.0,12.0,1.0,2.0,27.0,61.0,7.0,13.0,85.0,388.0,2.0,14.0,1.0,2.0,13.0,34.0,9.0,12.0,6.0,6.0,8.0,5.0,13.0,3.0,2.0,6.0,31.0,9.0,4.0,13.0,16.0,2.0,1.0,10.0,,7.0,6.0,16.0,15.0,,13.0,0.5384615384615384,0.5,0.5384615384615384,0.4426229508196721,0.14285714285714285,0.5067567567567568,0.21875,0.5379746835443038,0.34210526315789475,0.17567567567567569,0.09836065573770492,0.08333333333333333,23.399014778325125,0.625,0.04395604395604396,0.13043478260869565,0.08125,,0.04,0.2727272727272727,0.33783783783783783,0.52,0.65,0.16216216216216217,0.32432432432432434,0.4166666666666667,0.4166666666666667,0.16216216216216217,0.5,0.5,0.125,0.5,0.5135135135135135,0.5,0.5038378378378379,0.442025,0.15294117647058825,10.352459016393443,25.746153846153845,2.0,4.0,7.0,4.0,1.0,1.0,,,10.0,2.0,6.0,4.0,6.0,20.0,12.0,2.0,1.0,1.0,2.0,,3.0,2.0,1.0,3.0,1.0,1.0,5.0,11.0,17.0,,1.0,4.0,11.0,1.0,,,4.0,,1.0,1.0,1.0,1.0,,2.0,0.37037037037037035,0.38461538461538464,0.5714285714285714,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.2,,0.01680672268907563,0.017857142857142856,0.017142857142857144,0.029411764705882353,,0.021739130434782608,0.10344827586206896,0.058823529411764705,1.0,0.5384615384615384,0.3333333333333333,0.36363636363636365,0.25,0.2,0.013513513513513514,1.0,1.0,1.0,0.5,0.6666666666666666,0.5,0.4375,,,0.4781,0.05194805194805195,0.0625,,0.047058823529411764,,,,,,2.0,0.06521739130434782,,,,,1.0,,,,,,,,,1.0,,,0.02127659574468085,,2.0,,1.0,,,,,,True,,,,,,,,,,,
1627790,1610612739,Ante Zizic,Ante Zizic,1627790,CLE,1334.0,-2.0,44,15.0,92,15.0,0.3409090909090909,22.0,48.0,20.0,4.0,1.0,1.0,3.0,,,,,,,2.0,4.0,,,8.0,45.0,1.0,2.0,,,4.0,2.0,,,,,1.0,,1.0,,,1.0,2.0,2.0,7.0,10.0,11.0,,,2.0,,,1.0,3.0,4.0,1.0,4.0,,,,0.5,0.5,0.5,0.5,0.6666666666666666,0.6666666666666666,,,,18.75,0.6666666666666666,0.7777777777777778,0.13333333333333333,0.375,0.6,1.0,,0.25,1.0,1.0,0.75,,,,,,,,,0.25,,0.44255,0.38485,0.5,4.75,,,,,1.0,,,,,4.0,,,2.0,2.0,2.0,,,,1.0,,,1.0,,,2.0,,,,3.0,4.0,,1.0,,4.0,,,,2.0,,,,,,,,0.5,0.5,,,,1.0,,,,0.1,0.05,,,0.1111111111111111,0.16666666666666666,,,1.0,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,,,0.3333333333333333,0.3333333333333333,,0.25,,,,2.0,,,1.0,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,True,,,,,,,,,,,
