EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceCorner3FGM,SecondChanceArc3FGM,SecondChanceFG3M,Blocked3s,BlockedArc3,SecondChanceFg3Pct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,HeaveAttempts,Fg3aBlocked,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,OffensiveGoaltends,Defensive 3 Seconds Violations,FG3APctBlocked,Arc3PctBlocked,ThreePtShootingFoulsDrawnPct,Clear Path Fouls,BlockedCorner3,3SecondViolations,on,Corner3PctBlocked
1627742,1610612747,Brandon Ingram,Brandon Ingram,1627742,LAL,54645.0,911,21,1952,1940,506.0,432.0,203.0,3892,89.0,148.0,9.0,18.0,16.0,32.0,38.0,81.0,31.0,71.0,7.0,28.0,2.0,2.0,7.0,8.0,27.0,2.0,3.0,10.0,158.0,300.0,15.0,55.0,100.0,461.0,2132,16.0,33.0,4.0,5.0,37.0,33.0,64.0,5.0,17.0,29.0,110.0,132.0,184.0,42.0,3.0,8.0,27.0,8.0,31.0,42.0,13.0,55.0,9.0,4.0,34.0,7.0,1.0,123.0,3.0,16.0,1.0,51.0,51.0,3.0,105.0,20.0,125.0,8.0,14.0,10.0,4.0,34.0,4.0,21.0,27.0,3.0,13.0,2.0,3.0,61.0,3.0,14.0,26.0,84.0,4.0,2.0,10.0,146.0,1.0,6.0,8.0,146.0,17.0,1.0,70.0,11.0,12.0,7.0,1.0,4.0,12.0,7.0,1.0,107.0,497.0,8.0,9.0,0.4177215189873418,0.42857142857142855,0.9333333333333333,0.2727272727272727,0.29411764705882354,0.2727272727272727,0.5266666666666666,0.48484848484848486,0.515625,0.5084507042253521,0.43243243243243246,0.5,0.548926014319809,0.4625,0.5445544554455446,0.15492957746478872,0.10333333333333333,0.1554054054054054,0.08641975308641975,0.014084507042253521,21.978021978021978,0.5573770491803278,0.08823529411764706,0.012658227848101266,0.09172661870503597,0.030947775628626693,0.12469437652811736,0.00911854103343465,0.10569948186528498,0.022458628841607566,0.036885245901639344,0.03125,0.017699115044247787,0.008130081300813009,0.012048192771084338,0.07194244604316546,0.08695652173913043,0.1452991452991453,0.12074303405572756,0.13953488372093023,0.053691275167785234,0.5833333333333334,0.4169014084507042,0.6013513513513513,0.712,0.5056179775280899,0.22816901408450704,0.4691358024691358,0.5135135135135135,0.2894736842105263,0.2,0.43661971830985913,0.44285714285714284,0.3225806451612903,0.07887323943661972,0.25,0.25,1.0,0.07605633802816901,0.2962962962962963,0.2962962962962963,0.875,0.4864864864864865,0.5,0.2222222222222222,0.05405405405405406,0.05405405405405406,0.3950617283950617,0.5,0.08641975308641975,0.2857142857142857,0.12345679012345678,0.3,0.571830985915493,0.2962962962962963,0.5043990140845068,0.5007515625,0.49576913580246906,0.1715686274509804,0.19830028328611898,0.08026030368763558,0.2386117136659436,7.687666666666666,24.58,0.25922131147540983,,,,,,,,,,,,,,,,,,,,,,,True,
1627826,1610612747,Ivica Zubac,Ivica Zubac,1627826,LAL,6779.0,113,8,246,246,59.0,62.0,11.0,492,17.0,24.0,3.0,4.0,5.0,7.0,5.0,6.0,1.0,4.0,,,,,,,,,,,23.0,34.0,,,8.0,54.0,259,3.0,4.0,,,6.0,5.0,8.0,,,1.0,11.0,40.0,6.0,,,4.0,,,4.0,3.0,1.0,4.0,1.0,,1.0,,2.0,9.0,,4.0,,10.0,11.0,2.0,23.0,4.0,27.0,,2.0,1.0,1.0,4.0,,,1.0,,4.0,,1.0,5.0,1.0,2.0,11.0,18.0,,2.0,,8.0,,1.0,,10.0,,,4.0,1.0,5.0,4.0,,1.0,5.0,3.0,,11.0,58.0,1.0,1.0,0.8695652173913043,0.9523809523809523,,,,,0.6764705882352942,0.75,0.625,0.6764705882352942,0.75,0.625,0.6923076923076923,0.75,0.6111111111111112,,0.11764705882352941,0.16666666666666666,,,16.923076923076923,0.8,0.18181818181818182,,0.13924050632911392,0.0851063829787234,0.24390243902439024,,0.175,0.044444444444444446,0.09523809523809523,0.15384615384615385,,,,0.1935483870967742,0.037037037037037035,0.19047619047619047,0.23076923076923078,0.26666666666666666,,0.6,0.7058823529411765,0.7083333333333334,0.85,0.8235294117647058,0.17647058823529413,0.8333333333333334,0.8333333333333334,1.0,0.11764705882352941,0.25,0.25,1.0,,,,,,,,,1.0,0.75,0.3333333333333333,,,0.875,0.7142857142857143,,,,,0.7058823529411765,,0.5026147058823529,0.47936666666666666,0.557075,0.10526315789473684,0.10526315789473684,0.1111111111111111,0.2037037037037037,4.238235294117647,,0.23983739837398374,,,,,,,,,,,,,,,,,,,,,,,True,
1628366,1610612747,Lonzo Ball,Lonzo Ball,1628366,LAL,49276.0,821,57,1761,1747,383.0,301.0,169.0,3508,50.0,77.0,3.0,5.0,6.0,9.0,1.0,24.0,5.0,15.0,3.0,28.0,4.0,,5.0,34.0,99.0,9.0,6.0,17.0,56.0,116.0,37.0,127.0,12.0,235.0,1854,4.0,6.0,13.0,1.0,24.0,6.0,12.0,6.0,22.0,6.0,36.0,56.0,56.0,84.0,27.0,2.0,99.0,34.0,15.0,103.0,27.0,130.0,16.0,11.0,87.0,9.0,7.0,287.0,9.0,17.0,1.0,53.0,55.0,3.0,111.0,27.0,138.0,4.0,45.0,30.0,15.0,29.0,8.0,22.0,24.0,4.0,7.0,1.0,4.0,53.0,4.0,12.0,28.0,65.0,3.0,4.0,4.0,32.0,,3.0,5.0,23.0,3.0,,8.0,5.0,12.0,10.0,,2.0,13.0,4.0,,35.0,373.0,5.0,3.0,0.5,0.509090909090909,0.7567567567567568,0.29133858267716534,0.2727272727272727,0.29133858267716534,0.4827586206896552,0.6666666666666666,0.5,0.4588477366255144,0.6052631578947368,0.4411764705882353,0.4644268774703557,0.6,0.46153846153846156,0.522633744855967,0.12931034482758622,0.12987012987012986,0.20833333333333334,,15.64102564102564,0.5471698113207547,0.11538461538461539,0.017543859649122806,0.10166358595194085,0.038636363636363635,0.1582089552238806,0.02786377708978328,0.1232876712328767,0.03407601572739188,0.05263157894736842,0.026845637583892617,0.024390243902439025,0.020161290322580645,0.05333333333333334,0.1015625,0.09202453987730061,0.11475409836065574,0.15294117647058825,0.175,0.02962962962962963,0.3076923076923077,0.3168724279835391,0.6493506493506493,0.746268656716418,0.54,0.09876543209876543,0.041666666666666664,0.05263157894736842,1.0,0.06172839506172839,0.3333333333333333,0.3333333333333333,,0.11522633744855967,0.10714285714285714,0.10714285714285714,1.0,0.4074074074074074,0.3434343434343434,0.3434343434343434,0.7352941176470589,0.2631578947368421,0.6,0.3333333333333333,0.21052631578947367,0.47368421052631576,0.2647058823529412,0.6666666666666666,0.14705882352941177,,0.5,0.35294117647058826,0.8395061728395061,0.3434343434343434,0.5585576131687244,0.5755714285714285,0.5695102941176471,0.03225806451612903,0.06611570247933884,0.10212765957446808,0.15319148936170213,5.0551724137931044,25.38976377952756,0.2174900624645088,1.0,4.0,5.0,1.0,1.0,0.38461538461538464,0.25,1.0,0.4444444444444444,0.75,,,,,,,,,,,,,True,
1628398,1610612747,Kyle Kuzma,Kyle Kuzma,1628398,LAL,86713.0,1445,109,3089,3087,762.0,652.0,315.0,6176,164.0,244.0,16.0,29.0,44.0,62.0,50.0,118.0,12.0,31.0,20.0,60.0,5.0,3.0,17.0,59.0,181.0,15.0,19.0,52.0,226.0,393.0,79.0,241.0,92.0,781.0,3367,18.0,35.0,20.0,9.0,60.0,62.0,98.0,22.0,69.0,38.0,228.0,314.0,138.0,231.0,6.0,16.0,180.0,59.0,40.0,71.0,28.0,99.0,22.0,6.0,67.0,4.0,,226.0,16.0,16.0,2.0,91.0,100.0,7.0,198.0,34.0,232.0,8.0,23.0,17.0,6.0,31.0,9.0,18.0,41.0,7.0,13.0,2.0,8.0,72.0,3.0,16.0,42.0,112.0,9.0,5.0,4.0,102.0,4.0,9.0,2.0,126.0,11.0,10.0,49.0,12.0,20.0,16.0,,4.0,20.0,12.0,3.0,223.0,746.0,7.0,7.0,0.6946902654867256,0.7201834862385321,0.9746835443037974,0.3278008298755187,0.3188405797101449,0.32916666666666666,0.5750636132315522,0.5142857142857142,0.6326530612244898,0.5433753943217665,0.4636363636363636,0.5688622754491018,0.5641399416909622,0.4918032786885246,0.601063829787234,0.3801261829652997,0.10178117048346055,0.11065573770491803,0.11016949152542373,,21.922965537214015,0.4305555555555556,0.12727272727272726,0.019801980198019802,0.11074197120708748,0.02165087956698241,0.14772727272727273,0.02702702702702703,0.12574061882817644,0.02404207362885049,0.027855153203342618,0.02074688796680498,0.007194244604316547,0.029545454545454545,0.019736842105263157,0.10096153846153846,0.10309278350515463,0.14285714285714285,0.13924050632911392,0.176056338028169,0.02867383512544803,0.6,0.38485804416403785,0.6721311475409836,0.7557603686635944,0.7439024390243902,0.1861198738170347,0.423728813559322,0.47619047619047616,0.56,0.04889589905362776,0.3870967741935484,0.3870967741935484,0.5833333333333334,0.0946372239747634,0.3333333333333333,0.3333333333333333,1.0,0.2854889589905363,0.3259668508287293,0.33714285714285713,0.9661016949152542,0.5272727272727272,0.5517241379310345,0.4375,0.09090909090909091,0.2727272727272727,0.3712574850299401,0.7096774193548387,0.10179640718562874,0.17647058823529413,0.31137724550898205,0.36538461538461536,0.7649842271293376,0.3277777777777778,0.532726066350711,0.5349439393939395,0.5181913173652695,0.0771513353115727,0.1136890951276102,0.07682458386683738,0.2919334186939821,4.995419847328243,25.365975103734442,0.24668177403690514,1.0,4.0,5.0,,,0.25,0.2,1.0,0.26666666666666666,0.75,1.0,6.0,1.0,3.0,1.0,3.0,0.024896265560165973,0.03314917127071823,0.012345679012345678,,,,True,
2544,1610612747,LeBron James,LeBron James,2544,LAL,116245.0,1937,116,4142,4124,1066.0,904.0,409.0,8266,335.0,471.0,39.0,50.0,83.0,119.0,51.0,152.0,61.0,145.0,9.0,27.0,3.0,3.0,7.0,102.0,300.0,18.0,32.0,88.0,447.0,768.0,111.0,327.0,278.0,1505.0,4506,48.0,70.0,21.0,25.0,151.0,110.0,192.0,35.0,95.0,109.0,434.0,304.0,590.0,114.0,219.0,32.0,300.0,102.0,50.0,308.0,146.0,454.0,105.0,41.0,245.0,45.0,18.0,1054.0,17.0,37.0,3.0,165.0,213.0,30.0,408.0,57.0,465.0,16.0,72.0,42.0,30.0,114.0,44.0,83.0,83.0,13.0,31.0,2.0,5.0,197.0,9.0,51.0,41.0,94.0,6.0,6.0,10.0,320.0,6.0,6.0,3.0,418.0,59.0,3.0,195.0,42.0,33.0,27.0,,6.0,33.0,22.0,3.0,426.0,1048.0,11.0,31.0,0.3400447427293065,0.35266821345707655,0.34234234234234234,0.3394495412844037,0.3684210526315789,0.3394495412844037,0.58203125,0.6857142857142857,0.5729166666666666,0.5602739726027397,0.6923076923076923,0.5662020905923345,0.5903377847604084,0.6990740740740741,0.5980662983425414,0.29863013698630136,0.06510416666666667,0.07218683651804671,0.10526315789473684,,31.838856400259907,0.5786802030456852,0.4,0.02097902097902098,0.18330464716006883,0.03663366336633663,0.1966626936829559,0.021573604060913704,0.1889055472263868,0.030033370411568408,0.06041666666666667,0.025078369905956112,,0.025252525252525252,0.010309278350515464,0.14018691588785046,0.2054794520547945,0.24045801526717558,0.20757575757575758,0.1564245810055866,0.03375527426160337,0.6666666666666666,0.4301369863013699,0.7112526539278131,0.7665903890160183,0.41194029850746267,0.13881278538812786,0.3355263157894737,0.375,0.11764705882352941,0.1324200913242009,0.4206896551724138,0.4206896551724138,0.13114754098360656,0.024657534246575342,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.273972602739726,0.34,0.3422818791946309,0.3431372549019608,0.5494505494505495,0.78,0.3076923076923077,0.03296703296703297,0.1978021978021978,0.4146341463414634,0.6974789915966386,0.024390243902439025,0.42857142857142855,0.30662020905923343,0.36363636363636365,0.7287671232876712,0.34,0.5162529707495424,0.5263781690140845,0.5022849650349651,0.15840779853777417,0.2157079646017699,0.10033222591362126,0.28837209302325584,6.341276041666667,26.374923547400623,0.25736359246740703,1.0,9.0,10.0,,,0.47619047619047616,0.3333333333333333,,0.5,0.4444444444444444,,2.0,,,,1.0,0.0061162079510703364,0.006666666666666667,,,,,True,
1628404,1610612747,Josh Hart,Josh Hart,1628404,LAL,43931.0,732,82,1561,1562,504.0,401.0,150.0,3123,36.0,58.0,4.0,9.0,6.0,12.0,5.0,13.0,2.0,8.0,13.0,34.0,4.0,4.0,8.0,27.0,67.0,6.0,13.0,25.0,43.0,79.0,40.0,101.0,25.0,231.0,1672,4.0,11.0,10.0,3.0,29.0,6.0,17.0,17.0,33.0,13.0,76.0,58.0,28.0,114.0,6.0,4.0,67.0,27.0,13.0,21.0,8.0,29.0,5.0,3.0,19.0,1.0,1.0,66.0,7.0,11.0,,32.0,41.0,1.0,74.0,18.0,92.0,2.0,28.0,25.0,3.0,8.0,4.0,4.0,12.0,1.0,4.0,,4.0,20.0,3.0,4.0,30.0,63.0,1.0,3.0,2.0,44.0,1.0,3.0,6.0,41.0,7.0,1.0,16.0,6.0,14.0,11.0,,3.0,16.0,7.0,,74.0,493.0,6.0,2.0,0.6744186046511628,0.7073170731707317,0.95,0.39603960396039606,0.5151515151515151,0.39603960396039606,0.5443037974683544,0.36363636363636365,0.35294117647058826,0.5722222222222222,0.6190476190476191,0.63,0.5892857142857143,0.6304347826086957,0.6440677966101694,0.5611111111111111,0.16455696202531644,0.1896551724137931,0.15384615384615385,,12.335054503729202,0.4,0.037037037037037035,,0.09425287356321839,0.02981029810298103,0.09968847352024922,0.022508038585209004,0.09656084656084656,0.026470588235294117,0.025510204081632654,0.041237113402061855,0.02631578947368421,0.008403361344537815,0.0684931506849315,0.1111111111111111,0.08275862068965517,0.07608695652173914,0.104,0.08450704225352113,0.024691358024691357,0.4375,0.32222222222222224,0.6206896551724138,0.7659574468085106,0.6666666666666666,0.07222222222222222,0.38461538461538464,0.45454545454545453,0.8,0.044444444444444446,0.25,0.25,0.5,0.18888888888888888,0.38235294117647056,0.38235294117647056,0.9230769230769231,0.37222222222222223,0.40298507462686567,0.40298507462686567,0.9629629629629629,0.42857142857142855,0.4444444444444444,0.25,0.19047619047619047,0.2857142857142857,0.24,0.5,0.16,0.5,0.5,0.52,0.8833333333333333,0.40298507462686567,0.552212777777778,0.50886,0.5382359999999999,0.08947368421052632,0.18181818181818182,0.12554112554112554,0.329004329004329,4.7810126582278505,24.94554455445545,0.32286995515695066,2.0,4.0,6.0,2.0,2.0,0.6,0.5,0.5,0.6666666666666666,1.0,,,,1.0,,,,,0.00980392156862745,1.0,,,True,
202362,1610612747,Lance Stephenson,Lance Stephenson,202362,LAL,17457.0,291,22,634,621,184.0,182.0,58.0,1255,15.0,22.0,3.0,5.0,4.0,6.0,2.0,7.0,5.0,16.0,7.0,11.0,1.0,1.0,1.0,8.0,29.0,2.0,2.0,9.0,22.0,45.0,15.0,40.0,9.0,98.0,683,3.0,7.0,3.0,2.0,8.0,4.0,13.0,3.0,10.0,4.0,21.0,22.0,22.0,42.0,3.0,6.0,27.0,8.0,3.0,24.0,6.0,30.0,6.0,,19.0,3.0,2.0,66.0,5.0,7.0,,25.0,22.0,,47.0,12.0,59.0,2.0,9.0,4.0,5.0,8.0,1.0,5.0,8.0,1.0,3.0,,,16.0,,7.0,10.0,26.0,3.0,1.0,3.0,11.0,,1.0,1.0,13.0,1.0,,6.0,1.0,2.0,,1.0,1.0,2.0,2.0,,21.0,182.0,4.0,1.0,0.5,0.5789473684210527,0.9333333333333333,0.375,0.3,0.39473684210526316,0.4888888888888889,0.42857142857142855,0.3076923076923077,0.5235294117647059,0.3,0.3695652173913043,0.5384615384615384,0.3333333333333333,0.40384615384615385,0.47058823529411764,0.06666666666666667,0.09090909090909091,0.14285714285714285,,15.329512893982807,0.5,,,0.14666666666666667,0.04827586206896552,0.1937984496124031,0.04132231404958678,0.16845878136200718,0.045112781954887216,0.06349206349206349,0.06976744186046512,,0.043478260869565216,0.034482758620689655,0.15789473684210525,0.07272727272727272,0.23684210526315788,0.1981981981981982,0.16666666666666666,0.047619047619047616,1.0,0.25882352941176473,0.6818181818181818,0.75,0.5333333333333333,0.08235294117647059,0.2857142857142857,0.3333333333333333,0.5,0.18823529411764706,0.3125,0.3125,0.4,0.12941176470588237,0.6363636363636364,0.6363636363636364,1.0,0.3411764705882353,0.27586206896551724,0.27586206896551724,0.875,0.5,0.6,,0.1,0.2,0.2608695652173913,0.6666666666666666,0.043478260869565216,1.0,0.391304347826087,0.2222222222222222,0.7294117647058823,0.2962962962962963,0.5318897590361445,0.5454888888888889,0.4951714285714285,0.06666666666666667,0.12,0.08163265306122448,0.21428571428571427,8.693333333333333,26.339999999999996,0.2902208201892745,,,,,,,,,,,2.0,,,,,,,,,,,,True,
200765,1610612747,Rajon Rondo,Rajon Rondo,200765,LAL,36104.0,602,-56,1286,1292,297.0,326.0,122.0,2578,29.0,56.0,3.0,3.0,7.0,19.0,4.0,17.0,6.0,17.0,1.0,13.0,2.0,,2.0,15.0,45.0,5.0,2.0,16.0,39.0,90.0,16.0,58.0,5.0,131.0,1467,4.0,7.0,7.0,,17.0,10.0,26.0,2.0,18.0,3.0,29.0,16.0,62.0,21.0,27.0,6.0,44.0,15.0,13.0,101.0,42.0,143.0,36.0,6.0,83.0,6.0,12.0,328.0,11.0,7.0,,42.0,34.0,2.0,78.0,18.0,96.0,,27.0,15.0,12.0,29.0,16.0,26.0,21.0,1.0,3.0,,2.0,50.0,5.0,14.0,14.0,46.0,,3.0,,22.0,2.0,,8.0,9.0,1.0,,3.0,2.0,3.0,2.0,,1.0,3.0,,,29.0,290.0,7.0,2.0,0.20512820512820512,0.2222222222222222,0.4375,0.27586206896551724,0.1111111111111111,0.2807017543859649,0.43333333333333335,0.5714285714285714,0.38461538461538464,0.42567567567567566,0.6071428571428571,0.29545454545454547,0.4309210526315789,0.6071428571428571,0.31521739130434784,0.3918918918918919,0.14444444444444443,0.21428571428571427,0.058823529411764705,,14.195361911454674,0.58,0.08333333333333333,,0.10119047619047619,0.02258064516129032,0.15217391304347827,0.04230769230769231,0.12418300653594772,0.031578947368421054,0.019867549668874173,0.02247191011235955,0.02857142857142857,0.03684210526315789,0.05714285714285714,0.08588957055214724,0.09782608695652174,0.13580246913580246,0.13333333333333333,0.23529411764705882,,,0.3783783783783784,0.5178571428571429,0.6590909090909091,0.20689655172413793,0.11486486486486487,0.23529411764705882,0.25,0.25,0.11486486486486487,0.35294117647058826,0.35294117647058826,0.16666666666666666,0.08783783783783784,0.07692307692307693,0.07692307692307693,1.0,0.30405405405405406,0.3333333333333333,0.3333333333333333,0.4,0.21428571428571427,1.0,,0.14285714285714285,0.35714285714285715,0.4318181818181818,0.3684210526315789,0.045454545454545456,,0.36363636363636365,0.125,0.7702702702702703,0.3409090909090909,0.5210217687074831,0.4733833333333333,0.49786976744186046,0.02,0.03260869565217391,0.1297709923664122,0.22137404580152673,6.203333333333334,26.244827586206892,0.23094867807153965,1.0,2.0,3.0,,,0.42857142857142855,0.5,1.0,0.4,0.5,1.0,,,,,1.0,,,,,,,True,
203484,1610612747,Kentavious Caldwell-Pope,Kentavious Caldwell-Pope,203484,LAL,40493.0,675,72,1451,1437,473.0,401.0,135.0,2888,28.0,47.0,3.0,6.0,9.0,17.0,3.0,8.0,11.0,28.0,17.0,47.0,4.0,6.0,16.0,34.0,90.0,5.0,11.0,28.0,42.0,83.0,51.0,137.0,44.0,281.0,1558,3.0,8.0,9.0,6.0,24.0,13.0,25.0,17.0,44.0,26.0,103.0,64.0,20.0,144.0,9.0,2.0,90.0,34.0,6.0,22.0,6.0,28.0,4.0,2.0,20.0,2.0,,62.0,5.0,8.0,1.0,34.0,25.0,,59.0,14.0,73.0,3.0,25.0,17.0,8.0,8.0,2.0,5.0,4.0,1.0,3.0,,,12.0,1.0,3.0,12.0,38.0,1.0,1.0,,46.0,2.0,,19.0,49.0,4.0,11.0,8.0,5.0,6.0,4.0,,2.0,7.0,4.0,,101.0,467.0,5.0,4.0,0.7619047619047619,0.7804878048780488,0.9411764705882353,0.3722627737226277,0.38636363636363635,0.3722627737226277,0.5060240963855421,0.375,0.52,0.5386363636363637,0.5294117647058824,0.5579710144927537,0.5811965811965812,0.6052631578947368,0.6265822784810127,0.6227272727272727,0.07228915662650602,0.10638297872340426,0.125,,15.355805243445694,0.6666666666666666,,0.020833333333333332,0.06510416666666667,0.024024024024024024,0.12142857142857143,0.0165016501650165,0.08885542168674698,0.020440251572327043,0.033112582781456956,0.009345794392523364,0.02666666666666667,0.021645021645021644,,0.060240963855421686,0.05042016806722689,0.09090909090909091,0.11739130434782609,0.14,0.025423728813559324,0.5714285714285714,0.21363636363636362,0.5957446808510638,0.6666666666666666,0.75,0.03636363636363636,0.375,0.42857142857142855,0.6666666666666666,0.12727272727272726,0.39285714285714285,0.39285714285714285,0.8181818181818182,0.21363636363636362,0.3617021276595745,0.3617021276595745,0.9411764705882353,0.4090909090909091,0.37777777777777777,0.37777777777777777,0.9411764705882353,0.35294117647058826,0.5,0.6666666666666666,0.23529411764705882,0.29411764705882354,0.2463768115942029,0.5294117647058824,0.2318840579710145,0.375,0.4057971014492754,0.39285714285714285,0.8363636363636363,0.37777777777777777,0.5455329545454546,0.5733423076923077,0.5441499999999999,0.0611353711790393,0.09195402298850575,0.08540925266903915,0.3665480427046263,7.819277108433734,25.107299270072996,0.32598208132322537,3.0,1.0,4.0,1.0,,0.4444444444444444,0.75,1.0,0.2,1.0,,,1.0,6.0,,,,,0.04225352112676056,,1.0,,True,
201563,1610612747,Michael Beasley,Michael Beasley,201563,LAL,947.0,16,-12,31,31,1.0,4.0,3.0,62,1.0,2.0,,,,,2.0,4.0,,1.0,,,,,,,2.0,1.0,,,3.0,7.0,,2.0,4.0,10.0,50,,1.0,1.0,,,,,,,,,2.0,4.0,,,,2.0,,1.0,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,1.0,,1.0,,,,,1.0,,,,5.0,,1.0,,2.0,,,,4.0,,,2.0,,,,,,,,,,1.0,,,0.3333333333333333,0.3333333333333333,,,,,0.42857142857142855,,,0.3333333333333333,,,0.45454545454545453,,,0.2222222222222222,0.14285714285714285,,0.25,,33.333333333333336,,,,0.2,,,,0.09090909090909091,,,,,,,,,0.5,,,,,0.2222222222222222,0.5,0.5,1.0,0.4444444444444444,0.5,0.6666666666666666,,0.1111111111111111,,,,,,,,0.2222222222222222,,,,,,,,0.5,,,,,,,0.4444444444444444,,0.45831111111111117,0.3757,,0.18181818181818182,0.2222222222222222,,,7.942857142857143,26.049999999999997,0.03225806451612903,,,,,,,,,,,,,,,,,,,,,,,True,
