EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Charge Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,HeaveAttempts,FTOffRebounds,OffFTReboundPct,SecondChanceAtRimPctAssisted,Charge Fouls Drawn,Loose Ball Fouls,OffensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,Fg3aBlocked,StepOutOfBoundsTurnovers,3pt And 1 Free Throw Trips,FG3APctBlocked,Arc3PctBlocked,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Clear Path Fouls,DefensiveGoaltends,BlockedLongMidRange,Corner3PctBlocked,on,BlockedCorner3,HeaveMakes
1626156,1610612751,D'Angelo Russell,D'Angelo Russell,1626156,BKN,43341.0,722.0,126.0,1467.0,1482,266.0,267,188.0,2949,34.0,67.0,3.0,6.0,8.0,10.0,41.0,103.0,44.0,101.0,4.0,8.0,2.0,3.0,53.0,152.0,7.0,20.0,18.0,31.0,119.0,271.0,57.0,160.0,46.0,455.0,1505.0,8.0,14.0,7.0,20.0,5.0,42.0,24.0,46.0,20.0,34.0,16.0,124.0,38.0,200.0,84.0,87.0,8.0,152.0,53.0,17.0,85.0,48.0,133.0,37.0,11.0,79.0,2.0,4.0,314.0,8.0,9.0,28.0,31.0,1.0,60.0,17.0,77.0,7.0,28.0,23.0,5.0,48.0,11.0,30.0,23.0,6.0,18.0,1.0,71.0,1.0,10.0,15.0,36.0,1.0,2.0,49.0,1.0,1.0,58.0,7.0,6.0,19.0,3.0,6.0,5.0,1.0,1.0,3.0,2.0,6.0,2.0,124.0,266.0,3.0,6.0,0.15966386554621848,0.16521739130434782,0.49122807017543857,0.35625,0.35,0.5882352941176471,0.35625,0.43911439114391143,0.5714285714285714,0.5217391304347826,0.47447795823665895,0.5441176470588235,0.675,0.49668141592920356,0.5694444444444444,0.6988636363636364,0.37122969837587005,0.06273062730627306,0.13432835820895522,0.05825242718446602,0.019801980198019802,30.891907855877143,0.676056338028169,0.03125,0.06873614190687362,0.021791767554479417,0.0958904109589041,0.025806451612903226,0.07940780619111709,0.02351313969571231,0.01875,0.030864197530864196,0.01098901098901099,0.026923076923076925,0.02,0.06756756756756757,0.052941176470588235,0.09022556390977443,0.09502262443438914,0.09859154929577464,0.029535864978902954,0.3333333333333333,0.1554524361948956,0.5074626865671642,0.5862068965517241,0.20588235294117646,0.23897911832946636,0.39805825242718446,0.422680412371134,0.17073170731707318,0.23433874709976799,0.43564356435643564,0.4444444444444444,0.11363636363636363,0.018561484918793503,0.5,0.5,0.5,0.35266821345707655,0.34868421052631576,0.34868421052631576,0.49056603773584906,0.17647058823529413,0.5,0.5882352941176471,0.35,0.7142857142857143,0.125,0.8,0.0375,0.6666666666666666,0.3875,0.5806451612903226,0.5266821345707656,0.34868421052631576,0.4821917633410674,0.5112088235294118,0.48464999999999997,0.04932735426008968,0.06713780918727916,0.018404907975460124,0.09230769230769231,0.2725274725274725,10.597785977859782,25.579375000000006,0.18132242672119972,,,,,,,,,,,,,,,,,,,,,,,,True,,
1626178,1610612751,Rondae Hollis-Jefferson,Rondae Hollis-Jefferson,1626178,BKN,21180.0,353.0,38.0,737.0,752,277.0,281,108.0,1489,35.0,77.0,6.0,13.0,14.0,30.0,14.0,49.0,3.0,8.0,2.0,9.0,,3.0,1.0,5.0,,,,3.0,52.0,134.0,3.0,14.0,39.0,152.0,757.0,9.0,19.0,,,3.0,21.0,19.0,52.0,,6.0,16.0,54.0,62.0,42.0,9.0,,6.0,4.0,1.0,15.0,16.0,12.0,28.0,11.0,1.0,14.0,1.0,1.0,68.0,6.0,13.0,25.0,31.0,11.0,67.0,21.0,88.0,9.0,13.0,5.0,8.0,12.0,,7.0,2.0,,5.0,,14.0,,5.0,9.0,19.0,,2.0,49.0,,6.0,56.0,4.0,,27.0,,3.0,3.0,1.0,1.0,1.0,2.0,4.0,1.0,54.0,277.0,3.0,3.0,0.5961538461538461,0.6326530612244898,1.0,0.21428571428571427,,,0.23076923076923078,0.3880597014925373,0.47368421052631576,0.36538461538461536,0.38175675675675674,0.47368421052631576,0.3275862068965517,0.4367816091954023,0.5,0.39705882352941174,0.0945945945945946,0.11194029850746269,0.11688311688311688,0.12244897959183673,,21.734104046242773,0.8571428571428571,0.4583333333333333,0.1415525114155251,0.05327868852459016,0.1592356687898089,0.04285714285714286,0.14893617021276595,0.049479166666666664,0.056074766355140186,0.06315789473684211,0.023809523809523808,0.041666666666666664,0.05,0.1,0.14130434782608695,0.1791044776119403,0.1732283464566929,0.1,0.11842105263157894,0.25,0.5202702702702703,0.45454545454545453,0.5147058823529411,0.6285714285714286,0.3310810810810811,0.2857142857142857,0.32558139534883723,0.5,0.05405405405405406,0.375,0.375,0.6666666666666666,0.060810810810810814,0.2222222222222222,0.2222222222222222,1.0,0.033783783783783786,0.2,0.2,1.0,0.6842105263157895,0.46153846153846156,,,,0.5172413793103449,0.4666666666666667,0.05172413793103448,,0.05172413793103448,,0.6148648648648649,0.25,0.4942020408163265,0.5262538461538461,0.479377192982456,0.15789473684210525,0.17197452229299362,,0.13815789473684212,0.35526315789473684,4.98358208955224,24.87142857142857,0.3758480325644505,1.0,2.0,0.06896551724137931,0.3333333333333333,,,,,,,,,,,,,,,,,,,,True,,
1627747,1610612751,Caris LeVert,Caris LeVert,1627747,BKN,20199.0,337.0,31.0,698.0,705,175.0,205,91.0,1403,32.0,59.0,2.0,4.0,7.0,11.0,14.0,43.0,2.0,12.0,2.0,4.0,,,15.0,47.0,1.0,5.0,2.0,10.0,48.0,114.0,17.0,51.0,21.0,168.0,726.0,3.0,8.0,1.0,5.0,,9.0,12.0,25.0,2.0,10.0,4.0,34.0,24.0,72.0,9.0,42.0,2.0,47.0,15.0,7.0,25.0,25.0,50.0,22.0,3.0,15.0,8.0,2.0,125.0,3.0,9.0,15.0,21.0,,36.0,12.0,48.0,4.0,14.0,9.0,5.0,15.0,2.0,11.0,7.0,,4.0,2.0,22.0,2.0,6.0,14.0,27.0,,2.0,32.0,1.0,4.0,31.0,5.0,,18.0,,,2.0,,,1.0,1.0,2.0,,34.0,175.0,4.0,,0.25,0.2553191489361702,0.17647058823529413,0.3333333333333333,0.2,0.2,0.3333333333333333,0.42105263157894735,0.375,0.48,0.44545454545454544,0.34615384615384615,0.42857142857142855,0.47191011235955055,0.34615384615384615,0.4594594594594595,0.3090909090909091,0.06140350877192982,0.0847457627118644,0.046511627906976744,,24.783147459727385,0.6818181818181818,,0.10194174757281553,0.04591836734693878,0.1048951048951049,0.0189873417721519,0.10315186246418338,0.03389830508474576,0.011235955056179775,0.08333333333333333,0.05714285714285714,0.014492753623188406,0.05,0.08695652173913043,0.10112359550561797,0.125,0.09401709401709402,0.15384615384615385,0.043478260869565216,,0.3575757575757576,0.5423728813559322,0.5925925925925926,0.21875,0.2606060606060606,0.32558139534883723,0.34146341463414637,0.2857142857142857,0.07272727272727272,0.16666666666666666,0.16666666666666666,0.5,0.024242424242424242,0.5,0.5,1.0,0.28484848484848485,0.3191489361702128,0.3191489361702128,0.06666666666666667,0.3076923076923077,0.5,0.38461538461538464,0.2,,0.3142857142857143,0.6363636363636364,,,0.2857142857142857,0.2,0.6666666666666666,0.3191489361702128,0.4998821212121213,0.5152857142857142,0.48374714285714293,0.10112359550561797,0.14173228346456693,,0.05357142857142857,0.20238095238095238,5.861403508771931,25.48039215686275,0.2507163323782235,,,,0.5,2.0,,,,,,,,,,,,,,,,,,,True,,
202334,1610612751,Ed Davis,Ed Davis,202334,BKN,86766.0,1446.0,94.0,2949.0,2979,765.0,851,380.0,5928,176.0,264.0,81.0,129.0,31.0,47.0,10.0,35.0,,1.0,,,,,,2.0,,1.0,,1.0,186.0,300.0,,2.0,100.0,472.0,3124.0,82.0,135.0,,1.0,34.0,198.0,32.0,51.0,,1.0,27.0,91.0,224.0,148.0,,,134.0,2.0,,24.0,27.0,34.0,61.0,31.0,3.0,14.0,4.0,9.0,156.0,71.0,143.0,177.0,265.0,36.0,478.0,216.0,694.0,17.0,35.0,26.0,9.0,21.0,4.0,9.0,43.0,3.0,12.0,6.0,64.0,6.0,18.0,120.0,226.0,3.0,24.0,144.0,18.0,5.0,162.0,16.0,,79.0,,10.0,33.0,,,24.0,9.0,33.0,22.0,91.0,764.0,16.0,7.0,0.6021505376344086,0.9411764705882353,,,,,,0.62,0.6074074074074074,0.6274509803921569,0.6158940397350994,0.6029411764705882,0.6153846153846154,0.6293333333333333,0.6226415094339622,0.5986842105263158,0.006622516556291391,0.08,0.07954545454545454,0.08571428571428572,,12.930780559646537,0.328125,0.5142857142857142,0.3077816492450639,0.1765432098765432,0.3030821917808219,0.10973724884080371,0.3058823529411765,0.14687714481811942,0.2478386167146974,0.15460526315789475,0.06289308176100629,0.09869646182495345,0.16363636363636364,0.3120567375886525,0.3048780487804878,0.30677290836653387,0.31877729257641924,0.24603174603174602,0.19540229885057472,0.6666666666666666,0.8741721854304636,0.6666666666666666,0.7242798353909465,0.5852272727272727,0.11589403973509933,0.2857142857142857,0.3125,0.9,0.0033112582781456954,,,,,,,,0.006622516556291391,,,,0.9485294117647058,0.627906976744186,0.007352941176470588,,,0.9038461538461539,0.6595744680851063,,,0.019230769230769232,,0.8807947019867549,,0.550979734219269,0.5657716814159294,0.5673568627450981,0.21643835616438356,0.21763085399449036,,0.4194915254237288,0.19279661016949154,2.0910000000000015,32.1,0.25940996948118006,,2.0,0.020618556701030927,0.13580246913580246,,31.0,2.0,1.0,6.0,,,,,,,,,,,,,,,True,,
203459,1610612751,Allen Crabbe,Allen Crabbe,203459,BKN,29457.0,491.0,-17.0,1003.0,1015,249.0,327,127.0,2018,7.0,16.0,2.0,4.0,2.0,3.0,4.0,12.0,6.0,29.0,13.0,25.0,2.0,8.0,26.0,94.0,1.0,5.0,3.0,14.0,17.0,57.0,39.0,119.0,25.0,176.0,1064.0,5.0,7.0,1.0,5.0,4.0,17.0,5.0,16.0,5.0,22.0,10.0,35.0,28.0,6.0,114.0,3.0,4.0,92.0,26.0,4.0,13.0,8.0,21.0,4.0,4.0,7.0,5.0,1.0,50.0,3.0,4.0,18.0,34.0,1.0,53.0,8.0,61.0,4.0,10.0,7.0,3.0,5.0,5.0,2.0,21.0,2.0,3.0,3.0,26.0,5.0,8.0,21.0,51.0,3.0,4.0,20.0,1.0,3.0,34.0,,2.0,2.0,6.0,6.0,8.0,,,2.0,6.0,8.0,4.0,35.0,248.0,3.0,5.0,0.8235294117647058,0.9333333333333333,0.9743589743589743,0.3277310924369748,0.2,0.22727272727272727,0.3333333333333333,0.2982456140350877,0.7142857142857143,0.3125,0.4289772727272727,0.5416666666666666,0.32894736842105265,0.46296296296296297,0.6071428571428571,0.3977272727272727,0.6761363636363636,0.07017543859649122,0.125,0.16666666666666666,,18.695652173913043,0.19230769230769232,0.037037037037037035,0.11221122112211221,0.014184397163120567,0.09473684210526316,0.013392857142857142,0.10547667342799188,0.01383399209486166,0.015503875968992248,0.022727272727272728,,0.015544041450777202,,0.056179775280898875,0.096,0.19101123595505617,0.09523809523809523,0.09302325581395349,0.03669724770642202,0.5,0.09090909090909091,0.4375,0.5,0.7142857142857143,0.06818181818181818,0.3333333333333333,0.4,0.75,0.16477272727272727,0.20689655172413793,0.20689655172413793,1.0,0.14204545454545456,0.52,0.52,0.9230769230769231,0.5340909090909091,0.2765957446808511,0.2826086956521739,1.0,0.3333333333333333,0.5,0.4166666666666667,0.2,1.0,0.07894736842105263,0.6666666666666666,0.21052631578947367,0.25,0.3684210526315789,0.21428571428571427,0.7670454545454546,0.2826086956521739,0.5164399425287357,0.48006666666666664,0.4906222222222222,0.04371584699453552,0.03389830508474576,0.04838709677419355,0.09659090909090909,0.19886363636363635,12.103508771929825,25.76806722689076,0.24825523429710866,2.0,1.0,0.04,,,,,,1.0,2.0,4.0,1.0,0.01680672268907563,0.02127659574468085,,,,,,,,,,True,,
203894,1610612751,Shabazz Napier,Shabazz Napier,203894,BKN,34734.0,579.0,35.0,1170.0,1186,327.0,354,159.0,2356,32.0,62.0,3.0,4.0,10.0,22.0,14.0,34.0,9.0,31.0,5.0,18.0,2.0,6.0,37.0,119.0,1.0,10.0,10.0,30.0,55.0,127.0,42.0,137.0,52.0,288.0,1250.0,5.0,10.0,1.0,11.0,4.0,17.0,21.0,39.0,12.0,36.0,15.0,93.0,28.0,82.0,78.0,48.0,,118.0,37.0,16.0,47.0,32.0,79.0,24.0,8.0,33.0,10.0,4.0,190.0,5.0,4.0,19.0,19.0,,38.0,11.0,49.0,4.0,23.0,11.0,12.0,18.0,8.0,11.0,17.0,5.0,7.0,1.0,35.0,,4.0,24.0,46.0,,2.0,57.0,2.0,3.0,63.0,4.0,,23.0,5.0,3.0,11.0,,,6.0,5.0,11.0,5.0,93.0,327.0,4.0,3.0,0.2545454545454545,0.2545454545454545,0.6190476190476191,0.30656934306569344,0.09090909090909091,0.3333333333333333,0.3088235294117647,0.4330708661417323,0.5,0.5384615384615384,0.44696969696969696,0.30952380952380953,0.52,0.4948453608247423,0.3695652173913043,0.5602409638554217,0.5189393939393939,0.12598425196850394,0.1774193548387097,0.14705882352941177,,24.059040590405903,0.5142857142857142,,0.05621301775147929,0.012618296529968454,0.0778688524590164,0.018726591760299626,0.06529209621993128,0.015410958904109588,0.013513513513513514,0.008928571428571428,0.017543859649122806,0.018518518518518517,0.0196078431372549,0.01818181818181818,0.072,0.07766990291262135,0.07894736842105263,0.07407407407407407,0.027777777777777776,0.45454545454545453,0.23484848484848486,0.5161290322580645,0.6274509803921569,0.34375,0.12878787878787878,0.4117647058823529,0.4827586206896552,0.21428571428571427,0.11742424242424243,0.2903225806451613,0.2903225806451613,,0.06818181818181818,0.2777777777777778,0.2777777777777778,1.0,0.45075757575757575,0.31092436974789917,0.3135593220338983,0.5675675675675675,0.19047619047619047,0.75,0.47619047619047616,0.1,1.0,0.29333333333333333,0.45454545454545453,0.08,0.3333333333333333,0.4,0.3333333333333333,0.7537878787878788,0.3135593220338983,0.5064186311787073,0.47922142857142863,0.49063599999999996,0.09722222222222222,0.15753424657534246,0.035211267605633804,0.059027777777777776,0.3229166666666667,7.8976377952755925,25.556934306569342,0.2794871794871795,1.0,2.0,0.05405405405405406,0.3333333333333333,2.0,1.0,,,,1.0,,,0.0072992700729927005,0.008403361344537815,1.0,0.047619047619047616,,,,,,,,True,,
203915,1610612751,Spencer Dinwiddie,Spencer Dinwiddie,203915,BKN,50699.0,845.0,6.0,1726.0,1737,554.0,639,223.0,3463,89.0,133.0,7.0,10.0,28.0,48.0,30.0,76.0,7.0,21.0,16.0,29.0,5.0,8.0,44.0,146.0,4.0,17.0,20.0,59.0,126.0,230.0,60.0,175.0,132.0,564.0,1880.0,11.0,17.0,6.0,22.0,9.0,49.0,40.0,84.0,25.0,67.0,64.0,219.0,50.0,202.0,96.0,84.0,2.0,141.0,44.0,13.0,57.0,57.0,114.0,38.0,19.0,37.0,16.0,4.0,285.0,4.0,2.0,21.0,35.0,1.0,57.0,6.0,63.0,3.0,17.0,11.0,6.0,33.0,11.0,23.0,39.0,6.0,10.0,6.0,72.0,7.0,22.0,28.0,79.0,4.0,8.0,126.0,2.0,12.0,159.0,17.0,3.0,67.0,5.0,12.0,8.0,1.0,1.0,4.0,4.0,9.0,3.0,217.0,553.0,6.0,11.0,0.1984126984126984,0.2,0.5333333333333333,0.34285714285714286,0.2727272727272727,0.373134328358209,0.35294117647058826,0.5478260869565217,0.6470588235294118,0.47619047619047616,0.5333333333333333,0.5128205128205128,0.5132450331125827,0.5942796610169492,0.5568181818181818,0.5833333333333334,0.43209876543209874,0.05652173913043478,0.06015037593984962,0.06578947368421052,,27.474747474747474,0.4583333333333333,0.02127659574468085,0.07383966244725738,0.004338394793926247,0.065625,0.010471204188481676,0.07052896725440806,0.0071174377224199285,,0.011363636363636364,,0.013071895424836602,,0.06134969325153374,0.08620689655172414,0.072992700729927,0.05384615384615385,0.11666666666666667,0.015544041450777202,0.3333333333333333,0.32839506172839505,0.6691729323308271,0.712,0.19101123595505617,0.18765432098765433,0.39473684210526316,0.4225352112676056,0.16666666666666666,0.05185185185185185,0.3333333333333333,0.3333333333333333,0.42857142857142855,0.07160493827160494,0.5517241379310345,0.5517241379310345,0.875,0.36049382716049383,0.3013698630136986,0.3013698630136986,0.4090909090909091,0.2564102564102564,0.7,0.4358974358974359,0.23529411764705882,0.5,0.31788079470198677,0.5833333333333334,0.052980132450331126,0.625,0.39072847682119205,0.3389830508474576,0.7604938271604939,0.3120567375886525,0.50401125,0.487578,0.4919171232876713,0.1565217391304348,0.2392857142857143,0.027777777777777776,0.08687943262411348,0.3882978723404255,5.300869565217392,26.183999999999997,0.320973348783314,5.0,,,0.42857142857142855,,3.0,,,,,1.0,,,,5.0,0.1282051282051282,2.0,0.4,1.0,,,,,True,,
203925,1610612751,Joe Harris,Joe Harris,203925,BKN,24122.0,402.0,-4.0,818.0,819,209.0,243,91.0,1637,19.0,33.0,2.0,5.0,2.0,7.0,6.0,21.0,3.0,5.0,2.0,6.0,,,32.0,54.0,2.0,4.0,5.0,12.0,28.0,59.0,34.0,60.0,18.0,176.0,915.0,4.0,9.0,2.0,4.0,,14.0,5.0,12.0,5.0,12.0,4.0,29.0,38.0,18.0,99.0,3.0,2.0,54.0,32.0,10.0,12.0,11.0,23.0,6.0,5.0,10.0,1.0,1.0,57.0,2.0,2.0,14.0,20.0,3.0,37.0,5.0,42.0,1.0,7.0,3.0,4.0,8.0,1.0,4.0,11.0,1.0,4.0,2.0,19.0,2.0,4.0,19.0,46.0,5.0,2.0,21.0,,1.0,23.0,,,5.0,3.0,3.0,,,,,,,,29.0,208.0,3.0,3.0,0.6785714285714286,0.7037037037037037,0.9705882352941176,0.5666666666666667,0.5,0.4166666666666667,0.5666666666666667,0.4745762711864407,0.4444444444444444,0.4166666666666667,0.6638655462184874,0.5384615384615384,0.5208333333333334,0.6821705426356589,0.5384615384615384,0.5370370370370371,0.5042016806722689,0.1694915254237288,0.15151515151515152,0.23809523809523808,,16.034669555796317,0.42105263157894735,0.15789473684210525,0.08968609865470852,0.00975609756097561,0.09032258064516129,0.011834319526627219,0.08994708994708994,0.0106951871657754,0.024390243902439025,,,0.006802721088435374,0.045454545454545456,0.07575757575757576,0.09195402298850575,0.1,0.0967741935483871,0.06451612903225806,0.02127659574468085,,0.2773109243697479,0.5757575757575758,0.6785714285714286,0.631578947368421,0.17647058823529413,0.2857142857142857,0.375,0.6666666666666666,0.04201680672268908,0.6,0.6,1.0,0.05042016806722689,0.3333333333333333,0.3333333333333333,1.0,0.453781512605042,0.5925925925925926,0.5925925925925926,0.96875,0.38461538461538464,0.4,0.3076923076923077,0.5,1.0,0.2916666666666667,0.2857142857142857,,,0.5,0.4166666666666667,0.7815126050420168,0.5925925925925926,0.5113579831932772,0.5186222222222222,0.4849875000000001,0.06349206349206349,0.078125,0.04838709677419355,0.07954545454545454,0.16477272727272727,5.359322033898306,25.44666666666666,0.2555012224938875,,1.0,0.038461538461538464,0.5,,3.0,,,,,,1.0,,,,,,,,1.0,,,,True,,
1629033,1610612751,Theo Pinson,Theo Pinson,1629033,BKN,5103.0,85.0,-8.0,175.0,175,61.0,58,24.0,350,2.0,3.0,,,1.0,1.0,1.0,6.0,,2.0,1.0,1.0,,,4.0,15.0,,1.0,2.0,7.0,3.0,11.0,5.0,16.0,6.0,27.0,178.0,,,,1.0,,,2.0,4.0,2.0,7.0,4.0,14.0,4.0,2.0,12.0,3.0,,14.0,4.0,3.0,5.0,2.0,7.0,2.0,,2.0,3.0,,16.0,,,5.0,3.0,3.0,11.0,,11.0,,4.0,3.0,1.0,6.0,,5.0,2.0,,1.0,1.0,8.0,,1.0,4.0,8.0,1.0,,4.0,2.0,,6.0,,,1.0,,2.0,,,,,,,,14.0,61.0,,2.0,0.6666666666666666,0.6666666666666666,0.8,0.3125,,0.2857142857142857,0.3333333333333333,0.2727272727272727,,0.5,0.3888888888888889,,0.45454545454545453,0.45,,0.5384615384615384,0.5925925925925926,0.2727272727272727,0.3333333333333333,0.3333333333333333,,18.53658536585366,0.75,0.6,0.058823529411764705,,0.11363636363636363,,0.08421052631578947,,,,,,,,,0.17647058823529413,0.15151515151515152,,,,0.1111111111111111,0.6666666666666666,1.0,1.0,0.2222222222222222,0.16666666666666666,0.25,,0.07407407407407407,,,,0.037037037037037035,1.0,1.0,1.0,0.5555555555555556,0.26666666666666666,0.26666666666666666,0.75,,,1.0,,,0.09090909090909091,1.0,,,0.6363636363636364,0.2857142857142857,0.7037037037037037,0.2857142857142857,0.4637288461538462,0.57165,0.4717,0.03571428571428571,0.08333333333333333,,,0.5185185185185185,7.154545454545455,28.4875,0.3485714285714286,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,True,,
1629066,1610612751,Rodions Kurucs,Rodions Kurucs,1629066,BKN,18628.0,310.0,31.0,651.0,653,141.0,185,84.0,1304,29.0,50.0,1.0,5.0,8.0,15.0,6.0,13.0,,4.0,1.0,3.0,,,12.0,36.0,,3.0,1.0,6.0,35.0,67.0,13.0,39.0,21.0,130.0,690.0,2.0,8.0,,3.0,2.0,6.0,8.0,15.0,1.0,6.0,5.0,24.0,40.0,30.0,33.0,6.0,2.0,33.0,12.0,8.0,3.0,4.0,7.0,3.0,1.0,3.0,,,18.0,3.0,9.0,20.0,23.0,1.0,44.0,13.0,57.0,2.0,14.0,11.0,3.0,12.0,,8.0,10.0,2.0,4.0,2.0,22.0,4.0,4.0,17.0,40.0,2.0,3.0,20.0,,2.0,25.0,1.0,,12.0,,1.0,2.0,,,1.0,,2.0,2.0,24.0,140.0,6.0,1.0,0.5714285714285714,0.5882352941176471,0.8461538461538461,0.3333333333333333,,0.16666666666666666,0.3611111111111111,0.5223880597014925,0.25,0.5333333333333333,0.5141509433962265,0.18181818181818182,0.4523809523809524,0.5508474576271186,0.25,0.5217391304347826,0.36792452830188677,0.11940298507462686,0.14,0.07692307692307693,,18.592297476759626,0.5454545454545454,0.06666666666666667,0.12299465240641712,0.04918032786885246,0.15625,0.022900763358778626,0.1365079365079365,0.03821656050955414,0.034482758620689655,0.06060606060606061,0.06666666666666667,0.025210084033613446,,0.109375,0.11940298507462686,0.14285714285714285,0.1717171717171717,0.10344827586206896,0.045454545454545456,1.0,0.4716981132075472,0.58,0.6744186046511628,0.6206896551724138,0.12264150943396226,0.46153846153846156,0.5,0.3333333333333333,0.03773584905660377,,,,0.02830188679245283,0.3333333333333333,0.3333333333333333,,0.33962264150943394,0.3333333333333333,0.3333333333333333,0.9166666666666666,0.45454545454545453,0.2,0.2727272727272727,,,0.7142857142857143,0.5333333333333333,,,0.2857142857142857,0.16666666666666666,0.839622641509434,0.36363636363636365,0.5244990196078431,0.4400833333333333,0.5159361111111112,0.10256410256410256,0.15384615384615385,,0.046153846153846156,0.18461538461538463,4.01044776119403,28.079487179487177,0.21658986175115208,3.0,1.0,0.045454545454545456,,,6.0,,,1.0,,,,,,,,,,,,,1.0,,True,,
