EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,FoulsDrawn,Offensive Fouls Drawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,ShortMidRangeFGM,ShortMidRangeFGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,Arc3FGM,SecondChanceArc3FGA,FtPoints,SecondChanceFG3M,SecondChanceFG3A,NonHeaveArc3FGM,ShortMidRangeAssists,OffThreePtRebounds,OffRebounds,Steals,LostBallSteals,BadPassOutOfBoundsTurnovers,Offensive Fouls,FTA,TwoPtShootingFoulsDrawn,SecondChanceFg3Pct,OffThreePtReboundPct,OffFGReboundPct,OffArc3ReboundPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,NonHeaveArc3Accuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,LongMidRangeFGM,LongMidRangeFGA,SecondChanceArc3FGM,PenaltyArc3FGM,PenaltyFtPoints,PtsUnassisted3s,Fg2aBlocked,OffTwoPtRebounds,SelfOReb,BadPassSteals,StepOutOfBoundsTurnovers,FG2APctBlocked,AtRimPctBlocked,OffTwoPtReboundPct,OffAtRimReboundPct,SelfORebPct,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Accuracy,SecondChanceFtPoints,PtsPutbacks,Corner3Assists,FTDefRebounds,SecondChanceTurnovers,Charge Fouls,NonShootingFoulsDrawn,DefensiveGoaltends,3SecondViolations,NonShootingPenaltyNonTakeFoulsDrawn,DefFTReboundPct,OffShortMidRangeReboundPct,LongMidRangePctAssisted,HeaveAttempts,LostBallOutOfBoundsTurnovers,Loose Ball Fouls Drawn,2pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,ShortMidRangePctBlocked,ThreePtShootingFoulsDrawnPct,Technical Free Throw Trips,OffLongMidRangeReboundPct,OffCorner3ReboundPct,Defensive 3 Seconds Violations,Charge Fouls Drawn,3pt And 1 Free Throw Trips,Blocked3s,BlockedCorner3,on,BlockedArc3,BlockedLongMidRange,Fg3aBlocked,FTOffRebounds,FG3APctBlocked,Corner3PctBlocked,OffFTReboundPct,HeaveMakes,LongMidRangePctBlocked,Arc3PctBlocked,Clear Path Fouls,OffensiveGoaltends
1626220,1610612762,Royce O'Neale,Royce O'Neale,1626220,UTA,4120.0,69.0,-35,142,142.0,73,69.0,13.0,284,4.0,4.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,2.0,4.0,4.0,1.0,5.0,11.0,174.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,5.0,6.0,2.0,3.0,2.0,4.0,1.0,5.0,1.0,3.0,1.0,11.0,2.0,8.0,10.0,10.0,3.0,2.0,1.0,1.0,1.0,4.0,3.0,5.0,11.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,5.0,73,3.0,0.75,0.75,1.0,0.2,0.3333333333333333,0.2,1.0,1.0,1.0,0.6111111111111112,1.0,0.625,0.6111111111111112,1.0,0.625,0.5555555555555556,8.333333333333334,0.75,0.1951219512195122,0.0952380952380952,0.1612903225806451,0.1,0.2307692307692307,0.375,0.0714285714285714,0.1428571428571428,0.5,0.4444444444444444,1.0,1.0,0.75,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.2222222222222222,1.0,1.0,1.0,0.25,1.0,0.25,1.0,0.5,1.0,0.5869166666666668,0.5823,0.508275,0.1818181818181818,0.4545454545454545,1.275,24.0,0.5140845070422535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,
1627777,1610612762,Georges Niang,Georges Niang,1627777,UTA,2568.0,43.0,-17,89,91.0,28,23.0,8.0,180,2.0,2.0,,,1.0,1.0,2.0,4.0,1.0,2.0,6.0,1.0,3.0,4.0,3.0,10.0,17.0,115.0,,,3.0,1.0,1.0,1.0,3.0,5.0,2.0,4.0,9.0,6.0,3.0,1.0,4.0,1.0,2.0,,9.0,5.0,4.0,9.0,10.0,1.0,,2.0,1.0,,3.0,1.0,1.0,5.0,,2.0,,,,,,,5.0,28,2.0,0.3333333333333333,0.3333333333333333,1.0,0.3,0.3333333333333333,0.3,0.75,,1.0,0.5357142857142857,0.5,0.625,0.5666666666666667,0.5,0.625,0.7142857142857143,18.367346938775512,0.3333333333333333,0.1739130434782608,0.2631578947368421,0.2142857142857142,0.25,0.1428571428571428,,0.2,0.5,,0.1428571428571428,1.0,1.0,,0.2857142857142857,0.5,0.5,1.0,0.4285714285714285,,,,0.25,1.0,0.5,0.5,0.25,0.8571428571428571,0.5472821428571428,0.4314,0.6141875,0.1764705882352941,0.2941176470588235,6.199999999999999,24.25,0.3146067415730337,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.3333333333333333,0.0526315789473684,0.0263157894736842,0.0666666666666666,0.1428571428571428,0.5,0.5,1.0,0.1666666666666666,0.1666666666666666,1.0,0.3333333333333333,1.0,1.0,0.6666666666666666,0.1666666666666666,0.0666666666666666,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,
1628378,1610612762,Donovan Mitchell,Donovan Mitchell,1628378,UTA,2055.0,34.0,6,71,72.0,21,26.0,11.0,143,2.0,6.0,,,1.0,2.0,,1.0,,,8.0,3.0,6.0,12.0,4.0,9.0,27.0,80.0,,,3.0,3.0,5.0,1.0,3.0,11.0,,12.0,9.0,8.0,1.0,2.0,3.0,2.0,1.0,,8.0,,2.0,2.0,3.0,1.0,1.0,1.0,,,2.0,1.0,,1.0,,3.0,,,,,,,11.0,21,,,,0.75,0.4444444444444444,0.3333333333333333,0.4444444444444444,0.5,,0.6,0.5714285714285714,0.75,0.5625,0.5869565217391305,0.75,0.6111111111111112,0.4285714285714285,30.48780487804878,0.5,0.0909090909090909,,0.0606060606060606,,0.1111111111111111,0.3333333333333333,,,,0.2857142857142857,0.3333333333333333,0.4,,0.0476190476190476,,,,0.3809523809523809,,,,0.25,0.5,,,0.375,0.7142857142857143,0.4774761904761906,0.5527500000000001,0.44236875,0.1111111111111111,0.4074074074074074,6.0,25.322222222222223,0.2957746478873239,3.0,5.0,,1.0,4.0,1.0,3.0,1.0,2.0,4.0,,,1.0,3.0,,,,4.0,2.0,0.5,,0.0303030303030303,,0.238095238095238,0.6,0.6,,0.5,0.5,0.75,0.5,,,0.5,0.5,0.0869565217391304,0.1428571428571428,1.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,3.0,1.0,0.0833333333333333,0.1666666666666666,0.0625,0.1111111111111111,0.1111111111111111,0.0476190476190476,1.0,1.0,1.0,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,
202324,1610612762,Derrick Favors,Derrick Favors,202324,UTA,7792.0,130.0,-24,270,274.0,103,101.0,36.0,544,21.0,28.0,7.0,11.0,6.0,8.0,,,,,,,25.0,38.0,,,62.0,324.0,7.0,11.0,15.0,6.0,9.0,,,22.0,38.0,12.0,,,6.0,5.0,11.0,4.0,5.0,,27.0,10.0,14.0,27.0,46.0,3.0,1.0,6.0,2.0,,9.0,2.0,10.0,16.0,,9.0,,9.0,6.0,3.0,9.0,7.0,22.0,103,1.0,0.76,1.0,,,,,0.6578947368421053,0.6363636363636364,0.6666666666666666,0.6578947368421053,0.6363636363636364,0.6666666666666666,0.6595744680851063,0.625,0.7333333333333333,,18.12297734627832,0.3333333333333333,0.1891891891891892,0.2222222222222222,0.2016806722689075,0.1428571428571428,0.2608695652173913,0.1739130434782608,0.2368421052631578,0.1428571428571428,0.7777777777777778,0.7368421052631579,0.75,0.75,0.7142857142857143,,,,,,1.0,0.6363636363636364,0.1428571428571428,0.8888888888888888,0.75,,,,0.7368421052631579,0.5069263157894738,0.55668,0.5391666666666667,0.2419354838709677,0.3548387096774194,4.2631578947368425,,0.3814814814814815,2.0,6.0,,,,,12.0,,,,1.0,4.0,19.0,4.0,1.0,,2.0,18.0,6.0,,0.074074074074074,0.1544715447154471,0.1111111111111111,0.1578947368421052,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,,0.1363636363636363,0.1363636363636363,2.0,4.0,,,10.0,,,15.0,2.0,3.0,,,,0.217391304347826,0.25,0.1666666666666666,0.1052631578947368,0.5,0.5,,,,1.0,12.0,1.0,3.0,1.0,1.0,3.0,1.0,2.0,3.0,0.2727272727272727,0.2608695652173913,1.0,,,,,,,,,,,,,,,,True,,,,,,,,,,,,
202692,1610612762,Alec Burks,Alec Burks,202692,UTA,16160.0,269.0,-25,558,554.0,238,212.0,63.0,1112,26.0,39.0,3.0,3.0,12.0,16.0,,6.0,,,37.0,15.0,31.0,71.0,16.0,43.0,143.0,630.0,4.0,4.0,16.0,12.0,29.0,7.0,15.0,61.0,34.0,28.0,33.0,36.0,13.0,7.0,20.0,4.0,13.0,,47.0,10.0,10.0,25.0,27.0,6.0,5.0,9.0,1.0,2.0,15.0,6.0,6.0,22.0,,29.0,1.0,4.0,4.0,,4.0,2.0,61.0,238,4.0,0.5483870967741935,0.5666666666666667,0.6875,0.3720930232558139,0.4666666666666667,0.3809523809523809,0.4366197183098591,1.0,0.4137931034482758,0.4824561403508772,1.0,0.5113636363636364,0.55859375,1.0,0.61,0.3771929824561403,22.73449920508744,0.4,0.065359477124183,0.1162790697674418,0.0836820083682008,0.0172413793103448,0.0892857142857142,0.1025641025641025,0.1363636363636363,0.05,0.5,0.3421052631578947,0.6666666666666666,0.7647058823529411,0.5769230769230769,0.0526315789473684,,,,0.3245614035087719,0.4285714285714285,1.0,0.6666666666666666,0.3636363636363636,0.75,,,0.3409090909090909,0.7192982456140351,0.5003013274336282,0.5160083333333333,0.4910976744186047,0.1118881118881118,0.4265734265734265,6.763380281690141,25.96511627906977,0.4265232974910394,2.0,20.0,,1.0,16.0,2.0,33.0,2.0,3.0,16.0,,,2.0,6.0,3.0,2.0,,38.0,18.0,0.6666666666666666,,0.0079365079365079,,0.175438596491228,0.1,0.1111111111111111,,0.4324324324324324,0.4324324324324324,0.6875,0.1428571428571428,,,0.2857142857142857,0.4444444444444444,0.1640625,0.2195121951219512,3.0,12.0,2.0,7.0,16.0,15.0,7.0,2.0,1.0,3.0,1.0,0.0985915492957746,0.1282051282051282,0.0148148148148148,0.0161290322580645,0.0169491525423728,0.1052631578947368,0.25,0.25,1.0,0.5,0.4666666666666667,2.0,2.0,3.0,5.0,,2.0,,,,,0.2631578947368421,0.0196078431372549,0.6666666666666666,1.0,2.0,2.0,7.0,3.0,0.1,0.0652173913043478,,,,,,,,,True,,,,,,,,,,,,
201937,1610612762,Ricky Rubio,Ricky Rubio,201937,UTA,6807.0,113.0,-19,227,221.0,65,42.0,25.0,448,6.0,12.0,,,1.0,3.0,,6.0,,1.0,14.0,4.0,14.0,31.0,5.0,20.0,64.0,259.0,1.0,2.0,5.0,5.0,9.0,2.0,5.0,24.0,6.0,22.0,12.0,14.0,13.0,10.0,23.0,8.0,9.0,1.0,56.0,3.0,11.0,14.0,17.0,9.0,7.0,5.0,2.0,1.0,14.0,4.0,2.0,6.0,1.0,14.0,2.0,,,,,,24.0,65,1.0,0.2142857142857142,0.2307692307692307,0.8,0.25,0.4,0.25,0.4516129032258064,0.5,0.5555555555555556,0.4215686274509804,0.8333333333333334,0.5714285714285714,0.4836065573770491,0.625,0.6,0.392156862745098,28.40466926070039,0.6428571428571429,0.171875,0.1071428571428571,0.1521739130434782,0.1904761904761904,0.1724137931034483,0.1428571428571428,0.1578947368421052,,,0.2352941176470588,0.5,0.6,0.3333333333333333,0.1176470588235294,,,,0.2745098039215686,,,,0.2142857142857142,0.3333333333333333,0.0714285714285714,,0.2857142857142857,0.6274509803921569,0.4794245098039216,0.4113,0.4580928571428571,0.078125,0.375,10.390322580645162,25.09,0.2863436123348017,3.0,7.0,,,5.0,1.0,21.0,1.0,1.0,5.0,3.0,1.0,3.0,4.0,1.0,1.0,,26.0,5.0,1.0,0.0172413793103448,0.0265486725663716,,0.1372549019607843,0.4285714285714285,0.5,0.3333333333333333,0.3571428571428571,0.3571428571428571,0.8,,,,0.3333333333333333,0.3571428571428571,0.1071428571428571,0.1428571428571428,5.0,12.0,1.0,2.0,8.0,3.0,3.0,2.0,2.0,3.0,,0.0967741935483871,0.1666666666666666,0.0363636363636363,0.04,0.0689655172413793,0.2352941176470588,0.4166666666666667,0.4166666666666667,1.0,1.0,0.5,,2.0,2.0,,,,5.0,,,3.0,,,,,2.0,,1.0,1.0,0.1428571428571428,0.0476190476190476,5.0,0.0714285714285714,0.05,,,,,,True,,,,,,,,,,,,
203497,1610612762,Rudy Gobert,Rudy Gobert,203497,UTA,8083.0,135.0,2,282,268.0,118,109.0,25.0,550,19.0,27.0,5.0,8.0,6.0,10.0,,,,,,,23.0,32.0,,,52.0,298.0,6.0,9.0,15.0,7.0,12.0,,,17.0,34.0,12.0,,,5.0,2.0,7.0,2.0,5.0,,16.0,8.0,19.0,31.0,48.0,,,3.0,,,3.0,1.0,6.0,15.0,3.0,16.0,1.0,8.0,5.0,3.0,8.0,8.0,17.0,118,1.0,0.7391304347826086,0.9444444444444444,,,,,0.71875,0.6666666666666666,0.5833333333333334,0.71875,0.6666666666666666,0.5833333333333334,0.7222222222222222,0.625,0.5666666666666667,,12.38095238095238,,0.2567567567567567,0.2162162162162162,0.2432432432432432,0.12,0.2857142857142857,0.4285714285714285,0.2916666666666667,0.0769230769230769,1.0,0.84375,0.7037037037037037,0.7307692307692307,0.7368421052631579,,,,,,0.8888888888888888,0.625,,0.8333333333333334,0.6,,,,0.84375,0.5472718750000001,0.5826333333333333,0.5201583333333333,0.2884615384615384,0.3269230769230769,2.259375,,0.4184397163120567,4.0,5.0,,,,,6.0,,,,,6.0,17.0,6.0,2.0,,2.0,10.0,5.0,,0.0983606557377049,0.1338582677165354,0.108695652173913,0.15625,0.8,1.0,0.75,,,,,,,,,0.1428571428571428,0.1428571428571428,,,,,3.0,,2.0,11.0,2.0,4.0,,0.0625,0.037037037037037,0.1666666666666666,0.1481481481481481,0.2857142857142857,,,,,,,3.0,10.0,,4.0,,,1.0,,1.0,1.0,0.5,0.2592592592592592,,,,1.0,2.0,,0.2,,,,0.0666666666666666,2.0,,,,,True,,,,,,,,,,,,
203957,1610612762,Dante Exum,Dante Exum,203957,UTA,7809.0,130.0,9,281,281.0,135,140.0,30.0,562,13.0,26.0,,,8.0,12.0,,3.0,,,5.0,2.0,18.0,39.0,2.0,8.0,53.0,302.0,1.0,1.0,2.0,13.0,22.0,1.0,2.0,36.0,12.0,24.0,6.0,5.0,12.0,3.0,15.0,2.0,11.0,1.0,33.0,6.0,5.0,12.0,12.0,6.0,4.0,6.0,2.0,,12.0,6.0,4.0,11.0,,9.0,1.0,,,,,,36.0,135,4.0,0.3333333333333333,0.3333333333333333,1.0,0.25,0.5,0.25,0.4615384615384615,1.0,0.5909090909090909,0.4468085106382978,0.5,0.6041666666666666,0.4907407407407407,0.5,0.6206896551724138,0.1702127659574468,20.886075949367086,0.5,0.0625,0.1224489795918367,0.0852713178294573,0.0909090909090909,0.0434782608695652,0.0416666666666666,0.1578947368421052,,,0.5531914893617021,0.5,0.5416666666666666,0.3076923076923077,0.0638297872340425,,,,0.1063829787234042,,,,0.5,0.6666666666666666,,,0.0833333333333333,0.723404255319149,0.5106925531914893,0.3824,0.47911875,0.0377358490566037,0.6792452830188679,3.7743589743589743,24.6375,0.4804270462633452,4.0,12.0,,,2.0,1.0,11.0,,1.0,2.0,,,,2.0,2.0,2.0,,15.0,5.0,,,,,0.2553191489361702,0.3333333333333333,0.3636363636363636,0.25,0.4,0.4,1.0,,,,0.5,0.4,0.0980392156862745,0.1162790697674418,1.0,1.0,,1.0,7.0,,3.0,,,,1.0,0.0769230769230769,0.0769230769230769,,,,0.0212765957446808,1.0,1.0,,,0.5,,,1.0,1.0,,1.0,3.0,,,3.0,0.0833333333333333,,1.0,,2.0,1.0,1.0,,0.0833333333333333,,,,,,,,,,True,,,,,,,,,,,,
202327,1610612762,Ekpe Udoh,Ekpe Udoh,202327,UTA,1213.0,20.0,-6,40,45.0,27,18.0,6.0,85,1.0,1.0,1.0,1.0,,,,,,,,,1.0,1.0,,,3.0,57.0,1.0,1.0,3.0,,,,,1.0,,2.0,,,,,,,,,,2.0,,2.0,4.0,1.0,,2.0,1.0,,3.0,1.0,3.0,4.0,,2.0,,2.0,2.0,,2.0,1.0,1.0,27,,,,,,,,1.0,1.0,,1.0,1.0,,0.75,0.75,0.5,,10.869565217391305,0.3333333333333333,,0.3333333333333333,0.125,,,,0.3333333333333333,,0.5,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,,,1.0,0.7377,0.7377,,1.0,0.3333333333333333,0.6,,0.675,,,,,,,1.0,,,,,1.0,2.0,1.0,,,1.0,2.0,,,0.125,0.1333333333333333,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,1.0,,,,0.1428571428571428,0.25,,,,,,,,1.0,2.0,,,1.0,,1.0,,,1.0,,,,,1.0,1.0,,,,,,,0.3333333333333333,,,,,,True,,,,,,,,,,,,
203109,1610612762,Jae Crowder,Jae Crowder,203109,UTA,10582.0,176.0,-11,366,360.0,182,170.0,43.0,726,9.0,18.0,2.0,2.0,4.0,7.0,2.0,15.0,1.0,6.0,26.0,10.0,11.0,29.0,6.0,41.0,69.0,388.0,2.0,4.0,6.0,5.0,13.0,2.0,16.0,38.0,18.0,4.0,15.0,26.0,9.0,2.0,11.0,2.0,8.0,1.0,24.0,10.0,15.0,27.0,30.0,2.0,1.0,4.0,1.0,,6.0,3.0,4.0,14.0,,27.0,,3.0,2.0,1.0,3.0,1.0,38.0,182,1.0,0.8181818181818182,0.9,0.8333333333333334,0.1463414634146341,0.125,0.1463414634146341,0.3793103448275862,0.5,0.3846153846153846,0.2857142857142857,0.25,0.2758620689655172,0.3863636363636363,0.3,0.4418604651162791,0.5857142857142857,22.760290556900728,0.3333333333333333,0.145631067961165,0.1818181818181818,0.1582278481012658,0.0789473684210526,0.1388888888888889,0.2413793103448276,0.1904761904761904,0.1538461538461538,0.3333333333333333,0.2571428571428571,0.5,0.6,0.7777777777777778,0.2142857142857142,0.1333333333333333,0.1333333333333333,1.0,0.3714285714285714,0.25,1.0,0.5,0.2413793103448276,0.5714285714285714,0.2068965517241379,0.1666666666666666,0.3448275862068966,0.8428571428571429,0.5422378571428572,0.531125,0.5390931034482758,0.0869565217391304,0.5507246376811594,5.637931034482759,24.43170731707317,0.4972677595628415,1.0,7.0,,3.0,4.0,1.0,29.0,,4.0,4.0,,3.0,3.0,6.0,3.0,,3.0,40.0,9.0,,0.0375,0.0172413793103448,,0.1,0.1428571428571428,0.3333333333333333,1.0,0.1538461538461538,0.1538461538461538,0.75,0.375,,,0.125,0.1538461538461538,0.1481481481481481,0.2368421052631578,1.0,4.0,,1.0,22.0,3.0,7.0,,2.0,3.0,,0.2413793103448276,0.1666666666666666,,,0.0444444444444444,0.0571428571428571,0.25,0.25,,,0.1,2.0,2.0,,2.0,,,7.0,,,6.0,0.1333333333333333,,1.0,,1.0,1.0,,3.0,0.5714285714285714,0.0697674418604651,1.0,,0.1111111111111111,1.0,2.0,1.0,,,True,,,,,,,,,,,,
