EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Turnovers,ShootingFouls,Fouls,Loose Ball Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceFtPoints,Corner3Assists,ShortMidRangeAssists,FTOffRebounds,LostBallSteals,BadPassOutOfBoundsTurnovers,LostBallTurnovers,Travels,SecondChanceTurnovers,PenaltyTurnovers,Offensive Fouls,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,3SecondViolations,OffFTReboundPct,SecondChanceAtRimPctAssisted,LongMidRangeFGM,SecondChanceCorner3FGA,HeaveAttempts,StepOutOfBoundsTurnovers,Charge Fouls,ThreePtShootingFoulsDrawn,BlockedLongMidRange,ShortMidRangePctBlocked,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceCorner3Frequency,ThreePtShootingFoulsDrawnPct,SecondChanceCorner3FGM,Fg3aBlocked,Charge Fouls Drawn,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Blocked3s,BlockedArc3,DefensiveGoaltends,3pt And 1 Free Throw Trips,Technical Free Throw Trips,BlockedCorner3,LongMidRangePctBlocked,Defensive 3 Seconds Violations,on,HeaveMakes,OffensiveGoaltends
101107,1610612766,Marvin Williams,Marvin Williams,101107,CHA,13216.0,220,-38,450,454,99,68.0,54.0,904,9.0,17.0,2.0,7.0,1.0,7.0,5.0,14.0,3.0,6.0,11.0,2.0,2.0,14.0,37.0,2.0,9.0,1.0,3.0,14.0,34.0,20.0,48.0,9.0,97.0,524.0,3.0,9.0,2.0,9.0,12.0,1.0,10.0,3.0,5.0,7.0,18.0,20.0,8.0,57.0,3.0,2.0,37.0,14.0,2.0,2.0,5.0,7.0,5.0,1.0,1.0,19.0,7.0,10.0,15.0,19.0,2.0,36.0,17.0,53.0,4.0,10.0,10.0,3.0,3.0,2.0,2.0,5.0,6.0,16.0,3.0,10.0,1.0,10.0,2.0,3.0,5.0,4.0,1.0,5.0,3.0,18.0,95,1.0,2.0,0.7142857142857143,0.7692307692307693,0.95,0.4166666666666667,0.2222222222222222,0.6,0.4166666666666667,0.4117647058823529,0.3333333333333333,0.1,0.5365853658536586,0.3333333333333333,0.36666666666666664,0.5574712643678161,0.3333333333333333,0.47368421052631576,0.5853658536585366,0.058823529411764705,0.11764705882352941,17.96875,0.6,0.16666666666666666,0.16964285714285715,0.08,0.15,0.058333333333333334,0.16037735849056603,0.06938775510204082,0.07407407407407407,0.06666666666666667,0.11538461538461539,0.061224489795918366,0.045454545454545456,0.17073170731707318,0.1590909090909091,0.18518518518518517,0.14457831325301204,0.17647058823529413,0.08888888888888889,0.6,0.2073170731707317,0.5294117647058824,0.6,0.6666666666666666,0.17073170731707318,0.35714285714285715,0.35714285714285715,0.8,0.036585365853658534,0.13414634146341464,0.5454545454545454,0.5454545454545454,1.0,0.45121951219512196,0.3783783783783784,0.3783783783783784,0.9285714285714286,0.3888888888888889,0.2857142857142857,0.5,0.2222222222222222,0.5,0.4666666666666667,0.14285714285714285,0.13333333333333333,1.0,0.2,0.3333333333333333,0.7926829268292683,0.3783783783783784,0.516727160493827,0.5285593749999999,0.4732071428571429,0.023809523809523808,0.05555555555555555,0.12371134020618557,0.18556701030927836,5.641176470588236,25.37916666666666,0.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
1626163,1610612766,Frank Kaminsky,Frank Kaminsky,1626163,CHA,15004.0,250,-24,508,503,160,111.0,59.0,1011,27.0,40.0,8.0,10.0,9.0,13.0,8.0,19.0,3.0,,3.0,,1.0,21.0,48.0,1.0,1.0,4.0,10.0,35.0,62.0,21.0,51.0,38.0,171.0,594.0,9.0,11.0,1.0,1.0,27.0,11.0,20.0,4.0,11.0,13.0,47.0,44.0,26.0,63.0,,10.0,48.0,21.0,4.0,15.0,13.0,28.0,6.0,10.0,3.0,69.0,7.0,10.0,13.0,22.0,2.0,37.0,18.0,55.0,1.0,6.0,5.0,6.0,4.0,6.0,2.0,12.0,8.0,18.0,3.0,34.0,1.0,49.0,23.0,4.0,1.0,,1.0,1.0,,47.0,160,1.0,4.0,0.6285714285714286,0.7333333333333333,1.0,0.4117647058823529,1.0,0.36363636363636365,0.4117647058823529,0.5645161290322581,0.8181818181818182,0.55,0.588495575221239,0.875,0.5483870967741935,0.6333333333333333,0.84375,0.6025641025641025,0.45132743362831856,0.06451612903225806,0.1,25.74430823117338,0.5,0.2,0.19642857142857142,0.078125,0.13131313131313133,0.056910569105691054,0.16587677725118483,0.06772908366533864,0.1346153846153846,0.0625,,0.061855670103092786,0.038461538461538464,0.17647058823529413,0.23684210526315788,0.17391304347826086,0.15384615384615385,0.047619047619047616,0.018867924528301886,,0.35398230088495575,0.675,0.75,0.5925925925925926,0.168141592920354,0.42105263157894735,0.42105263157894735,0.75,0.02654867256637168,0.02654867256637168,,,,0.4247787610619469,0.4375,0.4375,1.0,0.8333333333333334,0.8,0.08333333333333333,1.0,1.0,0.41935483870967744,0.6923076923076923,0.03225806451612903,,0.3225806451612903,0.4,0.8053097345132744,0.4375,0.5030137168141593,0.5982875000000001,0.5038290322580645,0.17557251908396945,0.2875,0.15789473684210525,0.27485380116959063,4.651612903225807,25.935294117647054,0.31496062992125984,6.0,7.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,5.0,1.0,0.06666666666666667,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
1628370,1610612766,Malik Monk,Malik Monk,1628370,CHA,19346.0,322,-6,664,669,246,194.0,55.0,1333,16.0,24.0,,1.0,6.0,7.0,7.0,18.0,10.0,7.0,16.0,3.0,6.0,19.0,67.0,1.0,1.0,7.0,25.0,26.0,52.0,26.0,83.0,26.0,156.0,746.0,2.0,6.0,1.0,2.0,9.0,9.0,19.0,10.0,31.0,10.0,58.0,26.0,26.0,75.0,3.0,,65.0,19.0,4.0,19.0,10.0,29.0,9.0,15.0,,68.0,3.0,,17.0,17.0,2.0,36.0,3.0,39.0,2.0,11.0,7.0,16.0,15.0,6.0,1.0,22.0,20.0,31.0,,16.0,1.0,27.0,10.0,3.0,5.0,3.0,1.0,5.0,5.0,58.0,246,,1.0,0.5,0.5,0.9615384615384616,0.3132530120481928,0.5,0.3225806451612903,0.32098765432098764,0.5,0.3333333333333333,0.47368421052631576,0.48148148148148145,0.4375,0.48,0.5306122448979592,0.5,0.5272727272727272,0.6148148148148148,0.07692307692307693,0.125,23.140495867768596,0.7272727272727273,0.13333333333333333,0.10429447852760736,,0.11564625850340136,0.0189873417721519,0.10967741935483871,0.009836065573770493,,,,0.015037593984962405,0.04,0.056338028169014086,0.15517241379310345,0.11764705882352941,0.1271186440677966,0.06896551724137931,0.02631578947368421,1.0,0.17777777777777778,0.6666666666666666,0.7619047619047619,0.625,0.13333333333333333,0.3888888888888889,0.4117647058823529,0.2857142857142857,0.07407407407407407,0.11851851851851852,0.4375,0.4375,1.0,0.4962962962962963,0.2835820895522388,0.2835820895522388,0.9473684210526315,0.125,,0.125,1.0,1.0,0.14,0.8571428571428571,0.12,0.5,0.5,0.28,0.7925925925925926,0.2923076923076923,0.5149954887218046,0.4117,0.4996572916666666,0.0763888888888889,0.16666666666666666,0.057692307692307696,0.3717948717948718,7.440384615384617,26.1855421686747,0.3704819277108434,2.0,1.0,4.0,,4.0,,1.0,1.0,2.0,9.0,,,2.0,,,,3.0,1.0,2.0,2.0,2.0,1.0,1.0,0.05555555555555555,0.3,0.3,0.3333333333333333,0.125,0.011904761904761904,,,,,,,,,,,,,,,,,True,,
1628407,1610612766,Dwayne Bacon,Dwayne Bacon,1628407,CHA,11641.0,194,-25,394,403,147,108.0,40.0,797,13.0,19.0,1.0,2.0,5.0,6.0,3.0,13.0,4.0,,5.0,,2.0,10.0,17.0,2.0,2.0,6.0,7.0,17.0,36.0,10.0,22.0,8.0,72.0,452.0,1.0,2.0,2.0,3.0,8.0,6.0,13.0,6.0,9.0,3.0,33.0,22.0,12.0,15.0,15.0,2.0,17.0,10.0,3.0,6.0,7.0,13.0,6.0,4.0,1.0,33.0,1.0,2.0,12.0,7.0,1.0,20.0,3.0,23.0,1.0,3.0,3.0,5.0,3.0,4.0,1.0,9.0,6.0,17.0,,9.0,,12.0,5.0,1.0,2.0,1.0,1.0,2.0,2.0,33.0,143,1.0,1.0,0.6470588235294118,0.6875,0.5,0.45454545454545453,0.6666666666666666,0.6666666666666666,0.45454545454545453,0.4722222222222222,0.5,0.46153846153846156,0.5517241379310345,0.8,0.6818181818181818,0.5625,0.8,0.6875,0.3793103448275862,0.08333333333333333,0.10526315789473684,16.704805491990847,0.5555555555555556,0.14285714285714285,0.07777777777777778,0.021739130434782608,0.12903225806451613,0.01098901098901099,0.10382513661202186,0.01639344262295082,,0.05714285714285714,,0.013157894736842105,,0.07692307692307693,0.041666666666666664,0.1111111111111111,0.16216216216216217,,0.03571428571428571,1.0,0.3275862068965517,0.6842105263157895,0.7647058823529411,0.6153846153846154,0.22413793103448276,0.23076923076923078,0.25,0.6666666666666666,0.06896551724137931,0.08620689655172414,,,,0.29310344827586204,0.5882352941176471,0.5882352941176471,0.5,0.4,0.5,0.4,1.0,0.5,0.2727272727272727,0.8333333333333334,0.09090909090909091,,0.3181818181818182,0.8571428571428571,0.7068965517241379,0.5882352941176471,0.5168241379310344,0.5741375,0.4993749999999999,0.07936507936507936,0.12195121951219512,0.1111111111111111,0.4583333333333333,6.133333333333335,25.45909090909091,0.3730964467005076,,1.0,1.0,,,1.0,2.0,1.0,,3.0,,1.0,,,,,1.0,1.0,,,1.0,,,0.07692307692307693,0.25,0.25,1.0,0.2,,,,,,,,,,,,,,,,,,True,,
1628984,1610612766,Devonte' Graham,Devonte' Graham,1628984,CHA,40562.0,676,-100,1380,1390,425,352.0,157.0,2770,26.0,48.0,4.0,5.0,8.0,17.0,5.0,22.0,25.0,9.0,20.0,1.0,2.0,25.0,101.0,2.0,5.0,7.0,31.0,40.0,95.0,34.0,121.0,35.0,217.0,1590.0,6.0,11.0,3.0,8.0,25.0,12.0,27.0,8.0,33.0,16.0,64.0,24.0,56.0,78.0,24.0,,96.0,25.0,10.0,85.0,36.0,121.0,27.0,59.0,8.0,278.0,5.0,5.0,27.0,23.0,3.0,53.0,10.0,63.0,3.0,23.0,17.0,17.0,12.0,13.0,,30.0,18.0,48.0,,49.0,,46.0,18.0,6.0,2.0,,2.0,2.0,1.0,59.0,421,4.0,3.0,0.3,0.3,0.7647058823529411,0.2809917355371901,0.375,0.24242424242424243,0.29310344827586204,0.42105263157894735,0.5454545454545454,0.4444444444444444,0.4212962962962963,0.5526315789473685,0.4,0.4597457627118644,0.5681818181818182,0.4507042253521127,0.5601851851851852,0.10526315789473684,0.125,17.13917525773196,0.5666666666666667,0.09090909090909091,0.06804733727810651,0.013888888888888888,0.09152542372881356,0.015015015015015015,0.07898894154818326,0.01443001443001443,0.0125,0.016129032258064516,0.013157894736842105,0.018050541516245487,,0.05755395683453238,0.04310344827586207,0.12048192771084337,0.0847457627118644,0.11864406779661017,0.024193548387096774,0.5,0.2222222222222222,0.5416666666666666,0.6190476190476191,0.38461538461538464,0.10185185185185185,0.22727272727272727,0.2777777777777778,0.2,0.11574074074074074,0.09259259259259259,0.45,0.47368421052631576,1.0,0.4675925925925926,0.24752475247524752,0.25,0.68,0.2631578947368421,0.8,0.2631578947368421,0.4,0.5,0.2833333333333333,0.47058823529411764,0.03333333333333333,0.5,0.5166666666666667,0.22580645161290322,0.7824074074074074,0.2604166666666667,0.5142950236966826,0.54634,0.4962227272727273,0.08260869565217391,0.16666666666666666,0.1152073732718894,0.29493087557603687,7.651578947368422,26.78760330578513,0.3079710144927536,4.0,9.0,18.0,,6.0,8.0,5.0,2.0,1.0,10.0,2.0,4.0,5.0,,,0.75,9.0,3.0,5.0,,,1.0,,0.18181818181818182,0.36,0.36,0.1111111111111111,0.15789473684210525,0.00819672131147541,1.0,2.0,3.0,0.01652892561983471,0.05,0.009900990099009901,0.3333333333333333,1.0,,,,,,,,,True,,
1628970,1610612766,Miles Bridges,Miles Bridges,1628970,CHA,19076.0,318,-42,645,661,198,179.0,78.0,1306,28.0,49.0,8.0,10.0,4.0,8.0,5.0,10.0,5.0,3.0,10.0,1.0,4.0,3.0,25.0,,1.0,1.0,11.0,34.0,64.0,6.0,35.0,8.0,94.0,734.0,8.0,10.0,,2.0,17.0,5.0,12.0,2.0,15.0,3.0,19.0,54.0,14.0,18.0,,10.0,23.0,3.0,5.0,17.0,5.0,22.0,4.0,11.0,1.0,49.0,7.0,5.0,17.0,25.0,2.0,44.0,12.0,56.0,,10.0,4.0,3.0,2.0,3.0,1.0,6.0,5.0,15.0,2.0,8.0,1.0,11.0,6.0,,7.0,6.0,1.0,8.0,7.0,19.0,194,3.0,,0.7941176470588235,0.9310344827586207,1.0,0.17142857142857143,,0.13333333333333333,0.18181818181818182,0.53125,0.8,0.4166666666666667,0.43434343434343436,0.6666666666666666,0.2962962962962963,0.4519230769230769,0.7083333333333334,0.3275862068965517,0.35353535353535354,0.078125,0.10204081632653061,15.10989010989011,0.5,0.15384615384615385,0.15151515151515152,0.033112582781456956,0.11888111888111888,0.04216867469879518,0.13636363636363635,0.03785488958990536,0.015151515151515152,0.05454545454545454,0.03333333333333333,0.03571428571428571,0.07692307692307693,0.10810810810810811,0.19230769230769232,0.1794871794871795,0.12612612612612611,0.09375,,0.875,0.494949494949495,0.5714285714285714,0.6363636363636364,0.8214285714285714,0.10101010101010101,0.5,0.5,0.6,0.050505050505050504,0.10101010101010101,0.3,0.3333333333333333,1.0,0.25252525252525254,0.12,0.12,1.0,0.8333333333333334,0.8,0.08333333333333333,,,0.2962962962962963,0.5,0.14814814814814814,0.25,0.4074074074074074,0.09090909090909091,0.8484848484848485,0.13043478260869565,0.5593556701030926,0.5993,0.55587,0.057692307692307696,0.08695652173913043,0.18085106382978725,0.20212765957446807,4.020312499999999,27.91714285714286,0.30697674418604654,1.0,1.0,5.0,,6.0,,1.0,,1.0,2.0,,,1.0,,,0.375,1.0,1.0,2.0,,2.0,,,,0.2,0.2,1.0,0.08333333333333333,,,1.0,,0.02857142857142857,0.1,,,,1.0,1.0,2.0,,,,,,True,,
203087,1610612766,Jeremy Lamb,Jeremy Lamb,203087,CHA,15276.0,255,-21,513,516,127,128.0,58.0,1029,18.0,28.0,4.0,5.0,6.0,6.0,14.0,28.0,20.0,2.0,7.0,2.0,3.0,12.0,38.0,2.0,3.0,3.0,9.0,43.0,76.0,14.0,45.0,24.0,152.0,594.0,6.0,8.0,2.0,3.0,20.0,11.0,17.0,5.0,12.0,5.0,42.0,42.0,44.0,33.0,9.0,10.0,38.0,12.0,4.0,11.0,8.0,19.0,7.0,8.0,1.0,46.0,2.0,6.0,22.0,21.0,3.0,46.0,9.0,55.0,1.0,10.0,5.0,9.0,6.0,1.0,,10.0,4.0,8.0,2.0,20.0,1.0,28.0,14.0,,5.0,3.0,2.0,6.0,4.0,42.0,127,,,0.4883720930232558,0.5526315789473685,0.7857142857142857,0.3111111111111111,0.6666666666666666,0.4166666666666667,0.3111111111111111,0.5657894736842105,0.75,0.6470588235294118,0.5289256198347108,0.8181818181818182,0.6379310344827587,0.5687022900763359,0.7692307692307693,0.6612903225806451,0.371900826446281,0.05263157894736842,0.03571428571428571,24.479166666666668,0.9,0.1875,0.15671641791044777,0.044444444444444446,0.20952380952380953,0.016260162601626018,0.1799163179916318,0.031007751937984496,0.05084745762711865,0.0196078431372549,0.08,0.019801980198019802,,0.15,0.09302325581395349,0.25806451612903225,0.2,0.24,0.017543859649122806,0.6666666666666666,0.23140495867768596,0.6428571428571429,0.6666666666666666,0.6111111111111112,0.23140495867768596,0.5,0.56,0.21428571428571427,0.1652892561983471,0.05785123966942149,0.2857142857142857,0.2857142857142857,0.5,0.3140495867768595,0.3157894736842105,0.3157894736842105,0.8333333333333334,0.45454545454545453,0.8,0.2727272727272727,0.6666666666666666,1.0,0.20689655172413793,1.0,0.10344827586206896,0.6666666666666666,0.3103448275862069,0.3333333333333333,0.6033057851239669,0.3157894736842105,0.4888347107438015,0.5227277777777778,0.47058103448275856,0.11450381679389313,0.16279069767441862,0.13157894736842105,0.27631578947368424,7.865789473684214,26.00444444444444,0.2475633528265107,2.0,1.0,2.0,1.0,5.0,,3.0,,2.0,3.0,,2.0,4.0,,0.058823529411764705,,11.0,,,1.0,,1.0,,0.10714285714285714,0.55,0.55,0.6363636363636364,,0.022222222222222223,,,,,,,,,1.0,1.0,,1.0,3.0,,,,True,,
202689,1610612766,Kemba Walker,Kemba Walker,202689,CHA,14939.0,249,-49,507,506,139,112.0,61.0,1013,23.0,47.0,1.0,5.0,7.0,16.0,10.0,28.0,27.0,1.0,2.0,,,20.0,54.0,,2.0,8.0,19.0,45.0,102.0,21.0,56.0,44.0,197.0,600.0,3.0,10.0,,3.0,11.0,13.0,32.0,8.0,19.0,18.0,68.0,22.0,68.0,18.0,45.0,2.0,53.0,20.0,11.0,9.0,13.0,22.0,10.0,7.0,1.0,57.0,2.0,2.0,18.0,17.0,1.0,36.0,4.0,40.0,2.0,3.0,2.0,14.0,7.0,5.0,,19.0,4.0,9.0,,41.0,,56.0,14.0,8.0,5.0,3.0,2.0,6.0,4.0,66.0,135,,6.0,0.24444444444444444,0.25,0.2857142857142857,0.375,,0.42105263157894735,0.38181818181818183,0.4411764705882353,0.3,0.40625,0.48417721518987344,0.23076923076923078,0.49019607843137253,0.5444444444444444,0.34375,0.5396825396825397,0.35443037974683544,0.10784313725490197,0.1702127659574468,34.72949389179755,0.7368421052631579,0.0625,0.1349206349206349,0.014285714285714285,0.16363636363636364,0.016129032258064516,0.1483050847457627,0.015151515151515152,0.01639344262295082,0.0196078431372549,,0.02,,0.09523809523809523,0.16,0.14705882352941177,0.16853932584269662,0.14285714285714285,0.025974025974025976,0.6666666666666666,0.2974683544303797,0.48936170212765956,0.5897435897435898,0.13043478260869565,0.17721518987341772,0.35714285714285715,0.38461538461538464,0.3,0.17088607594936708,0.012658227848101266,0.5,0.5,,0.34177215189873417,0.37037037037037035,0.37735849056603776,0.3,0.38461538461538464,0.2,0.15384615384615385,,,0.3137254901960784,0.4375,,,0.37254901960784315,0.42105263157894735,0.6518987341772152,0.37735849056603776,0.4962079617834394,0.49683888888888883,0.49316700000000013,0.11627906976744186,0.12612612612612611,0.05583756345177665,0.34517766497461927,8.019607843137255,25.97142857142857,0.27416173570019725,5.0,3.0,1.0,,1.0,5.0,7.0,,1.0,1.0,,1.0,5.0,,,,12.0,1.0,1.0,,,6.0,,0.07142857142857142,0.4444444444444444,0.46153846153846156,0.4166666666666667,0.07692307692307693,0.09836065573770492,,1.0,,0.017857142857142856,,0.018518518518518517,,,1.0,,,1.0,1.0,1.0,0.037037037037037035,,True,,
2225,1610612766,Tony Parker,Tony Parker,2225,CHA,2098.0,35,-2,72,73,27,17.0,13.0,145,2.0,6.0,,,,2.0,,3.0,6.0,,,,,,,,,,,4.0,15.0,,,1.0,9.0,75.0,,,,,,1.0,4.0,,,1.0,3.0,2.0,6.0,,,,,,,2.0,4.0,6.0,3.0,2.0,,16.0,,,,1.0,,1.0,,1.0,,,,2.0,2.0,1.0,,3.0,,1.0,,2.0,,2.0,,1.0,,,,,,3.0,27,,1.0,0.25,0.25,,,,,,0.26666666666666666,,0.25,0.26666666666666666,,0.25,0.28125,,0.3,,,,22.093023255813954,0.6666666666666666,,0.05263157894736842,,,,0.03225806451612903,,,,,,,,,0.1111111111111111,,,,,0.4,0.3333333333333333,0.3333333333333333,,0.2,,,,0.4,,,,,,,,,,,,,,0.5,,,,,,0.4,,0.43694666666666665,,0.49060000000000004,,,,0.3333333333333333,9.973333333333334,,0.375,,1.0,,,,,,1.0,,3.0,,,,,,,2.0,,,,,,,,0.3333333333333333,0.3333333333333333,0.5,,,,,,,,,,,,,,,,,,,True,,
201587,1610612766,Nicolas Batum,Nicolas Batum,201587,CHA,14935.0,249,-43,514,508,157,130.0,58.0,1022,5.0,8.0,1.0,3.0,1.0,1.0,5.0,7.0,3.0,2.0,9.0,1.0,3.0,4.0,20.0,,2.0,1.0,6.0,12.0,18.0,6.0,29.0,13.0,55.0,570.0,1.0,3.0,,3.0,2.0,1.0,2.0,2.0,9.0,4.0,12.0,16.0,8.0,15.0,3.0,2.0,20.0,4.0,2.0,15.0,8.0,23.0,5.0,10.0,4.0,54.0,2.0,3.0,11.0,14.0,4.0,29.0,5.0,34.0,,13.0,10.0,6.0,6.0,3.0,,9.0,9.0,16.0,1.0,9.0,,14.0,3.0,1.0,3.0,2.0,1.0,3.0,2.0,12.0,157,1.0,1.0,0.6666666666666666,0.7272727272727273,0.8333333333333334,0.20689655172413793,,0.2222222222222222,0.20689655172413793,0.6666666666666666,0.3333333333333333,0.5,0.44680851063829785,0.16666666666666666,0.36363636363636365,0.5196078431372549,0.16666666666666666,0.46153846153846156,0.6170212765957447,0.1111111111111111,0.25,10.327022375215147,0.6666666666666666,0.26666666666666666,0.1111111111111111,0.019230769230769232,0.11458333333333333,0.01694915254237288,0.11261261261261261,0.01824817518248175,0.02531645569620253,0.022222222222222223,,0.009900990099009901,0.058823529411764705,0.09803921568627451,0.16666666666666666,0.06060606060606061,0.12195121951219512,0.07142857142857142,,0.6666666666666666,0.1702127659574468,0.625,0.8333333333333334,0.8,0.14893617021276595,0.7142857142857143,0.7142857142857143,0.6,0.06382978723404255,0.19148936170212766,0.2222222222222222,0.2222222222222222,1.0,0.425531914893617,0.2,0.2,0.75,0.5,0.3333333333333333,0.3333333333333333,,,0.09090909090909091,1.0,0.2727272727272727,0.3333333333333333,0.5454545454545454,0.16666666666666666,0.7872340425531915,0.2,0.5307340425531913,0.5674083333333333,0.5548909090909091,0.1,0.15789473684210525,0.03636363636363636,0.21818181818181817,7.8888888888888875,25.010344827586202,0.30544747081712065,,3.0,1.0,,3.0,,,1.0,,4.0,1.0,,2.0,,,,2.0,1.0,,,,2.0,,,0.6666666666666666,0.6666666666666666,0.5,0.16666666666666666,0.06451612903225806,,,1.0,,,,,,,,,,2.0,,,1.0,True,,
