EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGA,PenaltyArc3FGM,PenaltyFG3M,Corner3Assists,SelfOReb,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Travels,PenaltyTurnovers,Charge Fouls Drawn,Offensive Fouls Drawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,Defensive 3 Seconds Violations,PenaltyFg3Pct,ShortMidRangePctBlocked,OffCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyArc3Accuracy,PenaltyCorner3FGM,Fg3aBlocked,SecondChanceTurnovers,Charge Fouls,3pt And 1 Free Throw Trips,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,Blocked3s,BlockedCorner3,BlockedShortMidRange,FG3APctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,FTOffRebounds,BlockedArc3,DefensiveGoaltends,Arc3PctBlocked,OffFTReboundPct,BlockedLongMidRange,3SecondViolations,HeaveMakes,on,Clear Path Fouls,OffensiveGoaltends
1626168,1610612743,Trey Lyles,Trey Lyles,1626168,DEN,8350.0,139,-15,280,288,57,59,31,568,14.0,21.0,3.0,5.0,2.0,5.0,4.0,13.0,3.0,5.0,1.0,3.0,5.0,21.0,1.0,1.0,3.0,21.0,39.0,6.0,24.0,7.0,67.0,331,3.0,5.0,1.0,1.0,3.0,12.0,2.0,7.0,3.0,4.0,8.0,28.0,14.0,15.0,3.0,4.0,1.0,20.0,5.0,3.0,10.0,3.0,13.0,3.0,4.0,5.0,1.0,29.0,3.0,5.0,9.0,13.0,2.0,24.0,8.0,32.0,5.0,3.0,2.0,4.0,1.0,1.0,3.0,5.0,8.0,13.0,1.0,1.0,12.0,1.0,12.0,2.0,6.0,1.0,8.0,57,1.0,1.0,0.6666666666666666,0.7368421052631579,0.8333333333333334,0.25,1.0,0.2608695652173913,0.5384615384615384,0.6,0.2857142857142857,0.47619047619047616,0.75,0.2,0.49264705882352944,0.75,0.3333333333333333,0.38095238095238093,0.07692307692307693,0.14285714285714285,23.397435897435898,0.8,0.3333333333333333,0.19696969696969696,0.0641025641025641,0.13043478260869565,0.05555555555555555,0.16296296296296298,0.06060606060606061,0.03571428571428571,0.07894736842105263,0.08333333333333333,0.06382978723404255,0.1875,0.16666666666666666,0.25,0.16,0.05263157894736842,0.3333333333333333,0.6666666666666666,0.7777777777777778,0.6428571428571429,0.20634920634920634,0.3076923076923077,0.3076923076923077,0.75,0.07936507936507936,0.6,0.6,0.6666666666666666,0.047619047619047616,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.23809523809523808,0.23809523809523808,0.8,0.8333333333333334,0.6,0.3333333333333333,0.16666666666666666,1.0,0.5,0.4,0.3,0.7142857142857143,0.25,0.5259483870967743,0.601375,0.5366722222222222,0.08955223880597014,0.13953488372093023,0.1791044776119403,0.11940298507462686,5.88974358974359,26.22083333333333,0.20357142857142857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
1627736,1610612743,Malik Beasley,Malik Beasley,1627736,DEN,23494.0,392,-50,805,801,214,184,94,1606,25.0,35.0,1.0,2.0,6.0,8.0,11.0,25.0,6.0,15.0,10.0,23.0,23.0,51.0,4.0,7.0,11.0,42.0,75.0,33.0,74.0,9.0,192.0,938,2.0,7.0,6.0,9.0,,22.0,10.0,15.0,15.0,3.0,38.0,62.0,22.0,96.0,3.0,4.0,,51.0,23.0,5.0,8.0,5.0,13.0,3.0,8.0,,,31.0,4.0,3.0,12.0,9.0,1.0,22.0,7.0,29.0,8.0,4.0,4.0,5.0,1.0,5.0,4.0,10.0,10.0,25.0,,,13.0,,11.0,3.0,6.0,1.0,38.0,213,4.0,1.0,0.7380952380952381,0.775,0.9696969696969697,0.44594594594594594,0.6666666666666666,0.44594594594594594,0.56,0.2857142857142857,0.6666666666666666,0.6140939597315436,0.6875,0.5833333333333334,0.6274509803921569,0.6875,0.59375,0.4966442953020134,0.06666666666666667,0.11428571428571428,17.717391304347828,0.5,0.043478260869565216,0.04891304347826087,0.012987012987012988,0.07100591715976332,0.026845637583892617,0.059490084985835696,0.018421052631578946,0.010869565217391304,0.00980392156862745,0.02702702702702703,0.024793388429752067,0.015151515151515152,0.06756756756756757,0.06818181818181818,0.07377049180327869,0.06382978723404255,0.2348993288590604,0.7142857142857143,0.8064516129032258,0.8,0.16778523489932887,0.44,0.4583333333333333,0.5454545454545454,0.10067114093959731,0.4,0.4,0.8333333333333334,0.15436241610738255,0.43478260869565216,0.43478260869565216,1.0,0.3422818791946309,0.45098039215686275,0.45098039215686275,0.9565217391304348,0.125,0.5,,0.4375,0.5714285714285714,0.26666666666666666,0.75,0.36666666666666664,0.7315436241610739,0.45098039215686275,0.532104697986577,0.5221458333333333,0.5225716666666667,0.039473684210526314,0.07692307692307693,0.11458333333333333,0.19791666666666666,7.230666666666666,24.579729729729735,0.26583850931677017,2.0,2.0,4.0,5.0,5.0,2.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,3.0,3.0,3.0,2.0,1.0,0.3333333333333333,0.04,0.03571428571428571,0.04411764705882353,0.6666666666666666,0.125,1.0,1.0,1.0,0.13333333333333333,0.45454545454545453,,,,,,,,,,,,,,,,,,,,,,,,True,,
1627750,1610612743,Jamal Murray,Jamal Murray,1627750,DEN,46222.0,770,81,1591,1587,412,370,197,3178,41.0,70.0,2.0,5.0,11.0,20.0,35.0,85.0,32.0,64.0,11.0,18.0,44.0,123.0,3.0,10.0,34.0,108.0,219.0,55.0,141.0,58.0,439.0,1754,9.0,20.0,3.0,11.0,1.0,28.0,23.0,49.0,39.0,21.0,124.0,112.0,104.0,105.0,60.0,2.0,2.0,121.0,44.0,8.0,73.0,40.0,113.0,31.0,41.0,22.0,10.0,266.0,9.0,8.0,43.0,32.0,1.0,76.0,17.0,93.0,29.0,17.0,12.0,32.0,19.0,12.0,13.0,44.0,23.0,50.0,3.0,3.0,62.0,3.0,67.0,1.0,17.0,9.0,122.0,400,6.0,6.0,0.5185185185185185,0.5233644859813084,0.6363636363636364,0.3900709219858156,0.2727272727272727,0.39568345323741005,0.4931506849315068,0.45,0.46938775510204084,0.5291666666666667,0.43548387096774194,0.5852272727272727,0.5568475452196382,0.43548387096774194,0.615,0.39166666666666666,0.0365296803652968,0.05714285714285714,23.55848434925865,0.7272727272727273,0.023255813953488372,0.07476635514018691,0.0175054704595186,0.13870967741935483,0.030508474576271188,0.1016260162601626,0.022606382978723406,0.011494252873563218,0.021052631578947368,0.021505376344086023,0.03543307086614173,0.06432748538011696,0.06289308176100629,0.11224489795918367,0.1145374449339207,0.20481927710843373,0.19444444444444445,0.5857142857142857,0.6212121212121212,0.8048780487804879,0.2361111111111111,0.4117647058823529,0.4268292682926829,0.3142857142857143,0.17777777777777778,0.5,0.5079365079365079,0.375,0.05,0.6111111111111112,0.6470588235294118,1.0,0.3416666666666667,0.35772357723577236,0.35772357723577236,0.5454545454545454,0.16129032258064516,0.4,0.5,0.3225806451612903,0.3,0.22727272727272727,0.55,0.38636363636363635,0.5861111111111111,0.36363636363636365,0.4928259103641457,0.479745,0.4858273255813953,0.05555555555555555,0.07234042553191489,0.06378132118451026,0.2824601366742597,9.367123287671234,25.651773049645392,0.25895663104965433,,1.0,5.0,15.0,19.0,9.0,7.0,5.0,1.0,,2.0,8.0,3.0,6.0,6.0,2.0,7.0,5.0,,0.48717948717948717,0.03529411764705882,,0.03763440860215054,0.7142857142857143,0.03225806451612903,,,0.6666666666666666,0.056818181818181816,0.4411764705882353,4.0,1.0,1.0,1.0,2.0,9.0,4.0,1.0,1.0,4.0,0.0070921985815602835,0.015625,0.05555555555555555,0.8,0.027972027972027972,,,,,,,,,True,,
1627823,1610612743,Juancho Hernangomez,Juancho Hernangomez,1627823,DEN,5752.0,96,-77,194,204,41,60,25,398,2.0,3.0,,,,1.0,2.0,2.0,,,1.0,5.0,,4.0,,,1.0,4.0,5.0,1.0,9.0,2.0,13.0,277,,,,,1.0,1.0,,1.0,1.0,,,8.0,,3.0,,,,4.0,,1.0,6.0,,6.0,,5.0,1.0,,12.0,2.0,1.0,5.0,5.0,2.0,12.0,3.0,15.0,4.0,3.0,1.0,1.0,,1.0,1.0,2.0,7.0,16.0,2.0,1.0,4.0,1.0,4.0,,2.0,,,41,4.0,,1.0,1.0,1.0,0.1111111111111111,,0.1111111111111111,0.8,,,0.39285714285714285,,,0.40625,0.5,,0.6428571428571429,0.2,0.3333333333333333,8.144796380090497,0.5,0.2857142857142857,0.11363636363636363,0.01639344262295082,0.16666666666666666,0.041666666666666664,0.13513513513513514,0.027522935779816515,0.043478260869565216,,,,0.14285714285714285,,0.15384615384615385,0.22727272727272727,,0.21428571428571427,0.6666666666666666,1.0,1.0,0.14285714285714285,1.0,1.0,1.0,,,,,0.35714285714285715,0.2,0.2,1.0,0.2857142857142857,,,,,,,,,0.5,,0.5,0.8571428571428571,,0.5382071428571428,,0.487575,0.125,0.2857142857142857,0.07692307692307693,,4.9799999999999995,24.022222222222222,0.211340206185567,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,0.2222222222222222,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
203115,1610612743,Will Barton,Will Barton,203115,DEN,71342.0,1189,7,2424,2432,608,552,297,4856,64.0,117.0,10.0,19.0,14.0,30.0,36.0,97.0,18.0,50.0,9.0,27.0,58.0,169.0,7.0,20.0,50.0,118.0,264.0,67.0,196.0,57.0,494.0,2710,15.0,27.0,7.0,21.0,3.0,54.0,26.0,61.0,55.0,23.0,144.0,108.0,128.0,159.0,42.0,16.0,2.0,167.0,58.0,19.0,86.0,38.0,124.0,23.0,51.0,24.0,11.0,286.0,6.0,24.0,91.0,65.0,11.0,167.0,32.0,199.0,18.0,12.0,6.0,40.0,22.0,25.0,18.0,65.0,36.0,82.0,4.0,1.0,60.0,3.0,74.0,10.0,33.0,8.0,140.0,595,9.0,4.0,0.4576271186440678,0.4909090909090909,0.7910447761194029,0.34183673469387754,0.3333333333333333,0.34536082474226804,0.44696969696969696,0.5555555555555556,0.4262295081967213,0.475,0.53125,0.521551724137931,0.5030549898167006,0.54,0.5581395348837209,0.4260869565217391,0.07196969696969698,0.07692307692307693,20.02164502164502,0.6153846153846154,0.1864406779661017,0.1053484602917342,0.03443328550932568,0.17567567567567569,0.012605042016806723,0.13744493392070484,0.02557544757033248,0.05747126436781609,0.019933554817275746,0.022222222222222223,0.012531328320802004,0.08366533864541832,0.1031390134529148,0.14685314685314685,0.17678100263852242,0.17266187050359713,0.2543478260869565,0.5470085470085471,0.5925925925925926,0.546875,0.2108695652173913,0.3711340206185567,0.41379310344827586,0.3888888888888889,0.10869565217391304,0.36,0.36,0.2777777777777778,0.058695652173913045,0.3333333333333333,0.3333333333333333,1.0,0.3673913043478261,0.3431952662721893,0.34523809523809523,0.7586206896551724,0.3958333333333333,0.5263157894736842,0.4,0.4166666666666667,0.35,0.25862068965517243,0.4666666666666667,0.43103448275862066,0.6804347826086956,0.3473053892215569,0.5112954148471616,0.54266,0.49603815789473676,0.06832298136645963,0.11498257839721254,0.10931174089068826,0.291497975708502,7.243939393939395,25.65459183673469,0.2508250825082508,,1.0,5.0,20.0,23.0,15.0,12.0,12.0,6.0,1.0,3.0,12.0,,1.0,19.0,16.0,22.0,11.0,1.0,0.41818181818181815,0.10309278350515463,0.012987012987012988,0.048,0.5,0.020833333333333332,,,0.7142857142857143,0.04310344827586207,0.4,3.0,1.0,4.0,1.0,,3.0,,3.0,2.0,3.0,0.00510204081632653,,,0.6,,2.0,1.0,1.0,0.005917159763313609,0.03571428571428571,,,,True,,
203486,1610612743,Mason Plumlee,Mason Plumlee,203486,DEN,26163.0,436,-83,884,901,237,219,100,1785,42.0,61.0,9.0,18.0,10.0,15.0,13.0,33.0,2.0,9.0,,,1.0,4.0,,,3.0,57.0,103.0,1.0,4.0,20.0,137.0,1025,11.0,23.0,,,1.0,23.0,12.0,22.0,3.0,6.0,30.0,80.0,34.0,3.0,,12.0,1.0,3.0,1.0,6.0,37.0,17.0,54.0,9.0,21.0,8.0,8.0,125.0,8.0,26.0,40.0,39.0,4.0,83.0,34.0,117.0,11.0,7.0,4.0,15.0,14.0,13.0,1.0,28.0,29.0,56.0,4.0,4.0,41.0,4.0,32.0,4.0,16.0,2.0,30.0,233,2.0,2.0,0.7017543859649122,0.7843137254901961,1.0,0.25,,0.3333333333333333,0.5533980582524272,0.4782608695652174,0.5454545454545454,0.5467289719626168,0.4782608695652174,0.48,0.5661157024793388,0.4791666666666667,0.5,0.037383177570093455,0.05825242718446602,0.03278688524590164,14.870259481037925,0.5357142857142857,0.17391304347826086,0.17727272727272728,0.10038610038610038,0.21164021164021163,0.04678362573099415,0.19315403422982885,0.07906976744186046,0.1368421052631579,0.09649122807017543,0.04,0.051094890510948905,0.12244897959183673,0.1625,0.3333333333333333,0.1956521739130435,0.2549019607843137,0.5700934579439252,0.6885245901639344,0.711864406779661,0.7619047619047619,0.308411214953271,0.3939393939393939,0.4482758620689655,0.5384615384615384,0.08411214953271028,0.2222222222222222,0.2222222222222222,0.5,,,,,0.037383177570093455,0.25,0.25,1.0,0.782608695652174,0.5,0.1111111111111111,,,0.6,0.6666666666666666,0.12,0.6074766355140186,0.3333333333333333,0.5300790476190476,0.52726,0.5594978260869565,0.13445378151260504,0.1391304347826087,0.1678832116788321,0.21897810218978103,4.6029126213592235,40.425,0.2680995475113122,,,,,,8.0,2.0,5.0,1.0,,,7.0,2.0,2.0,18.0,13.0,18.0,9.0,1.0,,0.12121212121212122,0.029411764705882353,0.05128205128205128,0.5,,,,,,,,,,1.0,,,,,,4.0,,,,,,,,1.0,,,1.0,2.0,,True,,
203999,1610612743,Nikola Jokic,Nikola Jokic,203999,DEN,55526.0,925,78,1888,1869,430,388,235,3757,123.0,180.0,42.0,54.0,29.0,40.0,66.0,138.0,19.0,38.0,1.0,3.0,23.0,90.0,1.0,3.0,23.0,208.0,356.0,24.0,93.0,113.0,601.0,2063,49.0,73.0,1.0,3.0,23.0,124.0,50.0,78.0,25.0,53.0,174.0,212.0,204.0,63.0,9.0,64.0,2.0,88.0,23.0,24.0,127.0,62.0,189.0,43.0,79.0,33.0,15.0,440.0,20.0,63.0,89.0,138.0,19.0,246.0,83.0,329.0,39.0,31.0,8.0,46.0,28.0,45.0,18.0,91.0,37.0,94.0,13.0,12.0,149.0,8.0,141.0,16.0,58.0,19.0,172.0,421,8.0,18.0,0.5096153846153846,0.6022727272727273,0.875,0.25806451612903225,0.3333333333333333,0.26373626373626374,0.5842696629213483,0.6712328767123288,0.6410256410256411,0.5434298440979956,0.6644736842105263,0.587378640776699,0.5880626223091977,0.6966292134831461,0.6492537313432836,0.2071269487750557,0.06741573033707865,0.06666666666666667,27.844588344125807,0.5054945054945055,0.4318181818181818,0.28336755646817247,0.1171003717472119,0.22084367245657568,0.05390835579514825,0.2550561797752809,0.09130913091309131,0.1457286432160804,0.09829059829059829,0.10476190476190476,0.04472843450479233,0.31746031746031744,0.27624309392265195,0.23931623931623933,0.23469387755102042,0.1834862385321101,0.40089086859688194,0.6833333333333333,0.7321428571428571,0.42276422764227645,0.30734966592427615,0.4782608695652174,0.5196850393700787,0.5606060606060606,0.08463251670378619,0.5,0.5135135135135135,0.8947368421052632,0.0066815144766146995,0.3333333333333333,0.3333333333333333,1.0,0.20044543429844097,0.25555555555555554,0.25555555555555554,0.8695652173913043,0.7105263157894737,0.7777777777777778,0.19047619047619047,0.039473684210526314,0.3333333333333333,0.3883495145631068,0.725,0.22330097087378642,0.6080178173719376,0.26136363636363635,0.48819574944071586,0.519653448275862,0.4873794117647058,0.11991869918699187,0.1457286432160804,0.20632279534109818,0.2895174708818636,5.506460674157304,26.217204301075267,0.2277542372881356,,,2.0,6.0,7.0,19.0,21.0,17.0,4.0,1.0,4.0,24.0,2.0,4.0,21.0,14.0,22.0,11.0,2.0,0.28,0.07971014492753623,0.10344827586206896,0.11229946524064172,0.5,,,,1.0,0.019417475728155338,0.2608695652173913,1.0,,13.0,3.0,,,1.0,1.0,,6.0,,0.02631578947368421,,0.5,0.010638297872340425,,1.0,,,,1.0,3.0,,True,,
1628420,1610612743,Monte Morris,Monte Morris,1628420,DEN,22245.0,371,-62,731,744,167,173,91,1475,11.0,15.0,1.0,2.0,,2.0,22.0,33.0,9.0,19.0,9.0,14.0,12.0,30.0,2.0,6.0,6.0,42.0,67.0,21.0,44.0,6.0,153.0,843,4.0,6.0,2.0,7.0,,14.0,11.0,18.0,10.0,1.0,41.0,48.0,36.0,54.0,9.0,2.0,,30.0,12.0,2.0,21.0,16.0,37.0,14.0,12.0,9.0,,90.0,7.0,2.0,10.0,11.0,,21.0,9.0,30.0,10.0,5.0,5.0,9.0,7.0,1.0,2.0,10.0,6.0,15.0,1.0,,11.0,,8.0,2.0,5.0,,41.0,166,1.0,,0.5714285714285714,0.5853658536585366,0.8571428571428571,0.4772727272727273,0.2857142857142857,0.4772727272727273,0.6268656716417911,0.6666666666666666,0.6111111111111112,0.6621621621621622,0.5384615384615384,0.7142857142857143,0.6710526315789473,0.5384615384615384,0.7321428571428571,0.3963963963963964,0.029850746268656716,0.06666666666666667,14.797136038186157,0.9,,0.06790123456790123,0.009478672985781991,0.05714285714285714,0.04487179487179487,0.06231454005934718,0.02452316076294278,0.013157894736842105,0.01098901098901099,,0.056910569105691054,0.04477611940298507,0.07017543859649122,0.10526315789473684,0.05223880597014925,0.07317073170731707,0.13513513513513514,0.7333333333333333,0.7857142857142857,0.8181818181818182,0.2972972972972973,0.6666666666666666,0.6875,0.45454545454545453,0.17117117117117117,0.47368421052631576,0.47368421052631576,0.5555555555555556,0.12612612612612611,0.6428571428571429,0.6428571428571429,1.0,0.2702702702702703,0.4,0.4,0.75,0.15384615384615385,0.5,1.0,0.46153846153846156,0.3333333333333333,0.07142857142857142,,0.21428571428571427,0.5315315315315315,0.4,0.47966666666666663,0.4959666666666667,0.44951428571428564,0.043859649122807015,0.07142857142857142,0.0915032679738562,0.2679738562091503,10.132835820895522,24.34318181818181,0.22845417236662108,,1.0,4.0,4.0,6.0,2.0,1.0,1.0,,,,1.0,2.0,,,,,,,0.6,0.030303030303030304,,0.021739130434782608,,0.07692307692307693,,,0.5,0.14285714285714285,0.6666666666666666,2.0,,,,,,,,,,,,,0.5,,,,,,,,,,True,,
1628470,1610612743,Torrey Craig,Torrey Craig,1628470,DEN,9910.0,165,-46,333,352,113,107,52,685,13.0,20.0,5.0,6.0,4.0,8.0,2.0,4.0,,1.0,2.0,7.0,,8.0,,1.0,2.0,15.0,25.0,2.0,15.0,11.0,47.0,421,5.0,7.0,,1.0,3.0,13.0,5.0,10.0,2.0,9.0,19.0,20.0,10.0,6.0,,4.0,,8.0,,3.0,6.0,,6.0,,4.0,1.0,1.0,12.0,9.0,4.0,6.0,7.0,2.0,15.0,13.0,28.0,10.0,6.0,4.0,,,6.0,,6.0,10.0,19.0,,1.0,10.0,3.0,15.0,1.0,6.0,2.0,19.0,113,4.0,2.0,0.6666666666666666,0.7692307692307693,1.0,0.13333333333333333,,0.13333333333333333,0.6,0.7142857142857143,0.5,0.45,0.625,0.4166666666666667,0.5,0.5909090909090909,0.5588235294117647,0.375,0.12,0.1,13.58974358974359,,0.2222222222222222,0.0945945945945946,0.037383177570093455,0.06666666666666667,0.12857142857142856,0.07926829268292683,0.07344632768361582,0.025,0.06,,0.1206896551724138,0.08333333333333333,0.09523809523809523,0.11764705882352941,0.10344827586206896,,0.5,0.65,0.7222222222222222,0.6923076923076923,0.1,0.5,0.6666666666666666,0.5,0.025,,,,0.175,0.2857142857142857,0.2857142857142857,1.0,0.2,,,,0.75,0.8333333333333334,0.4,0.125,,0.6666666666666666,0.5,0.16666666666666666,0.875,,0.5585775,0.5243833333333333,0.5483875,0.13333333333333333,0.2,0.2765957446808511,0.40425531914893614,3.34,24.4,0.33933933933933935,,,,,,,1.0,1.0,1.0,,,3.0,,1.0,6.0,5.0,7.0,4.0,,,0.25,0.16666666666666666,0.05,0.5714285714285714,,,,,,,,,1.0,2.0,,,,1.0,1.0,1.0,,,,,,,,,,,,,,True,,
200794,1610612743,Paul Millsap,Paul Millsap,200794,DEN,45122.0,752,104,1538,1533,382,321,188,3071,60.0,103.0,12.0,26.0,11.0,32.0,30.0,62.0,,8.0,7.0,11.0,17.0,57.0,1.0,4.0,11.0,90.0,173.0,24.0,68.0,65.0,317.0,1664,17.0,34.0,3.0,7.0,18.0,61.0,16.0,42.0,13.0,35.0,85.0,108.0,72.0,72.0,,14.0,2.0,54.0,16.0,14.0,31.0,22.0,53.0,17.0,21.0,5.0,5.0,128.0,22.0,31.0,57.0,77.0,10.0,144.0,57.0,201.0,30.0,16.0,14.0,25.0,12.0,12.0,13.0,37.0,40.0,71.0,4.0,2.0,83.0,4.0,87.0,5.0,30.0,14.0,78.0,370,11.0,8.0,0.6,0.6506024096385542,1.0,0.35294117647058826,0.42857142857142855,0.3484848484848485,0.5202312138728323,0.5,0.38095238095238093,0.5228215767634855,0.524390243902439,0.45454545454545453,0.5640569395017794,0.5648148148148148,0.53125,0.2821576763485477,0.08092485549132948,0.08737864077669903,17.970521541950113,0.6756756756756757,0.29411764705882354,0.1925,0.07142857142857142,0.178125,0.07357859531772576,0.18611111111111112,0.0723055934515689,0.09696969696969697,0.06486486486486487,0.03571428571428571,0.06299212598425197,0.1761006289308176,0.20134228187919462,0.20652173913043478,0.17796610169491525,0.17857142857142858,0.42738589211618255,0.5825242718446602,0.6382978723404256,0.65,0.2572614107883817,0.4838709677419355,0.5263157894736842,0.5,0.03319502074688797,,,,0.04564315352697095,0.6363636363636364,0.6363636363636364,1.0,0.23651452282157676,0.2982456140350877,0.30357142857142855,1.0,0.6341463414634146,0.46153846153846156,0.25,0.0975609756097561,0.25,0.5818181818181818,0.34375,0.2,0.7095435684647303,0.2962962962962963,0.5113198744769875,0.5308435483870967,0.49775754716981135,0.12359550561797752,0.15151515151515152,0.19242902208201892,0.26813880126182965,4.6335260115606935,25.63676470588235,0.2483745123537061,2.0,3.0,2.0,5.0,6.0,5.0,13.0,,3.0,2.0,2.0,11.0,2.0,4.0,14.0,8.0,14.0,9.0,1.0,0.46153846153846156,0.08064516129032258,0.13333333333333333,0.11818181818181818,0.6428571428571429,0.07317073170731707,0.6666666666666666,1.0,1.0,0.03636363636363636,0.45454545454545453,1.0,1.0,3.0,2.0,2.0,,3.0,,,6.0,0.014705882352941176,,,0.5,0.043478260869565216,4.0,,1.0,0.017543859649122806,0.10256410256410256,,1.0,1.0,True,,
