EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,3pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedAtRim,BlockedCorner3,BlockedShortMidRange,Blocks,RecoveredBlocks,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,FTDefRebounds,BlockedLongMidRange,DefFTReboundPct,SecondChanceCorner3PctAssisted,DefensiveGoaltends,FTOffRebounds,StepOutOfBoundsTurnovers,BlockedArc3,Corner3PctBlocked,OffFTReboundPct,Clear Path Fouls,OffensiveGoaltends,3SecondViolations,on,HeaveMakes
101108,1610612745,Chris Paul,Chris Paul,101108,HOU,66392.0,1107,266,2270,2241,427.0,521.0,220.0,4511,28.0,50.0,4.0,6.0,4.0,9.0,54.0,122.0,31.0,56.0,14.0,37.0,2.0,5.0,2.0,4.0,66.0,171.0,8.0,12.0,14.0,41.0,113.0,228.0,80.0,208.0,101.0,567.0,2428,11.0,19.0,10.0,17.0,2.0,54.0,15.0,37.0,16.0,45.0,74.0,152.0,14.0,212.0,63.0,177.0,4.0,2.0,169.0,66.0,11.0,1.0,149.0,158.0,307.0,110.0,48.0,125.0,16.0,8.0,772.0,12.0,12.0,67.0,73.0,140.0,24.0,164.0,9.0,69.0,43.0,26.0,47.0,15.0,35.0,26.0,1.0,12.0,2.0,73.0,6.0,16.0,30.0,91.0,2.0,8.0,5.0,115.0,2.0,6.0,3.0,119.0,11.0,1.0,8.0,23.0,2.0,36.0,10.0,1.0,4.0,1.0,6.0,11.0,6.0,1.0,147.0,417.0,12.0,32.0,0.061946902654867256,0.06306306306306306,0.2625,0.38461538461538464,0.5882352941176471,0.35555555555555557,0.3883495145631068,0.4956140350877193,0.5789473684210527,0.40540540540540543,0.5344036697247706,0.7222222222222222,0.47560975609756095,0.5762886597938144,0.7297297297297297,0.610655737704918,0.47706422018348627,0.004807692307692308,0.04824561403508772,0.12,0.02459016393442623,0.03571428571428571,0.005847953216374269,22.02052091554854,0.6438356164383562,0.12852112676056338,0.02643171806167401,0.14596949891067537,0.01904761904761905,0.13631937682570594,0.02214022140221402,0.023474178403755867,0.030456852791878174,0.022727272727272728,0.02092050209205021,0.013157894736842105,0.10900473933649289,0.1206896551724138,0.176,0.1497005988023952,0.136,0.04186046511627907,0.5454545454545454,0.11467889908256881,0.56,0.6363636363636364,0.10714285714285714,0.2798165137614679,0.4426229508196721,0.453781512605042,0.05555555555555555,0.12844036697247707,0.5535714285714286,0.5740740740740741,0.03225806451612903,0.08486238532110092,0.3783783783783784,0.3783783783783784,0.42857142857142855,0.3922018348623853,0.38596491228070173,0.38823529411764707,0.22727272727272727,0.16666666666666666,0.6666666666666666,0.25,0.1388888888888889,0.4,0.3333333333333333,0.6666666666666666,0.5,0.10975609756097561,0.4444444444444444,0.04878048780487805,0.5,0.5,0.34146341463414637,0.591743119266055,0.3905325443786982,0.4755230414746544,0.47704772727272715,0.4308086419753087,0.0556792873051225,0.09583333333333334,0.009569377990430622,0.09523809523809523,0.26807760141093473,9.69561403508772,25.995192307692303,0.1881057268722467,,,,,,,,,,,,,,True,
101123,1610612745,Gerald Green,Gerald Green,101123,HOU,32495.0,542,126,1108,1101,239.0,278.0,129.0,2209,21.0,27.0,6.0,8.0,3.0,3.0,3.0,7.0,4.0,9.0,28.0,59.0,3.0,9.0,5.0,9.0,37.0,104.0,4.0,13.0,8.0,23.0,28.0,43.0,65.0,163.0,25.0,276.0,1252,9.0,12.0,7.0,22.0,3.0,42.0,4.0,5.0,13.0,32.0,4.0,51.0,38.0,18.0,177.0,18.0,6.0,2.0,102.0,37.0,3.0,2.0,7.0,6.0,13.0,2.0,4.0,6.0,,1.0,32.0,7.0,2.0,22.0,25.0,50.0,9.0,59.0,1.0,19.0,13.0,6.0,8.0,2.0,6.0,4.0,1.0,2.0,,12.0,2.0,2.0,22.0,48.0,,1.0,1.0,20.0,,,1.0,29.0,2.0,2.0,1.0,8.0,4.0,3.0,8.0,1.0,4.0,1.0,3.0,9.0,3.0,,51.0,238.0,3.0,2.0,0.6785714285714286,0.76,0.9076923076923077,0.3987730061349693,0.3181818181818182,0.40625,0.40372670807453415,0.6511627906976745,0.75,0.8,0.6092233009708737,0.5735294117647058,0.6351351351351351,0.6336405529953917,0.5833333333333334,0.6375,0.7912621359223301,0.012269938650306749,0.06976744186046512,0.037037037037037035,0.2857142857142857,,0.019230769230769232,18.32,0.6666666666666666,0.08417508417508418,0.010362694300518135,0.09954751131221719,0.02108433734939759,0.09073359073359073,0.017142857142857144,0.021505376344086023,,,0.0234375,0.013157894736842105,0.10344827586206896,0.06766917293233082,0.08333333333333333,0.11904761904761904,0.03773584905660377,0.009615384615384616,0.3333333333333333,0.13106796116504854,0.7777777777777778,0.8076923076923077,0.7142857142857143,0.03398058252427184,0.42857142857142855,0.6,0.3333333333333333,0.043689320388349516,0.4444444444444444,0.4444444444444444,0.75,0.28640776699029125,0.4745762711864407,0.4745762711864407,1.0,0.5048543689320388,0.3557692307692308,0.3627450980392157,0.8378378378378378,0.23529411764705882,0.75,0.5,0.2647058823529412,0.3333333333333333,0.38235294117647056,0.3076923076923077,1.0,0.08108108108108109,1.0,0.24324324324324326,0.5555555555555556,0.6216216216216216,0.34782608695652173,0.9223300970873787,0.3627450980392157,0.546680882352941,0.5528615384615385,0.5326957142857143,0.056074766355140186,0.16326530612244897,0.024242424242424242,0.15217391304347827,0.18478260869565216,6.269767441860465,25.263190184049083,0.2157039711191336,3.0,1.0,0.09375,1.0,,,,,,,,,,True,
1627737,1610612745,Marquese Chriss,Marquese Chriss,1627737,HOU,903.0,15,2,31,31,13.0,13.0,2.0,62,1.0,2.0,,,1.0,1.0,,,,,,,,,,,,3.0,,,,1.0,1.0,2.0,,3.0,,2.0,31,,,,,,,1.0,1.0,,1.0,,2.0,2.0,,,,,,3.0,,,,,,,,,,,,,,,1.0,2.0,3.0,,3.0,,,,,,,,3.0,,,,3.0,,2.0,,4.0,,,3.0,1.0,,,,,,,,,,,,,,,,,,,2.0,13.0,1.0,,1.0,1.0,,,,,,0.5,,1.0,0.2,,0.5,0.2,,0.5,0.6,,,,,,,25.0,,0.2222222222222222,,0.14285714285714285,,0.1875,,,,,,,,0.3333333333333333,,,0.5,,,0.4,0.5,0.5,1.0,,,,,,,,,,,,,0.6,,,,,,,,,,,,0.5,1.0,,,0.5,,1.0,,0.54298,,0.56665,,,,,1.0,1.85,26.366666666666664,0.41935483870967744,,,,,,,,,,,,,,True,
1627863,1610612745,Danuel House Jr.,Danuel House Jr.,1627863,HOU,22603.0,377,123,768,779,130.0,184.0,99.0,1547,14.0,22.0,2.0,5.0,2.0,3.0,,1.0,,,11.0,33.0,2.0,4.0,,2.0,13.0,29.0,3.0,5.0,3.0,6.0,14.0,23.0,24.0,62.0,18.0,118.0,824,2.0,5.0,5.0,9.0,3.0,22.0,2.0,3.0,3.0,8.0,3.0,16.0,22.0,6.0,63.0,9.0,2.0,,29.0,13.0,1.0,,6.0,9.0,15.0,6.0,3.0,6.0,,,39.0,9.0,6.0,20.0,28.0,48.0,15.0,63.0,4.0,10.0,8.0,2.0,6.0,1.0,3.0,6.0,2.0,3.0,1.0,12.0,1.0,2.0,23.0,38.0,2.0,2.0,,14.0,,,,24.0,1.0,,,11.0,1.0,,4.0,,2.0,,2.0,4.0,1.0,,16.0,128.0,2.0,,0.7857142857142857,0.8461538461538461,0.875,0.3870967741935484,0.5555555555555556,0.375,0.3870967741935484,0.6086956521739131,0.4,0.6666666666666666,0.5882352941176471,0.6785714285714286,0.5909090909090909,0.6145833333333334,0.6875,0.6153846153846154,0.7294117647058823,,0.043478260869565216,0.045454545454545456,,,,12.231030577576444,0.5,0.11428571428571428,0.0410958904109589,0.14084507042253522,0.043689320388349516,0.12403100775193798,0.04261363636363636,0.05813953488372093,0.02,,0.05442176870748299,0.01694915254237288,0.07777777777777778,0.12149532710280374,0.16666666666666666,0.12149532710280374,0.2,0.08695652173913043,0.25,0.25882352941176473,0.6363636363636364,0.6666666666666666,0.7857142857142857,0.011764705882352941,,,,,,,,0.38823529411764707,0.3333333333333333,0.3333333333333333,1.0,0.3411764705882353,0.4482758620689655,0.4482758620689655,0.7692307692307693,0.35714285714285715,0.4,0.5,0.2857142857142857,0.5,0.35714285714285715,0.6,0.6666666666666666,0.2727272727272727,0.6666666666666666,0.18181818181818182,,0.5454545454545454,0.5,0.9882352941176471,0.4482758620689655,0.5714388235294117,0.5627055555555556,0.5681909090909092,0.125,0.3333333333333333,0.015873015873015872,0.1864406779661017,0.13559322033898305,1.9695652173913045,24.27258064516129,0.16927083333333334,,,,1.0,1.0,,,,,,,,,True,
201569,1610612745,Eric Gordon,Eric Gordon,201569,HOU,129478.0,2158,348,4396,4386,884.0,1121.0,486.0,8782,137.0,219.0,11.0,17.0,30.0,44.0,27.0,108.0,4.0,11.0,29.0,75.0,1.0,7.0,4.0,13.0,187.0,525.0,20.0,46.0,25.0,77.0,168.0,338.0,216.0,600.0,119.0,1103.0,4860,13.0,26.0,21.0,53.0,8.0,97.0,36.0,63.0,29.0,90.0,37.0,196.0,146.0,190.0,567.0,81.0,4.0,,525.0,187.0,55.0,12.0,69.0,60.0,129.0,26.0,34.0,59.0,9.0,1.0,318.0,6.0,10.0,60.0,65.0,131.0,17.0,148.0,6.0,41.0,20.0,21.0,46.0,11.0,27.0,44.0,11.0,19.0,7.0,90.0,6.0,13.0,75.0,143.0,2.0,7.0,5.0,126.0,2.0,3.0,1.0,152.0,14.0,2.0,2.0,58.0,9.0,13.0,20.0,7.0,12.0,3.0,7.0,27.0,14.0,1.0,190.0,867.0,15.0,7.0,0.43452380952380953,0.4397590361445783,0.875,0.36,0.39622641509433965,0.32222222222222224,0.36,0.4970414201183432,0.5,0.5714285714285714,0.5245202558635395,0.5632911392405063,0.5196078431372549,0.5494011976047904,0.5843373493975904,0.5632183908045977,0.6396588486140725,0.02,0.16272189349112426,0.136986301369863,0.23148148148148148,,0.01904761904761905,21.987101975010077,0.5111111111111111,0.05475989890480202,0.011695906432748537,0.06968641114982578,0.004784688995215311,0.06103515625,0.007586533902323376,0.00663716814159292,0.021021021021021023,,0.004188481675392671,0.006688963210702341,0.04943820224719101,0.05731225296442688,0.059322033898305086,0.07898894154818326,0.043859649122807015,0.012552301255230125,0.5185185185185185,0.23347547974413646,0.6255707762557078,0.7248677248677249,0.43795620437956206,0.11513859275053305,0.25,0.3253012048192771,0.4074074074074074,0.011727078891257996,0.36363636363636365,0.36363636363636365,0.5,0.07995735607675906,0.38666666666666666,0.3972602739726027,1.0,0.5597014925373134,0.35619047619047617,0.36310679611650487,0.8556149732620321,0.21518987341772153,0.6470588235294118,0.5454545454545454,0.08860759493670886,0.14285714285714285,0.5822784810126582,0.43478260869565216,0.95,0.2875816993464052,0.6818181818181818,0.08496732026143791,0.3076923076923077,0.5032679738562091,0.3246753246753247,0.8731343283582089,0.35619047619047617,0.5279824093816632,0.5373418918918919,0.5169032679738561,0.06774519716885744,0.1518324607329843,0.014827018121911038,0.08794197642792384,0.17769718948322757,4.056213017751481,26.268166666666662,0.2010919017288444,6.0,1.0,0.05217391304347826,1.0,,1.0,8.0,4.0,0.02666666666666667,0.008771929824561403,,,,True,
2546,1610612745,Carmelo Anthony,Carmelo Anthony,2546,HOU,10675.0,178,-44,371,374,111.0,135.0,41.0,745,8.0,12.0,1.0,2.0,2.0,3.0,4.0,8.0,4.0,14.0,1.0,2.0,,,,1.0,14.0,35.0,1.0,3.0,5.0,9.0,16.0,34.0,15.0,37.0,13.0,90.0,446,1.0,5.0,1.0,3.0,3.0,8.0,4.0,8.0,5.0,10.0,7.0,30.0,12.0,20.0,39.0,6.0,,,35.0,14.0,3.0,,1.0,1.0,2.0,,1.0,1.0,,,5.0,,2.0,5.0,15.0,24.0,2.0,26.0,1.0,3.0,3.0,,3.0,,2.0,3.0,,1.0,,6.0,,5.0,8.0,21.0,,4.0,2.0,18.0,,2.0,4.0,19.0,,,1.0,4.0,,5.0,6.0,,1.0,,5.0,6.0,5.0,,28.0,109.0,7.0,3.0,0.375,0.375,0.8666666666666667,0.40540540540540543,0.3333333333333333,0.5,0.40540540540540543,0.47058823529411764,0.2,0.5,0.5422535211267606,0.3125,0.6388888888888888,0.55625,0.4,0.625,0.5211267605633803,,0.08823529411764706,0.16666666666666666,,0.07142857142857142,,20.37914691943128,0.5,0.14563106796116504,0.017857142857142856,0.08333333333333333,,0.12269938650306748,0.010471204188481676,0.018867924528301886,0.02127659574468085,,,,0.05714285714285714,0.18181818181818182,0.20833333333333334,0.05660377358490566,0.2857142857142857,0.027777777777777776,0.8333333333333334,0.16901408450704225,0.6666666666666666,0.8,0.5,0.11267605633802817,0.5,0.5,,0.19718309859154928,0.2857142857142857,0.3076923076923077,0.5,0.028169014084507043,0.5,0.5,1.0,0.49295774647887325,0.4,0.4,0.8571428571428571,0.25,0.5,,,,0.375,0.3333333333333333,1.0,0.16666666666666666,0.6666666666666666,0.05555555555555555,,0.5,0.5555555555555556,0.6901408450704225,0.4,0.49783380281690137,0.5162,0.49154166666666665,0.05333333333333334,0.10526315789473684,,0.08888888888888889,0.3333333333333333,10.51470588235294,25.886486486486486,0.2991913746630728,4.0,,0.5,,,,,,,,,,,True,
200782,1610612745,PJ Tucker,PJ Tucker,200782,HOU,95820.0,1597,190,3224,3240,622.0,805.0,365.0,6464,30.0,57.0,11.0,21.0,3.0,8.0,8.0,20.0,1.0,2.0,67.0,169.0,7.0,16.0,9.0,29.0,18.0,59.0,,3.0,4.0,8.0,39.0,79.0,85.0,228.0,15.0,348.0,3571,12.0,22.0,7.0,19.0,2.0,47.0,4.0,11.0,13.0,37.0,10.0,57.0,54.0,24.0,255.0,,16.0,,59.0,18.0,8.0,2.0,23.0,31.0,54.0,24.0,7.0,19.0,4.0,,139.0,50.0,22.0,87.0,82.0,195.0,73.0,268.0,3.0,70.0,48.0,22.0,16.0,5.0,13.0,20.0,1.0,3.0,,36.0,7.0,5.0,63.0,146.0,,9.0,10.0,56.0,13.0,14.0,5.0,21.0,1.0,,,3.0,,8.0,22.0,1.0,10.0,,8.0,23.0,9.0,4.0,55.0,605.0,19.0,6.0,0.6923076923076923,0.8709677419354839,1.0,0.37280701754385964,0.3684210526315789,0.35135135135135137,0.37280701754385964,0.4936708860759494,0.5454545454545454,0.36363636363636365,0.5423452768729642,0.5487804878048781,0.4895833333333333,0.5488958990536278,0.5595238095238095,0.5181818181818182,0.742671009771987,0.008771929824561403,0.10126582278481013,0.12280701754385964,0.05,,,9.67123287671233,0.4444444444444444,0.09490740740740741,0.03343465045592705,0.13679245283018868,0.05417118093174431,0.11266666666666666,0.04554079696394687,0.03418803418803419,0.0311284046692607,0.04,0.05555555555555555,0.049773755656108594,0.08626198083067092,0.0851063829787234,0.13142857142857142,0.12205567451820129,0.17751479289940827,0.01744186046511628,0.391304347826087,0.18566775244299674,0.5263157894736842,0.6,0.6333333333333333,0.06514657980456026,0.4,0.42105263157894735,0.875,0.006514657980456026,0.5,0.5,1.0,0.5504885993485342,0.39644970414201186,0.40119760479041916,1.0,0.19218241042345277,0.3050847457627119,0.3050847457627119,1.0,0.5121951219512195,0.5238095238095238,0.2727272727272727,0.3902439024390244,0.4375,0.07317073170731707,,,0.16666666666666666,0.375,0.6041666666666666,0.3103448275862069,0.16666666666666666,0.5,0.9283387622149837,0.3050847457627119,0.560077035830619,0.54365625,0.5415802083333333,0.009708737864077669,0.037037037037037035,,0.13505747126436782,0.16379310344827586,3.882278481012657,23.897807017543858,0.19292803970223324,26.0,4.0,0.3132530120481928,1.0,,1.0,4.0,1.0,0.011834319526627219,0.011627906976744186,1.0,,,True,
203991,1610612745,Clint Capela,Clint Capela,203991,HOU,80737.0,1346,191,2704,2712,452.0,588.0,314.0,5416,265.0,378.0,53.0,90.0,39.0,55.0,19.0,62.0,,2.0,,,,,,,,,,,,,284.0,442.0,,,92.0,660.0,2986,56.0,103.0,,,25.0,137.0,41.0,62.0,,,28.0,110.0,458.0,110.0,,,84.0,,,,39.0,,28.0,32.0,60.0,16.0,16.0,19.0,8.0,1.0,152.0,81.0,98.0,150.0,192.0,355.0,182.0,537.0,28.0,27.0,23.0,4.0,23.0,3.0,7.0,30.0,4.0,16.0,7.0,53.0,5.0,6.0,38.0,107.0,1.0,25.0,9.0,129.0,3.0,10.0,2.0,154.0,17.0,,,73.0,,13.0,61.0,,39.0,,22.0,61.0,34.0,,110.0,442.0,10.0,9.0,0.8063380281690141,0.9462809917355371,,,,,,0.6425339366515838,0.5436893203883495,0.6612903225806451,0.6425339366515838,0.5436893203883495,0.6612903225806451,0.6457925636007827,0.5756302521008403,0.6626506024096386,,,0.08823529411764706,0.07936507936507936,0.14516129032258066,,,18.31489915419649,0.4339622641509434,0.24742268041237114,0.17531305903398928,0.2840909090909091,0.10657894736842105,0.26226993865030673,0.13570887035633056,0.21631205673758866,0.13617021276595745,0.11904761904761904,0.08777969018932874,0.16759776536312848,0.19424460431654678,0.2844574780058651,0.2611464968152866,0.2819843342036554,0.2896551724137931,0.23728813559322035,0.5573770491803278,0.8552036199095022,0.701058201058201,0.7614942528735632,0.8037735849056604,0.14027149321266968,0.3064516129032258,0.3584905660377358,0.8421052631578947,0.004524886877828055,,,,,,,,,,,,0.8737864077669902,0.5888888888888889,0.1509433962264151,,,,,,0.8870967741935484,0.7090909090909091,,,,,0.8552036199095022,,0.5645115384615383,0.5407413333333332,0.6120274193548387,0.1465863453815261,0.1465863453815261,,0.20757575757575758,0.16666666666666666,2.328054298642533,,0.16715976331360946,13.0,,0.22033898305084745,,4.0,3.0,,,,0.0410958904109589,,2.0,2.0,True,
2403,1610612745,Nene,Nene,2403,HOU,13842.0,231,104,480,469,132.0,180.0,47.0,949,16.0,22.0,1.0,2.0,4.0,6.0,1.0,8.0,6.0,11.0,,,,,,,,1.0,,,,,23.0,41.0,,1.0,19.0,65.0,471,1.0,3.0,,,5.0,7.0,5.0,10.0,,,6.0,16.0,40.0,6.0,,,2.0,,1.0,,5.0,,8.0,6.0,14.0,5.0,1.0,4.0,2.0,2.0,34.0,6.0,12.0,9.0,21.0,37.0,18.0,55.0,1.0,10.0,8.0,2.0,3.0,,2.0,2.0,1.0,1.0,,5.0,,2.0,16.0,41.0,,6.0,1.0,29.0,1.0,5.0,1.0,30.0,2.0,,,15.0,,1.0,8.0,,8.0,,,8.0,5.0,,16.0,131.0,6.0,1.0,0.8695652173913043,0.9090909090909091,,,,,,0.5609756097560976,0.3333333333333333,0.5,0.5476190476190477,0.3333333333333333,0.5,0.5803571428571429,0.5,0.5714285714285714,0.023809523809523808,,0.12195121951219512,0.13636363636363635,0.25,,,11.466165413533833,0.6,0.168,0.1411764705882353,0.0989010989010989,0.044444444444444446,0.1388888888888889,0.08181818181818182,0.2,0.10810810810810811,0.07692307692307693,0.04807692307692308,0.03225806451612903,0.16071428571428573,0.17777777777777778,0.16666666666666666,0.07352941176470588,0.17391304347826086,0.07142857142857142,0.625,0.5238095238095238,0.7272727272727273,0.8421052631578947,0.8125,0.19047619047619047,0.125,0.16666666666666666,1.0,0.2619047619047619,0.5454545454545454,0.5454545454545454,1.0,,,,,0.023809523809523808,,,,0.6666666666666666,0.5,,,,,,,0.6,0.6666666666666666,,,,,0.5476190476190477,,0.5007452380952382,0.49265000000000003,0.51581,0.2727272727272727,0.2777777777777778,,0.1076923076923077,0.24615384615384617,6.921951219512195,25.0,0.275,7.0,,0.2692307692307692,,,,,,,,,,,True,
1628392,1610612745,Isaiah Hartenstein,Isaiah Hartenstein,1628392,HOU,6087.0,101,43,209,205,96.0,82.0,27.0,414,10.0,15.0,2.0,4.0,3.0,4.0,,2.0,,,1.0,1.0,,,1.0,1.0,,1.0,,,,,10.0,17.0,1.0,2.0,6.0,29.0,220,2.0,5.0,,,1.0,5.0,3.0,4.0,1.0,1.0,2.0,11.0,18.0,2.0,3.0,,2.0,,1.0,,3.0,,1.0,5.0,6.0,4.0,1.0,1.0,,,17.0,5.0,4.0,3.0,7.0,11.0,9.0,20.0,,4.0,4.0,,2.0,,1.0,4.0,,1.0,,6.0,2.0,1.0,9.0,25.0,,5.0,3.0,7.0,,1.0,1.0,8.0,2.0,,,4.0,,1.0,4.0,,3.0,,1.0,4.0,1.0,,11.0,96.0,3.0,2.0,0.9,1.0,1.0,0.5,,1.0,0.5,0.5882352941176471,0.4,0.75,0.6052631578947368,0.4,0.9,0.6590909090909091,0.5,0.7857142857142857,0.10526315789473684,,0.17647058823529413,0.13333333333333333,0.5,,,11.764705882352942,0.3333333333333333,0.13725490196078433,0.11428571428571428,0.07142857142857142,0.09090909090909091,0.10752688172043011,0.1,0.17647058823529413,0.058823529411764705,,0.11627906976744186,,0.10526315789473684,0.09523809523809523,0.2727272727272727,0.10344827586206896,,,0.25,0.7894736842105263,0.6666666666666666,0.7692307692307693,0.9,0.10526315789473684,,,,,,,,0.05263157894736842,1.0,1.0,1.0,0.05263157894736842,,,,0.8,0.5,0.5,,,,,,0.8,0.75,0.2,1.0,,,0.8947368421052632,,0.5699842105263159,0.54965,0.5299400000000001,0.19047619047619047,0.21052631578947367,,0.1724137931034483,0.3793103448275862,2.129411764705882,24.85,0.45933014354066987,1.0,,0.2,,,,,,,,,,1.0,True,
