EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,Fg2aBlocked,ThreePtAssists,Assists,Arc3Assists,AssistPoints,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG2APctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,AtRimFrequency,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,SecondChanceAtRimFrequency,PenaltyAtRimFrequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,AtRimFGM,SecondChanceAtRimFGM,PenaltyAtRimFGM,LongMidRangeFGM,Arc3FGA,FG3A,SecondChanceFG2M,SecondChanceFtPoints,SecondChancePoints,PtsAssisted2s,PtsPutbacks,NonHeaveArc3FGA,TwoPtAssists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,OffThreePtRebounds,Steals,BadPassSteals,LostBallSteals,StepOutOfBoundsTurnovers,SecondChanceTurnovers,Charge Fouls,Loose Ball Fouls,Offensive Fouls,Charge Fouls Drawn,Loose Ball Fouls Drawn,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked3s,BlockedArc3,BlockedLongMidRange,BlockedShortMidRange,RecoveredBlocks,OffensiveGoaltends,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG3APct,AtRimPctBlocked,OffThreePtReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangePctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimAccuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,Avg3ptShotDistance,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGM,LostBallOutOfBoundsTurnovers,Travels,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,Fg3aBlocked,DefensiveGoaltends,FG3APctBlocked,Corner3PctBlocked,SecondChanceCorner3FGM,HeaveMakes,HeaveAttempts,ThreePtShootingFoulsDrawn,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawnPct,Defensive 3 Seconds Violations,Technical Free Throw Trips,BlockedCorner3,LongMidRangePctBlocked,Arc3PctBlocked,3pt And 1 Free Throw Trips,on,3SecondViolations
101106,1610612744,Andrew Bogut,Andrew Bogut,101106,GSW,923.0,15,-10,31,31,17,3,1,62,3,3,3.0,1.0,3,1.0,1,7,2.0,4,38,3,1.0,7,2.0,4.0,2,1.0,1.0,1.0,1.0,3.0,2.0,1.0,2.0,4.0,1.0,7.0,3,10,2.0,2,1.0,1.0,1.0,1.0,3,1.0,1,1,2.0,1.0,2.0,1.0,2.0,2.0,2.0,4.0,17,1.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.25,0.25,0.14285714285714285,0.3333333333333333,32.35294117647059,0.6666666666666666,0.5,0.5,0.3333333333333333,0.25,0.25,0.3,0.16666666666666666,0.5,0.5714285714285714,0.3333333333333333,0.5,0.42857142857142855,0.42857142857142855,0.3333333333333333,0.5,0.14285714285714285,1.0,0.42857142857142855,0.42857142857142855,0.4130285714285714,0.45426666666666665,0.4130285714285714,1.0,7.457142857142857,0.5483870967741935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
1626172,1610612744,Kevon Looney,Kevon Looney,1626172,GSW,23973.0,400,91,838,846,306,405,132,1684,64,29,21.0,2.0,7,17.0,49,88,18.0,116,912,30,17.0,26,8.0,42.0,40,11.0,17.0,44.0,16.0,105.0,42.0,2.0,23.0,40.0,7.0,70.0,57,127,3.0,7,,4.0,7.0,3.0,14,3.0,31,58,29.0,1.0,32.0,1.0,10.0,4.0,11.0,42.0,306,1.0,0.5568181818181818,0.6538461538461539,0.550561797752809,0.6538461538461539,0.5576923076923077,0.6363636363636364,0.125,0.2857142857142857,11.871227364185112,0.5,0.2,0.1111111111111111,0.1724137931034483,0.16216216216216217,0.13218390804597702,0.15517241379310345,0.13002364066193853,0.2261904761904762,0.17307692307692307,0.12121212121212122,0.10344827586206896,0.7191011235955056,0.07865168539325842,0.2857142857142857,0.4,0.19101123595505617,0.9666666666666667,0.8076923076923077,0.7303370786516854,0.5177370786516853,0.5771148148148149,0.5224269230769232,0.3620689655172414,5.273863636363637,0.36515513126491644,37.0,19.0,15.0,10.0,1.0,1.0,20.0,8.0,48.0,58.0,28.0,1.0,27.0,1.0,8.0,5.0,14.0,13.0,10.0,6.0,4.0,1.0,2.0,1.0,5.0,4.0,1.0,3.0,2.0,16.0,1.0,1.0,1.0,5.0,7.0,1.0,7.0,0.5918367346938775,0.8285714285714286,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.011235955056179775,0.140625,0.07926829268292683,0.1511627906976744,0.11235955056179775,0.08759124087591241,0.037037037037037035,0.109375,0.234375,0.16666666666666666,0.6363636363636364,0.578125,0.6727272727272727,0.4864864864864865,0.5,0.5882352941176471,0.5882352941176471,1.0,0.011235955056179775,0.6551724137931034,0.10526315789473684,0.7142857142857143,0.1553398058252427,0.1568627450980392,0.41379310344827586,26.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
1626188,1610612744,Quinn Cook,Quinn Cook,1626188,GSW,27218.0,454,-71,932,921,243,313,110,1853,43,8,12.0,13.0,32,44.0,68,119,10.0,233,1063,11,16.0,31,2.0,52.0,92,5.0,15.0,56.0,9.0,127.0,9.0,,21.0,29.0,,50.0,13,63,,10,6.0,6.0,13.0,4.0,23,9.0,15,38,14.0,,15.0,1.0,1.0,,1.0,52.0,243,1.0,0.5714285714285714,0.5161290322580645,0.5334928229665071,0.4807692307692308,0.541860465116279,0.48148148148148145,0.04201680672268908,0.125,22.452830188679247,0.43478260869565216,,,0.11328125,0.03237410071942446,0.12962962962962962,0.11961722488038277,0.028384279475982533,0.011904761904761904,0.1111111111111111,0.13138686131386862,,0.20574162679425836,0.15311004784688995,0.40625,0.4642857142857143,0.21052631578947367,0.38095238095238093,0.23076923076923078,0.6363636363636364,0.4880657894736841,0.5138499999999999,0.4723538461538462,0.22317596566523606,10.11344537815126,0.2607296137339056,29.0,5.0,8.0,26.0,73.0,90.0,6.0,1.0,16.0,44.0,2.0,73.0,41.0,6.0,23.0,4.0,14.0,4.0,8.0,3.0,5.0,,3.0,,1.0,2.0,,,3.0,8.0,,,,1.0,,,7.0,0.3235294117647059,0.3283582089552239,0.5454545454545454,0.35714285714285715,0.38095238095238093,0.430622009569378,0.023255813953488372,0.022222222222222223,0.024096385542168676,0.05405405405405406,0.026143790849673203,,0.09333333333333334,0.14545454545454545,0.12,,0.6744186046511628,0.6904761904761905,0.4482758620689655,0.15384615384615385,0.5909090909090909,0.5909090909090909,0.2692307692307692,0.3492822966507177,0.625,0.6,0.6666666666666666,0.037383177570093455,0.06451612903225806,0.06866952789699571,25.69222222222222,9.0,17.0,3.0,3.0,6.0,20.0,1.0,7.0,3.0,15.0,29.0,1.0,10.0,6.0,21.0,78.0,9.0,20.0,3.0,2.0,0.896551724137931,0.32222222222222224,0.1,0.2857142857142857,0.32222222222222224,0.08133971291866028,0.5294117647058824,0.5294117647058824,1.0,0.273972602739726,0.273972602739726,0.85,0.14285714285714285,0.3333333333333333,0.14285714285714285,1.0,0.11538461538461539,0.5,0.28846153846153844,0.2,0.273972602739726,,,,,,,,,,,,,,,,,,True,
1628035,1610612744,Alfonzo McKinnie,Alfonzo McKinnie,1628035,GSW,24459.0,408,-59,856,851,257,363,120,1707,42,16,14.0,7.0,16,9.0,37,67,9.0,140,963,17,14.0,22,6.0,58.0,24,5.0,6.0,13.0,6.0,32.0,16.0,1.0,27.0,30.0,4.0,61.0,40,101,4.0,5,1.0,2.0,8.0,3.0,13,2.0,26,58,18.0,,18.0,2.0,6.0,3.0,6.0,58.0,257,2.0,0.5522388059701493,0.6363636363636364,0.5796460176991151,0.6842105263157895,0.5833333333333334,0.6904761904761905,0.07462686567164178,0.125,13.380281690140846,0.38461538461538464,0.14285714285714285,0.047619047619047616,0.13761467889908258,0.064,0.16265060240963855,0.1484375,0.0911214953271028,0.06172839506172839,0.19,0.17647058823529413,0.08,0.37168141592920356,0.1415929203539823,0.4375,0.5,0.07964601769911504,0.8,0.3684210526315789,0.7787610619469026,0.534999557522124,0.5346444444444445,0.521103947368421,0.4142857142857143,5.829850746268656,0.3002336448598131,27.0,10.0,10.0,3.0,25.0,46.0,10.0,2.0,31.0,50.0,16.0,25.0,7.0,,5.0,,2.0,23.0,3.0,3.0,,2.0,6.0,1.0,5.0,1.0,2.0,2.0,4.0,9.0,,,,3.0,2.0,1.0,12.0,0.6756756756756757,0.8620689655172413,0.5882352941176471,0.725,0.7045454545454546,0.40707964601769914,0.07142857142857142,0.12921348314606743,0.07042253521126761,0.061224489795918366,0.13286713286713286,0.11428571428571428,0.08823529411764706,0.1,0.1,0.3333333333333333,0.6428571428571429,0.6923076923076923,0.6296296296296297,0.7142857142857143,0.3333333333333333,0.3333333333333333,1.0,0.22123893805309736,0.625,,0.7142857142857143,0.07627118644067797,0.125,0.22142857142857142,24.654347826086955,8.0,21.0,,4.0,9.0,11.0,3.0,3.0,4.0,7.0,19.0,3.0,3.0,8.0,16.0,57.0,,11.0,,2.0,1.0,0.41304347826086957,1.0,0.5,0.41304347826086957,0.18584070796460178,0.38095238095238093,0.4,1.0,0.44,0.44,1.0,,0.15,1.0,1.0,0.23684210526315788,0.4444444444444444,0.18421052631578946,0.5714285714285714,0.44,1.0,1.0,0.021739130434782608,0.047619047619047616,,,,,,,,,,,,,,True,
201973,1610612744,Jonas Jerebko,Jonas Jerebko,201973,GSW,73081.0,1218,56,2531,2531,666,817,313,5062,103,36,30.0,12.0,27,37.0,94,167,64.0,459,2801,46,24.0,40,25.0,124.0,44,13.0,39.0,96.0,32.0,231.0,40.0,2.0,89.0,109.0,18.0,216.0,72,288,8.0,24,2.0,19.0,19.0,5.0,43,10.0,55,137,75.0,1.0,80.0,8.0,17.0,7.0,18.0,124.0,666,7.0,0.562874251497006,0.6,0.5563380281690141,0.6036585365853658,0.589974293059126,0.6458333333333334,0.07784431137724551,0.07407407407407407,14.922279792746114,0.5581395348837209,0.27692307692307694,0.03571428571428571,0.155049786628734,0.05865102639296188,0.18089430894308944,0.16569037656903765,0.05747126436781609,0.08695652173913043,0.13395638629283488,0.1825,0.045454545454545456,0.29014084507042254,0.07605633802816901,0.4444444444444444,0.48,0.10422535211267606,0.5454545454545454,0.36585365853658536,0.819718309859155,0.5281161473087815,0.5184604651162791,0.53386125,0.2701525054466231,6.4874251497005995,0.26313709996048995,63.0,21.0,20.0,19.0,135.0,188.0,24.0,19.0,88.0,144.0,28.0,132.0,57.0,7.0,21.0,13.0,23.0,30.0,27.0,17.0,10.0,1.0,6.0,2.0,14.0,7.0,10.0,15.0,11.0,36.0,1.0,1.0,2.0,8.0,10.0,,14.0,0.7659574468085106,0.9,0.5217391304347826,0.5227272727272727,0.5789473684210527,0.5295774647887324,0.10679611650485436,0.055970149253731345,0.06341463414634146,0.02834008097165992,0.0576036866359447,0.049019607843137254,0.11961722488038277,0.23699421965317918,0.17391304347826086,0.5555555555555556,0.6116504854368932,0.6847826086956522,0.7301587301587301,0.8333333333333334,0.5135135135135135,0.5135135135135135,0.8421052631578947,0.38028169014084506,0.5833333333333334,0.3333333333333333,0.6666666666666666,0.09711286089238845,0.1875,0.19172113289760348,25.743617021276602,20.0,53.0,5.0,3.0,8.0,49.0,5.0,15.0,14.0,34.0,69.0,7.0,20.0,17.0,42.0,207.0,,48.0,4.0,3.0,1.0,0.3670212765957447,0.35,0.40476190476190477,0.3655913978494624,0.14929577464788732,0.37735849056603776,0.37735849056603776,1.0,0.362962962962963,0.362962962962963,1.0,0.07575757575757576,0.22727272727272727,0.3333333333333333,1.0,0.0975609756097561,0.375,0.4146341463414634,0.4117647058823529,0.36363636363636365,,1.0,,,2.0,1.0,2.0,1.0,0.4,1.0,0.005291005291005291,,,,,,,True,
1628395,1610612744,Jordan Bell,Jordan Bell,1628395,GSW,23531.0,392,-78,812,813,241,328,93,1625,42,11,12.0,8.0,22,43.0,47,107,11.0,105,917,13,15.0,28,7.0,37.0,30,5.0,10.0,36.0,8.0,82.0,13.0,1.0,23.0,36.0,3.0,62.0,27,89,2.0,9,4.0,4.0,12.0,5.0,21,7.0,29,42,35.0,3.0,22.0,2.0,26.0,13.0,26.0,37.0,241,1.0,0.4392523364485981,0.5357142857142857,0.43119266055045874,0.5172413793103449,0.4411764705882353,0.5285714285714286,0.04672897196261682,0.09090909090909091,15.217391304347828,0.42857142857142855,0.15789473684210525,0.045454545454545456,0.1565217391304348,0.05701754385964912,0.1564625850340136,0.15649867374005305,0.06718346253229975,0.0821917808219178,0.14035087719298245,0.11570247933884298,0.037037037037037035,0.3853211009174312,0.2018348623853211,0.36363636363636365,0.4,0.3944954128440367,0.7857142857142857,0.41379310344827586,0.4036697247706422,0.4856879629629629,0.5573916666666666,0.46613214285714294,0.3523809523809524,9.362616822429906,0.29679802955665024,23.0,4.0,6.0,16.0,2.0,2.0,5.0,2.0,12.0,64.0,4.0,1.0,26.0,2.0,9.0,6.0,11.0,13.0,9.0,6.0,3.0,,,,2.0,4.0,4.0,5.0,2.0,10.0,,,,13.0,17.0,,2.0,0.6808510638297872,0.7111111111111111,0.38461538461538464,0.35714285714285715,0.4,0.01834862385321101,0.07142857142857142,0.08176100628930817,0.07462686567164178,0.022727272727272728,0.064,0.14705882352941177,0.18840579710144928,0.14893617021276595,0.34615384615384615,0.6538461538461539,0.5476190476190477,0.5897435897435898,0.6956521739130435,0.625,0.37209302325581395,0.37209302325581395,0.6875,0.01834862385321101,0.36363636363636365,,0.5,0.08547008547008547,0.08695652173913043,0.11428571428571428,37.6,,,,,,,,1.0,,1.0,,,1.0,,1.0,,,,3.0,1.0,,,,,,,,,,,,,,0.07142857142857142,,,,,0.034482758620689655,,,,2.0,,,,,1.0,,,,,1.0,,,,,,True,
2738,1610612744,Andre Iguodala,Andre Iguodala,2738,GSW,26861.0,448,108,931,917,251,300,117,1848,22,3,3.0,1.0,4,14.0,20,40,6.0,103,979,3,3.0,5,4.0,31.0,10,2.0,24.0,66.0,15.0,156.0,4.0,1.0,27.0,33.0,1.0,61.0,13,74,3.0,16,3.0,13.0,8.0,3.0,24,5.0,16,25,23.0,2.0,16.0,1.0,17.0,5.0,17.0,31.0,251,1.0,0.5,0.6,0.532967032967033,0.7105263157894737,0.5202020202020202,0.6739130434782609,0.05,0.25,11.495327102803738,0.6666666666666666,0.05263157894736842,0.041666666666666664,0.13095238095238096,0.01639344262295082,0.140625,0.13513513513513514,0.026607538802660754,0.021739130434782608,0.10576923076923077,0.14743589743589744,0.06382978723404255,0.24175824175824176,0.04395604395604396,0.25,0.3333333333333333,0.15384615384615385,0.375,0.15789473684210525,0.8021978021978022,0.5388044444444445,0.61422,0.5079888888888888,0.30097087378640774,8.329999999999998,0.2696025778732546,15.0,3.0,2.0,4.0,31.0,51.0,3.0,,12.0,30.0,2.0,31.0,42.0,9.0,26.0,4.0,12.0,8.0,18.0,9.0,9.0,,1.0,,1.0,,1.0,1.0,,7.0,,,2.0,10.0,8.0,,1.0,0.75,0.7894736842105263,1.0,0.75,0.6666666666666666,0.5604395604395604,0.045454545454545456,0.03864734299516908,0.029411764705882353,,0.018292682926829267,0.11627906976744186,0.15384615384615385,0.14285714285714285,0.1111111111111111,0.47058823529411764,0.6818181818181818,0.7142857142857143,0.6666666666666666,1.0,0.2857142857142857,0.2857142857142857,1.0,0.34065934065934067,1.0,,0.6666666666666666,0.07142857142857142,0.14893617021276595,0.11650485436893204,25.18039215686274,10.0,20.0,3.0,3.0,4.0,9.0,,2.0,4.0,10.0,19.0,2.0,5.0,7.0,14.0,51.0,6.0,9.0,2.0,3.0,0.8947368421052632,0.37254901960784315,0.4,0.5,0.37254901960784315,0.21978021978021978,0.5,0.5,0.9,0.2903225806451613,0.2903225806451613,0.8888888888888888,0.375,0.25,,,0.21052631578947367,0.75,0.5263157894736842,0.4,0.2903225806451613,,,,,2.0,,,,0.6666666666666666,1.0,,,,,,,,True,
201142,1610612744,Kevin Durant,Kevin Durant,201142,GSW,34949.0,582,170,1225,1231,421,501,157,2456,79,8,29.0,42.0,94,90.0,148,263,140.0,541,1321,22,47.0,85,76.0,218.0,194,11.0,40.0,102.0,32.0,244.0,8.0,1.0,48.0,49.0,3.0,100.0,14,114,3.0,39,9.0,23.0,20.0,16.0,59,20.0,14,31,109.0,7.0,155.0,21.0,18.0,10.0,20.0,218.0,421,20.0,0.5627376425855514,0.5529411764705883,0.5463215258855586,0.5634920634920635,0.6135321100917431,0.6536144578313253,0.04182509505703422,0.0425531914893617,35.13129879347055,0.6610169491525424,0.09375,0.037037037037037035,0.14497041420118342,0.026402640264026403,0.19672131147540983,0.16666666666666666,0.023090586145648313,0.0297029702970297,0.12413793103448276,0.22388059701492538,0.017857142857142856,0.21525885558583105,0.2561307901907357,0.44680851063829785,0.4666666666666667,0.2452316076294278,0.25,0.23015873015873015,0.4986376021798365,0.47713142076502707,0.47620833333333334,0.4727755999999998,0.4029574861367837,10.071482889733845,0.3436734693877551,56.0,6.0,21.0,50.0,101.0,104.0,15.0,5.0,53.0,102.0,6.0,101.0,62.0,8.0,36.0,10.0,16.0,5.0,8.0,6.0,2.0,1.0,5.0,1.0,1.0,5.0,1.0,2.0,10.0,57.0,2.0,1.0,2.0,6.0,12.0,,4.0,0.34459459459459457,0.35172413793103446,0.6818181818181818,0.75,0.7794117647058824,0.28337874659400547,0.05063291139240506,0.019230769230769232,0.041666666666666664,0.009433962264150943,0.018691588785046728,0.021739130434782608,0.16822429906542055,0.1511627906976744,0.06976744186046512,0.6,0.7088607594936709,0.7466666666666667,0.4642857142857143,0.19047619047619047,0.5555555555555556,0.5747126436781609,0.34,0.27520435967302453,0.75,0.16666666666666666,0.7241379310344828,0.13975903614457832,0.18387096774193548,0.09796672828096119,26.6701923076923,1.0,3.0,,1.0,2.0,34.0,6.0,10.0,15.0,39.0,35.0,6.0,10.0,16.0,41.0,45.0,60.0,34.0,2.0,1.0,0.42857142857142855,0.33653846153846156,0.6,0.3902439024390244,0.33653846153846156,0.008174386920980926,0.3333333333333333,0.3333333333333333,,0.33663366336633666,0.34,0.4411764705882353,,0.3125,0.6,1.0,0.015873015873015872,0.5,0.30952380952380953,0.38461538461538464,0.33663366336633666,1.0,,0.009615384615384616,,,,,1.0,,,0.009523809523809525,,6.0,1.0,0.03333333333333333,0.009900990099009901,,True,
202691,1610612744,Klay Thompson,Klay Thompson,202691,GSW,35046.0,584,-46,1188,1192,182,220,143,2380,49,3,5.0,23.0,54,120.0,109,223,44.0,400,1384,19,15.0,23,6.0,69.0,42,8.0,16.0,40.0,7.0,96.0,4.0,1.0,31.0,28.0,3.0,62.0,5,67,1.0,15,4.0,11.0,12.0,4.0,27,6.0,15,32,62.0,4.0,56.0,3.0,16.0,4.0,16.0,69.0,182,2.0,0.48878923766816146,0.6521739130434783,0.4903581267217631,0.6702127659574468,0.5141752577319587,0.68,0.03587443946188341,0.09259259259259259,30.69526627218935,0.5555555555555556,0.1111111111111111,0.05263157894736842,0.08459214501510574,0.012345679012345678,0.13963963963963963,0.10669077757685352,0.006872852233676976,0.03125,0.05194805194805195,0.14606741573033707,0.005050505050505051,0.1349862258953168,0.1487603305785124,0.42592592592592593,0.46938775510204084,0.3305785123966942,0.07894736842105263,0.10638297872340426,0.5206611570247934,0.48691763085399437,0.5021404761904761,0.49255851063829803,0.1725,12.61255605381166,0.1531986531986532,35.0,1.0,4.0,51.0,119.0,140.0,7.0,3.0,29.0,176.0,2.0,119.0,24.0,9.0,13.0,3.0,8.0,,19.0,13.0,6.0,,4.0,,1.0,4.0,1.0,,1.0,22.0,,,2.0,10.0,6.0,,2.0,0.8073394495412844,0.8148148148148148,0.3684210526315789,0.34210526315789475,0.3625,0.3856749311294766,0.061224489795918366,,0.009523809523809525,,,,0.10679611650485436,0.12162162162162163,0.11363636363636363,0.375,0.7142857142857143,0.7608695652173914,0.8857142857142857,0.5652173913043478,0.425,0.425,0.8627450980392157,0.3278236914600551,0.3333333333333333,,0.8,0.06233766233766234,0.09016393442622951,0.0725,25.81357142857143,7.0,21.0,8.0,1.0,2.0,39.0,2.0,11.0,10.0,22.0,46.0,4.0,19.0,11.0,24.0,117.0,21.0,39.0,3.0,,0.8478260869565217,0.32857142857142857,0.21052631578947367,0.4583333333333333,0.32857142857142857,0.05785123966942149,0.3333333333333333,0.3333333333333333,0.8571428571428571,0.3277310924369748,0.3305084745762712,0.8461538461538461,0.21052631578947367,0.2894736842105263,0.18181818181818182,1.0,0.0425531914893617,0.5,0.46808510638297873,0.45454545454545453,0.3277310924369748,1.0,,0.007142857142857143,,2.0,,,2.0,0.25,1.0,0.014184397163120567,,3.0,,,0.008403361344537815,1.0,True,
1628980,1610612744,Jacob Evans,Jacob Evans,1628980,GSW,6245.0,104,-16,217,222,73,96,24,439,5,1,,2.0,4,13.0,6,22,,15,241,2,3.0,5,,9.0,4,1.0,5.0,14.0,4.0,33.0,2.0,,7.0,3.0,,10.0,4,14,1.0,5,,5.0,1.0,,6,1.0,8,14,1.0,,,,1.0,1.0,1.0,9.0,73,,0.2727272727272727,0.6,0.2777777777777778,0.5625,0.2777777777777778,0.5625,0.045454545454545456,,13.75,0.8333333333333334,,,0.05263157894736842,0.031746031746031744,0.175,0.10309278350515463,0.041666666666666664,0.043478260869565216,0.043478260869565216,0.17647058823529413,0.05263157894736842,0.18518518518518517,0.14814814814814814,0.5,0.5,0.48148148148148145,0.3333333333333333,,0.37037037037037035,0.4446314814814815,0.515125,0.40826875,0.6,12.854545454545452,0.33640552995391704,,,,4.0,5.0,5.0,1.0,,5.0,8.0,,5.0,9.0,1.0,3.0,2.0,4.0,2.0,2.0,1.0,1.0,,,,,,,,,,,,,,1.0,,4.0,0.6666666666666666,0.6666666666666666,0.5,0.8333333333333334,0.8333333333333334,0.18518518518518517,0.2,0.06060606060606061,0.07692307692307693,,,0.3333333333333333,0.0625,0.05555555555555555,0.16666666666666666,1.0,,,,1.0,0.3076923076923077,0.3076923076923077,0.5,0.18518518518518517,,,,,,0.3333333333333333,26.139999999999997,,,,,,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,3.0,3.0,,1.0,,1.0,1.0,0.2,1.0,0.3333333333333333,0.2,,,,,0.2,0.2,1.0,,0.3333333333333333,1.0,1.0,,,0.375,0.3333333333333333,0.2,,,,,,,,,,,,,,,,,,True,
