EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,FTA,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFtPoints,PtsPutbacks,FTDefRebounds,Travels,Loose Ball Fouls,3pt And 1 Free Throw Trips,Blocked3s,BlockedAtRim,BlockedCorner3,RecoveredBlocks,Defensive 3 Seconds Violations,ShortMidRangePctBlocked,DefFTReboundPct,OffArc3ReboundPct,BlocksRecoveredPct,ShortMidRangePctAssisted,Corner3PctAssisted,SecondChanceAtRimAccuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,Fg3aBlocked,DefensiveGoaltends,FG3APctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,OffLongMidRangeReboundPct,Charge Fouls Drawn,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,BlockedArc3,LostBallOutOfBoundsTurnovers,Loose Ball Fouls Drawn,BlockedLongMidRange,SecondChanceAtRimPctAssisted,Arc3PctBlocked,FTOffRebounds,StepOutOfBoundsTurnovers,Charge Fouls,OffFTReboundPct,on,HeaveMakes,Clear Path Fouls,OffensiveGoaltends,3SecondViolations
101108,1610612745,Chris Paul,Chris Paul,101108,HOU,11715.0,195,61,411,404,138.0,182,33.0,815,4.0,8.0,1.0,1.0,3.0,7.0,23.0,8.0,17.0,1.0,4.0,1.0,1.0,10.0,32.0,4.0,17.0,19.0,48.0,11.0,36.0,25.0,96.0,382,1.0,5.0,1.0,1.0,5.0,3.0,12.0,4.0,17.0,25.0,43.0,6.0,32.0,3.0,30.0,1.0,31.0,10.0,1.0,25.0,26.0,51.0,20.0,6.0,16.0,5.0,4.0,128.0,1.0,2.0,22.0,15.0,37.0,3.0,40.0,1.0,14.0,5.0,9.0,15.0,7.0,12.0,10.0,3.0,25.0,2.0,5.0,4.0,13.0,2.0,17.0,26.0,2.0,1.0,2.0,8.0,1.0,1.0,1.0,43.0,138.0,4.0,7.0,0.15789473684210525,0.15789473684210525,0.09090909090909091,0.3055555555555556,1.0,0.23529411764705882,0.3142857142857143,0.3958333333333333,0.2,0.25,0.4226190476190476,0.4166666666666667,0.3103448275862069,0.49473684210526314,0.4166666666666667,0.5125,0.42857142857142855,0.020833333333333332,0.125,26.905829596412556,0.6,0.12931034482758622,0.022988505747126436,0.2857142857142857,0.009900990099009901,0.19170984455958548,0.015957446808510637,0.038461538461538464,0.027777777777777776,0.038461538461538464,0.18604651162790697,0.07317073170731707,0.125,0.32142857142857145,0.19047619047619047,0.02127659574468085,0.09523809523809523,0.5,0.5714285714285714,0.5,0.27380952380952384,0.30434782608695654,0.30434782608695654,0.20238095238095238,0.47058823529411764,0.47058823529411764,0.125,0.047619047619047616,0.25,0.25,0.38095238095238093,0.3125,0.3125,0.1,0.16666666666666666,0.16666666666666666,1.0,0.10344827586206896,0.3333333333333333,0.5862068965517241,0.23529411764705882,0.5238095238095238,0.3225806451612903,0.4609487951807228,0.42876000000000003,0.43254107142857146,0.034482758620689655,0.02040816326530612,0.05263157894736842,0.052083333333333336,0.4479166666666667,11.214583333333332,26.533333333333328,0.3357664233576642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
101123,1610612745,Gerald Green,Gerald Green,101123,HOU,20176.0,336,33,690,688,245.0,288,66.0,1378,8.0,11.0,3.0,2.0,3.0,5.0,14.0,1.0,6.0,9.0,20.0,1.0,4.0,29.0,74.0,12.0,27.0,14.0,31.0,38.0,94.0,12.0,154.0,765,4.0,6.0,2.0,9.0,15.0,5.0,8.0,14.0,33.0,4.0,56.0,16.0,12.0,102.0,12.0,1.0,73.0,29.0,4.0,6.0,1.0,7.0,,1.0,5.0,,1.0,15.0,7.0,3.0,23.0,15.0,41.0,10.0,51.0,2.0,6.0,6.0,,10.0,,7.0,4.0,3.0,14.0,2.0,4.0,16.0,29.0,1.0,11.0,15.0,,3.0,3.0,1.0,5.0,,7.0,56.0,243.0,3.0,1.0,0.5714285714285714,0.7272727272727273,0.8947368421052632,0.40425531914893614,0.2222222222222222,0.42424242424242425,0.40860215053763443,0.45161290322580644,0.6666666666666666,0.625,0.568,0.4666666666666667,0.6341463414634146,0.5877862595419847,0.46875,0.6511627906976745,0.752,0.12903225806451613,0.18181818181818182,19.053876478318003,0.7142857142857143,0.08823529411764706,0.022900763358778626,0.1678832116788321,0.038461538461538464,0.1237785016286645,0.03194888178913738,0.0196078431372549,0.03508771929824561,,0.11666666666666667,0.08333333333333333,0.05263157894736842,0.19791666666666666,0.0975609756097561,0.030303030303030304,0.088,0.7272727272727273,0.8888888888888888,0.625,0.112,0.35714285714285715,0.4166666666666667,0.048,0.16666666666666666,0.16666666666666666,1.0,0.16,0.45,0.45,0.592,0.3918918918918919,0.3918918918918919,0.8620689655172413,0.2,0.26666666666666666,0.25,0.07317073170731707,0.6666666666666666,0.6585365853658537,0.4444444444444444,0.84,0.3972602739726027,0.535646370967742,0.5398285714285714,0.53533125,0.046153846153846156,0.08823529411764706,0.03125,0.09740259740259741,0.36363636363636365,8.135483870967743,25.363829787234035,0.35507246376811596,3.0,2.0,6.0,1.0,5.0,1.0,6.0,3.0,3.0,1.0,1.0,2.0,5.0,2.0,6.0,1.0,0.14285714285714285,0.08823529411764706,0.04861111111111111,0.8571428571428571,0.4,1.0,1.0,1.0,0.3333333333333333,0.2,1.0,0.14634146341463414,0.3333333333333333,,,,,,,,,,,,,,,,,,,,True,,,,
1627863,1610612745,Danuel House Jr.,Danuel House Jr.,1627863,HOU,12787.0,213,16,434,429,145.0,169,46.0,863,8.0,14.0,,3.0,5.0,1.0,1.0,1.0,2.0,9.0,16.0,1.0,1.0,6.0,21.0,1.0,7.0,10.0,17.0,15.0,37.0,12.0,77.0,489,1.0,1.0,2.0,4.0,9.0,3.0,5.0,3.0,10.0,6.0,21.0,14.0,6.0,42.0,3.0,,21.0,6.0,1.0,5.0,6.0,11.0,4.0,2.0,4.0,1.0,,28.0,5.0,1.0,13.0,16.0,29.0,6.0,35.0,1.0,5.0,4.0,1.0,4.0,1.0,1.0,3.0,3.0,7.0,2.0,1.0,13.0,16.0,2.0,6.0,15.0,,6.0,1.0,,3.0,1.0,3.0,21.0,145.0,,,0.7,0.7,0.9333333333333333,0.40540540540540543,0.5,0.3,0.40540540540540543,0.5882352941176471,1.0,0.6,0.6018518518518519,0.8,0.5,0.6311475409836066,0.75,0.5833333333333334,0.6851851851851852,0.058823529411764705,,14.020618556701033,0.5714285714285714,0.16161616161616163,0.011235955056179775,0.15476190476190477,0.04201680672268908,0.15846994535519127,0.028846153846153848,,,,0.12121212121212122,0.10526315789473684,0.2857142857142857,0.1774193548387097,0.09090909090909091,0.04,0.25925925925925924,0.5714285714285714,0.5714285714285714,0.75,0.018518518518518517,1.0,1.0,0.037037037037037035,0.5,1.0,1.0,0.2962962962962963,0.5625,0.6,0.3888888888888889,0.2857142857142857,0.2857142857142857,1.0,,0.2,1.0,0.3333333333333333,0.6,0.4666666666666667,0.14285714285714285,0.9444444444444444,0.2857142857142857,0.5469018518518519,0.5556,0.52732,0.11475409836065574,0.2608695652173913,0.02631578947368421,0.11688311688311688,0.2727272727272727,3.7941176470588234,24.65675675675676,0.33410138248847926,,2.0,3.0,1.0,3.0,1.0,,,,,,,2.0,,1.0,,,,0.052083333333333336,0.3333333333333333,,0.8888888888888888,,,0.6,0.3333333333333333,1.0,0.2,0.6666666666666666,1.0,1.0,0.02702702702702703,0.5,0.0625,0.05555555555555555,,,,,,,,,,,,,,True,,,,
200782,1610612745,PJ Tucker,PJ Tucker,200782,HOU,15360.0,256,37,512,510,125.0,217,52.0,1022,5.0,13.0,7.0,1.0,2.0,4.0,9.0,,,5.0,16.0,,3.0,2.0,9.0,,1.0,9.0,22.0,7.0,25.0,1.0,40.0,527,3.0,8.0,,5.0,7.0,4.0,5.0,1.0,4.0,,11.0,12.0,6.0,21.0,,,9.0,2.0,3.0,2.0,5.0,7.0,4.0,1.0,1.0,1.0,,19.0,14.0,4.0,14.0,21.0,42.0,18.0,60.0,3.0,9.0,6.0,3.0,2.0,1.0,2.0,1.0,,3.0,2.0,,10.0,22.0,,10.0,7.0,,1.0,,3.0,3.0,2.0,4.0,11.0,122.0,4.0,2.0,0.6666666666666666,1.0,1.0,0.28,,0.25,0.28,0.4090909090909091,0.375,0.8,0.4148936170212766,0.23076923076923078,0.6111111111111112,0.4,0.2692307692307692,0.4583333333333333,0.5319148936170213,0.13636363636363635,0.23076923076923078,9.281961471103328,0.6666666666666666,0.15217391304347827,0.03773584905660377,0.1320754716981132,0.09929078014184398,0.14344262295081966,0.0728744939271255,,0.043478260869565216,0.13043478260869565,0.08196721311475409,0.2,0.2222222222222222,0.12162162162162163,0.15625,0.10714285714285714,0.2765957446808511,0.38461538461538464,0.5,0.4,0.19148936170212766,0.4444444444444444,0.4444444444444444,,,,,0.3404255319148936,0.3125,0.3125,0.19148936170212766,0.2222222222222222,0.2222222222222222,1.0,0.5384615384615384,0.23076923076923078,,0.2222222222222222,0.5,0.1111111111111111,,0.8085106382978723,0.2222222222222222,0.5536893617021277,0.59389,0.5146333333333334,0.02127659574468085,0.045454545454545456,,0.175,0.275,4.045454545454546,23.96,0.244140625,3.0,1.0,3.0,,2.0,1.0,6.0,7.0,,1.0,,1.0,1.0,,3.0,,,0.23333333333333334,0.09322033898305085,0.75,1.0,1.0,0.42857142857142855,,0.15384615384615385,,,0.3333333333333333,0.3333333333333333,,,,,,0.14285714285714285,3.0,1.0,1.0,1.0,,,,,,,,,,True,,,,
2403,1610612745,Nene,Nene,2403,HOU,32748.0,546,101,1121,1109,355.0,446,105.0,2230,38.0,55.0,10.0,7.0,12.0,9.0,28.0,13.0,30.0,,,,,,3.0,,,60.0,113.0,,3.0,31.0,151.0,1181,6.0,11.0,,,20.0,13.0,26.0,,,8.0,34.0,94.0,26.0,,,,3.0,,9.0,8.0,18.0,26.0,13.0,5.0,4.0,2.0,2.0,70.0,12.0,22.0,28.0,52.0,89.0,34.0,123.0,2.0,18.0,14.0,4.0,5.0,,4.0,6.0,1.0,11.0,,5.0,41.0,87.0,3.0,52.0,47.0,,25.0,,2.0,15.0,1.0,15.0,34.0,352.0,13.0,2.0,0.7833333333333333,0.8545454545454545,,,,,,0.5309734513274337,0.5454545454545454,0.5,0.5172413793103449,0.5454545454545454,0.5,0.5551470588235294,0.625,0.5483870967741935,0.02586206896551724,0.07964601769911504,0.07272727272727272,11.893203883495147,0.45454545454545453,0.17869415807560138,0.10091743119266056,0.12389380530973451,0.03934426229508197,0.15473887814313347,0.06500956022944551,0.1348314606741573,0.08888888888888889,0.03278688524590164,0.1826086956521739,0.19469026548672566,0.14285714285714285,0.10493827160493827,0.171875,0.043478260869565216,0.47413793103448276,0.6909090909090909,0.7450980392156863,0.7368421052631579,0.2413793103448276,0.32142857142857145,0.391304347826087,0.25862068965517243,0.43333333333333335,0.43333333333333335,1.0,,,,0.02586206896551724,,,,0.9090909090909091,,,0.46153846153846156,0.5833333333333334,,,0.5,,0.4927051724137931,0.5147999999999999,0.49856153846153844,0.1865671641791045,0.19083969465648856,,0.13245033112582782,0.2251655629139073,7.276991150442478,27.433333333333334,0.31668153434433544,6.0,,,,,8.0,10.0,9.0,,10.0,,,13.0,,8.0,1.0,0.17857142857142858,0.16666666666666666,0.040983606557377046,0.5333333333333333,0.6666666666666666,,0.6,,,,,,,,1.0,,,,0.05128205128205128,3.0,4.0,7.0,,1.0,7.0,1.0,0.16666666666666666,,,,,,True,,,,
201569,1610612745,Eric Gordon,Eric Gordon,201569,HOU,13842.0,231,104,480,469,132.0,180,47.0,949,21.0,34.0,2.0,6.0,7.0,7.0,14.0,2.0,4.0,2.0,10.0,,1.0,23.0,53.0,2.0,12.0,30.0,52.0,25.0,63.0,20.0,155.0,471,1.0,2.0,2.0,5.0,8.0,9.0,13.0,3.0,16.0,4.0,31.0,24.0,36.0,63.0,12.0,,53.0,23.0,10.0,7.0,7.0,14.0,5.0,2.0,6.0,1.0,,35.0,2.0,,10.0,4.0,15.0,2.0,17.0,1.0,4.0,3.0,1.0,8.0,1.0,5.0,4.0,3.0,12.0,,4.0,8.0,15.0,,18.0,22.0,,11.0,1.0,,1.0,,2.0,31.0,131.0,4.0,,0.4,0.4,0.84,0.3968253968253968,0.4,0.1875,0.3968253968253968,0.5769230769230769,0.5,0.6923076923076923,0.5869565217391305,0.5714285714285714,0.46551724137931033,0.625,0.5714285714285714,0.5,0.5478260869565217,0.19230769230769232,0.20588235294117646,25.563909774436087,0.6666666666666666,0.032,,0.10989010989010989,0.014814814814814815,0.06481481481481481,0.00909090909090909,,,0.03225806451612903,0.017857142857142856,0.06666666666666667,,0.08823529411764706,0.17391304347826086,0.02127659574468085,0.2956521739130435,0.6176470588235294,0.7777777777777778,0.3333333333333333,0.12173913043478261,0.5,0.6363636363636364,0.034782608695652174,0.5,0.5,0.5,0.08695652173913043,0.2,0.2,0.4608695652173913,0.4339622641509434,0.4423076923076923,0.8260869565217391,0.2857142857142857,0.14285714285714285,,0.2413793103448276,0.8571428571428571,0.41379310344827586,0.16666666666666666,0.8434782608695652,0.4339622641509434,0.5102965217391304,0.5824333333333334,0.502503448275862,0.0967741935483871,0.18333333333333332,0.015625,0.05161290322580645,0.2,4.309615384615383,26.04444444444444,0.275,1.0,1.0,4.0,2.0,4.0,,,1.0,2.0,1.0,,1.0,1.0,,1.0,,0.21428571428571427,0.038461538461538464,0.009615384615384616,0.5,0.5714285714285714,1.0,0.5,,0.5714285714285714,0.5,1.0,0.13793103448275862,0.25,1.0,,0.015873015873015872,,,,1.0,,3.0,1.0,1.0,1.0,,,0.018867924528301886,,,,,True,,,,
201935,1610612745,James Harden,James Harden,201935,HOU,19376.0,323,71,652,635,211.0,257,64.0,1287,40.0,65.0,9.0,8.0,17.0,17.0,45.0,5.0,10.0,4.0,9.0,,2.0,52.0,146.0,25.0,60.0,62.0,120.0,56.0,155.0,112.0,404.0,684,7.0,13.0,7.0,14.0,50.0,16.0,38.0,27.0,64.0,46.0,159.0,6.0,118.0,18.0,150.0,1.0,145.0,52.0,12.0,30.0,26.0,56.0,16.0,10.0,23.0,5.0,2.0,138.0,4.0,7.0,21.0,28.0,70.0,12.0,82.0,7.0,18.0,9.0,9.0,25.0,5.0,13.0,18.0,12.0,43.0,1.0,11.0,6.0,30.0,4.0,86.0,129.0,3.0,48.0,10.0,7.0,4.0,2.0,4.0,158.0,208.0,5.0,5.0,0.04838709677419355,0.04838709677419355,0.10714285714285714,0.36129032258064514,0.5,0.421875,0.36363636363636365,0.5166666666666667,0.5384615384615384,0.42105263157894735,0.5309090909090909,0.6481481481481481,0.553921568627451,0.6112804878048781,0.7272727272727273,0.6370967741935484,0.5636363636363636,0.1,0.1076923076923077,51.10497237569061,0.5813953488372093,0.1590909090909091,0.0546875,0.16279069767441862,0.022222222222222223,0.16065573770491803,0.03571428571428571,0.06557377049180328,0.05454545454545454,0.034482758620689655,0.16666666666666666,0.1746031746031746,0.11428571428571428,0.1797752808988764,0.125,0.05263157894736842,0.23636363636363636,0.6153846153846154,0.6896551724137931,0.05,0.16363636363636364,0.37777777777777777,0.425,0.03636363636363636,0.5,0.5,,0.03272727272727273,0.4444444444444444,0.4444444444444444,0.5309090909090909,0.3561643835616438,0.36363636363636365,0.11538461538461539,0.3333333333333333,0.07407407407407407,,0.16666666666666666,0.47058823529411764,0.5882352941176471,0.4166666666666667,0.8,0.3586206896551724,0.5055483576642336,0.5142857142857143,0.4812306930693069,0.1806853582554517,0.3037974683544304,0.06134969325153374,0.12376237623762376,0.3935643564356436,5.433333333333334,26.27806451612903,0.3236196319018405,5.0,2.0,4.0,7.0,12.0,15.0,,21.0,,2.0,2.0,,2.0,,,,0.1111111111111111,0.65625,0.019867549668874173,,0.058823529411764705,,0.5555555555555556,,0.4444444444444444,0.5833333333333334,,0.0392156862745098,0.5,3.0,,0.01935483870967742,,,,,1.0,10.0,,4.0,,,0.2,0.02054794520547945,1.0,3.0,2.0,0.05263157894736842,True,,,,
202688,1610612745,Brandon Knight,Brandon Knight,202688,HOU,2923.0,49,-4,98,100,36.0,40,11.0,198,1.0,1.0,,,,,1.0,1.0,2.0,,3.0,,,2.0,13.0,1.0,4.0,2.0,4.0,2.0,16.0,4.0,14.0,112,,1.0,,,,,,1.0,5.0,4.0,7.0,2.0,2.0,3.0,3.0,,13.0,2.0,,2.0,3.0,5.0,3.0,,1.0,,1.0,13.0,,,3.0,4.0,7.0,,7.0,,,,,1.0,,,,1.0,1.0,,,2.0,6.0,,4.0,5.0,,2.0,,1.0,,,,7.0,36.0,1.0,1.0,0.5,0.5,0.5,0.125,,0.2,0.125,0.5,,,0.25,,0.3,0.3181818181818182,,0.5,0.8,,,21.10091743119266,1.0,0.18181818181818182,,0.12,,0.14893617021276595,,,,,0.125,0.25,,0.17647058823529413,,,0.05,1.0,1.0,1.0,0.05,,,0.1,0.5,0.5,,0.15,,,0.65,0.15384615384615385,0.15384615384615385,0.5,,,,,,0.8,0.25,0.85,0.15384615384615385,0.5450775,0.3756,0.52701,0.09523809523809523,0.4,,,0.5,11.575,25.2625,0.3673469387755102,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,1.0,,,,,,,,,,,True,,,,
202697,1610612745,Iman Shumpert,Iman Shumpert,202697,HOU,5307.0,88,7,185,185,62.0,72,16.0,370,2.0,3.0,1.0,,,,,2.0,4.0,1.0,4.0,,,4.0,8.0,1.0,1.0,4.0,7.0,5.0,12.0,,23.0,195,1.0,1.0,,1.0,2.0,,1.0,1.0,3.0,,3.0,4.0,4.0,15.0,,,8.0,4.0,1.0,1.0,4.0,5.0,3.0,1.0,,1.0,,14.0,2.0,1.0,7.0,5.0,14.0,3.0,17.0,,3.0,,3.0,3.0,1.0,1.0,1.0,2.0,4.0,1.0,1.0,6.0,10.0,,2.0,,,,,,1.0,1.0,1.0,3.0,62.0,2.0,,0.5,0.6666666666666666,1.0,0.4166666666666667,,0.3333333333333333,0.4166666666666667,0.5714285714285714,1.0,,0.6052631578947368,0.5,0.375,0.6052631578947368,0.5,0.375,0.631578947368421,0.14285714285714285,0.3333333333333333,11.274509803921568,0.75,0.11904761904761904,0.020833333333333332,0.15555555555555556,0.047619047619047616,0.13793103448275862,0.03333333333333333,,,0.08333333333333333,0.06666666666666667,0.1875,0.09090909090909091,0.18181818181818182,0.08333333333333333,,0.15789473684210525,0.6666666666666666,1.0,0.5,,,,0.21052631578947367,0.5,0.5,0.5,0.21052631578947367,0.25,0.25,0.42105263157894735,0.5,0.5,1.0,0.5,,,,,0.25,1.0,0.7894736842105263,0.5,0.5228894736842105,,0.5352250000000001,,,,0.08695652173913043,0.13043478260869565,12.728571428571428,24.758333333333336,0.33513513513513515,1.0,,2.0,,1.0,,2.0,2.0,,,,,,,,,,0.2857142857142857,0.03333333333333333,,,1.0,1.0,,0.5,,,0.5,,,,,,,0.07142857142857142,,1.0,,,,,,,,,,,,True,,,,
203085,1610612745,Austin Rivers,Austin Rivers,203085,HOU,18953.0,316,67,656,651,197.0,252,52.0,1307,14.0,24.0,,3.0,6.0,7.0,11.0,,,6.0,10.0,,,16.0,43.0,5.0,15.0,21.0,35.0,22.0,53.0,5.0,113.0,697,,,,1.0,,6.0,9.0,5.0,16.0,3.0,30.0,22.0,20.0,51.0,15.0,1.0,42.0,16.0,4.0,17.0,17.0,34.0,12.0,5.0,5.0,4.0,8.0,85.0,,2.0,12.0,13.0,25.0,2.0,27.0,1.0,8.0,5.0,3.0,4.0,1.0,2.0,4.0,2.0,8.0,1.0,3.0,16.0,32.0,1.0,11.0,10.0,,5.0,,1.0,5.0,4.0,5.0,29.0,194.0,3.0,,0.5238095238095238,0.5238095238095238,0.7727272727272727,0.41509433962264153,,0.3125,0.4230769230769231,0.6,,0.6666666666666666,0.6136363636363636,,0.54,0.6141304347826086,,0.5357142857142857,0.6022727272727273,0.11428571428571428,0.125,14.025245441795231,0.5,0.07428571428571429,0.017391304347826087,0.0851063829787234,,0.07911392405063292,0.006802721088435374,0.02,0.022727272727272728,,0.015384615384615385,0.08108108108108109,0.16666666666666666,0.07216494845360824,0.11363636363636363,0.027777777777777776,0.2727272727272727,0.5833333333333334,0.6666666666666666,0.5714285714285714,0.125,0.6363636363636364,0.7,,,,,0.11363636363636363,0.6,0.6,0.48863636363636365,0.37209302325581395,0.37209302325581395,0.6875,,,,0.24,0.5,0.6,0.3333333333333333,0.875,0.38095238095238093,0.5102942528735633,0.5211,0.46721458333333343,0.054945054945054944,0.13157894736842105,,,0.26548672566371684,4.008571428571428,25.85471698113208,0.3003048780487805,,,1.0,,1.0,,,,,,,,1.0,,3.0,,0.09090909090909091,,,0.6,0.42857142857142855,1.0,,,1.0,,,0.04,,,,,,,,,4.0,2.0,,2.0,,,,,,,,,True,,,,
