EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,Rebounds,Steals,LostBallSteals,ShootingFouls,Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,Usage,DefFTReboundPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PlusMinus,ShortMidRangeFGM,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceArc3FGA,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChancePoints,PtsUnassisted2s,Fg2aBlocked,Corner3Assists,OffThreePtRebounds,OffRebounds,SelfOReb,BadPassSteals,DeadBallTurnovers,Travels,Turnovers,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG2APctBlocked,AtRimPctBlocked,OffThreePtReboundPct,OffFGReboundPct,OffArc3ReboundPct,SelfORebPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceArc3Frequency,SecondChancePointsPct,SecondChanceArc3FGM,SecondChanceFG3M,AtRimAssists,LiveBallTurnovers,BadPassTurnovers,2pt And 1 Free Throw Trips,SecondChanceFg3Pct,ShortMidRangePctBlocked,LiveBallTurnoverPct,LongMidRangePctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,OffTwoPtRebounds,LostBallTurnovers,PenaltyTurnovers,OffTwoPtReboundPct,OffAtRimReboundPct,PenaltyCorner3FGM,PenaltyCorner3FGA,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PtsUnassisted3s,NonShootingPenaltyNonTakeFouls,SecondChanceShotQualityAvg,LostBallOutOfBoundsTurnovers,Charge Fouls,Loose Ball Fouls,Offensive Fouls,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PtsPutbacks,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,on,SecondChanceFtPoints,HeaveAttempts,FTOffRebounds,BadPassOutOfBoundsTurnovers,SecondChanceTurnovers,Charge Fouls Drawn,Offensive Fouls Drawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,OffensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,OffFTReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,SecondChanceAtRimPctAssisted,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Fg3aBlocked,StepOutOfBoundsTurnovers,FG3APctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,Corner3PctBlocked,Blocked3s,BlockedArc3,BlockedCorner3,BlockedLongMidRange,3pt And 1 Free Throw Trips,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Clear Path Fouls
101161,1610612755,Amir Johnson,Amir Johnson,101161,PHI,1228.0,20,46,43,29.0,14,3.0,89,2.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,3.0,2.0,3.0,1.0,3.0,1.0,8.0,46,1.0,1.0,1.0,3.0,1.0,6.0,4.0,3.0,3.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,7.0,1.0,3.0,1.0,5.0,5.0,1.0,1.0,5.0,6.0,2.0,1.0,2.0,1.0,6.0,29.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,1.0,0.5833333333333334,0.625,0.5714285714285714,0.6,0.5,14.285714285714286,1.0,0.1875,0.2,0.19047619047619047,0.09090909090909091,0.5,0.3333333333333333,0.2,0.3333333333333333,1.0,1.0,1.0,0.16666666666666666,0.5,0.3333333333333333,0.3333333333333333,1.0,0.25,1.0,0.75,0.3333333333333333,0.8333333333333334,0.3333333333333333,0.49140000000000006,0.5170750000000001,0.14285714285714285,0.25,0.75,3.3333333333333335,25.3,0.6304347826086957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1627743,1610612755,Demetrius Jackson,Demetrius Jackson,1627743,PHI,2367.0,39,88,86,41.0,40,7.0,174,3.0,5.0,1.0,3.0,1.0,1.0,5.0,,3.0,6.0,9.0,2.0,6.0,4.0,22.0,104,3.0,6.0,,3.0,4.0,10.0,6.0,6.0,5.0,1.0,1.0,4.0,5.0,3.0,1.0,,14.0,,1.0,,1.0,3.0,2.0,,2.0,4.0,4.0,1.0,4.0,,10.0,41.0,0.5,0.5,1.0,0.3333333333333333,,0.3333333333333333,0.6666666666666666,0.5,0.6,0.3333333333333333,0.6470588235294118,0.45454545454545453,0.4,18.75,,0.04,,0.02631578947368421,0.07142857142857142,,,,0.3333333333333333,0.6,0.75,0.6666666666666666,0.06666666666666667,0.3333333333333333,0.2,0.2,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,,0.7333333333333333,0.2,0.5100933333333334,0.47135000000000005,,,0.45454545454545453,6.877777777777777,25.01666666666667,0.4659090909090909,-11.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,6.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,0.5,0.5,0.1111111111111111,0.2,0.07407407407407407,0.04878048780487805,0.08695652173913043,0.16666666666666666,1.0,1.0,1.0,0.2,0.6666666666666666,0.6666666666666666,0.06666666666666667,1.0,1.0,1.0,0.5,0.09090909090909091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1627788,1610612755,Furkan Korkmaz,Furkan Korkmaz,1627788,PHI,2035.0,34,73,72,41.0,30,7.0,145,3.0,5.0,1.0,2.0,4.0,3.0,11.0,2.0,7.0,6.0,10.0,3.0,12.0,3.0,24.0,80,2.0,4.0,2.0,7.0,2.0,12.0,10.0,9.0,11.0,3.0,1.0,,1.0,,,,2.0,,3.0,,3.0,3.0,,,1.0,3.0,3.0,,5.0,3.0,12.0,41.0,0.8333333333333334,0.8333333333333334,1.0,0.25,0.2857142857142857,0.25,0.6,0.5,0.4772727272727273,0.45454545454545453,0.5,0.5,0.5454545454545454,30.864197530864196,,0.12,,0.08333333333333333,0.21428571428571427,,,,0.22727272727272727,0.6,0.75,0.6666666666666666,0.18181818181818182,0.5,0.2727272727272727,0.2727272727272727,1.0,0.18181818181818182,0.5,0.6363636363636364,0.2857142857142857,0.7727272727272727,0.2727272727272727,0.5108022727272727,0.5022363636363636,0.125,0.25,0.5,6.5600000000000005,25.558333333333337,0.5616438356164384,1.0,2.0,1.0,1.0,,1.0,2.0,,,2.0,3.0,2.0,2.0,,,,,,,,1.0,,,,0.75,0.75,0.2,0.2,,,,,0.5,0.6666666666666666,1.0,0.045454545454545456,1.0,1.0,0.045454545454545456,,,,1.0,0.125,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.25,1.0,1.0,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628413,1610612755,Jonah Bolden,Jonah Bolden,1628413,PHI,1388.0,23,53,51,33.0,23,6.0,104,,,,,,1.0,2.0,1.0,2.0,,,1.0,4.0,2.0,5.0,59,,,1.0,2.0,2.0,5.0,,3.0,2.0,1.0,1.0,,1.0,,,1.0,2.0,2.0,4.0,3.0,9.0,11.0,,,2.0,3.0,1.0,,2.0,1.0,5.0,33.0,,,1.0,0.25,0.5,0.25,,,0.375,0.75,0.5,0.8333333333333334,1.0,10.0,0.75,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.14285714285714285,,0.75,0.4,,,,,,0.5,0.5,0.5,1.0,,,1.0,0.5,1.0,0.5,0.5521125,0.5049,0.2,1.0,1.0,,24.224999999999998,0.6226415094339622,-7.0,,,,,2.0,,,,,,,,,1.0,2.0,,,,,1.0,,,,,,,,0.047619047619047616,0.06451612903225806,0.05263157894736842,,,,,,,,0.5,,,,,,,,,1.0,,,,,1.0,,,,1.0,1.0,1.0,0.1,0.2,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629003,1610612755,Shake Milton,Shake Milton,1629003,PHI,481.0,8,19,18,19.0,9,,37,1.0,1.0,1.0,1.0,,1.0,2.0,1.0,2.0,1.0,1.0,2.0,3.0,2.0,10.0,21,1.0,1.0,2.0,3.0,2.0,10.0,,6.0,2.0,1.0,2.0,,2.0,,1.0,,4.0,,1.0,,1.0,1.0,2.0,,1.0,1.0,1.0,,2.0,,10.0,19.0,,,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,0.75,26.31578947368421,,0.2,,0.125,0.2,,,,0.25,1.0,1.0,,,0.5,0.5,0.5,1.0,0.25,1.0,0.5,0.5,1.0,0.5,0.5868875,0.5868875,,,1.0,2.1,25.066666666666666,1.0,3.0,,,,1.0,1.0,,,,,,2.0,,,,,,2.0,,,,1.0,,,,,,,,,,,,,,,,,0.25,1.0,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,1.0,1.0,0.25,1.0,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629013,1610612755,Landry Shamet,Landry Shamet,1629013,PHI,1293.0,22,48,47,24.0,22,5.0,95,2.0,2.0,1.0,1.0,,1.0,6.0,,4.0,3.0,3.0,1.0,7.0,,9.0,50,1.0,1.0,,4.0,,2.0,4.0,,6.0,1.0,,2.0,2.0,2.0,,,6.0,1.0,,,1.0,2.0,2.0,1.0,1.0,3.0,,,,,2.0,24.0,0.6666666666666666,0.6666666666666666,,0.14285714285714285,,0.14285714285714285,1.0,1.0,0.45,0.2,0.45,0.2,0.7,18.51851851851852,,,0.25,0.045454545454545456,,,,0.25,0.2,1.0,1.0,0.5,,0.6,0.16666666666666666,0.16666666666666666,,0.2,1.0,0.8,,0.9,0.16666666666666666,0.51231,0.51803,,,0.2222222222222222,9.133333333333335,25.300000000000004,0.5,4.0,,1.0,1.0,,1.0,3.0,,,3.0,,2.0,,,1.0,1.0,,1.0,,,,,,,,,,,0.058823529411764705,0.043478260869565216,0.06666666666666667,,,,,0.1,1.0,1.0,0.1,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,3.0,2.0,0.5577,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204456,1610612755,T.J. McConnell,T.J. McConnell,204456,PHI,669.0,11,27,25,6.0,14,1.0,52,,1.0,,,2.0,,,,,2.0,5.0,,,,4.0,39,1.0,1.0,,,,2.0,,,,,1.0,1.0,2.0,1.0,,,5.0,,,,,,1.0,,,,,,,,2.0,6.0,,,,,,,0.4,1.0,0.4,1.0,0.4,1.0,,21.428571428571427,,,,,,,,,0.2,,,,0.4,,,,,,,,,0.2,,0.39392,0.4681,,,0.5,12.540000000000001,,0.2222222222222222,-14.0,2.0,,2.0,,,,,,,,4.0,1.0,,,,,1.0,1.0,,1.0,,,,,,0.2,1.0,,,,,1.0,1.0,,0.4,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203488,1610612755,Mike Muscala,Mike Muscala,203488,PHI,1168.0,19,43,43,12.0,16,4.0,86,,,,,,,2.0,,1.0,,,,2.0,,,50,,,,1.0,,,,,2.0,,1.0,1.0,2.0,1.0,,,5.0,2.0,3.0,,5.0,5.0,1.0,,,6.0,,,,,,12.0,,,,,,,,,,,,,1.0,8.333333333333334,,0.21428571428571427,0.2857142857142857,0.23809523809523808,0.5,,,0.4,,,,,,1.0,,,,,,1.0,,1.0,,0.49207500000000004,0.4692,,,,,25.75,0.27906976744186046,-1.0,,,,,,,,,,,,,,,,,1.0,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,3.0,1.0,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1627732,1610612755,Ben Simmons,Ben Simmons,1627732,PHI,628.0,10,22,22,,11,1.0,44,,1.0,,,1.0,,,,,1.0,2.0,,,,2.0,29,,,,,,,,,,,4.0,1.0,5.0,,,,11.0,1.0,,,1.0,1.0,,,1.0,1.0,,,,,,,,,,,,,0.5,,0.5,,0.5,,,17.391304347826086,,,0.125,0.08333333333333333,,,,0.16666666666666666,0.5,,,,0.5,,,,,,,,,0.5,,0.3842,,,,,4.95,,,-4.0,1.0,,,,,,,,,,2.0,,1.0,,,,,,,2.0,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,4.0,2.0,2.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203954,1610612755,Joel Embiid,Joel Embiid,203954,PHI,359.0,6,13,14,,12,1.0,27,2.0,3.0,,,2.0,1.0,1.0,,,3.0,6.0,1.0,1.0,,9.0,25,,,,,,,2.0,3.0,1.0,1.0,,,,,,,,1.0,1.0,,2.0,3.0,,,,1.0,,,,,,,0.3333333333333333,0.5,1.0,1.0,,1.0,0.5,,0.6428571428571429,,0.6428571428571429,,0.14285714285714285,57.14285714285714,,1.0,0.5,0.6666666666666666,,1.0,,0.5,0.42857142857142855,0.6666666666666666,0.6666666666666666,0.5,0.2857142857142857,0.14285714285714285,1.0,1.0,1.0,,,,,0.5714285714285714,1.0,0.5467571428571428,,,,,6.5,26.5,,-14.0,1.0,,1.0,,,,1.0,1.0,,2.0,4.0,,,,1.0,1.0,,,,1.0,,,1.0,1.0,1.0,,,,0.14285714285714285,,0.3333333333333333,0.5,0.5,,0.14285714285714285,,,,,,,,0.2222222222222222,,,,1.0,,,,,1.0,,,,1.0,1.0,,0.16666666666666666,0.3333333333333333,,,,,,1.0,0.6073,,,1.0,,1.0,1.0,2.0,1.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
