EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedAtRim,BlockedCorner3,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,PtsUnassisted3s,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg3aBlocked,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,FG3APctBlocked,Arc3PctBlocked,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ThreePtShootingFoulsDrawnPct,Avg3ptShotDistance,StepOutOfBoundsTurnovers,Technical Free Throw Trips,Corner3PctBlocked,BlockedArc3,on,OffensiveGoaltends,Clear Path Fouls
1627751,1610612759,Jakob Poeltl,Jakob Poeltl,1627751,SAS,76358.0,1273,89.0,2585,2606.0,640.0,594.0,284.0,5191,152.0,220.0,48.0,86.0,42.0,62.0,32.0,65.0,3.0,5.0,187.0,290.0,49.0,423.0,2846.0,51.0,95.0,11.0,113.0,54.0,85.0,26.0,134.0,264.0,110.0,94.0,19.0,60.0,33.0,93.0,25.0,8.0,17.0,18.0,25.0,219.0,52.0,124.0,2.0,77.0,140.0,15.0,232.0,178.0,410.0,22.0,29.0,23.0,6.0,22.0,8.0,15.0,26.0,2.0,7.0,1.0,48.0,8.0,14.0,80.0,124.0,3.0,17.0,6.0,89.0,4.0,14.0,4.0,92.0,12.0,39.0,14.0,67.0,1.0,47.0,1.0,1.0,19.0,68.0,37.0,1.0,3.0,4.0,134.0,640.0,7.0,12.0,0.7058823529411765,0.9428571428571428,0.6448275862068965,0.5368421052631579,0.6352941176470588,0.6448275862068965,0.5368421052631579,0.6352941176470588,0.6389728096676737,0.5280373831775701,0.6320754716981132,0.06551724137931035,0.03636363636363636,0.15384615384615385,0.2,12.915381980130181,0.4583333333333333,0.22727272727272727,0.041666666666666664,0.2023121387283237,0.15327564894932014,0.14025500910746813,0.12177985948477751,0.17485898468976632,0.1423948220064725,0.2222222222222222,0.14634146341463414,0.11643835616438356,0.1267605633802817,0.09722222222222222,0.20155038759689922,0.2248062015503876,0.17045454545454544,0.15294117647058825,0.0967741935483871,0.2619047619047619,0.5441176470588235,0.7586206896551724,0.6909090909090909,0.7169811320754716,0.6578947368421053,0.22413793103448276,0.49230769230769234,0.5818181818181818,0.90625,0.017241379310344827,0.6,0.75,1.0,0.9052631578947369,0.5581395348837209,0.0625,0.7294117647058823,0.6774193548387096,0.7586206896551724,0.5549986206896552,0.5840885714285714,0.5623870588235295,0.12302839116719243,0.12302839116719243,0.26713947990543735,0.31678486997635935,2.9199999999999995,0.24758220502901354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
1627854,1610612759,Bryn Forbes,Bryn Forbes,1627854,SAS,35291.0,588,-65.0,1157,1182.0,150.0,165.0,128.0,2339,12.0,17.0,1.0,1.0,1.0,1.0,19.0,47.0,17.0,51.0,48.0,115.0,19.0,271.0,1343.0,2.0,7.0,,25.0,7.0,15.0,8.0,31.0,50.0,46.0,,7.0,26.0,19.0,45.0,16.0,3.0,7.0,10.0,9.0,109.0,2.0,1.0,,39.0,31.0,1.0,71.0,3.0,74.0,2.0,8.0,6.0,2.0,15.0,1.0,9.0,5.0,,6.0,,20.0,3.0,4.0,17.0,33.0,2.0,1.0,2.0,26.0,,1.0,4.0,21.0,2.0,7.0,4.0,1.0,,1.0,,,,1.0,,,,,31.0,150.0,3.0,4.0,0.5208333333333334,0.5208333333333334,0.41739130434782606,0.2857142857142857,0.4666666666666667,0.5407725321888412,0.5952380952380952,0.38333333333333336,0.5599173553719008,0.5952380952380952,0.45588235294117646,0.06086956521739131,,0.10638297872340426,0.0392156862745098,19.98474446987033,0.75,0.041666666666666664,,0.10472972972972973,0.0024752475247524753,0.1553784860557769,0.011049723756906077,0.12797074954296161,0.005128205128205128,,0.006172839506172839,,0.0125,,0.12244897959183673,0.072,0.136986301369863,0.15151515151515152,0.16981132075471697,0.016260162601626018,,0.07296137339055794,0.7058823529411765,0.7058823529411765,0.5833333333333334,0.2017167381974249,0.40425531914893614,0.4523809523809524,0.631578947368421,0.21888412017167383,0.3333333333333333,0.3469387755102041,0.35294117647058826,0.047619047619047616,1.0,,0.03333333333333333,1.0,0.5793991416309013,0.49724461206896536,0.49788823529411763,0.4750183333333334,0.03361344537815126,0.058333333333333334,0.09225092250922509,0.11439114391143912,12.136521739130432,0.12964563526361278,11.0,17.0,3.0,4.0,1.0,3.0,41.0,101.0,4.0,10.0,2.0,12.0,52.0,118.0,7.0,14.0,3.0,15.0,126.0,30.0,1.0,100.0,41.0,3.0,1.0,1.0,0.8076923076923077,0.4406779661016949,0.5,0.2,0.4444444444444444,0.5064377682403434,0.025423728813559324,0.0297029702970297,0.07296137339055794,0.6470588235294118,0.6470588235294118,1.0,0.4334763948497854,0.40594059405940597,0.41836734693877553,0.7560975609756098,0.19047619047619047,0.75,1.0,0.47619047619047616,0.4,1.0,0.1,0.3333333333333333,0.4,0.16666666666666666,0.41,0.00847457627118644,25.639830508474567,,,,,True,,
1628401,1610612759,Derrick White,Derrick White,1628401,SAS,33581.0,560,62.0,1115,1124.0,154.0,154.0,119.0,2239,36.0,57.0,4.0,7.0,3.0,9.0,33.0,60.0,23.0,47.0,92.0,164.0,28.0,251.0,1200.0,6.0,10.0,,15.0,8.0,22.0,7.0,26.0,76.0,108.0,4.0,10.0,67.0,25.0,92.0,22.0,3.0,34.0,20.0,13.0,209.0,4.0,8.0,,37.0,32.0,1.0,70.0,12.0,82.0,3.0,24.0,13.0,11.0,20.0,6.0,15.0,14.0,1.0,5.0,3.0,34.0,5.0,5.0,20.0,41.0,3.0,2.0,,42.0,2.0,1.0,6.0,39.0,5.0,19.0,3.0,12.0,,8.0,,,4.0,12.0,7.0,,,,26.0,154.0,1.0,3.0,0.41304347826086957,0.4222222222222222,0.5609756097560976,0.6,0.36363636363636365,0.5162037037037037,0.39473684210526316,0.3392857142857143,0.5386266094420601,0.39473684210526316,0.41935483870967744,0.06097560975609756,0.07017543859649122,0.08333333333333333,0.02127659574468085,21.274900398406373,0.5882352941176471,0.045454545454545456,,0.1032258064516129,0.021798365122615803,0.14859437751004015,0.024390243902439025,0.12343470483005367,0.022598870056497175,0.021739130434782608,0.02127659574468085,0.022388059701492536,0.02158273381294964,0.04,0.08849557522123894,0.1076923076923077,0.11940298507462686,0.1407035175879397,0.18,0.030303030303030304,0.5833333333333334,0.2638888888888889,0.631578947368421,0.6792452830188679,0.3888888888888889,0.2777777777777778,0.55,0.6,0.48484848484848486,0.2175925925925926,0.48936170212765956,0.5,0.34782608695652173,0.3684210526315789,0.5714285714285714,,0.32142857142857145,0.3333333333333333,0.5046296296296297,0.4891750000000001,0.5336333333333333,0.4824535714285715,0.08260869565217391,0.10674157303370786,0.05976095617529881,0.10358565737051793,8.758536585365853,0.13811659192825113,,5.0,,,,,13.0,47.0,1.0,9.0,1.0,6.0,13.0,52.0,1.0,9.0,1.0,6.0,33.0,6.0,,47.0,13.0,,,,0.8461538461538461,0.25,0.1111111111111111,0.16666666666666666,0.25,0.24074074074074073,,,0.023148148148148147,,,,0.2175925925925926,0.2765957446808511,0.2765957446808511,0.8461538461538461,,,,0.47368421052631576,0.1111111111111111,1.0,,,0.21428571428571427,0.16666666666666666,0.2765957446808511,,25.471153846153854,1.0,,,,True,,
200746,1610612759,LaMarcus Aldridge,LaMarcus Aldridge,200746,SAS,19619.0,327,-49.0,632,632.0,54.0,65.0,73.0,1264,23.0,32.0,6.0,8.0,2.0,4.0,29.0,62.0,30.0,76.0,82.0,170.0,25.0,198.0,725.0,10.0,19.0,4.0,27.0,5.0,10.0,4.0,14.0,84.0,80.0,12.0,4.0,24.0,7.0,31.0,6.0,1.0,9.0,9.0,6.0,69.0,4.0,15.0,,25.0,39.0,2.0,66.0,19.0,85.0,5.0,4.0,3.0,1.0,6.0,1.0,3.0,8.0,1.0,3.0,1.0,14.0,2.0,2.0,8.0,14.0,2.0,,3.0,29.0,,,,31.0,8.0,15.0,3.0,10.0,,5.0,,,5.0,10.0,7.0,,,,14.0,54.0,,2.0,0.5121951219512195,0.5526315789473685,0.4823529411764706,0.5263157894736842,0.5,0.46756756756756757,0.575,0.45454545454545453,0.5025510204081632,0.6136363636363636,0.5384615384615384,0.023529411764705882,0.03125,0.04838709677419355,,29.10863509749304,0.42857142857142855,0.18181818181818182,,0.23076923076923078,0.058365758754863814,0.18796992481203006,0.05194805194805195,0.2119205298013245,0.05688622754491018,0.1,0.056074766355140186,0.045454545454545456,0.029411764705882353,0.2222222222222222,0.11940298507462686,0.2835820895522388,0.34285714285714286,0.21428571428571427,0.047619047619047616,0.05263157894736842,0.7,0.17297297297297298,0.71875,0.7419354838709677,0.5652173913043478,0.33513513513513515,0.46774193548387094,0.4915254237288136,0.41379310344827586,0.41081081081081083,0.39473684210526316,0.39473684210526316,0.5666666666666667,0.4,0.75,,0.36363636363636365,0.5,0.25405405405405407,0.4535045945945946,0.5246111111111111,0.4717590909090909,0.08290155440414508,0.0847457627118644,0.13636363636363635,0.0707070707070707,11.607058823529414,0.08544303797468354,1.0,3.0,,,,1.0,2.0,12.0,1.0,1.0,,,3.0,15.0,1.0,1.0,,1.0,9.0,,,12.0,2.0,1.0,,1.0,1.0,0.2,1.0,,0.2,0.08108108108108109,0.06666666666666667,,0.016216216216216217,0.3333333333333333,0.5,1.0,0.06486486486486487,0.16666666666666666,0.16666666666666666,1.0,,,,0.05,1.0,1.0,0.09090909090909091,,,,0.16666666666666666,0.0625,25.36666666666667,,1.0,0.3333333333333333,,True,,
201158,1610612759,Marco Belinelli,Marco Belinelli,201158,SAS,44229.0,737,49.0,1517,1538.0,453.0,417.0,159.0,3055,13.0,26.0,2.0,4.0,,4.0,19.0,41.0,26.0,62.0,58.0,129.0,54.0,338.0,1716.0,6.0,14.0,4.0,31.0,11.0,29.0,23.0,102.0,86.0,30.0,,8.0,36.0,30.0,66.0,18.0,12.0,29.0,4.0,3.0,162.0,,5.0,,38.0,24.0,5.0,67.0,5.0,72.0,,11.0,9.0,2.0,27.0,4.0,18.0,9.0,1.0,9.0,3.0,36.0,1.0,13.0,23.0,46.0,,,1.0,48.0,,2.0,8.0,58.0,2.0,13.0,5.0,2.0,,,,,2.0,2.0,1.0,,,,102.0,453.0,4.0,5.0,0.7413793103448276,0.7413793103448276,0.4496124031007752,0.42857142857142855,0.3793103448275862,0.47333333333333333,0.46551724137931033,0.49375,0.5201863354037267,0.5,0.5561797752808989,0.06201550387596899,0.23076923076923078,,0.03225806451612903,21.046443268665488,0.75,0.11904761904761904,,0.0594059405940594,0.012165450121654502,0.12418300653594772,,0.08732394366197183,0.007022471910112359,0.028846153846153848,0.0058823529411764705,0.0072992700729927005,,,0.04,0.056338028169014086,0.08928571428571429,0.13777777777777778,0.08641975308641975,,0.5,0.08666666666666667,0.5,0.65,0.8461538461538461,0.13666666666666666,0.4634146341463415,0.4634146341463415,0.7894736842105263,0.20666666666666667,0.41935483870967744,0.43333333333333335,0.6538461538461539,0.13793103448275862,0.5,1.0,0.05,,0.6566666666666666,0.5015597315436241,0.48950750000000004,0.4941993670886077,0.06624605678233439,0.09285714285714286,0.09171597633136094,0.30177514792899407,12.58449612403101,0.2986156888595913,10.0,28.0,1.0,3.0,3.0,8.0,46.0,143.0,4.0,12.0,16.0,43.0,56.0,171.0,5.0,15.0,19.0,51.0,144.0,24.0,2.0,141.0,46.0,1.0,2.0,8.0,0.8571428571428571,0.32748538011695905,0.3333333333333333,0.37254901960784315,0.33136094674556216,0.57,0.005847953216374269,0.006993006993006993,0.09333333333333334,0.35714285714285715,0.35714285714285715,1.0,0.4766666666666667,0.32167832167832167,0.323943661971831,0.8260869565217391,0.10344827586206896,0.3333333333333333,1.0,0.41379310344827586,0.3333333333333333,0.75,0.1,0.375,0.5375,0.37209302325581395,0.3262411347517731,0.04519774011299435,25.95906432748538,,4.0,,,True,,
201942,1610612759,DeMar DeRozan,DeMar DeRozan,201942,SAS,38787.0,646,-22.0,1286,1290.0,234.0,240.0,147.0,2576,39.0,57.0,4.0,5.0,9.0,12.0,67.0,159.0,39.0,112.0,145.0,328.0,93.0,383.0,1441.0,14.0,24.0,11.0,39.0,30.0,71.0,34.0,94.0,92.0,198.0,,23.0,64.0,56.0,120.0,38.0,18.0,33.0,22.0,9.0,296.0,2.0,13.0,,39.0,42.0,9.0,90.0,15.0,105.0,7.0,30.0,23.0,7.0,41.0,3.0,24.0,14.0,2.0,17.0,3.0,55.0,6.0,8.0,14.0,30.0,1.0,1.0,3.0,105.0,,,5.0,115.0,13.0,53.0,8.0,8.0,,2.0,,,6.0,8.0,6.0,,,,94.0,234.0,2.0,8.0,0.31724137931034485,0.31724137931034485,0.4420731707317073,0.5833333333333334,0.4225352112676056,0.4367469879518072,0.5833333333333334,0.4166666666666667,0.4986842105263158,0.6551724137931034,0.5164835164835165,0.0701219512195122,0.12280701754385964,0.07547169811320754,0.03571428571428571,29.876373626373624,0.7454545454545455,0.32142857142857145,,0.11864406779661017,0.02795698924731183,0.1449814126394052,0.011049723756906077,0.13001605136436598,0.02321981424148607,0.03125,0.036458333333333336,0.01694915254237288,0.012903225806451613,,0.11194029850746269,0.10638297872340426,0.1518987341772152,0.12272727272727273,0.24489795918367346,0.04430379746835443,0.75,0.1716867469879518,0.6842105263157895,0.78,0.38461538461538464,0.4789156626506024,0.42138364779874216,0.4557823129251701,0.22388059701492538,0.3373493975903614,0.3482142857142857,0.3611111111111111,0.41025641025641024,0.20833333333333334,0.8,0.5,0.16666666666666666,0.75,0.18373493975903615,0.43509743202416923,0.46175,0.42042394366197183,0.1424731182795699,0.14402173913043478,0.10182767624020887,0.2454308093994778,10.981402439024386,0.18195956454121306,,1.0,,,,,,3.0,,,,1.0,,4.0,,,,1.0,,,1.0,2.0,,,,,,,,,,0.012048192771084338,,,0.0030120481927710845,,,,0.009036144578313253,,,,,,,,,,,,0.013888888888888888,,,,32.625,1.0,6.0,,,True,,
201988,1610612759,Patty Mills,Patty Mills,201988,SAS,42612.0,710,130.0,1482,1487.0,492.0,457.0,162.0,2969,29.0,45.0,1.0,2.0,8.0,14.0,11.0,26.0,19.0,55.0,59.0,126.0,37.0,365.0,1643.0,2.0,9.0,2.0,30.0,16.0,37.0,22.0,114.0,36.0,82.0,2.0,6.0,63.0,38.0,101.0,33.0,5.0,35.0,21.0,7.0,240.0,3.0,5.0,,33.0,23.0,1.0,57.0,8.0,65.0,1.0,20.0,9.0,11.0,33.0,6.0,21.0,9.0,3.0,12.0,,42.0,,16.0,14.0,36.0,,,,55.0,2.0,4.0,9.0,44.0,2.0,9.0,8.0,2.0,,1.0,,,1.0,2.0,1.0,,,3.0,114.0,492.0,5.0,8.0,0.3050847457627119,0.3103448275862069,0.46825396825396826,0.2222222222222222,0.43243243243243246,0.5206349206349207,0.6086956521739131,0.4791666666666667,0.5464071856287425,0.625,0.5277777777777778,0.047619047619047616,0.06666666666666667,,0.05454545454545454,22.501496110113703,0.7857142857142857,0.022222222222222223,,0.05764411027568922,0.012437810945273632,0.11301369863013698,0.01079136690647482,0.08104196816208394,0.011764705882352941,0.009900990099009901,0.013157894736842105,0.013422818791946308,0.013100436681222707,,0.0547945205479452,0.03496503496503497,0.09090909090909091,0.11764705882352941,0.09859154929577464,0.005847953216374269,0.5,0.14285714285714285,0.6444444444444445,0.6904761904761905,0.27586206896551724,0.08253968253968254,0.4230769230769231,0.4230769230769231,0.5454545454545454,0.1746031746031746,0.34545454545454546,0.36538461538461536,0.21052631578947367,0.08695652173913043,0.5,,0.14583333333333334,0.5714285714285714,0.7428571428571429,0.5174196485623002,0.5197078947368421,0.5055489361702128,0.03987730061349693,0.06766917293233082,0.0821917808219178,0.31232876712328766,10.573015873015871,0.3319838056680162,21.0,42.0,5.0,8.0,8.0,15.0,49.0,147.0,3.0,6.0,12.0,44.0,70.0,189.0,8.0,14.0,20.0,59.0,147.0,63.0,1.0,146.0,49.0,2.0,,4.0,0.7,0.37037037037037035,0.5714285714285714,0.3389830508474576,0.3723404255319149,0.6,0.010582010582010581,0.013605442176870748,0.13333333333333333,0.5,0.5,1.0,0.4666666666666667,0.3333333333333333,0.33793103448275863,0.5714285714285714,0.34782608695652173,0.625,1.0,0.2608695652173913,0.5,0.6666666666666666,0.15625,0.5333333333333333,0.4583333333333333,0.2727272727272727,0.3356164383561644,0.02072538860103627,25.47936507936507,,,,,True,,
200752,1610612759,Rudy Gay,Rudy Gay,200752,SAS,22289.0,371,56.0,758,764.0,176.0,151.0,91.0,1522,22.0,39.0,9.0,12.0,5.0,12.0,30.0,74.0,33.0,55.0,85.0,168.0,36.0,257.0,778.0,15.0,21.0,4.0,37.0,16.0,40.0,12.0,56.0,38.0,132.0,18.0,11.0,22.0,18.0,40.0,14.0,4.0,12.0,7.0,3.0,98.0,8.0,12.0,,37.0,44.0,9.0,90.0,20.0,110.0,5.0,11.0,7.0,4.0,16.0,1.0,9.0,6.0,2.0,7.0,,22.0,,7.0,13.0,26.0,,5.0,1.0,38.0,,,4.0,45.0,7.0,25.0,1.0,8.0,,6.0,,,2.0,8.0,4.0,1.0,,,56.0,176.0,1.0,1.0,0.2235294117647059,0.25,0.5059523809523809,0.7142857142857143,0.4,0.5416666666666666,0.6875,0.4583333333333333,0.5762331838565022,0.74,0.5185185185185185,0.06547619047619048,0.1794871794871795,0.05405405405405406,,28.225806451612904,0.7272727272727273,0.391304347826087,,0.20276497695852536,0.04897959183673469,0.23417721518987342,0.056338028169014086,0.216,0.05167958656330749,0.08771929824561403,0.038461538461538464,0.03571428571428571,0.06363636363636363,0.03125,0.17777777777777778,0.1891891891891892,0.2641509433962264,0.25217391304347825,0.18604651162790697,0.056179775280898875,0.5,0.19117647058823528,0.5641025641025641,0.6875,0.2727272727272727,0.3627450980392157,0.40540540540540543,0.42857142857142855,0.2,0.2696078431372549,0.6,0.6,0.21212121212121213,0.5,0.75,0.1111111111111111,0.25,0.4166666666666667,0.36764705882352944,0.4630918316831683,0.516978125,0.4447627659574468,0.11261261261261261,0.13440860215053763,0.14396887159533073,0.2178988326848249,10.008333333333335,0.23218997361477572,4.0,11.0,1.0,2.0,,1.0,13.0,25.0,,1.0,4.0,7.0,17.0,36.0,1.0,3.0,4.0,8.0,45.0,6.0,2.0,23.0,13.0,,,,0.8823529411764706,0.4722222222222222,0.3333333333333333,0.5,0.5,0.17647058823529413,,,0.05392156862745098,0.36363636363636365,0.36363636363636365,1.0,0.12254901960784313,0.52,0.52,0.8461538461538461,0.08333333333333333,0.5,1.0,0.041666666666666664,,,0.020833333333333332,,0.14583333333333334,0.5714285714285714,0.5652173913043478,,26.224999999999998,1.0,,,,True,,
201967,1610612759,Dante Cunningham,Dante Cunningham,201967,SAS,13920.0,232,-12.0,479,483.0,163.0,127.0,53.0,962,10.0,14.0,5.0,7.0,4.0,7.0,8.0,14.0,,4.0,18.0,32.0,1.0,64.0,527.0,5.0,7.0,1.0,14.0,7.0,11.0,1.0,27.0,20.0,16.0,10.0,3.0,13.0,2.0,15.0,2.0,,6.0,5.0,2.0,32.0,2.0,9.0,,16.0,22.0,1.0,39.0,11.0,50.0,1.0,5.0,2.0,3.0,4.0,,2.0,,,2.0,,4.0,,2.0,8.0,12.0,,,,2.0,,,1.0,2.0,,1.0,,3.0,,2.0,,,1.0,3.0,1.0,1.0,,,27.0,163.0,,,0.5555555555555556,0.7692307692307693,0.5625,0.7142857142857143,0.6363636363636364,0.6702127659574468,0.8125,0.6842105263157895,0.6666666666666666,0.7777777777777778,0.675,0.09375,0.14285714285714285,0.07142857142857142,,9.59409594095941,1.0,0.1,,0.1746031746031746,0.058823529411764705,0.16666666666666666,0.02531645569620253,0.17117117117117117,0.04741379310344827,0.06521739130434782,0.0625,0.046511627906976744,0.029850746268656716,,0.2857142857142857,0.041666666666666664,0.2222222222222222,0.17105263157894737,0.15,0.058823529411764705,0.3333333333333333,0.2978723404255319,0.7142857142857143,0.8333333333333334,0.3,0.2978723404255319,0.5714285714285714,0.6153846153846154,0.875,0.0851063829787234,,,,0.875,0.7142857142857143,,0.3684210526315789,0.5714285714285714,0.6170212765957447,0.49476170212765963,0.5095714285714286,0.5171026315789474,0.020833333333333332,0.030303030303030304,0.21875,0.421875,6.225,0.34029227557411273,6.0,11.0,1.0,1.0,4.0,7.0,3.0,4.0,,,,1.0,9.0,15.0,1.0,1.0,4.0,8.0,24.0,3.0,,4.0,3.0,,,,0.8888888888888888,0.6,1.0,0.5,0.6,0.3191489361702128,,,0.23404255319148937,0.5454545454545454,0.5454545454545454,1.0,0.0851063829787234,0.75,0.75,0.6666666666666666,0.125,1.0,1.0,,,,0.3684210526315789,0.5714285714285714,0.05263157894736842,,0.75,,23.873333333333335,,,,,True,,
202347,1610612759,Quincy Pondexter,Quincy Pondexter,202347,SAS,8471.0,141,21.0,293,292.0,135.0,87.0,37.0,585,6.0,11.0,,1.0,5.0,7.0,4.0,7.0,1.0,2.0,11.0,20.0,16.0,53.0,293.0,1.0,2.0,,2.0,8.0,13.0,7.0,26.0,16.0,6.0,,2.0,10.0,2.0,12.0,1.0,1.0,4.0,5.0,1.0,26.0,,2.0,,17.0,6.0,1.0,24.0,2.0,26.0,1.0,3.0,3.0,,,1.0,,4.0,1.0,,1.0,4.0,,1.0,2.0,8.0,1.0,,,14.0,,,,21.0,1.0,11.0,,1.0,,,,1.0,,1.0,1.0,,,,26.0,135.0,1.0,,0.7272727272727273,0.7272727272727273,0.55,0.5,0.6153846153846154,0.6379310344827587,0.5,0.59375,0.6794871794871795,0.5,0.6842105263157895,0.1,0.09090909090909091,0.14285714285714285,,12.759643916913946,,0.14285714285714285,,0.08571428571428572,0.020833333333333332,0.22666666666666666,,0.15862068965517243,0.015037593984962405,0.041666666666666664,,0.034482758620689655,,,,0.12,0.17647058823529413,0.25,0.13333333333333333,0.09090909090909091,1.0,0.3793103448275862,0.5454545454545454,0.6,0.6666666666666666,0.2413793103448276,0.5714285714285714,0.6666666666666666,1.0,0.06896551724137931,0.5,0.5,,0.5,,,0.4375,0.7142857142857143,0.6896551724137931,0.5361051724137931,0.4928,0.5322,0.28205128205128205,0.36666666666666664,0.03773584905660377,0.49056603773584906,6.025,0.46075085324232085,2.0,5.0,,,1.0,2.0,3.0,4.0,,,,1.0,5.0,9.0,,,1.0,3.0,15.0,,,4.0,3.0,,,,1.0,0.5555555555555556,,0.3333333333333333,0.5555555555555556,0.3103448275862069,,,0.1724137931034483,0.4,0.4,1.0,0.13793103448275862,0.75,0.75,1.0,,,,,,,0.125,0.5,0.0625,,0.75,,24.144444444444446,,,,,True,,
