EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Charge Fouls,Clear Path Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,3pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedAtRim,BlockedCorner3,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,FTOffRebounds,Charge Fouls Drawn,3SecondViolations,Defensive 3 Seconds Violations,OffFTReboundPct,OffCorner3ReboundPct,SecondChanceAtRimPctAssisted,Corner3PctBlocked,HeaveAttempts,BlockedArc3,DefensiveGoaltends,OffensiveGoaltends,on
101150,1610612746,Lou Williams,Lou Williams,101150,LAC,59426.0,990,162,2125,2086,906,892.0,241,4211,75.0,142.0,2.0,10.0,40.0,64.0,67.0,144.0,56.0,142.0,6.0,14.0,2.0,3.0,1.0,4.0,46.0,140.0,3.0,14.0,16.0,66.0,198.0,428.0,52.0,154.0,200.0,752,2344,10.0,29.0,5.0,17.0,8.0,43.0,83.0,181.0,17.0,70.0,124.0,341.0,88.0,308.0,93.0,63.0,6.0,140.0,46.0,36.0,2.0,134.0,57.0,191.0,40.0,17.0,105.0,23.0,6.0,439.0,4.0,21.0,26.0,51.0,2.0,79.0,25.0,104.0,11.0,28.0,20.0,8.0,71.0,7.0,55.0,20.0,7.0,16.0,1.0,1.0,91.0,6.0,36.0,16.0,37.0,1.0,1.0,2.0,1.0,173.0,1.0,4.0,224.0,23.0,2.0,9.0,75.0,6.0,37.0,4.0,1.0,1.0,1.0,1.0,2.0,5.0,3.0,327.0,891,6.0,29.0,0.2222222222222222,0.22564102564102564,0.5961538461538461,0.33766233766233766,0.29411764705882354,0.24285714285714285,0.33766233766233766,0.46261682242990654,0.3448275862068966,0.4585635359116022,0.4742268041237113,0.3804347826086957,0.43227091633466136,0.5525925925925926,0.42,0.5414012738853503,0.2646048109965636,0.012987012987012988,0.08411214953271028,0.15492957746478872,0.0763888888888889,0.02112676056338028,0.014285714285714285,31.875,0.7802197802197802,0.031746031746031744,0.08429752066115702,0.03425774877650897,0.061465721040189124,0.011904761904761904,0.07490272373540856,0.026343519494204427,0.03187250996015936,0.04524886877828054,0.02127659574468085,0.014705882352941176,0.04247104247104247,0.11219512195121951,0.12056737588652482,0.07225433526011561,0.012987012987012988,0.038461538461538464,0.6,0.24398625429553264,0.528169014084507,0.625,0.14666666666666667,0.24742268041237114,0.4652777777777778,0.5037593984962406,0.2537313432835821,0.24398625429553264,0.39436619718309857,0.4028776978417266,0.2857142857142857,0.024054982817869417,0.42857142857142855,0.42857142857142855,0.6666666666666666,0.24054982817869416,0.32857142857142857,0.3333333333333333,0.5869565217391305,0.21739130434782608,0.2,0.06521739130434782,0.6666666666666666,1.0,0.30434782608695654,0.21428571428571427,1.0,0.2549800796812749,0.625,0.01593625498007968,0.25,0.26294820717131473,0.24242424242424243,0.5085910652920962,0.32857142857142857,0.46822134251290903,0.4791794871794872,0.46452749003984056,0.12695924764890282,0.15625,0.0379746835443038,0.057180851063829786,0.45345744680851063,9.634345794392523,26.278571428571425,0.4263529411764706,,,,,,,,,,,,,True
101162,1610612746,Marcin Gortat,Marcin Gortat,101162,LAC,21516.0,359,-19,740,738,149,175.0,97,1478,32.0,52.0,8.0,16.0,7.0,11.0,16.0,32.0,1.0,4.0,,,,,,,,,,,,,49.0,88.0,,,24.0,122,822,10.0,22.0,,,4.0,24.0,9.0,14.0,,,9.0,27.0,76.0,22.0,,,12.0,,,6.0,,22.0,8.0,30.0,7.0,1.0,12.0,1.0,9.0,68.0,11.0,25.0,27.0,65.0,3.0,95.0,37.0,132.0,2.0,2.0,2.0,,10.0,,6.0,12.0,,4.0,,1.0,22.0,4.0,3.0,17.0,45.0,,,6.0,10.0,36.0,5.0,1.0,29.0,1.0,,,11.0,,4.0,10.0,,8.0,,,2.0,10.0,10.0,27.0,149,8.0,4.0,0.7755102040816326,0.8837209302325582,,,,,,0.5568181818181818,0.45454545454545453,0.6428571428571429,0.5568181818181818,0.45454545454545453,0.6428571428571429,0.5980392156862745,0.5,0.7105263157894737,,,0.06818181818181818,0.09615384615384616,0.03125,,,14.639905548996458,0.45454545454545453,0.42857142857142855,0.2697095435684647,0.1016260162601626,0.2076923076923077,0.08943089430894309,0.24797843665768193,0.0975609756097561,0.12631578947368421,0.08602150537634409,0.08620689655172414,0.09090909090909091,0.25263157894736843,0.26136363636363635,0.3103448275862069,0.24528301886792453,0.041666666666666664,0.06060606060606061,1.0,0.5909090909090909,0.6153846153846154,0.6808510638297872,0.78125,0.36363636363636365,0.5,0.5161290322580645,0.75,0.045454545454545456,0.25,0.25,1.0,,,,,,,,,0.7272727272727273,0.5,,,,,,,0.7857142857142857,0.6363636363636364,,,,,0.5909090909090909,,0.5191920454545454,0.5399947368421053,0.5652,0.11224489795918367,0.11224489795918367,,0.19672131147540983,0.22131147540983606,4.828409090909091,,0.20135135135135135,1.0,2.0,1.0,1.0,0.08333333333333333,0.08333333333333333,0.25,,,,,,True
1628405,1610612746,Johnathan Motley,Johnathan Motley,1628405,LAC,2617.0,44,-23,97,99,46,44.0,11,196,6.0,12.0,,1.0,2.0,4.0,5.0,9.0,,,,,,,,,,,,,,,11.0,21.0,,,5.0,27,120,,1.0,,,,,5.0,9.0,,,3.0,13.0,16.0,6.0,,,,,,2.0,,1.0,1.0,2.0,,1.0,,1.0,,5.0,1.0,3.0,3.0,1.0,2.0,6.0,4.0,10.0,,1.0,1.0,,2.0,1.0,1.0,7.0,1.0,1.0,,2.0,9.0,,3.0,4.0,12.0,,,1.0,2.0,8.0,,,13.0,3.0,,,7.0,,1.0,1.0,,,,,1.0,1.0,1.0,13.0,46,1.0,1.0,0.7272727272727273,0.7272727272727273,,,,,,0.5238095238095238,,0.5555555555555556,0.5238095238095238,,0.5555555555555556,0.5192307692307693,,0.5416666666666666,,,0.09523809523809523,0.16666666666666666,,,,32.11009174311926,0.2222222222222222,0.3333333333333333,0.0625,0.11538461538461539,0.16666666666666666,0.09090909090909091,0.11764705882352941,0.10810810810810811,0.21428571428571427,,,0.14285714285714285,,0.1,,0.2,,,1.0,0.5714285714285714,0.5,0.6,0.6666666666666666,0.42857142857142855,0.5555555555555556,0.5555555555555556,0.8,,,,,,,,,,,,,1.0,,,,,,,,0.4444444444444444,0.5,,,,,0.5714285714285714,,0.5011761904761903,,0.4654222222222223,0.28,0.28,,,0.48148148148148145,3.5857142857142854,,0.4742268041237113,,,,,,,,,,,,,True
1628983,1610612746,Shai Gilgeous-Alexander,Shai Gilgeous-Alexander,1628983,LAC,57293.0,955,51,1973,1984,504,525.0,203,3957,77.0,125.0,5.0,9.0,20.0,26.0,38.0,97.0,28.0,59.0,13.0,31.0,2.0,3.0,5.0,9.0,14.0,36.0,2.0,5.0,4.0,8.0,143.0,281.0,27.0,67.0,64.0,431,2222,11.0,17.0,4.0,8.0,2.0,36.0,35.0,55.0,9.0,17.0,19.0,116.0,96.0,190.0,72.0,9.0,10.0,36.0,14.0,31.0,2.0,72.0,57.0,129.0,41.0,16.0,52.0,17.0,3.0,315.0,7.0,19.0,26.0,37.0,3.0,66.0,28.0,94.0,6.0,51.0,25.0,26.0,31.0,8.0,25.0,26.0,,6.0,4.0,2.0,57.0,4.0,21.0,37.0,81.0,4.0,,3.0,6.0,76.0,2.0,2.0,79.0,9.0,,,34.0,1.0,9.0,14.0,1.0,7.0,1.0,1.0,6.0,15.0,10.0,116.0,497,11.0,7.0,0.3356643356643357,0.34782608695652173,0.8888888888888888,0.40298507462686567,0.5,0.5294117647058824,0.40298507462686567,0.5088967971530249,0.6470588235294118,0.6363636363636364,0.5272988505747126,0.68,0.6736111111111112,0.5626631853785901,0.6923076923076923,0.6904761904761905,0.1925287356321839,0.029850746268656716,0.1103202846975089,0.16,0.09278350515463918,0.03389830508474576,0.027777777777777776,19.891008174386922,0.543859649122807,0.07894736842105263,0.06379310344827586,0.03327495621716287,0.07624633431085044,0.022082018927444796,0.06840390879478828,0.02927927927927928,0.043668122270742356,0.03827751196172249,0.007518796992481203,0.0199203187250996,0.06726457399103139,0.05045871559633028,0.07913669064748201,0.07984790874524715,0.0641025641025641,0.041379310344827586,0.6666666666666666,0.35919540229885055,0.616,0.7333333333333333,0.4025974025974026,0.27873563218390807,0.3917525773195876,0.4318181818181818,0.2631578947368421,0.16954022988505746,0.4745762711864407,0.49122807017543857,0.25,0.08908045977011494,0.41935483870967744,0.43333333333333335,1.0,0.10344827586206896,0.3888888888888889,0.4,0.7857142857142857,0.36,0.5555555555555556,0.12,0.6666666666666666,1.0,0.2,0.4,1.0,0.3611111111111111,0.7692307692307693,0.125,0.5555555555555556,0.1111111111111111,0.5,0.5517241379310345,0.3888888888888889,0.5021419540229884,0.4921916666666667,0.5006743055555556,0.09358288770053476,0.1111111111111111,0.014705882352941176,0.08352668213457076,0.2691415313225058,7.898576512455515,24.4955223880597,0.2554485554992397,2.0,1.0,,2.0,0.04878048780487805,0.030303030303030304,0.4,0.03225806451612903,,,,,True
201976,1610612746,Patrick Beverley,Patrick Beverley,201976,LAC,128231.29999999999,2137,149,4464,4471,1491,1505.0,498,8935,52.0,106.0,4.0,12.0,15.0,39.0,28.0,79.0,2.0,10.0,30.0,60.0,1.0,2.0,5.0,19.0,82.0,222.0,8.0,16.0,22.0,62.0,82.0,195.0,112.0,282.0,96.0,596,4988,5.0,18.0,9.0,18.0,10.0,47.0,26.0,65.0,27.0,81.0,64.0,197.0,58.0,106.0,294.0,42.0,6.0,221.0,82.0,25.0,,181.0,119.0,300.0,89.0,30.0,113.0,46.0,22.0,719.0,35.0,34.0,137.0,167.0,8.0,312.0,76.0,388.0,6.0,67.0,38.0,29.0,48.0,12.0,42.0,37.0,5.0,6.0,5.0,9.0,85.0,6.0,32.0,92.0,265.0,2.0,2.0,10.0,4.0,157.0,11.0,33.0,123.0,8.0,,1.0,34.0,,31.0,40.0,3.0,15.0,1.0,3.0,22.0,43.0,23.0,190.0,1470,49.0,26.0,0.35365853658536583,0.3670886075949367,0.875,0.3971631205673759,0.5,0.3333333333333333,0.398576512455516,0.4205128205128205,0.2777777777777778,0.4,0.5241090146750524,0.5138888888888888,0.4554794520547945,0.5571161048689138,0.5595238095238095,0.5297297297297298,0.5911949685534591,,0.1282051282051282,0.1320754716981132,0.12658227848101267,0.1,,12.291501191421764,0.5647058823529412,0.07207207207207207,0.1280674846625767,0.02599388379204893,0.1630952380952381,0.049019607843137254,0.1417910447761194,0.03412462908011869,0.01303538175046555,0.02301255230125523,0.05460750853242321,0.055062166962699825,0.11776061776061776,0.12875536480686695,0.14375,0.16172106824925817,0.1686746987951807,0.023529411764705882,0.5348837209302325,0.2222222222222222,0.49056603773584906,0.5652173913043478,0.28846153846153844,0.16561844863731656,0.35443037974683544,0.4057971014492754,0.5,0.020964360587002098,0.2,0.2222222222222222,,0.12578616352201258,0.5,0.5,0.9666666666666667,0.46540880503144655,0.36936936936936937,0.36936936936936937,0.8414634146341463,0.3333333333333333,0.3333333333333333,0.05555555555555555,0.5,,0.4444444444444444,0.5,0.875,0.2671232876712329,0.38461538461538464,0.13013698630136986,0.2631578947368421,0.4246575342465753,0.3548387096774194,0.8134171907756813,0.37104072398190047,0.5224767857142858,0.50705,0.5167120689655174,0.06759443339960239,0.15384615384615385,,0.07885906040268456,0.33053691275167785,4.903076923076923,25.28156028368795,0.334005376344086,7.0,9.0,,,0.058333333333333334,0.026490066225165563,0.25,,1.0,2.0,1.0,,True
202699,1610612746,Tobias Harris,Tobias Harris,202699,LAC,59450.3,991,97,2054,2060,748,790.0,238,4114,77.0,126.0,13.0,16.0,28.0,42.0,54.0,122.0,32.0,63.0,13.0,27.0,4.0,7.0,3.0,9.0,60.0,124.0,8.0,15.0,17.0,38.0,163.0,311.0,73.0,151.0,114.0,659,2306,18.0,24.0,12.0,22.0,4.0,76.0,63.0,100.0,20.0,47.0,47.0,233.0,110.0,216.0,192.0,27.0,18.0,123.0,60.0,23.0,1.0,40.0,47.0,87.0,38.0,9.0,29.0,8.0,3.0,221.0,6.0,19.0,67.0,121.0,18.0,206.0,25.0,231.0,9.0,23.0,17.0,6.0,29.0,4.0,16.0,19.0,2.0,13.0,1.0,2.0,48.0,1.0,14.0,30.0,61.0,4.0,,2.0,6.0,91.0,1.0,2.0,129.0,15.0,,5.0,53.0,1.0,15.0,16.0,,12.0,,,4.0,16.0,12.0,227.0,739,2.0,12.0,0.3374233128834356,0.35714285714285715,0.8767123287671232,0.48344370860927155,0.5454545454545454,0.425531914893617,0.4866666666666667,0.5241157556270096,0.75,0.63,0.5898268398268398,0.782608695652174,0.6326530612244898,0.6337209302325582,0.7916666666666666,0.6852941176470588,0.3268398268398268,0.006622516556291391,0.07395498392282958,0.12698412698412698,0.05737704918032787,,0.008064516129032258,24.341821320673283,0.6041666666666666,0.3333333333333333,0.19547657512116318,0.030206677265500796,0.1691919191919192,0.01904761904761905,0.1852216748768473,0.026483050847457626,0.03187250996015936,0.04291845493562232,0.006896551724137931,0.011904761904761904,0.17670682730923695,0.16972477064220184,0.2631578947368421,0.15076923076923077,0.2535211267605634,0.045,0.75,0.2727272727272727,0.6111111111111112,0.7,0.4155844155844156,0.26406926406926406,0.4426229508196721,0.46956521739130436,0.24074074074074073,0.13636363636363635,0.5079365079365079,0.5079365079365079,0.3125,0.05844155844155844,0.48148148148148145,0.48148148148148145,0.9230769230769231,0.2683982683982684,0.4838709677419355,0.4878048780487805,0.8666666666666667,0.34782608695652173,0.8125,0.15217391304347827,0.5714285714285714,0.75,0.32608695652173914,0.5333333333333333,0.875,0.2857142857142857,0.6666666666666666,0.061224489795918366,0.3333333333333333,0.2585034013605442,0.4473684210526316,0.5995670995670995,0.4878048780487805,0.49398644251626905,0.5214216216216216,0.4871818493150685,0.10778443113772455,0.1518624641833811,0.006578947368421052,0.11532625189681335,0.3535660091047041,7.402893890675237,25.663576158940394,0.3641674780915287,,1.0,,,,0.047619047619047616,0.23076923076923078,,1.0,,,,True
203118,1610612746,Mike Scott,Mike Scott,203118,LAC,25579.0,426,-7,906,901,306,266.0,100,1807,8.0,18.0,3.0,4.0,2.0,3.0,7.0,25.0,4.0,15.0,13.0,30.0,,2.0,6.0,14.0,17.0,46.0,,3.0,6.0,18.0,19.0,58.0,30.0,76.0,9.0,137,995,4.0,10.0,,5.0,4.0,12.0,3.0,15.0,12.0,32.0,,42.0,28.0,10.0,84.0,6.0,4.0,46.0,17.0,8.0,,20.0,5.0,25.0,5.0,,16.0,4.0,,55.0,4.0,9.0,38.0,51.0,7.0,96.0,16.0,112.0,2.0,10.0,10.0,,6.0,3.0,5.0,11.0,1.0,1.0,,2.0,17.0,2.0,6.0,24.0,47.0,1.0,,5.0,3.0,11.0,,1.0,14.0,,,,6.0,,1.0,4.0,1.0,3.0,,,1.0,5.0,2.0,42.0,306,4.0,1.0,0.7368421052631579,0.8235294117647058,0.9333333333333333,0.39473684210526316,,0.375,0.39473684210526316,0.3275862068965517,0.4,0.2,0.47761194029850745,0.26666666666666666,0.44680851063829785,0.4858156028368794,0.35294117647058826,0.4375,0.5671641791044776,,0.13793103448275862,0.2222222222222222,0.12,0.06666666666666667,,15.490196078431374,0.35294117647058826,0.3333333333333333,0.19391634980988592,0.03225806451612903,0.2159090909090909,0.02877697841726619,0.20273348519362186,0.03110047846889952,0.05982905982905983,0.010101010101010102,0.015873015873015872,0.028037383177570093,0.21212121212121213,0.19,0.171875,0.22142857142857142,0.19444444444444445,0.02631578947368421,0.4,0.13432835820895522,0.4444444444444444,0.5714285714285714,0.75,0.1865671641791045,0.28,0.3181818181818182,0.8571428571428571,0.11194029850746269,0.26666666666666666,0.2857142857142857,0.5,0.22388059701492538,0.43333333333333335,0.43333333333333335,1.0,0.34328358208955223,0.3695652173913043,0.3695652173913043,0.8823529411764706,0.26666666666666666,0.75,0.13333333333333333,,,0.2,,,0.06382978723404255,0.6666666666666666,0.2978723404255319,0.42857142857142855,0.3829787234042553,0.3333333333333333,0.7014925373134329,0.3695652173913043,0.5061649253731342,0.5096833333333333,0.5147382978723403,0.04285714285714286,0.09375,,0.08759124087591241,0.30656934306569344,8.575862068965519,24.794736842105266,0.33774834437086093,3.0,,,1.0,0.08571428571428572,0.03125,0.3333333333333333,,,1.0,,,True
1629010,1610612746,Jerome Robinson,Jerome Robinson,1629010,LAC,2768.0,46,-24,98,99,34,38.0,9,197,1.0,3.0,,,,,,,,1.0,1.0,1.0,,,1.0,1.0,4.0,8.0,2.0,2.0,2.0,4.0,1.0,4.0,5.0,9.0,,17,121,,,2.0,2.0,,6.0,,,3.0,5.0,,9.0,,2.0,15.0,,,7.0,4.0,2.0,,1.0,1.0,2.0,,1.0,1.0,,,5.0,,,,3.0,,3.0,,3.0,,,,,1.0,,1.0,,,,,,1.0,,,3.0,8.0,,,1.0,,3.0,,1.0,1.0,,1.0,,,1.0,,1.0,,1.0,,,,1.0,,9.0,34,1.0,,,,1.0,0.5555555555555556,1.0,0.6,0.625,0.25,,,0.6538461538461539,1.5,0.9,0.6538461538461539,1.5,0.9,0.6923076923076923,,0.5,0.6666666666666666,,,,12.962962962962962,1.0,,0.10714285714285714,,,,0.06818181818181818,,,,,,0.125,0.07142857142857142,0.16666666666666666,,,,,0.23076923076923078,0.3333333333333333,1.0,,,,,,0.07692307692307693,,,,0.07692307692307693,1.0,1.0,1.0,0.6153846153846154,0.5,0.5,1.0,,,,,,1.0,1.0,1.0,,,0.2,1.0,0.8,0.5,0.9230769230769231,0.5714285714285714,0.48560000000000003,0.55065,0.4298625,0.07692307692307693,,0.1111111111111111,0.35294117647058826,0.5294117647058824,5.675000000000001,27.17777777777778,0.3469387755102041,,1.0,,,,,,,1.0,,,,True
201568,1610612746,Danilo Gallinari,Danilo Gallinari,201568,LAC,71246.29999999999,1187,166,2466,2457,828,829.0,273,4923,91.0,152.0,13.0,23.0,30.0,48.0,34.0,79.0,35.0,91.0,7.0,14.0,2.0,4.0,1.0,5.0,93.0,218.0,7.0,20.0,22.0,59.0,160.0,322.0,100.0,232.0,234.0,854,2766,17.0,36.0,9.0,24.0,20.0,81.0,57.0,102.0,23.0,64.0,119.0,302.0,156.0,164.0,258.0,42.0,20.0,217.0,93.0,23.0,,46.0,40.0,86.0,27.0,13.0,30.0,9.0,7.0,212.0,15.0,20.0,71.0,128.0,8.0,207.0,36.0,243.0,10.0,25.0,14.0,11.0,33.0,9.0,23.0,26.0,1.0,10.0,,8.0,59.0,4.0,20.0,36.0,80.0,,,6.0,8.0,216.0,17.0,4.0,261.0,21.0,1.0,20.0,85.0,2.0,44.0,11.0,,8.0,,,3.0,11.0,6.0,294.0,810,12.0,39.0,0.4875,0.52,0.86,0.43103448275862066,0.375,0.359375,0.4329004329004329,0.4968944099378882,0.4722222222222222,0.5588235294117647,0.5595667870036101,0.5083333333333333,0.5512048192771084,0.6304675716440422,0.5895522388059702,0.6607929515418502,0.4187725631768953,,0.07142857142857142,0.1118421052631579,0.0759493670886076,,,25.915290739411343,0.559322033898305,0.1568627450980392,0.17753120665742025,0.028694404591104734,0.16210045662100456,0.036231884057971016,0.17169974115616912,0.0315031503150315,0.0410958904109589,0.024489795918367346,0.0125,0.041176470588235294,0.15331010452961671,0.17167381974248927,0.21890547263681592,0.15864022662889518,0.17647058823529413,0.03759398496240601,0.5454545454545454,0.2743682310469314,0.5986842105263158,0.674074074074074,0.5714285714285714,0.14259927797833935,0.43037974683544306,0.4657534246575342,0.20588235294117646,0.16425992779783394,0.38461538461538464,0.38461538461538464,0.5428571428571428,0.02527075812274368,0.5,0.5,1.0,0.3935018050541516,0.42660550458715596,0.42660550458715596,0.8494623655913979,0.38333333333333336,0.5652173913043478,0.06666666666666667,0.5,1.0,0.3333333333333333,0.35,0.7142857142857143,0.2891566265060241,0.625,0.030120481927710843,0.2,0.35542168674698793,0.3728813559322034,0.6931407942238267,0.42857142857142855,0.5048562386980109,0.5206182926829268,0.49769307228915677,0.14054927302100162,0.22020725388601037,0.008583690987124463,0.09484777517564402,0.35362997658079626,8.309937888198757,25.908620689655173,0.3357664233576642,1.0,9.0,,,0.01694915254237288,0.013513513513513514,0.07692307692307693,,1.0,,,,True
202340,1610612746,Avery Bradley,Avery Bradley,202340,LAC,42695.0,712,44,1475,1477,484,505.0,167,2952,23.0,44.0,5.0,12.0,8.0,15.0,9.0,23.0,20.0,53.0,12.0,38.0,,2.0,2.0,14.0,16.0,47.0,5.0,7.0,4.0,14.0,52.0,120.0,28.0,85.0,8.0,196,1604,9.0,17.0,5.0,9.0,1.0,34.0,12.0,25.0,6.0,28.0,4.0,46.0,72.0,32.0,81.0,3.0,8.0,46.0,16.0,14.0,2.0,27.0,18.0,45.0,16.0,2.0,16.0,9.0,2.0,108.0,5.0,13.0,25.0,21.0,,46.0,18.0,64.0,6.0,16.0,7.0,9.0,20.0,2.0,18.0,9.0,1.0,2.0,1.0,1.0,29.0,4.0,8.0,25.0,64.0,1.0,,1.0,2.0,20.0,2.0,7.0,10.0,2.0,,,4.0,,2.0,6.0,,3.0,,,3.0,6.0,3.0,44.0,478,14.0,1.0,0.6923076923076923,0.75,0.9642857142857143,0.32941176470588235,0.5555555555555556,0.21428571428571427,0.3333333333333333,0.43333333333333335,0.5294117647058824,0.48,0.4585365853658537,0.6346153846153846,0.39622641509433965,0.4688995215311005,0.6296296296296297,0.41818181818181815,0.4146341463414634,0.023529411764705882,0.11666666666666667,0.20454545454545456,0.13043478260869565,0.03773584905660377,0.0425531914893617,14.311485267588695,0.6896551724137931,,0.04656319290465632,0.02914798206278027,0.08305647840531562,0.02092050209205021,0.061170212765957445,0.026277372262773723,0.03468208092485549,0.017857142857142856,0.0380952380952381,0.010869565217391304,0.027932960893854747,0.06172839506172839,0.05454545454545454,0.09465020576131687,0.034482758620689655,0.056074766355140186,0.5,0.2146341463414634,0.5227272727272727,0.6571428571428571,0.7391304347826086,0.11219512195121951,0.391304347826087,0.45,0.7777777777777778,0.25853658536585367,0.37735849056603776,0.39215686274509803,0.6,0.18536585365853658,0.3157894736842105,0.3157894736842105,1.0,0.22926829268292684,0.3404255319148936,0.35555555555555557,0.9375,0.46153846153846156,0.4166666666666667,0.07692307692307693,,,0.2692307692307692,0.7142857142857143,1.0,0.2830188679245283,0.5333333333333333,0.2641509433962264,0.14285714285714285,0.2641509433962264,0.2857142857142857,0.6292682926829268,0.34782608695652173,0.508897549019608,0.5595323529411765,0.5324269230769232,0.01932367149758454,0.03278688524590164,,0.17346938775510204,0.23469387755102042,10.175,24.869411764705877,0.328135593220339,,3.0,,,,0.05454545454545454,,,1.0,,,,True
