EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceFG3M,Charge Fouls,OffensiveGoaltends,3SecondViolations,SecondChanceFg3Pct,LongMidRangePctBlocked,OffCorner3ReboundPct,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Charge Fouls Drawn,SecondChanceArc3FGM,PtsUnassisted3s,Fg3aBlocked,BlockedLongMidRange,FG3APctBlocked,Corner3PctBlocked,SecondChanceArc3Accuracy,StepOutOfBoundsTurnovers,Clear Path Fouls,Blocked3s,BlockedArc3,SecondChanceArc3PctAssisted,Technical Free Throw Trips,HeaveAttempts,Arc3PctBlocked,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,BlockedCorner3,on,HeaveMakes
1626167,1610612754,Myles Turner,Myles Turner,1626167,IND,34189.0,570,-5.0,1153,1167,274,273,104,2320,47.0,60.0,9.0,12.0,10.0,14.0,15.0,37.0,22.0,47.0,2.0,2.0,2.0,2.0,17.0,41.0,3.0,6.0,10.0,84.0,144,19.0,43.0,35.0,260.0,1225,10.0,19.0,3.0,1.0,21.0,15.0,26.0,8.0,12.0,12.0,66.0,136.0,32.0,57.0,18.0,41.0,17.0,11.0,22.0,11.0,33.0,7.0,4.0,14.0,7.0,1.0,77.0,4.0,18.0,1.0,47.0,60.0,9.0,116,23.0,139,2.0,14.0,11.0,3.0,15.0,3.0,9.0,11.0,1.0,6.0,2.0,26.0,2.0,6.0,30.0,48.0,2.0,5.0,59.0,6.0,3.0,55.0,6.0,27.0,4.0,61.0,47.0,14.0,61.0,44.0,2.0,1.0,66.0,269,3.0,3.0,0.8095238095238095,0.9066666666666666,1.0,0.4418604651162791,0.6666666666666666,0.4418604651162791,0.5833333333333334,0.5263157894736842,0.5769230769230769,0.6016042780748663,0.45454545454545453,0.7105263157894737,0.6132075471698113,0.45652173913043476,0.717391304347826,0.22994652406417113,0.0763888888888889,0.1,0.13513513513513514,18.661417322834648,0.5769230769230769,0.2727272727272727,0.02857142857142857,0.18072289156626506,0.052941176470588235,0.22169811320754718,0.024390243902439025,0.19669117647058823,0.04365079365079365,0.1056338028169014,0.021052631578947368,0.009708737864077669,0.030303030303030304,0.20915032679738563,0.15178571428571427,0.16417910447761194,0.21656050955414013,0.23636363636363636,0.027777777777777776,0.7213114754098361,0.32085561497326204,0.7833333333333333,0.8703703703703703,0.7446808510638298,0.19786096256684493,0.40540540540540543,0.46875,0.8,0.25133689839572193,0.46808510638297873,0.46808510638297873,0.9545454545454546,0.0106951871657754,1.0,1.0,1.0,0.2192513368983957,0.4146341463414634,0.4146341463414634,1.0,0.5454545454545454,0.75,0.13636363636363635,0.3684210526315789,0.7142857142857143,0.05263157894736842,1.0,0.2631578947368421,0.6,0.5508021390374331,0.4146341463414634,0.4935780748663103,0.4924236842105263,0.485446052631579,0.12980769230769232,0.16363636363636364,0.08076923076923077,0.25384615384615383,9.103472222222223,26.423255813953496,0.23764093668690373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
1627734,1610612754,Domantas Sabonis,Domantas Sabonis,1627734,IND,51333.0,856,69.0,1720,1740,457,423,224,3460,151.0,202.0,49.0,67.0,32.0,48.0,39.0,81.0,18.0,48.0,1.0,2.0,,,4.0,7.0,,3.0,4.0,208.0,331,5.0,9.0,87.0,518.0,1793,56.0,76.0,2.0,17.0,132.0,43.0,73.0,3.0,4.0,29.0,124.0,250.0,166.0,15.0,86.0,7.0,4.0,13.0,57.0,37.0,94.0,29.0,8.0,36.0,10.0,11.0,225.0,17.0,84.0,5.0,94.0,143.0,18.0,255,106.0,361,9.0,20.0,10.0,10.0,27.0,3.0,16.0,40.0,3.0,11.0,4.0,67.0,10.0,21.0,43.0,112.0,19.0,17.0,133.0,19.0,2.0,124.0,27.0,64.0,12.0,16.0,8.0,8.0,16.0,7.0,3.0,,124.0,456,8.0,11.0,0.6009615384615384,0.7575757575757576,1.0,0.5555555555555556,0.75,0.5555555555555556,0.6283987915407855,0.7368421052631579,0.589041095890411,0.6338235294117647,0.7371794871794872,0.6168831168831169,0.6658097686375322,0.7586206896551724,0.6595744680851063,0.026470588235294117,0.03927492447129909,0.034653465346534656,0.037037037037037035,23.049645390070925,0.40298507462686567,0.375,0.09090909090909091,0.31497797356828194,0.1492007104795737,0.25,0.06563706563706563,0.2855421686746988,0.12287104622871046,0.21011673151750973,0.14583333333333334,0.05555555555555555,0.06842105263157895,0.26666666666666666,0.35195530726256985,0.3368421052631579,0.26013513513513514,0.2125,0.07964601769911504,0.4375,0.5941176470588235,0.7475247524752475,0.7743589743589744,0.5496688741721855,0.23823529411764705,0.48148148148148145,0.5,0.6410256410256411,0.1411764705882353,0.375,0.4,0.9444444444444444,0.0058823529411764705,0.5,0.5,1.0,0.020588235294117647,0.5714285714285714,0.5714285714285714,1.0,0.8589743589743589,0.7313432835820896,,0.6233766233766234,0.6666666666666666,,,0.05194805194805195,0.75,0.6205882352941177,0.5714285714285714,0.5169398529411764,0.5735154411764706,0.5236707792207792,0.16976127320954906,0.17391304347826086,0.2548262548262548,0.23938223938223938,5.223867069486404,25.833333333333336,0.26569767441860465,1.0,2.0,1.0,4.0,1.0,5.0,0.5,0.0625,0.057971014492753624,0.10204081632653061,0.02564102564102564,0.5,1.0,,,,,,,,,,,,,,,,,,,,,True,
1628410,1610612754,Edmond Sumner,Edmond Sumner,1628410,IND,2292.0,38,-24.0,82,86,33,28,14,168,2.0,4.0,,1.0,1.0,3.0,,1.0,,1.0,,2.0,,,,3.0,1.0,,2.0,2.0,6,,5.0,4.0,8.0,106,,1.0,1.0,,,1.0,5.0,,2.0,3.0,5.0,4.0,,,,3.0,,1.0,1.0,,1.0,,,1.0,,,2.0,,2.0,,3.0,1.0,,4,2.0,6,,3.0,2.0,1.0,2.0,1.0,2.0,2.0,,,,4.0,2.0,2.0,3.0,7.0,1.0,1.0,6.0,1.0,,7.0,1.0,3.0,1.0,,,,,,,,5.0,33,1.0,1.0,1.0,1.0,,,,,0.3333333333333333,,0.2,0.18181818181818182,,0.14285714285714285,0.2857142857142857,,0.2777777777777778,0.45454545454545453,0.16666666666666666,,1.0,18.181818181818183,0.5,,,0.05555555555555555,0.07142857142857142,0.17647058823529413,,0.11428571428571428,0.047619047619047616,,0.125,0.125,,,,0.2,0.16666666666666666,0.2,,,0.36363636363636365,0.5,0.5,1.0,0.09090909090909091,,,,0.09090909090909091,,,,0.18181818181818182,,,,0.2727272727272727,,,,0.5,,0.5,0.42857142857142855,0.3333333333333333,,,0.2857142857142857,,0.8181818181818182,,0.5632272727272728,0.5433,0.5192714285714286,0.23076923076923078,0.375,,0.625,4.366666666666667,24.32,0.4024390243902439,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,True,
1628988,1610612754,Aaron Holiday,Aaron Holiday,1628988,IND,6903.0,115,-5.0,237,241,56,62,27,478,3.0,8.0,1.0,1.0,,1.0,2.0,4.0,2.0,6.0,1.0,2.0,,1.0,10.0,15.0,2.0,2.0,3.0,7.0,18,11.0,17.0,10.0,57.0,257,1.0,2.0,2.0,,5.0,,2.0,2.0,4.0,6.0,12.0,4.0,10.0,21.0,,15.0,10.0,1.0,10.0,1.0,11.0,1.0,,7.0,2.0,1.0,23.0,1.0,1.0,,3.0,4.0,,7,2.0,9,,1.0,1.0,,6.0,,5.0,1.0,,1.0,,7.0,,1.0,5.0,11.0,,1.0,10.0,,1.0,14.0,,4.0,3.0,2.0,,1.0,2.0,2.0,,,10.0,53,3.0,1.0,0.2857142857142857,0.2857142857142857,0.6363636363636364,0.6470588235294118,0.5,0.6470588235294118,0.3888888888888889,0.5,,0.6714285714285714,0.625,0.5,0.6785714285714286,0.625,0.6,0.4857142857142857,0.05555555555555555,0.125,,18.148148148148145,0.8571428571428571,,,0.06060606060606061,0.011627906976744186,0.05,0.041666666666666664,0.05555555555555555,0.01818181818181818,0.02857142857142857,,,0.05555555555555555,,0.14285714285714285,0.05263157894736842,0.046511627906976744,0.058823529411764705,,1.0,0.22857142857142856,0.375,0.42857142857142855,0.6666666666666666,0.11428571428571428,0.5,0.5,,0.17142857142857143,0.3333333333333333,0.3333333333333333,,0.05714285714285714,0.5,1.0,1.0,0.42857142857142855,0.6666666666666666,0.6666666666666666,0.6,0.25,1.0,0.5,0.16666666666666666,,0.16666666666666666,,0.5,0.6666666666666666,0.7142857142857143,0.6666666666666666,0.5030100000000001,0.5091833333333334,0.4076583333333334,0.10256410256410256,0.18181818181818182,0.08771929824561403,0.21052631578947367,8.144444444444446,25.84705882352941,0.23628691983122363,,,1.0,,,,0.5,,,1.0,,,,,1.0,12.0,1.0,1.0,0.058823529411764705,0.5,0.5,,,,,,,,,,,,,True,
201936,1610612754,Tyreke Evans,Tyreke Evans,201936,IND,84117.0,1402,64.0,2839,2869,701,661,326,5708,135.0,296.0,13.0,26.0,36.0,76.0,17.0,58.0,28.0,90.0,8.0,27.0,2.0,5.0,69.0,189.0,15.0,13.0,44.0,180.0,444,77.0,216.0,115.0,706.0,3045,13.0,35.0,17.0,2.0,43.0,43.0,105.0,15.0,49.0,41.0,172.0,108.0,252.0,159.0,8.0,189.0,69.0,53.0,124.0,42.0,166.0,23.0,19.0,76.0,22.0,26.0,374.0,7.0,24.0,2.0,87.0,76.0,5.0,168,33.0,201,12.0,58.0,35.0,23.0,60.0,17.0,49.0,58.0,8.0,11.0,16.0,118.0,9.0,30.0,41.0,117.0,7.0,4.0,130.0,2.0,6.0,160.0,15.0,72.0,16.0,17.0,14.0,2.0,18.0,8.0,,,168.0,694,10.0,11.0,0.3,0.3068181818181818,0.6883116883116883,0.35648148148148145,0.30612244897959184,0.35648148148148145,0.40540540540540543,0.37142857142857144,0.4095238095238095,0.44772727272727275,0.3942307692307692,0.4253246753246753,0.4815825375170532,0.4056603773584906,0.4648648648648649,0.32727272727272727,0.11936936936936937,0.13175675675675674,0.20689655172413793,26.535703149360774,0.5084745762711864,0.0625,0.024096385542168676,0.09895833333333333,0.027210884353741496,0.14821124361158433,0.01674641148325359,0.12029520295202951,0.023846153846153847,0.043478260869565216,0.021367521367521368,0.007782101167315175,0.015625,0.07886435331230283,0.08421052631578947,0.16265060240963855,0.14814814814814814,0.1484375,0.03571428571428571,0.4444444444444444,0.4484848484848485,0.4560810810810811,0.5252918287937743,0.2962962962962963,0.08787878787878788,0.29310344827586204,0.3695652173913043,0.47058823529411764,0.13636363636363635,0.3111111111111111,0.3181818181818182,0.21428571428571427,0.04090909090909091,0.2962962962962963,0.2962962962962963,1.0,0.2863636363636364,0.36507936507936506,0.36507936507936506,0.6521739130434783,0.5,0.5,0.28846153846153844,0.4935064935064935,0.47368421052631576,0.032467532467532464,0.4,0.2857142857142857,0.29545454545454547,0.7757575757575758,0.36507936507936506,0.5259796212121212,0.5110899999999999,0.516422077922078,0.100418410041841,0.1437125748502994,0.060906515580736544,0.24362606232294617,6.078828828828829,26.173611111111107,0.24691792884818597,1.0,2.0,5.0,8.0,,,0.29411764705882354,0.022222222222222223,0.02040816326530612,0.3076923076923077,0.038461538461538464,0.5,1.0,4.0,4.0,72.0,,1.0,,,0.26666666666666666,3.0,1.0,1.0,1.0,0.75,,,,,,,,True,
201954,1610612754,Darren Collison,Darren Collison,201954,IND,27590.0,460,40.0,949,952,247,239,94,1901,24.0,40.0,2.0,4.0,5.0,13.0,7.0,13.0,16.0,42.0,8.0,14.0,2.0,2.0,5.0,23.0,3.0,2.0,9.0,47.0,95,13.0,37.0,37.0,170.0,1014,4.0,7.0,4.0,1.0,12.0,10.0,27.0,4.0,11.0,17.0,49.0,28.0,66.0,33.0,2.0,23.0,5.0,6.0,81.0,30.0,111.0,23.0,7.0,47.0,16.0,18.0,252.0,6.0,5.0,,19.0,20.0,,39,11.0,50,2.0,27.0,7.0,20.0,15.0,1.0,13.0,6.0,1.0,2.0,2.0,21.0,,9.0,12.0,26.0,1.0,2.0,31.0,1.0,1.0,42.0,1.0,12.0,8.0,,,,,,,,46.0,244,2.0,6.0,0.2978723404255319,0.30434782608695654,0.8461538461538461,0.35135135135135137,0.36363636363636365,0.35135135135135137,0.49473684210526314,0.5714285714285714,0.37037037037037035,0.5037878787878788,0.5,0.42105263157894735,0.5529801324503312,0.5,0.5106382978723404,0.2803030303030303,0.06315789473684211,0.1,0.15384615384615385,16.241737488196414,0.7142857142857143,,,0.07547169811320754,0.017985611510791366,0.10857142857142857,0.043478260869565216,0.08863636363636364,0.026442307692307692,,0.028985507246376812,0.03409090909090909,0.05454545454545454,0.09322033898305085,0.046511627906976744,0.08196721311475409,0.11450381679389313,0.09090909090909091,0.031746031746031744,,0.30303030303030304,0.6,0.6666666666666666,0.3333333333333333,0.09848484848484848,0.5384615384615384,0.6363636363636364,0.42857142857142855,0.3181818181818182,0.38095238095238093,0.38095238095238093,0.1875,0.10606060606060606,0.5714285714285714,0.5714285714285714,1.0,0.17424242424242425,0.21739130434782608,0.21739130434782608,0.6,0.36363636363636365,0.5,0.2727272727272727,0.34210526315789475,0.38461538461538464,0.05263157894736842,1.0,0.23684210526315788,0.2222222222222222,0.5833333333333334,0.21739130434782608,0.5094450757575757,0.44999999999999996,0.4984092105263157,0.08391608391608392,0.11320754716981132,0.07058823529411765,0.28823529411764703,9.947368421052634,25.181081081081082,0.2602739726027397,1.0,1.0,1.0,,,,0.25,,,0.5,0.09090909090909091,1.0,1.0,2.0,,6.0,,,,,,,,,,,3.0,,,,,,,True,
202709,1610612754,Cory Joseph,Cory Joseph,202709,IND,52964.0,883,36.0,1766,1798,437,415,211,3564,23.0,35.0,4.0,4.0,5.0,7.0,29.0,60.0,30.0,71.0,5.0,18.0,,3.0,12.0,47.0,7.0,1.0,6.0,82.0,166,17.0,65.0,11.0,226.0,1892,8.0,16.0,9.0,1.0,23.0,21.0,42.0,1.0,9.0,8.0,53.0,44.0,120.0,45.0,6.0,45.0,12.0,6.0,88.0,37.0,125.0,28.0,9.0,57.0,17.0,14.0,287.0,7.0,9.0,,51.0,49.0,4.0,104,16.0,120,6.0,35.0,22.0,13.0,29.0,3.0,23.0,6.0,,6.0,1.0,35.0,1.0,9.0,34.0,70.0,1.0,1.0,37.0,3.0,8.0,16.0,2.0,7.0,2.0,11.0,6.0,5.0,11.0,3.0,,,53.0,435,7.0,2.0,0.2682926829268293,0.27848101265822783,0.8823529411764706,0.26153846153846155,0.1111111111111111,0.2698412698412698,0.4939759036144578,0.5,0.5,0.4653679653679654,0.44,0.4411764705882353,0.47478991596638653,0.4423076923076923,0.4732142857142857,0.2813852813852814,0.03614457831325301,0.08571428571428572,0.03333333333333333,13.65,0.8285714285714286,0.08163265306122448,,0.10187110187110188,0.016129032258064516,0.136,0.02681992337164751,0.11682242990654206,0.019536019536019536,0.016,0.006711409395973154,0.025157232704402517,0.020202020202020204,0.10215053763440861,0.085,0.1368421052631579,0.13712374581939799,0.13157894736842105,0.05084745762711865,0.2727272727272727,0.15151515151515152,0.6571428571428571,0.71875,0.4782608695652174,0.2597402597402597,0.48333333333333334,0.5,0.20689655172413793,0.30735930735930733,0.4225352112676056,0.42857142857142855,0.16666666666666666,0.07792207792207792,0.2777777777777778,0.2777777777777778,1.0,0.20346320346320346,0.2553191489361702,0.2553191489361702,0.8333333333333334,0.16,1.0,0.28,0.13725490196078433,0.7142857142857143,0.058823529411764705,,0.11764705882352941,0.16666666666666666,0.4329004329004329,0.26666666666666666,0.46256200873362446,0.4607394736842105,0.4356229999999999,0.029661016949152543,0.04093567251461988,0.10176991150442478,0.2345132743362832,11.67289156626506,26.57846153846154,0.24745186862967158,,2.0,2.0,,,,0.2222222222222222,0.014084507042253521,0.047619047619047616,0.5,0.08,,,3.0,2.0,6.0,,,,,0.2857142857142857,1.0,,,,0.5,,2.0,,,,,,True,
202711,1610612754,Bojan Bogdanovic,Bojan Bogdanovic,202711,IND,40356.0,673,43.0,1375,1370,309,282,147,2745,57.0,94.0,3.0,6.0,10.0,19.0,22.0,52.0,20.0,33.0,15.0,30.0,5.0,11.0,22.0,62.0,4.0,7.0,20.0,99.0,179,37.0,92.0,83.0,392.0,1462,7.0,12.0,7.0,2.0,31.0,20.0,40.0,12.0,31.0,26.0,102.0,142.0,56.0,102.0,2.0,62.0,22.0,23.0,19.0,13.0,32.0,7.0,6.0,12.0,4.0,3.0,77.0,4.0,7.0,,36.0,28.0,12.0,76,11.0,87,4.0,19.0,16.0,3.0,19.0,6.0,8.0,14.0,2.0,11.0,3.0,33.0,2.0,8.0,15.0,38.0,1.0,,77.0,4.0,3.0,95.0,9.0,39.0,10.0,,,,,,,1.0,100.0,302,3.0,8.0,0.7171717171717171,0.7244897959183674,0.918918918918919,0.40217391304347827,0.3870967741935484,0.40217391304347827,0.553072625698324,0.5833333333333334,0.5,0.5701107011070111,0.7631578947368421,0.5352112676056338,0.6189710610932476,0.75,0.5823529411764706,0.33948339483394835,0.12849162011173185,0.1702127659574468,0.11538461538461539,22.21502590673575,0.5757575757575758,0.26666666666666666,,0.07567567567567568,0.0175,0.13793103448275862,0.019230769230769232,0.10142630744849446,0.018092105263157895,0.027932960893854747,0.01818181818181818,,0.018292682926829267,0.05,0.0859375,0.10975609756097561,0.13705583756345177,0.140625,0.037383177570093455,,0.34686346863468637,0.6063829787234043,0.7307692307692307,0.7192982456140351,0.1918819188191882,0.4230769230769231,0.4782608695652174,0.7727272727272727,0.12177121771217712,0.6060606060606061,0.625,0.65,0.11070110701107011,0.5,0.5,1.0,0.22878228782287824,0.3548387096774194,0.36666666666666664,0.8636363636363636,0.3157894736842105,0.5,0.21052631578947367,0.2676056338028169,0.5263157894736842,0.15492957746478872,0.45454545454545453,0.28169014084507044,0.35,0.6863468634686347,0.3548387096774194,0.5292468634686346,0.50374375,0.511519014084507,0.12956810631229235,0.18660287081339713,0.07908163265306123,0.2602040816326531,6.5463687150837995,25.611956521739128,0.22472727272727272,2.0,3.0,5.0,1.0,,,0.7142857142857143,0.030303030303030304,0.022727272727272728,0.3333333333333333,0.15789473684210525,0.6666666666666666,1.0,2.0,3.0,9.0,2.0,,0.021739130434782608,,0.75,1.0,,,,0.6666666666666666,7.0,,0.03225806451612903,,,,,True,
203926,1610612754,Doug McDermott,Doug McDermott,203926,IND,43099.0,718,73.0,1451,1462,336,312,194,2913,44.0,69.0,2.0,6.0,7.0,13.0,8.0,17.0,10.0,30.0,20.0,44.0,5.0,8.0,25.0,67.0,8.0,3.0,12.0,62.0,116,45.0,111.0,26.0,285.0,1557,5.0,11.0,13.0,5.0,30.0,9.0,20.0,8.0,20.0,5.0,47.0,120.0,4.0,135.0,2.0,67.0,25.0,16.0,24.0,8.0,32.0,6.0,2.0,15.0,7.0,2.0,72.0,4.0,6.0,,18.0,25.0,3.0,46,10.0,56,1.0,14.0,11.0,3.0,11.0,2.0,10.0,10.0,,1.0,3.0,21.0,1.0,6.0,31.0,61.0,3.0,2.0,23.0,,2.0,30.0,3.0,11.0,2.0,2.0,2.0,,2.0,2.0,,1.0,47.0,333,4.0,2.0,0.967741935483871,0.9836065573770492,1.0,0.40540540540540543,0.4,0.40540540540540543,0.5344827586206896,0.45454545454545453,0.45,0.5704845814977973,0.5208333333333334,0.525,0.5907172995780591,0.5576923076923077,0.5595238095238095,0.4889867841409692,0.13793103448275862,0.2028985507246377,0.11764705882352941,15.486194477791116,0.5238095238095238,0.08108108108108109,,0.06493506493506493,0.013071895424836602,0.05844155844155844,0.019138755980861243,0.06204906204906205,0.014970059880239521,0.014018691588785047,0.008333333333333333,0.016,0.019230769230769232,0.0718954248366013,0.04861111111111111,0.07954545454545454,0.05737704918032787,0.0625,0.009900990099009901,1.0,0.3039647577092511,0.6376811594202898,0.8,0.9545454545454546,0.07488986784140969,0.47058823529411764,0.5333333333333333,1.0,0.13215859030837004,0.3333333333333333,0.3333333333333333,1.0,0.19383259911894274,0.45454545454545453,0.46511627906976744,1.0,0.29515418502202645,0.373134328358209,0.373134328358209,1.0,0.25,0.3333333333333333,0.3333333333333333,0.325,0.5384615384615384,0.2,0.625,0.3,0.25,0.7929515418502202,0.373134328358209,0.547916814159292,0.5354642857142858,0.5663846153846154,0.05106382978723404,0.08870967741935484,0.10526315789473684,0.1649122807017544,6.737068965517242,25.19099099099099,0.2315644383184011,2.0,5.0,5.0,1.0,,,0.38461538461538464,,0.018867924528301886,0.5,0.20833333333333334,0.4,1.0,,3.0,,1.0,,0.009009009009009009,0.022727272727272728,0.375,2.0,,,,1.0,6.0,,,1.0,1.0,0.009009009009009009,,True,
203506,1610612754,Victor Oladipo,Victor Oladipo,203506,IND,8533.0,142,-9.0,285,289,94,94,27,574,11.0,19.0,2.0,2.0,3.0,5.0,4.0,9.0,5.0,23.0,1.0,3.0,,1.0,9.0,29.0,5.0,2.0,12.0,20.0,51,10.0,32.0,11.0,81.0,307,2.0,2.0,5.0,3.0,7.0,7.0,12.0,2.0,13.0,4.0,24.0,12.0,28.0,18.0,,29.0,9.0,3.0,15.0,4.0,19.0,4.0,,11.0,1.0,3.0,42.0,1.0,2.0,,9.0,12.0,,21,3.0,24,,10.0,7.0,3.0,5.0,2.0,4.0,4.0,1.0,1.0,,9.0,,4.0,2.0,8.0,1.0,,20.0,1.0,1.0,19.0,1.0,6.0,1.0,7.0,3.0,4.0,7.0,6.0,,,24.0,93,1.0,1.0,0.3,0.3,0.6,0.3125,0.15384615384615385,0.3125,0.39215686274509803,1.0,0.5833333333333334,0.42168674698795183,0.2857142857142857,0.4,0.44505494505494503,0.3888888888888889,0.42857142857142855,0.3855421686746988,0.058823529411764705,0.15789473684210525,,32.05128205128205,0.5555555555555556,,,0.14285714285714285,0.022727272727272728,0.140625,0.02127659574468085,0.14189189189189189,0.022222222222222223,0.0625,,,0.02564102564102564,0.0967741935483871,0.1282051282051282,0.2857142857142857,0.14545454545454545,0.1111111111111111,,0.8571428571428571,0.2289156626506024,0.5789473684210527,0.6875,0.2727272727272727,0.10843373493975904,0.4444444444444444,0.4444444444444444,0.25,0.27710843373493976,0.21739130434782608,0.21739130434782608,0.4,0.03614457831325301,0.3333333333333333,0.3333333333333333,1.0,0.3493975903614458,0.3103448275862069,0.3103448275862069,0.5555555555555556,0.2857142857142857,1.0,0.7142857142857143,0.2,0.6,0.04,,0.48,0.16666666666666666,0.6144578313253012,0.3103448275862069,0.49765783132530117,0.5146571428571429,0.477628,0.08888888888888889,0.10714285714285714,0.08641975308641975,0.2962962962962963,11.162745098039215,26.35625,0.3298245614035088,,,,,,,,,,,,,,1.0,,12.0,,,,,,1.0,,,,,,,,,2.0,0.058823529411764705,,True,
