EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,3SecondViolations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyCorner3FGA,SecondChanceFtPoints,Corner3Assists,Charge Fouls Drawn,RecoveredBlocks,BlocksRecoveredPct,PenaltyCorner3Frequency,SecondChanceAtRimFGM,SecondChanceAtRimFGA,LongMidRangeFGM,PenaltyCorner3FGM,SecondChanceFG2M,PtsPutbacks,HeaveAttempts,LongMidRangeAssists,FTOffRebounds,SelfOReb,LostBallOutOfBoundsTurnovers,Charge Fouls,Offensive Fouls,Offensive Fouls Drawn,ThreePtShootingFoulsDrawn,Blocked3s,BlockedArc3,BlockedCorner3,SecondChanceFg2Pct,LongMidRangePctBlocked,OffFTReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,DefLongMidRangeReboundPct,SelfORebPct,ShortMidRangePctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,3pt And 1 Free Throw Trips,Technical Free Throw Trips,BlockedLongMidRange,DefensiveGoaltends,Arc3PctBlocked,OffensiveGoaltends,Defensive 3 Seconds Violations,Clear Path Fouls,on
101112,1610612739,Channing Frye,Channing Frye,101112,CLE,11022.0,184,-87,376,361,102,116,44.0,737,3.0,5.0,1.0,1.0,2.0,11.0,8.0,3.0,7.0,1.0,2.0,7.0,30.0,3.0,5.0,2.0,10.0,5.0,24.0,10.0,37.0,3.0,43.0,468.0,1.0,4.0,7.0,12.0,2.0,6.0,2.0,10.0,3.0,13.0,6.0,4.0,27.0,3.0,30.0,7.0,2.0,8.0,5.0,13.0,5.0,5.0,3.0,31.0,1.0,2.0,9.0,12.0,2.0,23.0,3.0,26.0,4.0,3.0,1.0,4.0,2.0,3.0,5.0,1.0,1.0,1.0,9.0,2.0,2.0,12.0,22.0,2.0,8.0,2.0,5.0,1.0,1.0,2.0,4.0,2.0,2.0,4.0,1.0,13.0,102,5.0,2.0,0.6,0.6,0.9,0.2702702702702703,0.5714285714285714,0.2,0.2702702702702703,0.20833333333333334,0.3333333333333333,0.32786885245901637,0.75,0.3125,0.3412698412698413,0.75,0.3611111111111111,0.6065573770491803,0.08333333333333333,0.2,0.09090909090909091,17.02127659574468,0.4444444444444444,0.2,0.16901408450704225,0.018867924528301886,0.14285714285714285,0.010309278350515464,0.15671641791044777,0.014778325123152709,0.02857142857142857,0.022222222222222223,0.01282051282051282,0.2962962962962963,0.14285714285714285,0.08888888888888889,0.2777777777777778,0.08196721311475409,0.6,0.75,1.0,0.18032786885245902,0.18181818181818182,0.2,0.13114754098360656,0.11475409836065574,0.42857142857142855,0.42857142857142855,1.0,0.4918032786885246,0.23333333333333334,0.23333333333333334,0.8571428571428571,0.25,0.5,1.0,0.625,0.6,1.0,0.0625,1.0,0.625,0.2,0.6885245901639344,0.23333333333333334,0.48673852459016387,0.4931083333333333,0.46426562499999996,0.01639344262295082,0.041666666666666664,0.27906976744186046,0.3023255813953488,10.966666666666669,25.7027027027027,0.2712765957446808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1626150,1610612739,Andrew Harrison,Andrew Harrison,1626150,CLE,7372.0,123,-16,237,243,70,74,28.0,480,6.0,11.0,1.0,2.0,1.0,4.0,7.0,1.0,2.0,,,1.0,9.0,,,,3.0,7.0,22.0,2.0,11.0,7.0,27.0,256.0,,,,2.0,2.0,7.0,,4.0,4.0,8.0,4.0,10.0,3.0,3.0,9.0,1.0,2.0,8.0,5.0,13.0,4.0,5.0,3.0,31.0,1.0,1.0,6.0,4.0,,10.0,2.0,12.0,4.0,2.0,2.0,2.0,3.0,2.0,7.0,,,3.0,9.0,,2.0,9.0,20.0,1.0,9.0,,7.0,1.0,3.0,1.0,2.0,2.0,,2.0,,8.0,70,1.0,1.0,0.2857142857142857,0.2857142857142857,0.5,0.18181818181818182,,,0.18181818181818182,0.3181818181818182,0.2857142857142857,0.30303030303030304,,0.18181818181818182,0.375,1.0,0.3076923076923077,0.3333333333333333,0.09090909090909091,0.18181818181818182,,16.666666666666664,0.2222222222222222,,0.05970149253731343,0.014705882352941176,0.10714285714285714,0.02,0.08130081300813008,0.01694915254237288,,0.058823529411764705,0.023809523809523808,,0.12121212121212122,0.11627906976744186,0.07692307692307693,0.3333333333333333,0.5454545454545454,0.6666666666666666,0.3333333333333333,0.12121212121212122,0.25,0.25,0.21212121212121213,0.06060606060606061,0.5,0.5,1.0,0.2727272727272727,0.1111111111111111,0.1111111111111111,,,,,,,,0.18181818181818182,0.5,0.2727272727272727,,0.6666666666666666,0.1111111111111111,0.4841833333333333,,0.4806136363636364,0.08571428571428572,0.125,0.07407407407407407,0.2962962962962963,8.277272727272726,25.718181818181815,0.29535864978902954,1.0,2.0,1.0,3.0,1.0,0.5,0.09090909090909091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1626224,1610612739,Cedi Osman,Cedi Osman,1626224,CLE,59562.0,993,-213,2031,2024,698,751,226.0,4055,68.0,101.0,25.0,37.0,12.0,37.0,30.0,14.0,43.0,,2.0,50.0,112.0,8.0,11.0,17.0,39.0,94.0,168.0,64.0,155.0,59.0,439.0,2466.0,14.0,8.0,13.0,50.0,29.0,59.0,25.0,58.0,34.0,167.0,110.0,78.0,159.0,33.0,111.0,50.0,14.0,36.0,32.0,68.0,18.0,26.0,6.0,168.0,10.0,13.0,69.0,53.0,12.0,134.0,24.0,158.0,27.0,21.0,6.0,29.0,4.0,20.0,19.0,9.0,2.0,5.0,48.0,2.0,11.0,28.0,72.0,4.0,71.0,8.0,78.0,8.0,22.0,18.0,6.0,3.0,3.0,8.0,,167.0,690,13.0,15.0,0.5851063829787234,0.6179775280898876,0.828125,0.4129032258064516,0.6153846153846154,0.43103448275862066,0.4155844155844156,0.5595238095238095,0.4915254237288136,0.5882352941176471,0.7777777777777778,0.5683760683760684,0.6148459383753502,0.8064516129032258,0.5964285714285714,0.47987616099071206,0.08333333333333333,0.09900990099009901,0.08108108108108109,17.719298245614034,0.6041666666666666,0.22641509433962265,0.10772357723577236,0.024208566108007448,0.17557251908396945,0.025,0.13785310734463277,0.02454642475987193,0.02702702702702703,0.025510204081632654,0.030100334448160536,0.08808290155440414,0.10497237569060773,0.18688524590163935,0.13636363636363635,0.3126934984520124,0.6732673267326733,0.7472527472527473,0.6029411764705882,0.11455108359133127,0.32432432432432434,0.35294117647058826,0.09287925696594428,0.13312693498452013,0.32558139534883723,0.32558139534883723,0.9285714285714286,0.34674922600619196,0.44642857142857145,0.44642857142857145,0.8,0.07407407407407407,,,0.4074074074074074,0.7272727272727273,0.75,0.3162393162393162,0.6756756756756757,0.3333333333333333,0.4358974358974359,0.7925696594427245,0.45045045045045046,0.539772429906542,0.5495078947368421,0.5419887931034484,0.07079646017699115,0.12087912087912088,0.11389521640091116,0.3804100227790433,6.026190476190475,25.504516129032254,0.3436730674544559,19.0,8.0,14.0,2.0,4.0,0.5,0.1623931623931624,8.0,12.0,14.0,8.0,9.0,10.0,1.0,4.0,1.0,6.0,3.0,3.0,2.0,3.0,2.0,2.0,1.0,1.0,0.6428571428571429,0.03333333333333333,0.018867924528301886,0.01680672268907563,0.009900990099009901,0.1440677966101695,0.04081632653061224,0.5833333333333334,0.4666666666666667,0.4827586206896552,0.5,0.4444444444444444,0.6666666666666666,0.375,0.42105263157894735,0.012738853503184714,,,,,,,,,,,,True
1628021,1610612739,David Nwaba,David Nwaba,1628021,CLE,40076.0,668,-69,1321,1329,346,431,177.0,2650,54.0,88.0,10.0,20.0,16.0,38.0,2.0,12.0,28.0,2.0,3.0,4.0,21.0,,,2.0,6.0,70.0,128.0,16.0,49.0,35.0,223.0,1533.0,19.0,2.0,3.0,34.0,13.0,27.0,4.0,9.0,9.0,47.0,66.0,74.0,48.0,,21.0,4.0,19.0,18.0,14.0,32.0,10.0,11.0,7.0,78.0,9.0,17.0,35.0,38.0,6.0,79.0,26.0,105.0,24.0,11.0,13.0,9.0,4.0,7.0,8.0,2.0,,,17.0,1.0,5.0,32.0,76.0,2.0,43.0,3.0,51.0,5.0,27.0,1.0,12.0,7.0,5.0,12.0,,47.0,345,10.0,1.0,0.4714285714285714,0.515625,1.0,0.32653061224489793,0.6666666666666666,0.4444444444444444,0.32653061224489793,0.546875,0.48148148148148145,0.5310734463276836,0.6818181818181818,0.5277777777777778,0.5575,0.7083333333333334,0.5595238095238095,0.2768361581920904,0.1484375,0.18181818181818182,0.05263157894736842,14.220183486238533,0.5294117647058824,0.125,0.11875,0.04381443298969072,0.12323943661971831,0.03488372093023256,0.12086092715231789,0.04024767801857585,0.04790419161676647,0.040268456375838924,0.04081632653061224,0.11926605504587157,0.09448818897637795,0.10714285714285714,0.18333333333333332,0.4971751412429379,0.6136363636363636,0.75,0.5,0.21468926553672316,0.42105263157894735,0.4444444444444444,0.011299435028248588,0.15819209039548024,0.42857142857142855,0.4444444444444444,1.0,0.11864406779661017,0.19047619047619047,0.19047619047619047,1.0,0.13636363636363635,0.6666666666666666,1.0,,,,0.5555555555555556,0.5,0.16666666666666666,0.3333333333333333,0.7740112994350282,0.19047619047619047,0.5489381355932205,0.5799857142857142,0.5502069444444445,0.135678391959799,0.18,0.15246636771300448,0.21076233183856502,3.707812499999999,24.689795918367345,0.2619227857683573,3.0,4.0,4.0,,5.0,0.4166666666666667,0.08333333333333333,11.0,16.0,,2.0,12.0,12.0,,,,4.0,,2.0,2.0,4.0,,,,,0.631578947368421,0.5,,0.041666666666666664,0.016129032258064516,0.15476190476190477,0.05714285714285714,0.375,,,,0.7272727272727273,0.6875,0.18181818181818182,0.6666666666666666,,1.0,0.02040816326530612,0.03571428571428571,,,,,,,,,True
203903,1610612739,Jordan Clarkson,Jordan Clarkson,203903,CLE,132867.0,2214,-350,4470,4466,1256,1524,535.0,8936,169.0,269.0,47.0,69.0,139.0,302.0,164.0,34.0,96.0,7.0,16.0,110.0,349.0,4.0,20.0,28.0,99.0,385.0,735.0,144.0,445.0,162.0,1364.0,5253.0,79.0,11.0,36.0,117.0,93.0,182.0,35.0,119.0,58.0,349.0,204.0,566.0,339.0,93.0,348.0,110.0,51.0,102.0,94.0,196.0,59.0,73.0,23.0,486.0,18.0,62.0,95.0,86.0,7.0,188.0,82.0,270.0,57.0,43.0,14.0,78.0,15.0,48.0,57.0,30.0,1.0,10.0,135.0,6.0,32.0,38.0,112.0,5.0,168.0,7.0,192.0,19.0,80.0,11.0,12.0,8.0,3.0,13.0,,346.0,1248,16.0,8.0,0.2649350649350649,0.27717391304347827,0.7847222222222222,0.3235955056179775,0.3055555555555556,0.29411764705882354,0.32432432432432434,0.5238095238095238,0.510989010989011,0.5093220338983051,0.45652173913043476,0.4833887043189369,0.5370517928286852,0.4872881355932203,0.5196969696969697,0.3771186440677966,0.06938775510204082,0.07806691449814127,0.07947019867549669,27.36406619385343,0.5777777777777777,0.05785123966942149,0.07839562443026436,0.0489344909234412,0.10567296996662959,0.02057142857142857,0.0906813627254509,0.03734827264239029,0.047325102880658436,0.06827309236947791,0.0196078431372549,0.053268765133171914,0.08433734939759036,0.09829059829059829,0.1319796954314721,0.22796610169491524,0.6282527881040892,0.6814516129032258,0.3431952662721893,0.2559322033898305,0.4602649006622517,0.5,0.13898305084745763,0.08135593220338982,0.3541666666666667,0.3617021276595745,1.0,0.2957627118644068,0.3151862464183381,0.3170028818443804,0.7181818181818181,0.1391304347826087,0.4375,1.0,0.17391304347826086,0.2,1.0,0.2292358803986711,0.6811594202898551,0.3289036544850498,0.2828282828282828,0.6050847457627119,0.3160919540229885,0.4920067911714776,0.5129912371134022,0.48688704318936876,0.06913183279742766,0.10050251256281408,0.08577712609970674,0.2558651026392962,8.055374149659864,25.573033707865175,0.2809843400447427,20.0,12.0,35.0,,9.0,0.6923076923076923,0.0664451827242525,24.0,45.0,77.0,7.0,36.0,34.0,1.0,6.0,2.0,36.0,14.0,5.0,11.0,10.0,6.0,1.0,1.0,,0.45569620253164556,0.036585365853658534,0.01652892561983471,0.0176678445229682,0.02358490566037736,0.10780669144981413,0.06228373702422145,0.17266187050359713,0.4695121951219512,0.4873417721518987,0.2597402597402597,0.391304347826087,0.5333333333333333,0.08333333333333333,0.35,0.013392857142857142,4.0,0.008988764044943821,0.020833333333333332,3.0,17.0,1.0,3.0,0.0057306590257879654,,,,True
1626166,1610612739,Cameron Payne,Cameron Payne,1626166,CLE,8084.0,135,-23,279,276,66,103,30.0,555,6.0,9.0,2.0,2.0,5.0,8.0,7.0,1.0,5.0,,,7.0,15.0,,,,,14.0,24.0,8.0,20.0,6.0,58.0,348.0,3.0,,,2.0,4.0,5.0,,1.0,1.0,9.0,6.0,22.0,12.0,12.0,15.0,7.0,,11.0,5.0,16.0,3.0,8.0,,37.0,1.0,2.0,10.0,4.0,,14.0,3.0,17.0,4.0,2.0,2.0,4.0,2.0,3.0,3.0,1.0,1.0,,7.0,,,6.0,13.0,,5.0,1.0,8.0,,2.0,2.0,2.0,2.0,,3.0,,9.0,66,2.0,1.0,0.21428571428571427,0.23076923076923078,0.5,0.4,,,0.4,0.5833333333333334,0.8,0.5909090909090909,0.3333333333333333,0.6666666666666666,0.6041666666666666,0.3333333333333333,0.6428571428571429,0.45454545454545453,,,,17.684887459807076,0.5714285714285714,,0.06153846153846154,0.028985507246376812,0.18181818181818182,0.017857142857142856,0.11666666666666667,0.024,0.04,,0.023809523809523808,0.08695652173913043,0.041666666666666664,0.19047619047619047,0.15384615384615385,0.20454545454545456,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.18181818181818182,0.625,0.625,0.1590909090909091,0.11363636363636363,0.2,0.2,1.0,0.3409090909090909,0.4666666666666667,0.4666666666666667,0.42857142857142855,,,,,,,0.3333333333333333,1.0,,,0.6590909090909091,0.4666666666666667,0.49579659090909095,0.5947,0.43341666666666673,0.043478260869565216,0.07692307692307693,0.034482758620689655,0.15517241379310345,8.604166666666666,25.27,0.23655913978494625,1.0,,2.0,,1.0,0.3333333333333333,0.16666666666666666,1.0,3.0,3.0,,1.0,2.0,,3.0,,2.0,,,,,,1.0,,1.0,0.3333333333333333,,,0.07692307692307693,,0.05555555555555555,0.09090909090909091,0.2,0.42857142857142855,0.42857142857142855,,1.0,0.3333333333333333,,,,,,,,,,,,,,,True
203521,1610612739,Matthew Dellavedova,Matthew Dellavedova,203521,CLE,39065.0,651,-78,1307,1299,365,473,150.0,2606,17.0,28.0,1.0,3.0,22.0,55.0,10.0,1.0,7.0,,,34.0,100.0,4.0,10.0,10.0,30.0,44.0,93.0,35.0,107.0,31.0,224.0,1484.0,8.0,4.0,10.0,23.0,7.0,20.0,10.0,32.0,19.0,63.0,26.0,62.0,78.0,27.0,96.0,34.0,3.0,94.0,41.0,135.0,29.0,74.0,12.0,311.0,2.0,3.0,22.0,31.0,1.0,54.0,6.0,60.0,10.0,7.0,3.0,31.0,12.0,27.0,17.0,4.0,1.0,1.0,48.0,,9.0,22.0,61.0,4.0,47.0,2.0,40.0,2.0,11.0,7.0,2.0,,2.0,2.0,,63.0,363,8.0,7.0,0.29545454545454547,0.29545454545454547,0.7428571428571429,0.32710280373831774,0.4,0.3125,0.33980582524271846,0.4731182795698925,0.35,0.4825,0.6111111111111112,0.4230769230769231,0.5137614678899083,0.6052631578947368,0.5,0.535,0.03225806451612903,0.03571428571428571,0.01818181818181818,17.972972972972972,0.6458333333333334,0.024390243902439025,0.08959537572254335,0.008823529411764706,0.0859375,0.006600660066006601,0.08803986710963455,0.007776049766718507,,0.012987012987012988,0.004424778761061947,0.07874015748031496,0.08527131782945736,0.08333333333333333,0.09615384615384616,0.14,0.6071428571428571,0.6296296296296297,0.4117647058823529,0.275,0.4,0.4074074074074074,0.05,0.035,0.14285714285714285,0.14285714285714285,1.0,0.5,0.34,0.3434343434343434,0.7352941176470589,,,,0.5555555555555556,0.4,0.75,0.057692307692307696,0.3333333333333333,0.5769230769230769,0.3333333333333333,0.675,0.3541666666666667,0.49519923469387767,0.48118461538461543,0.4797969387755102,0.061611374407582936,0.10784313725490197,0.10267857142857142,0.28125,7.644086021505376,27.156074766355143,0.279265493496557,2.0,1.0,12.0,,1.0,0.5,0.038461538461538464,1.0,1.0,5.0,,5.0,,4.0,8.0,1.0,3.0,2.0,,1.0,9.0,2.0,,,,0.625,0.1,0.029411764705882353,0.019230769230769232,0.012987012987012988,0.1111111111111111,0.02727272727272727,0.13636363636363635,0.5,0.5555555555555556,0.6,0.05555555555555555,1.0,1.0,,0.01834862385321101,1.0,0.009345794392523364,,,,,,0.01,,,,True
1628417,1610612739,Jaron Blossomgame,Jaron Blossomgame,1628417,CLE,17310.0,288,-54,578,579,151,208,59.0,1157,20.0,29.0,4.0,7.0,2.0,11.0,3.0,4.0,14.0,1.0,1.0,6.0,16.0,,,1.0,4.0,24.0,43.0,10.0,30.0,8.0,86.0,655.0,13.0,1.0,1.0,21.0,5.0,11.0,3.0,10.0,3.0,22.0,32.0,16.0,30.0,,16.0,6.0,4.0,3.0,7.0,10.0,7.0,2.0,1.0,27.0,3.0,12.0,20.0,29.0,3.0,52.0,15.0,67.0,6.0,4.0,2.0,5.0,,4.0,4.0,1.0,1.0,,9.0,,3.0,8.0,16.0,1.0,13.0,2.0,9.0,1.0,5.0,,5.0,4.0,1.0,6.0,,22.0,151,,,0.6666666666666666,0.9411764705882353,1.0,0.3333333333333333,1.0,0.3,0.3333333333333333,0.5581395348837209,0.45454545454545453,0.5342465753424658,0.75,0.4523809523809524,0.5584415584415584,0.75,0.4782608695652174,0.410958904109589,0.09302325581395349,0.10344827586206896,0.09090909090909091,13.23076923076923,0.5555555555555556,0.17647058823529413,0.18471337579617833,0.07453416149068323,0.1724137931034483,0.025210084033613446,0.1794871794871795,0.05357142857142857,0.12727272727272726,0.056338028169014086,0.01098901098901099,0.18571428571428572,0.14814814814814814,0.17582417582417584,0.16,0.3972602739726027,0.6896551724137931,0.7692307692307693,0.65,0.1506849315068493,0.18181818181818182,0.2,0.0410958904109589,0.1917808219178082,0.2857142857142857,0.2857142857142857,1.0,0.2191780821917808,0.375,0.375,1.0,0.07142857142857142,1.0,1.0,,,,0.3333333333333333,0.5714285714285714,0.19047619047619047,0.25,0.8082191780821918,0.375,0.5366472602739726,0.5719833333333333,0.5370214285714286,0.06493506493506493,0.10638297872340426,0.2441860465116279,0.2558139534883721,4.14186046511628,24.643333333333334,0.26124567474048443,6.0,,,2.0,4.0,0.6666666666666666,0.2857142857142857,8.0,12.0,2.0,2.0,9.0,14.0,,,,2.0,1.0,,,2.0,,1.0,1.0,,0.6923076923076923,,,0.02857142857142857,0.07142857142857142,0.24242424242424243,0.058823529411764705,0.5,0.6666666666666666,0.6666666666666666,1.0,0.8571428571428571,0.6666666666666666,0.125,0.3333333333333333,,,,,,,,1.0,,2.0,,,True
1626204,1610612739,Larry Nance Jr.,Larry Nance Jr.,1626204,CLE,67581.0,1126,-29,2258,2264,656,738,280.0,4522,117.0,168.0,34.0,42.0,13.0,53.0,35.0,4.0,10.0,,1.0,17.0,44.0,,2.0,4.0,13.0,143.0,256.0,21.0,54.0,76.0,425.0,2556.0,61.0,,3.0,89.0,44.0,70.0,5.0,15.0,36.0,139.0,182.0,104.0,60.0,3.0,44.0,17.0,16.0,74.0,67.0,141.0,50.0,49.0,9.0,349.0,36.0,76.0,94.0,129.0,17.0,240.0,113.0,353.0,70.0,50.0,20.0,26.0,7.0,18.0,30.0,8.0,,2.0,56.0,5.0,11.0,57.0,139.0,17.0,110.0,8.0,103.0,12.0,41.0,17.0,24.0,15.0,9.0,24.0,1.0,139.0,653,10.0,16.0,0.6363636363636364,0.7982456140350878,0.9523809523809523,0.3888888888888889,,0.3333333333333333,0.3888888888888889,0.55859375,0.6285714285714286,0.5629032258064516,0.546875,0.6058823529411764,0.5969101123595506,0.5855263157894737,0.6435185185185185,0.17419354838709677,0.0625,0.047619047619047616,0.09433962264150944,15.954968944099377,0.4642857142857143,0.30357142857142855,0.23159784560143626,0.12258064516129032,0.20346320346320346,0.08089887640449438,0.21884200196270853,0.10516431924882629,0.13478260869565217,0.14522821576763487,0.07100591715976332,0.20388349514563106,0.2524271844660194,0.20218579234972678,0.20833333333333334,0.5419354838709678,0.6964285714285714,0.73125,0.6495726495726496,0.17096774193548386,0.24528301886792453,0.2708333333333333,0.11290322580645161,0.03225806451612903,0.4,0.4,1.0,0.14193548387096774,0.38636363636363635,0.38636363636363635,0.9411764705882353,0.015625,,,0.03125,,,0.49411764705882355,0.8095238095238095,0.15294117647058825,0.3076923076923077,0.7161290322580646,0.38636363636363635,0.5331111650485436,0.5648094339622642,0.5271857142857144,0.12094395280235988,0.14385964912280702,0.20941176470588235,0.3270588235294118,5.029296874999997,25.792592592592595,0.29052258635961026,2.0,19.0,17.0,2.0,14.0,0.5833333333333334,0.023529411764705882,34.0,59.0,13.0,1.0,35.0,58.0,,16.0,1.0,10.0,3.0,2.0,13.0,2.0,,,,,0.5737704918032787,0.08571428571428572,0.013888888888888888,0.06711409395973154,0.11214953271028037,0.2413793103448276,0.08,0.5384615384615384,0.37142857142857144,0.40625,0.6153846153846154,0.921875,0.576271186440678,0.08823529411764706,0.5,,,,,,,,1.0,,,,,True
1629012,1610612739,Collin Sexton,Collin Sexton,1629012,CLE,68190.0,1136,-244,2329,2329,710,853,282.0,4658,86.0,166.0,31.0,67.0,28.0,80.0,129.0,6.0,16.0,2.0,2.0,40.0,104.0,1.0,10.0,12.0,37.0,168.0,375.0,46.0,120.0,115.0,589.0,2825.0,31.0,3.0,12.0,49.0,51.0,125.0,13.0,44.0,58.0,199.0,100.0,236.0,99.0,39.0,103.0,40.0,54.0,61.0,38.0,99.0,32.0,36.0,13.0,236.0,10.0,20.0,47.0,32.0,,79.0,30.0,109.0,21.0,15.0,6.0,53.0,8.0,26.0,39.0,27.0,2.0,7.0,92.0,10.0,28.0,42.0,91.0,1.0,120.0,4.0,138.0,8.0,46.0,25.0,2.0,1.0,1.0,2.0,,199.0,704,11.0,25.0,0.2976190476190476,0.3105590062111801,0.717391304347826,0.38333333333333336,0.25,0.29545454545454547,0.3865546218487395,0.448,0.408,0.47878787878787876,0.45348837209302323,0.4171597633136095,0.5259391771019678,0.5104166666666666,0.4925373134328358,0.24242424242424243,0.144,0.21686746987951808,0.1625,24.59387986399698,0.5760869565217391,,0.059369202226345084,0.029895366218236172,0.09978768577494693,0.022935779816513763,0.07821782178217822,0.027149321266968326,0.046153846153846156,0.02100840336134454,0.021604938271604937,0.05045871559633028,0.042105263157894736,0.1046831955922865,0.08333333333333333,0.33535353535353535,0.5180722891566265,0.6615384615384615,0.3953488372093023,0.16161616161616163,0.35,0.417910447761194,0.2606060606060606,0.03232323232323232,0.375,0.375,1.0,0.2101010101010101,0.38461538461538464,0.3883495145631068,0.675,0.046511627906976744,1.0,1.0,0.23255813953488372,0.1,1.0,0.39644970414201186,0.4626865671641791,0.21893491124260356,0.32432432432432434,0.5777777777777777,0.3883495145631068,0.5026306680161945,0.5024629629629629,0.5097687499999999,0.08801498127340825,0.11138014527845036,0.0831918505942275,0.3378607809847199,9.020533333333335,25.835000000000004,0.30485186775440104,7.0,10.0,6.0,,2.0,1.0,0.04142011834319527,11.0,19.0,54.0,1.0,15.0,14.0,1.0,12.0,,8.0,9.0,4.0,5.0,16.0,1.0,,,,0.4838709677419355,0.03875968992248062,,0.017543859649122806,0.026785714285714284,0.09923664122137404,0.03669724770642202,0.25,0.4186046511627907,0.43548387096774194,0.16666666666666666,0.4418604651162791,0.5789473684210527,0.18181818181818182,0.14285714285714285,0.008264462809917356,1.0,0.008333333333333333,,,1.0,,,0.009615384615384616,,1.0,,True
