EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Charge Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Arc3PctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceFtPoints,LongMidRangeAssists,Offensive Fouls,LongMidRangePctAssisted,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,SecondChanceArc3FGM,SecondChanceFG3M,StepOutOfBoundsTurnovers,SecondChanceTurnovers,Clear Path Fouls,Loose Ball Fouls,Charge Fouls Drawn,NonShootingFoulsDrawn,Blocked3s,BlockedArc3,BlockedCorner3,BlockedLongMidRange,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg3Pct,LongMidRangePctBlocked,Corner3PctBlocked,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,FTOffRebounds,Technical Free Throw Trips,DefensiveGoaltends,OffensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,OffFTReboundPct,3pt And 1 Free Throw Trips,on
1626147,1610612737,Justin Anderson,Justin Anderson,1626147,ATL,12946.0,216,-49,460,488,221.0,260,48,948,17.0,31.0,5.0,9.0,11.0,16.0,5.0,10.0,1.0,2.0,1.0,9.0,3.0,8.0,28.0,2.0,3.0,12.0,23.0,43.0,9.0,37.0,12.0,85.0,511,5.0,10.0,2.0,10.0,13.0,22.0,3.0,15.0,7.0,42.0,24.0,22.0,21.0,6.0,10.0,1.0,27.0,8.0,5.0,1.0,4.0,2.0,6.0,1.0,1.0,3.0,1.0,14.0,3.0,7.0,12.0,13.0,1.0,26.0,10.0,36.0,3.0,12.0,9.0,3.0,5.0,1.0,3.0,8.0,1.0,2.0,2.0,13.0,5.0,11.0,25.0,3.0,16.0,1.0,2.0,18.0,3.0,9.0,1.0,7.0,6.0,1.0,7.0,3.0,42.0,218.0,7.0,0.5217391304347826,0.6666666666666666,0.7777777777777778,0.24324324324324326,0.2,0.25,0.5348837209302325,0.5,0.5909090909090909,0.45625,0.4166666666666667,0.47297297297297297,0.4885057471264368,0.4166666666666667,0.5121951219512195,0.4625,0.02702702702702703,0.11627906976744186,0.12903225806451613,0.1,0.03571428571428571,19.305019305019307,0.38461538461538464,0.05263157894736842,0.12264150943396226,0.06422018348623854,0.13043478260869565,0.027522935779816515,0.12626262626262627,0.045871559633027525,0.06557377049180328,0.06060606060606061,0.06666666666666667,0.0136986301369863,0.05555555555555555,0.11538461538461539,0.07692307692307693,0.17857142857142858,0.14102564102564102,0.07142857142857142,0.07317073170731707,0.42857142857142855,0.3875,0.5483870967741935,0.6296296296296297,0.5882352941176471,0.125,0.5,0.5555555555555556,0.4,0.025,0.5,0.5,0.1125,0.1111111111111111,0.1111111111111111,1.0,0.35,0.2857142857142857,0.2962962962962963,0.75,0.75,0.5555555555555556,0.16666666666666666,0.43243243243243246,0.6875,0.08108108108108109,0.32432432432432434,0.25,0.85,0.2962962962962963,0.5616386075949367,0.5440050000000001,0.6016797297297297,0.11494252873563218,0.1836734693877551,0.02631578947368421,0.11764705882352941,0.49411764705882355,3.5883720930232554,25.740540540540536,0.48043478260869565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1627738,1610612737,Deyonta Davis,Deyonta Davis,1627738,ATL,4008.0,67,-20,154,148,55.0,85,16,302,7.0,8.0,2.0,2.0,,,,1.0,1.0,1.0,,,,,,,,,8.0,10.0,,,5.0,21.0,163,2.0,3.0,,8.0,,1.0,,,3.0,3.0,12.0,4.0,,,4.0,,,,,,2.0,1.0,3.0,1.0,,1.0,,7.0,1.0,4.0,2.0,6.0,3.0,11.0,5.0,16.0,,1.0,1.0,,,,,1.0,,,,1.0,1.0,2.0,6.0,,5.0,,,8.0,,4.0,,2.0,2.0,,2.0,1.0,3.0,55.0,2.0,0.75,1.0,,,,,0.8,0.6666666666666666,,0.8,0.6666666666666666,,0.75,0.8,0.5,,,,,,,8.670520231213873,,0.42857142857142855,0.16666666666666666,0.08695652173913043,0.07692307692307693,0.02857142857142857,0.12903225806451613,0.06172839506172839,0.09090909090909091,0.14285714285714285,,0.03571428571428571,,,0.45454545454545453,0.14285714285714285,0.09523809523809523,,,0.5,0.8,0.875,0.875,0.7142857142857143,0.1,,,,0.1,1.0,1.0,,,,,,,,,0.6666666666666666,1.0,,,,,,,0.8,,0.56662,0.5358666666666667,0.4409,0.2857142857142857,0.2857142857142857,,0.38095238095238093,0.14285714285714285,3.3800000000000003,,0.35714285714285715,4.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1627761,1610612737,DeAndre' Bembry,DeAndre' Bembry,1627761,ATL,115876.0,1931,-229,4148,4173,1569.0,1692,473,8321,189.0,322.0,23.0,40.0,63.0,111.0,34.0,107.0,2.0,14.0,15.0,53.0,18.0,35.0,120.0,12.0,15.0,51.0,225.0,443.0,50.0,173.0,87.0,687.0,4687,27.0,52.0,17.0,83.0,74.0,151.0,19.0,69.0,35.0,240.0,218.0,232.0,141.0,9.0,20.0,1.0,119.0,35.0,42.0,3.0,110.0,92.0,202.0,56.0,36.0,97.0,10.0,496.0,19.0,35.0,167.0,119.0,18.0,304.0,54.0,358.0,11.0,105.0,77.0,28.0,89.0,18.0,54.0,52.0,10.0,35.0,11.0,141.0,66.0,86.0,190.0,5.0,133.0,6.0,19.0,136.0,17.0,62.0,,35.0,26.0,8.0,41.0,24.0,240.0,1555.0,31.0,0.48444444444444446,0.5069767441860465,0.94,0.28901734104046245,0.2753623188405797,0.29069767441860467,0.5079006772009029,0.5192307692307693,0.4900662251655629,0.487012987012987,0.5217391304347826,0.4659090909090909,0.5081360946745562,0.5684931506849316,0.4838709677419355,0.28084415584415584,0.017341040462427744,0.09480812641083522,0.08074534161490683,0.12149532710280374,0.008333333333333333,17.32484076433121,0.6312056737588653,0.12,0.11923847695390781,0.03404669260700389,0.1988095238095238,0.020994475138121547,0.15560391730141457,0.02793585100879462,0.03165735567970205,0.0440771349862259,0.015625,0.019667170953101363,0.02459016393442623,0.09813084112149532,0.10927152317880795,0.16417910447761194,0.20532915360501566,0.1782178217821782,0.03900709219858156,0.5853658536585366,0.5227272727272727,0.5869565217391305,0.6385135135135135,0.5291005291005291,0.1737012987012987,0.3177570093457944,0.3617021276595745,0.2647058823529412,0.022727272727272728,0.14285714285714285,0.18181818181818182,0.08603896103896104,0.2830188679245283,0.29411764705882354,0.9333333333333333,0.19480519480519481,0.2916666666666667,0.29411764705882354,0.9428571428571428,0.5797101449275363,0.575,0.17391304347826086,0.5045454545454545,0.5675675675675675,0.08181818181818182,0.2318181818181818,0.29411764705882354,0.8035714285714286,0.29411764705882354,0.5520336319218242,0.5408423913043476,0.55356628440367,0.09379727685325265,0.12704918032786885,,0.12081513828238719,0.34934497816593885,3.7767494356659115,25.244508670520226,0.3782545805207329,11.0,3.0,4.0,,2.0,5.0,4.0,4.0,6.0,2.0,7.0,1.0,12.0,2.0,15.0,6.0,3.0,3.0,1.0,14.0,0.35294117647058826,0.21428571428571427,0.03773584905660377,0.4782608695652174,0.07246376811594203,0.4,1.0,0.3333333333333333,0.75,0.2222222222222222,,,,,,,,,True
1628381,1610612737,John Collins,John Collins,1628381,ATL,44136.0,736,-29,1579,1577,488.0,505,209,3156,150.0,219.0,44.0,72.0,42.0,63.0,25.0,61.0,,4.0,10.0,23.0,4.0,10.0,33.0,3.0,1.0,9.0,175.0,284.0,20.0,56.0,74.0,484.0,1817,48.0,81.0,4.0,117.0,48.0,78.0,1.0,13.0,28.0,127.0,244.0,106.0,60.0,,70.0,1.0,32.0,10.0,25.0,,30.0,17.0,47.0,10.0,7.0,20.0,8.0,111.0,28.0,60.0,52.0,79.0,19.0,150.0,90.0,240.0,18.0,10.0,6.0,4.0,23.0,6.0,14.0,32.0,4.0,9.0,3.0,55.0,22.0,36.0,74.0,2.0,85.0,11.0,2.0,96.0,22.0,49.0,1.0,7.0,3.0,4.0,7.0,5.0,126.0,478.0,7.0,0.6971428571428572,0.8714285714285714,1.0,0.35714285714285715,0.07692307692307693,0.36363636363636365,0.6161971830985915,0.5925925925925926,0.6153846153846154,0.6029411764705882,0.5823529411764706,0.5439560439560439,0.6422872340425532,0.6236559139784946,0.616504854368932,0.16470588235294117,,0.0880281690140845,0.0867579908675799,0.09836065573770492,,23.590585659551177,0.41818181818181815,0.38,0.21643835616438356,0.15544041450777202,0.15568862275449102,0.08383233532934131,0.18741058655221746,0.12222222222222222,0.19072164948453607,0.13157894736842105,0.075,0.0942622950819672,0.05555555555555555,0.19875776397515527,0.25961538461538464,0.2,0.1626984126984127,0.13414634146341464,0.15254237288135594,0.7142857142857143,0.6441176470588236,0.684931506849315,0.75,0.6866666666666666,0.17941176470588235,0.4098360655737705,0.45454545454545453,0.76,0.011764705882352941,,,0.06764705882352941,0.43478260869565216,0.43478260869565216,1.0,0.09705882352941177,0.30303030303030304,0.30303030303030304,1.0,0.8470588235294118,0.6111111111111112,0.03529411764705882,0.6923076923076923,0.6666666666666666,0.04395604395604396,0.0989010989010989,0.1111111111111111,0.8088235294117647,0.3125,0.5668601769911504,0.5633282258064516,0.5799688888888889,0.1358695652173913,0.15755627009646303,0.017543859649122806,0.24173553719008264,0.26239669421487605,2.967957746478873,25.428571428571423,0.30905636478784043,18.0,2.0,10.0,,,1.0,,1.0,1.0,1.0,5.0,,8.0,,8.0,,,,,7.0,0.25,,,0.11363636363636363,0.011764705882352941,,,0.3333333333333333,1.0,,2.0,1.0,1.0,2.0,1.0,2.0,0.047619047619047616,,True
1629027,1610612737,Trae Young,Trae Young,1629027,ATL,53357.0,889,-112,1908,1914,605.0,653,233,3822,70.0,129.0,10.0,15.0,23.0,46.0,53.0,108.0,13.0,42.0,5.0,10.0,4.0,54.0,164.0,8.0,16.0,42.0,136.0,279.0,59.0,174.0,156.0,605.0,2252,16.0,26.0,10.0,50.0,42.0,91.0,19.0,46.0,80.0,221.0,56.0,216.0,90.0,87.0,6.0,2.0,162.0,54.0,31.0,1.0,145.0,80.0,225.0,48.0,32.0,126.0,18.0,530.0,9.0,17.0,42.0,35.0,4.0,81.0,26.0,107.0,11.0,23.0,12.0,11.0,81.0,16.0,60.0,39.0,3.0,21.0,3.0,120.0,46.0,15.0,52.0,5.0,177.0,,7.0,190.0,17.0,55.0,6.0,1.0,,1.0,1.0,,215.0,596.0,6.0,0.20588235294117646,0.21052631578947367,0.5084745762711864,0.3390804597701149,0.41304347826086957,0.3430232558139535,0.4874551971326165,0.6153846153846154,0.46153846153846156,0.4955849889624724,0.5694444444444444,0.5145985401459854,0.5644859813084112,0.625,0.6038251366120219,0.3841059602649007,0.005747126436781609,0.1111111111111111,0.16279069767441862,0.09259259259259259,0.006097560975609756,30.04134129536059,0.675,0.06666666666666667,0.07760532150776053,0.03837471783295711,0.10741687979539642,0.021897810218978103,0.09144893111638955,0.03044496487119438,0.043668122270742356,0.03184713375796178,0.03508771929824561,0.02348993288590604,0.017699115044247787,0.07537688442211055,0.07407407407407407,0.08547008547008547,0.11149825783972125,0.09615384615384616,0.049773755656108594,,0.2847682119205298,0.5426356589147286,0.6481481481481481,0.18571428571428572,0.23841059602649006,0.49074074074074076,0.5408163265306123,0.18867924528301888,0.09271523178807947,0.30952380952380953,0.30952380952380953,0.02207505518763797,0.5,0.5,1.0,0.3620309050772627,0.32926829268292684,0.3312883435582822,0.46296296296296297,0.4166666666666667,0.6666666666666666,0.2222222222222222,0.3357664233576642,0.5,0.029197080291970802,0.30656934306569344,0.38095238095238093,0.6688741721854304,0.3333333333333333,0.5088448775055678,0.4899347826086956,0.500567777777778,0.1227364185110664,0.17350157728706625,0.03333333333333333,0.08264462809917356,0.3652892561983471,7.259856630824374,27.344252873563217,0.3170859538784067,9.0,1.0,5.0,0.38461538461538464,2.0,2.0,3.0,1.0,3.0,1.0,5.0,,1.0,2.0,38.0,,,,,31.0,0.3,,,0.3,0.05555555555555555,1.0,1.0,0.125,1.0,0.75,,3.0,1.0,,,,,,True
203145,1610612737,Kent Bazemore,Kent Bazemore,203145,ATL,42243.0,704,-78,1517,1521,623.0,680,183,3038,61.0,94.0,6.0,8.0,22.0,34.0,10.0,48.0,15.0,44.0,14.0,47.0,15.0,30.0,97.0,7.0,14.0,50.0,86.0,186.0,44.0,144.0,60.0,364.0,1663,9.0,19.0,10.0,30.0,33.0,68.0,19.0,65.0,39.0,162.0,84.0,88.0,105.0,27.0,6.0,3.0,94.0,30.0,15.0,,43.0,33.0,76.0,24.0,9.0,33.0,8.0,185.0,4.0,8.0,45.0,36.0,7.0,88.0,12.0,100.0,3.0,37.0,15.0,22.0,42.0,8.0,25.0,20.0,6.0,17.0,3.0,62.0,24.0,36.0,70.0,2.0,72.0,2.0,3.0,87.0,4.0,30.0,4.0,18.0,15.0,2.0,18.0,9.0,158.0,617.0,14.0,0.4883720930232558,0.5060240963855421,0.7954545454545454,0.3055555555555556,0.2923076923076923,0.3120567375886525,0.46236559139784944,0.47368421052631576,0.4852941176470588,0.46060606060606063,0.46551724137931033,0.462406015037594,0.4918918918918919,0.5,0.5094339622641509,0.43636363636363634,,0.08064516129032258,0.05319148936170213,0.20833333333333334,,24.798619102416573,0.6774193548387096,0.11666666666666667,0.096,0.020356234096692113,0.14285714285714285,0.011730205278592375,0.11739130434782609,0.01634877384196185,0.015306122448979591,0.02142857142857143,0.03508771929824561,0.00847457627118644,0.01904761904761905,0.06321839080459771,0.0784313725490196,0.1717171717171717,0.14741035856573706,0.125,0.01744186046511628,0.5,0.28484848484848485,0.648936170212766,0.6853932584269663,0.5081967213114754,0.14545454545454545,0.20833333333333334,0.2631578947368421,0.4,0.13333333333333333,0.3409090909090909,0.3409090909090909,0.14242424242424243,0.2978723404255319,0.2978723404255319,1.0,0.29393939393939394,0.30927835051546393,0.30927835051546393,0.7,0.27586206896551724,0.75,0.2413793103448276,0.2556390977443609,0.6470588235294118,0.11278195488721804,0.37593984962406013,0.28,0.7212121212121212,0.3191489361702128,0.520922699386503,0.49011052631578944,0.510623846153846,0.09444444444444444,0.14150943396226415,0.02702702702702703,0.08241758241758242,0.44505494505494503,7.438172043010755,25.685416666666672,0.4106789716545814,3.0,2.0,1.0,0.4666666666666667,,3.0,5.0,3.0,3.0,,9.0,,,5.0,10.0,,,,1.0,6.0,0.3,,,0.3333333333333333,0.10344827586206896,,,0.42857142857142855,0.6666666666666666,0.3333333333333333,,,2.0,,,,,,True
1629121,1610612737,Jaylen Adams,Jaylen Adams,1629121,ATL,17880.0,298,-45,644,640,266.0,323,70,1284,5.0,12.0,,,2.0,4.0,1.0,7.0,1.0,4.0,1.0,12.0,8.0,20.0,47.0,7.0,10.0,18.0,7.0,23.0,21.0,59.0,5.0,82.0,715,,1.0,8.0,6.0,3.0,8.0,11.0,26.0,5.0,44.0,4.0,10.0,51.0,12.0,,,47.0,20.0,4.0,1.0,21.0,20.0,41.0,15.0,5.0,18.0,2.0,102.0,5.0,3.0,19.0,14.0,1.0,34.0,9.0,43.0,3.0,8.0,7.0,1.0,14.0,6.0,9.0,8.0,1.0,5.0,,22.0,9.0,17.0,29.0,,9.0,,2.0,6.0,1.0,2.0,,2.0,,2.0,2.0,1.0,44.0,265.0,5.0,0.2857142857142857,0.2857142857142857,0.8095238095238095,0.3559322033898305,0.4230769230769231,0.3559322033898305,0.30434782608695654,,0.375,0.4695121951219512,0.3333333333333333,0.5735294117647058,0.48214285714285715,0.3333333333333333,0.5972222222222222,0.7195121951219512,0.01694915254237288,0.17391304347826086,0.16666666666666666,0.2857142857142857,,14.580467675378268,0.6363636363636364,0.037037037037037035,0.0915032679738562,0.01875,0.15079365079365079,0.032679738562091505,0.11827956989247312,0.025559105431309903,0.024691358024691357,0.01818181818181818,,0.025423728813559324,0.05714285714285714,0.05970149253731343,0.10204081632653061,0.13513513513513514,0.17204301075268819,0.09090909090909091,0.06382978723404255,0.5,0.14634146341463414,0.4166666666666667,0.5,0.2,0.08536585365853659,0.14285714285714285,0.2,1.0,0.04878048780487805,0.25,0.25,0.14634146341463414,0.08333333333333333,0.09090909090909091,1.0,0.573170731707317,0.425531914893617,0.425531914893617,0.8,,,0.7777777777777778,0.11764705882352941,0.5,0.23529411764705882,0.5294117647058824,0.5555555555555556,0.8658536585365854,0.425531914893617,0.5283512195121951,0.5388299999999999,0.5437897058823529,0.024096385542168676,0.08333333333333333,,0.07317073170731707,0.5365853658536586,7.226086956521739,25.22372881355932,0.41304347826086957,,1.0,1.0,,,1.0,1.0,2.0,2.0,,1.0,,1.0,,1.0,,,,,1.0,0.25,,0.08333333333333333,,0.1111111111111111,,,0.2857142857142857,1.0,0.125,1.0,1.0,,,,,0.045454545454545456,,True
1629168,1610612737,BJ Johnson,BJ Johnson,1629168,ATL,1536.0,26,-3,55,53,37.0,23,3,108,1.0,2.0,,,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,,1.0,2.0,4.0,6.0,2.0,4.0,2.0,16.0,59,,,,,3.0,4.0,1.0,3.0,,9.0,4.0,4.0,6.0,,,1.0,1.0,1.0,,,,,,,,,,,,,3.0,2.0,,5.0,,5.0,,1.0,,1.0,,,,,,,,,,,,,2.0,,,2.0,,1.0,,,,,,,9.0,37.0,,0.5,0.5,1.0,0.5,0.3333333333333333,0.6666666666666666,0.6666666666666666,,0.75,0.7,,0.6428571428571429,0.7272727272727273,,0.6428571428571429,0.4,,,,,,18.965517241379313,,,0.15384615384615385,,0.3333333333333333,,0.22727272727272727,,,,,,,0.5,,,0.16666666666666666,0.6666666666666666,,,0.2,0.5,0.5,1.0,0.2,1.0,1.0,0.5,0.2,0.5,0.5,0.2,0.5,0.5,1.0,0.2,0.5,0.5,1.0,,,,0.14285714285714285,1.0,0.14285714285714285,0.2857142857142857,0.5,0.6,1.0,0.5096388888888889,,0.4819083333333333,0.09090909090909091,0.14285714285714285,,,0.5625,9.233333333333333,32.55,0.6727272727272727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1713,1610612737,Vince Carter,Vince Carter,1713,ATL,46609.0,777,-81,1666,1677,739.0,833,165,3343,31.0,48.0,5.0,10.0,9.0,12.0,10.0,25.0,3.0,11.0,16.0,33.0,12.0,61.0,155.0,13.0,16.0,60.0,44.0,84.0,77.0,188.0,33.0,352.0,1812,7.0,14.0,16.0,29.0,12.0,27.0,23.0,72.0,26.0,119.0,44.0,44.0,213.0,18.0,10.0,1.0,154.0,61.0,5.0,,31.0,21.0,52.0,18.0,3.0,26.0,5.0,125.0,8.0,11.0,31.0,40.0,23.0,94.0,21.0,115.0,4.0,25.0,19.0,6.0,15.0,4.0,11.0,8.0,,4.0,1.0,23.0,10.0,35.0,76.0,3.0,51.0,3.0,6.0,46.0,3.0,11.0,2.0,16.0,4.0,11.0,16.0,7.0,116.0,732.0,18.0,0.5,0.5641025641025641,0.922077922077922,0.4095744680851064,0.3194444444444444,0.4117647058823529,0.5238095238095238,0.5,0.4444444444444444,0.5863970588235294,0.43333333333333335,0.4696969696969697,0.6006825938566553,0.4393939393939394,0.5219298245614035,0.6911764705882353,,0.05952380952380952,0.08333333333333333,,,16.87198714515265,0.6521739130434783,0.323943661971831,0.09732360097323602,0.02669902912621359,0.08806818181818182,0.021447721179624665,0.09305373525557012,0.024203821656050957,0.022935779816513763,0.041379310344827586,,0.02097902097902098,0.022988505747126436,0.09941520467836257,0.09774436090225563,0.09345794392523364,0.09505703422053231,0.06741573033707865,0.027777777777777776,0.4375,0.17647058823529413,0.6458333333333334,0.7045454545454546,0.5806451612903226,0.09191176470588236,0.4,0.4,0.4,0.04044117647058824,0.2727272727272727,0.3,0.1213235294117647,0.48484848484848486,0.48484848484848486,1.0,0.5698529411764706,0.3935483870967742,0.3935483870967742,0.9016393442622951,0.3333333333333333,0.5,0.43333333333333335,0.12121212121212122,0.75,0.12121212121212122,0.6060606060606061,0.26666666666666666,0.8676470588235294,0.3961038961038961,0.532911992619926,0.5596631578947369,0.5290668367346938,0.046263345195729534,0.11956521739130435,0.010582010582010581,0.08238636363636363,0.3380681818181818,5.966666666666667,25.66329787234042,0.44357743097238894,3.0,,,,,3.0,7.0,4.0,4.0,,,,2.0,3.0,12.0,,,,1.0,8.0,0.25,0.09090909090909091,,0.2,0.1,,,0.3076923076923077,1.0,0.5833333333333334,2.0,,,,,2.0,0.03508771929824561,1.0,True
1627752,1610612737,Taurean Prince,Taurean Prince,1627752,ATL,22424.0,374,-28,813,827,319.0,330,80,1640,21.0,28.0,3.0,4.0,10.0,11.0,10.0,27.0,6.0,13.0,13.0,36.0,13.0,13.0,49.0,4.0,3.0,17.0,37.0,68.0,26.0,85.0,28.0,180.0,923,4.0,6.0,4.0,9.0,13.0,21.0,6.0,30.0,13.0,57.0,28.0,46.0,75.0,3.0,4.0,,49.0,13.0,,,13.0,9.0,22.0,1.0,8.0,9.0,2.0,53.0,3.0,5.0,20.0,21.0,,41.0,8.0,49.0,4.0,10.0,5.0,5.0,13.0,3.0,9.0,12.0,1.0,4.0,2.0,25.0,11.0,23.0,48.0,4.0,32.0,,5.0,34.0,6.0,11.0,3.0,5.0,3.0,2.0,5.0,4.0,54.0,313.0,6.0,0.3783783783783784,0.4,0.9615384615384616,0.3058823529411765,0.2,0.3058823529411765,0.5441176470588235,0.6666666666666666,0.6190476190476191,0.49673202614379086,0.4,0.43137254901960786,0.5426829268292683,0.45,0.5,0.5555555555555556,,,,,,20.76923076923077,0.52,,0.1024390243902439,0.028735632183908046,0.11627906976744186,0.016216216216216217,0.10875331564986737,0.022284122562674095,0.011764705882352941,0.06557377049180328,,0.022556390977443608,,0.07291666666666667,0.13333333333333333,0.12244897959183673,0.0967741935483871,0.16666666666666666,0.045454545454545456,0.8,0.1830065359477124,0.75,0.75,0.5714285714285714,0.17647058823529413,0.37037037037037035,0.37037037037037035,0.1,0.08496732026143791,0.46153846153846156,0.46153846153846156,0.23529411764705882,0.3611111111111111,0.3611111111111111,1.0,0.3202614379084967,0.2653061224489796,0.2653061224489796,0.9230769230769231,0.4,0.75,0.4,0.21568627450980393,0.9090909090909091,0.2549019607843137,0.3333333333333333,0.17647058823529413,0.738562091503268,0.2653061224489796,0.5254091503267971,0.5442500000000001,0.5275843137254903,0.08695652173913043,0.1506849315068493,0.03409090909090909,0.05,0.31666666666666665,7.897058823529412,24.656470588235297,0.3923739237392374,1.0,2.0,2.0,0.16666666666666666,,,3.0,,,,1.0,,3.0,3.0,3.0,,,,,1.0,,,,0.3333333333333333,,,,,,0.23076923076923078,,3.0,,,,,,,True
