EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Charge Fouls,Loose Ball Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,LostBallOutOfBoundsTurnovers,Offensive Fouls,Fg3aBlocked,3pt And 1 Free Throw Trips,Blocked3s,BlockedArc3,BlockedCorner3,BlockedLongMidRange,Defensive 3 Seconds Violations,FG3APctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,Arc3PctBlocked,HeaveAttempts,OffensiveGoaltends,DefensiveGoaltends,3SecondViolations,Clear Path Fouls,on
1626179,1610612738,Terry Rozier,Terry Rozier,1626179,BOS,53049.0,884,-3,1768,1764,419,446,203,3532,34,59,2.0,5.0,5.0,10.0,19.0,59.0,10.0,32.0,17.0,40.0,6.0,11.0,2.0,6.0,46.0,143.0,3.0,12.0,12.0,31.0,63,150,63.0,183.0,28.0,343,1894,4.0,11.0,9.0,23.0,2.0,37.0,14.0,33.0,14.0,37.0,9.0,79.0,46.0,80,141.0,48.0,2.0,143.0,46.0,12.0,58,61.0,119,51.0,10.0,31,15.0,12.0,299,9.0,6.0,2.0,66.0,53.0,3.0,122.0,17,139,1.0,32.0,25.0,7.0,17.0,2.0,9.0,9.0,8.0,1.0,2.0,26.0,1.0,6.0,15.0,51.0,2.0,2.0,45.0,2.0,1.0,7.0,34.0,2.0,2.0,10.0,2.0,4.0,13.0,8.0,5.0,13.0,3.0,79.0,413,9.0,3.0,0.36507936507936506,0.3709677419354839,0.746031746031746,0.3442622950819672,0.391304347826087,0.3783783783783784,0.3442622950819672,0.42,0.36363636363636365,0.42424242424242425,0.47297297297297297,0.5147058823529411,0.5,0.49135446685878964,0.5285714285714286,0.52,0.5495495495495496,0.08,0.1016949152542373,0.1016949152542373,18.547986076578816,0.6538461538461539,0.075,0.07142857142857142,0.11181434599156118,0.011428571428571429,0.1741424802110818,0.02284263959390863,0.1395076201641266,0.01632208922742111,0.010869565217391304,0.016129032258064516,0.0064516129032258064,0.022151898734177215,0.02564102564102564,0.09644670050761421,0.11235955056179775,0.1414141414141414,0.16610169491525423,0.20238095238095238,0.0051813471502590676,0.23076923076923078,0.17717717717717718,0.576271186440678,0.6415094339622641,0.4411764705882353,0.17717717717717718,0.3220338983050847,0.3584905660377358,0.3157894736842105,0.0960960960960961,0.3125,0.3125,0.2,0.12012012012012012,0.425,0.425,0.8235294117647058,0.4294294294294294,0.32167832167832167,0.32167832167832167,0.717391304347826,0.14705882352941177,0.4,0.5,0.3235294117647059,0.5454545454545454,0.6666666666666666,0.35294117647058826,0.25,0.6666666666666666,0.14285714285714285,0.5,0.08571428571428572,0.3333333333333333,0.44285714285714284,0.3870967741935484,0.7267267267267268,0.32167832167832167,0.5152956456456457,0.5123923076923077,0.48964500000000005,0.03498542274052478,0.06329113924050633,0.010810810810810811,0.10787172011661808,0.2303206997084548,7.838,25.520765027322394,0.23699095022624433,,,,,,,,,,,,,,,,,,,True
1627759,1610612738,Jaylen Brown,Jaylen Brown,1627759,BOS,53025.0,884,76,1820,1817,406,403,194,3637,89,139,11.0,19.0,18.0,26.0,26.0,64.0,11.0,29.0,9.0,30.0,,3.0,2.0,4.0,32.0,81.0,2.0,11.0,5.0,14.0,126,232,41.0,111.0,72.0,447,1948,16.0,26.0,2.0,14.0,7.0,45.0,24.0,46.0,7.0,18.0,11.0,80.0,150.0,102,117.0,6.0,14.0,81.0,32.0,19.0,27,21.0,48,18.0,3.0,19,4.0,4.0,117,8.0,16.0,2.0,76.0,35.0,5.0,116.0,26,142,5.0,26.0,16.0,10.0,20.0,2.0,9.0,20.0,11.0,2.0,4.0,40.0,4.0,8.0,34.0,83.0,,2.0,84.0,3.0,,3.0,107.0,12.0,,55.0,,5.0,16.0,9.0,7.0,16.0,7.0,79.0,402,3.0,4.0,0.5952380952380952,0.6302521008403361,0.9512195121951219,0.36936936936936937,0.14285714285714285,0.3888888888888889,0.36936936936936937,0.5431034482758621,0.6153846153846154,0.5217391304347826,0.5466472303206997,0.475,0.5390625,0.571611253196931,0.5113636363636364,0.5333333333333333,0.3236151603498542,0.08189655172413793,0.11510791366906475,0.046875,21.09642682329907,0.5,0.10638297872340426,0.05405405405405406,0.07383966244725738,0.03292181069958848,0.18719211822660098,0.020618556701030927,0.12613636363636363,0.02745995423340961,0.06077348066298342,0.030120481927710843,,0.02258064516129032,0.01282051282051282,0.05319148936170213,0.06629834254143646,0.12380952380952381,0.19745222929936307,0.15217391304347827,0.032679738562091505,0.4375,0.40524781341107874,0.6402877697841727,0.7235772357723578,0.651685393258427,0.18658892128279883,0.40625,0.4262295081967213,0.4230769230769231,0.08454810495626822,0.3793103448275862,0.3793103448275862,0.5454545454545454,0.08746355685131195,0.3,0.3,0.8888888888888888,0.23615160349854228,0.3950617283950617,0.3950617283950617,0.96875,0.475,0.5789473684210527,0.2727272727272727,0.075,,,0.275,0.18181818181818182,1.0,0.40625,0.6923076923076923,0.0625,0.5,0.21875,0.35714285714285715,0.7288629737609329,0.3950617283950617,0.5321138483965014,0.5345399999999999,0.51146796875,0.14248704663212436,0.2,,0.10067114093959731,0.1789709172259508,5.823706896551725,25.282882882882884,0.2230769230769231,8.0,4.0,,,,,,,,,,,,,,,,,True
1627824,1610612738,Guerschon Yabusele,Guerschon Yabusele,1627824,BOS,3735.0,62,21,129,128,45,41,15,257,1,3,1.0,2.0,1.0,2.0,,2.0,1.0,2.0,,1.0,,,,,1.0,1.0,,,,,2,7,1.0,2.0,,7,137,1.0,3.0,,,,2.0,1.0,3.0,,,,2.0,2.0,2,3.0,,2.0,1.0,1.0,,2,4.0,6,3.0,1.0,1,,1.0,16,2.0,3.0,,3.0,2.0,2.0,7.0,5,12,,3.0,2.0,1.0,,1.0,,2.0,,,,2.0,,1.0,5.0,9.0,,2.0,,,,,,,,,,,1.0,1.0,,1.0,1.0,2.0,44,3.0,,0.5,1.0,1.0,0.5,,,0.5,0.2857142857142857,0.3333333333333333,0.3333333333333333,0.3888888888888889,0.3333333333333333,0.3333333333333333,0.3888888888888889,0.3333333333333333,0.3333333333333333,0.2222222222222222,,,,7.638888888888889,,0.6666666666666666,,0.046511627906976744,0.08823529411764706,0.13636363636363635,0.09090909090909091,0.07692307692307693,0.08928571428571429,0.1111111111111111,0.07142857142857142,0.09090909090909091,0.10526315789473684,,,,0.3333333333333333,0.11764705882352941,0.2,,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,,0.2222222222222222,,,,0.2222222222222222,0.5,0.5,1.0,0.1111111111111111,,,,0.1111111111111111,1.0,1.0,1.0,0.6666666666666666,0.5,,,,,,,,0.6666666666666666,0.5,,,,,0.5555555555555556,1.0,0.4910111111111111,0.48355,0.4367666666666667,,,,0.2857142857142857,0.2857142857142857,7.357142857142857,24.549999999999997,0.3488372093023256,1.0,,,,,,,,,,,,,,,,,,True
1628369,1610612738,Jayson Tatum,Jayson Tatum,1628369,BOS,147278.0,2455,360,5052,5017,1078,1126,509,10069,196,309,23.0,35.0,38.0,73.0,65.0,178.0,89.0,238.0,32.0,89.0,3.0,7.0,5.0,16.0,84.0,222.0,14.0,26.0,15.0,36.0,350,725,116.0,311.0,195.0,1243,5407,35.0,61.0,17.0,33.0,13.0,134.0,64.0,145.0,20.0,52.0,88.0,276.0,348.0,352,297.0,51.0,30.0,222.0,84.0,46.0,92,76.0,168,56.0,20.0,61,13.0,18.0,412,25.0,45.0,,187.0,184.0,36.0,407.0,70,477,20.0,84.0,61.0,23.0,54.0,13.0,28.0,68.0,26.0,3.0,9.0,122.0,9.0,28.0,79.0,168.0,12.0,3.0,204.0,,10.0,3.0,228.0,18.0,6.0,89.0,2.0,30.0,48.0,21.0,20.0,57.0,30.0,265.0,1055,17.0,23.0,0.49714285714285716,0.5194029850746269,0.853448275862069,0.3729903536977492,0.5151515151515151,0.38461538461538464,0.3729903536977492,0.4827586206896552,0.5737704918032787,0.4413793103448276,0.5057915057915058,0.6436170212765957,0.47715736040609136,0.5439753737906772,0.6534653465346535,0.5589430894308943,0.3001930501930502,0.06344827586206897,0.10032362459546926,0.07865168539325842,22.249734701096568,0.4426229508196721,0.2748091603053435,,0.13813813813813813,0.033432392273402674,0.173953488372093,0.023234200743494422,0.15413377648525134,0.028901734104046242,0.0368763557483731,0.0371900826446281,0.02493765586034913,0.017964071856287425,0.04149377593360996,0.10059171597633136,0.14864864864864866,0.18241042345276873,0.175,0.1702127659574468,0.038834951456310676,0.5263157894736842,0.2982625482625483,0.6343042071197411,0.7050359712230215,0.5663265306122449,0.1718146718146718,0.3651685393258427,0.39634146341463417,0.4153846153846154,0.22972972972972974,0.3739495798319328,0.3755274261603376,0.4044943820224719,0.0859073359073359,0.3595505617977528,0.36363636363636365,0.96875,0.21428571428571427,0.3783783783783784,0.38181818181818183,0.8095238095238095,0.3723404255319149,0.6571428571428571,0.30434782608695654,0.07446808510638298,0.42857142857142855,1.0,0.2765957446808511,0.5384615384615384,0.7142857142857143,0.37055837563451777,0.5205479452054794,0.08121827411167512,0.3125,0.18274111675126903,0.4166666666666667,0.5984555984555985,0.3783783783783784,0.5114844111969112,0.5206192982456141,0.5125855329949238,0.08220415537488708,0.11180904522613065,0.006430868167202572,0.10780370072405471,0.22204344328238135,8.722344827586207,25.135691318327975,0.2133808392715756,17.0,11.0,3.0,2.0,9.0,6.0,3.0,7.0,1.0,0.00964630225080386,0.004201680672268907,0.011235955056179775,0.009009009009009009,,,,,,True
1628400,1610612738,Semi Ojeleye,Semi Ojeleye,1628400,BOS,10140.0,169,26,326,334,40,61,36,660,8,10,2.0,3.0,,,1.0,2.0,,1.0,2.0,8.0,,1.0,,,5.0,19.0,1.0,3.0,,2.0,9,13,7.0,27.0,6.0,45,332,2.0,3.0,1.0,4.0,3.0,10.0,,,,2.0,,,12.0,6,21.0,,4.0,18.0,5.0,3.0,1,2.0,3,1.0,1.0,1,,,8,5.0,3.0,,8.0,13.0,2.0,23.0,8,31,1.0,4.0,3.0,1.0,2.0,,2.0,,,,,2.0,,,9.0,14.0,,,7.0,2.0,1.0,1.0,7.0,1.0,,3.0,,1.0,1.0,1.0,,2.0,1.0,,40,,,0.6666666666666666,0.8571428571428571,1.0,0.25925925925925924,0.25,,0.2692307692307692,0.6923076923076923,0.6666666666666666,,0.4875,0.5,,0.5232558139534884,0.5555555555555556,,0.675,0.23076923076923078,0.2,0.5,12.162162162162161,1.0,0.2,,0.13402061855670103,0.03529411764705882,0.10810810810810811,0.06097560975609756,0.12280701754385964,0.04790419161676647,0.034482758620689655,0.03125,0.041666666666666664,0.046875,0.1111111111111111,0.16129032258064516,0.1,0.15384615384615385,0.10909090909090909,0.10526315789473684,0.05,0.5,0.25,0.8,1.0,0.625,0.05,0.5,1.0,1.0,0.025,,,,0.2,0.25,0.25,1.0,0.475,0.2631578947368421,0.2777777777777778,1.0,0.42857142857142855,0.6666666666666666,,0.14285714285714285,,,0.42857142857142855,0.3333333333333333,1.0,,,,,1.0,,0.925,0.2777777777777778,0.5551538461538461,0.47933333333333333,0.50145,0.07142857142857142,0.2,,0.2222222222222222,,3.4461538461538463,26.633333333333333,0.12269938650306748,,,1.0,,1.0,1.0,,,,0.037037037037037035,,,0.05263157894736842,1.0,,,,,True
202330,1610612738,Gordon Hayward,Gordon Hayward,202330,BOS,53485.0,891,173,1857,1818,538,539,190,3675,50,75,8.0,16.0,11.0,14.0,33.0,65.0,21.0,44.0,16.0,40.0,1.0,3.0,6.0,9.0,22.0,74.0,1.0,7.0,6.0,21.0,104,184,38.0,114.0,72.0,394,1957,13.0,23.0,2.0,10.0,6.0,38.0,27.0,46.0,12.0,30.0,35.0,125.0,126.0,82,105.0,9.0,8.0,74.0,22.0,10.0,62,36.0,98,26.0,10.0,40,9.0,13.0,232,15.0,15.0,1.0,57.0,50.0,13.0,120.0,31,151,5.0,33.0,22.0,11.0,31.0,4.0,22.0,15.0,9.0,,1.0,46.0,4.0,17.0,17.0,52.0,4.0,1.0,76.0,1.0,9.0,5.0,82.0,4.0,,27.0,1.0,15.0,9.0,6.0,3.0,9.0,6.0,120.0,525,2.0,10.0,0.6057692307692307,0.63,0.9210526315789473,0.3333333333333333,0.2,0.4,0.3333333333333333,0.5652173913043478,0.5652173913043478,0.5869565217391305,0.540268456375839,0.48484848484848486,0.5921052631578947,0.5845697329376854,0.5277777777777778,0.6510416666666666,0.3825503355704698,0.05434782608695652,0.05333333333333334,0.07692307692307693,18.251313903487816,0.6739130434782609,0.22807017543859648,0.029411764705882353,0.10964912280701754,0.031315240083507306,0.14690721649484537,0.03712871287128713,0.12677725118483413,0.03397508493771234,0.04242424242424243,0.04242424242424243,0.006711409395973154,0.0440251572327044,0.011627906976744186,0.10416666666666667,0.10429447852760736,0.12871287128712872,0.15614617940199335,0.11494252873563218,0.034722222222222224,0.6666666666666666,0.2516778523489933,0.6666666666666666,0.704225352112676,0.76,0.2181208053691275,0.5076923076923077,0.55,0.45454545454545453,0.1476510067114094,0.4772727272727273,0.4883720930232558,0.47619047619047616,0.1342281879194631,0.4,0.41025641025641024,1.0,0.2483221476510067,0.2972972972972973,0.2972972972972973,0.8636363636363636,0.48484848484848486,0.5,0.375,0.09090909090909091,0.3333333333333333,1.0,0.21212121212121213,0.14285714285714285,1.0,0.18421052631578946,0.7857142857142857,0.11842105263157894,0.6666666666666666,0.27631578947368424,0.2857142857142857,0.6342281879194631,0.2972972972972973,0.5197843959731543,0.5232454545454547,0.49428026315789475,0.08695652173913043,0.13043478260869565,0.008695652173913044,0.09644670050761421,0.31725888324873097,8.320652173913043,24.948245614035088,0.28971459343026384,,5.0,1.0,,,,,,,0.008771929824561403,0.022727272727272728,0.025,,,,,,,True
202694,1610612738,Marcus Morris,Marcus Morris,202694,BOS,78106.0,1302,164,2696,2680,530,613,263,5376,69,108,15.0,21.0,18.0,22.0,42.0,97.0,31.0,70.0,12.0,46.0,1.0,9.0,3.0,7.0,77.0,189.0,8.0,19.0,15.0,39.0,142,275,89.0,235.0,73.0,624,2961,22.0,32.0,9.0,28.0,9.0,80.0,32.0,57.0,18.0,46.0,26.0,144.0,152.0,132,243.0,24.0,24.0,187.0,77.0,19.0,43,25.0,68,16.0,9.0,31,8.0,4.0,161,15.0,28.0,2.0,92.0,111.0,21.0,224.0,45,269,6.0,30.0,20.0,10.0,27.0,6.0,13.0,28.0,14.0,1.0,6.0,55.0,2.0,10.0,51.0,101.0,1.0,11.0,100.0,,12.0,6.0,94.0,10.0,,32.0,7.0,12.0,19.0,10.0,9.0,19.0,13.0,142.0,516,8.0,10.0,0.5352112676056338,0.5846153846153846,0.9101123595505618,0.37872340425531914,0.32142857142857145,0.391304347826087,0.38197424892703863,0.5163636363636364,0.6875,0.5614035087719298,0.5401960784313725,0.5916666666666667,0.5728155339805825,0.5683060109289617,0.5970149253731343,0.6050420168067226,0.46078431372549017,0.06909090909090909,0.12962962962962962,0.030927835051546393,20.11340893929286,0.4909090909090909,0.29577464788732394,0.05,0.15655853314527504,0.039492242595204514,0.17005545286506468,0.027124773960216998,0.1624,0.03407290015847861,0.04526748971193416,0.026923076923076925,0.04854368932038835,0.021176470588235293,0.046875,0.1346153846153846,0.14385964912280702,0.21341463414634146,0.1811926605504587,0.12380952380952381,0.024,0.6842105263157895,0.21176470588235294,0.6388888888888888,0.7340425531914894,0.5942028985507246,0.19019607843137254,0.4329896907216495,0.44680851063829785,0.38095238095238093,0.13725490196078433,0.44285714285714284,0.45588235294117646,0.6129032258064516,0.09019607843137255,0.2608695652173913,0.2608695652173913,0.9166666666666666,0.37058823529411766,0.4074074074074074,0.4095744680851064,0.9090909090909091,0.35,0.7142857142857143,0.13333333333333333,0.15,0.1111111111111111,,0.31666666666666665,0.42105263157894735,0.875,0.21359223300970873,0.8181818181818182,0.06796116504854369,0.42857142857142855,0.3786407766990291,0.38461538461538464,0.6725490196078432,0.4117647058823529,0.5010987204724409,0.5151399999999999,0.4572445544554456,0.07262569832402235,0.10774410774410774,0.029166666666666667,0.1282051282051282,0.23076923076923078,8.468000000000002,25.71191489361702,0.19658753709198812,5.0,6.0,1.0,2.0,,,,,2.0,0.00425531914893617,0.02857142857142857,,0.005291005291005291,2.0,1.0,,,,True
1628464,1610612738,Daniel Theis,Daniel Theis,1628464,BOS,24717.0,412,42,843,844,241,236,118,1687,47,62,17.0,24.0,16.0,19.0,6.0,23.0,4.0,11.0,,4.0,,,,2.0,9.0,30.0,,3.0,2.0,6.0,57,96,9.0,34.0,18.0,159,901,19.0,30.0,,3.0,5.0,43.0,18.0,24.0,2.0,8.0,9.0,51.0,88.0,26,27.0,,24.0,30.0,9.0,9.0,21,12.0,33,10.0,2.0,9,6.0,6.0,78,11.0,34.0,1.0,18.0,25.0,5.0,48.0,46,94,3.0,10.0,7.0,3.0,6.0,1.0,2.0,8.0,4.0,,2.0,14.0,1.0,3.0,50.0,81.0,,5.0,33.0,1.0,9.0,1.0,28.0,4.0,,13.0,,3.0,16.0,10.0,5.0,16.0,9.0,51.0,241,2.0,3.0,0.7719298245614035,0.9777777777777777,1.0,0.2647058823529412,,0.25,0.2647058823529412,0.59375,0.6333333333333333,0.75,0.5423076923076923,0.5757575757575758,0.65625,0.5598591549295775,0.6142857142857143,0.6710526315789473,0.26153846153846155,0.09375,0.06451612903225806,0.21739130434782608,15.934627170582228,0.42857142857142855,0.19230769230769232,0.05,0.12562814070351758,0.14345991561181434,0.1016949152542373,0.054187192118226604,0.11436170212765957,0.10227272727272728,0.12162162162162163,0.17045454545454544,0.13333333333333333,0.059880239520958084,0.027777777777777776,0.13513513513513514,0.13157894736842105,0.10204081632653061,0.125,0.024390243902439025,0.05454545454545454,0.5625,0.47692307692307695,0.7580645161290323,0.8103448275862069,0.7446808510638298,0.17692307692307693,0.2608695652173913,0.3333333333333333,0.8333333333333334,0.08461538461538462,0.36363636363636365,0.36363636363636365,1.0,0.03076923076923077,,,,0.23076923076923078,0.3,0.3,1.0,0.7272727272727273,0.7083333333333334,0.29411764705882354,,,,0.09090909090909091,,,0.59375,0.8421052631578947,0.0625,,0.1875,0.3333333333333333,0.7384615384615385,0.3,0.5407373076923075,0.5618634615384616,0.5834984375,0.09352517985611511,0.12380952380952381,,0.27044025157232704,0.32075471698113206,4.902083333333333,25.432352941176468,0.2858837485172005,1.0,3.0,,,,,,1.0,,,,,,,,3.0,,,True
1629057,1610612738,Robert Williams III,Robert Williams III,1629057,BOS,7463.0,124,-24,247,256,72,46,21,503,12,18,2.0,5.0,1.0,4.0,,,,,,,,,,,,,,,,,12,18,,,3.0,27,280,2.0,5.0,,,,4.0,1.0,4.0,,,1.0,3.0,20.0,4,,,4.0,,,3.0,3,1.0,4,,1.0,2,,1.0,9,3.0,7.0,,14.0,11.0,2.0,27.0,10,37,,4.0,4.0,,,,,1.0,,,,1.0,1.0,,7.0,13.0,,1.0,6.0,,1.0,,6.0,,,3.0,,,21.0,10.0,10.0,24.0,12.0,3.0,72,1.0,,0.8333333333333334,1.0,,,,,,0.6666666666666666,0.4,0.25,0.6666666666666666,0.4,0.25,0.6428571428571429,0.4,0.25,,0.16666666666666666,0.16666666666666666,,7.971014492753624,,0.6666666666666666,,0.12790697674418605,0.1,0.2545454545454545,0.05263157894736842,0.1773049645390071,0.07874015748031496,0.14285714285714285,0.07692307692307693,0.0625,0.0625,,0.2,0.07317073170731707,0.1,0.2222222222222222,0.3157894736842105,,0.5,1.0,0.6666666666666666,0.8,0.8333333333333334,,,,,,,,,,,,,,,,,1.0,0.4,,,,,,,,1.0,0.25,,,,,1.0,,0.5888388888888889,0.5614,0.488675,0.14285714285714285,0.14285714285714285,,0.14814814814814814,0.1111111111111111,1.5499999999999998,,0.291497975708502,1.0,,,,3.0,2.0,1.0,1.0,1.0,,,,,,,2.0,,,True
201143,1610612738,Al Horford,Al Horford,201143,BOS,89564.0,1493,266,3073,3035,593,607,277,6108,110,157,21.0,37.0,20.0,23.0,58.0,116.0,69.0,119.0,6.0,17.0,1.0,1.0,,2.0,42.0,125.0,3.0,7.0,3.0,19.0,237,392,48.0,142.0,50.0,668,3289,28.0,51.0,4.0,8.0,11.0,79.0,39.0,56.0,3.0,21.0,23.0,110.0,356.0,118,144.0,,26.0,125.0,42.0,22.0,122,87.0,209,63.0,24.0,84,19.0,19.0,505,38.0,54.0,1.0,98.0,146.0,14.0,258.0,93,351,13.0,41.0,29.0,12.0,45.0,7.0,29.0,32.0,16.0,1.0,8.0,77.0,3.0,7.0,60.0,97.0,,7.0,84.0,1.0,7.0,4.0,64.0,12.0,,28.0,,10.0,60.0,43.0,16.0,64.0,39.0,101.0,572,6.0,4.0,0.7510548523206751,0.7946428571428571,1.0,0.3380281690140845,0.5,0.14285714285714285,0.3380281690140845,0.6045918367346939,0.5490196078431373,0.6964285714285714,0.5786516853932584,0.576271186440678,0.564935064935065,0.5964285714285714,0.6076923076923076,0.6111111111111112,0.26591760299625467,0.05612244897959184,0.08280254777070063,0.06896551724137931,18.735294117647058,0.5844155844155844,0.18181818181818182,0.02564102564102564,0.17761557177615572,0.06896551724137931,0.14714714714714713,0.0594679186228482,0.1639784946236559,0.06469760900140648,0.10989010989010989,0.05454545454545454,0.03829787234042553,0.055441478439425054,0.07236842105263158,0.17307692307692307,0.20257234726688103,0.1457286432160804,0.14177693761814744,0.1678832116788321,0.05803571428571429,0.609375,0.2940074906367041,0.7006369426751592,0.7638888888888888,0.7727272727272727,0.21722846441947566,0.5,0.5370370370370371,0.4827586206896552,0.22284644194756553,0.5798319327731093,0.5847457627118644,0.9420289855072463,0.031835205992509365,0.35294117647058826,0.35294117647058826,1.0,0.2340823970037453,0.336,0.336,1.0,0.6271186440677966,0.5675675675675675,0.19047619047619047,0.01694915254237288,1.0,1.0,0.11864406779661017,0.42857142857142855,1.0,0.2987012987012987,0.8695652173913043,0.025974025974025976,,0.24675324675324675,0.15789473684210525,0.5599250936329588,0.336,0.49288473782771536,0.5232308510638298,0.49032987012987017,0.05090909090909091,0.06862745098039216,,0.11826347305389222,0.16467065868263472,8.566326530612244,25.482394366197184,0.19297103807354377,3.0,8.0,,,4.0,3.0,1.0,1.0,4.0,,0.008403361344537815,,,,1.0,4.0,,,True
