EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG3A,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,Assists,AtRimAssists,AssistPoints,OffThreePtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,StepOutOfBoundsTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,FoulsDrawn,Charge Fouls Drawn,Offensive Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PtsPutbacks,Fg2aBlocked,OffTwoPtRebounds,LostBallTurnovers,Blocked2s,BlockedAtRim,Blocks,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG2APctBlocked,AtRimPctBlocked,OffTwoPtReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,AtRimPctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChancePointsPct,SecondChanceFtPoints,ThreePtAssists,Arc3Assists,Corner3Assists,ShortMidRangeAssists,LongMidRangeAssists,FTOffRebounds,FTDefRebounds,SelfOReb,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,Offensive Fouls,Loose Ball Fouls Drawn,2pt And 1 Free Throw Trips,BlockedShortMidRange,RecoveredBlocks,DefensiveGoaltends,OffensiveGoaltends,3SecondViolations,NonShootingPenaltyNonTakeFoulsDrawn,ShortMidRangePctBlocked,DefFTReboundPct,OffFTReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,DefShortMidRangeReboundPct,SelfORebPct,BlocksRecoveredPct,ShortMidRangePctAssisted,SecondChanceAtRimPctAssisted,PenaltyCorner3FGM,PenaltyCorner3FGA,HeaveAttempts,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceFG3M,Charge Fouls,SecondChanceFg3Pct,LongMidRangePctBlocked,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3FGM,Technical Free Throw Trips,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Clear Path Fouls,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Fg3aBlocked,Blocked3s,BlockedArc3,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,BlockedCorner3,3pt And 1 Free Throw Trips,Defensive 3 Seconds Violations,on,BlockedLongMidRange
1626166,1610612741,Cameron Payne,Cameron Payne,1626166,CHI,4931.0,82,-40.0,177,181,70,89,13.0,358,4.0,6.0,3.0,5.0,3.0,7.0,1.0,4.0,1.0,1.0,3.0,12.0,1.0,1.0,7.0,8.0,17.0,4.0,13.0,4.0,32.0,198.0,1.0,3.0,7.0,1.0,7.0,4.0,13.0,2.0,14.0,9.0,3.0,12.0,3.0,9.0,9.0,9.0,18.0,1.0,3.0,2.0,5.0,1.0,6.0,2.0,1.0,1.0,4.0,4.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,6.0,1.0,2.0,4.0,1.0,1.0,13.0,70,1.0,0.125,0.125,0.75,0.3076923076923077,0.14285714285714285,0.3076923076923077,0.47058823529411764,0.42857142857142855,0.4666666666666667,0.32142857142857145,0.5,0.40625,0.43333333333333335,19.270833333333336,0.8,0.04,0.07692307692307693,0.037037037037037035,0.056179775280898875,0.012048192771084338,0.041666666666666664,0.06896551724137931,0.1,0.2,0.6666666666666666,0.6666666666666666,0.23333333333333334,0.42857142857142855,0.42857142857142855,0.13333333333333333,0.25,0.25,1.0,0.03333333333333333,1.0,1.0,1.0,0.4,0.25,0.25,0.6666666666666666,1.0,0.35714285714285715,0.6,0.5,0.14285714285714285,0.6333333333333333,0.25,0.49693166666666666,0.4098,0.5196285714285714,0.03225806451612903,0.05555555555555555,0.40625,8.211764705882354,25.376923076923074,0.3954802259887006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
1626171,1610612741,Bobby Portis,Bobby Portis,1626171,CHI,1492.0,25,5.0,47,49,9,22,3.0,96,3.0,5.0,,1.0,2.0,3.0,,1.0,,,3.0,4.0,,,,5.0,9.0,3.0,4.0,2.0,21.0,49.0,,,1.0,,,2.0,2.0,4.0,6.0,9.0,,4.0,3.0,1.0,1.0,1.0,2.0,2.0,5.0,3.0,8.0,3.0,11.0,,,,2.0,,,,2.0,2.0,,4.0,1.0,2.0,,,2.0,1.0,,2.0,9,2.0,0.4,0.5,1.0,0.75,,0.75,0.5555555555555556,,0.7307692307692307,,0.75,0.5,0.3076923076923077,32.0,1.0,0.3333333333333333,0.38461538461538464,0.3333333333333333,0.36363636363636365,0.1875,0.2,0.5,0.375,0.38461538461538464,0.6,0.75,0.23076923076923078,0.6666666666666666,0.6666666666666666,0.07692307692307693,,,,,,,,0.3076923076923077,0.75,0.75,1.0,,1.0,,,,0.6923076923076923,0.75,0.5630115384615384,0.6968,0.5505,0.07142857142857142,0.1,0.09523809523809523,4.966666666666667,26.225,0.19148936170212766,1.0,2.0,1.0,3.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.1111111111111111,0.2,0.1,0.3333333333333333,1.0,0.25,0.4,0.6666666666666666,0.6666666666666666,0.5,0.09523809523809523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
1626245,1610612741,Cristiano Felicio,Cristiano Felicio,1626245,CHI,44780.0,746,-128.0,1530,1534,436,478,171.0,3064,82.0,133.0,21.0,34.0,10.0,32.0,3.0,10.0,,,,4.0,,,2.0,95.0,175.0,,4.0,50.0,240.0,1763.0,,23.0,43.0,,2.0,13.0,59.0,132.0,58.0,,,4.0,,27.0,37.0,14.0,84.0,19.0,50.0,80.0,139.0,79.0,218.0,11.0,4.0,7.0,14.0,9.0,19.0,,33.0,8.0,35.0,69.0,4.0,67.0,,2.0,73.0,37.0,5.0,59.0,434,5.0,0.6947368421052632,0.9166666666666666,,,,,0.5428571428571428,0.5348837209302325,0.5307262569832403,0.5111111111111111,0.5714285714285714,0.5462962962962963,0.0223463687150838,14.136125654450261,0.42424242424242425,0.21739130434782608,0.16393442622950818,0.08189655172413793,0.19316493313521546,0.10848400556328233,0.06666666666666667,0.26285714285714284,0.17167381974248927,0.7430167597765364,0.6165413533834586,0.7068965517241379,0.1787709497206704,0.3125,0.4,0.055865921787709494,0.3,0.3,0.6666666666666666,,,,,0.0223463687150838,,,,,0.7555555555555555,0.6176470588235294,0.044444444444444446,,0.7653631284916201,,0.5551631284916202,0.5980783783783782,0.5610933333333332,0.18048780487804877,0.18407960199004975,0.24583333333333332,3.383428571428571,25.85,0.2849673202614379,25.0,41.0,26.0,42.0,66.0,46.0,24.0,59.0,5.0,7.0,5.0,7.0,0.6190476190476191,0.6190476190476191,0.66,0.13714285714285715,0.12781954887218044,0.12114989733059549,0.05405405405405406,0.1346153846153846,0.16666666666666666,0.1388888888888889,0.7195121951219512,0.9761904761904762,0.6097560975609756,0.275,14.0,10.0,8.0,2.0,6.0,7.0,1.0,9.0,5.0,2.0,5.0,1.0,1.0,7.0,7.0,11.0,2.0,5.0,2.0,1.0,2.0,5.0,0.21875,0.20454545454545456,0.01818181818181818,0.13432835820895522,0.14857142857142858,0.1834862385321101,0.08620689655172414,0.7142857142857143,0.5,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
1627739,1610612741,Kris Dunn,Kris Dunn,1627739,CHI,3987.0,66,-25.0,129,129,22,20,16.0,258,3.0,4.0,,,3.0,9.0,2.0,6.0,,2.0,3.0,6.0,,1.0,2.0,8.0,19.0,3.0,8.0,6.0,31.0,154.0,,1.0,4.0,1.0,2.0,5.0,10.0,2.0,14.0,3.0,6.0,6.0,3.0,12.0,19.0,7.0,45.0,,4.0,3.0,7.0,,7.0,2.0,1.0,1.0,3.0,2.0,3.0,,6.0,,4.0,6.0,,7.0,,1.0,7.0,3.0,1.0,10.0,22,1.0,0.125,0.125,0.3333333333333333,0.375,0.5,0.375,0.42105263157894735,0.25,0.46296296296296297,0.4166666666666667,0.5166666666666667,0.5555555555555556,0.2962962962962963,24.324324324324326,0.5,0.09375,0.17391304347826086,,0.12727272727272726,,,0.06666666666666667,0.2,0.14814814814814814,0.75,1.0,0.3333333333333333,0.3333333333333333,0.42857142857142855,0.2222222222222222,0.3333333333333333,0.3333333333333333,0.5,0.07407407407407407,,,,0.2222222222222222,0.5,0.5,0.3333333333333333,,,,0.3333333333333333,0.5,0.4444444444444444,0.5,0.4850092592592592,,0.44895833333333335,0.10344827586206896,0.14285714285714285,0.3225806451612903,9.631578947368421,25.6125,0.17054263565891473,,,1.0,1.0,2.0,,3.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.15789473684210525,0.25,,,,,0.125,,,,0.06451612903225806,,7.0,3.0,4.0,4.0,1.0,,,,2.0,,1.0,1.0,,,1.0,,1.0,,,,1.0,0.2222222222222222,,,,,0.15384615384615385,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
1628990,1610612741,Chandler Hutchison,Chandler Hutchison,1628990,CHI,10916.0,182,-21.0,383,388,140,171,39.0,771,13.0,19.0,5.0,5.0,6.0,15.0,1.0,2.0,3.0,7.0,1.0,10.0,,,3.0,20.0,36.0,4.0,17.0,7.0,59.0,429.0,,6.0,9.0,3.0,7.0,4.0,25.0,22.0,18.0,12.0,,9.0,1.0,5.0,9.0,3.0,22.0,2.0,6.0,18.0,27.0,4.0,31.0,6.0,4.0,2.0,4.0,3.0,6.0,1.0,10.0,1.0,13.0,19.0,,14.0,1.0,2.0,13.0,7.0,,25.0,140,2.0,0.55,0.55,1.0,0.23529411764705882,0.42857142857142855,0.25,0.5555555555555556,0.6666666666666666,0.49056603773584906,0.65625,0.5,0.6944444444444444,0.32075471698113206,16.235294117647058,0.4,0.1875,0.07407407407407407,0.03278688524590164,0.13559322033898305,0.022598870056497175,0.046511627906976744,0.14583333333333334,0.07575757575757576,0.3584905660377358,0.6842105263157895,0.7222222222222222,0.2830188679245283,0.4,0.4,0.03773584905660377,0.5,0.5,,0.1320754716981132,0.42857142857142855,0.42857142857142855,1.0,0.18867924528301888,0.1,0.1,1.0,,0.3125,1.0,0.1875,,0.6792452830188679,0.1111111111111111,0.5355028846153845,0.3925,0.538834375,0.11864406779661017,0.16666666666666666,0.423728813559322,5.038888888888888,26.123529411764704,0.36553524804177545,,,,1.0,1.0,,1.0,2.0,1.0,2.0,2.0,2.0,,,0.25,0.027777777777777776,0.05263157894736842,0.017241379310344827,,,0.28,0.06666666666666667,0.5384615384615384,,,0.01694915254237288,1.0,4.0,2.0,2.0,,2.0,,3.0,1.0,,1.0,3.0,1.0,1.0,1.0,1.0,,2.0,,,,,,0.375,,0.023255813953488372,0.02127659574468085,0.17391304347826086,0.037037037037037035,1.0,0.6666666666666666,,3.0,4.0,1.0,0.25,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,True,
203200,1610612741,Justin Holiday,Justin Holiday,203200,CHI,5615.0,94,-50.0,198,194,59,94,17.0,392,1.0,3.0,1.0,1.0,1.0,1.0,1.0,4.0,6.0,7.0,6.0,20.0,1.0,,4.0,3.0,8.0,12.0,27.0,2.0,44.0,247.0,2.0,2.0,2.0,1.0,5.0,,7.0,2.0,4.0,33.0,3.0,20.0,6.0,4.0,8.0,3.0,20.0,,5.0,4.0,10.0,2.0,12.0,4.0,2.0,2.0,1.0,1.0,3.0,,4.0,1.0,2.0,4.0,,7.0,,1.0,2.0,1.0,,7.0,57,,0.3333333333333333,0.3333333333333333,0.9166666666666666,0.4444444444444444,0.2,0.4444444444444444,0.375,1.0,0.6,0.5,0.6111111111111112,0.5,0.7714285714285715,18.6046511627907,0.25,0.09523809523809523,0.13157894736842105,,0.1125,0.023255813953488372,,0.08333333333333333,0.10714285714285714,0.08571428571428572,0.3333333333333333,0.3333333333333333,0.02857142857142857,1.0,1.0,0.11428571428571428,0.25,0.3333333333333333,1.0,0.2,0.8571428571428571,0.8571428571428571,1.0,0.5714285714285714,0.3,0.3,0.8333333333333334,0.3333333333333333,0.14285714285714285,1.0,0.5714285714285714,,0.8571428571428571,0.3,0.5172271428571429,0.653925,0.48618571428571433,0.027777777777777776,0.1111111111111111,0.1590909090909091,12.45,24.840740740740742,0.29797979797979796,1.0,1.0,1.0,1.0,7.0,,1.0,2.0,,,,,1.0,0.8333333333333334,0.875,0.125,,0.04081632653061224,0.08333333333333333,,0.14285714285714285,0.2,,0.3333333333333333,1.0,0.1590909090909091,2.0,4.0,4.0,,1.0,,,1.0,1.0,2.0,,,,,,,,,,,,,,0.16666666666666666,,0.045454545454545456,,0.09090909090909091,0.058823529411764705,,,,1.0,1.0,,0.14285714285714285,1.0,1.0,1.0,1.0,1.0,0.5,0.25,0.3333333333333333,1.0,1.0,,,,,,,,,,,,,,,,,True,
203897,1610612741,Zach LaVine,Zach LaVine,203897,CHI,7851.0,131,-59.0,263,259,84,103,28.0,522,12.0,23.0,4.0,10.0,3.0,9.0,5.0,14.0,1.0,1.0,6.0,20.0,2.0,3.0,9.0,20.0,46.0,7.0,21.0,25.0,86.0,338.0,2.0,9.0,17.0,4.0,10.0,16.0,46.0,16.0,24.0,12.0,9.0,19.0,6.0,7.0,9.0,7.0,20.0,,10.0,6.0,17.0,2.0,19.0,3.0,3.0,,12.0,8.0,5.0,,17.0,6.0,2.0,7.0,1.0,19.0,,,30.0,9.0,6.0,43.0,82,2.0,0.4,0.4,0.5714285714285714,0.3333333333333333,0.4,0.35,0.43478260869565216,0.5294117647058824,0.4552238805970149,0.5555555555555556,0.5182926829268293,0.625,0.31343283582089554,33.220338983050844,0.7058823529411765,0.07692307692307693,0.2127659574468085,,0.128,0.017241379310344827,,0.025,0.25,0.34328358208955223,0.5217391304347826,0.631578947368421,0.13432835820895522,0.3333333333333333,0.5,0.208955223880597,0.35714285714285715,0.38461538461538464,0.4,0.014925373134328358,1.0,1.0,1.0,0.29850746268656714,0.3,0.3,0.5,0.3333333333333333,0.37037037037037035,0.4,0.3333333333333333,0.3333333333333333,0.6567164179104478,0.3157894736842105,0.49560530303030303,0.49350000000000005,0.47352307692307694,0.11842105263157894,0.16363636363636364,0.5348837209302325,8.02391304347826,27.023809523809526,0.3193916349809886,1.0,3.0,2.0,4.0,9.0,,8.0,2.0,4.0,2.0,2.0,2.0,0.5,0.5833333333333334,0.6428571428571429,0.17391304347826086,0.17391304347826086,0.02631578947368421,,,0.23076923076923078,0.09090909090909091,0.4166666666666667,0.5,0.3333333333333333,0.10465116279069768,2.0,2.0,1.0,1.0,,,,1.0,,2.0,1.0,1.0,1.0,,,,,1.0,,,,2.0,0.3333333333333333,0.3333333333333333,,0.0625,,0.08,,0.5,0.3333333333333333,1.0,1.0,1.0,1.0,0.037037037037037035,1.0,,,1.0,,0.5,0.07142857142857142,,,,1.0,1.0,0.5,1.0,,,,,,,,,,,,,True,
1627853,1610612741,Ryan Arcidiacono,Ryan Arcidiacono,1627853,CHI,26511.0,442,-87.0,903,910,236,289,103.0,1813,9.0,20.0,3.0,5.0,27.0,45.0,10.0,14.0,4.0,13.0,17.0,41.0,2.0,4.0,9.0,46.0,79.0,21.0,54.0,31.0,186.0,1056.0,3.0,13.0,19.0,5.0,13.0,11.0,52.0,28.0,64.0,54.0,9.0,41.0,17.0,48.0,73.0,36.0,171.0,2.0,19.0,21.0,40.0,8.0,48.0,15.0,10.0,5.0,5.0,3.0,11.0,1.0,16.0,3.0,21.0,45.0,,38.0,7.0,1.0,38.0,14.0,5.0,52.0,234,3.0,0.30434782608695654,0.3111111111111111,0.8571428571428571,0.3888888888888889,0.38461538461538464,0.3888888888888889,0.5822784810126582,0.6842105263157895,0.5827067669172933,0.640625,0.62,0.6666666666666666,0.40601503759398494,16.338582677165356,0.3125,0.105,0.11176470588235295,0.013071895424836602,0.10810810810810811,0.01839080459770115,0.008620689655172414,0.061224489795918366,0.11278195488721804,0.15037593984962405,0.45,0.5294117647058824,0.3383458646616541,0.6,0.627906976744186,0.10526315789473684,0.7142857142857143,0.7142857142857143,0.3,0.09774436090225563,0.3076923076923077,0.3076923076923077,1.0,0.3082706766917293,0.4146341463414634,0.4146341463414634,0.8235294117647058,0.2,0.15625,0.6,0.28125,0.4444444444444444,0.556390977443609,0.4146341463414634,0.48534172932330827,0.46144999999999997,0.4834890624999999,0.10344827586206896,0.15555555555555556,0.27956989247311825,8.59367088607595,25.1462962962963,0.26135105204872644,3.0,4.0,5.0,7.0,15.0,2.0,5.0,6.0,2.0,2.0,1.0,2.0,0.7142857142857143,0.65,0.6818181818181818,0.06329113924050633,0.15,0.02127659574468085,,0.02702702702702703,0.17307692307692307,0.10810810810810811,0.6666666666666666,0.4,0.75,0.08064516129032258,2.0,25.0,12.0,13.0,8.0,4.0,,,2.0,1.0,4.0,1.0,,2.0,1.0,3.0,1.0,1.0,,,,5.0,0.044444444444444446,,,0.02586206896551724,0.0297029702970297,0.12,0.03278688524590164,0.5,0.18518518518518517,0.6666666666666666,1.0,4.0,,0.125,0.25,,1.0,1.0,2.0,0.3333333333333333,,0.1,,,1.0,,0.5,1.0,1.0,1.0,0.01818181818181818,,,,,,,,,,True,
1627885,1610612741,Shaquille Harrison,Shaquille Harrison,1627885,CHI,23162.0,386,-7.0,804,802,271,259,95.0,1606,48.0,82.0,14.0,22.0,10.0,29.0,2.0,6.0,3.0,10.0,4.0,14.0,2.0,1.0,5.0,60.0,117.0,7.0,24.0,26.0,167.0,878.0,2.0,18.0,36.0,2.0,8.0,16.0,58.0,36.0,84.0,21.0,,14.0,4.0,37.0,53.0,26.0,122.0,2.0,23.0,20.0,44.0,10.0,54.0,28.0,16.0,12.0,16.0,12.0,8.0,1.0,24.0,6.0,21.0,32.0,,40.0,,4.0,43.0,19.0,4.0,58.0,271,5.0,0.3,0.3050847457627119,1.0,0.2916666666666667,0.25,0.2916666666666667,0.5128205128205128,0.5,0.5,0.4772727272727273,0.5251572327044025,0.5272727272727272,0.1702127659574468,20.087815587266743,0.6666666666666666,0.10526315789473684,0.1411042944785276,0.01904761904761905,0.12181303116147309,0.02452316076294278,0.02531645569620253,0.03125,0.13114754098360656,0.5815602836879432,0.5853658536585366,0.6666666666666666,0.20567375886524822,0.3448275862068966,0.37037037037037035,0.0425531914893617,0.3333333333333333,0.3333333333333333,,0.07092198581560284,0.3,0.3333333333333333,1.0,0.09929078014184398,0.2857142857142857,0.3076923076923077,1.0,0.14285714285714285,0.5,0.6363636363636364,0.11363636363636363,0.2,0.75177304964539,0.2857142857142857,0.5413273049645391,0.5723181818181817,0.537025,0.12903225806451613,0.14615384615384616,0.3473053892215569,4.076068376068377,24.858333333333334,0.3370646766169154,5.0,10.0,6.0,12.0,17.0,2.0,12.0,7.0,4.0,5.0,2.0,6.0,0.5,0.5357142857142857,0.5666666666666667,0.10256410256410256,0.12195121951219512,0.026717557251908396,0.017543859649122806,,0.21428571428571427,0.17073170731707318,0.3333333333333333,0.7142857142857143,0.5,0.10179640718562874,2.0,16.0,7.0,9.0,8.0,3.0,1.0,1.0,4.0,3.0,2.0,1.0,4.0,,,6.0,3.0,1.0,,1.0,,4.0,0.06896551724137931,0.05555555555555555,0.02857142857142857,0.027777777777777776,0.030927835051546393,0.15384615384615385,0.06666666666666667,0.16666666666666666,0.2,,1.0,3.0,,0.06818181818181818,0.3333333333333333,,,1.0,,0.5,,,,,1.0,,0.5,1.0,,1.0,0.04,2.0,1.0,1.0,0.08333333333333333,0.1,0.07142857142857142,,,,True,
203953,1610612741,Jabari Parker,Jabari Parker,203953,CHI,8695.0,145,-25.0,304,306,93,111,32.0,610,19.0,30.0,9.0,11.0,6.0,12.0,4.0,13.0,2.0,5.0,3.0,10.0,1.0,,4.0,29.0,55.0,5.0,15.0,10.0,83.0,356.0,3.0,14.0,18.0,1.0,5.0,3.0,34.0,16.0,42.0,12.0,3.0,10.0,3.0,6.0,16.0,5.0,42.0,3.0,15.0,6.0,25.0,9.0,34.0,4.0,2.0,2.0,6.0,5.0,5.0,,11.0,1.0,3.0,8.0,,13.0,,,19.0,10.0,2.0,34.0,91,2.0,0.27586206896551724,0.2962962962962963,0.8,0.3333333333333333,0.2,0.3333333333333333,0.5272727272727272,0.7777777777777778,0.5214285714285715,0.6739130434782609,0.538961038961039,0.6538461538461539,0.21428571428571427,26.112759643916913,0.5454545454545454,0.08571428571428572,0.22388059701492538,0.061224489795918366,0.15328467153284672,0.06201550387596899,0.07692307692307693,0.05714285714285714,0.20754716981132076,0.42857142857142855,0.6333333333333333,0.7916666666666666,0.17142857142857143,0.5,0.6,0.18571428571428572,0.3076923076923077,0.3076923076923077,,0.07142857142857142,0.4,0.4,1.0,0.14285714285714285,0.3,0.3333333333333333,0.6666666666666666,0.14285714285714285,0.4782608695652174,0.8181818181818182,0.17391304347826086,,0.6428571428571429,0.3,0.5220621428571429,0.576625,0.5297304347826087,0.13333333333333333,0.16666666666666666,0.40963855421686746,7.367272727272728,25.006666666666668,0.3059210526315789,3.0,4.0,3.0,4.0,13.0,4.0,8.0,5.0,1.0,4.0,4.0,5.0,0.75,0.8571428571428571,0.8125,0.14545454545454545,0.2,0.0625,0.03571428571428571,,0.058823529411764705,0.2857142857142857,0.42105263157894735,0.5714285714285714,0.75,0.1566265060240964,1.0,10.0,6.0,4.0,1.0,,1.0,4.0,1.0,2.0,,2.0,1.0,,1.0,5.0,,3.0,,1.0,,2.0,0.16666666666666666,0.5,0.058823529411764705,0.05555555555555555,0.125,0.16666666666666666,0.037037037037037035,0.6,,0.3333333333333333,1.0,1.0,,0.043478260869565216,1.0,1.0,2.0,2.0,,0.6666666666666666,,0.2857142857142857,0.5,1.0,1.0,,1.0,1.0,,,,1.0,1.0,,0.06666666666666667,,0.1,1.0,,,True,
